,A,LsrR,RpoS,Crp
ERX1521044,-0.1984194674,-0.1409139601,-0.095928678,0.1104686965
ERX1521045,0.1984194674,0.1409139601,0.095928678,-0.1104686965
SRX621182,-0.9721773560000001,-1.5490672707000002,-1.6296757112,-1.5681109031
SRX621183,1.0254687362,-0.550995734,-1.5207212803,-1.7787209304
SRX621184,-0.9532221329,-1.2530486601,-2.1551091053,-2.3286332422
SRX621185,-1.7315833319,-1.495355643,-2.271826186,-2.0720734261000002
SRX621188,1.1207016317,-0.4197797207,-8.919357295,-2.2153905101
SRX621189,-3.2062109706,-1.7448159589,-8.5537604829,-2.5455493469
SRX621190,0.4381262487,0.2920273942,0.2355117427,0.0910120247
SRX621191,-0.4381262487,-0.2920273942,-0.2355117427,-0.0910120247
SRX621192,-5.7931989949,-3.5317648132,-3.123507769,-2.4304813555
SRX621193,-5.5461724685,-3.3067579241000002,-2.652046765,-2.283345836
SRX6489436,-0.39180719750000004,-1.5963059472,-0.07601669750000001,-2.5610024343999997
SRX6489437,-0.11210286950000001,-0.8064342311,-0.2865615411,-1.7192127447
SRX6489438,-0.7860105231000001,-1.4795842011,0.200378254,-2.5656982779
SRX6489439,-0.3626922783,-0.2110748103,-0.2852539933,0.2181867704
SRX6489440,-0.40768443400000004,-1.3825257364999999,-0.38528219900000005,-0.051637196
SRX6489441,0.7703767123,1.5936005468,0.6705361923000001,-0.1665495744
SRX6489442,-0.6724720839,0.3299487568,-0.2520204133,0.5013664708
SRX6489443,-0.8247877962,-1.3401368788,-0.561476191,-0.0310669673
SRX6489444,0.5042284729000001,1.5724395286,0.3723034616,-0.0959832862
SRX6489445,-1.0575869491,-0.9614409570000001,-0.4987923756,0.1827632689
SRX6489446,-0.8220253027000001,-1.2082358835,-0.40853676120000004,-0.0362566025
SRX6489447,0.6637937389,1.7166902855,0.4330006176,-0.13451388420000002
SRX6489448,-1.3046139925,0.4047726726,-0.1061310161,-0.3668404044
SRX6489449,-1.5546742656,-1.3112995847,-0.26026007500000004,-0.0648374225
SRX6489450,-0.3179266663,0.5930927347,1.1858326733,0.0483373318
SRX6489451,-0.6940427835,-0.5528522488000001,0.1802800029,-0.0097311396
SRX6489452,-0.3810313778,-0.8642970854,0.0778207767,-0.3293122911
SRX6489453,0.25903605620000003,1.3386695959,0.5343687421000001,-0.3831059042
SRX6489454,-0.0841806116,0.5048786404,0.0135547038,-0.0190652403
SRX6489455,-0.5367367845000001,-0.631419268,0.2293122333,0.10856884550000001
SRX6489456,0.6420765604,1.7431494083999999,0.5407124442,-0.250826488
SRX6489457,0.2814883105,0.2121040389,0.8095686286,-0.8913190701
SRX6489458,0.6208134435,-0.0277025935,1.2513711449,-1.4459433789
SRX6489459,0.3297232677,0.3195031803,1.548525294,-1.4845663116
SRX6489460,-0.2687135773,-0.726399848,0.8769834036,-1.0651718251
SRX6489461,0.40478101040000003,-0.2227181303,1.2547770457,-0.7987644547
SRX6489462,0.6702749377,-0.2071833657,1.1842660553,-1.2519211603
SRX6489463,-0.41390283180000004,-0.348208589,1.1372458531,-1.3554675684
SRX6489464,-0.5528313723,-0.1222505469,1.1463289075,-1.3336062681
SRX6489465,0.7291911082,0.47205825490000003,1.7365144753,-0.8925679957
SRX6489466,0.2211313496,0.031630654,1.1354345071,-1.1430168893000001
SRX6489467,1.3827134773,0.8089560022000001,1.3896646958,-1.4493752758
SRX6489468,1.1713951229,0.6629926366000001,1.7925796462,-1.4050641086
SRX6489469,0.8362255143,0.039093639400000005,1.4298720576,-1.6123595908000001
SRX6489470,-0.0010909882,-0.12009409700000001,1.5256808674,-1.226893919
SRX6489471,0.8462558914,0.0908247596,1.7725243485000002,-1.5448590486
SRX6452027,-0.31749958970000003,0.2858055827,0.8576281599000001,-0.1459188516
SRX6452029,0.0941964549,0.09558052260000001,-0.0357922916,-0.0579075359
SRX6452030,0.7131054058,0.7510187958,1.0718098388,-0.10275380890000001
SRX6452031,0.035284717800000004,0.2513630381,2.7106892852,-0.0890509939
SRX6452044,0.8153385979000001,0.4347122493,2.5173608643,-0.4156744168
SRX6452045,1.9093313683000002,1.2377540898000001,2.0887380381,0.0988768356
SRX6452046,1.7815240687,0.6971342916000001,1.6333807607000002,-0.2628324997
SRX6452047,1.4973920745,1.2855527023,1.8894668441,-0.2208033278
SRX6452048,-0.0941964549,-0.09558052260000001,0.0357922916,0.0579075359
SRX6452059,0.3497075083,0.7022115915,1.1493698707,-0.2805843959
SRX1828491,2.0367151639,1.9731534727,0.1023595369,1.0841805474
SRX1828492,1.8460270804,2.182217888,0.1403495972,1.1446573046
SRX1828493,0.4164488183,1.4137117731,0.2159801222,0.9603956705000001
SRX1828494,2.0887405807,2.8044228446,0.9006441864,1.5682706127000001
SRX1828495,0.6968039763,-0.3170533741,0.2114957314,-0.4755092777
SRX1828496,0.7504324395,-0.1103162199,0.0341085542,-0.1918949817
SRX1828497,0.41975303410000003,0.2816188754,0.0574789951,0.35721379940000003
SRX1828498,-0.833960794,-0.0266718916,0.1905253961,0.3103341766
SRX1828499,0.12469881590000001,0.2533099252,0.2715029668,0.8959768911
SRX1828500,-0.0560189605,0.6613622808,0.3383597293,1.151414448
SRX1828501,-0.2321389901,0.0078282675,-0.0762878141,0.5787595543
SRX1828502,-0.7351723107,0.3699672295,0.0644537729,0.170452503
SRX1828503,0.1171089966,-0.6836779375,0.4682717709,0.2993918273
SRX1828504,-0.3543380934,0.14193898060000001,0.4622266492,0.3449252499
SRX1828505,-0.259722422,-0.055735934200000004,0.10568250550000001,0.2963526906
SRX1828506,-0.49290069500000006,0.8746557457,0.1224065695,0.8750640991
SRX1828507,-0.19153858840000001,-0.08212010360000001,0.0291191404,-0.326898736
SRX1828508,0.19153858840000001,0.08212010360000001,-0.0291191404,0.326898736
SRX3796953,0.2683391861,0.0024508241,-0.0916816194,-0.07878716350000001
SRX3796954,-0.2683391861,-0.0024508241,0.0916816194,0.07878716350000001
SRX3796955,-2.7517105279000003,-0.7728674698,2.344864249,1.2078040582
SRX3796956,-3.1767719996,-0.1476074581,2.4750359464000002,1.3633198144
SRX3796957,6.0882909516,-0.0236903836,-1.3283950462,-2.4304975054
SRX3796958,8.9135890787,1.4682413557,-0.7012450246,-1.9638896553
SRX3796959,-1.7777684157,0.1589673955,-0.4062392875,0.23973138100000002
SRX3796960,-1.4162047491,-0.10164757960000001,-0.34427511600000005,0.1717381616
SRX3796961,2.6951452363,0.7099581037,0.5652722018,0.08582733690000001
SRX3796962,2.3905512087,0.5240367334,0.3501828524,-0.0164337809
SRX3796963,11.3075502331,1.5593556824,-0.80333658,-2.9541291327
SRX3796964,11.6655647773,1.5995660342,-0.6902801887000001,-2.4056994769
SRX3796965,-6.5348287802,-1.4830185107,-2.9091474858,-0.18704894200000002
SRX3796966,-6.820083105,-2.0815699304,-2.3521656947,-0.1143135745
SRX3796967,0.0016022472,-0.2218633481,0.47658346360000003,0.1036684385
SRX3796968,-1.0956114764,-0.3836062585,0.729636558,-0.5320317657
SRX3796969,18.2351556389,4.1050295412,0.7320597323,-0.33952435410000004
SRX3796970,17.2574384927,4.0376747943,0.5104468489,-0.5029284707
SRX3796971,-1.2495641754,-0.0597787268,-0.0841837064,0.051597773300000004
SRX3796972,-1.4814315723,-0.2259876753,-0.0998972396,0.1695436772
SRX3796973,-2.8697707532,-0.5372621772,1.9498139023,0.4016716534
SRX3796974,-1.2710172535,-0.042775712,1.9358189895,0.0540830645
SRX3796975,7.0655571954,0.4602636208,-0.6457053986,-2.4044391384
SRX3796976,6.3750639249,0.643389255,-0.4989868059,-2.2572603749
SRX3796977,-0.7090537275000001,-0.0081784093,-0.1532633284,0.15715905260000002
SRX3796978,-1.44817676,-0.1444736602,-0.046939220100000005,0.22238625250000002
SRX3796979,0.7435425589,0.6855607005000001,0.687795469,0.029169605100000003
SRX3796980,1.4549799214,0.4910806103,0.6605843735,0.3152681445
SRX3796981,10.2173475547,1.6547010497999999,-1.0321942078,-2.3922730427
SRX3796982,9.4680082694,1.4947748238,-0.8593466625,-2.1205585644
SRX3796983,-6.3013593035,-1.4868753056,-2.7138238342000003,-0.14166017990000002
SRX3796984,-6.5617216539,-1.5778115839,-2.7299371422,-0.1285585019
SRX3796985,-1.2267300977,-0.8758852799,0.7771902454,-0.41390028040000004
SRX3796986,-1.8382323073,-0.2669324463,0.797993669,-0.5311079492
SRX3796987,-4.1040097386,-0.9067710258,1.279288052,0.7351458547
SRX3796988,-3.7404275118,-0.6100047131,1.7053157904,1.4053881684
SRX2568270,-0.7285408816000001,0.2630044794,0.1461162477,-0.004570969
SRX2568271,0.0139004255,-0.36685767880000003,-0.020551822,0.0653832305
SRX2568272,-1.4688474587,-0.12771903310000002,0.15772488810000002,0.3822852162
SRX2568273,0.9784630172000001,0.23281755810000002,0.3089530048,0.21028994880000001
SRX2568274,0.040536697000000003,-2.0616041894,0.2899842541,-0.0570535506
SRX2568275,0.7285408816000001,-0.2630044794,-0.1461162477,0.004570969
SRX2568276,-0.0874683299,0.4566672688,0.1798188618,0.051884897000000006
SRX2568277,0.8657926879000001,-0.0047467749,0.2526851056,0.3721571684
SRX2568278,2.5377905598,0.6163511286000001,0.4086042501,0.12152566340000001
SRX2568279,-0.3183140156,-0.8147986501000001,0.3222732267,-0.0765298296
SRX3421856,-0.43436480580000003,-0.1934818993,-0.07999675860000001,0.020805030000000002
SRX3421857,0.43436480580000003,0.1934818993,0.07999675860000001,-0.020805030000000002
SRX3421858,-1.9377491674,-0.1723531614,2.21455483,0.16600598560000002
SRX3421859,-2.1007202568,-0.2960337362,2.2086473136,0.1916775286
SRX3421860,-1.4156637331,-1.853744624,1.0580199114,0.46786379100000003
SRX3421861,-1.9360135613,-0.7105067728000001,1.2026957582,0.5122323806
SRX3421868,-2.7321888403,-0.3100184862,2.6979928653,-0.6219598177
SRX3421869,-2.8443901814,-0.3666234994,2.6302038766,-0.6024762283
SRX2606337,-0.6053802135,-0.5909699260000001,-0.5337059959,0.0292773526
SRX2606338,-0.15508965560000001,-0.3019198416,-0.1635605399,0.3087663784
SRX2606339,0.2371310928,0.21700101130000002,0.1325029659,0.7006973645
SRX2606340,1.2059926692,0.9610220681,0.8571396955,0.8951937533000001
SRX2606341,0.8290127807000001,0.7158390224000001,1.8040685218,1.5099593280999999
SRX2606342,0.6008781267000001,1.0489344085,2.5588181405,1.6124665533
SRX2606343,0.43462007350000004,0.8159902716,2.1459085474,1.3859830142
SRX2606344,-0.1042162858,0.9126597564000001,3.5449880117,0.8754740065000001
SRX2606345,0.1809789272,1.8565436081,4.1241387708,0.7672332111
SRX2606346,-0.0266016347,0.22129165990000002,0.2977607853,0.2108640436
SRX2606347,0.2039987415,0.2401980873,0.0968916092,0.0010693687
SRX2606348,-0.046982311000000006,0.34316121380000003,-0.284636787,0.25878484220000003
SRX2606349,1.0075655295,0.6434635405,0.3814882827,0.7206174857000001
SRX2606350,1.7888993375000002,1.4572382205,0.8690545116,0.9635479732000001
SRX2606351,0.3789087443,0.8125110802000001,1.8463263833,1.4192736061
SRX2606352,0.5798879885,1.5711068354000002,2.4568582165,1.4553969738
SRX2606353,0.2869408671,0.4166830946,0.5165504453,-0.0283162313
SRX2606354,-0.12265164710000001,0.5057080812,3.5279899726,0.8151339384
SRX2606355,-0.2129798525,1.5090431146,3.7561546539,0.8881257601
SRX2606356,1.9076352703000001,1.2214773312,0.8064589602000001,0.41748972510000004
SRX2606357,0.4013814721,0.3507718387,0.4368143867,-0.0303467213
SRX2606358,-0.14878401030000002,0.32931456330000003,-0.11785692700000001,0.12400269800000001
SRX2606359,1.0796065268,1.278669586,1.1255933549,0.7564198440000001
SRX2606360,2.2914250404,1.2507989908,1.2018958327,0.803622138
SRX2606361,2.2188548893,1.2658649346,1.0764145541,1.7832128196
SRX2606362,1.3712033229,1.3755122332,2.708395189,1.5344472761999999
SRX2606363,0.4868200521,1.2143695908,1.2190296143000001,0.7437536825000001
SRX2606364,-0.0313308322,0.4695623839,3.5203569044,1.0075067504
SRX2606365,-0.2994591534,1.0275035012,3.7505145403,0.9965341975
SRX2606366,1.5085605430000002,1.2455197827,0.9223888326,0.6395112446
SRX3648427,0.5758767751,0.6736583512000001,1.2813327857,0.3949028114
SRX3648428,0.21974506970000002,0.3025495272,1.2918556638,0.0860060487
SRX3648429,-1.2335679033,-0.3814339177,1.0617941999,0.3337373743
SRX3648430,0.7464903621000001,0.4782343093,0.3899976357,0.5086181453
SRX3648431,1.3876766788000001,0.5061546821,0.38265135850000004,0.4866754022
SRX3648432,-0.2199597637,-0.0667616553,-0.5066040390000001,0.48643220260000003
SRX3648433,0.7800955758,0.6258840808,0.4890193962,0.3779114022
SRX3648434,-0.07550066080000001,-0.24450018540000001,-0.1720930533,-0.0306841953
SRX3648435,-0.6178459785,-0.7838837898000001,-1.0793935658,-0.2753034439
SRX3648436,0.9489905426,-1.1193163771,-1.628562212,-1.7807047438999999
SRX3648437,0.9243214334000001,-0.960403055,-1.8506553259,-1.6147351356000001
SRX3648438,0.49263545740000003,-1.4936581804,-1.9486581607,-1.7049606803000001
SRX3648439,-0.3394821646,-0.4057983251,-0.3863526714,0.468238231
SRX3648440,-0.6144692620000001,-0.2435569633,-0.9344155819000001,0.26436147200000004
SRX3648441,-0.922692437,-1.3438288717,-1.8430642022,-0.3907059673
SRX3648442,-0.4699408317,-1.2172961003,-0.8777755761,-2.0145250609
SRX3648443,-0.0198891269,-0.8983314393,-1.3232566766,-1.8700479492
SRX3648444,-0.4486122905,-1.340562064,-1.7497224228000001,-1.9839799046
SRX3648445,0.2139166795,0.47151306590000003,1.2737024227,0.4841423467
SRX3648446,0.5132944853,0.319232314,1.0669748566,0.1252630897
SRX3648447,-0.5734332867,-0.0731558696,0.637671764,0.2504433165
SRX3648448,1.0259428209,0.740666857,0.5841203684,0.3181897135
SRX3648449,0.8889370553,0.5075610178000001,0.4824521506,0.33640730560000004
SRX3648450,0.5564496815000001,0.3188809347,0.1844250812,0.1284474774
SRX3648451,-0.22286319670000002,0.10069334910000001,0.22881093560000001,0.0423286529
SRX3648452,-1.1916298931,-0.8001882246,-0.7688513023,-0.3692971329
SRX3648453,-1.0568364678,-0.8676139339000001,-0.7109572334,-0.4560760166
SRX3648454,-0.1651830052,-1.234867905,-1.3587263126,-2.1031438757
SRX3648455,0.011309192800000001,-0.6133404520000001,-1.5023786238999999,-1.9587539556
SRX3648456,-0.36610188390000004,-1.5551040875000002,-1.8185073468000001,-2.0893289722
SRX3648457,-0.11341165140000001,0.2540111632,1.6406304361,0.40077032360000003
SRX3648458,0.062386243300000005,0.47299030270000003,1.4064873591,0.19451078430000002
SRX3648459,-0.8623036136000001,-0.35028188600000004,0.8833531094,-0.3027589365
SRX3648460,-0.3564258963,-0.1785749523,-0.2932550022,0.8486849750000001
SRX3648461,-0.900627269,-0.5355505311000001,-0.8542505494,0.3938793786
SRX3648462,-1.2720387264,-1.3830195583,-1.5023638337,0.148786522
SRX3648463,0.609691086,0.3839819927,0.40427102140000004,0.3369699572
SRX3648464,0.3379350152,0.44899079900000005,-0.2577374156,0.013751511800000001
SRX3648465,-0.2065717189,-0.3120450408,-0.9409997916,-0.22974107400000002
SRX3648466,0.8291929755,1.1042051869,0.5837345436,0.35225783860000004
SRX3648467,0.35993996030000003,0.1287983616,0.0902869364,-0.0962918605
SRX3648468,-0.5316501779,-0.7986005013,-0.7698091765,-0.4193098364
SRX3648469,0.487362607,0.07115555550000001,0.44197674950000004,-0.4561378538
SRX3648470,0.6751307007,-0.0003555683,0.034000331200000004,-0.3239561219
SRX3648471,0.3669214603,-0.2953677248,-0.137000533,-0.5009096485
SRX3648472,2.671438434,2.1630261662,0.1485850829,-1.0066348399
SRX3648473,4.256036585,2.8711958278000003,1.0582931561,-0.9472326698
SRX3648475,-0.9440815435000001,-0.6967651111000001,-0.7087952087,0.8071856029000001
SRX3648476,-0.7013923267000001,-0.9330777956,-1.2029033298,0.4894051802
SRX3648477,-1.5728389519000001,-1.6149371807000001,-1.9240518601,0.12325169
SRX3648478,0.5161447299,0.3367691116,2.0690177556,0.5965313259
SRX3648479,1.2766601171,0.7544756536,1.6090559771000001,0.4467565101
SRX3648480,0.2479117636,0.43887045880000003,1.5775247982,0.5066551433
SRX3648481,0.3821015741,-0.23250806770000002,-0.6240161282000001,-0.4180190307
SRX3648482,0.7266951936,-1.2989805337,-1.9402690559,-1.1217666797
SRX3648483,0.5235778808,-0.9808784316,-2.132153923,-1.5654300289
SRX1429221,0.0427656838,-0.1701093585,0.18580474060000002,-0.10736737830000001
SRX1429222,-0.6509484863,-0.1926197242,-0.245199834,-0.0089077731
SRX1429223,0.6081828025,0.36272908270000004,0.0593950934,0.1162751514
SRX1429224,1.6125075781,0.1995318919,0.1284205203,0.16900614320000001
SRX1429225,0.6917388794,-0.212202736,-0.1296258211,0.0010292434000000001
SRX1429226,2.3749777134,0.259604398,-0.101794808,-0.1128774423
SRX1429227,3.4511560103,0.5698606828,0.3329651382,-0.0133986869
SRX1429228,2.2453164217,0.4334761159,0.3481114645,0.1636110552
SRX1429229,2.2232918496,0.4173254531,-0.08103505130000001,-0.331696997
SRX1429230,4.6253247996999995,1.1813656045,0.17400483800000002,-0.038234619500000004
SRX1429231,3.4351176118,1.2506980511,0.10058938390000001,0.0085680138
SRX1429232,4.8114498019,1.3600716301,0.29491788220000004,0.11367215480000001
SRX1429233,4.9453352278,1.5678574752999999,0.52747549,0.3878004733
SRX1429234,4.8914617877,1.5315754080000001,0.5450834841000001,0.3784077044
SRX1429235,5.774069863,1.6156881885,0.8761143504000001,0.6438706029
SRX1429236,4.7262075604,0.9222104246,1.1550946162,1.4015203867000001
SRX1429237,4.0657890111,1.2920890257,0.8360120361000001,0.8077489953
SRX1429238,4.2659112158,1.5522093914,0.8291963575,0.7167135879000001
SRX1429239,3.4569760449,1.4959416049,1.1040100908000001,0.8733453174
SRX1429240,3.3097679283,1.1645488845,0.8268015523000001,0.7318804379
SRX1429241,3.681136085,1.5489926458,1.0060448172,0.7265351033
SRX1429242,0.0755642547,0.0708892101,0.8821868115,0.5601250011000001
SRX1429243,2.1053171163,0.9324536743,1.2472319873,1.1423196373
SRX1429244,2.8865373625,0.878583537,1.4115921695,0.8770837162
ERX2339161,-0.7039221891,0.0410196689,-0.7252934599,-0.4060248421
ERX2339162,0.7039221891,-0.0410196689,0.7252934599,0.4060248421
ERX2339163,-3.4031159757,-1.4386663087,-2.7033383756,-1.860802321
ERX2339164,-3.1586990376,-2.7222385359,-2.2001975636,-1.9932080196
ERX2339165,2.7356218748,1.0222393469,-2.1774189962,-3.95744986
ERX2339166,4.0698266722,0.2347056471,-0.09927470740000001,-2.376849187
ERX2339167,2.0801588577,1.0526808549,-2.0561125053,-2.4414347629
ERX2339168,0.4983395685,-0.1331008897,-0.0943064106,-0.11143317250000001
ERX2339169,0.8334003914,-0.2605455399,1.001260313,0.4939784118
ERX2339170,-3.2766493985,-1.3992151765,-2.9131443995,-1.9613924773
ERX2339171,-2.7419360956,-2.5030906305,-1.941806254,-2.2687520043
SRX7656012,0.8186990917,0.6036702985,-0.030003674900000003,-0.0257376573
SRX7656013,0.2200875512,-0.0055311804,0.0006828879000000001,0.0299666606
SRX7656014,-0.1782055585,0.2675010477,-0.2134378054,-0.11910927560000001
SRX7656015,0.36493467820000003,0.175974928,0.5539209533,-0.14152359080000002
SRX7656016,-0.5220303758,0.21663539280000002,-0.250321877,-0.0528646626
SRX7656017,-0.4697021101,0.4178504731,-0.22530390360000002,0.0466087293
SRX7656018,-0.4813498519,0.059259699000000006,-0.2844248223,0.0888972367
SRX7656019,0.3320240783,0.4639723832,0.48057923350000004,-0.1208458188
SRX7656020,-1.4098245971,0.4349394777,-0.3789450861,-0.1901082408
SRX7656021,-1.7318498537,0.28849219470000004,-0.1156065339,0.4066410972
SRX7656022,-0.1071059503,0.14865649620000002,0.059920629,0.3008384148
SRX7656023,-1.897536007,-0.1453118404,-0.4335421148,0.1735871826
SRX7656024,0.6951162277,0.2318184455,-0.1059411786,-0.21953675190000002
SRX7656025,-0.0235251236,0.652076544,-0.9716186473,-0.3706386875
SRX7656026,0.6862190759,0.7557781596,-0.410310624,-0.46689314190000003
SRX7656027,-0.27306423760000004,0.3449563258,-0.0912760936,-0.0494673563
SRX7656028,0.9492583439000001,0.1254444388,0.0047456326,0.0487355099
SRX7656029,0.0538294377,-0.2330661017,0.1174309922,0.0882736573
SRX7656030,-0.5665875246000001,-0.2825348841,0.13320861050000002,-0.125182064
SRX7656031,-0.1216143777,-0.0207046914,0.09741494070000001,0.010558977
SRX7656032,-0.4695017757,0.16793911220000002,0.0747847398,0.0951398358
SRX7656033,-0.8968631478,0.17116798930000002,0.025383005400000002,0.1194905215
SRX7656034,-0.8294923071,-0.17691857860000001,-0.06562568070000001,0.2237150322
SRX7656035,-0.0183026427,0.0019880107,0.0434702763,-0.1184232803
SRX7656036,-0.5983448279,0.152308556,-0.010301298,-0.0704396684
SRX7656037,0.1846585343,0.5096019503,0.0226823555,-0.0825438107
SRX7656038,0.4089034096,0.2127218561,0.197593493,0.0036720471
SRX7656039,-0.4883682499,0.1855622673,0.0212876626,0.0579740377
SRX7656040,-0.1838290085,-0.2843077851,0.033199395900000005,-0.0560469805
SRX7656041,0.6721972584,0.0987455178,-0.0544870586,-0.0019270572
SRX7656042,1.6225891268,0.3655777529,-0.2981164616,0.0772652949
SRX7656043,1.2050910364,0.5009047197000001,-0.3365990741,-0.0181962037
SRX7656044,1.5407859439,0.378705432,-0.058678455000000004,0.29333133570000003
SRX7656045,1.4951669762,0.6025075272,-0.4131554773,0.038003208600000005
SRX7656046,0.7676879461,0.4654162926,-0.2408321666,0.055199946900000005
SRX7656047,1.4519214804,0.5323490635,-0.3010119106,0.0970352661
SRX7656048,1.2048238244,0.6290797259,-0.2739027744,0.14530002960000002
SRX7656049,1.9295590923,0.3048971046,-0.183949927,0.1482510961
SRX7656050,1.938809916,0.5033283188000001,-0.093272011,0.22872318360000002
SRX7656051,0.7275232578,-0.4435274762,-0.9638522317,-0.1834415272
SRX7656052,1.4340587859,0.0011233277,-1.0805675496,-0.291745723
SRX7656053,1.3936546042,0.1136294208,-0.9470924321,-0.2070583333
SRX7656054,-0.4180553182,0.2075099592,0.0077854127,-0.28640995810000003
SRX7656055,0.6018396467,0.5536518215,0.04012457,-0.2561673142
SRX7656056,0.6219516883,0.1269368791,0.0688807132,-0.2033869971
SRX7656057,-1.0238993745,-0.2249955019,0.0447225962,-0.191489569
SRX7656058,-1.3257231336,0.2435880027,-0.0224064831,-0.29996488930000004
SRX7656059,-0.2729127005,-0.1254275911,0.0701036778,-0.2739975689
SRX7656060,-0.6258937794,0.1653045314,0.052062795200000005,-0.2739867065
SRX7656061,-0.3846075749,0.014742477300000001,-0.0410110852,-0.1411955001
SRX7656062,-1.1651291195,0.22309719690000002,0.0852455602,-0.3968922552
SRX7656063,-0.0469828246,-0.1109414709,-1.0950920761,-0.7714632805
SRX7656064,0.41198513000000003,-0.1503994659,-1.1591921735,-0.9445177907000001
SRX7656065,0.37019500400000005,-0.0736445969,-1.0910792912,-0.6936953239
SRX7656066,1.0868401456,0.47037401840000004,0.1417429504,-0.2741151042
SRX7656067,0.4237353667,0.2624000023,0.1309369812,-0.2107467671
SRX7656068,0.6551714812,0.3823355027,-0.0147825052,-0.2945587492
SRX7656069,0.6211632380000001,0.2833623032,0.1365142628,-0.14377662900000002
SRX7656070,1.5087253746,0.29485465850000003,0.1204825179,-0.1917551074
SRX7656071,2.25512946,0.3798959706,-0.0291858048,-0.31899979570000003
SRX7656072,0.28203170980000003,0.1266398,0.06750252080000001,-0.1429422108
SRX7656073,0.6947642154,0.12167169200000001,0.0248241179,-0.1039371872
SRX7656074,2.5251978872,0.5754909748,-0.0247290361,-0.2057577352
SRX7656075,1.1588388842,-0.5336876897,-2.2781277604,-1.6721229036
SRX7656076,3.0454697159,0.35761377850000003,-2.1022615758,-1.4822713578
SRX7656077,1.7609009856000002,-0.1881630302,-2.0089569257,-1.6233641556
SRX7656078,1.7822501368,0.4604805656,0.029445596100000002,0.34011186720000003
SRX7656079,2.0499149774,0.8233629225,0.0568581467,0.31661900600000004
SRX7656080,2.4705659897,0.791640208,0.049875633600000004,0.2924930122
SRX7656081,2.7288839943000003,1.2426740401,0.052415413,0.20629760900000002
SRX7656082,2.8885159608,1.1562606576,-0.0951217072,0.1434163886
SRX7656083,2.1376614033,0.721033934,0.0187352258,0.1449923987
SRX7656084,2.5337210169,1.0949452525,0.00048654110000000004,0.2342972617
SRX7656085,2.3887007478,1.3119298865,0.0592165054,0.1925245619
SRX7656086,4.1370319629,1.4654309274,-0.05925036,0.290042195
SRX7656087,1.0851545206,-0.0037649313,-0.9278027822,-0.2225034427
SRX7656088,2.5583617733,0.4604990707,-0.9182682764000001,-0.3319244188
SRX7656089,1.5484823935,0.7179647304,-0.9544779598,-0.2142957861
SRX7656090,0.7745283806000001,0.34779182280000004,0.029409014100000002,-0.0727186524
SRX7656091,0.7908675041000001,0.4599073724,0.09104996600000001,-0.1325552437
SRX7656092,0.2466058082,0.3434475538,0.0239745599,-0.0093774403
SRX7656093,-0.3544018793,-0.0202680971,-0.058374450700000004,-0.0963017972
SRX7656094,0.8335288694,0.15886243320000001,0.014242171000000001,-0.0690723906
SRX7656095,0.1637426727,0.176174417,0.0280024769,0.0350324265
SRX7656096,0.4028204501,0.1995594745,0.2226559314,-0.10606712300000001
SRX7656097,-0.262246682,0.0462536397,-0.0533962907,-0.08314191180000001
SRX7656098,0.3174140684,0.2489183609,0.0601324015,-0.030255880500000002
SRX7656099,0.0078328782,0.0404702194,-1.0461988515,-0.5907121801
SRX7656100,-0.3391799853,0.5208358092,-1.2746334037,-0.5373274114000001
SRX7656101,0.39312805160000003,0.1129851263,-0.9578011568,-0.5783336185
SRX7656102,-1.2386205961,0.45121372120000003,-0.186678224,0.0407122211
SRX7656103,-0.1545680964,0.6349108387,0.0030290471,-0.0296138498
SRX7656104,-0.4478134776,0.34248902000000003,-0.10137925880000001,0.0195569859
SRX7656105,-0.2375709883,-0.12209945720000001,-1.1506933224,-0.7292056332
SRX7656106,1.0981832885,-0.047267998900000004,-1.0510690873,-0.696285915
SRX7656107,-0.5088494234000001,0.0788630199,-1.273283582,-1.0564224947
SRX7656108,1.4785446499,1.0097120821,-0.39253960120000003,-0.0794728993
SRX7656109,-0.20329438400000002,0.7520803312000001,-0.0934734489,-0.1805611668
SRX7656110,0.5402936172,0.9442028777,-0.36600400380000003,-0.1544384115
SRX7656111,-0.20621396560000002,-0.0047647301000000005,0.019149974400000002,-0.18919337260000002
SRX7656112,-0.3435168886,0.16472308500000002,-0.0190233565,-0.29911423600000003
SRX7656113,-0.1364158962,-0.3723700864,-0.254533984,-0.163664422
SRX7656114,-0.0624401735,0.7034744389,-0.5436081508,-0.1706452057
SRX7656115,-1.6203549528,0.1636570619,-0.259329066,-0.0065019301
SRX7656116,-0.4662561771,0.22480104550000002,-0.8140519046,-0.18035648640000002
SRX7656117,0.6017470778,0.32397630720000004,-1.3522464799,-1.1344697468
SRX7656118,0.7075491767000001,0.2692366445,-1.5365368363,-0.9830774505000001
SRX7656119,-0.0150939577,0.18496765040000002,-1.610786383,-1.1040875946
SRX7656120,0.1387796708,0.25151664290000003,0.1090293227,-0.0633550417
SRX7656121,-0.8033416924000001,0.2869551966,0.0692554287,-0.0233358193
SRX7656122,0.19157585200000002,0.5738489199,0.08691342540000001,-0.0186793965
SRX7656123,1.1266000404,0.46701329760000004,0.0789592211,-0.010088120800000001
SRX7656124,-0.6440275894,0.2527548694,0.038404718500000004,-0.0220803095
SRX7656125,0.0628820285,0.22570962760000002,0.1081129044,-0.006971406
