,A,CodY
sigI:delrsgI_sigI_52C:3,2.6343425783528667,0.2528994450474347
sigI:wt_37C:1,0.0006673520787195803,0.08544655926681521
sigI:wt_37C:2,1.2178121137425555,0.1879631589237114
sigI:wt_37C:3,-1.2184794658212563,-0.27340971819053017
sigI:wt_52C:1,3.1800766438445938,0.24628838598746935
sigI:wt_52C:2,1.0356812007868248,0.09906735152076428
sigI:wt_52C:3,1.890813605604169,-0.16229651197477324
spbeta:spbeta_nopep_20m:1,1.113449413736909,0.01656557645670631
spbeta:spbeta_pep_20m:1,0.6201066724827057,0.01581279080564535
spbeta:spbeta_nopep_20m:2,1.067165776183621,-0.03842080396265857
spbeta:spbeta_pep_20m:2,1.556051003639488,-0.02445682293015139
spbeta:phi3T_pep_10m:1,1.3204077925284137,0.1162422952818396
spbeta:phi3T_pep_20m:1,2.4198177996757138,-0.03201024058306245
spbeta:phi3T_nopep_10m:1,1.961273330322144,0.2704660316535872
spbeta:phi3T_nopep_20m:1,1.856815535293419,0.03174321224217813
spbeta:phi3T_pep_10m:2,-0.9047412187763154,-0.04244305888223643
spbeta:phi3T_pep_20m:2,1.7926709182099032,0.017228680166603283
spbeta:phi3T_nopep_10m:2,0.01506793733597044,-0.02146274723176056
spbeta:phi3T_nopep_20m:2,2.106710584267984,0.017511794197808683
spbeta:phi3T_pep_10m:3,-0.4156665737521064,-0.07379923639960495
spbeta:phi3T_pep_20m:3,0.8959725608672269,0.07702986852834925
spbeta:phi3T_nopep_10m:3,0.05120173255999793,-0.05456436014470434
spbeta:phi3T_nopep_20m:3,1.0310436335614517,0.009613085521154474
spore_genes:wt_0h:1,-0.2760658925041768,-0.14769757065222322
spore_genes:delyphF_0h:1,-1.2599130625669264,0.31521529780098057
spore_genes:delyphF_0h:2,0.07522404948001954,0.23994366179724305
spore_genes:delyphF_0h:3,-0.004103293490171084,-0.06108622777553663
spore_genes:delygaB_0h:1,20.650249601581336,-1.9024355691374064
spore_genes:delygaB_0h:2,22.877086272547647,-1.9508628880895584
spore_genes:delygaB_0h:3,23.393383683936285,-2.1335395498269887
spore_genes:wt_3h:1,13.585057490087607,1.149868234651425
spore_genes:wt_3h:2,13.448126860224033,1.0917823077667137
spore_genes:wt_3h:3,12.742776328570185,1.1913648050818522
spore_genes:delyizD_3h:1,12.53192116506774,0.9477893815906082
spore_genes:wt_0h:2,0.2100673043643103,0.14462039559050766
spore_genes:delyizD_3h:2,12.648428749844186,0.9070813457326832
spore_genes:delyizD_3h:3,12.329175190975555,0.8858754919074219
spore_genes:delykzB_3h:1,11.280548801445672,0.4594133404358356
spore_genes:delykzB_3h:2,8.643308936265893,0.6562782104701395
spore_genes:delykzB_3h:3,10.48384088742318,0.7330201846203721
spore_genes:delyphF_3h:1,14.557437181822154,0.7812719034010325
spore_genes:delyphF_3h:2,12.953193266170725,0.8925649136304603
spore_genes:delyphF_3h:3,14.455991658676473,1.027718821862889
spore_genes:delygaB_3h:1,13.944202167439537,0.4512727978655544
spore_genes:delygaB_3h:2,13.9108170219957,0.3804847620841496
spore_genes:wt_0h:3,0.06599858813988096,0.0030771750617155647
spore_genes:delygaB_3h:3,13.877203268242335,0.4154004490225045
spore_genes:delyizD_0h:1,-1.8118223731848118,0.12338151691389497
spore_genes:delyizD_0h:2,0.7099745222385674,-0.046006223811641433
spore_genes:delyizD_0h:3,4.626394502421908,-0.038094068608437226
spore_genes:delykzB_0h:1,-2.073205997244464,-0.6323166254147452
spore_genes:delykzB_0h:2,2.529303713368811,-0.5878111723216701
spore_genes:delykzB_0h:3,-0.23065448072868844,-0.7424781553761397
swarming:comIQ12L:1,-0.26346283376795754,-0.13403595108065325
swarming:comIQ12L:2,0.3619529410750531,0.09742579411853924
swarming:comIQ12L:3,-0.09849010730710372,0.03661015696211223
swarming:comIQ12L_delefp:1,-0.5785677877575908,0.1388981590131646
swarming:comIQ12L_delefp:2,-0.3935796192981278,0.1637969316280774
swarming:comIQ12L_delefp:3,0.1538783796550189,0.13233409283802544
swarming:comIQ12L_delefp_fliYS164A:1,-0.34433276263746393,0.10413274991570633
swarming:comIQ12L_delefp_fliYS164A:2,-0.8578684267551475,0.12581593536986269
swarming:comIQ12L_delefp_fliYS164A:3,-0.6447458062535468,0.131003574423751
swarming:comIQ12L_delefp_nusGN21S:1,-0.4570065112365901,0.2503952454543068
swarming:comIQ12L_delefp_nusGN21S:2,-0.9458604459649544,0.21020428977039707
swarming:comIQ12L_delefp_nusGN21S:3,-1.5353614667632411,0.2681277134841977
synant49:ctrl:1,3.5731847938524512,0.03841389182946209
synant49:ctrl:2,-2.3059685734585296,0.014666172792075828
synant49:ctrl:3,-1.2672162203939137,-0.05308006462153436
synant49:synant49:1,5.751545545303235,-0.2267167405731403
synant49:synant49:2,4.93530948798535,-0.5977259343648704
synant49:synant49:3,2.6216036913596468,-0.4711625621256061
tasA:wt_72h:1,-3.6644395322050314,1.3295470219368024
tasA:wt_72h:2,-2.3374981594982014,1.3413742446163823
tasA:deltasA_72h:1,-3.5459890740511453,1.6034214479663458
tasA:deltasA_72h:2,-2.05522624194182,1.5004154046915248
tasA:wt_24h:1,0.9752850149896816,0.1484245768449144
tasA:wt_24h:2,-0.9752850149896756,-0.1484245768449135
tasA:wt_48h:1,0.8060070040202424,0.7400633780341437
tasA:wt_48h:2,1.822013941492652,0.8594659932976025
tasA:deltasA_24h:1,-0.3783864376236159,1.5892016803555276
tasA:deltasA_24h:2,-0.38877625798799786,1.5430141351942268
tasA:deltasA_48h:1,-1.446981007835923,1.638718444226965
tasA:deltasA_48h:2,-3.245279337959132,1.6556588004128001
yacP:wt:1,-0.18371097809305667,-0.0008594056166000286
yacP:delyacP:1,0.8195507349368673,0.03483967965949475
yacP:yacP_induced:1,1.3704024758274775,0.22249279427226296
yacP:yacP_no_induce:1,1.0389197950277778,0.3942938515927388
yacP:wt:2,0.17122635128295965,0.03872899006478292
yacP:delyacP:2,1.2389690039439012,-0.08546888285846778
yacP:yacP_induced:2,1.3817616799684904,0.217111916262553
yacP:yacP_no_induce:2,1.6360545752007445,0.4874172210319063
yacP:wt:3,0.012484626810085192,-0.037869584448182884
yacP:delyacP:3,0.6983386236774047,-0.08040499517506561
yacP:yacP_induced:3,1.5382425696824116,0.15636337093309116
yacP:yacP_no_induce:3,1.3084916641628712,0.13651313113014218
yonO:wt:1,-0.10303341726678604,-0.12418494072282725
yonO:wt:2,-1.023999264300683,0.0505564667589038
yonO:wt:3,1.127032681567503,0.07362847396392347
yonO:wt_mmc:1,-1.7757875537388803,-2.8730105785652835
yonO:wt_mmc:2,-1.7555165375219346,-2.595674650988247
yonO:wt_mmc:3,-0.8718136232714601,-3.01926228966676
yonO:delyonO:1,-3.834529805349233,-0.17768143889558807
yonO:delyonO:2,-2.348313446523979,-0.06417832534406287
yonO:delyonO:3,2.758375720723417,-0.6413244022417928
yonO:delyonO_mmc:1,-2.8643637341540162,-2.403927727384961
yonO:delyonO_mmc:2,-3.1030644229091324,-3.2134836841924805
yonO:delyonO_mmc:3,-0.6774337754089117,-3.0808411197307763
yydF:ctrl:1,0.0222267930885305,-0.0331137468596463
yydF:ctrl:2,0.030993532615807076,-0.03389735552854134
yydF:ctrl:3,-0.053220325704333486,0.06701110238818764
yydF:yydF:1,1.5596395391599909,0.2930450996468128
yydF:yydF:2,1.4696196966326174,0.3044720311340328
yydF:yydF:3,2.2529086120541297,0.3143410214574676
