,A,Nac
hot_tale__hot_ale10_37c__2,-3.4860139976793385,-2.443076326
hot_tale__hot_ale10_44c__1,-1.527015403018931,-1.827194705
hot_tale__hot_ale10_44c__2,-0.5278891857324076,-1.100789567
hot_tale__hot_ale16_30c__1,-2.5619085265580788,-1.231223393
hot_tale__hot_ale16_30c__2,-2.415495965924576,-1.126071997
hot_tale__hot_ale16_37c__1,-2.814554473884783,-1.798436566
hot_tale__hot_ale16_37c__2,-2.9198943033583937,-1.5921513210000002
hot_tale__hot_ale16_44c__1,-2.6723196076839035,-1.658235355
hot_tale__hot_ale16_44c__2,-2.1665009837081373,-1.6925208140000003
pdhr_ale__pdhR-13_51__1,-0.2840745064223799,-1.6726888630000003
pdhr_ale__pdhR-13_51__2,-1.174527054966671,-2.027346403
pdhr_ale__pdhR-14_46__1,0.1492862255381507,-1.3952807590000005
pdhr_ale__pdhR-14_46__2,0.455200518636063,-1.1214762830000002
pdhr_ale__pdhR-15_51__1,-1.275535853047842,-1.3193570229999998
pdhr_ale__pdhR-15_51__2,-1.0109262040516187,-1.3937451580000002
pdhr_ale__pdhR-16_49__1,0.012602831079602,-1.22078488
pdhr_ale__pdhR-16_49__2,-0.701710407051441,-1.7786178330000002
tcs__del_atoC_LiAcet__1,-0.4565745090700562,-0.4620425369999985
tcs__del_atoC_LiAcet__2,-0.9005527676718778,-0.32297814
tcs__del_atoC_LiCl__1,-0.7506939414300595,-0.2839213149999997
tcs__del_atoC_LiCl__2,-0.8113564421998954,-0.40103777900000015
tcs__del_atoC_m9__1,-0.0194841397393486,-0.5717027249999997
tcs__del_atoC_m9__2,-0.2922907606370636,-0.6736705839999999
tcs__del_baeR_etoh__1,1.4171719060430965,-3.88352242
tcs__del_baeR_etoh__2,0.8624536057818921,-4.227978653
tcs__del_baeR_lb__1,3.951313567357861,-1.637793598
tcs__del_baeR_lb__2,3.9730421365415616,-1.6789888609999999
tcs__del_btsR_01xlb__1,9.709689516916423,-0.5769230719999996
tcs__del_btsR_01xlb__2,9.68902490289449,-0.6119840730000004
tcs__del_btsR_lb__1,-1.022878130514692,-2.304031132
tcs__del_btsR_lb__2,-1.785787829225273,-2.408722687
tcs__del_btsR_pyruvate__1,9.30114468779962,-0.5433973610000002
tcs__del_btsR_pyruvate__2,9.18628627199035,-0.5337329479999999
tcs__del_cpxR_etoh__1,2.7124080239301684,-3.3775782519999997
tcs__del_cpxR_etoh__2,3.017585115562467,-2.6196977869999998
tcs__del_cpxR_lb__1,4.506736015920263,-1.3265809820000003
tcs__del_cpxR_lb__2,4.271925740908241,-1.248043741
tcs__del_cusR_CuSO4__1,-1.9277761987614976,-3.031573906
tcs__del_cusR_CuSO4__2,-1.1511815178730045,-2.8734514410000003
tcs__del_cusR_lb__1,-0.3470739050392154,-3.286662655
tcs__del_cusR_lb__2,-0.1692200999039601,-2.5308352910000003
tcs__del_kdpE_01-kcl__1,0.9336315685996024,-1.138090408
tcs__del_kdpE_01-kcl__2,0.922533719323706,-1.1534712409999999
tcs__del_kdpE_115-kcl__1,-0.9761671300544852,-1.41685176
tcs__del_kdpE_115-kcl__2,-1.2924247585755697,-1.6201095840000002
tcs__del_phoB_m9__1,0.5332844715532008,-0.2006501319999998
tcs__del_phoB_m9__2,0.4176862759414795,-0.17614272399999995
tcs__del_phoB_m9p__1,-0.4375374873778595,-0.5047964629999999
tcs__del_phoB_m9p__2,-0.403050849398526,-0.6284411129999999
tcs__del_rcsB_etoh__1,1.708806935607084,-3.2460072650000003
tcs__del_rcsB_etoh__2,2.133726755630598,-3.095630934
tcs__del_rcsB_lb__1,2.738231265510955,-1.743259519
tcs__del_rcsB_lb__2,2.388188204100536,-1.6947582910000003
tcs__del_zraR_lb__1,-0.3806695364695799,-2.955538505
tcs__del_zraR_lb__2,-0.0863468968317465,-3.0253386000000004
tcs__del_zraR_zncl2__1,0.7081844200821705,-2.15854104
tcs__del_zraR_zncl2__2,0.6876877570403734,-2.417276404
tcs__wt_01-kcl__1,1.2541940159012817,-1.1636977980000005
tcs__wt_01-kcl__2,1.623756444988861,-1.092688602
tcs__wt_01xlb__1,9.766098871578864,-0.4113044459999999
tcs__wt_01xlb__2,9.172566852471132,-0.6744578859999999
tcs__wt_115-kcl__1,-0.6361835147567799,-1.794511795
tcs__wt_115-kcl__2,-0.4020366229673524,-1.503999945
tcs__wt_CuSO4__1,-0.5026598165740342,-2.892442958
tcs__wt_CuSO4__2,-0.8623719245935126,-3.048381668
tcs__wt_etoh__1,1.5247318848292226,-2.657182674
tcs__wt_etoh__2,1.027093237587551,-3.1569671039999996
tcs__wt_lb__1,2.6791619325000813,-2.097714854
tcs__wt_lb__2,2.4651189224587453,-2.062252024
tcs__wt_LiAcet__1,-0.6825020975044996,-0.4072149879999998
tcs__wt_LiAcet__2,-0.770224638208325,-0.6313410390000005
tcs__wt_LiCl__1,-0.9732512291444008,-0.672624087
tcs__wt_LiCl__2,-1.051756585663381,-0.6667311859999998
tcs__wt_m9p__1,-1.456228017193539,-1.413026462
tcs__wt_m9p__2,-1.8659063722147216,-1.6074559229999998
tcs__wt_pyr__1,9.330336566861698,-0.5792711639999997
tcs__wt_pyr__2,10.030838413971502,-0.4079889149999998
tcs__wt_zncl2__1,-1.130516283037159,-2.8505273539999996
tcs__wt_zncl2__2,-0.9737823314631892,-2.89553779
ros_tale__0_0_0pq__1,-2.5161018892875435,-2.207937476
ros_tale__0_0_0pq__2,-2.78723389896183,-2.4594456559999998
ros_tale__0_0_250pq__1,-0.3156958007114765,-1.2154579130000005
ros_tale__0_0_250pq__2,-0.0552546756463142,-1.21326124
ros_tale__1_mid_250pq__1,-0.0889101708955592,-0.5950899070000002
ros_tale__1_mid_250pq__2,-0.6479966725455709,-0.5714855910000001
ros_tale__1_0_0pq__3,-1.4243016448945531,-2.3633630020000003
ros_tale__1_0_0pq__4,-1.3809687443772922,-2.136956238
ros_tale__1_0_250pq__1,-1.6906424475608366,-2.401117138
ros_tale__1_0_250pq__2,-1.6888445337638738,-2.649517192
ros_tale__1_0_750pq__1,-1.6377004771032566,-1.4485956069999997
ros_tale__1_0_750pq__2,-2.2889060294774914,-1.7846304000000002
ros_tale__1_1_0pq__1,-1.2001989913827402,0.3394751439999997
ros_tale__1_1_0pq__2,-1.603509521847569,0.5552284419999998
ros_tale__1_1_250pq__1,-1.1521060081894496,0.6386945930000003
ros_tale__1_1_250pq__2,-1.7097976381076958,0.05593924099999992
ros_tale__1_1_750pq__1,-0.9233061590849648,0.2275763089999998
ros_tale__1_1_750pq__2,-1.040047128369799,0.548962789
ros_tale__1_2_0pq__1,-1.3828500269232689,-0.7393579310000002
ros_tale__1_2_0pq__2,-1.531239899619914,-1.0819467770000002
ros_tale__1_2_250pq__1,-1.1822397384280208,-0.4935597679999999
ros_tale__1_2_250pq__2,-1.8754761357302328,-0.8859446700000002
ros_tale__1_2_750pq__1,-1.2593363453968398,-0.790170775
ros_tale__1_2_750pq__2,-0.8364396056131851,-0.8785097420000003
ros_tale__1_3_0pq__1,-1.742462137453546,-0.2263357269999995
ros_tale__1_3_0pq__2,-1.9089573327144969,-0.1101322739999997
ros_tale__1_3_250pq__1,-2.0967585747801216,-0.2873969599999997
ros_tale__1_3_250pq__2,-2.495238745946556,-0.6812593540000007
ros_tale__1_3_250pq__3,-2.3947412172010525,-0.5457709829999997
ros_tale__1_3_250pq__4,-2.162459440162793,-0.10358573600000033
ros_tale__1_3_750pq__1,-1.1307815012936826,-0.2737649790000001
ros_tale__1_3_750pq__2,-1.44281693580772,-0.5093392469999998
ros_tale__1_4_0pq__1,-3.4142858330692776,-1.166184645
ros_tale__1_4_0pq__2,-2.895361120173677,-1.2404874229999998
ros_tale__1_4_250pq__1,-3.3722957753867133,-0.6437002820000002
ros_tale__1_4_250pq__2,-2.756246709413852,0.439519926
ros_tale__1_4_750pq__1,-1.7062250963100036,-0.160907978
ros_tale__1_4_750pq__2,-0.6695588588842317,-0.8968526310000002
ros_tale__1_4_750pq__3,-1.9804682814231984,0.4314913699999998
ros_tale__1_4_750pq__4,0.0314477739475502,-0.5295420140000004
ros_tale__2_mid_250pq__1,-0.2201157824976105,-1.6771193369999997
ros_tale__2_mid_250pq__2,-0.6076911892441966,-1.6437144840000002
ros_tale__2_0_0pq__1,-2.178776004666275,-0.3229955550000003
ros_tale__2_0_0pq__2,-2.502400392098432,-0.5029594499999996
ros_tale__2_0_250pq__1,-1.6545199669476802,-1.833624975
ros_tale__2_0_250pq__2,-1.4267156435861088,-1.855846255
ros_tale__2_0_750pq__1,0.6931095022805599,0.11376462000000045
ros_tale__2_0_750pq__2,0.5804327126946904,0.27864587899999993
ros_tale__2_1_0pq__1,-1.2471621977693528,-0.8808648699999999
ros_tale__2_1_0pq__2,-1.7678828008298066,-0.986913982
ros_tale__2_1_250pq__1,-3.387836877800702,-0.4141075519999999
ros_tale__2_1_250pq__2,-3.765711245851931,-0.945310102
ros_tale__2_1_750pq__1,-2.986814245225883,-0.8038224510000003
ros_tale__2_1_750pq__2,-3.081321192493259,-0.5904491260000002
ros_tale__2_1_750pq__3,-2.82539748724674,-0.35181083300000004
ros_tale__2_2_0pq__1,0.4104218285435981,0.6395830189999998
ros_tale__2_2_0pq__2,-0.2438860147466469,2.449850752
ros_tale__2_2_250pq__1,1.814880511180208,2.110240714000001
ros_tale__2_2_250pq__2,1.3888663216474155,2.4004771290000004
ros_tale__2_2_750pq__1,1.2034709739797465,2.475779696
ros_tale__2_2_750pq__2,2.3231843423502783,3.3826509579999997
ros_tale__2_3_0pq__1,0.2145014063927515,2.6823826429999995
ros_tale__2_3_0pq__2,-0.8883392251179147,1.279070174
ros_tale__2_3_250pq__1,-0.4201382125340078,1.1561326130000014
ros_tale__2_3_250pq__2,-0.8562287926396946,0.17699374000000034
ros_tale__2_3_750pq__1,-0.3985001814495419,1.5631590060000002
ros_tale__2_3_750pq__2,-0.7723972373811457,0.2558404830000001
ros_tale__3_0_0pq__1,-0.4778506389657814,-1.1773767640000001
ros_tale__3_0_0pq__2,-0.6792046405604744,-0.973242479
ros_tale__3_0_250pq__1,-2.4747942964544274,-1.3950387119999998
ros_tale__3_0_250pq__2,-2.8817647428529773,-1.7653635250000002
ros_tale__3_0_750pq__1,-0.854598683739133,-0.20843093199999974
ros_tale__3_0_750pq__2,-1.328189323709308,-0.3028985779999997
ros_tale__3_1_0pq__1,-1.3014529870226514,-1.54117735
ros_tale__3_1_0pq__2,0.1642450459949136,-0.834071062
ros_tale__3_1_250pq__1,-0.6546809838978603,-1.0502886070000002
ros_tale__3_1_250pq__2,-0.1092759895057842,-1.3151073980000003
ros_tale__3_1_750pq__1,-1.181355542172375,-1.165852851
ros_tale__3_1_750pq__2,-0.3847526756499327,-0.8033446720000001
ros_tale__3_2_0pq__1,-0.2761050348077843,-2.130415838
ros_tale__3_2_0pq__2,0.0550998328478145,-2.2546199330000003
ros_tale__3_2_0pq__3,0.57384685415232,-2.2621204180000003
ros_tale__3_2_0pq__4,0.5336237060423012,-1.987662254
ros_tale__3_2_250pq__1,-1.1729347814851454,0.03301796299999982
ros_tale__3_2_250pq__2,-0.5203881492320656,-0.4884754180000002
ros_tale__3_2_750pq__1,-0.0538921738075374,0.427025124
ros_tale__3_2_750pq__2,-0.8204862400229993,-1.211360483
ros_tale__3_3_0pq__1,-0.6058269791775573,-1.347370294
ros_tale__3_3_0pq__2,-0.6969567121246564,-1.1614154859999999
ros_tale__3_3_0pq__3,-1.4353770084869533,-1.5707139540000001
ros_tale__3_3_0pq__4,-0.9508939987850128,-1.45773742
ros_tale__3_3_250pq__1,-0.6161826080183513,-1.3210184960000002
ros_tale__3_3_250pq__2,-0.90712059957726,-1.18124423
ros_tale__3_3_750pq__1,-1.970478648604157,-1.9003387669999998
ros_tale__3_3_750pq__2,-1.248833609410034,-1.4718795880000002
ros_tale__3_4_0pq__1,0.0102105060363403,0.5565902070000002
ros_tale__3_4_0pq__2,-0.2351846224982117,0.37560320800000013
ros_tale__3_4_250pq__1,0.2037475038386282,1.4899658519999999
ros_tale__3_4_250pq__2,0.719182056666898,1.2392997179999998
ros_tale__3_4_750pq__1,-0.6204871137924498,1.2369724369999997
ros_tale__3_4_750pq__2,-0.256234431559749,1.572649994999999
pcoli__atASMT_325G__1,0.7981344175177358,-1.042666826
pcoli__atASMT_325G__2,0.6168958095586897,-1.1694460550000003
pcoli__bpTDC__1,0.2797227247076875,-1.2758140819999997
pcoli__bpTDC__2,-0.1616431051351456,-1.7310349349999998
pcoli__BRCA__1,0.7991519520792053,-1.207661011
pcoli__BRCA__2,0.4823694227561805,-1.3461142190000002
pcoli__BRCActrl__1,0.6716569380022319,-0.829841102
pcoli__BRCActrl__2,0.704349620420707,-1.3382591440000002
pcoli__BRCAswap__1,0.9664014975741696,-1.0235062570000002
pcoli__BRCAswap__2,0.8773887539796994,-0.970452693
pcoli__btAANAT__1,0.5569443894946322,-1.2767838460000005
pcoli__btAANAT__2,0.4183399377121171,-1.5614579030000002
pcoli__btASMT__1,0.6068523991817082,-1.5314850040000003
pcoli__btASMT__2,0.6424007456029276,-1.4523380030000002
pcoli__CC1__1,1.5551171410982725,-0.9229275870000002
pcoli__CC1__2,1.570963222202,-0.972830778
pcoli__ccCOMT__1,0.7594112240046761,-1.324211181
pcoli__ccCOMT__2,0.5401475331361771,-1.17924864
pcoli__ckDDC__1,1.8612135212996188,-0.8373041969999999
pcoli__ckDDC__2,1.842337869398676,-0.8880493770000002
pcoli__CNTF_belt__1,0.79221890758677,-1.20239437
pcoli__CNTF_belt__2,1.272160864923208,-1.5277841200000002
pcoli__cobPNMT__1,1.1880159343275354,-1.030208354
pcoli__cobPNMT__2,1.3104019400257827,-1.2861060430000002
pcoli__cvPhhB__1,0.2982503250460424,-1.0388328270000002
pcoli__cvPhhB__2,-0.0301494260201535,-1.229589593
pcoli__ggAANAT__1,0.2662745741127739,-1.51116356
pcoli__ggAANAT__2,0.1894267778393095,-1.325156519
pcoli__ggTPH__1,0.8705923440288152,-1.2683603569999995
pcoli__ggTPH__2,0.9063119020772687,-1.23048175
pcoli__hsAANAT__1,1.377093403295508,-0.739345433
pcoli__hsAANAT__2,1.59136853706914,-0.7757633230000001
pcoli__hsASMT__1,0.5852713550111197,-1.295210281
pcoli__hsASMT__2,0.3464344562001349,-1.3836187349999998
pcoli__hsPNMT_mb__1,1.1178699422068212,-1.4051408459999999
pcoli__hsPNMT_mb__2,0.8573518485498464,-1.2017392730000005
pcoli__hsTPH__1,0.2236419351591059,-1.5981355599999998
pcoli__hsTPH__2,0.0055608362722662,-1.445020886
pcoli__hsTPH_E2K__1,0.7120596987776415,-1.3336438569999998
pcoli__hsTPH_E2K__2,0.8775250054317929,-1.3614494269999995
pcoli__hsTPH_E2K_N91I_P99C__1,0.7321447238618246,-1.0922964659999999
pcoli__hsTPH_E2K_N91I_P99C__2,0.1623008201250541,-1.3631064659999999
pcoli__hsTPH_N158trunc__1,0.3106046057840775,-1.5212820830000002
pcoli__hsTPH_N158trunc__2,0.6458529016062257,-1.2877055179999999
pcoli__hsTPH_N174trunc__1,0.5673159574223229,-1.039902738
pcoli__hsTPH_N174trunc__2,0.6164883139832176,-1.1428056769999997
pcoli__hsTPH_Ntermtrunc__1,1.1180831799947406,-0.4973325900000001
pcoli__hsTPH_Ntermtrunc__2,0.6454816878251816,-0.7659946350000002
pcoli__hsTPH1__1,0.9718394002889764,-0.9050159630000004
pcoli__hsTPH1__2,0.7811849517205458,-1.0354613990000001
pcoli__MBP__1,0.4956034028156771,-1.1905244390000005
pcoli__MBP__2,1.8416626319898248,-0.91360235
pcoli__msCOMT__1,0.1290521470953213,-1.1920253180000002
pcoli__msCOMT__2,0.3845927517507241,-1.283777267
pcoli__ocAANAT__1,0.7190096473307674,-1.5211258219999997
pcoli__ocAANAT__2,0.4040925140189547,-1.270347412
pcoli__osTDC_K374H__1,0.9962670897228842,-1.13009271
pcoli__osTDC_K374H__2,1.2665902868707193,-0.5899309419999996
pcoli__osTDC_K374L__1,-0.6093512882079839,-1.655980284
pcoli__osTDC_K374L__2,-0.5209491886594264,-1.6526594810000002
pcoli__osTDC_K374Q__1,0.7256652840416271,-1.292057265
pcoli__osTDC_K374Q__2,0.8097196788834308,-1.31740981
pcoli__osTDC_L360V__1,0.4345059016409039,-1.849390804
pcoli__osTDC_L360V__2,-0.1170307689963192,-1.530475676
pcoli__pmTPH__1,-0.3025847842207525,-1.7197187219999996
pcoli__pmTPH__2,-0.3230070275839744,-1.634599287
pcoli__RFC__1,0.4248074322235659,-1.693674271
pcoli__RFC__2,0.1142045022704146,-1.542079615
pcoli__RFCctrl__1,1.7462451110627808,-0.6104374989999997
pcoli__RFCctrl__2,1.1803680080032477,-0.6123437490000017
pcoli__RFCnopause__1,1.3730994494165825,-0.580532045
pcoli__RFCnopause__2,1.0649493934548686,-1.1318921360000005
pcoli__RFCpluspause__1,1.4853754338107448,-0.6270516119999998
pcoli__RFCpluspause__2,1.775390428293763,-0.40947478
pcoli__rnCOMT_sol__1,1.6919330996657067,-0.550726321
pcoli__rnCOMT_sol__2,1.8588782341088264,-0.7449898630000003
pcoli__rnPNMT__1,0.4847060707335139,-1.432416415
pcoli__rnPNMT__2,-0.110490421330722,-1.5068389360000003
pcoli__rnTDC__1,0.0178331507634033,-1.5002406959999999
pcoli__rnTDC__2,0.1542750684027966,-1.4835679070000003
pcoli__rnTDC_trunc__1,0.1998779778910354,-1.102482653
pcoli__rnTDC_trunc__2,-0.0449021449636071,-1.3948236859999998
pcoli__saCOMT_T2A__1,0.1857616399954853,-1.49290434
pcoli__saCOMT_T2A__2,-0.2432667161547884,-1.3194745219999997
pcoli__sfCOMT__1,0.7009953564538999,-1.570656693
pcoli__sfCOMT__2,0.4042604218525134,-1.699116584
pcoli__sgAANAT_D63G__1,0.3012539077132985,-1.4102270630000002
pcoli__sgAANAT_D63G__2,0.7289472288759277,-1.542549676
pcoli__ssDDC__1,1.0997452983899625,-0.920831257
pcoli__ssDDC__2,0.8804812584089882,-1.252352416
pcoli__TP53B__1,0.4663864380295211,-1.2051147760000005
pcoli__TP53B__2,1.2316385744391014,-1.0803259780000003
pcoli__WT__1,1.9587501550255852,-0.056893521000000113
pcoli__WT__2,2.245904943786912,0.0945094959999997
cck__glu_ale4__1,-2.465034347265832,-1.1646612160000005
cck__glu_ale4__2,-2.302001293650899,-2.042026931
cck__cck_ale1__1,-2.0951110731160107,-1.3355186490000002
cck__cck_ale1__2,-2.395600238738552,-1.569265789
cck__cck_ale2__1,-1.982282116609788,-1.43562358
cck__cck_ale2__2,-2.069894671325448,-1.5795896850000002
cck_pgi__gmos_delpgi__1,-1.8550287211782912,-1.506648588
cck_pgi__gmos_delpgi__2,-2.2407860503659807,-1.542321078
cck_pgi__pgi_ale1__1,-0.875556107369527,-2.1194950880000003
cck_pgi__pgi_ale1__2,-2.1546744850916486,-2.230544519
cck_pgi__pgi_ale2__2,-0.3320972905940598,-1.569131332
cck_pgi__pgi_ale3__1,-1.8886860963666965,-2.025124185
cck_pgi__pgi_ale3__2,-2.1795576249618183,-1.980871988
cck_pgi__pgi_ale4__1,-2.5916496816601766,-1.681933126
cck_pgi__pgi_ale4__2,-2.4341717392423647,-2.207824748
cck_pgi__pgi_ale4__3,-3.403420417335466,-2.1514448930000003
cck_pgi__pgi_ale5__1,-1.2283750143795802,-1.8890738060000003
cck_pgi__pgi_ale5__2,-1.4211484239059555,-2.5147782480000003
cck_pgi__pgi_ale6__1,-1.1281389999406544,-1.555765285
cck_pgi__pgi_ale6__2,-1.6940119734288972,-1.4885188940000005
cck_pgi__pgi_ale7__1,-1.2435919001978093,-1.502505079
cck_pgi__pgi_ale7__2,-1.4872872456083386,-2.0687512519999998
cck_pgi__pgi_ale8__1,-1.6275579924198806,-1.8285257230000005
cck_pgi__pgi_ale8__2,-2.084525361822166,-1.9855629730000002
cck_sdh__gmos_delsdhCB__1,-2.5760494591949565,-0.6264603310000005
cck_sdh__gmos_delsdhCB__2,-4.191211686798016,-1.6561250260000002
cck_sdh__sdh_ale1__1,-1.9585915737006532,-2.007587649
cck_sdh__sdh_ale1__2,-2.1336624559659585,-2.013885977
cck_sdh__sdh_ale2__1,-1.8547584427960373,-1.2784592609999998
cck_sdh__sdh_ale3__2,-2.2147766410215346,-1.0167961170000002
cck_sdh__sdh_ale3__1,0.3976128856298481,1.5726045199999996
cck_sdh__sdh_ale3__3,0.4358827164378235,1.6133958730000002
cck_pts__gmos_delptsHIcrr__2,-3.078169611079636,-2.155799645
cck_pts__gmos_delptsHIcrr__1,-3.324673782541993,-2.199626004
cck_pts__pts_ale1__2,-2.0885103178879536,-1.848527625
cck_pts__pts_ale1__1,-2.5015959632196343,-1.802100995
cck_pts__pts_ale2__2,-2.302368860024355,-2.329764753
cck_pts__pts_ale2__1,-1.652814096024203,-2.036054154
cck_pts__pts_ale3__2,-2.0497311871372936,-2.706974694
cck_pts__pts_ale3__1,-2.111786804032173,-2.39631912
cck_pts__pts_ale4__2,-2.2236756414556336,-2.0110706300000003
cck_pts__pts_ale4__1,-1.9892174018904976,-2.3622752609999997
cck_gnd__gmos_delgnd__1,-2.247077842061021,-1.5598305019999998
cck_gnd__gmos_delgnd__2,-1.7767023277349665,1.5632482420000002
cck_gnd__gnd_ale1__1,-2.498130316557065,-1.293315583
cck_gnd__gnd_ale1__2,-2.3112555389024307,-1.1605179940000006
cck_gnd__gnd_ale2__1,-2.5549765886514577,-1.907754527
cck_gnd__gnd_ale2__2,-2.3133808173242447,-1.7477447810000002
cck_gnd__gnd_ale3__1,-2.5627409023595646,-1.4171127330000002
cck_gnd__gnd_ale3__2,-2.658818193963303,-1.938518633
cck_tpiA__gmos_deltpiA__1,-0.8350963291501311,-1.9112451800000003
cck_tpiA__gmos_deltpiA__2,0.7698918669685131,-1.029558428
cck_tpiA__tpiA_ale1__1,-1.8142193346994933,-1.549522644
cck_tpiA__tpiA_ale1__2,-1.1631889986302568,-1.9384279980000003
cck_tpiA__tpiA_ale2__1,-0.1136712922989218,-1.986227236
cck_tpiA__tpiA_ale2__2,-0.0995776630392105,-1.755744059
cck_tpiA__tpiA_ale3__1,-0.5754513471787238,-1.6295124790000002
cck_tpiA__tpiA_ale3__2,-1.1054929473928137,-1.5912031619999998
cck_tpiA__tpiA_ale4__1,-1.2507782433560253,-1.136032118
cck_tpiA__tpiA_ale4__2,-1.2830749333168914,-1.412963886
acid_tale__acid_ale1_pH7__1,-1.6863293581363157,-2.3598976570000003
acid_tale__acid_ale1_pH7__2,-1.7448582797796377,-2.307506731
acid_tale__acid_ale1_pH5__1,-1.894345110038132,1.7401662909999995
acid_tale__acid_ale1_pH5__2,-1.490109152401346,2.3874474040000004
acid_tale__acid_ale2_pH7__1,-2.3654679002044263,-1.8002767360000005
acid_tale__acid_ale2_pH7__2,-2.2849700379355564,-1.7295394830000002
acid_tale__acid_ale2_pH5__1,-1.447536160136843,-0.3132072859999999
acid_tale__acid_ale2_pH5__2,-2.4039119051084814,-0.9052936260000002
acid_tale__low_Mg_ale_pH7__1,-1.564411044715981,-2.520723974
acid_tale__low_Mg_ale_pH7__2,-1.5695832420309688,-2.689966563
acid_tale__low_Mg_ale_pH5__1,-1.6814266301854417,-1.59310097
acid_tale__low_Mg_ale_pH5__2,-2.2869523771213687,-1.3821008149999998
acid_tale__MES_ale_pH7__1,-2.2545194687564343,-2.8864021830000004
acid_tale__MES_ale_pH7__2,-2.330381386171534,-2.7137535739999996
acid_tale__MES_ale_pH5__1,-2.2739358817067354,-0.987618945
acid_tale__MES_ale_pH5__2,-1.6599347852745774,-1.09537524
acid_tale__gmos_pH7__1,-2.1563130328205826,-2.46527231
acid_tale__gmos_pH7__2,-2.4179623474567373,-2.5277631030000003
acid_tale__gmos_pH5__1,-1.8166936330856915,-1.2848982910000002
acid_tale__gmos_pH5__2,-1.7161132832912165,-1.0092841140000002
adnB__wt_adn__1,-0.4151613361844336,-1.2357498110000005
adnB__wt_adn__2,-0.5358720173405366,-1.2281057990000002
adnB__delydhB_adn__1,-1.248747874875099,-1.1658994490000003
adnB__delydhB_adn__2,-1.2768861912777842,-0.972594885
ytf2__wt_glc__1,-1.1234982292240825,-0.7320250370000001
ytf2__wt_glc__2,-0.7995214724799883,-1.09539953
ytf2__ybcM_glc__1,-2.783288318694602,-1.0860831430000002
ytf2__ybcM_glc__2,-2.4525386893352605,-0.5563805070000001
ytf2__ydhB_glc__1,-0.9219935321870236,-1.3402912749999998
ytf2__ydhB_glc__2,-1.353178078715602,-1.40829883
ytf2__yfeC_glc__1,-0.9304410503777916,-1.089592341
ytf2__yfeC_glc__2,-1.3260952933629246,-1.421188608
ytf2__yciT_glc__1,-1.2531961718589786,-1.426766276
ytf2__yciT_glc__2,-0.8590261903933895,-1.1139462620000002
ytf2__ydiZ_glc__1,-0.923469187286472,-0.8504914380000002
ytf2__ydiZ_glc__2,-1.2769469801359474,-1.1682421669999998
ytf2__ynfL_glc__1,-0.9713338245786072,-0.6201142959999997
ytf2__ynfL_glc__2,-1.1738247173117429,-0.7450728209999999
ytf3__wt_glc2__1,-0.0100438523088937,-0.3614502569999996
ytf3__wt_glc2__2,-0.0301343203695841,-0.26080877399999997
ytf3__wt_pH7_lactate__1,-0.4404174018306152,-0.1415873630000002
ytf3__wt_pH7_lactate__2,-0.4618704499198323,-0.3671693229999997
ytf3__wt_pH55_lactate__1,-0.6709762961516408,-0.9407026580000002
ytf3__wt_pH55_lactate__2,-0.6330313938114002,-0.8460471200000002
ytf3__wt_pH55_HCl__1,-0.7747292188218633,-0.5153071750000002
ytf3__wt_pH55_HCl__2,-0.4218796143237986,-0.29055308800000024
ytf3__dyieP_pH7__1,0.1123145260853572,-0.04366979999999998
ytf3__dyieP_pH7__2,0.1087215167629249,-0.09663796300000004
ytf3__dyieP_pH55__1,-0.545236926183176,-1.0712383510000003
ytf3__dyieP_pH55__2,-0.4035710232123769,-0.7884589110000002
minicoli__aldA_f1c2__1,-2.2113442027870502,0.5724940321195975
minicoli__aldA_minE__1,-2.796618792717572,-0.8528561011431433
minicoli__mg1655_glc__1,0.3392521517506217,1.1858808560930054
minicoli__mg1655_glc__2,0.2971722987864427,1.1970763262470934
minicoli__minE_cyt__1,-0.7959595657410482,1.85157117678184
minicoli__minE_cyt__2,-0.4398403654334381,3.222771317907521
minicoli__minE_fruc__1,-1.332693338208064,-0.5494491312917678
minicoli__minE_fruc__2,-1.6220858894959105,-0.8855611981253331
minicoli__minE_glc__1,-1.5008472711669132,1.61623348136723
minicoli__minE_glc__2,-0.8416125460887872,1.9493198390779964
minicoli__minE_glyc__1,-0.845243680212417,-0.10387812654341033
minicoli__minE_glyc__2,0.4764632719500229,-0.25027866233957674
minicoli__minE_Fe_starve__1,-1.4830990191815008,2.9854187663400493
minicoli__minE_Fe_starve__2,-1.43868886560664,2.5652067279313737
minicoli__minE_LB__1,-1.3668141505994071,-2.004109548729126
minicoli__minE_LB__2,-0.8920493427162753,-2.3339126873436795
minicoli__minE_N_starve__1,3.968063970547573,8.09625481026716
minicoli__minE_N_starve__2,4.469383590521176,8.132852124639204
minicoli__minE_osm__1,-3.4480980343248717,-0.3995467524472138
minicoli__minE_osm__2,-3.197283790085891,-0.5693849003334988
minicoli__minE_ph5__1,-3.739965333602837,0.2491899960553185
minicoli__minE_ph5__2,-4.036899650820612,0.08554409821288989
minicoli__minE-pyr__1,0.0780546888243374,-0.8711728795120441
minicoli__minE-pyr__2,2.0066283907300964,-0.3830939988049487
minicoli__minE_sorb__1,-0.6436841439588507,-0.023215687071455268
minicoli__minE_sorb__2,-0.5599254836100348,-0.15501753761558312
minicoli__minE_urid__1,-0.5364077922645641,0.6582917407593722
