,A,ArgR
minicoli__minE_Fe_starve__1,-10.691100754770018,-0.2820417338799128
minicoli__minE_Fe_starve__2,-10.257257800091692,-0.31038790008414274
minicoli__minE_LB__1,-16.010997334285154,-0.8502400761804783
minicoli__minE_LB__2,-16.15487287551507,-0.8348414652713467
minicoli__minE_N_starve__1,-9.15268710106585,-0.5370468564955528
minicoli__minE_N_starve__2,-9.834425680607255,-0.6849578615982308
minicoli__minE_osm__1,-9.476914129464362,-1.087987038839743
minicoli__minE_osm__2,-9.58595742693933,-1.255258095099304
minicoli__minE_ph5__1,-12.98838921237683,-0.7939739666363392
minicoli__minE_ph5__2,-12.094154127375166,-1.0023539594131303
minicoli__minE-pyr__1,-13.47788917595073,-0.7284787100482868
minicoli__minE-pyr__2,-15.758795401038634,-0.8127624139960279
minicoli__minE_sorb__1,-13.958780015945132,-0.7363282177425639
minicoli__minE_sorb__2,-13.67304574845012,-0.9344580427261926
minicoli__minE_urid__1,-10.389176545455438,-0.7295293441568179
minicoli__minE_urid__2,-9.464729444618246,-0.6857014845611147
minicoli__W3110_cyt__1,-13.3257612162182,-2.021775819839582
minicoli__W3110_cyt__2,-12.377920353824017,-1.6438703107894064
minicoli__W3110_glc__1,-8.137839294698516,-1.3571366153714541
minicoli__W3110_glc__2,-9.189497645092882,-1.1592418133655276
minicoli__W3110_glyc__1,-9.620080597695122,-1.3439719858562684
minicoli__W3110_glyc__2,-7.976633210412328,-0.967761026347948
minicoli__W3110_Fe_starve__1,-6.945162886786019,-0.8853163616595001
minicoli__W3110_Fe_starve__2,-7.96018036516271,-0.8334548725437879
minicoli__W3110_LB__1,-19.735352125598848,-0.4104483618383732
minicoli__W3110_LB__2,-19.111175032189298,-0.5491789725639249
minicoli__W3110_N_starve__1,-8.19012391543333,-1.2789947976298226
minicoli__W3110_N_starve__2,-7.868063158327706,-1.109369333306943
minicoli__W3110_osm__1,-5.873354946868566,-0.2453093400074371
minicoli__W3110_osm__2,-6.210672716114886,-0.4190772970578438
minicoli__W3110_ph5__1,-10.336330685745745,-0.6090621822021314
minicoli__W3110_ph5__2,-10.359471354401546,-0.3217724655695804
minicoli__W3110_pyr__1,-6.211620085445443,-0.4334812674683448
minicoli__W3110_pyr__2,-6.930901401253849,-0.2910493701723018
minicoli__W3110_sorb__1,-9.467702587507466,-1.6291267317403832
minicoli__W3110_sorb__2,-10.034140928025424,-1.939899470451892
minicoli__W3110_urid__1,-15.475183895763177,-1.6435732058808803
minicoli__W3110_urid__2,-15.964018681423982,-1.588654981460028
minicoli__W3110_WT_glc__1,-5.669124371413651,-0.5340665972885619
minicoli__W3110_WT_glc__2,-5.736889492923715,-0.7370390979543231
minicoli__W3110_WT_osm__1,-6.881920499661472,-1.0449841972393932
minicoli__W3110_WT_osm__2,-6.005459403126924,-0.7444347621552323
eep__BOP27__1,0.5025224512677663,0.04862602399689564
eep__BOP27__2,0.1656403204642501,-0.024134621369056752
eep__BOP1000__1,-3.555045158800239,-0.2498027397622549
eep__BOP1000__2,1.4346461135393187,0.07674859324239948
eep__BOP27_ndh-cydB-appC__1,-2.916503675480522,0.018429223613210862
eep__BOP27_ndh-cydB-appC__2,-2.354150927484046,-0.30380166716661794
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.841936983665976,0.4489152853005365
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.908036085407589,-0.11688840792499278
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-5.778631284203721,0.2783632484288745
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-5.651345032999384,0.5031797424609508
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.168833759483077,0.11293487527251322
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.1635453750913096,-0.1326959281967497
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.1478215743393799,0.12441539323411988
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.076375640800369,0.1079367980138155
eep__BOP27_nuoB-cydB-appC__1,-2.4242743141251792,-0.6483725110686853
eep__BOP27_nuoB-cydB-appC__2,-2.8387019813519663,-0.5719930576995322
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-2.247155769065417,-0.3434605672094069
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.5708537338330191,-0.12776854590058928
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-1.6926920069154443,-0.6803346484310495
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.0758499786692084,-0.8775959203408084
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-0.1724931117746524,-0.8143470873976746
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-1.3473128956832536,-0.6950829949289208
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-8.4485161345527,-1.0523268266071597
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-6.112740924897593,-0.6373082506946339
eep__BOP27_ndh-cyoB__1,-2.6565356584892963,0.23651901756546326
eep__BOP27_ndh-cyoB__2,-3.0961225253375138,0.3016835500870947
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.1748903127246506,-0.10033250207325484
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,1.7092809938187257,-0.188559728136692
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-4.556153203495128,-0.7555586642149237
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-6.973674137177564,-0.7967797219790881
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-2.385876028631257,-0.9258785058388384
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-6.688012849618916,-1.0453430262666927
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-3.829213552345172,-1.1789821620100716
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-4.511864098494368,-0.8594422721166639
eep__BOP27_nuoB-cyoB__1,-2.870640124466094,0.2553397369150172
eep__BOP27_nuoB-cyoB__2,-3.6330200868783766,0.3839309189433653
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-8.146988446149097,-0.7549779316737188
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-4.114461993081366,-0.7410986498708843
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.7270691074767246,-0.8676133904328579
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-8.503693679957367,-0.6223929440169655
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-1.238810222932416,-0.5334607944046867
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-1.2715407201333284,-0.2546824272225159
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-7.619666329904728,-0.8922677790225251
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-5.676875827041147,-0.829887475805708
eep__BOP27_ndh-cydB__1,-4.940491198408491,0.5812425184446965
eep__BOP27_ndh-cydB__2,-5.976961313833983,0.3381081058180655
eep__BOP27_nuoB-cydB__1,-7.068587356948475,0.2990784191441076
eep__BOP27_nuoB-cydB__2,-6.400034760715419,0.14254776719513276
DDB2__PD-005_BW25113_Batch_6h__1,-0.4905976997766466,0.3334937601835115
DDB2__PD-005_BW25113_Batch_6h__2,-0.7658239702354723,0.29353197637183825
DDB2__PD-003_BW25113_Batch_9h__1,-0.6076697108462703,0.12546451831456373
DDB2__PD-003_BW25113_Batch_9h__2,-0.699864471308598,-0.3930012816249384
DDB2__PD-003_BW25113_Fed-batch_6h__1,-4.625072565490816,-0.33406174013978784
DDB2__PD-003_BW25113_Fed-batch_6h__2,-8.279445120497511,-0.15729456873233438
DDB2__PD-005_BW25113_Fed-batch_6h__1,-5.055995717796757,0.3102154062220261
DDB2__PD-005_BW25113_Fed-batch_6h__2,-4.4360298319853015,-0.1026693514073136
DDB2__PD-005_BW25113_Fed-batch_6h__3,-5.746338967782233,0.38112104035947597
DDB2__PD-005_BW25113_Fed-batch_15h__1,-3.235896559144191,0.23974965855876815
DDB2__PD-005_BW25113_Fed-batch_15h__2,-3.287588390083502,0.3655403646566793
DDB2__PD-003_BW25113_Fed-batch_21h__1,-4.456775045551978,-0.0009162827974975584
DDB2__PD-003_BW25113_Fed-batch_21h__2,-4.657616889563431,0.2869397224429555
DDB2__PD-004_del-basS_Batch_6h__1,-0.4852864629351763,0.2971208186012504
DDB2__PD-004_del-basS_Batch_6h__2,-0.0273848779985039,0.400702327011313
DDB2__PD-004_del-basS_Fed-batch_6h__1,-8.264573784405,-0.09614955787897372
DDB2__PD-004_del-basS_Fed-batch_6h__2,-7.699676587827998,0.2419471004306821
DDB2__PD-004_del-basS_Fed-batch_15h__1,-6.838371043203791,0.051423657679608326
DDB2__PD-004_del-basS_Fed-batch_15h__2,-6.635583158270768,0.20411327095417064
DDB2__PD-004_del-kdpE_Batch_6h__1,0.1887843814974123,0.049438632816048766
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.4821143675836747,0.20592166047638827
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-5.324569401134723,-0.01039397757019245
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-4.158481491967222,-0.1203646782313319
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-5.71619196568918,0.040808412959709266
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-5.532362433786,0.24229971506077064
DDB2__PD-005_del-phoB_Batch_6h__1,0.7705241470722242,0.08416439810606667
DDB2__PD-005_del-phoB_Batch_6h__2,0.4765304457494326,0.1251587431568293
DDB2__PD-005_del-phoB_Batch_6h__3,0.1503365800083001,0.3801249294715454
DDB2__PD-003_del-phoB_Batch_9h__1,0.3059890330217887,0.03354533896785483
DDB2__PD-003_del-phoB_Batch_9h__2,0.9754403678841208,0.023380551268681767
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-4.184207972139452,-0.18865981584676828
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-5.288280953240064,-0.15501760722730307
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-3.722518662504407,-0.4510087099477635
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-4.7523934579315785,0.1992473006301747
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-3.4284983614446585,0.060405563728190614
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-3.749477326612363,-0.009765338726657193
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-3.639431530640404,-0.31093787627869496
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-3.86915262426428,-0.2382823278711079
DDB2__PD-004_del-qseB_Batch_6h__1,-0.7737659473455283,0.14974076254049604
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-6.879141505194776,-0.3740907255922029
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-6.126391150288532,-0.25535547882599463
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-5.418566319272402,0.26202017104272457
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-5.39883723830724,0.11040851759190673
DDB2__PD-004_del-qseC_Batch_6h__1,-1.2033940318095593,0.1295653380336521
DDB2__PD-004_del-qseC_Batch_6h__2,-1.6039542252008534,0.3582417624372933
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-6.480483446029272,-0.0969644289108178
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-4.754198042989836,-0.3319968084048579
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-5.804212037687405,0.17086976840898238
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-5.087328692490363,0.0025687500822062503
DDB2__PD-005_del-qseF_Batch_6h__1,-0.861523953041417,0.12189742413116812
DDB2__PD-005_del-qseF_Batch_6h__2,-0.1368636188023511,-0.2699604128828525
DDB2__PD-003_del-qseF_Batch_6h__1,-0.0897089404914679,-0.2243473798041835
DDB2__PD-003_del-qseF_Batch_6h__2,0.3374593834882162,-0.024566008845010145
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-4.418725899373474,-0.024463786103786408
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-4.751606667158472,0.4067258197683774
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-7.538165172338478,-0.2121889253249707
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-1.0579434491186377,0.0966742462263035
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-7.578245683723115,0.2564601407948377
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-3.248655954992289,0.11110333315072117
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-3.291968086707416,0.1311858446708829
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-4.18298532750782,-0.046887566511873764
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-4.196914625168309,-0.482980404738413
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-1.0926992238289686,0.2662652277320259
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-1.5943515820763048,0.38269764636974735
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-1.184222231970964,0.33591256075953524
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-6.644045134536961,-0.17150479655802275
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-4.684519169754629,0.3682372281944737
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-3.157214437323033,0.1641642787622697
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-4.819253885593257,-0.1653809806168125
DDB3__PD-009_del-arcA_Batch_6h__1,0.829344547271803,0.16521741936733747
DDB3__PD-009_del-arcA_Batch_6h__2,0.513500603758807,0.3161989182662381
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-3.857991529758292,-0.14301120971554404
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-4.863937142215727,-0.025895628092740708
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-2.421453071687973,-0.4445662460830544
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-2.719710615246957,0.18272057395395613
DDB3__PD-006_del-baeR_Batch_12h__1,-0.4310621322114834,0.11810843642010305
DDB3__PD-006_del-baeR_Batch_12h__2,-0.4364381214337682,-0.04277042087556815
DDB3__PD-009_del-baeR_Batch_12h__1,-1.051474577762266,-0.2393958293979175
DDB3__PD-009_del-baeR_Batch_12h__2,-0.3000620808233035,-0.0850479077314148
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-15.858988918220982,-0.9882637039222022
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-17.065888624173557,-0.9872518694444884
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-2.077439021426348,0.28059982628390223
DDB3__PD-009_del-baeR_Fed-batch_12h__2,0.6261635218431146,0.7611830298308497
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-0.9107068117279584,-0.17885813858775812
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.3522772547100442,0.22808745964143814
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.2466655366582741,0.2651343185478474
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-5.663987496597692,0.2449834604526817
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-6.518603043742322,0.05334837291663242
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-3.652269886990811,0.3094531531139211
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-2.750050631629628,0.21657178624209728
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-2.5698592932418807,0.3246919994141262
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.0873339828620185,0.017021806779627724
DDB3__PD-009_del-lsrK_Batch_6h__2,0.5690860254392892,-0.17036381802340994
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-5.113725915417434,-0.08033695086387382
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-0.2145412390203555,-0.015232920451687447
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-2.761446883126699,0.3052242869165571
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-1.4949786368435574,0.2542403842694529
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-2.256990649584454,0.5950857798934397
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.6200943138692194,0.08338531664327498
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.8400543442520383,-0.023408896028425552
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-4.618948521716972,0.1119586829008572
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-3.3727509607540536,0.04692421659463264
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-2.9595285376733904,0.14640481542357442
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-3.198310823882852,0.24212266852046585
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-3.3226233651388264,0.15475957846939006
DDB3__PD-009_del-luxS_Batch_6h__1,0.1178888929514161,0.3905160545168425
DDB3__PD-009_del-luxS_Batch_6h__2,-0.2288603740927888,0.3784416223534617
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-1.6578831914020546,0.04723942096001288
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-3.886445361355966,-0.07781505646080332
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-3.837842078789085,0.2988059792098969
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-3.7249970657014666,0.2753798332136963
DDB3__PD-006_del-rpoS_Batch_9h__1,-0.8969906399958073,0.6144903769625358
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.8768985028376016,0.6010434374340061
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-5.711875339883615,-0.02069701348567321
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-6.535444550008768,-0.1938104877262674
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-5.4479131059294,-0.07979113881859767
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-3.3704981952541875,0.07436098801711387
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-3.231415160918762,0.1481643166647011
DDB3__PD-009_del-tnaA_Batch_6h__1,0.4193496550641589,0.058705606080817326
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-2.855367158198668,-0.08098342153734794
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-2.6691917061230743,0.11874987276918958
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-2.59111362735249,0.09686126768129456
