,A,RpoH
hot_tale__hot_ale9_44c__2,10.750220406685251,0.7823945524999996
hot_tale__hot_ale10_30c__1,0.5611541363967616,-0.9974277975000004
hot_tale__hot_ale10_30c__2,0.6458189069629637,-1.1494516895000002
hot_tale__hot_ale10_37c__1,4.325423287681272,-0.8260639725000001
hot_tale__hot_ale10_37c__2,4.837720967695692,-0.8032777445000008
hot_tale__hot_ale10_44c__1,10.5357833688068,0.8947680815000005
hot_tale__hot_ale10_44c__2,9.787789668946544,1.0152329395000006
hot_tale__hot_ale16_30c__1,1.4957611537323277,-1.3342842445
hot_tale__hot_ale16_30c__2,1.750667568607102,-1.2740653704999998
hot_tale__hot_ale16_37c__1,5.619718040050661,-0.8199651084999999
hot_tale__hot_ale16_37c__2,5.415035048361599,-0.8953895254999997
hot_tale__hot_ale16_44c__1,8.951764232713652,0.6478668874999993
hot_tale__hot_ale16_44c__2,8.447981240278585,0.8099206344999992
pdhr_ale__pdhR-13_51__1,0.9536503078603928,-0.4892474655000001
pdhr_ale__pdhR-13_51__2,0.6161687603451241,-0.42656210250000015
pdhr_ale__pdhR-14_46__1,0.8149760752556375,-0.04274014649999991
pdhr_ale__pdhR-14_46__2,-0.0546992172006496,-0.05880780350000059
pdhr_ale__pdhR-15_51__1,0.3770126132042819,-0.5473526965
pdhr_ale__pdhR-15_51__2,-0.0720764606123832,-0.4440652585000002
pdhr_ale__pdhR-16_49__1,-0.1798421819306243,-0.17833207249999994
pdhr_ale__pdhR-16_49__2,1.0524333871026474,0.13230905350000022
tcs__del_atoC_LiAcet__1,-1.7572579590510906,0.2530370345000001
tcs__del_atoC_LiAcet__2,-1.2426926035762529,0.4383798354999993
tcs__del_atoC_LiCl__1,-1.846958670560499,0.3391483354999991
tcs__del_atoC_LiCl__2,-1.4671914050782024,0.4376426345000013
tcs__del_atoC_m9__1,-2.520343033879965,-0.17464531849999965
tcs__del_atoC_m9__2,-2.508276120954929,-0.058988179500000015
tcs__del_baeR_etoh__1,12.788673441781931,0.2601187115000005
tcs__del_baeR_etoh__2,14.132564172299272,0.30201049649999945
tcs__del_baeR_lb__1,-1.8798260141401677,-0.23118239549999944
tcs__del_baeR_lb__2,-1.69506273845909,-0.2391810954999993
tcs__del_btsR_01xlb__1,3.317913149047594,-0.2434794525000008
tcs__del_btsR_01xlb__2,2.703301608284004,-0.3456098095000009
tcs__del_btsR_lb__1,7.698026555662542,0.3132514524999994
tcs__del_btsR_lb__2,8.031865867932458,0.3126703854999988
tcs__del_btsR_pyruvate__1,2.6087301927172977,-0.053953179500000566
tcs__del_btsR_pyruvate__2,2.5464823835956465,-0.18115994350000086
tcs__del_cpxR_etoh__1,13.034879354137743,0.4250970474999996
tcs__del_cpxR_etoh__2,13.10928548818996,0.4382914875000008
tcs__del_cpxR_lb__1,-1.972691716747576,-0.34859210149999953
tcs__del_cpxR_lb__2,-1.7533321517652254,-0.17029651450000038
tcs__del_cusR_CuSO4__1,12.754471863661136,0.7440647205000008
tcs__del_cusR_CuSO4__2,12.455678671492176,0.7127932174999998
tcs__del_cusR_lb__1,0.182299276127801,0.05118992049999882
tcs__del_cusR_lb__2,-0.2070712875340499,-0.0630938435000008
tcs__del_kdpE_01-kcl__1,0.9759436532826836,0.2340886125000008
tcs__del_kdpE_01-kcl__2,1.240814850238274,0.23984990649999996
tcs__del_kdpE_115-kcl__1,-4.617355338328094,-0.4685537735000001
tcs__del_kdpE_115-kcl__2,-4.832156965119031,-0.3418096174999992
tcs__del_phoB_m9__1,-2.673559764951616,0.2376275035000006
tcs__del_phoB_m9__2,-2.461831293748209,0.17461278150000048
tcs__del_phoB_m9p__1,15.705609901111318,4.137836377499998
tcs__del_phoB_m9p__2,16.02828946243395,4.1537368575
tcs__del_rcsB_etoh__1,18.71216253866311,1.5005516075000005
tcs__del_rcsB_etoh__2,18.8817702518806,1.5414115575
tcs__del_rcsB_lb__1,0.404914597764098,0.0150811424999997
tcs__del_rcsB_lb__2,0.5122071482461992,-0.049137246499999065
tcs__del_zraR_lb__1,17.336898443869696,0.37883489950000093
tcs__del_zraR_lb__2,16.54055287452941,0.3785833235000009
tcs__del_zraR_zncl2__1,8.818213803843676,0.7556749785000001
tcs__del_zraR_zncl2__2,8.762274561979485,0.7550031115000007
tcs__wt_01-kcl__1,-3.7937024966934,0.2981596235000001
tcs__wt_01-kcl__2,-4.154695114553621,0.13357276250000005
tcs__wt_01xlb__1,3.9213385785256345,-0.18661876650000053
tcs__wt_01xlb__2,3.858915943484624,-0.28308768049999955
tcs__wt_115-kcl__1,-5.3538227299672085,-0.3719340624999994
tcs__wt_115-kcl__2,-5.609735160979725,-0.4159039025000002
tcs__wt_CuSO4__1,8.661273060417848,0.030380692499999636
tcs__wt_CuSO4__2,8.525092532886871,0.02651168749999933
tcs__wt_etoh__1,16.84227942993496,1.5562596274999994
tcs__wt_etoh__2,16.389858054056575,1.561782367499999
tcs__wt_lb__1,1.2939824442785255,0.33781335249999955
tcs__wt_lb__2,1.4876995205200194,0.3869630664999999
tcs__wt_LiAcet__1,-2.4155361057713147,0.24759386350000054
tcs__wt_LiAcet__2,-3.0091851630633504,0.4856714535000002
tcs__wt_LiCl__1,-2.322414442304019,0.3227630065000007
tcs__wt_LiCl__2,-2.540815444602269,0.3790818285000004
tcs__wt_m9p__1,12.70948638380728,3.9164834375
tcs__wt_m9p__2,12.471478142223011,3.9529697274999993
tcs__wt_pyr__1,2.5385322921321847,-0.111086650499999
tcs__wt_pyr__2,2.6870305316170144,-0.12288986149999916
tcs__wt_zncl2__1,15.463279840004738,0.7947984345000005
tcs__wt_zncl2__2,15.288752506476737,0.8548821894999996
ros_tale__0_0_0pq__1,4.181624708700954,-0.6694757224999996
ros_tale__0_0_0pq__2,4.260229954828206,-0.6578283835000001
ros_tale__0_0_250pq__1,0.9616423876874238,1.2546426175
ros_tale__0_0_250pq__2,0.7704832912452504,1.2533757925
ros_tale__1_mid_250pq__1,4.975801266998269,0.15064125049999966
ros_tale__1_mid_250pq__2,5.037865579022664,0.17594789450000015
ros_tale__1_0_0pq__3,4.158827838168288,-0.4645391295000003
ros_tale__1_0_0pq__4,3.9582618583943967,-0.4127486714999993
ros_tale__1_0_250pq__1,4.618576866775944,0.6458034625
ros_tale__1_0_250pq__2,4.238359271899003,0.7763894264999998
ros_tale__1_0_750pq__1,-2.3193468024553887,1.3907511575000004
ros_tale__1_0_750pq__2,-0.4292501809636614,1.5976905875000007
ros_tale__1_1_0pq__1,-6.418103147120248,0.6562772554999992
ros_tale__1_1_0pq__2,-6.00487953696266,0.7320586485000007
ros_tale__1_1_250pq__1,-5.364599509146045,0.5210909135000001
ros_tale__1_1_250pq__2,-4.856454174822961,0.3539972245000005
ros_tale__1_1_750pq__1,-6.27172787416086,0.4745598104999989
ros_tale__1_1_750pq__2,-5.071419384695846,0.3901425374999992
ros_tale__1_2_0pq__1,-5.232807857087472,0.2504840134999995
ros_tale__1_2_0pq__2,-4.101121950294777,0.9538469974999996
ros_tale__1_2_250pq__1,-4.809332455306346,0.8441140295
ros_tale__1_2_250pq__2,-3.499159872668232,0.7509069974999996
ros_tale__1_2_750pq__1,-3.627829258704311,0.9952920714999998
ros_tale__1_2_750pq__2,-3.27231928840638,1.015719128500001
ros_tale__1_3_0pq__1,-1.4052277572335732,0.012256575500000366
ros_tale__1_3_0pq__2,-1.091736970781808,-0.14363171649999984
ros_tale__1_3_250pq__1,-2.1281702404493,0.030685461499999175
ros_tale__1_3_250pq__2,-1.5034750165735336,0.2349995245000009
ros_tale__1_3_250pq__3,-1.8161721276173572,-0.09984968250000036
ros_tale__1_3_250pq__4,-1.2164606404955305,-0.15441197750000055
ros_tale__1_3_750pq__1,-2.764433713122181,0.033201271499999414
ros_tale__1_3_750pq__2,-2.9916205228409094,-0.10113105850000004
ros_tale__1_4_0pq__1,-1.4411816346873367,-0.40467079349999935
ros_tale__1_4_0pq__2,-2.573060247118645,-0.5571103715000003
ros_tale__1_4_250pq__1,0.9135887035002536,0.02175572650000035
ros_tale__1_4_250pq__2,-1.5336770225497094,-0.3496905925
ros_tale__1_4_750pq__1,-0.9085690438673018,-0.2276384164999996
ros_tale__1_4_750pq__2,-1.259490705765553,0.2847685904999988
ros_tale__1_4_750pq__3,-0.2152044781316028,-0.017087887500000676
ros_tale__1_4_750pq__4,-0.8606608878497651,-0.03716515049999991
ros_tale__2_mid_250pq__1,5.229806481677563,0.4108058035000006
ros_tale__2_mid_250pq__2,5.190081256805555,0.0475500354999987
ros_tale__2_0_0pq__1,2.200574952268901,1.3184050435000003
ros_tale__2_0_0pq__2,2.59582108072198,1.2104354315000003
ros_tale__2_0_250pq__1,4.896614582096628,0.4154699475000001
ros_tale__2_0_250pq__2,4.65389191440789,0.3931071634999999
ros_tale__2_0_750pq__1,-5.719980703423696,0.6439955054999995
ros_tale__2_0_750pq__2,-6.464999839620113,0.4612904315000002
ros_tale__2_1_0pq__1,1.662018050976554,0.9769273594999994
ros_tale__2_1_0pq__2,2.0341908705727585,1.0520338544999994
ros_tale__2_1_250pq__1,3.72310935858492,1.4144272524999997
ros_tale__2_1_250pq__2,2.8836222264531197,1.3030429165000008
ros_tale__2_1_750pq__1,1.9525023569366688,1.6757064474999996
ros_tale__2_1_750pq__2,1.5492118589590211,1.4311859494999997
ros_tale__2_1_750pq__3,0.4398815942057558,1.4900793475
ros_tale__2_2_0pq__1,-7.03337112620373,0.9525092364999992
ros_tale__2_2_0pq__2,-6.445798622851741,1.1615869145000008
ros_tale__2_2_250pq__1,-8.119835753481642,1.4382616484999993
ros_tale__2_2_250pq__2,-7.811090362124052,1.4495616305
ros_tale__2_2_750pq__1,-8.074909103646924,1.3312017234999995
ros_tale__2_2_750pq__2,-7.81224179848402,1.0790883504999993
ros_tale__2_3_0pq__1,-5.586232408994621,2.0502518374999994
ros_tale__2_3_0pq__2,-4.408941261225295,1.4422316844999994
ros_tale__2_3_250pq__1,-4.859484287367406,1.6104264174999994
ros_tale__2_3_250pq__2,-6.793344374401373,2.094026617500001
ros_tale__2_3_750pq__1,-4.208828080512972,1.9569648174999996
ros_tale__2_3_750pq__2,-4.861687380551238,1.7669209175000002
ros_tale__3_0_0pq__1,-2.9133551402794744,0.4816912784999996
ros_tale__3_0_0pq__2,-2.2141130677030723,0.46133995850000004
ros_tale__3_0_250pq__1,3.1780201487499715,1.1728677555000004
ros_tale__3_0_250pq__2,2.235565645522516,1.0511519175000004
ros_tale__3_0_750pq__1,3.6454965190639737,1.0712284565
ros_tale__3_0_750pq__2,4.668585001366981,0.8715864925000005
ros_tale__3_1_0pq__1,-0.4671825555108584,1.4239917645000002
ros_tale__3_1_0pq__2,-2.353612266914305,0.7813463224999992
ros_tale__3_1_250pq__1,5.460914362290104,0.9673513985
ros_tale__3_1_250pq__2,0.8428013773612167,0.6254963564999994
ros_tale__3_1_750pq__1,4.842980952980589,1.2097969294999995
ros_tale__3_1_750pq__2,1.08842263418358,0.6373076885
ros_tale__3_2_0pq__1,3.564091114121612,-0.4547914375000008
ros_tale__3_2_0pq__2,3.519084282096681,-0.6377549304999999
ros_tale__3_2_0pq__3,3.5131882644568493,-0.7730936074999999
ros_tale__3_2_0pq__4,3.634009214300813,-0.8035391575000004
ros_tale__3_2_250pq__1,-0.1876804662472063,1.4483617624999994
ros_tale__3_2_250pq__2,-2.518749032944297,1.2053331964999998
ros_tale__3_2_750pq__1,-4.4888691996564845,1.327980478500001
ros_tale__3_2_750pq__2,-5.156268097718173,0.9747602314999996
ros_tale__3_3_0pq__1,0.0210010581825079,0.9743925954999996
ros_tale__3_3_0pq__2,-0.6658474617370451,1.1342847724999991
ros_tale__3_3_0pq__3,0.1921256598902084,1.0820321165000006
ros_tale__3_3_0pq__4,-0.5038947642088354,1.1006045145000003
ros_tale__3_3_250pq__1,0.3898757368646275,0.08270858150000038
ros_tale__3_3_250pq__2,0.5770004095102051,0.12321862049999945
ros_tale__3_3_750pq__1,1.161054621421768,0.2940928464999999
ros_tale__3_3_750pq__2,0.8201683678423539,0.1130881524999996
ros_tale__3_4_0pq__1,1.289188719537474,1.8012496875000004
ros_tale__3_4_0pq__2,1.5466034228761527,1.7591056574999993
ros_tale__3_4_250pq__1,0.0602035787442702,2.6617699575000007
ros_tale__3_4_250pq__2,-1.9231713963606976,3.1344563075000007
ros_tale__3_4_750pq__1,1.8079656798208048,2.1399995875
ros_tale__3_4_750pq__2,1.8278765514079152,2.2750540075
pcoli__atASMT_325G__1,8.40752195644726,0.10701667350000044
pcoli__atASMT_325G__2,8.121324998817911,0.0413673414999991
pcoli__bpTDC__1,17.77918235670122,0.5128609374999993
pcoli__bpTDC__2,18.095336015765152,0.4631104975000007
pcoli__BRCA__1,17.195830390692365,0.05504828549999985
pcoli__BRCA__2,16.990873364750797,-0.002063368499999996
pcoli__BRCActrl__1,16.479718733458068,0.4769987904999997
pcoli__BRCActrl__2,16.540626191010716,0.2242236784999996
pcoli__BRCAswap__1,11.982140272204308,0.2538149445000002
pcoli__BRCAswap__2,11.03058982661539,0.2945534455000001
pcoli__btAANAT__1,9.145204283816788,0.20002068750000035
pcoli__btAANAT__2,7.886914435141192,0.23664691449999964
pcoli__btASMT__1,10.923580092743604,0.3098365254999997
pcoli__btASMT__2,10.8193996512664,0.21553306850000095
pcoli__CC1__1,-0.8906042012386349,0.5547688874999999
pcoli__CC1__2,-0.3408135073062005,0.6284077154999999
pcoli__ccCOMT__1,10.387950157615956,0.06408302050000003
pcoli__ccCOMT__2,10.307112757783578,0.04358554549999916
pcoli__ckDDC__1,1.25326575916122,0.39481468750000026
pcoli__ckDDC__2,0.4898660658483338,0.4611418795000013
pcoli__CNTF_belt__1,10.560939516589569,0.21204474750000024
pcoli__CNTF_belt__2,9.366241622615515,0.5438551604999997
pcoli__cobPNMT__1,5.9292482147962025,0.1381855544999997
pcoli__cobPNMT__2,4.781940884795645,0.09840352650000027
pcoli__cvPhhB__1,3.115881652836827,0.09734281949999968
pcoli__cvPhhB__2,1.6799986172039,0.3290946705
pcoli__ggAANAT__1,10.727093755225006,0.04225517250000088
pcoli__ggAANAT__2,10.793902330239844,0.003609731499999213
pcoli__ggTPH__1,8.714155910115613,0.12783469549999893
pcoli__ggTPH__2,9.850143868586835,0.15241207549999913
pcoli__hsAANAT__1,-2.287830435021053,0.9272430815000005
pcoli__hsAANAT__2,-1.839031843528777,0.8319979304999999
pcoli__hsASMT__1,14.084745830645485,0.18098553549999966
pcoli__hsASMT__2,14.310917420026753,0.2674156754999988
pcoli__hsPNMT_mb__1,10.59180484545851,0.1010204115000004
pcoli__hsPNMT_mb__2,10.29099413627342,0.06917400649999905
pcoli__hsTPH__1,13.66268556088821,-0.27598982650000004
pcoli__hsTPH__2,13.821851982268925,0.03378770750000015
pcoli__hsTPH_E2K__1,8.562426193453742,0.7213901924999995
pcoli__hsTPH_E2K__2,7.879548464852581,0.6351561804999992
pcoli__hsTPH_E2K_N91I_P99C__1,15.830329316459798,-0.013453936499999486
pcoli__hsTPH_E2K_N91I_P99C__2,15.248941909444772,-0.12507361549999985
pcoli__hsTPH_N158trunc__1,10.395909779222002,0.6591663365000002
pcoli__hsTPH_N158trunc__2,10.372168147121693,0.7022808074999993
pcoli__hsTPH_N174trunc__1,7.96521615105141,0.29274306549999984
pcoli__hsTPH_N174trunc__2,10.492922637750931,0.6045311195000007
pcoli__hsTPH_Ntermtrunc__1,4.441453015939228,0.6759584314999998
pcoli__hsTPH_Ntermtrunc__2,4.054014158041034,0.468159698500001
pcoli__hsTPH1__1,5.3968165373641135,0.4786001604999992
pcoli__hsTPH1__2,4.868012981507717,0.4467154805
pcoli__MBP__1,0.608396164572079,0.04695710549999888
pcoli__MBP__2,1.3944518124533822,0.4672121645000011
pcoli__msCOMT__1,16.77133999284157,0.0744420735000002
pcoli__msCOMT__2,17.145893514752476,0.05467606750000087
pcoli__ocAANAT__1,11.382288074937431,-0.0042318274999999525
pcoli__ocAANAT__2,11.008573676365684,0.058534451499999925
pcoli__osTDC_K374H__1,0.1130920204867774,0.5336267535000001
pcoli__osTDC_K374H__2,0.0327569966105119,0.5668190954999996
pcoli__osTDC_K374L__1,16.59861966624611,0.3390594895000003
pcoli__osTDC_K374L__2,16.73140091706414,0.4560025114999995
pcoli__osTDC_K374Q__1,11.075582652749343,0.26013154149999984
pcoli__osTDC_K374Q__2,10.702918290737824,0.3164998395000005
pcoli__osTDC_L360V__1,15.831134225510343,0.03799801649999957
pcoli__osTDC_L360V__2,16.029928944290138,0.17526735050000042
pcoli__pmTPH__1,15.266023032177545,-0.13648085950000066
pcoli__pmTPH__2,15.566576382929776,0.2286245334999997
pcoli__RFC__1,5.066007799987601,0.015571456500000025
pcoli__RFC__2,4.702375947751972,0.040794297499999736
pcoli__RFCctrl__1,-2.266484867412764,0.5469688925000007
pcoli__RFCctrl__2,-2.8009424545767967,0.5454760244999992
pcoli__RFCnopause__1,-2.577994840768413,0.6870679904999992
pcoli__RFCnopause__2,-2.242110791033288,0.7975274584999994
pcoli__RFCpluspause__1,-0.6330772480798953,0.7443063285000004
pcoli__RFCpluspause__2,-0.3018176409507176,0.3719354745000008
pcoli__rnCOMT_sol__1,-1.903964371407682,0.6680327464999998
pcoli__rnCOMT_sol__2,-2.011839486194268,0.5187625284999999
pcoli__rnPNMT__1,15.45097267507349,0.2718510915000003
pcoli__rnPNMT__2,15.439027664696855,0.2745223795000005
pcoli__rnTDC__1,16.34718861600371,-0.020718332499999548
pcoli__rnTDC__2,16.062512414997297,0.08474136549999932
pcoli__rnTDC_trunc__1,13.717986310786484,0.5450091404999995
pcoli__rnTDC_trunc__2,12.710830187322522,0.7887305295000004
pcoli__saCOMT_T2A__1,9.101065363419451,0.020914856499999246
pcoli__saCOMT_T2A__2,8.756432823673888,0.02988490149999912
pcoli__sfCOMT__1,11.380488322047126,-0.04369040549999959
pcoli__sfCOMT__2,11.122508562547228,-0.15978054550000031
pcoli__sgAANAT_D63G__1,8.964921407354872,0.08341096150000027
pcoli__sgAANAT_D63G__2,9.373559557288218,0.22353167350000014
pcoli__ssDDC__1,15.541089764895736,0.2211328125000005
pcoli__ssDDC__2,15.75290731061202,0.3781753964999997
pcoli__TP53B__1,15.367924892884664,0.26586567549999884
pcoli__TP53B__2,15.106398767433378,0.2323385004999992
pcoli__WT__1,-0.6841604777237553,0.8548909765000001
pcoli__WT__2,-1.0015135621107143,0.6151959075000004
cck__glu_ale4__1,5.743584665472814,-0.5714363164999998
cck__glu_ale4__2,5.426873915458235,-0.3396491355000002
cck__cck_ale1__1,6.50268480820955,-0.5407632995
cck__cck_ale1__2,6.253262641926418,-0.5827783504999999
cck__cck_ale2__1,6.024743697240028,-0.4571928995000008
cck__cck_ale2__2,6.279881853393306,-0.4810984554999997
cck_pgi__gmos_delpgi__1,0.0992861377404091,0.1876206334999999
cck_pgi__gmos_delpgi__2,-0.3644815259637537,0.04919567850000029
cck_pgi__pgi_ale1__1,7.003045173706567,-0.29458031450000105
cck_pgi__pgi_ale1__2,6.904579833923602,0.10759784050000044
cck_pgi__pgi_ale2__2,4.328040587832702,0.3277960264999997
cck_pgi__pgi_ale3__1,8.355934066096246,-0.3541091254999991
cck_pgi__pgi_ale3__2,6.267483182193599,0.03564592350000062
cck_pgi__pgi_ale4__1,9.571314165244257,-0.3966194375000001
cck_pgi__pgi_ale4__2,6.894701943842736,-0.2497097625000002
cck_pgi__pgi_ale4__3,7.247383568387942,-0.2192232754999992
cck_pgi__pgi_ale5__1,8.410098831282182,-0.16668559450000053
cck_pgi__pgi_ale5__2,7.00065924111812,-0.04513795149999922
cck_pgi__pgi_ale6__1,4.898381968968206,-0.5663041015000001
cck_pgi__pgi_ale6__2,3.761376809255589,-0.45700637950000106
cck_pgi__pgi_ale7__1,5.515982537824646,-0.4453843295000013
cck_pgi__pgi_ale7__2,5.080128343203138,-0.19557240950000046
cck_pgi__pgi_ale8__1,6.349685250362395,-0.6577536075000001
cck_pgi__pgi_ale8__2,5.010091726051512,-0.4756830995000012
cck_sdh__gmos_delsdhCB__1,-1.4717322716654877,0.5061824824999999
cck_sdh__gmos_delsdhCB__2,1.6010081815617865,0.9359231865000002
cck_sdh__sdh_ale1__1,3.892393473296552,-0.014626052500000597
cck_sdh__sdh_ale1__2,4.252507500467497,-0.009652382500000556
cck_sdh__sdh_ale2__1,4.578033042043754,-0.16609985250000034
cck_sdh__sdh_ale3__2,4.625475318336485,-0.1014592074999996
cck_sdh__sdh_ale3__1,4.707930116228262,-0.16745415449999967
cck_sdh__sdh_ale3__3,4.182670196768519,-0.2010809365000004
cck_pts__gmos_delptsHIcrr__2,-0.1122845663107448,0.4201434895000009
cck_pts__gmos_delptsHIcrr__1,1.741743418628965,-0.10072891249999928
cck_pts__pts_ale1__2,5.475461367446037,0.034433820500000316
cck_pts__pts_ale1__1,5.5162854650279645,-0.10554399749999988
cck_pts__pts_ale2__2,5.43655079388961,-1.1620111235
cck_pts__pts_ale2__1,5.727756753337272,-1.2490060884999998
cck_pts__pts_ale3__2,5.427104795463042,-0.6162144305000004
cck_pts__pts_ale3__1,5.809338802014956,-0.6810068815000001
cck_pts__pts_ale4__2,6.534936809885335,-1.2323520014999998
cck_pts__pts_ale4__1,5.7448653306144175,-1.0989374864999997
cck_gnd__gmos_delgnd__1,1.430363994404749,0.2506671075
cck_gnd__gmos_delgnd__2,0.2886989588751283,0.5186103885000009
cck_gnd__gnd_ale1__1,6.117325018533616,-0.6220452954999995
cck_gnd__gnd_ale1__2,6.134278630958383,-0.6193971684999999
cck_gnd__gnd_ale2__1,6.278174747656087,-0.5803592054999998
cck_gnd__gnd_ale2__2,5.046460432634657,-0.3804618555000001
cck_gnd__gnd_ale3__1,5.972611590131554,-0.4809650715
cck_gnd__gnd_ale3__2,6.417141250107841,-0.4607262095000007
cck_tpiA__gmos_deltpiA__1,-0.5735106683983244,0.6386442554999991
cck_tpiA__gmos_deltpiA__2,-4.853012206622835,0.4287924514999997
cck_tpiA__tpiA_ale1__1,2.310196183532688,-0.34561318349999937
cck_tpiA__tpiA_ale1__2,2.446438730603416,-0.4361762695000007
cck_tpiA__tpiA_ale2__1,2.1805057917824544,-0.3218753545000013
cck_tpiA__tpiA_ale2__2,2.435642289569102,-0.11205345149999957
cck_tpiA__tpiA_ale3__1,1.3421379817368753,-0.06080575950000089
cck_tpiA__tpiA_ale3__2,0.9157895971706213,0.08072226650000047
cck_tpiA__tpiA_ale4__1,1.7768771510218755,-0.15627125650000018
cck_tpiA__tpiA_ale4__2,2.077368912486512,-0.089665869500001
acid_tale__acid_ale1_pH7__1,6.266186175420435,-0.25937940850000096
acid_tale__acid_ale1_pH7__2,6.566061595076263,-0.25929478549999985
acid_tale__acid_ale1_pH5__1,-1.569637738268595,-0.24243955850000096
acid_tale__acid_ale1_pH5__2,-2.2475133191869983,-0.26612060749999955
acid_tale__acid_ale2_pH7__1,5.570640581246472,-0.17773000950000115
acid_tale__acid_ale2_pH7__2,6.169956975080888,-0.16794909250000067
acid_tale__acid_ale2_pH5__1,4.415131102086086,0.06198989049999959
acid_tale__acid_ale2_pH5__2,5.507094015016479,0.35287912549999945
acid_tale__low_Mg_ale_pH7__1,1.679333844782663,-0.17397025150000012
acid_tale__low_Mg_ale_pH7__2,2.0462210400049226,-0.4420354504999988
acid_tale__low_Mg_ale_pH5__1,1.1922979193156265,0.0073697245000001734
acid_tale__low_Mg_ale_pH5__2,2.050721245637304,-0.14769073450000114
acid_tale__MES_ale_pH7__1,6.564951717844751,-0.4703574755000002
acid_tale__MES_ale_pH7__2,5.363919779916237,-0.23941086349999985
acid_tale__MES_ale_pH5__1,2.9254429485950078,-0.21454975149999989
acid_tale__MES_ale_pH5__2,0.4784932970384329,0.3043547975000003
acid_tale__gmos_pH7__1,5.235447314524288,-0.28871485450000023
acid_tale__gmos_pH7__2,4.577414120587381,-0.38748114950000107
acid_tale__gmos_pH5__1,1.1911179882838805,-0.045031660499999404
acid_tale__gmos_pH5__2,1.1389021032052382,-0.002827175500000223
adnB__wt_adn__1,-4.400216600781748,-0.2804474665000001
adnB__wt_adn__2,-3.205081019309475,0.1809043085000006
adnB__delydhB_adn__1,-1.825917709259936,-0.036965281500000564
adnB__delydhB_adn__2,-0.7333297927137695,-0.27841174749999986
ytf2__wt_glc__1,-0.0099914853284488,-0.6840952235
ytf2__wt_glc__2,-0.0424714415100224,-0.6540545374999995
ytf2__ybcM_glc__1,2.735322054748049,0.4359427465000003
ytf2__ybcM_glc__2,2.6291409609763923,0.4845220554999994
ytf2__ydhB_glc__1,2.6594599563808567,0.11725022949999975
ytf2__ydhB_glc__2,2.318269078766593,-0.007346617499999652
ytf2__yfeC_glc__1,2.054437361444036,-0.18376484649999905
ytf2__yfeC_glc__2,2.2817825359579462,-0.10112256150000044
ytf2__yciT_glc__1,0.5022735408835226,-0.3689706864999991
ytf2__yciT_glc__2,0.5592969598255503,-0.3887462804999995
ytf2__ydiZ_glc__1,1.7366916987586358,-0.4727176305
ytf2__ydiZ_glc__2,1.4934013085396132,-0.6108890725
ytf2__ynfL_glc__1,1.249908942768389,-0.2605351994999996
ytf2__ynfL_glc__2,1.1045043160523456,-0.3157690424999995
ytf3__wt_glc2__1,2.1261764500645213,-0.5609929305000003
ytf3__wt_glc2__2,2.11689272880542,-0.4527175754999994
ytf3__wt_pH7_lactate__1,2.1408729277426914,-0.4048568034999995
ytf3__wt_pH7_lactate__2,2.156768534146454,-0.4062597505000003
ytf3__wt_pH55_lactate__1,0.5333646865249655,-0.4696918265000001
ytf3__wt_pH55_lactate__2,1.0538696206505656,-0.5257140185000013
ytf3__wt_pH55_HCl__1,1.370052786057746,-0.5535702304999992
ytf3__wt_pH55_HCl__2,1.3385329169999445,-0.6763391495000004
ytf3__dyieP_pH7__1,2.5991120858124943,-0.5246131114999999
ytf3__dyieP_pH7__2,2.266415156057928,-0.4711140594999996
ytf3__dyieP_pH55__1,1.83593102798988,-0.40736396149999976
ytf3__dyieP_pH55__2,2.309043166117588,-0.3960039075000008
minicoli__aldA_f1c2__1,10.975260029741982,0.402279805685172
minicoli__aldA_minE__1,8.458389897936993,-0.0005259883760597717
minicoli__mg1655_glc__1,-1.9747791796219345,-0.5103973708354115
minicoli__mg1655_glc__2,-1.7677627138406011,-0.5236273373186622
minicoli__minE_cyt__1,3.311142831560382,1.443749697960884
minicoli__minE_cyt__2,3.1909020450480075,1.08172069448951
minicoli__minE_fruc__1,5.333086647968063,-0.322242602258056
minicoli__minE_fruc__2,5.168716598110966,-0.1824342094019329
minicoli__minE_glc__1,4.978407200816968,0.07746192721406507
minicoli__minE_glc__2,5.022968124597304,-0.0401973232802586
minicoli__minE_glyc__1,3.976241708231183,0.6675201651512879
minicoli__minE_glyc__2,5.65793382404,0.1580486887389334
minicoli__minE_Fe_starve__1,4.560596696832506,0.8883645826580295
minicoli__minE_Fe_starve__2,4.324469911092501,0.991225137924472
minicoli__minE_LB__1,9.60322496532881,0.3571652828879426
minicoli__minE_LB__2,9.535702288186162,0.12685296811889835
minicoli__minE_N_starve__1,2.7835764072724483,0.18187084937884454
minicoli__minE_N_starve__2,2.173441404717547,0.004203639798753045
minicoli__minE_osm__1,2.700424185551962,1.6504901465724997
minicoli__minE_osm__2,2.8533443133231744,1.728855824683441
minicoli__minE_ph5__1,2.762507206760514,0.7160594438660635
minicoli__minE_ph5__2,2.8739320020687438,0.6413006550402223
minicoli__minE-pyr__1,9.109849728046866,0.3658907705224461
minicoli__minE-pyr__2,9.181486044490144,0.2989073011799928
minicoli__minE_sorb__1,4.037188886275136,-0.09697823553610264
minicoli__minE_sorb__2,4.096429199930502,0.02115000899370756
minicoli__minE_urid__1,1.171297230763397,0.09070878728380903
