,A,BirA
hot_tale__hot_ale9_44c__1,0.0257397279154486,0.5483332650000001
hot_tale__hot_ale9_44c__2,-0.9753564141751332,0.637105075
hot_tale__hot_ale10_30c__1,-2.250114831070308,0.2884111460000005
hot_tale__hot_ale10_30c__2,-1.8790257626701012,0.5471690910000007
hot_tale__hot_ale10_37c__1,-3.089141119994641,0.31857878199999945
hot_tale__hot_ale10_37c__2,-2.97619490205433,0.296607324
hot_tale__hot_ale10_44c__1,-3.589880837601892,0.5294928419999989
hot_tale__hot_ale10_44c__2,-2.899549303584808,0.5811182950000013
hot_tale__hot_ale16_30c__1,-2.4759654184159765,0.4117951069999997
hot_tale__hot_ale16_30c__2,-2.2974437333633286,0.4654319869999997
hot_tale__hot_ale16_37c__1,-3.263667274677987,0.2948474870000002
hot_tale__hot_ale16_37c__2,-3.708335819832204,0.13113646600000006
hot_tale__hot_ale16_44c__1,-2.4942101614553267,0.6395307339999992
hot_tale__hot_ale16_44c__2,-2.5682932094624165,0.6736490579999996
pdhr_ale__pdhR-13_51__1,-6.797144764428546,-0.05198624300000088
pdhr_ale__pdhR-13_51__2,-6.935541950952685,-0.05261614899999945
pdhr_ale__pdhR-14_46__1,-7.439826491172799,-0.02812771199999986
pdhr_ale__pdhR-14_46__2,-7.393636920297183,-0.039936833000000505
pdhr_ale__pdhR-15_51__1,-9.551031235838282,0.12334808299999978
pdhr_ale__pdhR-15_51__2,-10.38502412511955,-0.0065379899999999935
pdhr_ale__pdhR-16_49__1,-10.29025004129706,0.040017118999999816
pdhr_ale__pdhR-16_49__2,-8.521834147763741,-0.2380370799999998
tcs__del_atoC_LiAcet__1,-6.392607239413769,-0.12425381200000007
tcs__del_atoC_LiAcet__2,-6.124073388549163,-0.14495120299999975
tcs__del_atoC_LiCl__1,-6.359154206931214,-0.1385896259999999
tcs__del_atoC_LiCl__2,-6.615502564952082,-0.15504816500000018
tcs__del_atoC_m9__1,-6.633844931276943,-0.04155754000000034
tcs__del_atoC_m9__2,-6.667576935284789,0.01715843299999964
tcs__del_baeR_etoh__1,-13.874197570691464,-1.180378622
tcs__del_baeR_etoh__2,-13.906734778217851,-1.3930266329999998
tcs__del_baeR_lb__1,-12.565190888918686,-0.6482323719999998
tcs__del_baeR_lb__2,-12.326224841651891,-0.7747444990000005
tcs__del_btsR_01xlb__1,-10.712391782598608,-0.4903826760000003
tcs__del_btsR_01xlb__2,-10.68032603458875,-0.5416483850000002
tcs__del_btsR_lb__1,-12.292096218607837,0.5829938459999999
tcs__del_btsR_lb__2,-12.064226534209132,0.4633842289999999
tcs__del_btsR_pyruvate__1,-9.919015680454471,-0.5029319899999996
tcs__del_btsR_pyruvate__2,-10.074680308430384,-0.4604229570000005
tcs__del_cpxR_etoh__1,-13.69719081810702,-0.7062873559999998
tcs__del_cpxR_etoh__2,-13.740752422399291,-0.6753924539999998
tcs__del_cpxR_lb__1,-12.987741929740029,-0.7969085940000005
tcs__del_cpxR_lb__2,-12.657138714137478,-0.9190196249999998
tcs__del_cusR_CuSO4__1,-11.235211453410985,0.38154103099999936
tcs__del_cusR_CuSO4__2,-11.05415493537209,0.276637719
tcs__del_cusR_lb__1,-11.770225663096298,0.08712486100000039
tcs__del_cusR_lb__2,-12.070589747176244,0.412267409
tcs__del_kdpE_01-kcl__1,-1.9328193287452635,-0.10395111899999954
tcs__del_kdpE_01-kcl__2,-1.682563157865892,-0.0934603909999998
tcs__del_kdpE_115-kcl__1,0.9041658757797864,0.026684080999999967
tcs__del_kdpE_115-kcl__2,1.1074013793558124,0.14429242499999972
tcs__del_phoB_m9__1,-3.51663126434221,-0.06166449799999985
tcs__del_phoB_m9__2,-3.869543561561591,-0.086029001
tcs__del_phoB_m9p__1,-4.5455292259602,-1.4538126270000005
tcs__del_phoB_m9p__2,-4.664971367655763,-1.2642041070000003
tcs__del_rcsB_etoh__1,-11.914599450205865,-1.140046474
tcs__del_rcsB_etoh__2,-11.813277512131489,-1.03445226
tcs__del_rcsB_lb__1,-11.690793187433824,-0.1823307099999996
tcs__del_rcsB_lb__2,-11.826268832126424,-0.2276452549999997
tcs__del_zraR_lb__1,-11.270910421985793,0.5267754369999995
tcs__del_zraR_lb__2,-11.665616786355503,0.4897576119999991
tcs__del_zraR_zncl2__1,-11.604819858099324,0.4764318860000003
tcs__del_zraR_zncl2__2,-11.303959837638956,0.1981770530000002
tcs__wt_01-kcl__1,0.4369325178162196,-0.4812452370000005
tcs__wt_01-kcl__2,-0.0361712040003664,-0.30517908200000043
tcs__wt_01xlb__1,-10.480218250655566,-0.7468802749999996
tcs__wt_01xlb__2,-9.9721829427031,-0.5553384910000005
tcs__wt_115-kcl__1,1.6776826556956572,0.10054524500000016
tcs__wt_115-kcl__2,1.7714245107061268,0.18564651699999946
tcs__wt_CuSO4__1,-11.206733144573445,0.050660845000000336
tcs__wt_CuSO4__2,-10.968793788895034,0.18339349299999966
tcs__wt_etoh__1,-12.733945673284431,-0.6145788850000002
tcs__wt_etoh__2,-12.250345076613366,-0.575729344
tcs__wt_lb__1,-13.01536608778324,-0.3805782459999998
tcs__wt_lb__2,-13.20888905497296,-0.6116255229999998
tcs__wt_LiAcet__1,-6.295603145434337,-0.3947111549999995
tcs__wt_LiAcet__2,-6.020785482248372,-0.1055134089999994
tcs__wt_LiCl__1,-5.954938667945826,-0.14583955600000031
tcs__wt_LiCl__2,-5.795238145875681,-0.08206435899999942
tcs__wt_m9p__1,-5.252207711862788,-1.2988048
tcs__wt_m9p__2,-4.906633254642738,-1.2481225450000002
tcs__wt_pyr__1,-9.702213449564091,-0.7433772579999998
tcs__wt_pyr__2,-9.933148254995883,-0.8574607940000005
tcs__wt_zncl2__1,-10.926233310048726,0.3280492500000003
tcs__wt_zncl2__2,-10.4288738253533,0.3508027130000002
ros_tale__0_0_0pq__1,-0.9895704697979076,0.3834364810000004
ros_tale__0_0_0pq__2,-0.512360760252586,0.3154347189999997
ros_tale__0_0_250pq__1,3.9816163227800008,0.4275218910000005
ros_tale__0_0_250pq__2,4.2134923482454205,0.5303376810000007
ros_tale__1_mid_250pq__1,-6.146605641288694,0.3543809590000002
ros_tale__1_mid_250pq__2,-6.175131258745478,0.2522016899999997
ros_tale__1_0_0pq__3,-2.088794646992747,0.30438047999999984
ros_tale__1_0_0pq__4,-1.9411212743435564,0.2937696789999995
ros_tale__1_0_250pq__1,1.051315625748817,0.2912480259999999
ros_tale__1_0_250pq__2,0.6532196856163917,0.08535317900000018
ros_tale__1_0_750pq__1,0.7539413150797283,0.3613672960000001
ros_tale__1_0_750pq__2,0.3263607856268106,0.3379327590000001
ros_tale__1_1_0pq__1,-7.644116101093305,0.475682859
ros_tale__1_1_0pq__2,-7.1219186679040885,0.5729112440000002
ros_tale__1_1_250pq__1,-6.61635725620958,0.5699968769999995
ros_tale__1_1_250pq__2,-6.457717291060318,0.3735927369999992
ros_tale__1_1_750pq__1,-4.5727163893860405,0.4294399799999997
ros_tale__1_1_750pq__2,-4.9492485613878685,0.29181676799999945
ros_tale__1_2_0pq__1,-8.524194191888316,0.553071836
ros_tale__1_2_0pq__2,-7.890750596548819,0.6812432570000002
ros_tale__1_2_250pq__1,-10.030363351842256,0.7819688089999994
ros_tale__1_2_250pq__2,-9.748471861116888,0.6818071490000001
ros_tale__1_2_750pq__1,-8.621976613285517,0.629202985
ros_tale__1_2_750pq__2,-9.187362408559542,0.6138531810000005
ros_tale__1_3_0pq__1,-10.607487033299426,-0.6135576390000006
ros_tale__1_3_0pq__2,-10.601814025467313,-0.4904246590000003
ros_tale__1_3_250pq__1,-9.601352865576702,-0.012721789999998734
ros_tale__1_3_250pq__2,-8.930144828975312,0.0326416389999995
ros_tale__1_3_250pq__3,-9.309826464719665,0.2942918350000001
ros_tale__1_3_250pq__4,-9.900263405669712,0.13798785999999996
ros_tale__1_3_750pq__1,-10.199284917362167,0.002966075999999873
ros_tale__1_3_750pq__2,-10.517055809548204,-0.18633599999999986
ros_tale__1_4_0pq__1,-12.707990788377463,0.2472259250000013
ros_tale__1_4_0pq__2,-12.469163752926235,0.15514024799999948
ros_tale__1_4_250pq__1,-10.862000425325938,0.434523628
ros_tale__1_4_250pq__2,-10.906907805063376,0.2447411400000004
ros_tale__1_4_750pq__1,-11.871751982005948,0.5157861069999994
ros_tale__1_4_750pq__2,-7.735754109880979,0.23194572100000066
ros_tale__1_4_750pq__3,-11.904846279141372,1.043074485
ros_tale__1_4_750pq__4,-7.593123027695998,0.8709325539999995
ros_tale__2_mid_250pq__1,-8.089932118895156,0.3527214340000002
ros_tale__2_mid_250pq__2,-9.177003990040658,0.2697419050000001
ros_tale__2_0_0pq__1,-4.908075953758039,0.4197156519999989
ros_tale__2_0_0pq__2,-5.368713663514523,0.3905574249999999
ros_tale__2_0_250pq__1,2.2950854410884087,0.1440130540000002
ros_tale__2_0_250pq__2,2.421679205182891,0.17679284100000014
ros_tale__2_0_750pq__1,0.3173154064077206,0.2892977950000013
ros_tale__2_0_750pq__2,-0.1979186748739171,0.32889445100000003
ros_tale__2_1_0pq__1,2.922219317031028,0.5442007260000006
ros_tale__2_1_0pq__2,2.979217060673958,0.6410169159999999
ros_tale__2_1_250pq__1,-0.8349415597181032,0.5684940239999996
ros_tale__2_1_250pq__2,0.0984998201613306,0.35875137799999995
ros_tale__2_1_750pq__1,-0.2877192440981525,0.40148115800000017
ros_tale__2_1_750pq__2,-1.485285901428593,0.5109880760000003
ros_tale__2_1_750pq__3,-1.1885946409983288,0.6814612899999997
ros_tale__2_2_0pq__1,-3.6515438957190014,0.8347019529999997
ros_tale__2_2_0pq__2,-5.869733495848079,0.8348291149999998
ros_tale__2_2_250pq__1,-5.479301125985866,0.8770035210000007
ros_tale__2_2_250pq__2,-7.92530299533758,0.9409621090000001
ros_tale__2_2_750pq__1,-5.206009226199298,0.8144279440000002
ros_tale__2_2_750pq__2,-11.01945477210652,1.29986888
ros_tale__2_3_0pq__1,-7.042533159113179,0.6099800810000007
ros_tale__2_3_0pq__2,-7.222066400658004,0.2934662000000001
ros_tale__2_3_250pq__1,-6.69034474907422,0.2201527839999997
ros_tale__2_3_250pq__2,-6.194674823370267,-0.1476074589999996
ros_tale__2_3_750pq__1,-7.173189320195362,0.37128072199999895
ros_tale__2_3_750pq__2,-5.927498332272207,0.2427786660000004
ros_tale__3_0_0pq__1,-6.147431667289879,1.4801040619999997
ros_tale__3_0_0pq__2,-6.603037925245314,1.441232026999999
ros_tale__3_0_250pq__1,-4.834206168840095,1.3212636050000013
ros_tale__3_0_250pq__2,-2.52580218858247,1.5012633429999998
ros_tale__3_0_750pq__1,3.826268366433354,0.9084086300000004
ros_tale__3_0_750pq__2,3.544669318012116,0.6674221000000014
ros_tale__3_1_0pq__1,0.3837387947334836,0.8766714550000003
ros_tale__3_1_0pq__2,-2.6627844673475214,0.754468535
ros_tale__3_1_250pq__1,-3.0720596894461107,0.6148036340000003
ros_tale__3_1_250pq__2,-6.169637650428572,0.7612197649999999
ros_tale__3_1_750pq__1,1.9122191830736897,0.7419013829999992
ros_tale__3_1_750pq__2,-2.8386250305234846,0.7573930960000004
ros_tale__3_2_0pq__1,-2.5290730772435106,-0.07740642100000006
ros_tale__3_2_0pq__2,-2.53185436762817,0.22155258399999944
ros_tale__3_2_0pq__3,-3.245701499416725,0.07790233100000066
ros_tale__3_2_0pq__4,-2.993901065108018,0.15918707699999946
ros_tale__3_2_250pq__1,-6.595435282972434,0.38147114600000004
ros_tale__3_2_250pq__2,-7.0898812665460005,0.5990981679999994
ros_tale__3_2_750pq__1,-9.128703089259528,0.42850845400000015
ros_tale__3_2_750pq__2,-6.681664069165272,0.5438741670000002
ros_tale__3_3_0pq__1,-4.722681819825352,0.2578755060000004
ros_tale__3_3_0pq__2,-5.567791379799204,-0.12195097700000003
ros_tale__3_3_0pq__3,-4.80071525102611,0.29917847900000005
ros_tale__3_3_0pq__4,-5.930563413325647,0.06238452600000066
ros_tale__3_3_250pq__1,1.4868374913209008,0.21715766500000025
ros_tale__3_3_250pq__2,1.893328547176651,0.19535844799999946
ros_tale__3_3_750pq__1,3.308645382664575,0.06747987899999952
ros_tale__3_3_750pq__2,2.373774988214608,0.04657188600000062
ros_tale__3_4_0pq__1,1.3346494283948147,1.58600226
ros_tale__3_4_0pq__2,0.2223867601447977,1.4363466390000001
ros_tale__3_4_250pq__1,1.573023687200066,1.5640844079999994
ros_tale__3_4_250pq__2,1.9205106020165412,1.283710846
ros_tale__3_4_750pq__1,2.187083708395456,1.4181376600000002
ros_tale__3_4_750pq__2,1.6296753748863435,1.4164137760000006
pcoli__atASMT_325G__1,5.818824151368108,0.3395492539999996
pcoli__atASMT_325G__2,5.886150408610753,0.3549475649999998
pcoli__bpTDC__1,5.2413860736984486,0.03784796100000065
pcoli__bpTDC__2,5.4930468769029765,0.0930175119999994
pcoli__BRCA__1,4.550809396250582,0.15425492899999949
pcoli__BRCA__2,4.849869554271871,0.13430757999999976
pcoli__BRCActrl__1,5.861147940126359,0.24047156299999986
pcoli__BRCActrl__2,5.672688972382738,0.12351398399999967
pcoli__BRCAswap__1,5.07740900108573,0.03976485200000024
pcoli__BRCAswap__2,4.738992335685561,0.11371602500000133
pcoli__btAANAT__1,5.024588027849389,0.21165482799999946
pcoli__btAANAT__2,5.245141208207099,0.2836242750000002
pcoli__btASMT__1,5.001016939230552,-0.185153111
pcoli__btASMT__2,5.099861030278704,-0.02545086100000038
pcoli__CC1__1,4.645058010244996,0.4286476960000005
pcoli__CC1__2,5.188216334708844,0.09048703599999984
pcoli__ccCOMT__1,5.811163670806982,0.2163791919999989
pcoli__ccCOMT__2,6.073023206808059,0.00988112699999899
pcoli__ckDDC__1,5.52001944521071,0.4178604750000003
pcoli__ckDDC__2,6.138243832342995,0.37546196
pcoli__CNTF_belt__1,5.089330110640692,0.291918248
pcoli__CNTF_belt__2,5.259464022269249,-0.3506677859999998
pcoli__cobPNMT__1,5.616251667079792,0.148128099
pcoli__cobPNMT__2,5.672465255354308,0.18806626699999907
pcoli__cvPhhB__1,5.078908733796032,0.5500751919999995
pcoli__cvPhhB__2,5.421517787397981,0.4853153869999991
pcoli__ggAANAT__1,5.849578289881005,0.14124777700000024
pcoli__ggAANAT__2,5.882774326215371,0.3304944650000001
pcoli__ggTPH__1,5.835286946593357,0.25593006600000034
pcoli__ggTPH__2,6.124262224375937,0.30902009199999897
pcoli__hsAANAT__1,5.552236565787872,0.4627429940000001
pcoli__hsAANAT__2,4.523505042350879,0.1068232499999997
pcoli__hsASMT__1,5.379803447502099,0.18958601499999966
pcoli__hsASMT__2,5.244607519229524,0.21197821999999975
pcoli__hsPNMT_mb__1,5.430691312451164,0.3785053200000013
pcoli__hsPNMT_mb__2,5.691646507936165,0.4019395019999994
pcoli__hsTPH__1,5.285542211054027,0.34890831600000016
pcoli__hsTPH__2,5.614942194256038,0.3026939449999997
pcoli__hsTPH_E2K__1,5.537832691789768,0.1312505660000003
pcoli__hsTPH_E2K__2,5.415194692417694,0.10003577299999923
pcoli__hsTPH_E2K_N91I_P99C__1,5.224494799773761,0.022228753999999462
pcoli__hsTPH_E2K_N91I_P99C__2,5.575882559906621,0.3569152080000002
pcoli__hsTPH_N158trunc__1,5.656716374812845,0.3082369929999995
pcoli__hsTPH_N158trunc__2,5.66835306450026,0.2606614719999989
pcoli__hsTPH_N174trunc__1,4.842076731632887,0.3383651839999997
pcoli__hsTPH_N174trunc__2,4.971615071473034,0.3713440210000005
pcoli__hsTPH_Ntermtrunc__1,3.712860667694616,0.5488588950000013
pcoli__hsTPH_Ntermtrunc__2,3.73897460833002,0.39505625600000016
pcoli__hsTPH1__1,4.848319515942079,0.03889613199999964
pcoli__hsTPH1__2,5.015107463224559,0.029489671000000325
pcoli__MBP__1,-5.4806015055738495,-0.10337720400000006
pcoli__MBP__2,-3.7214607562195865,-0.025415122000000068
pcoli__msCOMT__1,0.3150083865414284,0.3305100719999992
pcoli__msCOMT__2,0.1202415151145201,0.3202116869999996
pcoli__ocAANAT__1,5.963304939451193,0.3693443289999996
pcoli__ocAANAT__2,6.315442049413289,0.25294155799999984
pcoli__osTDC_K374H__1,4.584336634697172,-0.05880141000000005
pcoli__osTDC_K374H__2,4.218158630020944,-0.012572777000000812
pcoli__osTDC_K374L__1,0.6196341570564645,0.08098910899999989
pcoli__osTDC_K374L__2,0.7120960716165952,0.09592420600000028
pcoli__osTDC_K374Q__1,5.0961185455630735,-0.027389322000000327
pcoli__osTDC_K374Q__2,5.09343715986876,-0.05138943899999937
pcoli__osTDC_L360V__1,5.765339043363172,0.1124708710000002
pcoli__osTDC_L360V__2,6.0914257164142045,0.2292488219999997
pcoli__pmTPH__1,1.3894639452505866,0.2907547589999995
pcoli__pmTPH__2,0.6369656778579151,0.2519583499999998
pcoli__RFC__1,4.989938908035658,0.33718752500000004
pcoli__RFC__2,5.893541262751253,0.37979578000000025
pcoli__RFCctrl__1,5.616849941961053,0.4790051640000002
pcoli__RFCctrl__2,5.7529733869993045,0.5955720189999996
pcoli__RFCnopause__1,5.456987139186149,0.613476768
pcoli__RFCnopause__2,6.187965366591599,0.40321605699999896
pcoli__RFCpluspause__1,6.50711165088953,0.4184311840000001
pcoli__RFCpluspause__2,6.41293675185431,0.3119717339999992
pcoli__rnCOMT_sol__1,4.715343589311966,0.4775624360000004
pcoli__rnCOMT_sol__2,4.454199328251717,0.3472906610000006
pcoli__rnPNMT__1,1.033195829772772,-0.06717537200000034
pcoli__rnPNMT__2,0.4897602830717142,0.10777342500000132
pcoli__rnTDC__1,5.048221129630947,0.2919519579999994
pcoli__rnTDC__2,5.618951004046271,0.3155392269999995
pcoli__rnTDC_trunc__1,1.771349147498224,0.4737972780000002
pcoli__rnTDC_trunc__2,2.2760495801097824,0.34743988700000017
pcoli__saCOMT_T2A__1,5.708004579127825,0.4396360679999996
pcoli__saCOMT_T2A__2,5.628532846957589,0.5502799820000002
pcoli__sfCOMT__1,4.952378113479477,0.0651583269999989
pcoli__sfCOMT__2,5.425328726923656,0.10214862100000044
pcoli__sgAANAT_D63G__1,5.9583441606807845,0.5119680080000002
pcoli__sgAANAT_D63G__2,6.265688050516888,0.06877378099999998
pcoli__ssDDC__1,5.32173456303629,0.3130310110000005
pcoli__ssDDC__2,5.535029440248268,0.24498279999999986
pcoli__TP53B__1,5.648722311966004,0.3633564659999999
pcoli__TP53B__2,5.347830085883586,0.4614867869999992
pcoli__WT__1,4.684036245545458,0.5854253480000002
pcoli__WT__2,4.477996321330364,0.7408749110000006
cck__glu_ale4__1,-0.0231553824201868,0.2993218000000013
cck__glu_ale4__2,0.0216697718217828,0.1952538110000006
cck__cck_ale1__1,-0.1171200184635228,0.3166419789999999
cck__cck_ale1__2,0.6402188348904052,0.4886350909999999
cck__cck_ale2__1,-0.1435250822880212,0.35758875899999953
cck__cck_ale2__2,0.0463819959236485,0.4663967270000002
cck_pgi__gmos_delpgi__1,2.8452673100357977,0.6473785639999994
cck_pgi__gmos_delpgi__2,3.277969761533152,0.3965395510000001
cck_pgi__pgi_ale1__1,-0.2362878913201249,0.21193135899999935
cck_pgi__pgi_ale1__2,-0.7609233493644919,0.4056654609999999
cck_pgi__pgi_ale2__2,-1.7043494201801972,0.3991875369999995
cck_pgi__pgi_ale3__1,-0.8216478383914161,0.2668079069999996
cck_pgi__pgi_ale3__2,0.1225321292760204,0.4222983349999998
cck_pgi__pgi_ale4__1,-0.0376308241458147,0.1476728180000002
cck_pgi__pgi_ale4__2,0.6648333037562792,0.10437132900000012
cck_pgi__pgi_ale4__3,0.5190031740967442,0.09981138000000024
cck_pgi__pgi_ale5__1,-0.3646840228434299,0.33407006000000017
cck_pgi__pgi_ale5__2,-0.0610430254274752,0.6048624450000002
cck_pgi__pgi_ale6__1,-0.4683594293045636,0.3431967389999997
cck_pgi__pgi_ale6__2,0.5187126406778995,0.4553841419999998
cck_pgi__pgi_ale7__1,-1.1703619508140424,0.4951642429999996
cck_pgi__pgi_ale7__2,-0.5588428208482149,0.4024016460000004
cck_pgi__pgi_ale8__1,0.4364163016219266,0.2910893589999999
cck_pgi__pgi_ale8__2,0.6064621183505694,0.17422352500000127
cck_sdh__gmos_delsdhCB__1,-3.980133914503058,0.4018647839999998
cck_sdh__gmos_delsdhCB__2,-4.2952856919106335,-0.3181605940000001
cck_sdh__sdh_ale1__1,-0.1873348447475788,0.6139588819999995
cck_sdh__sdh_ale1__2,-0.1367114465295278,0.4597750110000005
cck_sdh__sdh_ale2__1,-0.679770162727063,0.2874280219999994
cck_sdh__sdh_ale3__2,-0.475646289935977,0.5102656819999991
cck_sdh__sdh_ale3__1,0.0102045733642833,0.3955702669999992
cck_sdh__sdh_ale3__3,-0.2617606617485405,0.4005644110000004
cck_pts__gmos_delptsHIcrr__2,-1.4584221319361403,-0.4255395479999997
cck_pts__gmos_delptsHIcrr__1,-2.0591366064041776,-0.5058662749999998
cck_pts__pts_ale1__2,0.7573495360872033,0.523677373
cck_pts__pts_ale1__1,0.7605736674440119,0.6153153429999998
cck_pts__pts_ale2__2,-0.2016107021347072,0.015063250999999944
cck_pts__pts_ale2__1,-0.80362502214806,0.11368355199999948
cck_pts__pts_ale3__2,-0.2959912770088598,0.8487103239999998
cck_pts__pts_ale3__1,-0.2885097510938001,0.9583944100000013
cck_pts__pts_ale4__2,0.0007863838014969,0.1240729019999991
cck_pts__pts_ale4__1,-0.3231962553977507,0.1969997469999996
cck_gnd__gmos_delgnd__1,-6.060347258587114,0.13411566199999925
cck_gnd__gmos_delgnd__2,-8.627823847376767,-0.082425325
cck_gnd__gnd_ale1__1,0.2966715289807363,0.4129536739999997
cck_gnd__gnd_ale1__2,0.6291590754376578,0.22102409399999967
cck_gnd__gnd_ale2__1,0.412883626076641,0.17022725999999988
cck_gnd__gnd_ale2__2,0.5587347975196535,0.34486741899999984
cck_gnd__gnd_ale3__1,0.0087297009909688,0.3199263769999989
cck_gnd__gnd_ale3__2,0.3252889446136791,0.3551790619999995
cck_tpiA__gmos_deltpiA__1,0.0789246238250251,0.3493478569999997
cck_tpiA__gmos_deltpiA__2,-0.8906632071375666,0.4538977260000001
cck_tpiA__tpiA_ale1__1,1.836776534515125,0.7452937830000002
cck_tpiA__tpiA_ale1__2,1.917233793884035,0.6538668439999995
cck_tpiA__tpiA_ale2__1,-0.501733667782828,0.5085405889999999
cck_tpiA__tpiA_ale2__2,-0.7004654415468969,0.4639624819999994
cck_tpiA__tpiA_ale3__1,1.880465635746047,0.6496303910000005
cck_tpiA__tpiA_ale3__2,2.1817192073311333,0.4795591719999992
cck_tpiA__tpiA_ale4__1,1.6828759097703434,0.6807778999999998
cck_tpiA__tpiA_ale4__2,1.8336366445136905,0.6439467500000013
acid_tale__acid_ale1_pH7__1,0.1854085902455181,0.3014778429999998
acid_tale__acid_ale1_pH7__2,0.0200869664197527,0.28530763400000136
acid_tale__acid_ale1_pH5__1,-0.3491450739591167,0.08591851600000044
acid_tale__acid_ale1_pH5__2,-1.7327779712809153,0.18598674799999948
acid_tale__acid_ale2_pH7__1,1.0306942032659905,0.5767182330000002
acid_tale__acid_ale2_pH7__2,1.2878824148067778,0.4838494650000014
acid_tale__acid_ale2_pH5__1,0.0795621041709392,0.33678177300000023
acid_tale__acid_ale2_pH5__2,0.6550482251338905,0.020993536999998952
acid_tale__low_Mg_ale_pH7__1,-0.4585611574698989,0.2921772699999998
acid_tale__low_Mg_ale_pH7__2,-0.98836816077783,0.3975765919999992
acid_tale__low_Mg_ale_pH5__1,-0.5173944808124691,0.4819348989999997
acid_tale__low_Mg_ale_pH5__2,-0.5861896973882057,0.2688230210000002
acid_tale__MES_ale_pH7__1,0.7741804030730803,0.3449837139999996
acid_tale__MES_ale_pH7__2,0.0960226441995381,0.485817
acid_tale__MES_ale_pH5__1,-3.1501454289026958,0.4378870519999989
acid_tale__MES_ale_pH5__2,-4.562960654589167,0.5633936940000002
acid_tale__gmos_pH7__1,-0.7654178027597629,0.4762802179999994
acid_tale__gmos_pH7__2,-0.6118424952531587,0.3812138960000002
acid_tale__gmos_pH5__1,-2.259987803282097,0.29914715800000025
acid_tale__gmos_pH5__2,-2.2174175872046216,0.5542189129999997
adnB__wt_adn__1,-0.4795146033257949,0.4611789419999992
adnB__wt_adn__2,-0.4145858156829806,0.1412621189999994
adnB__delydhB_adn__1,-0.3056627921847464,0.026797797999999595
adnB__delydhB_adn__2,0.056309338022749,0.5749871689999999
ytf2__wt_glc__1,1.587766679178589,0.5772143390000002
ytf2__wt_glc__2,1.1901519226846913,0.2751220490000001
ytf2__ybcM_glc__1,-0.1176434063337461,-0.039059367000000116
ytf2__ybcM_glc__2,0.0926733585646942,0.03413725199999895
ytf2__ydhB_glc__1,2.5153732174346355,0.04878911800000019
ytf2__ydhB_glc__2,2.407762241575268,0.07779000699999905
ytf2__yfeC_glc__1,1.8080859777510772,-0.1352276839999993
ytf2__yfeC_glc__2,1.760229811631269,-0.02015840400000002
ytf2__yciT_glc__1,1.232666581969961,0.2548446760000003
ytf2__yciT_glc__2,1.2335359911633492,0.3646662829999992
ytf2__ydiZ_glc__1,0.3244301659357129,0.15035520400000024
ytf2__ydiZ_glc__2,0.5522757218728828,0.23490449100000002
ytf2__ynfL_glc__1,0.9888985454896452,0.2752234229999999
ytf2__ynfL_glc__2,1.280808212961556,0.31117282799999924
ytf3__wt_glc2__1,-2.255134892868889,0.3122601869999997
ytf3__wt_glc2__2,-1.9311088429644183,0.3760953249999997
ytf3__wt_pH7_lactate__1,-3.0722948359436746,0.07608908299999939
ytf3__wt_pH7_lactate__2,-2.777410905925461,0.16847669900000015
ytf3__wt_pH55_lactate__1,-2.928473973795315,0.16047645300000024
ytf3__wt_pH55_lactate__2,-2.413852145866714,0.3211437500000001
ytf3__wt_pH55_HCl__1,-3.08181440659618,0.3308278669999991
ytf3__wt_pH55_HCl__2,-2.9895105773699826,0.3019097779999997
ytf3__dyieP_pH7__1,-1.4110533638028195,0.294013015
ytf3__dyieP_pH7__2,-1.839185485615225,0.2356027139999997
ytf3__dyieP_pH55__1,-2.222507745172732,0.4179719560000006
ytf3__dyieP_pH55__2,-2.4685547073146745,0.29297012100000064
minicoli__aldA_f1c2__1,1.8774363793439997,1.1700557898955282
minicoli__aldA_minE__1,4.472088439283198,0.7186721302555474
minicoli__mg1655_glc__1,-0.6663060286911653,0.7746409172028308
minicoli__mg1655_glc__2,-0.7452416027415303,0.7809428109028413
minicoli__minE_cyt__1,7.890683178905744,1.698685180775585
minicoli__minE_cyt__2,7.69343541297307,1.7181213323211075
minicoli__minE_fruc__1,5.499311888901016,0.996050209754789
minicoli__minE_fruc__2,6.251185991633036,1.0848203598771562
minicoli__minE_glc__1,4.349950047925323,1.2461057741835253
minicoli__minE_glc__2,4.519077951695551,1.3813215078851604
minicoli__minE_glyc__1,-2.5862190573403727,0.4906519699192806
minicoli__minE_glyc__2,-3.5393851876576474,0.08754607930285108
minicoli__minE_Fe_starve__1,5.524280086323508,1.3385150517545084
minicoli__minE_Fe_starve__2,6.356068515092042,1.271436503468932
minicoli__minE_LB__1,-5.133323278909468,0.8103272974939655
minicoli__minE_LB__2,-5.205010492983961,0.6429950606633357
minicoli__minE_N_starve__1,6.391433791661008,1.5134362038958376
minicoli__minE_N_starve__2,5.859159163929942,1.1325695654147865
minicoli__minE_osm__1,9.17268557611746,1.4866970641375818
minicoli__minE_osm__2,9.246367341967188,1.3650743775870575
minicoli__minE_ph5__1,8.028696051753851,1.1719789608257818
minicoli__minE_ph5__2,8.199150795961675,1.1646474318614244
minicoli__minE-pyr__1,5.115685985576594,0.4175851823543093
minicoli__minE-pyr__2,0.7477934913982901,-0.4057449831366595
minicoli__minE_sorb__1,5.9981227649561575,1.1060400923745182
