,A,YonO
SRX533786,1.6298816301886028,0.13928753409285055
SRX533787,0.8528998938264873,0.013184916192631624
SRX533789,1.9363916067045797,0.4693218387861595
SRX533791,-0.17076960987835665,1.0805346430988902
SRX533792,1.4045622901060009,0.7078594633364972
SRX533793,0.2581118023866054,0.25679477183259114
SRX533794,0.3543400967189423,-0.1544944578177163
SRX533795,-0.048773123765696,0.5716867512654629
SRX4703435,-0.21100531254372445,0.1548193385945007
SRX4703436,-0.057651547227851624,0.01217680429018353
SRX4703437,0.26865685977156883,-0.1669961428846849
SRX4703438,-0.928649943494949,0.4778524870321972
SRX4703439,-0.5867677640964026,0.9126885868261828
SRX4703440,-1.733892358034519,1.0317812760023704
SRX6902408,-1.7414714951481127,-0.12344171780711788
SRX6902409,-0.5261417962897984,0.3437437595977575
SRX6902410,0.7592865872855419,-0.13087305741590227
SRX6902411,-0.17428070665861078,0.4881008612408455
SRX6902412,-0.3660363121936048,0.7280463867550195
SRX6902413,0.14906288983914212,0.5973577287123821
SRX6902414,-0.6047426525938944,0.06837964192746515
SRX6902415,0.6047426525938916,-0.06837964192746537
SRX5278698,-0.5543549507780978,0.43255775966505705
SRX5278699,0.3516304731818015,-0.43266766997639694
SRX5278700,0.20272447759629347,0.00010991031134022222
SRX5278701,-0.1414844844174874,0.15657656620272276
SRX5278702,-0.7396249329857398,-0.30691210924164913
SRX5278703,-0.8471437515509387,-0.18641567549063565
SRX5278704,-5.282654853369457,3.7032040128365273
SRX5278705,-5.96105185065298,3.425426368833677
SRX5278707,-1.6335014488970103,0.23102448066941306
SRX5278708,-3.9025220628237847,0.6173566111666297
SRX5278709,-0.6053126682917671,0.5174066977814503
SRX5278710,-1.3182320464309387,-0.10133406816574077
SRX5278711,-0.3888194874836636,0.16022827456796918
SRX5278713,-0.8680481895563037,-0.5136846819151646
SRX5278714,0.3889403026562482,-0.4397604355111898
SRX5278715,2.659744158816159,-0.3698662512007674
SRX5278716,1.1209116539300537,-0.21020066999850234
SRX5278717,0.03977869196776091,1.0153943274284356
SRX5278718,-0.6696688061019823,0.6378059942685513
SRX5278719,1.252325668104265,-0.0820327952329788
SRX5278720,-2.4857161681565985,0.8166985776454893
SRX5278721,1.165330069290991,-0.2007123863774308
SRX1254783,2.131739946826746,0.2373652787401281
SRX1254784,2.628056198761654,0.2765000970377593
SRX1254785,2.6451891854834293,0.3251310303626752
SRX1254786,2.3393359140012366,0.17374814248481327
SRX1473807,-0.22613623878620984,0.0
SRX1473808,0.006198418113744139,0.0
SRX1473809,0.21993782067246068,0.0
SRX7520944,-0.3632350029486903,0.5019891876153674
SRX7520945,-1.1494933314125246,0.505462224809267
SRX7520946,0.7756993983790509,-0.3292853498271017
SRX7520947,0.7370289359821546,-0.6781660625975324
SRX7520948,-2.6703162761676174,-0.7704593517856122
SRX7520949,-2.5945877968316697,-0.7689005190547364
SRX7520950,-3.8120548590585472,-0.530755101406539
SRX7520951,-4.092110220961319,-0.4718130237149455
SRX959206,0.4992150331820957,0.2630363644065519
SRX959207,0.5284724606877197,0.12168249868425185
SRX959208,0.3298174691028796,-0.07955435770092993
SRX959209,0.6856380948026445,0.33917242878580844
SRX959210,-0.29039641309231,0.22005924700843632
SRX959211,-1.1453607015867948,0.60092913919859
SRX959212,0.0033614761872955428,-0.06464313356573252
SRX959213,1.2627610449897566,-0.17998893105937974
SRX959214,0.18956267294039825,0.2298331524601672
SRX959215,-1.0245020437617045,-0.046567238917136634
SRX959216,0.05999086318323795,-0.0533329525155197
SRX959217,-0.4911740135390042,0.11469910359760155
SRX3269802,0.035644006003362205,0.3941588476290217
SRX3269803,-0.03564400600336505,-0.3941588476290221
SRX3269804,-2.7207289033548627,-0.024236426367735486
SRX3269805,-3.1181048285038084,0.6730350187071243
SRX3269806,-1.9415756384436944,-0.16764327369289145
SRX3269807,-4.26807028578403,0.37305972277310573
SRX3269808,-5.170505832703961,0.5767270433240888
SRX3269809,-3.8761743199321295,0.19470499485839188
SRX3269810,-2.7058013680835864,-0.4110227180525081
SRX3269811,-3.588745479578739,-0.5908608133205426
SRX2529102,0.6801710768365761,0.0033295502041281733
SRX2529103,-0.6801710768365785,-0.0033295502041280627
SRX2529104,1.4203902583871977,0.7217083165952851
SRX2529105,0.9984808384682264,1.3019192775466737
ERX1981712,-0.9928593805761152,-0.5687103727143367
ERX1981713,-1.6656612814250054,-0.3858728367576839
ERX1981714,-1.4711054980396303,-0.265487944636654
ERX1981715,-0.02880511716660418,0.043876401972894885
ERX1981716,-0.15841269169066474,0.06782078403897063
ERX1981717,0.18721780885727016,-0.11169718601186562
ERX2274784,-1.3176368267148708,0.4106019116676759
ERX2274785,-0.802291443326624,1.2567329444178923
ERX2274786,0.2929031301074425,0.19541066415808075
ERX2274787,-0.6746564183397414,-0.6492290336527099
ERX2274788,-2.0510751047573232,-0.1308988005745716
ERX2274789,-2.16381890029771,-0.25041525114218405
ERX2274790,-0.15673269220791744,1.9356644427511407
ERX2274791,2.3722652014054737,0.6946654581541863
ERX2274792,-0.37100654558728696,1.2997934482064983
ERX2274793,-2.274088812768549,-0.3906685770685379
ERX2274794,-1.4289750434895592,0.21296258643793695
ERX2274795,-2.3373001139769927,-0.10501896270177202
ERX2274796,-0.29961711074892056,-0.13744186980174278
ERX2274797,0.12596461018281502,0.639671479827426
ERX2274798,0.1736525005661058,-0.5022296100256831
ERX2274799,-0.16595931409669953,-0.05968771159008501
ERX2274800,-1.0832820984258678,-0.04523697690141237
ERX2274801,0.3258274576308235,-0.1972883013638969
ERX1819430,-3.648117367908977,2.4806296254942315
ERX1819431,-5.2609446014382115,3.4148673300442067
ERX1819432,-3.5996088000756536,2.450374580201097
ERX1819433,-5.281852351701988,3.165076457218692
ERX1819434,-2.905484335271965,-1.7214402617526203
ERX1819435,0.08112700073968422,0.45067029862941205
ERX1819436,-3.9451997932536287,-1.3945653074265354
ERX1819437,1.4412421965752975,0.886208682274193
ERX1819438,-3.927494430035596,0.918431038433901
ERX1819439,1.5353981755760435,2.832388466706353
ERX1819440,-6.529456969122941,1.1819895044092923
ERX1819441,3.3450802039788274,3.166366220172117
ERX1819442,6.832978765307553,0.8030092233187189
ERX1819443,1.499758301756429,3.039642312030572
ERX1819444,-7.908465147366017,0.8481025403865892
ERX1819445,2.5663742476694305,3.082711569610352
ERX3440914,0.7448144844679884,-0.10343104707524133
ERX3440915,-0.19767716696095716,0.5733158759801726
ERX3440916,1.1292835719586245,0.21514878673354754
ERX3440917,0.29514063452362405,0.1480170242915071
ERX3440918,-1.8216569280789263,-0.28462381923699986
ERX3440919,-0.4236396691726389,-0.4008470277695619
ERX3440920,-0.14025914990208654,-0.6078633287896962
ERX3440921,-2.864908817218135,-0.4793854614070554
ERX3440922,-4.437088577533658,-0.18352155215561086
ERX3440923,-2.887329178118988,-0.7406614282024717
ERX3440924,-3.960650179215076,-0.4546843818431445
ERX3440925,-0.31196275268237816,-0.0329786732328452
ERX3440926,-3.4649107552850085,0.17640756062785745
ERX3440927,-4.134177245750693,-0.4197457498577566
ERX3440928,-3.1620912346160037,0.03813668566307515
ERX3440929,-2.9444858428163854,0.2635445313001024
ERX3440930,-3.4547736695049887,-0.08835610944282446
ERX3440931,-2.2989565409537667,-0.7773279129756527
ERX3440932,-2.939919764810388,-1.0739677754543415
ERX3440933,-2.833129858182557,-0.11769633527297317
ERX3440934,-3.78747614533991,-0.6027525044267261
ERX3440935,-3.2124077370233435,-0.6273345118614624
ERX3440936,-0.4328517317856189,0.1364097203080863
ERX3440937,-3.0584168607557585,-0.3905975000018189
ERX3440938,0.29063307935830657,-0.1347888863742417
ERX3440939,0.5494084903166785,-0.7628159372023426
ERX3440940,1.1477290361343957,-0.4612211933524344
ERX3440941,-3.662756637964304,3.315350303001224
ERX3440942,-3.5805269974445464,3.5245920372591
ERX3440943,-2.4223172958963777,3.683962863686084
SRX5347612,0.08172633445097681,-0.20054547877912102
SRX5347613,-0.2990764627721856,0.0005689170121560004
SRX5347614,0.21735012832120906,0.19997656176696493
SRX5347615,0.6932292732942898,-0.005220283889429632
SRX5347616,0.9485718147736708,-0.10356893805853347
SRX5347617,0.11032374684634874,0.07008248491269636
SRX5347618,-0.6393648428705897,-0.1919847796451888
SRX5347619,1.459579644141801,0.06481398883329237
SRX5347620,2.287770196626292,-0.08665336981919136
SRX5347621,-0.7048710144008487,0.18972684529190506
SRX5347622,0.2633260471441772,-0.19370203167797967
SRX5347623,-0.15915212226133266,0.10535243807069028
SRX8170783,-0.21531161263026172,0.5448349247263229
SRX8170784,-0.2400995481697945,-0.3879491162568601
SRX8170785,0.4554111608000559,-0.15688580846946246
SRX8170786,0.7921010740725767,-0.25692137016755057
SRX8170787,0.971527030410792,0.13038784931423875
SRX8170788,1.3406897629064416,-0.4187237071278447
SRX5177009,0.08500288852177502,-0.4501699994830898
SRX5177010,-0.31877754299120337,-0.6086241740030388
SRX5177011,1.0273512567519143,-0.7929018862917009
SRX5177012,0.9871701825707572,-1.0298123146173808
SRX7354731,0.17349349386533774,-0.12872014159630374
SRX7354732,-0.17349349386534313,0.12872014159630374
SRX7354733,0.20714227492088366,-0.03326726687463921
SRX7354734,0.2977805940187277,-0.4041710953707411
SRX7354735,1.5242231735020473,-1.0613100990145794
SRX7354736,1.9006052944835856,-0.8760367783168177
SRX7354737,2.453149380562979,-0.8635119659563143
SRX7354738,1.6164480495487985,-0.7368782753027794
SRX2508581,-0.007684421941160069,0.4383698735431648
SRX2508582,0.14754737206491772,-0.2038459105206345
SRX2508583,-1.0598345030862832,0.04539132306168325
SRX2508584,-0.4953990872653445,0.2529252081975213
SRX2508585,-0.02070859801357516,-0.18898567674310626
SRX2508586,0.1156122308034344,-0.3046512183265645
SRX2508587,-0.2282863803958052,0.33088609912760025
SRX2508588,-0.2681275107495654,0.1121675222752484
SRX2508589,0.028393019954740605,-0.2493841968000587
SRX2508590,-0.11218792799049146,-0.23177803419794674
SRX2508591,-0.1066395351790384,-0.008461172820616869
SRX2508592,-0.002813222371601758,0.10233710941263917
SRX1736086,-0.28519769682166074,0.06193491472232626
SRX1736087,0.4435911682912804,-0.14276348794183402
SRX1736088,-0.1583934714696313,0.08082857321950776
SRX1736089,-11.516359560375864,5.202096773944004
SRX1736090,-10.584953168863963,4.830120950473428
SRX1736091,-11.522566624002886,5.3067394571075885
SRX1736092,4.0892442501822135,-5.825792816827482
SRX1736093,3.8876574522236336,-5.649806928176052
SRX1736094,2.9391445577789947,-5.774662734483201
SRX1736095,-0.13298250455805385,-5.816812542258513
SRX1736096,0.4212893982844289,-5.820652970730483
SRX1736097,-0.4370580018807844,-5.703796750535142
SRX7176371,0.3731331001477812,0.00865242959483137
SRX7176372,-0.6251346422844333,-0.02750243095441429
SRX7176373,0.2520015421366507,0.018850001359583368
SRX7176374,-1.7117248086536632,0.08239056644963116
SRX7176375,-1.4230726146070236,0.15507632608988886
SRX7176376,-1.2052606824694712,-0.023649132703953857
