,A,SigB
SRX5278711,10.483889483214968,0.3553599391884523
SRX5278713,7.23383564802918,0.6608322972623437
SRX5278714,19.21918282524345,2.326769708455772
SRX5278715,24.074360893119568,1.7871859400520291
SRX5278716,-2.9101426101467136,-0.0010715012964670476
SRX5278717,0.22135188987588095,-0.1592714033099547
SRX5278718,-5.488486730809512,-0.4611563316707698
SRX5278719,3.6591092673991192,1.2419532790913663
SRX5278720,9.300667848351194,0.5771343374638711
SRX5278721,1.0950354416877879,0.5894367832292113
SRX1254783,30.16195358088677,3.343429420647442
SRX1254784,30.72858960480371,4.349088658923485
SRX1254785,28.21721506693598,3.976282749111686
SRX1254786,30.85734565802703,4.154188619823284
SRX1473807,1.8734594101911064,0.3057361601170783
SRX1473808,-4.522264857067428,-0.6801123843985408
SRX1473809,2.6488054468762785,0.37437622428146256
SRX7520944,-0.0034547075518723447,0.03763076724771608
SRX7520945,0.20405890500030727,0.05862964123055825
SRX7520946,-0.23484231841158404,-0.08275030451873455
SRX7520947,0.034238120963182336,-0.013510103959539776
SRX7520948,-4.235201293012768,-1.4817854500206131
SRX7520949,-3.991903262861954,-1.6235514388025718
SRX7520950,0.7367234911611038,-0.39770213501563134
SRX7520951,0.9328602282097278,-0.4777862537443287
SRX959206,-7.36784122216642,-0.047009298303167135
SRX959207,-7.990484528895447,0.06430802925133783
SRX959208,-8.605303014848154,0.04766326856397285
SRX959209,-6.581489066361468,-0.19859340676978832
SRX959210,1.841956291697139,-0.11066038094284814
SRX959211,11.187930480830348,0.12262129346758233
SRX959212,-2.2600021708285163,0.04063111175704215
SRX959213,-2.869353523356984,0.00812501097983187
SRX959214,-3.110612268665589,0.015655366530401338
SRX959215,-3.3293683375809646,-0.17033263008304902
SRX959216,3.2172209892464845,-0.11428390406527188
SRX959217,8.352115311185539,0.2202050448810509
SRX3269802,1.0455953421224449,0.2993308234552297
SRX3269803,-1.0455953421224655,-0.2993308234552288
SRX3269804,2.039622578829386,-2.0325265339731966
SRX3269805,3.1397890801772173,-0.7219328851706015
SRX3269806,5.357500540273676,-1.014230815400575
SRX3269807,1.6622618677482075,0.9096113872205908
SRX3269808,4.157564823224148,0.7256843902892083
SRX3269809,10.683831618791949,1.034673338237802
SRX3269810,13.299894553519941,0.8717761417013827
SRX3269811,14.461582624471443,1.0098890190233458
SRX2529102,2.7639827945250266,0.3480415446391341
SRX2529103,-2.763982794525021,-0.3480415446391341
SRX2529104,7.201757590270714,1.3464059249111742
SRX2529105,2.421590400655869,0.7835838899435901
ERX1981712,7.151380890410043,-0.7355430905119311
ERX1981713,-8.552023684367779,-1.4419618474117373
ERX1981714,-9.294685842447473,-1.3966808995418925
ERX1981715,7.156777636355233,0.3198320937772827
ERX1981716,-3.258996749349018,-0.23408592728100966
ERX1981717,-3.897780887006206,-0.08574616649627131
ERX2274784,-5.375021383074625,-0.21052546581148768
ERX2274785,6.6229241205805875,1.6258100981846937
ERX2274786,5.718653870375888,0.5532217235269821
ERX2274787,5.9007383258099,1.4478931897461864
ERX2274788,6.446127037702652,1.474214061413211
ERX2274789,0.3603734708504356,1.0247450161303302
ERX2274790,-0.7994754827836025,0.3321011777286591
ERX2274791,4.804156382913927,1.1950998135412396
ERX2274792,8.841844194794634,0.6718719400013553
ERX2274793,8.71449561835618,2.1084019021816287
ERX2274794,10.06513374810378,2.2904446965236724
ERX2274795,10.261300534410466,2.0626557556775813
ERX2274796,-1.4659134825098232,-0.048284294310827036
ERX2274797,2.363134189970536,0.058886403322848224
ERX2274798,-0.8972207074607238,-0.010602109012021188
ERX2274799,4.00045649972257,1.3149518741533957
ERX2274800,9.206127723892676,2.169307801143245
ERX2274801,8.41412836214616,2.325891739284356
ERX1819430,5.950914330558339,0.3575914876375705
ERX1819431,5.930647449466338,0.39815265229150576
ERX1819432,6.212875619003293,0.5465865689149272
ERX1819433,6.999237796365869,0.7245542490123373
ERX1819434,13.513971735487914,1.464106062013622
ERX1819435,5.4307142993359,0.5795193464320185
ERX1819436,14.081594640951593,1.617828397060876
ERX1819437,4.273166486020752,0.2609120554291007
ERX1819438,2.3995869271898957,-0.02399306633795639
ERX1819439,8.214210516318017,0.6654604969408133
ERX1819440,4.410619037943444,0.05167690388459079
ERX1819441,10.247994830139133,0.9064678873431316
ERX1819442,-15.91355866267782,-1.4401129956756618
ERX1819443,4.919570023734287,0.5685448681414638
ERX1819444,-13.264929117907338,-1.2581933408756587
ERX1819445,3.3547137175246036,0.4819449256275199
ERX3440914,-0.4137223403775479,0.2269136845008521
ERX3440915,-0.039195535511717436,0.3242805446174435
ERX3440916,-2.016664802919272,0.2482471833181741
ERX3440917,9.108017989073296,0.7118638825622812
ERX3440918,-7.804013112052018,0.3642596973290715
ERX3440919,-6.1509209666139055,0.22696188953216456
ERX3440920,-4.396947087164427,0.21755771554208805
ERX3440921,-3.1071658002060865,-0.2571291024690625
ERX3440922,-2.2318379671663524,-0.0807724999722268
ERX3440923,-4.502703360440117,-0.21357103866091973
ERX3440924,-3.9096922562006764,-0.02004988794814011
ERX3440925,1.5969488246687422,0.011546970280398305
ERX3440926,-4.394434063843487,0.01748414783059094
ERX3440927,-3.8403461669406713,-0.15426480820416533
ERX3440928,-4.559034181769938,-0.5153033413244099
ERX3440929,-4.613548229602394,-0.4977660765531011
ERX3440930,-7.0890835174985325,-0.8973863265186157
ERX3440931,-1.207965941171942,-0.0036289555114601404
ERX3440932,-2.8607233491117454,-0.1946084082481523
ERX3440933,-1.6448622404812996,0.040805669832607805
ERX3440934,-4.063680839674416,0.07399203843206159
ERX3440935,-3.4406591594480385,0.18748645724090365
ERX3440936,-1.1832264842912177,-0.2384606547812496
ERX3440937,-3.8359967134261623,0.16565743037801894
ERX3440938,-6.085862361540802,0.046913475867865984
ERX3440939,-5.8399108351966165,-0.17594641725750115
ERX3440940,1.98008870963209,-0.03381066381287123
ERX3440941,-0.3658924159211467,-0.01722524811145032
ERX3440942,-0.044204140867500484,0.03544116764132532
ERX3440943,-6.462991704491758,-0.3740055681627954
SRX5347612,-0.6329748293099923,-0.42504010061361175
SRX5347613,-0.0302203681830928,-0.015975226868774506
SRX5347614,0.6631951974930831,0.4410153274823845
SRX5347615,-8.240774865338821,-0.6063578629962079
SRX5347616,-10.358103426392256,-0.5131066154751318
SRX5347617,-12.543957583858946,-0.2610560529472288
SRX5347618,-11.214821663560462,-0.6502438367142016
SRX5347619,-12.885708528883114,-0.4818200211569153
SRX5347620,-12.584150405349964,-0.3544489909672324
SRX5347621,-10.282534419428515,-0.3226850450189609
SRX5347622,-10.158593366989544,-0.4838229400256608
SRX5347623,-12.521816474767856,-0.07426266098250434
SRX8170783,-1.3154986388495076,0.06536888473293523
SRX8170784,-1.0572775897865183,-0.4048191873748728
SRX8170785,2.3727762286360097,0.33945030264193576
SRX8170786,9.802765614019442,1.379912705141768
SRX8170787,7.0681869603767975,0.9126847360050758
SRX8170788,1.3943833212311394,0.3921575997845572
SRX5177009,11.906138137263474,4.567056344502525
SRX5177010,14.304521770750398,3.013343564528972
SRX5177011,9.8326143557174,4.609678252373252
SRX5177012,13.948895654118138,5.802569271928011
SRX7354731,-0.7654787554720077,0.05896374822116179
SRX7354732,0.7654787554720152,-0.0589637482211609
SRX7354733,15.144637495453493,4.482411361223498
SRX7354734,13.250716019975721,4.923081916473509
SRX7354735,8.686230130754018,4.824667729304903
SRX7354736,6.738892795453078,4.2801612088291945
SRX7354737,6.244024903394225,4.488436466324102
SRX7354738,7.079678494074157,4.691028369941586
SRX2508581,-0.08374754866038775,-0.08680996975347366
SRX2508582,-1.2914890616541794,-0.13637944998537144
SRX2508583,-0.021249695796382556,0.20178978864215047
SRX2508584,0.4763847786541248,0.254379953158697
SRX2508585,-0.5120910688863676,0.0201050375961751
SRX2508586,-1.888424325282507,-0.03986151676470849
SRX2508587,0.5723685725511287,0.20290826751154434
SRX2508588,0.9009213003091878,0.3477600384944157
SRX2508589,0.5958386175467401,0.06670493215730122
SRX2508590,-1.6151214700272345,0.1102805059392944
SRX2508591,0.024783126179548285,0.1800544279035705
SRX2508592,-0.22479931403518225,0.13847950318226232
SRX1736086,-2.9232088240032668,-0.7517206355503898
SRX1736087,-0.9120048366755548,-0.0516126620695605
SRX1736088,3.83521366067884,0.8033332976199521
SRX1736089,-7.698952745374007,-2.376378111690566
SRX1736090,-3.7434292913214935,-1.7715662005290245
SRX1736091,-3.3250412931885567,-1.6942905974728701
SRX1736092,-7.927629505300944,-1.4116161615552016
SRX1736093,1.6623464400539203,0.17209994852151134
SRX1736094,2.121843655194919,-0.05206331362977679
SRX1736095,-10.642754254126157,-2.8598208058964625
SRX1736096,-5.158347777222252,-2.0352139289166296
SRX1736097,-6.238689642823408,-2.025405898517347
SRX7176371,-0.7291742470050255,-0.22167791955320126
SRX7176372,-0.5871865319832996,0.056424299933198085
SRX7176373,1.3163607789883085,0.1652536196200014
SRX7176374,3.858197908102206,0.5130500894774208
SRX7176375,4.394671483015151,0.7165807732382898
SRX7176376,7.521198974773093,1.3017011021673266
