,A,PurR
ecoli_00598,-12.6630679281,-2.274104756
ecoli_00599,-12.6668124641,-2.309537814
ecoli_00600,0.1477735731,-1.059017837
ecoli_00601,-2.0033275519,-1.131708609
ecoli_00602,-4.0951127031,-1.2844571870000001
ecoli_00603,-4.4371761133,-1.412753215
ecoli_00604,-3.4610471569,-1.123158647
ecoli_00605,-3.2124034735,-1.172056396
ecoli_00606,-2.1275165798,-1.161200564
ecoli_00607,-5.618982753,-1.260056356
ecoli_00608,-2.9302953499999997,-1.285930809
ecoli_00609,-6.7068994221,-1.587840168
ecoli_00610,-6.4959560917,-1.418187887
ecoli_00611,-17.1232911907,-2.074915085
ecoli_00612,-7.6855629298,-1.530190353
ecoli_00613,-9.1645140107,-1.667477705
ecoli_00614,-9.3940879598,-1.5957694980000001
ecoli_00615,-8.7376665766,-1.351927977
ecoli_00616,-10.9423880072,-1.714574013
ecoli_00617,-9.9589196505,-1.7872482920000001
ecoli_00618,0.9518869222,-0.370232801
ecoli_00619,0.8536334801000001,-0.334317376
ecoli_00620,-14.4605938309,-2.118898937
ecoli_00621,-14.1225634492,-2.073687513
ecoli_00622,-2.9153769728,-0.279347087
ecoli_00623,-2.8961675652,-0.317037428
ecoli_00624,-3.9520518758,-0.431518981
ecoli_00625,-3.7443415289,-0.5920566460000001
ecoli_00626,-3.4356515728,-0.253750566
ecoli_00627,-3.3268335436,-0.225260025
ecoli_00628,-6.6814427667,-1.269791502
ecoli_00629,-8.148652583,-1.790658697
ecoli_00630,-3.8071147693,-0.408293614
ecoli_00631,-4.07810975,-0.49506744900000005
ecoli_00632,-2.8391263781,-0.474120953
ecoli_00633,-3.1838037,-0.548646975
ecoli_00634,-3.052256276,-0.37545072900000004
ecoli_00635,-3.1836195398,-0.378654262
ecoli_00636,-4.7237846360999995,-0.543898787
ecoli_00637,-4.6865593023,-0.41098159
ecoli_00638,-3.1445684633,-0.323496803
ecoli_00639,-3.0843945814,-0.359591916
ecoli_00640,-5.1312140212,-1.141268234
ecoli_00641,-5.394302874,-1.462073177
ecoli_00642,-3.2387280136,-0.48058307400000005
ecoli_00643,-4.2056976051,-0.461016957
ecoli_00644,-2.1884544484,-0.537096519
ecoli_00645,-2.281482714,-0.5822871550000001
ecoli_00646,-3.0072512506,-0.331209327
ecoli_00647,-3.5697186076,-0.39614612
ecoli_00648,-2.0233908834,-0.415048687
ecoli_00649,-1.9532179842000001,-0.485113045
ecoli_00650,-2.6590173578,-0.39607833200000003
ecoli_00651,-2.9816966419,-0.31580325
ecoli_00652,-9.7030619386,-2.014757276
ecoli_00653,-7.4039666598,-1.157789395
ecoli_00654,-2.8711144129,-0.427922222
ecoli_00655,-3.0789763132,-0.59383619
ecoli_00656,-1.9369661663,-0.49912786700000006
ecoli_00657,-2.0824276572000002,-0.439584766
ecoli_00658,-2.214814614,-0.581159493
ecoli_00659,-2.6727988452,-0.5918241790000001
ecoli_00660,-5.2896838267,-0.7923467280000001
ecoli_00661,-5.7370388202,-1.000030559
ecoli_00662,-2.2018227203,-0.371342269
ecoli_00663,-1.7265954986,-0.42806480300000005
ecoli_00664,-5.7953664281,-1.12786884
ecoli_00665,-5.7048154663,-1.153289612
ecoli_00666,-3.5621892537,-0.43306464100000003
ecoli_00667,-6.0183924853,-1.153253571
ecoli_00668,-7.1485114699,-1.323356288
ecoli_00669,-5.4655678378,-0.50965331
ecoli_00670,-3.1623547284,-0.462231533
ecoli_00671,-3.342815048,-0.517345362
ecoli_00672,-5.9982442056,-0.32526657800000003
ecoli_00673,-8.412039646,-0.9742665460000001
ecoli_00674,-1.6040518623,-0.368826286
ecoli_00675,-1.4332540944,-0.384042531
ecoli_00676,-1.7841730535,-0.481111818
ecoli_00677,-1.8320758601,-0.453151811
ecoli_00678,-4.3174775404,-0.34769481500000005
ecoli_00679,-5.5805186911,-0.44117982
ecoli_00680,-1.5544906484,-0.226821818
ecoli_00681,-1.7232267618,-0.272339916
ecoli_00682,-2.8956035472,-0.488783208
ecoli_00683,-3.1697947005,-0.55164499
ecoli_00684,-3.1882052669,-0.40764455400000005
ecoli_00685,-3.6895824113,-0.657889955
ecoli_00686,0.2987329186,-0.58120295
ecoli_00687,0.1693708697,-0.725030171
ecoli_00688,-1.4891189912,-0.493276409
ecoli_00689,-1.5228894815,-0.517668197
ecoli_00690,-7.1079913482,-0.9123374660000001
ecoli_00691,-7.5503656472,-0.834681243
ecoli_00692,-8.9114191303,-1.405534279
ecoli_00693,-9.6336328867,-1.91074383
ecoli_00694,-8.668302946,-2.302735031
ecoli_00695,-10.6959907263,-2.990217384
ecoli_00696,-7.5837360934,-0.9744784890000001
ecoli_00697,-7.4717062751,-0.819715496
ecoli_00698,-1.1988341193,-0.605110241
ecoli_00699,-1.0099130436,-0.689374048
ecoli_00700,-2.3799562483,-0.367010163
ecoli_00701,-2.7022287684,-0.36999586900000003
ecoli_00702,-3.4873734517,-0.0024554890000000004
ecoli_00703,-3.7942322624,-0.10313456
ecoli_00704,-2.9201768967,-0.177595886
ecoli_00705,-2.8471805248,-0.19699193
ecoli_00706,-1.4662893616,-0.61195954
ecoli_00707,-1.1093777845,-0.607225574
ecoli_00708,-1.8832181759000002,-0.489912257
ecoli_00709,-1.7130613154,-0.44936603300000005
ecoli_00710,-3.5619332859,-0.333920675
ecoli_00711,-3.9081629862,-0.519309941
ecoli_00712,-3.9221204508,-0.399751403
ecoli_00713,-4.0963650408,-0.408713129
ecoli_00714,-8.0736271607,-1.010371459
ecoli_00715,-8.0717698976,-1.273613769
ecoli_00716,0.6078047550000001,-0.16044703200000002
ecoli_00717,0.5279722734,-0.097931206
ecoli_00718,1.3422682996,-0.320738568
ecoli_00719,1.227119542,-0.33459261900000004
ecoli_00720,0.8457000735,-0.246059994
ecoli_00721,0.6073645237,-0.27577651400000003
ecoli_00722,-3.1384140058,-0.304334351
ecoli_00723,-1.765834725,-0.393014144
ecoli_00724,-0.5198014215,-0.099344704
ecoli_00725,-0.565002385,-0.013267873000000001
ecoli_00727,-1.9718789381000001,-0.147036881
ecoli_00728,0.4804617935,-0.293137372
ecoli_00729,-0.2455433699,-0.23710267100000001
ecoli_00730,-1.2463498708,0.011118506
ecoli_00731,-1.0613727533,-0.08748649600000001
ecoli_00732,-1.0631110455,-0.08289866200000001
ecoli_00733,0.5133630961,-0.07182685400000001
ecoli_00734,-0.3346651393,-0.14742527800000002
ecoli_00735,0.30173366230000004,-0.188171373
ecoli_00736,0.5973402803,-0.186652073
ecoli_00737,-0.1684727051,-0.117774025
ecoli_00738,-0.3233048918,-0.158625922
ecoli_00739,0.5391563266,-0.066347263
ecoli_00740,0.4141452648,0.060423158000000005
ecoli_00741,-6.1497104884,-0.5200394770000001
ecoli_00742,-14.213152152,-1.950391269
ecoli_00743,-2.3756566362,-0.429108702
ecoli_00744,-1.3711261001000001,-0.280428675
ecoli_00745,-1.3067633532,-0.34481616
ecoli_00746,-0.9412887034,-0.33803983400000004
ecoli_00747,-0.848609476,-0.35029033800000003
ecoli_00748,-0.9186850444,-0.37539880200000003
ecoli_00749,-10.2477466667,-2.038782608
ecoli_00750,-9.8265321052,-1.915755845
ecoli_00751,-1.5171257932,-0.5986014230000001
ecoli_00752,-0.7884204303,-0.5439989030000001
ecoli_00753,0.5284686478,-0.40201574
ecoli_00754,0.48181369360000004,-0.40011249200000004
ecoli_00755,1.5022854649,0.18181022300000002
ecoli_00756,1.1351119501,0.126897805
ecoli_00757,1.5204137974,-0.458560768
ecoli_00758,0.7516293735,-0.43889345500000004
ecoli_00759,-5.0535035362,-0.62696072
ecoli_00760,-8.648687376,-0.9019970350000001
ecoli_00761,2.2113438568,-0.307334221
ecoli_00762,1.9593178302,-0.31910687200000004
ecoli_00763,2.3480813511,-0.219708635
ecoli_00764,1.9876028704,-0.344262206
ecoli_00765,2.0130749907,-0.241500667
ecoli_00766,2.1619097162,-0.283168974
ecoli_00767,-5.4616434288,-0.815942468
ecoli_00768,-8.1865979062,-0.685715776
ecoli_00769,-1.0664740909,-0.308943693
ecoli_00770,-0.8296304698,-0.222557527
ecoli_00771,-1.4988488121999999,-0.37001235
ecoli_00772,-1.5294039033,-0.328195462
ecoli_00773,-1.8381891236999999,-0.33330943700000004
ecoli_00774,-2.3565917895,-0.27844845900000004
ecoli_00775,-1.524979381,-0.213064037
ecoli_00776,-1.6859722290999999,-0.20860694100000002
ecoli_00777,1.5439981574,-0.325764949
ecoli_00778,1.5407624635000001,-0.296684137
ecoli_00779,-9.1497924456,-1.737866262
ecoli_00780,-10.0604151006,-1.870720426
ecoli_00781,1.2443484944,-0.18151012700000002
ecoli_00782,1.5079915144,-0.265990092
ecoli_00783,0.3360648301,-0.338088588
ecoli_00784,0.3872703571,-0.8562740740000001
ecoli_00785,0.0266859683,-0.14973495
ecoli_00786,0.5284402166000001,-0.200534131
ecoli_00787,-2.2818704157,-0.343615756
ecoli_00788,-1.0059697093,-0.43373677600000005
ecoli_00789,1.4621381530000002,-0.11863623000000001
ecoli_00790,1.206205116,-0.14205245700000002
ecoli_00791,-0.3986228203,-0.39812294600000003
ecoli_00792,-3.0634197297,-0.364006537
ecoli_00793,1.0926169006,-0.12357501800000001
ecoli_00794,0.9723502349,-0.09657225700000001
ecoli_00795,-1.2615816791,-0.26558179
ecoli_00796,-1.5274111589000001,-0.15797571400000002
ecoli_00797,-19.2355217949,-2.054567228
ecoli_00798,-18.3871103481,-1.458762656
ecoli_00799,-19.6518690426,-2.097080229
ecoli_00800,-18.037977247,-2.118551694
ecoli_00818,-0.128656872,-0.44458025
ecoli_00819,-0.7174403943000001,-0.473893981
ecoli_00820,-3.1502974534,-1.282534606
ecoli_00821,-3.7234287308000003,-1.3155198
ecoli_00822,0.1501299392,-0.755704137
ecoli_00823,-0.2535620537,-0.675081157
ecoli_00824,-0.7710571978,-0.497629678
ecoli_00825,-0.49852323730000003,-0.418445165
ecoli_00826,-0.9803382106,-0.365167899
ecoli_00827,-1.1919852801,-0.462593825
ecoli_00828,0.5225645948000001,-0.522946828
ecoli_00829,0.5511786159000001,-0.47375187
ecoli_00830,-0.591620015,-0.5247925210000001
ecoli_00831,-0.6932825060000001,-0.40989130300000004
ecoli_00832,-2.0131598094,-1.187054521
ecoli_00833,-3.943855495,-1.880862089
ecoli_00834,0.09539057940000001,-0.568067949
ecoli_00835,0.2654319287,-0.41611095800000003
ecoli_00836,0.3965859013,-0.653033583
ecoli_00837,0.3060351009,-0.6518492300000001
ecoli_00838,-0.0558311388,-0.748121832
ecoli_00839,0.2064903844,-0.8194661360000001
ecoli_00840,-0.7055468702000001,-0.6003954300000001
ecoli_00841,-0.6260193828,-0.639045761
ecoli_00842,0.04539858,-0.549777109
ecoli_00843,-0.2150458839,-0.540594692
ecoli_00844,0.3773291103,-0.439926374
ecoli_00845,0.4649224462,-0.525651196
