,A,ArcA
minicoli__minE_ph5__2,-8.699973634303882,1.2535509623955168
minicoli__minE-pyr__1,-3.8060051442049767,2.4748616710801516
minicoli__minE-pyr__2,-5.247180747494429,3.5163621913034038
minicoli__minE_sorb__1,-5.192014069763128,0.8378339968450916
minicoli__minE_sorb__2,-5.089136485044529,0.9469366170070844
minicoli__minE_urid__1,-9.567618419165546,0.2046565530247744
minicoli__minE_urid__2,-9.880977914395569,0.03364679350374366
minicoli__W3110_cyt__1,1.6188859404505154,-0.5301910453040524
minicoli__W3110_cyt__2,1.7162520375410135,-0.3368431507769891
minicoli__W3110_glc__1,-3.565384195525051,-0.6086904834372895
minicoli__W3110_glc__2,-0.4410177132315996,-0.6971867177950166
minicoli__W3110_glyc__1,-0.8120481271654424,0.1508756874776811
minicoli__W3110_glyc__2,-0.8672403750334284,0.2321228481262079
minicoli__W3110_Fe_starve__1,-7.001697531677537,1.2379965420217314
minicoli__W3110_Fe_starve__2,-7.488449691645342,0.8281041906811559
minicoli__W3110_LB__1,0.4433152856208375,0.5284133516214329
minicoli__W3110_LB__2,0.6308051469329339,0.5814419542783398
minicoli__W3110_N_starve__1,-2.406815998443509,-0.4845865466215269
minicoli__W3110_N_starve__2,-2.0876558935002567,-0.4154201448784409
minicoli__W3110_osm__1,-0.7626027429044521,0.2902205422954207
minicoli__W3110_osm__2,-1.7982594032949435,0.20430815560578885
minicoli__W3110_ph5__1,-3.779625419656516,0.5092625739127197
minicoli__W3110_ph5__2,-4.29585964526515,0.8176567998560635
minicoli__W3110_pyr__1,-0.694629821730555,0.2913987809565999
minicoli__W3110_pyr__2,-0.8942669077390063,0.4255120693129637
minicoli__W3110_sorb__1,1.7443105875657554,-0.2376510752375243
minicoli__W3110_sorb__2,1.7623008946224723,-0.17434747531926045
minicoli__W3110_urid__1,-3.148237971319515,1.163349990862189
minicoli__W3110_urid__2,-3.434503559252887,1.0703887246183168
minicoli__W3110_WT_glc__1,1.0238189044226234,-0.08047298741824349
minicoli__W3110_WT_glc__2,0.326016189942329,-0.22208729458725784
minicoli__W3110_WT_osm__1,-1.2631283847257315,-0.14583131137113625
minicoli__W3110_WT_osm__2,-1.1150875221487118,-0.047172539438088634
eep__BOP27__1,-3.2477320292815506,-0.14620173759228014
eep__BOP27__2,-0.9051280270227658,-0.07992882027931003
eep__BOP1000__1,-6.048697256562279,0.4873436747107167
eep__BOP1000__2,-15.437008433015947,0.5504527796550729
eep__BOP27_ndh-cydB-appC__1,1.015467660243691,-3.0621051043747505
eep__BOP27_ndh-cydB-appC__2,1.0282900277159337,-3.153278564733707
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,3.338444136454536,-3.7243612653917815
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,5.2115819564199,-3.808017157825741
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,2.388057794588669,-3.2711578754543083
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,2.581022183030656,-3.318008728623793
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.1914804843520663,-3.433709238643247
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,4.072210472284352,-3.8413114579423966
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.8414669060097656,-3.2034251279729835
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.695725032613796,-2.778417210950212
eep__BOP27_nuoB-cydB-appC__1,2.439757003387607,-3.937929713638933
eep__BOP27_nuoB-cydB-appC__2,2.414790186016773,-4.1209264417296385
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.2712920885327507,-3.0309094270208385
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.063416422559136,-2.9332090270357023
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,4.315870651631574,-3.4693477747133903
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,4.099147531240445,-3.5016915859662365
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.7181849354320995,-3.1592767430620388
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.4436907003578878,-2.9655876287353573
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.81881147975429,-3.5068322033211916
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,4.582302755303127,-3.4791318201259958
eep__BOP27_ndh-cyoB__1,-7.538119610299812,0.1481630854205811
eep__BOP27_ndh-cyoB__2,-8.010493127939826,0.32618443918329376
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-6.5568821302632765,-0.4199868475363182
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-7.898650130722316,-0.3906788514977926
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-13.765521395482244,0.3571636284017643
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-17.67348198635934,0.4376479785766048
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-12.907458514377346,0.1271638752880957
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-14.44275925548268,0.4022448875336675
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-13.2783564057502,-0.23694829040733545
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-13.797742218732605,-0.026664647464539115
eep__BOP27_nuoB-cyoB__1,-8.408518391903305,0.26231120668337304
eep__BOP27_nuoB-cyoB__2,-8.375646030644154,0.3556974072113164
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-16.357930199527313,0.719921200642629
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-17.126780393755418,0.4179779460388495
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-17.101830541750413,0.8958494659030958
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-20.071919973016687,0.9543161210571168
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-21.12709103079646,0.45160387390750495
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-22.422531780418083,0.6116107726484703
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-21.60855942546797,0.8870432175155063
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-20.667588062326043,0.9473110097078924
eep__BOP27_ndh-cydB__1,-3.315333031689923,-1.65715560720321
eep__BOP27_ndh-cydB__2,-4.280699661192148,-1.1935915841494538
eep__BOP27_nuoB-cydB__1,-2.460981407054192,-2.4537265176660163
eep__BOP27_nuoB-cydB__2,-1.2879514653275408,-2.218199795158088
DDB2__PD-005_BW25113_Batch_6h__1,-0.9589056799762884,0.3931769053422478
DDB2__PD-005_BW25113_Batch_6h__2,-0.9642951547971006,0.3816715434689879
DDB2__PD-003_BW25113_Batch_9h__1,-0.8743703193220395,0.4952797007150238
DDB2__PD-003_BW25113_Batch_9h__2,-0.8507889236326603,0.6763975862609097
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.602358767810628,1.087831774252562
DDB2__PD-003_BW25113_Fed-batch_6h__2,1.614726743758108,1.3332135790572046
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.7240805940439987,1.3816751638712128
DDB2__PD-005_BW25113_Fed-batch_6h__2,3.197353979842806,1.4104425097017046
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.4863843670517878,1.1441143591155625
DDB2__PD-005_BW25113_Fed-batch_15h__1,2.8499429992290093,0.8557642478624956
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.161942897458493,1.0046346270856503
DDB2__PD-003_BW25113_Fed-batch_21h__1,2.056416355939175,1.006342715071666
DDB2__PD-003_BW25113_Fed-batch_21h__2,3.044717480670268,1.2244237175796115
DDB2__PD-004_del-basS_Batch_6h__1,-1.348747396747927,0.3095364210991338
DDB2__PD-004_del-basS_Batch_6h__2,-0.9972949400872692,0.3181007305957397
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.7811519473269515,0.825068176523537
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.703721979928257,0.8249969289240884
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.759149947459293,0.38145094633491183
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.19175789074441,0.4763168898167756
DDB2__PD-004_del-kdpE_Batch_6h__1,-2.0899377090773608,0.2538693895330155
DDB2__PD-004_del-kdpE_Batch_6h__2,-2.570956003948226,0.35481053749607305
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.4684834742462618,0.9931099864581636
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.49370103801147,1.1726556201721363
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.4810622984917017,0.3677489090919917
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.8176888002607696,0.4992861089511891
DDB2__PD-005_del-phoB_Batch_6h__1,-0.1168140171980611,0.5205404205013568
DDB2__PD-005_del-phoB_Batch_6h__2,0.1302319343539737,0.2827072492520557
DDB2__PD-005_del-phoB_Batch_6h__3,-0.1075380896952754,0.14308616959888454
DDB2__PD-003_del-phoB_Batch_9h__1,-0.1299028468533377,-0.090344227800367
DDB2__PD-003_del-phoB_Batch_9h__2,0.3627727793406728,0.23001074622515996
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.4274321607100777,1.0637349216475265
DDB2__PD-003_del-phoB_Fed-batch_6h__2,2.2168483012989504,0.994703871903626
DDB2__PD-005_del-phoB_Fed-batch_6h__1,0.6440337412568582,1.5125660345520178
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.0289433171927467,0.9578587986479086
DDB2__PD-005_del-phoB_Fed-batch_15h__1,3.5754264948788226,0.7595027044480709
DDB2__PD-005_del-phoB_Fed-batch_15h__2,3.753177264924883,0.722647732353149
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.173843851634508,0.7858611700706746
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.6556778546520365,0.7291003923545887
DDB2__PD-004_del-qseB_Batch_6h__1,-2.6284092255402896,0.5400664376371864
DDB2__PD-004_del-qseB_Fed-batch_6h__1,1.0656914891624587,1.6773601038035582
DDB2__PD-004_del-qseB_Fed-batch_6h__2,2.007377801918039,1.7267524841069637
DDB2__PD-004_del-qseB_Fed-batch_15h__1,3.3581699032278767,0.7923739763173199
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.1151939246606304,1.0177549652043716
DDB2__PD-004_del-qseC_Batch_6h__1,-3.0214206677227105,0.4870148723850569
DDB2__PD-004_del-qseC_Batch_6h__2,-3.515613740794549,0.5463102172046971
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.5312537512205933,1.2592812578797703
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.828144244531303,1.1573187967869245
DDB2__PD-004_del-qseC_Fed-batch_15h__1,3.3110623476078733,0.4458492795892539
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.6591895728436747,0.5502084749034601
DDB2__PD-005_del-qseF_Batch_6h__1,-1.368239505582956,0.4893665087978274
DDB2__PD-005_del-qseF_Batch_6h__2,-0.7162902479923371,0.6818090259945997
DDB2__PD-003_del-qseF_Batch_6h__1,-0.7955395041718876,0.451934690804924
DDB2__PD-003_del-qseF_Batch_6h__2,-0.0014935081119179,0.461778164804084
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.8725055737727527,1.0917633201110597
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.9592907722911408,1.026223736277352
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.0123537669185367,1.2732529426098207
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.250803858942584,1.0333854975677834
DDB2__PD-005_del-qseF_Fed-batch_6h__3,2.8580862247270704,1.0200877478113741
DDB2__PD-005_del-qseF_Fed-batch_15h__1,2.8174020766045924,0.941256123780624
DDB2__PD-005_del-qseF_Fed-batch_15h__2,2.8523323037667603,0.9846800543036752
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.396210188713208,1.0714451146743489
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.2343157694274867,1.16702958078716
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.8087092046641202,0.7370874677214516
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-1.127225256767263,0.5334582943880726
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-1.237540736807058,0.6565956522346443
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,1.5837338436926174,1.1823162185767355
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.070973649669414,0.9755297320444622
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,3.44131946816164,0.5641395910188383
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.250952298699713,0.7661450897807196
DDB3__PD-009_del-arcA_Batch_6h__1,1.7040999987995376,-9.267007604
DDB3__PD-009_del-arcA_Batch_6h__2,1.5702199607189071,-9.267007604
DDB3__PD-009_del-arcA_Fed-batch_6h__1,4.612545120418296,-5.808546847725931
DDB3__PD-009_del-arcA_Fed-batch_6h__2,4.403923700567678,-9.267007604
DDB3__PD-009_del-arcA_Fed-batch_15h__1,5.652930421654711,-9.267007604
DDB3__PD-009_del-arcA_Fed-batch_15h__2,5.705530358845922,-9.267007604
DDB3__PD-006_del-baeR_Batch_12h__1,-1.8832216090260143,1.2511919232024729
DDB3__PD-006_del-baeR_Batch_12h__2,-2.193183573931726,1.1755188916777009
DDB3__PD-009_del-baeR_Batch_12h__1,-2.157021741747607,1.461018922394322
DDB3__PD-009_del-baeR_Batch_12h__2,-2.126448210046956,1.3944393872603928
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-4.498685322365676,1.0506738464226917
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-5.2413703943699375,1.126605794815756
DDB3__PD-009_del-baeR_Fed-batch_12h__1,3.587048660457662,1.4131386728932933
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.278404205374277,1.0159381585534888
DDB3__PD-009_del-baeR_Fed-batch_18h__1,3.477143384114576,0.8944649582050328
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.0294349776181809,0.4627313921593146
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.6720204946173086,0.44770961625208905
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.066859982016981,0.6461275349667197
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.640205868216689,1.154669722164554
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.3078059027468265,1.1727089101296568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.1926397811284786,0.9370694992125196
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.2343353195797624,1.0172205171350956
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.325932676195069,0.41192616863495424
DDB3__PD-009_del-lsrK_Batch_6h__2,0.2036686741768728,0.5025355704944321
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,3.184876206168271,1.0954087338875969
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,2.0275824905037645,0.9719024962879246
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.1633658376838696,0.6976273090794809
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.1328638366208668,0.7516949316088368
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,3.601474529576548,0.4787866713584634
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.4790675066059628,0.5159839156097554
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.2777293700937495,0.5186987148236
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.743838404311155,0.9423385884224712
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.0485287641747325,1.1201395129589624
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,4.019531110468987,0.5435573761348369
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.2701272651093007,0.5553513491706319
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.4835530566732302,0.5036296902548578
DDB3__PD-009_del-luxS_Batch_6h__1,-1.1560405087518062,0.41623356298539693
DDB3__PD-009_del-luxS_Batch_6h__2,-0.8824278013696457,0.36715058359534497
DDB3__PD-009_del-luxS_Fed-batch_6h__1,0.7348483277420612,1.2496289399377378
DDB3__PD-009_del-luxS_Fed-batch_6h__2,2.937014849328828,1.1946945160946996
DDB3__PD-009_del-luxS_Fed-batch_15h__1,2.195521860353626,0.9140879686949326
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.47367243993129,0.8900668463095407
DDB3__PD-006_del-rpoS_Batch_9h__1,1.287843558727627,0.15312093252987147
DDB3__PD-006_del-rpoS_Batch_9h__2,1.7875929624753482,0.03214184537527842
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,5.034644911917053,0.2479311169285996
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,5.219748977327972,0.1524254993346954
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,4.1685941465683785,0.29040749481550066
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,4.175786416628444,0.17255476190953445
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,4.052515957749595,0.10005310142401846
DDB3__PD-009_del-tnaA_Batch_6h__1,-1.0855851950388116,0.6625880446831314
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.590569260803118,1.2041425999711546
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,2.7279166835759936,0.9795511859285836
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,3.140306177168363,1.2076691879775598
