,A,TrpR
time_course__lb_4hr__3,0.22019396260000001,0.1073176337
time_course__lb_8hr__1,-9.3514822678,-0.6386308875000001
time_course__lb_8hr__2,-8.2450928443,-0.7628488431
time_course__lb_8hr__3,-9.3223841146,-0.7590632104
time_course__lb_24hr__1,-5.6501335224,-0.123521193
time_course__lb_24hr__2,-5.9377257306,-0.16097619600000002
time_course__lb_24hr__3,-5.5163560721,0.2721440491
time_course__lb_72hr__1,-14.028262963,-0.4217221199
time_course__lb_72hr__2,-14.2222151237,-0.33077219490000004
time_course__lb_72hr__3,-13.730570186,-0.5508251113
time_course__lb_144hr__1,-11.9183769835,-0.4338786404
time_course__lb_144hr__2,-12.7921579215,-0.4849079578
time_course__lb_144hr__3,-12.9638646574,-1.0014116434
time_course__lb_192hr__1,-13.1266867343,-0.32262035170000003
time_course__lb_192hr__2,-12.530995237199999,-0.314630163
time_course__lb_192hr__3,-12.9834746784,-0.7444591677
triclosan__wt__1,-0.1030062072,0.0936404435
triclosan__wt__2,0.7816908365,0.19255212900000002
triclosan__wt__3,-0.6786846293000001,-0.2861925725
triclosan__evo_amx_tcs__1,-2.7571190252,-0.32370714770000003
triclosan__evo_amx_tcs__2,-3.1733093685,-0.5711222078
triclosan__evo_amx_tcs__3,-2.5457752005,-0.8873687671
triclosan__evo_chl_tcs__1,-0.1658155128,-0.3528916821
triclosan__evo_chl_tcs__2,-0.4620366896,-0.13256481620000002
triclosan__evo_chl_tcs__3,-1.8539160269,-0.6225507015
triclosan__evo_tet_tcs__1,-0.0451444115,-0.08500513500000001
triclosan__evo_tet_tcs__2,-1.3920643868,-0.3338048811
truHMM__48C_15m__1,-3.0310682822,-1.165080396
truHMM__48C_15m__2,-2.909363644,-1.1693675074
truHMM__48C_15m__3,-3.9855775158,-1.7818205799
truHMM__48C_30m__1,-6.6216377542,-1.5234312764
truHMM__48C_30m__2,-6.8279375578,-1.4887943905
truHMM__48C_60m__1,-11.2279390942,-1.1378422652
truHMM__48C_60m__2,-11.2450984877,-1.1341094756
truHMM__phos_0h__1,0.1363723098,-0.0179602945
truHMM__phos_0h__2,-0.1363723098,0.0179602945
truHMM__phos_2h__1,-7.7251206051,-1.4192778181
truHMM__phos_2h__2,-7.6541946377,-1.4587002002
truHMM__phos_4h__1,-16.3241817719,-2.3457520794
truHMM__phos_4h__2,-16.1562231232,-2.5982250228
truHMM__phos_4h__3,-18.0274945198,-2.9693595109
control__wt_glc__1,0.06810195200000001,0.040181667000000004
control__wt_glc__2,-0.06810195200000001,-0.040181667000000004
fur__wt_dpd__1,-1.8433883273,0.418652458
fur__wt_dpd__2,-2.6899256622000003,0.26018257300000003
fur__wt_fe__1,0.546617872,0.210869296
fur__wt_fe__2,0.4585794775,0.285913089
fur__delfur_dpd__1,-2.0870827992,0.07536453500000001
fur__delfur_dpd__2,-1.369296089,-0.255881454
fur__delfur_fe2__1,0.5528536582,0.257375572
fur__delfur_fe2__2,0.3975317575,0.34672165800000004
acid__wt_ph5__1,-0.6063271411,0.639592696
acid__wt_ph5__2,-0.6606712681,0.623850215
acid__delgadx_ph5__1,-0.4942362898,0.327878702
acid__delgadw_ph5__1,-0.6416448309,0.48451881300000005
acid__delgadw_ph5__2,-0.9018086127,0.45557549900000005
acid__delgade_ph5__1,-0.4196473718,0.649959591
acid__delgade_ph5__2,-0.464433531,0.545652553
oxidative__wt_pq__1,-4.7436374006,-0.048299025
oxidative__wt_pq__2,-4.5723412882000005,0.059689778000000006
oxidative__deloxyr_pq__1,-2.842866044,0.18756160400000002
oxidative__deloxyr_pq__2,-3.1318056005,0.220839904
oxidative__delsoxr_pq__1,-5.4776166917,-0.22463059999999999
oxidative__delsoxr_pq__2,-5.5072898789,-0.22557353300000002
oxidative__delsoxs_pq__1,-4.9551522411,0.031475926
oxidative__delsoxs_pq__2,-5.1879998921,0.013542778
nac_ntrc__wt_csn__1,-1.1793326051,0.154628386
nac_ntrc__wt_csn__2,-1.1500248743,0.070946651
nac_ntrc__wt_cytd__1,-1.5433304458000001,-0.014120524
nac_ntrc__wt_cytd__2,-1.8326848244,-0.031893141
nac_ntrc__wt_gln__1,-2.171059958,0.015257352000000002
nac_ntrc__wt_gln__2,-2.0677067831000002,-0.01032019
nac_ntrc__bw_delnac_csn__1,0.367768266,0.910239835
nac_ntrc__bw_delnac_csn__2,0.8127307854,1.182666528
nac_ntrc__bw_delnac_cytd__1,0.7559333897,0.8114553760000001
nac_ntrc__bw_delnac_cytd__2,0.8910625757,0.585486359
nac_ntrc__bw_delnac_gln__1,-0.290076347,0.938030113
nac_ntrc__bw_delnac_gln__2,-0.44044100280000004,0.7007338630000001
nac_ntrc__bw_delnac_nh4__1,1.2520165298,0.46800888700000004
nac_ntrc__bw_delnac_nh4__2,1.3762629826000001,0.386244633
misc__wt_no_te__1,2.3275479804,0.330977517
misc__wt_no_te__2,0.32050132610000004,0.37958164400000005
misc__bw_delcbl__1,2.1435413816,0.116921676
misc__bw_delcbl__2,2.2081921472,0.09532101500000001
misc__bw_delfabr__1,2.3215186339000002,-0.120908307
misc__bw_delfabr__2,2.2106572727,0.170506345
misc__bw_delfadr__1,1.7993304667,0.16322244800000002
misc__bw_delfadr__2,1.5986060477000001,0.24412359100000003
misc__nitr_031__1,-0.6808718381000001,0.51857352
omics__wt_glu__1,0.1326302189,0.830618583
omics__wt_glu__2,0.1169152058,0.8620645
omics__wt_gly__1,0.31532195890000003,0.656538664
omics__wt_gly__2,0.4466649432,0.578630333
omics__wt_thr__1,-0.21850983040000002,-0.56316752
omics__wt_thr__2,-0.1849747001,-0.36197805600000005
omics__bw_ac__1,-1.6611308471,0.7532736680000001
omics__bw_ac__2,-1.6996418342,0.7515060090000001
omics__bw_fum__1,-2.7455296851,1.331006045
omics__bw_fum__2,-2.4666328607,1.386644645
omics__bw_glc__1,-1.9770925815,1.098082124
omics__bw_glc__2,-2.0392879776,1.063519283
omics__bw_pyr__1,-1.881851474,1.009183962
omics__bw_pyr__2,-1.4097956791000001,0.697283572
ompr__wt_nacl__1,-5.3650945137,-0.195305949
ompr__wt_nacl__2,-5.6589241641,-0.13809825
ompr__bw_delompr_nacl__1,-1.7822576994000001,-0.079911147
ompr__bw_delompr_nacl__2,-1.7566239205,0.173272741
minspan__wt_ade__1,2.3034646038,0.784154988
minspan__wt_glc__1,-1.1257163074,-0.023178159
minspan__wt_glc__2,-1.3420762268,0.055210222
minspan__wt_glc__3,-1.0936697043999999,0.37417402
minspan__wt_glc_anaero__1,0.2564544535,0.621318027
minspan__wt_glc_anaero__2,0.285539953,0.5713419550000001
minspan__wt_trp__1,-8.923915193700001,-0.49187069800000005
minspan__bw_delcra_glc__1,0.571147929,0.374913178
minspan__bw_delcra_trp__1,-7.4508371201,-0.7743487520000001
minspan__bw_delmntr__1,0.8613161154000001,0.524242461
minspan__bw_delnac_ade__1,5.0766941621,0.614584628
minspan__bw_delnac_glc__1,-0.9466344913,0.131617963
cra_crp__wt_ac__1,-1.0694893384,1.168586111
cra_crp__wt_ac__2,-0.8031869828,0.8223115010000001
cra_crp__wt_fru__1,-0.8444986966,0.45849828000000004
cra_crp__wt_fru__2,-0.9257901288,0.774386431
cra_crp__delcra_ac__1,3.729042256,1.029517622
cra_crp__delcra_ac__2,3.7655925482,0.980561085
cra_crp__delcra_fru__1,-0.5933442896000001,0.30607363400000004
cra_crp__delcra_fru__2,-0.6931506678,0.40530537200000005
cra_crp__delcra_glc__1,0.3594460738,0.19223667900000002
cra_crp__delcra_glc__2,0.3519598238,0.283008945
rpoB__wt_031__1,-1.8450443016,0.14145131700000002
rpoB__wt_044__1,-0.5186592777,0.20540448600000002
rpoB__wt_lb__1,-0.7064130581,0.81357744
rpoB__wt_lb__2,-0.9739235098000001,0.50755903
rpoB__rpoBE546V_031__1,-1.1170297665,0.279455455
rpoB__rpoBE546V_044__1,-1.1259677806,0.257452839
rpoB__rpoBE546V_lb__1,-9.3298072963,-0.7152180290000001
rpoB__rpoBE546V_lb__2,-9.0908742951,-0.994099488
rpoB__rpoBE546V_glc__1,0.5263821693,0.694370206
rpoB__rpoBE672K_glc__1,1.0189121909,-0.8790320030000001
rpoB__rpoBE672K_glc__2,1.2903405502,-0.558094011
rpoB__rpoBE672K_lb__1,8.4103721274,0.21103853
rpoB__rpoBE672K_lb__2,8.1821267783,0.511340415
crp__wt_fru__1,-1.4077530915,0.10212093500000001
crp__wt_glyc__1,-1.0489654623,0.278101555
crp__wt_glyc__2,-1.1271644418,0.336571693
crp__delar1_glyc__1,0.3144874644,0.509606193
crp__delar1_glyc__2,2.0851735254,0.991839848
crp__delar1ar2_glyc__1,-1.0341804846,0.365331581
crp__delar1ar2_glyc__2,-1.3427422914,0.286866342
crp__delar1ar2_glyc__3,-1.3366427203,0.428193562
crp__delar2_glyc__1,-1.2207377603,0.847045932
crp__delar2_glyc__2,-1.8774431518,0.502725913
crp__delar2_glyc__3,-1.8973630749,0.716704737
crp__delcrp_fru__1,-1.1811051705,0.55259437
crp__delcrp_fru__2,-1.1043734183,0.34108209100000003
crp__delcrp_fru__3,-1.2640494886,0.47214714
crp__delcrp_glc__1,-1.2222028482,0.902756375
crp__delcrp_glc__2,-1.5089957637,0.8075587750000001
crp__delcrp_glc__3,-1.7188476176,0.994838376
crp__delcrp_glyc__1,-1.3166107264,0.25105145500000003
crp__delcrp_glyc__2,-1.1883975719,0.351784955
crp__delcrp_glyc__3,-0.8786345977000001,0.390449553
glu__glu_ale3__1,-1.2118707095,0.34794383700000003
glu__glu_ale4__1,1.0173915644,-0.009800775000000001
glu__glu_ale5__1,0.7660620095,-0.34755388600000003
glu__glu_ale6__1,2.2463368039000002,-0.030958889000000003
glu__glu_ale8__1,-2.1862133584,-0.034533158
glu__glu_ale9__1,1.3903597284,0.5123952890000001
glu__glu_ale10__1,-0.2971867415,-0.08773602500000001
42c__wt_42c__1,0.6461421749,0.127139908
42c__42c_ale1__1,-0.7270716046,0.254877425
42c__42c_ale2__1,1.3421987204999999,0.033343237000000005
42c__42c_ale3__1,0.7109895479,0.9827755100000001
42c__42c_ale4__1,0.7731957499000001,0.31006008300000004
42c__42c_ale5__1,0.7077200577,0.35017689100000005
42c__42c_ale6__1,0.38196276030000004,0.983472962
42c__42c_ale8__1,1.1863751657,1.054704946
42c__42c_ale9__1,1.9578964345,0.581463662
42c__42c_ale10__1,0.2863853764,0.686902283
ssw__wt_ac__1,-2.9880781216,0.818851269
ssw__wt_glc__1,-1.3915033569,-0.15686805
ssw__wt_glyc__1,1.3879402381000001,0.11106542
ssw__wt_xyl__1,1.2147726949,0.168531396
ssw__glc_ale1__1,-1.2056002423,0.8542870520000001
ssw__glc_ale2__1,-0.0516061822,0.965524378
ssw__glc_ale3__1,2.0261638355,0.622040696
ssw__glyc_ale1__1,-0.8073257019000001,0.599119285
ssw__glyc_ale2__1,0.8113593067,0.8035335840000001
ssw__xyl_ale1__1,-4.1029280938,1.058093254
ssw__xyl_ale2__1,-3.1537327192,0.838778067
ssw__xyl_ale3__1,-2.1309309112,0.52345393
ssw__glc_ac_ac2__1,1.680695928,0.293985316
ssw__glc_ac_glc1__1,-0.3141509468,1.062768439
ssw__glc_glyc_glc__1,-0.7984793107,0.5266424660000001
ssw__glc_glyc_glyc__1,-2.662102436,0.026271262
ssw__glc_xyl_glc__1,-0.699938944,0.8481203970000001
ssw__glc_xyl_xyl__1,-1.340420199,0.21941361
ica__wt_glc__1,0.2285822989,-0.390835229
ica__wt_glc__2,0.12874685660000001,-0.460504819
ica__wt_glc__3,-0.7156338010000001,0.44646284500000005
ica__wt_glc__4,-1.4925759516000001,0.162270207
ica__arg_sbt__1,-4.1512040237,-0.107588401
ica__arg_sbt__2,-4.1113294191,-0.140428038
ica__cytd_rib__1,-2.7511960188,0.910011136
ica__cytd_rib__2,-2.8679610230000003,0.8531848470000001
ica__gth__1,-5.6527542344,0.058122868
ica__gth__2,-5.7130002094,0.08807500400000001
ica__leu_glcr__1,-4.5775956859,-0.7013754240000001
ica__leu_glcr__2,-4.7992236748,-0.7494354520000001
ica__met_glc__1,0.6953131835,-0.044384878
ica__met_glc__2,0.42110123800000004,-0.370996113
ica__no3_anaero__1,-1.6173140079000001,0.546986449
ica__no3_anaero__2,-1.8747937688,0.643575585
ica__phe_acgam__1,3.9495291344,-0.096699382
ica__phe_acgam__2,4.0252647386,-0.047832173000000006
ica__thm_gal__1,0.394080478,0.45965307
ica__thm_gal__2,0.5696564963,0.6173477470000001
ica__tyr_glcn__1,-1.3286669683,-0.32981293
ica__tyr_glcn__2,-1.4299826683,-0.277395698
ica__ura_pyr__1,-2.0550982539,0.20667242400000002
ica__ura_pyr__2,-2.9100783507,0.269531901
ica__wt_glc__5,-0.8986633751,0.194984289
ica__wt_glc__6,-0.7262314761,0.26919296600000003
ica__bw_delpurR_cytd__1,-0.13761754210000002,0.37766793800000004
ica__bw_delpurR_cytd__2,-3.3220782051,0.404167392
ica__ade_glc__1,-2.8493946175,0.567146773
ica__ade_glc__2,-0.1218689857,0.24725332
ytf__wt_glc__1,-0.4123331525,0.135424516
ytf__wt_glc__2,-0.9121748186,-0.057459828000000004
ytf__delyafC__1,-0.6068659665,0.732495211
ytf__delyafC__2,-1.2122062739000001,0.6166222650000001
ytf__delyeiE__1,-1.0461460263,0.527128178
ytf__delyeiE__2,-1.0129966946,0.16925731600000002
ytf__delyiaJ__1,0.4178649506,0.34704360500000003
ytf__delyiaJ__2,0.2771079878,0.469102499
ytf__delyieP__1,1.7962163643,0.6882594320000001
ytf__delyieP__2,0.9623352319,0.649065392
ytf__wt_ph5__1,-1.9099609843,0.34337883500000005
ytf__wt_ph5__2,-2.1908700039,0.521371802
ytf__wt_ph8__1,0.2152450348,0.147015379
ytf__wt_ph8__2,0.5617278512,0.365207196
ytf__delybaO__1,0.0768483128,0.725824884
ytf__delybaO__2,-1.1256129626,0.40961224
ytf__delybaQ__1,-1.0133198759,0.55837566
ytf__delybaQ__2,-1.2401581647,0.357864251
ytf__delybiH__1,0.4585749604,0.21818562800000002
ytf__delybiH__2,-0.6664791594,0.43564254300000005
ytf__delydcI_ph5__1,-2.063070769,0.34137916500000004
ytf__delydcI_ph5__2,-1.8554723462,0.19437050700000003
ytf__delydcI_ph8__1,1.9815092427,0.400822722
ytf__delydcI_ph8__2,-0.44951477240000004,0.173555371
ytf__delyddM__1,-2.449984342,0.329298992
ytf__delyddM__2,-2.7761733536,0.224635412
ytf__delyheO__1,0.0598886914,0.671367869
ytf__delyheO__2,-0.9157049912,0.606170893
fps__bw_glc__1,-0.3167433214,0.6146359410000001
fps__bw_glc__2,-0.5994071123,0.6063933140000001
fps__fps_thrA_ale1__1,-1.3239549807,0.42079598700000004
fps__fps_thrA_ale1__2,-0.9544702778,0.21547712700000002
fps__fps_thrA_ale2__1,-0.7994674998,0.474601129
fps__fps_thrA_ale2__2,-0.5294548282,0.5285283660000001
fps__fps_serB_ale1__1,0.7999271880000001,0.720084016
fps__fps_serB_ale1__2,1.2765387577,0.73249291
fps__fps_serB_ale4__1,0.4633523731,1.516469101
fps__fps_serB_ale4__2,0.9981743398,1.213834971
fps__fps_ptsI_ale1__1,-1.8695813408,0.9066270240000001
fps__fps_ptsI_ale1__2,-1.5727871329,0.74154708
fps__fps_ptsI_ale3__1,-1.7007909035000002,0.53896745
fps__fps_ptsI_ale3__2,-1.6446109105,0.734724869
pal__lyx_ale2_f6__1,-3.192559672,0.8581098930000001
pal__lyx_ale2__1,-2.4785061614,0.656305895
pal__lyx_ale2__2,-2.8176391477,0.846469498
pal__lyx_ale4__1,-2.1084246413,0.434925349
pal__lyx_ale4__2,-2.1009236514,0.309711913
pal__5drib_ale10_f18__1,-2.2870209771,0.77265226
pal__5drib_ale10_f18__2,-2.296513336,0.855503439
pal__5drib_ale10__1,-3.0410166488,0.912362102
pal__arab_ale14_f9__1,-1.4885516529,0.691380133
pal__arab_ale14_f9__2,-1.4486246584,0.5140438460000001
pal__arab_ale14__1,-0.685772025,0.444559731
pal__arab_ale14__2,-0.7244964686,0.35348995800000005
pal__arab_ale16__1,-2.6088818214,0.513191382
pal__arab_ale16__2,-2.6450895204,0.783451408
pal__tartr_ale26_f10__1,-3.3081636492,0.886588448
pal__tartr_ale26_f10__2,-3.6254498012000003,0.8496426560000001
pal__tartr_ale26__1,-2.9239820312,0.8657514
pal__tartr_ale26__2,-3.1299204907,0.7525713180000001
pal__tartr_ale28_f10__1,-4.0265390013,0.22129014400000002
pal__tartr_ale28_f10__2,-4.7720188268,0.6940704240000001
pal__tartr_ale28__1,-1.7958403526,1.031703333
pal__tartr_ale28__2,-2.3553335163,1.439034345
efeU__delmenFentC_citr__1,-0.4944865235,0.184811358
efeU__delmenFentC_citr__2,-0.0316975627,0.020850488
efeU__delmenFentC__1,-1.4739197819,0.249700306
efeU__delmenFentC__2,-1.3034845072999999,0.214367162
efeU__menFentC_ale39__1,-0.12078801310000001,0.331019108
efeU__menFentC_ale39__2,0.1228111893,0.44451158300000004
efeU__menFentC_ale29__1,1.2862517608,0.36134760400000004
efeU__menFentC_ale29__2,1.0957476653,0.22443906600000002
efeU__menFentC_ale30__1,0.0271621365,-0.105801012
efeU__menFentC_ale30__2,0.39632983380000003,0.18005006
efeU__menFentCubiC_ale36__1,-0.6901770054,0.019202242
efeU__menFentCubiC_ale36__2,-1.1107614265,-0.0071167620000000004
efeU__menFentCubiC_ale37__1,-1.1304774479,0.21022938600000002
efeU__menFentCubiC_ale37__2,-1.3105261041,0.232885476
efeU__menFentCubiC_ale38__1,-2.072473744,0.5363372040000001
efeU__menFentCubiC_ale38__2,-2.2847236383,0.38740898
misc2__salc_glc__1,3.3264395724,0.5882128990000001
misc2__salc_glc__2,3.0526768955,1.149766987
misc2__dbcn_glc__1,0.11925577180000001,0.14147320100000002
misc2__dbcn_glc__2,-0.1939557469,0.713369311
misc2__tyr_glc__1,-1.6746963878,0.09844079900000001
misc2__tyr_glc__2,-2.0166911721,0.35469244
misc2__arg_cytd__1,-0.6198336302,0.14243178
misc2__arg_cytd__2,-0.6004194641,0.099902326
misc2__delyheO_pyr__1,-2.0306955456,0.35996907300000003
misc2__delyheO_pyr__2,-1.5296067887,0.464787231
nquinone__delubiC__1,-0.4483592771,-0.08085107300000001
nquinone__delubiC__2,-0.5059839573,0.06379414600000001
nquinone__ubiC_ale1__1,-1.2683190406,0.34164602600000005
nquinone__ubiC_ale1__2,-1.174493864,0.114749602
nquinone__ubiC_ale2__1,-1.8553380657,-0.176988327
nquinone__ubiC_ale2__2,-1.6481948244,0.09180395300000001
nquinone__ubiC_ale3__1,0.0445841868,-0.6016586740000001
nquinone__ubiC_ale3__2,0.0043581528,-0.38748089999999996
nquinone__ubiC_ale4__1,-2.0397174061,0.038834178000000004
nquinone__ubiC_ale4__2,-1.692467889,0.217526601
nquinone__delpdhR__1,-1.1823094884,-0.05482688
nquinone__delpdhR__2,-1.2334892143,-0.167644599
quinone__glu_ale4__1,-0.8143842308,-0.12997603200000002
quinone__glu_ale4__2,-1.2605646012,0.354207547
quinone__delmenF__1,-1.0112765015,0.169173276
quinone__delmenF__2,-0.8697149692,0.214553179
quinone__menF_ale5__1,-0.29308148370000003,0.284163696
quinone__menF_ale5__2,-0.3396470814,0.13684510700000002
quinone__menF_ale6__1,-0.7230492383,0.288456431
quinone__menF_ale6__2,-0.7173091012,0.24104608100000002
quinone__menF_ale7__1,-0.7818694512000001,0.23944293400000002
quinone__menF_ale7__2,-0.9428688702,0.40841053800000005
quinone__menF_ale8__1,-1.1713863261,0.42490226000000003
quinone__menF_ale8__2,-1.4543296476,0.797665346
quinone__delmenFubiC__1,-0.9159898038000001,0.19685879
quinone__delmenFubiC__2,-0.7961482677,0.09823880900000001
quinone__menFubiC_ale1__1,1.2704614976,0.024687465000000002
quinone__menFubiC_ale1__2,1.3491684357,-0.17324983200000002
quinone__menFubiC_ale2__1,0.6707069824,0.19483396500000003
quinone__menFubiC_ale2__2,0.8040891432,-0.001198503
quinone__menFubiC_ale3__1,0.2268848793,0.090653863
quinone__menFubiC_ale3__2,0.1085914664,-0.020805208000000002
quinone__menFubiC_ale4__1,-2.3738315375,0.09819841300000001
quinone__menFubiC_ale4__2,-2.6915451592,0.396413122
oxyR__wt_glc__1,0.0173667456,-0.029300448000000003
oxyR__wt_glc__2,-0.0762164159,-0.012243812000000001
oxyR__wt_h2o2__1,-0.48318620510000004,-0.051277181000000005
oxyR__wt_h2o2__2,-1.4844351827,0.039346124
oxyR__glu_ale4__1,-1.4506376622000001,0.43613194600000005
oxyR__glu_ale4__2,-0.7857909092,0.010944216000000001
oxyR__glu_ale4_h2o2__1,-1.1965451201,0.43738327200000005
oxyR__glu_ale4_h2o2__2,0.3020025686,0.24486811500000003
oxyR__oxyR_ale17__1,0.6476571567,0.19527432600000003
oxyR__oxyR_ale17__2,1.539945462,0.471873798
oxyR__oxyR_ale17_h2o2__1,-0.2718251517,0.166270717
oxyR__oxyR_ale17_h2o2__2,0.31557276030000003,0.074687234
oxyR__oxyR_ale18__1,1.1904212743,-0.20209035900000002
oxyR__oxyR_ale18__2,0.8219626592,0.13023726600000002
oxyR__oxyR_ale18_h2o2__1,1.4919014694000001,-0.178028823
oxyR__oxyR_ale18_h2o2__2,1.0365970075,-0.117608346
oxyR__oxyR_ale19__1,1.5717570246,0.01929568
oxyR__oxyR_ale19__2,1.5784095653999999,-0.037763501000000005
oxyR__oxyR_ale19_h2o2__1,1.7027512882,0.00027594
oxyR__oxyR_ale19_h2o2__2,1.6033333286,0.017377254
oxyR__oxyR_ale20__1,3.277308933,0.088152637
oxyR__oxyR_ale20__2,2.9436224947,0.118877071
oxyR__oxyR_ale20_h2o2__1,1.1174582938,-0.041870504
oxyR__oxyR_ale20_h2o2__2,1.5127406241,-0.167602575
svns_pgi__BmePgi24_15__1,-0.4683384973,0.15806113500000002
svns_pgi__BmePgi24_15__2,-0.44733979020000003,0.132412217
svns_pgi__BmePgi24_26__1,-0.4983367086,0.325110169
svns_pgi__BmePgi24_26__2,-0.6346642561,0.33804204600000004
svns_pgi__BmePgi24_41__1,-2.2636031486,0.33266528500000003
svns_pgi__BmePgi24_41__2,0.0094479248,0.12088149000000001
svns_pgi__BmePgi24_52__1,0.0421786345,-0.044729049
svns_pgi__BmePgi24_52__2,0.16410855600000002,0.118087197
svns_pgi__PaePgi2_34__1,-0.816385114,0.6233376740000001
svns_pgi__PaePgi2_34__2,-0.9072299406000001,0.367241513
svns_pgi__PaePgi2_63__1,-0.9475901728,0.557983942
svns_pgi__PaePgi2_63__2,-0.9194635256,0.35293424900000003
svns_pgi__PaePgi24_54__1,-1.199523668,0.56828737
svns_pgi__PaePgi24_54__2,-1.2781702515,0.48577937400000004
svns_pgi__PaePgi24_90__1,-0.7693741869,0.649965906
svns_pgi__PaePgi24_90__2,-1.470663324,0.5829830060000001
abx_media__m9_ctrl__1,-3.0188499332,-0.6982330090000001
abx_media__m9_ctrl__2,-3.5638595393,-1.284084979
abx_media__rpmi_ctrl__1,-12.6203149146,-1.097964623
abx_media__rpmi_ctrl__2,-11.4968610664,-1.417889124
abx_media__camhb_ctrl__1,-12.133255062,-2.36551423
abx_media__camhb_ctrl__2,-12.0517275726,-3.025193795
abx_media__m9_mero__1,-6.4838614994,-1.046461569
abx_media__m9_mero__2,-4.1453538359,-1.428550223
abx_media__rpmi_mero__1,-11.0189400114,-1.5357914570000002
abx_media__rpmi_mero__2,-11.9905711662,-1.861808941
abx_media__camhb_mero__1,-10.9518483878,-3.71345713
abx_media__camhb_mero__2,-10.7313163295,-3.923043916
abx_media__m9_trisulf__1,-4.4544201502,-1.285644974
abx_media__m9_trisulf__2,-3.0435502363,-1.549143959
abx_media__rpmi_trisulf__1,-6.6346530919,-1.148742245
abx_media__rpmi_trisulf__2,-6.6267316602,-1.219704515
abx_media__camhb_trisulf__1,-8.683106581,-2.217996755
abx_media__camhb_trisulf__2,-8.5513390047,-1.705610088
abx_media__m9_cef__1,-1.3501788824,-1.602115811
abx_media__m9_cef__2,-0.289296129,-1.502891134
abx_media__rpmi_cef__1,-6.5695846826,-0.972666562
abx_media__rpmi_cef__2,-6.5646798337,-0.868752587
abx_media__camhb_cef__1,-9.079519528,-2.154430607
abx_media__camhb_cef__2,-8.8766185526,-1.9790238430000002
abx_media__m9_cipro__1,-1.9506031642,-1.07699956
abx_media__m9_cipro__2,-1.9682226897000001,-1.131601558
abx_media__rpmi_cipro__1,-6.3836859361,-1.354689553
abx_media__rpmi_cipro__2,-6.508696426,-0.9519742510000001
abx_media__camhb_cipro__1,-9.6287862713,-2.339416071
abx_media__camhb_cipro__2,-9.6016384247,-2.503785001
hot_tale__42c_ale3_30c__1,-0.2564728443,-0.273138725
hot_tale__42c_ale3_30c__2,-0.8378907990000001,-0.100721609
hot_tale__42c_ale3_37c__1,-0.6710475858,0.688313979
hot_tale__42c_ale3_37c__2,-0.4997836698,0.11842840600000001
hot_tale__42c_ale3_44c__1,-2.0455517729,0.533709059
hot_tale__42c_ale3_44c__2,-2.0344110854,0.42688013900000005
hot_tale__hot_ale3_mid_30c__1,-1.7664662597,-0.129822652
hot_tale__hot_ale3_mid_30c__2,-1.9446654237,0.25226860100000004
hot_tale__hot_ale3_mid_37c__1,-0.5990618721000001,0.313814317
hot_tale__hot_ale3_mid_37c__2,-0.9102270862,0.262754103
hot_tale__hot_ale3_mid_44c__1,-1.186754346,0.55933014
hot_tale__hot_ale3_mid_44c__2,-0.5817481185,0.585054223
hot_tale__hot_ale3_30c__1,-2.1284039849,-0.011841831
hot_tale__hot_ale3_30c__2,-1.426027897,-0.06199355300000001
hot_tale__hot_ale3_37c__1,-0.7808059752000001,0.103795067
hot_tale__hot_ale3_37c__2,-0.43058734940000004,0.07729124200000001
hot_tale__hot_ale3_44c__1,-0.634106943,0.8483554480000001
hot_tale__hot_ale3_44c__2,-0.3920420841,0.22114587800000002
hot_tale__hot_ale4_30c__1,-0.7845364607,-0.018326461000000002
hot_tale__hot_ale4_30c__2,-0.6193110453,-0.00229414
hot_tale__hot_ale4_37c__1,-0.6602589898,0.050101518000000005
hot_tale__hot_ale4_37c__2,-0.0098493551,0.24683010600000002
hot_tale__hot_ale4_44c__1,-0.5330348198,0.784945014
hot_tale__hot_ale4_44c__2,-0.5769900788,0.731163085
hot_tale__hot_ale8_30c__1,-1.0724061992,-0.249567277
hot_tale__hot_ale8_30c__2,-0.6725102153,-0.362662837
hot_tale__hot_ale8_37c__1,-0.8378117703,-0.087341399
hot_tale__hot_ale8_37c__2,-0.8608032071,-0.116343999
hot_tale__hot_ale8_44c__1,-0.7559885785,0.7880802170000001
hot_tale__hot_ale8_44c__2,-0.9509068949,0.8822008100000001
hot_tale__hot_ale9_mid_30c__1,-2.1454666033,-0.196029267
hot_tale__hot_ale9_mid_30c__2,-1.8073880012,0.035950476
hot_tale__hot_ale9_30c__1,-0.5413345224,-0.209491176
hot_tale__hot_ale9_30c__2,-0.6158913423,-0.12095083000000001
hot_tale__hot_ale9_mid_37c__1,-0.630036691,0.023633742000000003
hot_tale__hot_ale9_mid_37c__2,-1.1073776858,0.23043426800000003
hot_tale__hot_ale9_37c__1,-0.2820528368,0.211167551
hot_tale__hot_ale9_37c__2,-0.4018850339,0.089040662
hot_tale__hot_ale9_mid_44c__1,-1.8752669777,0.663063924
hot_tale__hot_ale9_mid_44c__2,-0.8565017367000001,0.5964743090000001
hot_tale__hot_ale9_44c__1,0.2585099037,0.8964597670000001
hot_tale__hot_ale9_44c__2,0.0769307469,0.8027070660000001
hot_tale__hot_ale10_30c__1,-1.4784103251,-0.086861228
hot_tale__hot_ale10_30c__2,-1.6470761133,-0.468469997
hot_tale__hot_ale10_37c__1,-0.5089486444,-0.050085665
