,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
25,Life Cycle__B60,7.155222788750001,0.41747470821117927,2.0,71.0,7.4504219859,72.0,6.8600235916,,,,,,,,,,,,
26,M9__M9exp,-3.33333360913457e-11,0.4509894707747965,3.0,73.0,-0.3591729148,74.0,-0.146967697,75.0,0.5061406117,,,,,,,,,,
27,M9__M9tran,-0.8072527253333334,0.6809563825327045,3.0,76.0,-0.2999160179,77.0,-1.5811697637000002,78.0,-0.5406723944,,,,,,,,,,
28,M9__M9stat,-3.3329191383,0.4014874142417344,3.0,79.0,-3.7792064837,80.0,-3.2184623912,81.0,-3.00108854,,,,,,,,,,
29,Supplement__M+G,-0.6302218233,0.425702697449669,3.0,82.0,-0.9266543127,83.0,-0.1424196233,84.0,-0.8215915339000001,,,,,,,,,,
30,Supplement__Glu,1.6711822465666668,0.37912943034757246,3.0,85.0,1.4550457919,86.0,2.1089517018,87.0,1.4495492460000001,,,,,,,,,,
31,Supplement__Fru,3.2350962513666666,1.2399245552169884,3.0,88.0,1.8477973193000001,89.0,4.2352814534,90.0,3.6222099814,,,,,,,,,,
32,Supplement__Mal,5.2203608086,1.3442292445583304,3.0,91.0,6.5078427596,92.0,3.8257903376,93.0,5.3274493286,,,,,,,,,,
33,Supplement__G+S,5.33159792845,0.31972454000601075,2.0,94.0,5.1055185381,95.0,5.5576773188,,,,,,,,,,,,
34,Supplement__Pyr,0.169109875,0.8216356634224892,3.0,96.0,-0.3980630046,97.0,1.1113474796,98.0,-0.20595485,,,,,,,,,,
35,Supplement__Gly,21.0834464786,0.606015673301578,3.0,99.0,21.4906364844,100.0,21.3727025898,101.0,20.3870003616,,,,,,,,,,
36,Supplement__Glucon,1.4801472192999998,0.40034212628155585,3.0,102.0,1.4058915314,103.0,1.1221315606,104.0,1.9124185659,,,,,,,,,,
37,Stressors__aero,2.3419222376,1.5531124641834428,3.0,105.0,3.2696715974,106.0,0.548905289,107.0,3.2071898264,,,,,,,,,,
38,Stressors__nit,-1.1424432118333332,0.9223643071538681,3.0,108.0,-0.6070009469000001,109.0,-2.2074924454,110.0,-0.6128362432000001,,,,,,,,,,
39,Stressors__ferm,0.5975255472000001,0.15872393441912472,3.0,111.0,0.41547873230000004,112.0,0.6701776388,113.0,0.7069202705000001,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-1.3885146757,,1.0,114.0,-1.3885146757,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-1.1419895526000001,,1.0,115.0,-1.1419895526000001,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-0.4953424441,,1.0,116.0,-0.4953424441,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.5769172463000001,,1.0,117.0,-0.5769172463000001,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,1.6374053913000002,,1.0,118.0,1.6374053913000002,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,3.0128651037,,1.0,119.0,3.0128651037,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,1.8445503182,,1.0,120.0,1.8445503182,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,3.6138969677,,1.0,121.0,3.6138969677,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,8.4632917937,,1.0,122.0,8.4632917937,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,3.0300481745,,1.0,123.0,3.0300481745,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,1.7948180736000001,,1.0,124.0,1.7948180736000001,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-0.40516865760000004,,1.0,125.0,-0.40516865760000004,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-2.028832469,,1.0,126.0,-2.028832469,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-2.1563370789,,1.0,127.0,-2.1563370789,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-2.2374748245,,1.0,128.0,-2.2374748245,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-2.0542652815,,1.0,129.0,-2.0542652815,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-1.0411869478,,1.0,130.0,-1.0411869478,,,,,,,,,,,,,,
57,Stressors__HPh,5.5719997672,0.6576110378154654,3.0,131.0,6.2386453789,132.0,5.5535420092,133.0,4.9238119135,,,,,,,,,,
58,Stressors__LPh,6.017132754633334,0.2803813261479749,3.0,134.0,6.2378247261,135.0,6.1119330054,136.0,5.7016405324,,,,,,,,,,
59,Stressors__LPhT,-1.4132513854666666,0.29334534118286293,3.0,137.0,-1.0786240082,138.0,-1.5350691624000001,139.0,-1.6260609858000001,,,,,,,,,,
60,Stressors__SMMPr,-0.4087685192333333,0.4089232859787623,3.0,140.0,-0.0723560355,141.0,-0.2900283647,142.0,-0.8639211575,,,,,,,,,,
61,Stressors__HiTm,0.4495779602,0.5655284093158024,3.0,143.0,0.4895190294,144.0,0.9940770129000001,145.0,-0.1348621617,,,,,,,,,,
62,Stressors__LoTm,-7.3631749216,0.0925330930528621,3.0,146.0,-7.3423224395,147.0,-7.4643549714,148.0,-7.2828473539,,,,,,,,,,
63,Stressors__HiOs,0.49716806846666667,0.3685784872139948,3.0,149.0,0.4881843387,150.0,0.1331635688,151.0,0.8701562979,,,,,,,,,,
64,Stressors__BMM,8.744992678000001,1.0417655285519727,3.0,152.0,9.7149448072,153.0,8.8761903444,154.0,7.6438428823999995,,,,,,,,,,
65,Stressors__Heat,6.7998347883,0.5859200833366132,3.0,155.0,6.281631542,156.0,7.4356344214,157.0,6.6822384015,,,,,,,,,,
66,Stressors__Cold,0.9405179061000001,0.7993801884428385,3.0,158.0,1.8516518885000002,159.0,0.6129541776,160.0,0.3569476522,,,,,,,,,,
67,Stressors__Etha,-0.8394715838666666,0.40896996828714893,3.0,161.0,-0.8187390425000001,162.0,-0.44126221130000004,163.0,-1.2584134978,,,,,,,,,,
68,Stress Time Course__SMM,9.361870684766666,0.1522138168680354,3.0,164.0,9.4380619147,165.0,9.4609436464,166.0,9.1866064932,,,,,,,,,,
69,Stress Time Course__Salt,4.0832395074,0.26931082790649835,3.0,167.0,4.2072032041,168.0,3.7742696564,169.0,4.2682456617,,,,,,,,,,
70,Stress Time Course__Mt0,9.484764717800001,2.080079908768357,2.0,170.0,8.0139261089,171.0,10.9556033267,,,,,,,,,,,,
71,Stress Time Course__M0t45,4.385399486833333,3.8864467422442592,3.0,172.0,2.5320700053,173.0,8.8516045445,174.0,1.7725239107,,,,,,,,,,
72,Stress Time Course__M0t90,-3.9376781526,1.2073548267481797,3.0,175.0,-3.2095272327,176.0,-5.3313422955,177.0,-3.2721649296,,,,,,,,,,
73,Stress Time Course__M40t45,1.732364127833333,3.0256666876523934,3.0,178.0,3.8567188382,179.0,-1.731894971,180.0,3.0722685163,,,,,,,,,,
74,Stress Time Course__M40t90,-3.024309454766667,1.173870025900515,3.0,181.0,-2.4910209684,182.0,-4.370154041,183.0,-2.2117533549,,,,,,,,,,
75,Stress Time Course__dia0,8.810978989633332,1.703404821067206,3.0,184.0,10.7709342631,185.0,7.9742475708,186.0,7.687755135,,,,,,,,,,
76,Stress Time Course__dia5,10.6864315548,1.4571310230745793,3.0,187.0,12.2924441979,188.0,9.4489446686,189.0,10.3179057979,,,,,,,,,,
77,Stress Time Course__dia15,8.869434033233334,2.3284323029854312,3.0,190.0,10.2299900065,191.0,10.1974544737,192.0,6.1808576195,,,,,,,,,,
78,Stressors__Diami,22.204999123566665,1.094235742484272,3.0,193.0,21.5710497352,194.0,23.4685111862,195.0,21.5754364493,,,,,,,,,,
79,Stressors__Paraq,20.813970823966667,2.4731378662277086,3.0,196.0,19.9346423773,197.0,23.6066112515,198.0,18.9006588431,,,,,,,,,,
80,Stressors__H2O2,18.0909613389,1.6825694960104256,3.0,199.0,18.0852796945,200.0,19.7763644625,201.0,16.4112398597,,,,,,,,,,
81,Stressors__Oxctl,21.77249457453333,1.726590638577934,3.0,202.0,20.02893978,203.0,21.8069382617,204.0,23.4816056819,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.2952024288333334,0.8248775600631071,3.0,205.0,1.236784134,215.0,-0.3000509019,225.0,-0.0511259456,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.5342475994333333,1.179530272423419,3.0,206.0,1.3980534107,216.0,1.0143048376,226.0,-0.80961545,,,,,,,,,,
84,Carbon Transition__GM+5,0.35553470553333333,0.8479622870690063,3.0,207.0,1.2246358399,217.0,0.3115445741,227.0,-0.4695762974,,,,,,,,,,
85,Carbon Transition__GM+15,0.5806889960333333,0.3361263535971932,3.0,208.0,0.8333122737,219.0,0.7095577547,229.0,0.1991969597,,,,,,,,,,
86,Carbon Transition__GM+25,0.06590383196666667,0.3609843412489924,3.0,209.0,-0.2282698689,220.0,-0.042755422,230.0,0.4687367868,,,,,,,,,,
87,Carbon Transition__GM+45,-0.2652162922333334,0.262766116207136,3.0,210.0,-0.17076974320000002,221.0,-0.0627278953,231.0,-0.5621512382,,,,,,,,,,
88,Carbon Transition__GM+60,0.32593329013333333,0.4824737746423931,3.0,211.0,-0.2223731977,222.0,0.6855320709,232.0,0.5146409972,,,,,,,,,,
89,Carbon Transition__GM+90,0.3730500808333333,0.24952941098506193,3.0,212.0,0.1001099357,223.0,0.5894744205,233.0,0.42956588630000003,,,,,,,,,,
90,Carbon Transition__GM+120,1.15969179365,0.36540535761293247,2.0,213.0,1.4180723999,234.0,0.9013111874,,,,,,,,,,,,
91,Carbon Transition__GM+150,-1.8740859836666666,2.3413309765983676,3.0,214.0,-0.37300177700000003,224.0,-4.5719057753,235.0,-0.6773503987,,,,,,,,,,
92,Carbon Transition__GM+10,0.38915379145,0.24216710899400118,2.0,218.0,0.5603917964,228.0,0.2179157865,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,6.3328186064,0.5349784281464456,3.0,236.0,6.1955528569,244.0,5.8798477004,254.0,6.9230552619,,,,,,,,,,
94,Carbon Transition__MG+5,2.6724167011,0.44168584396975186,3.0,237.0,3.0005869624,246.0,2.846435984,256.0,2.1702271569000002,,,,,,,,,,
95,Carbon Transition__MG+10,2.2515317978666665,0.2107729870554003,3.0,238.0,2.1201157184,247.0,2.4946450591,257.0,2.1398346161,,,,,,,,,,
96,Carbon Transition__MG+15,1.6315095096,0.14818942281018815,3.0,239.0,1.4665404805,248.0,1.6746364377,258.0,1.7533516106,,,,,,,,,,
97,Carbon Transition__MG+25,1.1649302686333334,0.5403373705111549,3.0,240.0,0.5633535159,249.0,1.609048795,259.0,1.322388495,,,,,,,,,,
98,Carbon Transition__MG+45,1.3864020540333335,0.4916895012641042,3.0,241.0,1.9190368447,250.0,1.2903306586,260.0,0.9498386588000001,,,,,,,,,,
99,Carbon Transition__MG+120,-1.1210252220666665,0.09942963776637387,3.0,242.0,-1.1611937968000001,253.0,-1.0077952581,263.0,-1.1940866113,,,,,,,,,,
100,Carbon Transition__MG+150,0.39477570745,0.630998870780577,2.0,243.0,-0.051407873,264.0,0.8409592879000001,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,6.17436757145,0.2831101956257246,2.0,245.0,6.3745567106,255.0,5.9741784323000005,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.18396013615,1.0702695668963524,2.0,251.0,0.9407550046,261.0,-0.5728347323,,,,,,,,,,,,
103,Carbon Transition__MG+90,0.23705456845000003,0.42962037408301335,2.0,252.0,-0.0667329114,262.0,0.5408420483,,,,,,,,,,,,
