,A,DksA
hot_tale__hot_ale9_37c__1,1.0025276741561138,-0.21155582200000111
hot_tale__hot_ale9_37c__2,1.036863749068662,-0.14378286000000173
hot_tale__hot_ale9_mid_44c__1,0.3104888028946899,-0.11222100000000168
hot_tale__hot_ale9_mid_44c__2,1.3007267560969016,-0.07825985000000202
hot_tale__hot_ale9_44c__1,-0.6427025003747033,-0.5134699990000016
hot_tale__hot_ale9_44c__2,-0.7468366244127691,-0.300721891000002
hot_tale__hot_ale10_30c__1,-0.0348403704574973,-0.2623358220000007
hot_tale__hot_ale10_30c__2,-0.2988777669974522,-0.18118832300000065
hot_tale__hot_ale10_37c__1,1.0959420834408389,-0.4705991930000018
hot_tale__hot_ale10_37c__2,0.9806051791319104,-0.415462349000002
hot_tale__hot_ale10_44c__1,-2.6723724956661523,-0.11720648000000188
hot_tale__hot_ale10_44c__2,-3.3729117132230995,-0.128610440000001
hot_tale__hot_ale16_30c__1,0.0519910680520376,-0.16001784000000185
hot_tale__hot_ale16_30c__2,0.2215862316808207,-0.1774324130000018
hot_tale__hot_ale16_37c__1,0.2252874133682339,0.008423349999999273
hot_tale__hot_ale16_37c__2,0.0697413718566462,0.032336999999998284
hot_tale__hot_ale16_44c__1,-2.435461971955488,0.20115011999999946
hot_tale__hot_ale16_44c__2,-3.303060870907224,0.31535443999999835
pdhr_ale__pdhR-13_51__1,-0.2074862063981103,-0.7094790290000006
pdhr_ale__pdhR-13_51__2,0.1370518602434977,-0.7462523340000011
pdhr_ale__pdhR-14_46__1,-0.1624266302903956,-0.3573646490000009
pdhr_ale__pdhR-14_46__2,0.2088447652086392,-0.3251397160000007
pdhr_ale__pdhR-15_51__1,-0.4127108942401724,-0.8787877550000012
pdhr_ale__pdhR-15_51__2,-0.319294069912606,-0.7769437910000008
pdhr_ale__pdhR-16_49__1,0.4457746433502747,-0.5672769590000009
pdhr_ale__pdhR-16_49__2,0.7107235274319096,-0.2536084510000016
tcs__del_atoC_LiAcet__1,10.68705849514343,-1.0856387460000008
tcs__del_atoC_LiAcet__2,11.67338439668589,-0.9434681690000007
tcs__del_atoC_LiCl__1,8.535719628623662,-0.6096026670000008
tcs__del_atoC_LiCl__2,9.172582341918428,-0.5294210170000007
tcs__del_atoC_m9__1,8.286959340875573,-0.6191831910000012
tcs__del_atoC_m9__2,8.594767868914795,-0.5941610120000007
tcs__del_baeR_etoh__1,-4.539869998681867,-1.3805034620000018
tcs__del_baeR_etoh__2,-3.422744048108454,-1.2711081590000006
tcs__del_baeR_lb__1,-5.925500027550327,0.19359609999999886
tcs__del_baeR_lb__2,-5.740323521407212,0.221016839999999
tcs__del_btsR_01xlb__1,-5.5052714904249935,0.3178995099999984
tcs__del_btsR_01xlb__2,-5.361989507684959,0.2893315999999988
tcs__del_btsR_lb__1,-4.464024703228515,0.08273723999999838
tcs__del_btsR_lb__2,-4.497859681445163,-0.02615744000000042
tcs__del_btsR_pyruvate__1,-5.209553002777967,0.4733910299999984
tcs__del_btsR_pyruvate__2,-5.200209029752213,0.3557532799999983
tcs__del_cpxR_etoh__1,-4.895452921530177,-1.1344456790000006
tcs__del_cpxR_etoh__2,-4.902421052699287,-1.0932084920000005
tcs__del_cpxR_lb__1,-5.7336346958673445,0.12186805999999885
tcs__del_cpxR_lb__2,-5.116309898846697,0.28233141999999845
tcs__del_cusR_CuSO4__1,-1.8265276114821531,0.4438630899999989
tcs__del_cusR_CuSO4__2,-1.5361790976330971,0.4507960399999984
tcs__del_cusR_lb__1,-4.208007070812909,0.17237743999999822
tcs__del_cusR_lb__2,-4.5333910553993055,0.21500514999999965
tcs__del_kdpE_01-kcl__1,-0.9278877411447388,-0.030058710000000488
tcs__del_kdpE_01-kcl__2,-1.0084817261968515,0.055633959999997984
tcs__del_kdpE_115-kcl__1,3.729758527430324,-0.7168512320000016
tcs__del_kdpE_115-kcl__2,3.7588656096934825,-0.6876000940000004
tcs__del_phoB_m9__1,2.240332711999507,-0.4517140210000008
tcs__del_phoB_m9__2,2.2999580187103663,-0.42877673600000143
tcs__del_phoB_m9p__1,3.615922835540537,0.2389644599999983
tcs__del_phoB_m9p__2,3.748256744779619,0.23599087999999924
tcs__del_rcsB_etoh__1,-2.7165613894426577,-1.5528165890000007
tcs__del_rcsB_etoh__2,-2.5982927157987,-1.5966682560000007
tcs__del_rcsB_lb__1,-5.890794243919114,-0.3320147570000014
tcs__del_rcsB_lb__2,-5.872467416305748,-0.3142011510000007
tcs__del_zraR_lb__1,-4.004931333424896,0.6952909799999993
tcs__del_zraR_lb__2,-3.919529482326973,0.7253481299999986
tcs__del_zraR_zncl2__1,-4.0804605039491335,0.2812090999999981
tcs__del_zraR_zncl2__2,-3.893853277800198,0.3472633699999985
tcs__wt_01-kcl__1,-1.83869916178267,-0.05473591000000155
tcs__wt_01-kcl__2,-1.448285155298858,-0.14008358000000065
tcs__wt_01xlb__1,-4.072920505382722,0.3574639599999987
tcs__wt_01xlb__2,-4.583111148472093,0.3551424999999995
tcs__wt_115-kcl__1,1.852195650706822,-0.7471762230000021
tcs__wt_115-kcl__2,1.928718768691685,-0.7447063120000017
tcs__wt_CuSO4__1,-3.676251824719514,0.6664934399999982
tcs__wt_CuSO4__2,-2.8144468309714954,0.6984601899999987
tcs__wt_etoh__1,-3.164317085840486,-1.010065924000001
tcs__wt_etoh__2,-3.1880887109778784,-1.0558797690000006
tcs__wt_lb__1,-6.861782780436966,-0.06022805000000098
tcs__wt_lb__2,-6.918694600005835,-0.08170624000000082
tcs__wt_LiAcet__1,7.888976435307938,-0.8158870680000021
tcs__wt_LiAcet__2,7.352085211235735,-0.8379963380000017
tcs__wt_LiCl__1,5.595574318429906,-0.5843190260000011
tcs__wt_LiCl__2,5.577304597617078,-0.6388371490000004
tcs__wt_m9p__1,5.825705112076878,0.02051268999999856
tcs__wt_m9p__2,5.7245316479388855,-0.017377060000001162
tcs__wt_pyr__1,-4.438701696043027,0.5719796499999994
tcs__wt_pyr__2,-4.537465382862359,0.5709051899999995
tcs__wt_zncl2__1,-3.843443335241369,0.403582059999998
tcs__wt_zncl2__2,-3.569090946733064,0.4361711799999988
ros_tale__0_0_0pq__1,0.5160999861802164,-0.3520921630000018
ros_tale__0_0_0pq__2,0.8694320285507398,-0.2591889800000011
ros_tale__0_0_250pq__1,-3.796886256681975,0.3419286799999988
ros_tale__0_0_250pq__2,-3.883282002004539,0.3360327099999996
ros_tale__1_mid_250pq__1,-0.8436751168252951,-0.14208906000000174
ros_tale__1_mid_250pq__2,-0.4316160345124234,-0.1553503400000018
ros_tale__1_0_0pq__3,-0.6112981133606163,-0.16199365200000138
ros_tale__1_0_0pq__4,-0.7428235905086649,-0.04418918000000183
ros_tale__1_0_250pq__1,-0.0752530175643884,-0.3622136620000021
ros_tale__1_0_250pq__2,-0.6849052574482708,-0.312230244000002
ros_tale__1_0_750pq__1,1.9356384142675669,-0.3729337750000017
ros_tale__1_0_750pq__2,2.543384331969216,-0.13904190999999955
ros_tale__1_1_0pq__1,3.676529666860074,-1.5435629220000011
ros_tale__1_1_0pq__2,3.7025659872216896,-1.4043143800000006
ros_tale__1_1_250pq__1,4.188099691611559,-1.6164423890000013
ros_tale__1_1_250pq__2,4.256594005426988,-1.5393925690000003
ros_tale__1_1_750pq__1,5.145171156860131,-1.5047846900000008
ros_tale__1_1_750pq__2,3.9664977405379966,-1.2560905140000005
ros_tale__1_2_0pq__1,6.76508353386517,-1.1799609350000004
ros_tale__1_2_0pq__2,5.833649955137761,-1.1117696140000015
ros_tale__1_2_250pq__1,5.778984909679922,-0.9110736980000008
ros_tale__1_2_250pq__2,5.825073039050473,-0.7077898030000007
ros_tale__1_2_750pq__1,4.626478627388371,-0.4875538960000014
ros_tale__1_2_750pq__2,3.263103126063556,-0.4963456180000012
ros_tale__1_3_0pq__1,8.674951129874298,-0.4320075660000011
ros_tale__1_3_0pq__2,10.261284090425477,-0.4476821820000012
ros_tale__1_3_250pq__1,9.740504203321516,-0.7173249140000006
ros_tale__1_3_250pq__2,9.113042977805478,-0.5146665590000019
ros_tale__1_3_250pq__3,9.107076672325135,-0.6078177220000018
ros_tale__1_3_250pq__4,10.334658504331138,-0.787663159000001
ros_tale__1_3_750pq__1,7.621405946857634,-0.7180017410000019
ros_tale__1_3_750pq__2,7.674992938739956,-0.6827616110000019
ros_tale__1_4_0pq__1,12.891050498018698,-1.2097470580000014
ros_tale__1_4_0pq__2,13.339952855850555,-1.347340183
ros_tale__1_4_250pq__1,7.22509606841331,-1.2633891010000011
ros_tale__1_4_250pq__2,11.014051128012834,-1.4618097100000007
ros_tale__1_4_750pq__1,10.539981464213149,-1.6391875610000015
ros_tale__1_4_750pq__2,8.904961447870317,-1.3700586480000003
ros_tale__1_4_750pq__3,10.969479803201237,-1.4398264820000009
ros_tale__1_4_750pq__4,9.54160309764467,-1.324799715000001
ros_tale__2_mid_250pq__1,0.6390913268333126,0.04742823999999857
ros_tale__2_mid_250pq__2,0.7174803927463054,-0.1641514430000015
ros_tale__2_0_0pq__1,1.7269329858009612,-0.4191790630000014
ros_tale__2_0_0pq__2,2.211883984352239,-0.2711650670000019
ros_tale__2_0_250pq__1,1.1467755449324382,-0.24555710000000094
ros_tale__2_0_250pq__2,0.5792087796914938,-0.18483012100000096
ros_tale__2_0_750pq__1,0.138029637269213,0.5313665199999988
ros_tale__2_0_750pq__2,0.1017644743139922,0.6913026499999989
ros_tale__2_1_0pq__1,0.8885711712605412,-0.9322632240000016
ros_tale__2_1_0pq__2,1.1750108302562632,-0.984671298000002
ros_tale__2_1_250pq__1,2.57770713673522,-0.8770745430000009
ros_tale__2_1_250pq__2,1.7116301527196702,-1.0441367490000015
ros_tale__2_1_750pq__1,2.182501122395601,-0.8438056480000018
ros_tale__2_1_750pq__2,1.6038291935324809,-1.1318830690000006
ros_tale__2_1_750pq__3,2.853802774925652,-1.4117661340000005
ros_tale__2_2_0pq__1,1.58605151847585,-1.8166333990000003
ros_tale__2_2_0pq__2,6.827842897712394,-1.514870536000002
ros_tale__2_2_250pq__1,3.1177773526558905,-1.856179442000002
ros_tale__2_2_250pq__2,6.780914201942635,-1.8406991620000015
ros_tale__2_2_750pq__1,6.074528755839132,-1.7586483140000002
ros_tale__2_2_750pq__2,10.035086178691472,-1.3025151540000015
ros_tale__2_3_0pq__1,5.136791342030353,-1.479398333000001
ros_tale__2_3_0pq__2,6.650644128457288,-1.3495490870000015
ros_tale__2_3_250pq__1,4.882507052966253,-1.6357188690000015
ros_tale__2_3_250pq__2,5.645128194390369,-2.246452483000001
ros_tale__2_3_750pq__1,5.9917677862910015,-1.361051123000001
ros_tale__2_3_750pq__2,5.7503737095340695,-1.5080449280000003
ros_tale__3_0_0pq__1,3.8423692114639567,-1.776681238
ros_tale__3_0_0pq__2,4.7072332516380975,-1.6769440380000002
ros_tale__3_0_250pq__1,10.470703598180153,-1.5180227420000012
ros_tale__3_0_250pq__2,8.22134310475973,-1.5412207910000006
ros_tale__3_0_750pq__1,-0.8252656548241778,0.1722599099999993
ros_tale__3_0_750pq__2,-0.361900077613569,0.11401300999999894
ros_tale__3_1_0pq__1,-0.3626131974040578,-1.4768067340000002
ros_tale__3_1_0pq__2,3.545717387172677,-1.3988781860000008
ros_tale__3_1_250pq__1,2.468319130530652,-1.7140500930000009
ros_tale__3_1_250pq__2,8.176574285701196,-1.6316969790000009
ros_tale__3_1_750pq__1,0.5112788401557494,-1.4813359570000024
ros_tale__3_1_750pq__2,6.939485391952802,-1.676145860000002
ros_tale__3_2_0pq__1,-1.1725627907965508,-0.5321515700000017
ros_tale__3_2_0pq__2,-0.6674671191970488,-0.514784490000002
ros_tale__3_2_0pq__3,-1.1757525616374709,-0.6119771320000016
ros_tale__3_2_0pq__4,-1.356275613583762,-0.6420919970000014
ros_tale__3_2_250pq__1,2.7518807483017,-0.6663530050000013
ros_tale__3_2_250pq__2,5.302698200902621,-1.4446668120000012
ros_tale__3_2_750pq__1,10.78645496000682,-2.3736322020000014
ros_tale__3_2_750pq__2,10.128823427115794,-2.344372094
ros_tale__3_3_0pq__1,0.9783088673491808,-1.2385928020000012
ros_tale__3_3_0pq__2,0.9332633968201226,-1.0013206450000016
ros_tale__3_3_0pq__3,1.2860810497223554,-1.337420238
ros_tale__3_3_0pq__4,1.2372064561711718,-1.065014724000001
ros_tale__3_3_250pq__1,0.167149691394928,-1.5324015520000014
ros_tale__3_3_250pq__2,-1.258939746287516,-1.2023016720000008
ros_tale__3_3_750pq__1,1.3732806292738955,-1.189284048000001
ros_tale__3_3_750pq__2,1.7750673119330196,-1.1906130420000025
ros_tale__3_4_0pq__1,2.0436721573409016,-1.222235039000001
ros_tale__3_4_0pq__2,1.985918074847772,-1.2870452950000004
ros_tale__3_4_250pq__1,2.216340536951078,-1.205770591000002
ros_tale__3_4_250pq__2,2.215574931665711,-1.022557049000001
ros_tale__3_4_750pq__1,2.528419448616032,-1.244268647000002
ros_tale__3_4_750pq__2,2.315846818672288,-1.2521072280000016
pcoli__atASMT_325G__1,3.8183043144808746,-0.5624524100000006
pcoli__atASMT_325G__2,4.033848349990871,-0.5977678080000004
pcoli__bpTDC__1,2.071078580370214,-0.7207586590000012
pcoli__bpTDC__2,2.4341482750673147,-0.6870748560000006
pcoli__BRCA__1,1.9013114926375656,-0.6937500010000015
pcoli__BRCA__2,2.2077265719966155,-0.7154616820000008
pcoli__BRCActrl__1,2.928497400323904,-0.8081114530000004
pcoli__BRCActrl__2,3.2434507492785145,-0.7852557560000015
pcoli__BRCAswap__1,2.0182555535909934,-0.25744907300000186
pcoli__BRCAswap__2,1.7061548033692653,-0.2111598740000016
pcoli__btAANAT__1,2.4281071494550246,-0.36159036000000105
pcoli__btAANAT__2,2.7542391081691124,-0.4173739610000009
pcoli__btASMT__1,1.0789391525297802,-0.3670073750000018
pcoli__btASMT__2,1.1127341247650189,-0.34137466300000163
pcoli__CC1__1,2.447204123394878,-0.2218553250000017
pcoli__CC1__2,1.5360381020865272,-0.2103270470000016
pcoli__ccCOMT__1,3.2072911588681485,-0.6495001300000016
pcoli__ccCOMT__2,3.4783540290884103,-0.646308899000001
pcoli__ckDDC__1,3.602526564884468,-0.6373978350000016
pcoli__ckDDC__2,3.6577918388211184,-0.5939609940000015
pcoli__CNTF_belt__1,2.090091970811451,-0.6872931410000014
pcoli__CNTF_belt__2,0.9394839693120944,-0.4960285930000019
pcoli__cobPNMT__1,1.5043631645910915,-0.5463240330000012
pcoli__cobPNMT__2,1.6222985490480304,-0.6354332510000021
pcoli__cvPhhB__1,6.535214567866749,-0.7890757630000014
pcoli__cvPhhB__2,6.829043886132563,-0.7440889230000014
pcoli__ggAANAT__1,2.8314569710764106,-0.5976490580000018
pcoli__ggAANAT__2,3.043143970469385,-0.5914366910000021
pcoli__ggTPH__1,3.222848499961824,-0.5072923610000011
pcoli__ggTPH__2,3.686551129020153,-0.589508416000001
pcoli__hsAANAT__1,4.618055576336917,-0.06550763000000083
pcoli__hsAANAT__2,4.138109951504979,-0.16525044900000194
pcoli__hsASMT__1,2.0242988164812443,-0.6047078020000018
pcoli__hsASMT__2,2.358456644908963,-0.5544955820000013
pcoli__hsPNMT_mb__1,2.086899703859958,-0.5433968800000013
pcoli__hsPNMT_mb__2,2.2039774582431795,-0.5308479080000019
pcoli__hsTPH__1,0.7112033801683194,-0.9590779870000006
pcoli__hsTPH__2,0.5948817333437024,-0.9727047200000012
pcoli__hsTPH_E2K__1,1.0191351433028688,-0.2947737060000009
pcoli__hsTPH_E2K__2,1.346112092311745,-0.3911893080000013
pcoli__hsTPH_E2K_N91I_P99C__1,0.3556073502933713,-0.7108491050000012
pcoli__hsTPH_E2K_N91I_P99C__2,1.4352425920206873,-0.8105617340000022
pcoli__hsTPH_N158trunc__1,2.575713342538033,-0.5003999220000015
pcoli__hsTPH_N158trunc__2,2.160722944261371,-0.5334013400000011
pcoli__hsTPH_N174trunc__1,0.560562464765673,-0.5526915890000019
pcoli__hsTPH_N174trunc__2,1.2238371450713577,-0.493705793000002
pcoli__hsTPH_Ntermtrunc__1,0.3777403903599867,-0.28662444400000103
pcoli__hsTPH_Ntermtrunc__2,-0.0578589820386597,-0.2676510770000018
pcoli__hsTPH1__1,2.4971124706314543,-0.2627203000000016
pcoli__hsTPH1__2,2.459019715851367,-0.3466949510000017
pcoli__MBP__1,1.4100052636583762,-1.0585755510000006
pcoli__MBP__2,0.0440607654745733,-0.7997402570000016
pcoli__msCOMT__1,1.829311427912841,-0.7088466530000019
pcoli__msCOMT__2,1.4041385507257038,-0.7137189800000012
pcoli__ocAANAT__1,2.1897546474491536,-0.5642693230000013
pcoli__ocAANAT__2,1.882113421872707,-0.6210115290000005
pcoli__osTDC_K374H__1,0.7119124904770073,-0.06235882000000181
pcoli__osTDC_K374H__2,-0.2374643080315872,0.09358517999999803
pcoli__osTDC_K374L__1,2.7584313160721807,-0.6867368230000004
pcoli__osTDC_K374L__2,3.017483950401137,-0.6038482270000021
pcoli__osTDC_K374Q__1,2.9006091887328647,-0.3584295330000007
pcoli__osTDC_K374Q__2,2.865863931504437,-0.3662098120000011
pcoli__osTDC_L360V__1,1.7815669215222536,-0.7940455950000018
pcoli__osTDC_L360V__2,2.360534237448483,-0.7364916400000006
pcoli__pmTPH__1,1.3962090990052352,-0.8900960110000007
pcoli__pmTPH__2,1.5580342888265488,-0.7669762990000013
pcoli__RFC__1,2.1418267851361343,-0.4917190440000017
pcoli__RFC__2,1.8420364886791345,-0.5541838110000015
pcoli__RFCctrl__1,4.95344642091075,-0.14158364000000034
pcoli__RFCctrl__2,4.915767287700931,-0.14886678000000053
pcoli__RFCnopause__1,4.796993747273885,-0.03027052000000197
pcoli__RFCnopause__2,5.302791359302883,-0.0349453000000004
pcoli__RFCpluspause__1,2.8025126963682574,-0.1772266620000007
pcoli__RFCpluspause__2,2.6273473499573856,-0.1110233600000008
pcoli__rnCOMT_sol__1,4.597147469986648,-0.10016638000000098
pcoli__rnCOMT_sol__2,4.679161161784096,-0.12232087000000115
pcoli__rnPNMT__1,1.3708378361016016,-0.5520409400000013
pcoli__rnPNMT__2,1.3181216864263887,-0.6682079630000004
pcoli__rnTDC__1,3.531860709191435,-0.7590331860000017
pcoli__rnTDC__2,2.976685599420947,-0.7105141930000016
pcoli__rnTDC_trunc__1,4.823098197110521,-0.5009645570000014
pcoli__rnTDC_trunc__2,6.045016826513481,-0.5458255170000008
pcoli__saCOMT_T2A__1,4.277246428718602,-0.7541657570000009
pcoli__saCOMT_T2A__2,4.446362998523216,-0.7127337720000018
pcoli__sfCOMT__1,-0.7739169165564632,-0.5931792070000004
pcoli__sfCOMT__2,-0.615993244524228,-0.708188993000002
pcoli__sgAANAT_D63G__1,2.375726174288716,-0.6142279560000006
pcoli__sgAANAT_D63G__2,1.076956183321456,-0.6396111390000012
pcoli__ssDDC__1,1.6869317978909328,-0.6296117890000019
pcoli__ssDDC__2,2.387964818123875,-0.5603783780000011
pcoli__TP53B__1,3.678303498434088,-0.5435840270000014
pcoli__TP53B__2,4.092401231862631,-0.6737804450000021
pcoli__WT__1,-1.645656012159218,0.06618945999999859
pcoli__WT__2,-1.0461863995198069,-0.06461968000000162
cck__glu_ale4__1,2.389749551098445,0.02360193999999893
cck__glu_ale4__2,1.3674234460016692,-0.14111208000000094
cck__cck_ale1__1,2.067233078969608,-0.34563813800000176
cck__cck_ale1__2,2.20599071776688,-0.4029598690000018
cck__cck_ale2__1,2.1409999649054194,-0.3155352360000005
cck__cck_ale2__2,2.069824441520365,-0.3484216700000005
cck_pgi__gmos_delpgi__1,5.001739875380572,-0.7470161250000018
cck_pgi__gmos_delpgi__2,5.31161246378301,-0.532594039000001
cck_pgi__pgi_ale1__1,1.341304330447848,-0.08035537000000126
cck_pgi__pgi_ale1__2,0.5578749755864938,0.004731859999997923
cck_pgi__pgi_ale2__2,-0.4377242112639882,0.0758902699999986
cck_pgi__pgi_ale3__1,2.87660049090152,-0.018372020000001044
cck_pgi__pgi_ale3__2,1.8780636884478736,-0.15278710000000115
cck_pgi__pgi_ale4__1,2.278433340353678,-0.42507098100000107
cck_pgi__pgi_ale4__2,2.1355502226029217,-0.42095400200000205
cck_pgi__pgi_ale4__3,1.9222494927895184,-0.3270645130000016
cck_pgi__pgi_ale5__1,2.3799501139303927,-0.10981741000000156
cck_pgi__pgi_ale5__2,1.4899964166447,-0.06886240999999949
cck_pgi__pgi_ale6__1,2.75458494009026,0.03218177999999838
cck_pgi__pgi_ale6__2,2.1108915518043063,0.03423201999999925
cck_pgi__pgi_ale7__1,3.074460980345441,-0.08175251000000294
cck_pgi__pgi_ale7__2,2.922315576734764,-0.1555867400000004
cck_pgi__pgi_ale8__1,3.167881392195229,-0.4067749710000008
cck_pgi__pgi_ale8__2,3.046847567181948,-0.30074459600000125
cck_sdh__gmos_delsdhCB__1,8.74900947359774,0.2028629999999989
cck_sdh__gmos_delsdhCB__2,5.821623799144453,0.09555571999999836
cck_sdh__sdh_ale1__1,-0.0404530861123866,-0.14578360000000146
cck_sdh__sdh_ale1__2,0.39010433608957,-0.21993975100000185
cck_sdh__sdh_ale2__1,0.9254415912800964,-0.2486075570000015
cck_sdh__sdh_ale3__2,1.3977525846254653,-0.2927654920000009
cck_sdh__sdh_ale3__1,1.2918848543716834,-0.1957080960000006
cck_sdh__sdh_ale3__3,0.9887856065450876,-0.20041349100000086
cck_pts__gmos_delptsHIcrr__2,2.866050380804517,0.3624375699999991
cck_pts__gmos_delptsHIcrr__1,3.6198946139316615,0.4037364099999987
cck_pts__pts_ale1__2,0.0012022671083417,0.6878948599999983
cck_pts__pts_ale1__1,0.0091362151232387,0.7606150299999985
cck_pts__pts_ale2__2,2.077604017596927,-0.3178034450000009
cck_pts__pts_ale2__1,2.119270867183584,-0.3743541140000009
cck_pts__pts_ale3__2,-3.947073440036902,0.9678345499999992
cck_pts__pts_ale3__1,-3.0168367550653947,0.9511115699999984
cck_pts__pts_ale4__2,2.539142843867304,-0.5103258540000013
cck_pts__pts_ale4__1,1.6880939186802275,-0.3949203260000012
cck_gnd__gmos_delgnd__1,3.562043728917704,-0.10726087000000106
cck_gnd__gmos_delgnd__2,2.9803202791652432,-0.24223045300000126
cck_gnd__gnd_ale1__1,1.9461460590171384,-0.3070288150000007
cck_gnd__gnd_ale1__2,1.98773669440132,-0.3573871200000021
cck_gnd__gnd_ale2__1,1.8807627190772007,-0.2955502160000005
cck_gnd__gnd_ale2__2,1.4336930815165858,-0.1516150300000021
cck_gnd__gnd_ale3__1,2.025212187180187,-0.24023396700000174
cck_gnd__gnd_ale3__2,2.2804819241099223,-0.2706085820000013
cck_tpiA__gmos_deltpiA__1,1.739166684548453,-0.1075022600000004
cck_tpiA__gmos_deltpiA__2,-0.736676077589552,0.04207828999999919
cck_tpiA__tpiA_ale1__1,-0.6782780305792352,-0.3025445200000014
cck_tpiA__tpiA_ale1__2,-0.1508451132639088,-0.30329453300000075
cck_tpiA__tpiA_ale2__1,-0.0121789821819984,-0.4288014440000012
cck_tpiA__tpiA_ale2__2,-0.3516600242449849,-0.4876174740000021
cck_tpiA__tpiA_ale3__1,-1.5238595190488275,-0.18054844800000147
cck_tpiA__tpiA_ale3__2,-1.4819200001655568,-0.1439531700000014
cck_tpiA__tpiA_ale4__1,-0.5578217065772089,-0.26009816100000194
cck_tpiA__tpiA_ale4__2,-0.8259925080527261,-0.27294908000000184
acid_tale__acid_ale1_pH7__1,0.0087404027810807,0.17983808999999873
acid_tale__acid_ale1_pH7__2,-0.1423783006164143,0.13244323999999885
acid_tale__acid_ale1_pH5__1,3.777678506997282,-0.8819183530000014
acid_tale__acid_ale1_pH5__2,3.724873426442483,-0.7619708650000021
acid_tale__acid_ale2_pH7__1,0.4266894059508122,-0.10459817000000092
acid_tale__acid_ale2_pH7__2,0.5704433427505634,-0.17326674500000114
acid_tale__acid_ale2_pH5__1,-1.2232317448373395,-0.12571575000000124
acid_tale__acid_ale2_pH5__2,1.1523523379087903,-0.2498334730000007
acid_tale__low_Mg_ale_pH7__1,-0.3533261494945943,-0.07034709000000205
acid_tale__low_Mg_ale_pH7__2,-0.1256046554552017,-0.3717443680000017
acid_tale__low_Mg_ale_pH5__1,-2.848236235988565,-0.08317898000000135
acid_tale__low_Mg_ale_pH5__2,-1.1736309512831316,-0.3054713170000021
acid_tale__MES_ale_pH7__1,1.052770155031161,-0.3365831780000015
acid_tale__MES_ale_pH7__2,0.0045660582526119,-0.22001571400000053
acid_tale__MES_ale_pH5__1,-1.875602553418368,-0.4448457950000009
acid_tale__MES_ale_pH5__2,-4.937134473247742,-0.1124271900000018
acid_tale__gmos_pH7__1,-0.026152948894566,-0.3955137690000008
acid_tale__gmos_pH7__2,0.0760863977848,-0.28425443300000097
acid_tale__gmos_pH5__1,-2.0456916951748165,-0.015253840000001516
acid_tale__gmos_pH5__2,-3.152816413878209,0.0752442999999996
adnB__wt_adn__1,0.160676165828859,0.7208498399999996
adnB__wt_adn__2,-1.4424937702591878,-0.9219365260000014
adnB__delydhB_adn__1,-2.157876584304001,0.5498306399999979
adnB__delydhB_adn__2,1.3176343067040446,0.6079975099999988
ytf2__wt_glc__1,1.7427775415198832,-0.7267992130000014
ytf2__wt_glc__2,1.4299114388487646,-0.5900264450000012
ytf2__ybcM_glc__1,3.2195276607514502,-0.10742514000000193
ytf2__ybcM_glc__2,3.2863202412756265,-0.02551379000000153
ytf2__ydhB_glc__1,1.629542521784998,-0.09764907000000099
ytf2__ydhB_glc__2,1.6801089073170083,-0.21117979600000147
ytf2__yfeC_glc__1,1.7852557851439546,-0.2605212920000017
ytf2__yfeC_glc__2,1.7954033542820602,-0.1795644350000014
ytf2__yciT_glc__1,0.5119419390120258,-0.376073154000002
ytf2__yciT_glc__2,0.6790352155812646,-0.3509115670000007
ytf2__ydiZ_glc__1,1.2000788725785447,-0.40493044400000144
ytf2__ydiZ_glc__2,1.0579249510824682,-0.4413140790000014
ytf2__ynfL_glc__1,1.432125198975078,-0.2266767690000009
ytf2__ynfL_glc__2,1.2972405830438911,-0.2473181000000011
ytf3__wt_glc2__1,2.3327255121017982,-0.5704245460000017
ytf3__wt_glc2__2,2.08196933742384,-0.4070619380000018
ytf3__wt_pH7_lactate__1,2.259488889608904,-0.5602103180000011
ytf3__wt_pH7_lactate__2,2.088974824639008,-0.5015821750000011
ytf3__wt_pH55_lactate__1,0.3472073530869014,-0.6532136710000014
ytf3__wt_pH55_lactate__2,0.4275988001085721,-0.641128075000001
ytf3__wt_pH55_HCl__1,0.4655009814290389,-0.5806295090000013
ytf3__wt_pH55_HCl__2,0.3089566597771806,-0.5963895830000006
ytf3__dyieP_pH7__1,2.611261594016394,-0.4450079440000021
ytf3__dyieP_pH7__2,2.33797434230244,-0.4474247180000006
ytf3__dyieP_pH55__1,2.3707272116589637,-0.6216011450000014
ytf3__dyieP_pH55__2,2.2084770938767417,-0.4486213260000014
minicoli__aldA_f1c2__1,9.65551068461478,-0.2420717490377644
minicoli__aldA_minE__1,9.241381563946678,-0.29129586004334485
minicoli__mg1655_glc__1,2.734077055246613,-1.1508918635604068
minicoli__mg1655_glc__2,3.1921226715294084,-1.1527680733860972
minicoli__minE_cyt__1,8.172154272850042,-0.5800435703606848
minicoli__minE_cyt__2,7.663372034483856,-0.6300318208911779
minicoli__minE_fruc__1,9.065828063931146,-0.7114708327797086
minicoli__minE_fruc__2,9.2601695377425,-0.7325409521037969
minicoli__minE_glc__1,7.429189977130201,-0.9776308485759272
minicoli__minE_glc__2,7.683213564050083,-0.9481470109444974
minicoli__minE_glyc__1,10.442679481863392,0.4615196938916224
minicoli__minE_glyc__2,9.24282134658431,0.9303217829404584
minicoli__minE_Fe_starve__1,7.378634727072803,-0.3252339489896485
