,A,CusR,HprR,CueR
ERX1521040,1.1736240636,-0.35912715,3.4915937203,0.4110775947
ERX1521041,2.0767884606,-0.1024068372,2.7695513616,1.2376278804
ERX1521042,-0.13342277630000002,0.0477281592,0.2529594791,-0.0592196964
ERX1521043,-0.1552373453,-0.5551371561,0.14130258880000002,0.8288804034
ERX1521044,-0.26866813240000004,-0.092676379,0.2175638078,-0.1733766373
ERX1521045,0.26866813240000004,0.092676379,-0.2175638078,0.1733766373
SRX621182,1.4579864544,-1.2304064248,1.7258223577,-0.4655694883
SRX621183,1.5166211179,-1.4728226809,1.8882634674,-0.5811058659
SRX621184,2.6052436473,-0.6030473027000001,2.7670966607,-1.194556229
SRX621185,2.8387358854,-0.9154471710000001,2.5680686866,-1.8339174124
SRX621188,2.8806307838,-1.4388502701,2.7222129671,-0.9155892991000001
SRX621189,2.7039872525,-0.6617822451,2.1672882081,-1.3401281851
SRX621190,-0.053036706100000004,0.3141763879,-0.2357339218,0.2083488315
SRX621191,0.053036706100000004,-0.3141763879,0.2357339218,-0.2083488315
SRX621192,2.3781343724,-1.4964802924,2.105225062,-0.7187869757
SRX621193,2.1615810618,-1.13969162,1.9219261012,-0.31069449930000004
SRX6489436,1.655044621,0.8462685063000001,-1.1594021812,-0.7194249993
SRX6489437,1.170337608,1.1703394351,-0.5917273215000001,-0.6702221931
SRX6489438,1.3000332096,1.6129219642,-1.1355803589,-0.2079844399
SRX6489439,-0.1344948927,0.0696298083,-0.4794090901,-0.1842369337
SRX6489440,0.3530982666,-0.1933760348,-0.2871263833,-0.4442799886
SRX6489441,-0.2186033739,0.1237462265,0.7665354734000001,0.6285169223
SRX6489442,-0.6153882573,0.11702374010000001,-1.0267450054,0.1557575431
SRX6489443,0.25490281470000004,0.1397077898,-0.6456578183,-0.4034379891
SRX6489444,-0.11606626020000001,0.1146110216,0.029566609900000002,0.6937019991000001
SRX6489445,0.0785737408,0.2428388135,-0.8021609615,-0.38754907780000003
SRX6489446,-0.214605541,-0.1733098509,-0.4935704802,-0.221866157
SRX6489447,0.1558164052,0.08126225220000001,0.4467377393,0.5784589182000001
SRX6489448,-0.0379920983,0.2808341757,-1.5402487415000001,-0.12374654800000001
SRX6489449,0.0519602409,0.1361244082,-1.5261778124,-0.17505020870000002
SRX6489450,0.2409621414,1.2593354256,-0.6476590306000001,0.9165406384
SRX6489451,-0.2941216044,0.40761696210000004,-0.3404587718,-0.38345468390000004
SRX6489452,0.45649484630000003,0.4456309141,0.267584926,-0.3263321595
SRX6489453,0.0722757212,0.0101871112,0.8101153278000001,0.194962773
SRX6489454,0.2969560126,0.3628124046,-0.19982496060000002,-0.0590702868
SRX6489455,0.5404955568,-0.09697350610000001,0.035261098500000004,-0.0025831051
SRX6489456,-0.160337685,-0.1015808032,0.6816655734,0.5766434621000001
SRX6489457,0.3144231176,0.9798765944000001,-0.1524663404,0.4247943409
SRX6489458,-0.0601094581,1.5460032688,0.023816913300000003,0.3866089506
SRX6489459,0.2634631415,1.4185615971,0.5870825339,0.4369530413
SRX6489460,-0.0829681663,0.8939948829000001,-0.8321375513,0.2663451302
SRX6489461,0.0329089449,1.6611499901,-0.5639066655,0.6436516790000001
SRX6489462,0.24044199530000002,1.7389586252,-0.1687574886,0.7091634263000001
SRX6489463,-0.253856036,1.1950106794,-1.4052126821,0.1959455484
SRX6489464,-0.2218219005,1.4676198431,-1.4192125411,0.5716925921
SRX6489465,0.006570465100000001,1.6573283938999999,-0.2708016445,0.9091794388000001
SRX6489466,0.0593677247,0.8320097576000001,0.1829729401,0.33970160460000004
SRX6489467,0.6093129954000001,1.2646099789,0.7130870774,0.7759624850000001
SRX6489468,0.058397671000000005,1.5478413026,0.9941952579000001,0.766725579
SRX6489469,0.4186013572,1.2750406067,0.12824403380000002,0.6506592752
SRX6489470,0.0817116604,1.7013150409,0.11991352770000001,0.7291539938
SRX6489471,0.4648899737,1.5170870893,0.5130477467,0.6714637838
SRX6452027,-0.2715556167,-1.535428514,1.6470160811999999,-0.8465885898000001
SRX6452029,-0.0224025518,-0.1306681032,-0.0809997398,-0.2341567797
SRX6452030,-0.4253184991,-1.5990358175,1.7019017359,-0.5058009068
SRX6452031,4.5147323881,0.0282804478,0.3558245358,-0.2510891403
SRX6452044,9.6600577129,0.7542934687,0.9550278009000001,-0.2889598753
SRX6452045,2.9814157305,0.2732971488,0.0276847621,0.9491512011000001
SRX6452046,1.4907081296,0.0488829647,0.0021906479,0.5155984701
SRX6452047,0.6879103113,-1.0295605664,1.3264878638,-0.042215207500000004
SRX6452048,0.0224025518,0.1306681032,0.0809997398,0.2341567797
SRX6452059,0.2089721475,-1.3791639041,1.450823849,-0.2333768779
SRX1828491,-1.9729968077,-0.31052507890000003,-0.2147099086,0.9840594157
SRX1828492,-1.3716384715,-0.1507269785,-0.4245794953,0.9720590857
SRX1828493,-1.9081186637,-0.29483785090000003,-0.3097285749,0.8571481175000001
SRX1828494,-1.8763868486000002,-0.2466510009,0.0727890737,1.5779908096000002
SRX1828495,-0.6571920971,0.31240427530000003,0.14859014850000002,0.21644782
SRX1828496,-0.4175470552,0.1733090064,0.3111251279,0.5038559084
SRX1828497,-1.0398227939,-0.1512178917,-0.3592711905,1.1235715768
SRX1828498,-0.7086678632000001,0.1779957274,-0.9105814868000001,0.3137570709
SRX1828499,-1.1704527099,-0.6789761733,0.3631475784,0.7107487836
SRX1828500,-1.7274568851,-0.1650061962,0.0572800401,1.1498126936
SRX1828501,-0.3138969076,-0.1844988058,0.3453121348,0.5144128446
SRX1828502,-1.144178752,0.4112870381,0.0063155187,0.6675933350000001
SRX1828503,1.3592552537,0.8513303866,0.10695394450000001,0.6255840358
SRX1828504,1.5346910203,0.8916405525000001,0.1995942775,-0.014736175700000001
SRX1828505,-0.3432791015,0.4136848716,0.2790453076,0.6521573717
SRX1828506,-0.8108713734,-0.0946384955,0.150704044,0.9574834198000001
SRX1828507,0.2599100561,0.27313279560000003,-0.0968462932,-0.579007304
SRX1828508,-0.2599100561,-0.27313279560000003,0.0968462932,0.579007304
SRX3796953,0.711791594,0.0368510529,0.0583763486,-0.1775727229
SRX3796954,-0.711791594,-0.0368510529,-0.0583763486,0.1775727229
SRX3796955,-0.422676072,-0.1941913315,-0.6595479053000001,1.5687542667
SRX3796956,-0.35128939940000004,0.0462223079,0.0857676059,1.7411489158
SRX3796957,-0.598370095,-0.2724401296,-1.0604791634,0.47435388910000004
SRX3796958,-0.6107904394,-0.3613048663,-1.2017676206,0.8577044553000001
SRX3796959,-1.3011950815,-0.0401859157,0.4026932297,0.5461238412
SRX3796960,-1.1420229956,-0.1278637402,0.2172106798,0.3187973568
SRX3796961,2.1173131334,-0.43590862880000003,-0.8387753289000001,1.2041013091
SRX3796962,0.8394917718,-0.8313028672,-1.1168188127,0.7315804769
SRX3796963,0.6709736364000001,-1.1110858727,-1.6821109998,0.8651744074000001
SRX3796964,0.1089257703,-1.1617509006,-1.5270360804,0.9794679844
SRX3796965,-0.6084370202,-0.7093360997,-0.739122928,-1.6758056974
SRX3796966,-0.8482501195000001,-0.9221275353,-0.7742638629,-1.5164131821
SRX3796967,-0.9118959654000001,-0.6636257113,-0.9862018148,1.0309793568
SRX3796968,-1.1459874869,-0.8507238922,-0.9026951293000001,1.9206502072
SRX3796969,3.1012699845,0.1268918305,-0.180103862,1.3021606069
SRX3796970,1.5262214812,-0.4923796616,-1.0861857368,1.2531779121
SRX3796971,0.4593876464,0.2308982809,0.6675205994,0.3407568687
SRX3796972,0.6365427652,0.0701690645,0.4317289892,0.3632507521
SRX3796973,-0.17587980050000002,-0.7623537742000001,-0.19593717,0.7903097757
SRX3796974,0.0533362655,-0.1852968196,-0.1614129332,1.0703348337
SRX3796975,-0.3470385201,-0.5497721762000001,-1.1959816646,0.9499243735
SRX3796976,-0.49458725470000003,-0.3199955417,-1.3906563702999999,0.8281961526
SRX3796977,-1.4093678691,0.0466265847,0.40322037180000003,1.6227667047
SRX3796978,-1.1297896533,-0.012925654200000001,0.2987486793,1.0925803005999999
SRX3796979,0.4972540741,-0.7571968731000001,-0.3804897061,0.9153925995000001
SRX3796980,-0.8622839519000001,-0.801206851,-0.6496942977,0.8252666579
SRX3796981,0.8321955388000001,-0.940895243,-0.8262985797,0.9950673399000001
SRX3796982,0.1590448267,-0.49734777690000004,-1.2727194738,0.7678157462
SRX3796983,-0.2545781547,-0.4805434517,-0.1900797747,-1.5408829438
SRX3796984,-0.32124739750000003,-0.8404648374,-0.49089785360000004,-1.4738951671
SRX3796985,-1.0455844392,-0.44092292120000004,-1.2758681738,1.5110788279
SRX3796986,-0.6721621633,-0.6673111483,-0.8821492012000001,2.0966422388
SRX3796987,2.117914483,-0.1388384576,0.47109136490000003,0.45473478500000003
SRX3796988,1.3810416802,0.19681194030000002,0.11648251870000001,0.5263403826
SRX2568270,0.308814751,0.2016634185,0.1310570452,0.40772061260000003
SRX2568271,0.8316233169,-0.894411331,-1.3749696820000001,-0.4123466663
SRX2568272,-1.7268458385,-0.2795907596,-0.156908539,-0.6814958479000001
SRX2568273,-0.1616337651,0.3135706719,1.1397405091,-0.5950879237000001
SRX2568274,-0.6624622708,-0.4324318754,0.9883725747000001,0.4594121849
SRX2568275,-0.308814751,-0.2016634185,-0.1310570452,-0.40772061260000003
SRX2568276,-0.7719621584,-0.8544863588,0.144256258,-0.9447243254000001
SRX2568277,-0.1259533451,-0.2635303047,-0.1177389986,-0.8952708613
SRX2568278,-0.4118836736,0.3033537314,0.7857022515000001,-0.152048641
SRX2568279,0.1960637006,-0.6659174857,1.759871006,0.6094097129
SRX3421856,-0.0536080373,-0.0932073254,-0.19722803590000001,-0.061410938400000004
SRX3421857,0.0536080373,0.0932073254,0.19722803590000001,0.061410938400000004
SRX3421858,-0.1323634141,1.0062486273,1.1577978799,0.2561800915
SRX3421859,0.5035351127000001,0.8948941409000001,1.2254781768,0.3468520074
SRX3421860,1.0433189759000001,-0.086766401,-0.38334393310000003,-0.6071763406
SRX3421861,-0.5599283878,0.08793620070000001,-1.3981119803,-0.4499209289
SRX3421868,3.2917646138,1.2841921194,1.3691899001,-1.2309473357
SRX3421869,1.8584077286,1.2874090947,1.3093409989,-1.4483804533
SRX2606337,-0.19834720420000002,-0.2757260794,-0.2627278564,0.0077060952000000005
SRX2606338,-0.1681307592,-0.12187295050000001,-0.0533631386,0.40555029610000004
SRX2606339,1.2697622952,0.3213570387,0.5656523477000001,0.7598980154
SRX2606340,2.7652227063,1.0748063366,1.0143470929,1.1111075227
SRX2606341,-9.4016161136,-1.4530475905,-0.27590774630000003,2.102402127
SRX2606342,-10.7749399195,-0.2777390755,0.1261980043,1.7952144447
SRX2606343,-12.9600051955,-1.0370542929,0.9056364151,1.7360565729
SRX2606344,-10.0688496951,-0.6256346162,0.4918311528,1.4876150046
SRX2606345,-11.6112222237,-0.6853043107,1.6526885326,1.7292086103000002
SRX2606346,-12.3987776304,-1.7056534755000001,0.024919989400000002,0.3693246188
SRX2606347,-0.4160739681,-0.0373225944,0.0757807506,-0.019314404400000002
SRX2606348,0.0868501064,0.0620431663,-0.1501201128,0.2656551076
SRX2606349,2.4241213782,0.8102122874000001,0.7344893410000001,1.0193182295
SRX2606350,4.3871961381,1.7358475164,0.9027354853,1.1667019247
SRX2606351,-8.5279258639,-0.943411132,-0.3552074973,1.8890448887
SRX2606352,-11.086577298,-0.6337717397,0.5309809708000001,1.7328891188000002
SRX2606353,-8.268695148,-1.210823242,-0.1958108859,0.33500239860000003
SRX2606354,-7.9947379433,-0.3388939465,0.3744470402,1.5785993917
SRX2606355,-11.3075652683,-0.8147602445000001,1.6814474165000002,1.668380022
SRX2606356,-11.8918456593,-1.7736835788,-0.2134220072,0.5186562370000001
SRX2606357,0.6144211723,0.3130486738,0.1869471059,0.0116083092
SRX2606358,0.8215957716000001,0.22175717790000002,0.0623193479,0.36405175970000003
SRX2606359,3.1642327457,1.099296645,0.8365733508000001,1.2381403895
SRX2606360,4.9467059982,1.5035064158,1.1008671374,1.1292403646
SRX2606361,-8.5451023612,-2.2833505843,-0.3771535294,2.260198201
SRX2606362,-7.9150957145,-0.3346571752,0.1165390028,1.8136984900000002
SRX2606363,-9.7204359259,-0.7883743911000001,0.7505058694000001,0.934770961
SRX2606364,-9.2981328378,-0.7225055832,0.5151089385000001,1.6536759008000002
SRX2606365,-11.5283233049,-0.8119663179000001,1.9064087722,1.5395266705
SRX2606366,-11.5786844901,-1.8812331893,0.0590055216,0.7311326294
SRX3648427,6.9738482669,2.1374907514,0.9669952628,0.5063773146
SRX3648428,-1.5909714345000001,-0.2919407638,-0.0816445845,0.24061905190000002
SRX3648429,-4.6992669761,0.0248810661,0.5144574467,0.7312863485000001
SRX3648430,4.3757111255,1.1588540503,0.7129460828,0.3978430888
SRX3648431,3.9346722461,0.8948499106000001,0.3532381197,0.4496792996
SRX3648432,-2.1921811809,-0.2772476136,0.5214041587,0.31340367890000004
SRX3648433,5.5435475755,1.2631712288,0.5893227317,0.19922782760000002
SRX3648434,-0.1023773164,-0.1216807875,-0.19877917150000002,0.1152101061
SRX3648435,-4.4337224437,-1.2646017646,-0.4371987404,-0.42205319280000003
SRX3648436,0.5114902282,-0.0394374022,-0.1951750353,-0.6351493281
SRX3648437,-4.2832968745,-1.0771316421,-0.7275130683000001,-0.1912257505
SRX3648438,-6.2283317586,-1.3481913455,-0.4622326745,-0.3497409752
SRX3648439,7.2159441533,1.2732521315,0.3476436909,-0.3230613549
SRX3648440,-0.1747208446,-0.3253608397,-0.49217659210000003,0.013931834300000001
SRX3648441,-4.0628441165,-1.2497996229,-0.9756329458,-0.8695550179
SRX3648442,0.948144728,0.42042112460000003,1.4561180963,-0.5835745273
SRX3648443,-3.2682992475,-0.5057081749,0.5912628426000001,-0.34976888170000003
SRX3648444,-4.4408922506,-1.201160154,0.4501573492,-0.6942047976
SRX3648445,5.692828224,1.2541543905,0.944519502,0.22391255340000002
SRX3648446,0.6764306521,-0.1028530468,-0.41007903030000004,0.2597507932
SRX3648447,-2.9054396229,-0.5234993341,-0.0860081494,0.1183771967
SRX3648448,4.0790063254,0.8589624297,0.3413857139,0.3070047322
SRX3648449,3.9878349014000003,0.8766355686,0.3915211699,0.2113585969
SRX3648450,-0.7249432802,-0.25425152160000003,0.1460180195,0.3361836466
SRX3648451,-0.6382729369,0.039892493700000003,0.10333919970000001,0.24617451950000002
SRX3648452,-2.8050439071,-0.7395991632000001,-0.3388741454,-0.4166699016
SRX3648453,-3.8985811025,-0.7816398072,-0.6433899575,-0.6840515936
SRX3648454,1.1062256335,0.16824732720000002,0.9749121706,-0.2893720385
SRX3648455,-3.8156423354,-1.1224501161,0.46625126920000004,-0.6985192277000001
SRX3648456,-5.8344785241,-1.3416086382999999,0.5696631772,-0.7491090958000001
SRX3648457,6.7932484376,1.6090790817,0.6026335718,0.4230655367
SRX3648458,-0.6187724797,0.0014736422000000001,-0.2007594335,0.6231993641
SRX3648459,-4.2450751556,-0.9742263779,-0.1220786521,-0.3519044622
SRX3648460,5.9263760284,1.3052769891,-0.018284698800000002,0.0207611586
SRX3648461,-0.3912138914,-0.4816968193,-1.5043493162,-0.2121551466
SRX3648462,-4.8716998641,-1.3143541643,-0.9679995064,-0.8446982897
SRX3648463,6.5388941327,1.3979880756,0.8969324189000001,0.3810666854
SRX3648464,0.3380959338,-0.11878619200000001,0.0342237319,0.1598792282
SRX3648465,-1.4724537747,-0.3964390256,-0.2653026909,-0.2993239434
SRX3648466,3.5160202114,1.0370014981,0.2609729984,0.2160651442
SRX3648467,-0.5531139820000001,-0.1900197968,-0.4205046492,0.24868521470000002
SRX3648468,-4.3275874579,-1.1979948175,-0.6142289332,-0.5469104442
SRX3648469,0.4403861022,0.24130253440000002,-0.5146179059,0.22392531070000002
SRX3648470,-2.1571349294,-0.70493355,-0.3470025338,0.696949212
SRX3648471,-6.220669345,-1.4348613262,-0.4628301674,0.4572924921
SRX3648472,1.8342293617,1.5298897795,2.750266948,2.8389614
SRX3648473,1.0863193375,2.0412525152,2.7700242321,3.629331685
SRX3648475,7.0528660334,1.2766954709,-0.2632368031,-0.0464505725
SRX3648476,-0.7004418795,-0.9526977978000001,-1.0712127578,-0.29763091750000004
SRX3648477,-5.1099803255,-1.3106811161,-1.1070511414,-0.9325745139
SRX3648478,4.5354500542,1.4904067927,0.7478775995,0.5049484623
SRX3648479,1.5341059752000001,0.5562157026,-0.0889440937,0.5254654547000001
SRX3648480,-3.4625827063,-0.2589136026,0.1913709166,0.4764327532
SRX3648481,6.8979066498,1.7920498256,0.1967717252,0.2785690732
SRX3648482,-1.7811591139,-0.3671551192,-1.9563567393999999,0.2378593947
SRX3648483,-7.1617807819,-1.2404224666,-1.6620420039,-0.1645601635
SRX1429221,-1.402554877,-0.1084687364,-0.3296419269,-0.00047975650000000003
SRX1429222,0.1768473542,-0.1020701557,-0.08271066910000001,0.06544181980000001
SRX1429223,1.2257075228,0.210538892,0.4123525959,-0.0649620633
SRX1429224,-1.3645496838,-0.28228815150000003,-0.1340213177,0.28199780620000003
SRX1429225,-1.4786677745,-0.28642471340000003,-0.4607955891,0.3555883976
SRX1429226,-1.7655224023,-0.1787275818,0.016493599,0.2864726376
SRX1429227,-2.2512306923,-0.4297792667,-0.2647383528,0.2607457297
SRX1429228,-0.8046367371,-0.1782209767,0.054067809200000004,-0.0372984099
SRX1429229,-2.6932659929,-0.3824246685,0.0022184896,0.3034911876
SRX1429230,-2.2809795734,-0.22208073020000002,0.6604760479,0.6858151938
SRX1429231,-0.19340302350000002,-0.18808203110000002,0.7343250742,0.6529442312
SRX1429232,-2.4836634732,-0.28913690270000003,0.7032982797,0.5005198861
SRX1429233,-2.1315111685,-0.15865504090000002,0.9759826424,0.48215291050000003
SRX1429234,-2.1712516833,-0.1207394197,0.9308819748,0.6769182377
SRX1429235,-2.0610024284,-0.1906221581,0.6637939686000001,0.3394730724
SRX1429236,-1.145612205,-0.3032086435,0.20384134480000002,0.0668592925
SRX1429237,-1.8252001254999999,-0.001131082,1.0625376991,0.153667305
SRX1429238,-2.0806522185,-0.1582717217,0.99112013,0.4625659763
SRX1429239,-2.3585278642,0.0917675877,0.7014583670000001,0.2807617458
SRX1429240,-2.5484330173,0.0930468409,0.7274550134000001,0.44684305550000003
SRX1429241,-2.3688631457,-0.2999914716,0.8511806096000001,0.4448936382
SRX1429242,-2.8868022371,-0.3369134673,0.439355317,-0.19578862200000002
SRX1429243,-2.3836487444,-0.2622436193,0.4150481579,0.09682348780000001
SRX1429244,-2.5163409515,-0.23491448620000002,0.655532997,0.061733489100000004
ERX2339161,0.5292330069,0.19422105350000002,0.9349667760000001,-0.0780272286
ERX2339162,-0.5292330069,-0.19422105350000002,-0.9349667760000001,0.0780272286
ERX2339163,4.6857212243,1.8123227249,1.0350623373,-2.2632481426
ERX2339164,2.702541846,0.4487006991,-1.0851124876,-1.0649989832
ERX2339165,1.2540099859,1.1833450247,1.3412142708,-2.560240747
ERX2339166,0.2539440624,0.7723902561,-0.6373194961,1.309129857
ERX2339167,-0.9328700236,0.8059175335000001,1.6477797171000002,-0.9755360325
ERX2339168,0.2264537304,-0.29349905800000003,0.634326225,-0.5380283131
ERX2339169,-0.0877530618,-0.2254467315,-1.018127508,-0.0081122252
ERX2339170,4.4622308504,1.7954705067,0.8995296301000001,-2.0055010531
ERX2339171,2.8334121599,-0.09660259580000001,-1.4964518841,-1.4344527856
SRX7656012,-0.20652508500000002,0.3546005151,0.4533878747,-0.027253958000000002
SRX7656013,-2.1592195643,0.0394976851,-0.1418978575,-0.11971786220000001
SRX7656014,-2.8844796563,0.3294694328,0.3935139783,-0.21584072440000002
SRX7656015,-2.4269122867,0.19615610090000002,0.623936616,0.3683892925
SRX7656016,3.1690344829,1.1460353134,0.28945742080000003,-0.5771029972
SRX7656017,4.4149472096,1.4400822308,0.5401655996,-0.1841666521
SRX7656018,3.6707554239,1.1742915297,0.2618278502,-0.3687948276
SRX7656019,-2.5054581372999998,0.0122871879,0.4848037604,0.1360468099
SRX7656020,4.0068518516,1.2798637148,0.4610452712,-0.3431985309
SRX7656021,-0.3915956165,0.5905304887,0.0437347306,-0.4555540195
SRX7656022,0.7167721436000001,0.6779095430000001,-0.044750474900000003,-0.1858076724
SRX7656023,4.0571635645,1.1830749313,0.2790017379,-0.7099119595000001
SRX7656024,-1.5813632353,0.3925231871,0.5859264563000001,-0.046857243400000005
SRX7656025,3.7282305537,0.7023855711,0.9673873495,-0.41269513630000004
SRX7656026,-1.5659258779,0.110619357,0.2314686698,-0.5131154343000001
SRX7656027,-3.0416619539,-0.0354243907,0.2665796743,-0.1269990668
SRX7656028,-2.9590781593,0.1301661769,0.3366569795,0.10993355040000001
SRX7656029,-2.8589658306,-0.33635277890000004,-0.2282147863,0.023998691000000003
SRX7656030,-2.8105311908,0.3900135847,0.5274583282,-0.0645421345
SRX7656031,-1.5822904008,-0.0015307858,0.2005882598,0.024453562300000002
SRX7656032,-2.2819403123,-0.0756892624,0.0300330879,0.0490355546
SRX7656033,-1.7104875577,0.18948297760000002,-0.2237825351,-0.0041063973
SRX7656034,-1.0113333926,0.021997511,-0.14973411650000001,-0.10113869
SRX7656035,-2.4802972937,-0.2520303379,0.3101586086,-0.3123334129
SRX7656036,-2.926712765,0.052250131500000005,0.3537537664,0.12031063260000001
SRX7656037,-2.6222116001,-0.45290643350000004,0.42170699780000004,0.0867310174
SRX7656038,-2.9910980165,0.1705834507,0.050726264800000004,-0.0719239748
SRX7656039,0.049102210800000004,0.0657607785,-0.0779224302,0.1551575962
SRX7656040,-0.5993581914,0.0790067411,-0.0240871772,-0.1455205064
SRX7656041,0.5502559806,-0.1447675196,0.10200960740000001,-0.0096370899
SRX7656042,1.9345082017,0.6512205059,0.3164111535,0.4786307316
SRX7656043,-0.3750777052,0.2350530439,0.024155456000000002,0.3623312729
SRX7656044,0.7054391837,0.6761154998000001,-0.0315447948,0.5059505444
SRX7656045,0.33436205500000005,0.5207402280000001,0.0494803105,0.43209964110000004
SRX7656046,2.4907866458,0.6569997986,-0.018366457200000002,0.4525042172
SRX7656047,3.0051293314,0.7614280083,-0.045309499100000004,0.6632017722
SRX7656048,3.6572805834,0.6981507521,0.0650817768,0.7217021386
SRX7656049,2.0987432632,0.7969377167,0.2595009587,0.4677544638
SRX7656050,1.5022553286,0.4500214536,0.1422912409,0.4611925243
SRX7656051,1.2548531601000001,0.0249509163,-0.8532866648,-0.37997339890000004
SRX7656052,1.9935142922,0.3105551488,-0.2732250569,0.0772761478
SRX7656053,1.3537472956,0.4307892307,0.0374827945,-0.1096736403
SRX7656054,-1.509993482,0.050519645700000004,0.4606911587,-0.0230433434
SRX7656055,-2.3680481623,0.09049901190000001,0.6656940945,0.168352475
SRX7656056,-2.5694680762,0.3351934843,0.7882770742,-0.053155568900000005
SRX7656057,-2.2309551169,-0.09527557760000001,0.9095029811,0.1913602136
SRX7656058,-2.306473103,0.24370060940000002,0.8640185954,0.1677065451
SRX7656059,-2.5313881313,0.2259654834,0.5419236596,0.0582385391
SRX7656060,-2.2188106944,0.1388620481,0.4261429808,0.1382441158
SRX7656061,-1.8326431583,0.1258602641,0.8298280642,-0.0302317619
SRX7656062,-2.071394384,-0.0853909534,0.7256695373000001,-0.0370696041
SRX7656063,-1.6812933347999999,0.23029851710000002,0.6885066686,-0.3372377347
SRX7656064,-2.0269720924,0.121672423,0.2749948434,-0.9243751729
SRX7656065,-0.7256970309,-0.09550664980000001,0.4438940417,-0.1161961215
SRX7656066,-3.070824714,0.0334613187,0.007040354,0.8073721184
SRX7656067,-3.1542626624,-0.0070555456,-0.19789126640000002,0.6480559778
SRX7656068,-3.6899803039,0.0006466962000000001,0.2258250839,0.6671653607
SRX7656069,-3.7733581137,-0.0097772819,-0.0717876252,0.32650178900000004
SRX7656070,-2.951670042,0.10959596190000001,0.2478355575,0.6699942852
SRX7656071,-2.449281788,0.6563139778,0.3948404264,0.7175511391
SRX7656072,-4.0674861079,-0.153120751,0.33822179080000003,0.6930190192
SRX7656073,-4.0616048218,0.22672575290000002,-0.18929622670000001,0.6395806559
SRX7656074,-2.3368585772,0.7083687320000001,0.12047508230000001,0.7560918152
SRX7656075,-2.3169592864,-0.2865988809,-0.0022167940000000002,0.5011515705
SRX7656076,-1.4199391045,0.5159759569,0.39563459300000003,0.0634748549
SRX7656077,-2.0850082372,0.3238426569,0.2962394745,0.037444798
SRX7656078,0.8987592181,0.22300236410000002,-0.33505389020000004,0.3195477163
SRX7656079,-1.5083782951,0.1736548202,-0.6745448546,0.3922466502
SRX7656080,-0.5091672494,0.7731455839,-0.3122839644,0.380241675
SRX7656081,0.5866498566,0.45728330850000004,-0.8094412008,0.3310440665
SRX7656082,0.8682364975,0.7595481618000001,-0.286643101,0.2027718107
SRX7656083,-2.2751310873,0.33460348360000003,-0.30470165790000003,0.5358021842
SRX7656084,2.510036828,1.2758268461,-0.7391538787,0.48080550120000004
SRX7656085,-2.4851410808,0.557692685,-0.3489259475,0.33520989630000003
SRX7656086,-1.7507308355000002,1.2620273529000001,0.2590386586,0.5667290612
SRX7656087,-1.7423218568,0.2433196373,-0.1935391055,-0.3702067146
SRX7656088,1.3628530917,0.3444484511,-0.8640501095,-0.2319845284
SRX7656089,-3.4283868374,0.2351016693,-0.4618933045,-0.3490162701
SRX7656090,-1.1803436309,-0.2212002102,0.0210012254,0.0209454242
SRX7656091,-2.5740831645,-0.25669924780000003,0.0523045004,0.0894372902
SRX7656092,-3.5208233505,-0.49105610720000004,-0.2022142612,-0.17779653310000001
SRX7656093,-2.0468041229,-0.5300442945,-0.22017812720000002,0.1140185477
SRX7656094,-2.4336278212,-0.33194761570000003,-0.1669608943,0.0423146067
SRX7656095,-1.8798699842,-0.06788583940000001,-0.3274940837,-0.0063325025
SRX7656096,-2.4781478839,-0.0989762361,0.11028657680000001,0.10235866360000001
SRX7656097,-1.8929885718000001,-0.0757438579,0.25441264150000004,-0.1729889986
SRX7656098,-2.6734644841,-0.0142429111,-0.3955223704,-0.0290035878
SRX7656099,-0.16922023560000002,-0.0036547484000000003,0.4674081592,-0.4829505636
SRX7656100,2.4868648176,0.2262242915,0.5069878357000001,-0.5070243673
SRX7656101,-0.4352051324,0.0347107644,0.38271191050000003,-0.2194525104
SRX7656102,0.21992975250000002,0.29877000000000004,0.5468360644,-0.009618724
SRX7656103,-1.9117131242,0.0317021514,0.22237480850000002,-0.07078720720000001
SRX7656104,1.3752806839,0.6008190521,0.46149116160000003,-0.1308405709
SRX7656105,-0.7792774861,-0.2253997923,0.3207726495,-0.5614017487
SRX7656106,-1.0396214781,0.19077867140000002,0.2246609159,-0.46725191930000004
SRX7656107,-1.2266556195,-0.3679601643,-0.2175593284,-0.6554630457
SRX7656108,-4.1067446437,-0.9806863344000001,0.1797337501,-0.1237117001
SRX7656109,-3.9964638349,1.57857e-05,0.4360075988,-0.15723888490000001
SRX7656110,-3.7735062527,-0.38540116890000004,0.8017791265,-0.038116049900000004
SRX7656111,-4.9271504917,-0.433959482,0.1293867094,0.2117384314
SRX7656112,-4.3786151086,0.044606634900000004,0.1678741246,-0.0472237189
SRX7656113,-3.1213922564,-0.8906163921,-0.0483669576,-0.1983678585
SRX7656114,-5.7627112407,0.1878013829,0.5556949975000001,-0.4623429048
SRX7656115,-5.4286877117,-0.31215830510000003,0.46345497620000004,-0.4348139043
SRX7656116,-3.7783049783,-0.0309311788,0.1902106582,-0.4875960347
SRX7656117,-3.5809222992,-0.1033902667,-0.0369758052,-0.5660897333
SRX7656118,-3.7781260365,0.1506543262,0.49205802130000004,-0.2582917132
SRX7656119,-1.6414462586,-0.2268470548,0.0878739543,-0.7663269783000001
SRX7656120,-2.7025260519,0.1067024258,0.1038914616,-0.1615983729
