,A,NanR,Crp
svns_pgi__BmePgi24_15__1,0.9406164181274812,-0.16982563800000072,0.20789728299999946
svns_pgi__BmePgi24_15__2,1.4980663118240674,-0.12821284800000046,0.2882144130000004
svns_pgi__BmePgi24_26__1,0.6510497908558005,-0.010155650000000628,0.16856253300000112
svns_pgi__BmePgi24_26__2,0.7058459524991553,0.0961744659999999,0.14498237199999942
svns_pgi__BmePgi24_41__1,1.2537268036302662,0.2985624470000001,0.4958493130000008
svns_pgi__BmePgi24_41__2,0.2920233539571656,0.04540328299999974,0.08223337899999983
svns_pgi__BmePgi24_52__1,1.254469296530564,-0.07089761900000012,0.2600776430000007
svns_pgi__BmePgi24_52__2,0.9286326375352404,-0.14702271700000047,0.11009234900000033
svns_pgi__PaePgi2_34__1,0.7564105920439788,0.2966505850000001,0.9464174330000006
svns_pgi__PaePgi2_34__2,1.178916188150779,0.2317667109999997,0.980365153000001
svns_pgi__PaePgi2_63__1,1.0665567086917849,0.31907455499999937,0.998691483
svns_pgi__PaePgi2_63__2,1.7529906669270738,0.4001480849999997,0.974959343
svns_pgi__PaePgi24_54__1,-1.4568139252974928,0.2853780859999997,0.8303385730000006
svns_pgi__PaePgi24_54__2,-1.3594917970680696,0.2654615429999998,0.9265034130000008
svns_pgi__PaePgi24_90__1,-1.2148647457011166,0.347990287,0.809689723
svns_pgi__PaePgi24_90__2,-1.335563323775076,0.3629478209999997,0.9991721830000008
abx_media__m9_ctrl__1,2.8974502696812845,-0.13124506099999955,-0.21908725299999965
abx_media__m9_ctrl__2,2.7170477960099664,-0.34937975099999985,0.06872792999999966
abx_media__rpmi_ctrl__1,-2.687624062499146,-0.8294455340000004,0.1818832429999997
abx_media__rpmi_ctrl__2,-1.5946307222177756,-0.6260120809999998,0.4604582229999998
abx_media__camhb_ctrl__1,-2.934864474710744,-1.4881609570000007,-1.4667156490000008
abx_media__camhb_ctrl__2,-2.614099057749683,-1.6256874130000003,-1.5642143070000003
abx_media__m9_mero__1,1.7151548444276978,-0.34754196599999965,0.10006032100000084
abx_media__m9_mero__2,2.2397908635836696,-0.3070300650000011,-0.24440689100000054
abx_media__rpmi_mero__1,-2.658287937063114,-1.338828533,-0.15585906599999966
abx_media__rpmi_mero__2,-2.8053691432257533,-1.1070590620000005,0.12222331400000107
abx_media__camhb_mero__1,-4.187748788763597,-2.1800995280000004,-2.568928611
abx_media__camhb_mero__2,-4.187798428973905,-2.0962767610000004,-2.3720532899999998
abx_media__m9_trisulf__1,1.293627495651996,-0.1399590840000009,-0.13952741599999996
abx_media__m9_trisulf__2,0.4889880932490824,0.015951891999999468,-0.12156318199999915
abx_media__rpmi_trisulf__1,-4.87342879203598,-1.1721862019999998,-1.1385435739999998
abx_media__rpmi_trisulf__2,-4.910996807852067,-1.0082227809999995,-1.1257448149999991
abx_media__camhb_trisulf__1,-5.8650870686101975,-0.911269397,-0.6163487490000001
abx_media__camhb_trisulf__2,-5.55777215939739,-0.807586412,-0.6510849729999997
abx_media__m9_cef__1,1.997097080161728,-0.33992674400000045,-0.4245596339999995
abx_media__m9_cef__2,0.941821384346239,-0.4405091850000007,-0.35219075799999894
abx_media__rpmi_cef__1,-4.855381350087875,-1.3492406119999998,0.17718560299999986
abx_media__rpmi_cef__2,-4.459563889787557,-1.2516463360000003,0.25364192300000177
abx_media__camhb_cef__1,-3.721780111408056,-1.1598307129999998,-0.8382274849999991
abx_media__camhb_cef__2,-3.9658026565720537,-1.3353771989999998,-0.9034556939999998
abx_media__m9_cipro__1,2.9285976778560125,-0.6571562590000006,-0.29610201100000033
abx_media__m9_cipro__2,2.481336028920281,-0.5844711240000002,-0.23094071100000055
abx_media__rpmi_cipro__1,-4.934597463415749,-0.974098800000001,-0.7087974589999995
abx_media__rpmi_cipro__2,-4.689856477782451,-1.220790022,-0.9681077109999999
abx_media__camhb_cipro__1,-7.047805656063329,-1.3762940100000003,-1.3565894469999993
abx_media__camhb_cipro__2,-7.245851209156798,-1.4850751819999999,-1.1236836730000004
hot_tale__42c_ale3_30c__1,-1.711961954350658,0.10297870399999988,0.06220796800000095
hot_tale__42c_ale3_30c__2,-1.2959399815886388,0.06935231699999989,0.017358810000001057
hot_tale__42c_ale3_37c__1,-1.6315660421943812,0.12545871799999994,0.4355665230000003
hot_tale__42c_ale3_37c__2,-1.24839871248149,0.10770619400000037,0.4006368030000012
hot_tale__42c_ale3_44c__1,1.3914191916797944,0.4870762309999997,0.3718853430000007
hot_tale__42c_ale3_44c__2,1.2788915585676326,0.4715006439999998,0.3553441930000005
hot_tale__hot_ale3_mid_30c__1,-1.166691712161497,0.33658566400000023,0.7396188830000003
hot_tale__hot_ale3_mid_30c__2,-1.2373868331229825,0.3825716610000001,0.5625003330000009
hot_tale__hot_ale3_mid_37c__1,-1.9026796736371452,-0.01943179800000028,0.5847484430000005
hot_tale__hot_ale3_mid_37c__2,-1.3382136083833585,0.0586821509999993,0.1894337430000004
hot_tale__hot_ale3_mid_44c__1,-3.1121365897020765,0.2594487790000004,-0.07124534099999913
hot_tale__hot_ale3_mid_44c__2,-0.4875776034109805,0.2483460209999997,-0.002275452999999317
hot_tale__hot_ale3_30c__1,-1.0553842740786503,0.1742912729999997,0.5150203330000007
hot_tale__hot_ale3_30c__2,-1.7011038632832918,0.1885023199999996,0.5286701730000001
hot_tale__hot_ale3_37c__1,-0.4363802322232084,0.0273640240000006,0.3493771030000001
hot_tale__hot_ale3_37c__2,-0.3036440655911271,-0.06577467000000059,0.3963193829999998
hot_tale__hot_ale3_44c__1,-0.5171362028707697,0.29087945099999946,0.28643448300000074
hot_tale__hot_ale3_44c__2,-0.2829694086208956,0.10242404599999944,0.30231870300000097
hot_tale__hot_ale4_30c__1,-1.7556308333389798,0.0048805789999999405,-0.0598787810000001
hot_tale__hot_ale4_30c__2,-2.078580154733979,0.032694804999999334,0.0276806220000001
hot_tale__hot_ale4_37c__1,-0.3792376391956978,0.0075613350000001125,-0.15436083400000022
hot_tale__hot_ale4_37c__2,-0.3312212743272844,-0.03722243800000058,-0.04945322999999924
hot_tale__hot_ale4_44c__1,0.1276616804165283,0.4794648749999997,0.16471379300000066
hot_tale__hot_ale4_44c__2,0.0177237213494861,0.4509348269999993,0.0758041020000011
hot_tale__hot_ale8_30c__1,-2.517510730908504,-0.022925348000000238,-0.056768664999999885
hot_tale__hot_ale8_30c__2,-1.781727849350332,0.010796591000000078,-0.10699186199999923
hot_tale__hot_ale8_37c__1,-0.9215207477444088,-0.008767259999999943,-0.007091699000000062
hot_tale__hot_ale8_37c__2,-0.5957726977900263,-0.13580435599999952,-0.04404757799999892
hot_tale__hot_ale8_44c__1,0.0540924937200242,0.5538864590000001,0.07381628000000083
hot_tale__hot_ale8_44c__2,0.2417175926077207,0.577338234,0.1405062560000001
hot_tale__hot_ale9_mid_30c__1,-0.8539998293486613,0.1959378449999996,0.11993167500000013
hot_tale__hot_ale9_mid_30c__2,-1.549283236360399,0.18708336499999945,0.10594186400000004
hot_tale__hot_ale9_30c__1,-1.5225485026760537,-0.09727817800000073,0.057352916000001024
hot_tale__hot_ale9_30c__2,-1.1346395568038117,0.04848804399999995,0.17408408300000033
hot_tale__hot_ale9_mid_37c__1,-0.208231662645411,-0.11493825300000005,-0.07088768000000023
hot_tale__hot_ale9_mid_37c__2,-0.1019753201184247,0.10078223000000007,0.028525377000001132
hot_tale__hot_ale9_37c__1,-0.2029583163736281,-0.16354514000000098,0.032825572000000136
hot_tale__hot_ale9_37c__2,-0.2859147653326738,-0.08389654600000007,0.03721724300000062
hot_tale__hot_ale9_mid_44c__1,0.5688199721414392,0.5634074049999995,0.2861256930000007
hot_tale__hot_ale9_mid_44c__2,0.8264810463302577,0.4989371449999993,0.3056119630000005
hot_tale__hot_ale9_44c__1,0.9622171002905916,0.3588287599999989,-0.02729796100000037
hot_tale__hot_ale9_44c__2,0.7322643213845373,0.283067784,-0.08631352099999923
hot_tale__hot_ale10_30c__1,-2.1471270796564537,0.3576645229999995,0.23749544300000025
hot_tale__hot_ale10_30c__2,-2.2730131062009544,0.207730228,0.4220348329999997
hot_tale__hot_ale10_37c__1,-1.6117007359350992,-0.1707598809999995,0.06875389400000033
hot_tale__hot_ale10_37c__2,-0.9739610403748644,-0.1714047609999998,0.12083432100000024
hot_tale__hot_ale10_44c__1,0.1563477342796947,0.3189779769999994,-0.03575344399999913
hot_tale__hot_ale10_44c__2,-0.2728159440792747,0.2429703199999995,0.11004349699999948
hot_tale__hot_ale16_30c__1,-2.012324758587514,0.0257823789999998,0.12930916100000012
hot_tale__hot_ale16_30c__2,-1.8167874477620216,0.11018809499999893,0.25108644300000016
hot_tale__hot_ale16_37c__1,-1.2615958816105308,0.03419349099999991,-0.02264786099999938
hot_tale__hot_ale16_37c__2,-0.8524556608404237,-0.08029525400000015,-0.007290675000000134
hot_tale__hot_ale16_44c__1,-0.257794251716391,0.32037543099999954,0.039920518000000633
hot_tale__hot_ale16_44c__2,0.2273514268268725,0.6014940439999998,0.206041613
pdhr_ale__pdhR-13_51__1,2.193208146137099,-0.34607950200000026,0.42604259299999997
pdhr_ale__pdhR-13_51__2,1.9723448688643717,-0.4005070469999987,0.3453698430000003
pdhr_ale__pdhR-14_46__1,3.654426002011011,-0.2751512070000004,0.4137442230000001
pdhr_ale__pdhR-14_46__2,3.6768028037311016,-0.1647398769999988,0.3746890430000001
pdhr_ale__pdhR-15_51__1,1.60668084037558,-0.1003664769999988,0.20815125300000048
pdhr_ale__pdhR-15_51__2,1.4766525298384408,-0.2744715709999994,0.29122772299999866
pdhr_ale__pdhR-16_49__1,3.323472544596644,-0.23526024600000014,0.3586398129999999
pdhr_ale__pdhR-16_49__2,3.477188715502674,-0.4595030380000002,0.2910247429999995
tcs__del_atoC_LiAcet__1,0.1390672763936308,0.21678681099999952,0.3723211630000005
tcs__del_atoC_LiAcet__2,0.0653757481958807,0.25797941899999977,0.5545006830000005
tcs__del_atoC_LiCl__1,0.7598924338891723,0.2368703569999999,0.7297175930000002
tcs__del_atoC_LiCl__2,-0.1010900944291346,0.19785829799999988,0.803204053
tcs__del_atoC_m9__1,1.000422488374987,0.355256979,0.6994936329999994
tcs__del_atoC_m9__2,0.4462724376930393,0.26400785299999985,0.8078232029999999
tcs__del_baeR_etoh__1,15.151807797800553,1.5102866619999995,0.725387413
tcs__del_baeR_etoh__2,15.34615453845861,1.661827123,0.8432000029999998
tcs__del_baeR_lb__1,21.362063248158048,0.058411041999999476,0.452954033000001
tcs__del_baeR_lb__2,20.970605654158007,0.10123503400000013,0.5136486629999997
tcs__del_btsR_01xlb__1,6.366152921070884,-1.243311533,-1.0043266899999992
tcs__del_btsR_01xlb__2,5.927003833085063,-1.1785265580000006,-1.1325108709999991
tcs__del_btsR_lb__1,13.647779109738815,0.693183908,0.9059306429999996
tcs__del_btsR_lb__2,13.299018325697446,0.6024931929999999,0.882795573000001
tcs__del_btsR_pyruvate__1,5.966965499768554,-1.4385648810000005,-1.2074819320000003
tcs__del_btsR_pyruvate__2,5.80439279235242,-1.488516938,-1.2602474279999996
tcs__del_cpxR_etoh__1,7.462544580135907,1.3672137640000006,1.209290043000001
tcs__del_cpxR_etoh__2,7.772854278462802,1.3967363429999995,1.1967784130000003
tcs__del_cpxR_lb__1,22.18443014071656,0.3448238190000001,0.5608460330000007
tcs__del_cpxR_lb__2,22.586288098088406,0.4200752080000001,0.6407895630000002
tcs__del_cusR_CuSO4__1,7.793290383174647,0.4239699759999995,1.0462541129999998
tcs__del_cusR_CuSO4__2,7.702167063622133,0.4975341420000001,1.048489943
tcs__del_cusR_lb__1,17.375389031200854,0.5385927619999995,0.9952246930000008
tcs__del_cusR_lb__2,17.396789116784934,0.5680992940000005,1.0406022430000004
tcs__del_kdpE_01-kcl__1,2.9828688040068165,-0.1610791659999995,0.08810516099999965
tcs__del_kdpE_01-kcl__2,3.0539447254944165,-0.12266002800000032,0.12273579200000027
tcs__del_kdpE_115-kcl__1,1.9319100100718576,0.2844459480000001,0.04519701000000076
tcs__del_kdpE_115-kcl__2,1.5272053946788224,0.26225700699999965,-0.003365354999999681
tcs__del_phoB_m9__1,0.8968139248200331,0.16886610199999996,0.7310639430000005
tcs__del_phoB_m9__2,0.9620554168571032,0.13522130399999988,0.7578592129999997
tcs__del_phoB_m9p__1,0.2593417779565135,-0.8561594500000007,-0.5173016199999996
tcs__del_phoB_m9p__2,-0.1905766742390393,-0.883997881,-0.4868159799999994
tcs__del_rcsB_etoh__1,13.327610401047652,1.6173293549999992,0.8584217130000003
tcs__del_rcsB_etoh__2,13.516545697742938,1.6472097299999984,0.921416013
tcs__del_rcsB_lb__1,8.364215774052113,0.16749750800000118,0.6655188230000011
tcs__del_rcsB_lb__2,8.288463225305392,0.14514988599999956,0.7005509330000006
tcs__del_zraR_lb__1,7.479488991695335,-0.04971027599999989,0.5367675730000006
tcs__del_zraR_lb__2,7.475147952839377,-0.09108562300000056,0.5696375729999996
tcs__del_zraR_zncl2__1,9.11893172458469,0.2651204460000001,0.8338904830000011
tcs__del_zraR_zncl2__2,9.21091105213565,0.33662968900000045,0.8158754130000005
tcs__wt_01-kcl__1,4.41641850949642,-0.10699887800000064,-0.042192379999999474
tcs__wt_01-kcl__2,4.468290244194624,-0.028293230000000943,-0.04159150899999986
tcs__wt_01xlb__1,6.57651637587724,-1.5030867250000002,-1.1868215099999997
tcs__wt_01xlb__2,6.873499515845359,-1.4087823110000004,-1.1874649749999993
tcs__wt_115-kcl__1,2.089033340526852,0.17392866800000115,-0.09970663000000002
tcs__wt_115-kcl__2,2.003586894987345,0.2153186829999996,-0.12142913199999937
tcs__wt_CuSO4__1,12.804054154002417,0.39181568099999975,0.7338502030000011
tcs__wt_CuSO4__2,13.652141627127294,0.2968490519999998,0.7305206129999995
tcs__wt_etoh__1,11.376966603501666,0.9246545979999999,0.5754630630000008
tcs__wt_etoh__2,11.303156879226874,1.013804884999999,0.5394844130000003
tcs__wt_lb__1,3.808765786025349,0.19633964299999995,0.9893765630000004
tcs__wt_lb__2,3.1001697212245523,0.17340209599999934,1.0922559429999996
tcs__wt_LiAcet__1,-0.0488547438139981,0.01043601900000013,0.6491752730000009
tcs__wt_LiAcet__2,0.6130892306866095,0.012912249000000207,0.4062179429999997
tcs__wt_LiCl__1,0.2983328580425903,0.2647690890000005,0.5743156230000004
tcs__wt_LiCl__2,0.5256270391496342,0.23671837199999946,0.6016396030000006
tcs__wt_m9p__1,0.2607008808588418,-0.8022942630000003,-0.39549780799999995
tcs__wt_m9p__2,0.5248857803603362,-0.6616165370000004,-0.4201194360000001
tcs__wt_pyr__1,7.2198173602645,-1.5333075850000002,-1.287916309
tcs__wt_pyr__2,7.494534355726712,-1.3725814410000003,-1.1631474849999996
tcs__wt_zncl2__1,6.49257972574622,0.12479131699999968,0.6655301930000004
tcs__wt_zncl2__2,6.177745166135618,0.013773697999999612,0.6831118230000008
ros_tale__0_0_0pq__1,-0.3639957580553443,-0.3498504520000001,0.3292272530000009
ros_tale__0_0_0pq__2,0.0402160459256532,-0.2587578100000005,0.30771033300000106
ros_tale__0_0_250pq__1,2.6199374791886867,0.7380442729999999,1.4522597630000007
ros_tale__0_0_250pq__2,2.853394643909687,0.6906681890000002,1.4384985730000004
ros_tale__1_mid_250pq__1,-1.2884975688066502,0.1758102819999996,0.6546866229999999
ros_tale__1_mid_250pq__2,-1.218078149214373,0.1786127999999989,0.6257248529999995
ros_tale__1_0_0pq__3,0.7599519593101427,-0.28517016400000017,0.6079365029999995
ros_tale__1_0_0pq__4,0.4700130892563303,-0.13774421500000056,0.6228776230000008
ros_tale__1_0_250pq__1,0.8488940563425484,0.0580903079999997,0.4961959629999999
ros_tale__1_0_250pq__2,0.8015690528354608,0.1385332969999995,0.6021915230000001
ros_tale__1_0_750pq__1,0.4782749191691978,-0.14686512900000093,0.6259014130000011
ros_tale__1_0_750pq__2,1.3868017318697228,0.1859503379999996,1.045357503
ros_tale__1_1_0pq__1,-0.9178486796742936,0.1166987999999991,0.7677037930000008
ros_tale__1_1_0pq__2,-2.012477365819406,0.07666029499999905,0.727341753000001
ros_tale__1_1_250pq__1,-1.7408629080273164,0.1041516809999994,0.616797033000001
ros_tale__1_1_250pq__2,-1.7200332661523057,0.2054181960000001,0.8796841830000002
ros_tale__1_1_750pq__1,-0.6225060568369778,0.2454492029999997,0.9722065830000002
ros_tale__1_1_750pq__2,-1.183620982665294,0.285649394,1.0968635530000004
ros_tale__1_2_0pq__1,0.4052803485926891,-0.4156364769999987,0.4026113930000008
ros_tale__1_2_0pq__2,0.0559846457589061,-0.6421715749999999,0.2011867830000007
ros_tale__1_2_250pq__1,-1.4926737109618025,-0.4387647719999999,0.6133156930000006
ros_tale__1_2_250pq__2,-1.297033034890706,-0.4058859049999999,0.8060088329999999
ros_tale__1_2_750pq__1,-0.3404021922900547,-0.19808022800000025,1.0991647330000005
ros_tale__1_2_750pq__2,-1.447533435965926,-0.28198078299999985,1.1248291229999996
ros_tale__1_3_0pq__1,-0.2322992734710402,-0.30064301699999874,1.6003325529999994
ros_tale__1_3_0pq__2,0.0626187816031968,-0.2792487990000003,1.5980901030000003
ros_tale__1_3_250pq__1,-1.1343794746272564,0.18640365499999945,0.982030343
ros_tale__1_3_250pq__2,-0.5183569404228515,0.6109860889999998,1.2771547729999997
ros_tale__1_3_250pq__3,-0.0688678962385452,0.7104266629999998,1.2324065130000008
ros_tale__1_3_250pq__4,-1.9495797124921992,0.7085179649999995,0.6953416529999998
ros_tale__1_3_750pq__1,-0.9676641728034678,0.2215839319999997,1.0045313030000005
ros_tale__1_3_750pq__2,-0.553088989544299,0.16747971900000014,0.8300577430000011
ros_tale__1_4_0pq__1,0.1852051715971059,-0.213198738,0.9822872229999984
ros_tale__1_4_0pq__2,0.9856386784578538,-0.1441795809999995,0.8874455430000001
ros_tale__1_4_250pq__1,-0.7852809259520208,0.14118062899999995,0.5704754429999994
ros_tale__1_4_250pq__2,-0.0752108672723136,-0.019536898000000136,0.5921552030000008
ros_tale__1_4_750pq__1,-0.5600117910329955,-0.003143149000000456,0.3072018029999999
ros_tale__1_4_750pq__2,-0.8416774637739146,-0.1344770000000004,0.4223943630000005
ros_tale__1_4_750pq__3,0.0897668662866612,0.3986818830000001,0.6522730330000002
ros_tale__1_4_750pq__4,0.7747341222915061,-0.14266948499999987,0.2525884729999994
ros_tale__2_mid_250pq__1,1.781407616618457,0.2594061920000001,0.4665373430000006
ros_tale__2_mid_250pq__2,0.929211439590488,0.2480216400000001,0.22496456300000034
ros_tale__2_0_0pq__1,1.8762253579886383,-0.1383537060000002,1.323272493000001
ros_tale__2_0_0pq__2,2.1365695510787908,-0.04066502099999969,1.432955703000001
ros_tale__2_0_250pq__1,0.7645652410663171,-0.03270961300000064,0.4367484630000007
ros_tale__2_0_250pq__2,-0.1134251104366196,-0.06395865999999995,0.4668021630000006
ros_tale__2_0_750pq__1,0.8885493447477986,-0.35152649700000005,0.39065801299999947
ros_tale__2_0_750pq__2,0.5822115833178712,-0.432737983,0.5452427929999999
ros_tale__2_1_0pq__1,2.382979054295201,-0.5931658970000004,0.040594261000000735
ros_tale__2_1_0pq__2,1.8565427728592263,-0.5300023030000007,0.21928040300000085
ros_tale__2_1_250pq__1,0.5667705765386881,0.18484922800000006,1.1107003029999998
ros_tale__2_1_250pq__2,0.5001013846626808,0.039221732999999766,0.8431179929999999
ros_tale__2_1_750pq__1,0.746347730492536,0.13163887400000007,0.9049245530000009
ros_tale__2_1_750pq__2,1.1710969736253738,0.086442613,1.0484879629999997
ros_tale__2_1_750pq__3,1.0045246314715868,-0.17624870300000062,0.7018120830000001
ros_tale__2_2_0pq__1,0.0808264562213053,-1.0834969929999998,0.07986402600000098
ros_tale__2_2_0pq__2,0.2134271340617528,-0.5338121330000005,0.7592634930000006
ros_tale__2_2_250pq__1,-0.4332259656133841,-0.7272958330000003,0.17330999300000016
ros_tale__2_2_250pq__2,-0.0937323595574161,-0.3588624820000001,0.4292550130000006
ros_tale__2_2_750pq__1,0.3180115381796363,-0.28751793999999986,0.5576607930000002
ros_tale__2_2_750pq__2,-1.1307937538091368,-0.493501481,0.305956793
ros_tale__2_3_0pq__1,-0.9763005228225736,-0.6450924659999995,0.860010453000001
ros_tale__2_3_0pq__2,-1.6981159679045137,-0.32174402299999993,0.9657211629999995
ros_tale__2_3_250pq__1,-2.838108884463155,-0.16260713199999974,0.8571940530000006
ros_tale__2_3_250pq__2,-3.2485668306313,-0.5305054169999988,0.8164901330000003
ros_tale__2_3_750pq__1,-2.908028099182283,0.007390273000001278,1.0268770230000008
ros_tale__2_3_750pq__2,-2.914029427477564,-0.058002042000000024,0.8530044829999994
ros_tale__3_0_0pq__1,0.2924329581627358,-0.7941910520000004,-0.037079375999999435
ros_tale__3_0_0pq__2,0.7363848707265747,-0.6089681109999994,-0.11367244899999918
ros_tale__3_0_250pq__1,-0.2064560939042024,-0.23200230000000044,0.40781697300000097
ros_tale__3_0_250pq__2,0.2892425293199513,-0.007004038000000712,0.32149887299999946
ros_tale__3_0_750pq__1,-1.7209690746570123,0.20863343200000006,0.9638811429999999
ros_tale__3_0_750pq__2,-3.7630667960825863,0.06992884499999885,1.2263716430000002
ros_tale__3_1_0pq__1,-0.285317085021611,-1.025848936,-0.3878339709999992
ros_tale__3_1_0pq__2,0.5672031546644782,-1.058147206,-0.1844513249999995
ros_tale__3_1_250pq__1,0.3564786020405753,-0.786369423,0.006036631000000625
ros_tale__3_1_250pq__2,0.2755886825930442,-0.8890756660000001,0.018638845999999987
ros_tale__3_1_750pq__1,-0.3250403927862071,-0.4046200789999999,0.2312163030000001
ros_tale__3_1_750pq__2,-0.0402189873790678,-0.8007015979999998,-0.14456363200000055
ros_tale__3_2_0pq__1,1.6032069861272198,-0.28183499400000045,0.4066879429999997
ros_tale__3_2_0pq__2,1.449977519209459,-0.2832723860000001,0.36532405300000015
ros_tale__3_2_0pq__3,1.0871521211562714,-0.2612579070000001,0.38919050299999997
ros_tale__3_2_0pq__4,1.0052852424255756,-0.26257767099999985,0.4372882229999995
ros_tale__3_2_250pq__1,-0.1138502909177182,-0.8278792009999999,-0.6105627419999989
ros_tale__3_2_250pq__2,-1.0440939001131562,-1.127709835,-0.7734190759999997
ros_tale__3_2_750pq__1,-1.534314170483463,-0.9757044790000008,0.05165385599999972
ros_tale__3_2_750pq__2,-2.92867293026802,-1.2906737110000002,-0.942500268
ros_tale__3_3_0pq__1,3.8579094024228366,-0.421696463,0.7026568829999995
ros_tale__3_3_0pq__2,4.162301540272294,-0.4777981250000005,0.9474771730000012
ros_tale__3_3_0pq__3,3.816160598936588,-0.5414734150000005,0.7939082030000009
ros_tale__3_3_0pq__4,4.244384016666105,-0.4948956769999988,1.056964733000001
ros_tale__3_3_250pq__1,-0.7980780784945973,-0.4370190980000004,-0.2424749009999996
ros_tale__3_3_250pq__2,-0.2455943614518644,-0.4477135170000004,-0.20438087800000027
ros_tale__3_3_750pq__1,-0.6608144596619,-0.4624870659999996,0.08859772899999996
ros_tale__3_3_750pq__2,-0.7688512222033063,-0.4853159580000002,0.14973729299999938
ros_tale__3_4_0pq__1,0.0708210852834171,-0.6901980730000004,-0.77576
ros_tale__3_4_0pq__2,0.0745723577246572,-0.7116935520000007,-0.5738246280000006
ros_tale__3_4_250pq__1,-0.8283695357035331,-0.6490527230000005,-0.9101530370000006
ros_tale__3_4_250pq__2,-0.5912650063717284,-0.4673407740000002,-0.9544832509999992
ros_tale__3_4_750pq__1,-1.120589387709056,-0.7011578050000011,-0.5881765019999996
ros_tale__3_4_750pq__2,-1.777616401093263,-0.627348521,-0.8824148349999987
pcoli__atASMT_325G__1,1.04424280756966,0.4706983319999996,0.39244801300000104
pcoli__atASMT_325G__2,1.0774169768463668,0.4414131649999993,0.3862526830000004
pcoli__bpTDC__1,1.841084694768523,0.6614350709999997,0.4069758429999997
pcoli__bpTDC__2,1.9441723760848728,0.6638570869999993,0.4233997630000008
pcoli__BRCA__1,2.751705590229362,0.4074483740000003,0.1922484830000002
pcoli__BRCA__2,2.3843943330451176,0.27691078900000043,0.13060547899999975
pcoli__BRCActrl__1,3.1402326119301973,1.0309343379999998,0.5297558630000001
pcoli__BRCActrl__2,3.0111696452631707,0.8270469540000001,0.6039318930000004
pcoli__BRCAswap__1,2.056171692831951,0.29432923799999955,0.5027589629999998
pcoli__BRCAswap__2,2.122730565978973,0.2228201849999989,0.5975511529999995
pcoli__btAANAT__1,1.481525080986903,0.43604809900000063,0.4415692730000007
pcoli__btAANAT__2,1.3864289567806694,0.36674320699999896,0.5931168230000008
pcoli__btASMT__1,2.3331017911234486,0.4287677390000004,0.5267685130000004
pcoli__btASMT__2,2.207185687856923,0.32303610900000024,0.4398579030000001
pcoli__CC1__1,2.3964685653153293,0.3688644190000003,0.5250160430000008
pcoli__CC1__2,2.3997864622984286,0.6403429969999994,0.7535511330000002
pcoli__ccCOMT__1,0.961152980822242,0.404399808,0.32429840300000023
pcoli__ccCOMT__2,1.2887703669642634,0.3465306219999995,0.3246729930000001
pcoli__ckDDC__1,2.279063246794801,0.5553260230000001,0.4412481530000001
pcoli__ckDDC__2,2.783851053822263,0.6760123390000006,0.3277997730000006
pcoli__CNTF_belt__1,1.7222288234449612,0.39838963199999977,0.4538994830000007
pcoli__CNTF_belt__2,2.047088247582728,0.473016092,0.7698701030000006
pcoli__cobPNMT__1,0.9378762232946216,0.2956028479999997,0.31993813300000085
pcoli__cobPNMT__2,0.7366321484769326,0.2346053219999993,0.31512674300000043
pcoli__cvPhhB__1,0.8180679100113527,0.3496190090000004,0.3107973630000007
pcoli__cvPhhB__2,0.2749653550095389,0.5544485940000001,0.44784689299999947
pcoli__ggAANAT__1,0.9407795471785962,0.4444595859999998,0.30753451300000023
pcoli__ggAANAT__2,0.6193345515611324,0.2904982540000001,0.22264438300000045
pcoli__ggTPH__1,1.278581021011583,0.2932110620000001,0.34126333300000056
pcoli__ggTPH__2,1.3806104317051255,0.3661150769999999,0.2785746030000009
pcoli__hsAANAT__1,2.910879583698539,0.7593120080000002,0.7291858229999999
pcoli__hsAANAT__2,2.645816574574184,0.7014790999999994,0.8515544630000011
pcoli__hsASMT__1,2.00633251932736,0.3917688430000013,0.3583849729999997
pcoli__hsASMT__2,1.930392768207834,0.543634838,0.4368300129999998
pcoli__hsPNMT_mb__1,0.4102181944602063,0.2926420140000001,0.30390439299999983
pcoli__hsPNMT_mb__2,0.6641927782881203,0.3120162009999996,0.3157969930000011
pcoli__hsTPH__1,0.4133583382051424,0.09498037400000037,0.05462641999999995
pcoli__hsTPH__2,0.1389323360151599,0.3766344530000012,0.23617991300000085
pcoli__hsTPH_E2K__1,1.5793547511381834,0.9180962609999996,0.7089765630000002
pcoli__hsTPH_E2K__2,1.4798095026172624,1.0727846259999998,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,1.096895640842921,0.2707723130000001,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,1.0370629643371487,0.1325364399999991,0.04870661100000007
pcoli__hsTPH_N158trunc__1,1.2745920450970385,1.0701066809999995,0.4504965429999999
pcoli__hsTPH_N158trunc__2,0.9176225576277828,1.152263393999999,0.3858976930000004
pcoli__hsTPH_N174trunc__1,1.1870298685645737,0.2685182149999994,0.3836390329999997
pcoli__hsTPH_N174trunc__2,1.0746116524491425,0.6751450129999998,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,3.475133841523877,0.7596407359999997,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,3.0370817694914107,0.4869150969999998,0.580596903
pcoli__hsTPH1__1,1.6123215374784454,0.3025051369999998,0.5255677930000004
pcoli__hsTPH1__2,1.7796617661588772,0.34837368400000024,0.5415309229999998
