,A,OmpR
hot_tale__hot_ale10_37c__2,-0.7300722317017205,-0.20174322150000007
hot_tale__hot_ale10_44c__1,2.9596820570622824,0.14663080050000055
hot_tale__hot_ale10_44c__2,2.110711368900855,0.09359615450000014
hot_tale__hot_ale16_30c__1,0.5642690493504643,-0.3890506054999987
hot_tale__hot_ale16_30c__2,0.5435782868364112,-0.1685530265000006
hot_tale__hot_ale16_37c__1,0.7768228270342418,-0.24393492250000026
hot_tale__hot_ale16_37c__2,0.5488543184671044,-0.16663864050000046
hot_tale__hot_ale16_44c__1,1.7837992329190606,0.31246063949999936
hot_tale__hot_ale16_44c__2,1.3845064870013315,0.4310809164999991
pdhr_ale__pdhR-13_51__1,3.0587358187584948,-0.06676144550000007
pdhr_ale__pdhR-13_51__2,2.3432640593416494,-0.30543985250000016
pdhr_ale__pdhR-14_46__1,4.781833114749088,0.12566369550000012
pdhr_ale__pdhR-14_46__2,5.392227407503974,0.05790056950000011
pdhr_ale__pdhR-15_51__1,3.004992453008484,-0.2710510925000005
pdhr_ale__pdhR-15_51__2,3.32733648356809,-0.2927120375000003
pdhr_ale__pdhR-16_49__1,6.053941397116791,0.1616715305000005
pdhr_ale__pdhR-16_49__2,7.006166813092813,0.15911045649999964
tcs__del_atoC_LiAcet__1,3.086996822461389,0.21496686349999994
tcs__del_atoC_LiAcet__2,3.1054997079808624,0.3644017874999994
tcs__del_atoC_LiCl__1,3.508081949859897,0.3731706084999997
tcs__del_atoC_LiCl__2,3.759525512659041,0.6758574285000005
tcs__del_atoC_m9__1,3.704702853156937,0.3697075664999989
tcs__del_atoC_m9__2,3.550113389051371,0.3427064384999987
tcs__del_baeR_etoh__1,3.0277162328652487,0.6490427184999996
tcs__del_baeR_etoh__2,2.593971223702218,0.8182473995000006
tcs__del_baeR_lb__1,8.218393111482534,1.0452339864999995
tcs__del_baeR_lb__2,8.022749272656005,0.9494872064999988
tcs__del_btsR_01xlb__1,10.631829866701413,0.4133135184999999
tcs__del_btsR_01xlb__2,10.2870923057192,0.3272461034999994
tcs__del_btsR_lb__1,3.129368822853887,0.7808666985000006
tcs__del_btsR_lb__2,3.1099741911707315,0.8318213514999986
tcs__del_btsR_pyruvate__1,9.795104909823776,0.4886130024999984
tcs__del_btsR_pyruvate__2,9.630364992213382,0.4101593145000013
tcs__del_cpxR_etoh__1,4.427703067315119,0.8641307395000002
tcs__del_cpxR_etoh__2,3.9908546662461752,0.9925839495000002
tcs__del_cpxR_lb__1,7.514976235114037,0.9443054764999984
tcs__del_cpxR_lb__2,7.494542900790916,1.0906732254999998
tcs__del_cusR_CuSO4__1,5.969952971047516,1.7343793694999992
tcs__del_cusR_CuSO4__2,5.982878332862739,1.6302195724999995
tcs__del_cusR_lb__1,1.819574007783556,0.9135198535000004
tcs__del_cusR_lb__2,1.9454609544562,0.801412106499999
tcs__del_kdpE_01-kcl__1,4.61556043442962,0.22262428149999905
tcs__del_kdpE_01-kcl__2,5.242820521449228,0.2695464334999995
tcs__del_kdpE_115-kcl__1,1.6312685350601652,-0.2835274915000001
tcs__del_kdpE_115-kcl__2,1.689506635894226,-0.10582259350000098
tcs__del_phoB_m9__1,4.158805811883809,0.4373627174999983
tcs__del_phoB_m9__2,4.029077891601183,0.30988950050000064
tcs__del_phoB_m9p__1,4.914349839198752,1.271698150500001
tcs__del_phoB_m9p__2,4.856665268401273,1.2879501514999987
tcs__del_rcsB_etoh__1,4.532449599117467,1.2463854434999997
tcs__del_rcsB_etoh__2,5.795086367412564,1.3007696795
tcs__del_rcsB_lb__1,5.678779014432442,0.9851667795
tcs__del_rcsB_lb__2,5.717485062417066,1.0537978404999997
tcs__del_zraR_lb__1,2.693905197094535,0.8505845594999997
tcs__del_zraR_lb__2,2.573070305610776,0.8396459504999996
tcs__del_zraR_zncl2__1,5.604636854561488,1.4084771344999998
tcs__del_zraR_zncl2__2,5.70192079807086,1.4329714314999986
tcs__wt_01-kcl__1,4.98597646296046,0.4709874704999999
tcs__wt_01-kcl__2,5.389382649145895,0.5320828164999991
tcs__wt_01xlb__1,9.755557344477843,0.5035477224999996
tcs__wt_01xlb__2,9.845710596621323,0.4636493745000001
tcs__wt_115-kcl__1,1.6391624582176956,-0.18642425750000055
tcs__wt_115-kcl__2,1.7914886491676327,-0.16031311550000016
tcs__wt_CuSO4__1,5.150736685723334,1.2643474895000004
tcs__wt_CuSO4__2,4.945975465546651,1.326315447499999
tcs__wt_etoh__1,5.268266378111835,1.1290305724999996
tcs__wt_etoh__2,4.689811386333211,1.0116622245000002
tcs__wt_lb__1,7.166379120084322,0.3560970014999993
tcs__wt_lb__2,7.271431220534547,0.2701819985
tcs__wt_LiAcet__1,3.30320438141806,0.36132969649999946
tcs__wt_LiAcet__2,2.922126682756866,0.1628406354999994
tcs__wt_LiCl__1,3.552295406569556,0.5025087194999998
tcs__wt_LiCl__2,3.563383363265832,0.3621689204999994
tcs__wt_m9p__1,4.217191273589463,1.1372024545000006
tcs__wt_m9p__2,4.707272119876232,1.1375146935
tcs__wt_pyr__1,9.347853282122747,0.6819763845000004
tcs__wt_pyr__2,8.832473198741633,0.7392622944999996
tcs__wt_zncl2__1,5.024024135234986,1.2485751344999994
tcs__wt_zncl2__2,5.032987159427727,1.2663755165
ros_tale__0_0_0pq__1,1.3225302662157936,-0.3015538575000001
ros_tale__0_0_0pq__2,1.597556157751493,-0.2654008394999998
ros_tale__0_0_250pq__1,2.474504653162028,2.1712780044999995
ros_tale__0_0_250pq__2,2.8986517036968955,2.1447579574999995
ros_tale__1_mid_250pq__1,2.3741023757474014,0.4740122634999997
ros_tale__1_mid_250pq__2,2.6363615622782377,0.4087111955000005
ros_tale__1_0_0pq__3,1.8975231708760836,-0.013600175500000587
ros_tale__1_0_0pq__4,1.2812593192348245,-0.033349903500000444
ros_tale__1_0_250pq__1,1.51209801387794,0.7515747595000004
ros_tale__1_0_250pq__2,1.9498363794787104,0.8156543825
ros_tale__1_0_750pq__1,0.8099958531656434,-0.27082549050000004
ros_tale__1_0_750pq__2,-0.2865526169611526,0.02966379749999959
ros_tale__1_1_0pq__1,0.0740254757297268,-0.4208653204999999
ros_tale__1_1_0pq__2,0.8044180682969739,-0.4211389655
ros_tale__1_1_250pq__1,0.5280115495064718,-0.4400979635000004
ros_tale__1_1_250pq__2,0.7071622029769764,-0.3384345094999999
ros_tale__1_1_750pq__1,1.4095408303795554,-0.3674782145000002
ros_tale__1_1_750pq__2,1.2664206006521794,-0.3389386875000007
ros_tale__1_2_0pq__1,0.9161750322988144,-0.4943699744999997
ros_tale__1_2_0pq__2,0.7680552744793876,-0.6613317754999999
ros_tale__1_2_250pq__1,0.4835007840698659,-0.059928915499998674
ros_tale__1_2_250pq__2,1.0567732651952308,0.0871951245
ros_tale__1_2_750pq__1,1.2219650679697347,0.4504798164999997
ros_tale__1_2_750pq__2,1.6642194022596577,0.2388517744999996
ros_tale__1_3_0pq__1,1.4808411898731106,0.22905570349999935
ros_tale__1_3_0pq__2,2.1709555622117485,0.3939036555
ros_tale__1_3_250pq__1,1.5949107533734426,0.35347008950000003
ros_tale__1_3_250pq__2,1.9771580101502133,0.6923040855
ros_tale__1_3_250pq__3,2.468752026073288,0.5932005884999993
ros_tale__1_3_250pq__4,0.8507076085790001,0.4938735414999984
ros_tale__1_3_750pq__1,1.5441076704162695,0.17745131349999976
ros_tale__1_3_750pq__2,2.5944200022862343,0.09252021649999964
ros_tale__1_4_0pq__1,3.3641535668691143,0.4260437355000004
ros_tale__1_4_0pq__2,2.4340208205321217,0.44424810649999896
ros_tale__1_4_250pq__1,2.3832135090330278,0.6090759255
ros_tale__1_4_250pq__2,2.917146058736506,0.6333345324999984
ros_tale__1_4_750pq__1,2.513484843234698,0.16792983149999952
ros_tale__1_4_750pq__2,1.3866282193222212,0.3328173974999995
ros_tale__1_4_750pq__3,3.2589027899089213,-0.0243620885000011
ros_tale__1_4_750pq__4,2.426122801896492,-0.07375715049999876
ros_tale__2_mid_250pq__1,4.514438889266905,1.3234660574999992
ros_tale__2_mid_250pq__2,4.091543005768484,0.8835176764999986
ros_tale__2_0_0pq__1,0.8232648531993114,-0.4159897935000005
ros_tale__2_0_0pq__2,0.9847678336818722,-0.0917576604999999
ros_tale__2_0_250pq__1,1.0512666700280406,1.0768284255000005
ros_tale__2_0_250pq__2,0.959443446241785,0.9807189155000008
ros_tale__2_0_750pq__1,2.096928391729012,0.3895619275
ros_tale__2_0_750pq__2,2.566250319146412,0.5229948584999997
ros_tale__2_1_0pq__1,0.9209603337886912,-1.5070174565
ros_tale__2_1_0pq__2,0.5960870890445072,-1.3148047775000018
ros_tale__2_1_250pq__1,-1.1369394268872492,0.20336786449999966
ros_tale__2_1_250pq__2,-1.2642462965058094,-0.004789819500000014
ros_tale__2_1_750pq__1,-0.5687289057000535,0.3417122734999998
ros_tale__2_1_750pq__2,-1.2360202875511257,0.09406076149999887
ros_tale__2_1_750pq__3,-0.9237226371494864,-0.3126644154999987
ros_tale__2_2_0pq__1,1.0834501362612914,-1.9049382725000008
ros_tale__2_2_0pq__2,0.4140983715636889,-1.1735218104999987
ros_tale__2_2_250pq__1,1.61678367857162,-1.6108046705000003
ros_tale__2_2_250pq__2,1.4796942648119276,-1.2235043955
ros_tale__2_2_750pq__1,1.5037776113826902,-0.9203871975000002
ros_tale__2_2_750pq__2,5.47081813152981,-0.7372251494999995
ros_tale__2_3_0pq__1,-0.2207825212894864,-0.8399361404999999
ros_tale__2_3_0pq__2,-0.3053657856749624,-0.5951374625000003
ros_tale__2_3_250pq__1,-0.9056582473300056,-0.2571240685000005
ros_tale__2_3_250pq__2,-1.5087779041412288,-0.6079173194999994
ros_tale__2_3_750pq__1,-0.3355464159654657,-0.07548082650000065
ros_tale__2_3_750pq__2,-0.246666883417389,-0.2581496295000001
ros_tale__3_0_0pq__1,0.5140738972184155,-0.9815056675000003
ros_tale__3_0_0pq__2,1.4561089011402146,-0.8233307955000004
ros_tale__3_0_250pq__1,-0.2981672045028676,0.4461172424999997
ros_tale__3_0_250pq__2,0.2171962166121557,0.4255260605000002
ros_tale__3_0_750pq__1,-0.0186227332021948,1.7410838804999995
ros_tale__3_0_750pq__2,-1.7341176560465348,1.4224337595000005
ros_tale__3_1_0pq__1,2.173129547066999,-1.4451295704999998
ros_tale__3_1_0pq__2,1.681650268892976,-1.3239891955000005
ros_tale__3_1_250pq__1,0.737906016276813,-0.9128668615000004
ros_tale__3_1_250pq__2,0.6353032911726537,-0.9064301004999996
ros_tale__3_1_750pq__1,1.2162036501868512,-0.5292371515000003
ros_tale__3_1_750pq__2,0.8986027277915127,-0.6280985665000003
ros_tale__3_2_0pq__1,2.695151552309704,-0.17068960850000092
ros_tale__3_2_0pq__2,3.120332673065825,-0.1911497535000004
ros_tale__3_2_0pq__3,2.985188861637101,-0.2867428675000001
ros_tale__3_2_0pq__4,3.1037148621554205,-0.3781664185000011
ros_tale__3_2_250pq__1,6.305316517082791,-0.6117768635000012
ros_tale__3_2_250pq__2,5.162785492433248,-1.1555620114999998
ros_tale__3_2_750pq__1,1.8258125207114475,-1.3528194344999998
ros_tale__3_2_750pq__2,2.959813449933927,-2.029370127500001
ros_tale__3_3_0pq__1,0.3486853697367983,-0.27196811850000113
ros_tale__3_3_0pq__2,-0.8020417223614372,0.05745560949999984
ros_tale__3_3_0pq__3,-0.045147759477831,-0.2639019815000001
ros_tale__3_3_0pq__4,-0.4429806282936187,0.12078215950000006
ros_tale__3_3_250pq__1,1.397749014388845,-0.5262212645000002
ros_tale__3_3_250pq__2,1.3984736796139632,-0.4933480465000004
ros_tale__3_3_750pq__1,0.7990333029294835,-0.5645627415000005
ros_tale__3_3_750pq__2,1.3253436642915264,-0.3457720354999987
ros_tale__3_4_0pq__1,6.461043657517164,-0.7109776944999995
ros_tale__3_4_0pq__2,6.007472356526275,-0.6855604535000008
ros_tale__3_4_250pq__1,6.208148509616506,-0.5536962904999987
ros_tale__3_4_250pq__2,6.500121286473553,-0.4633506715000006
ros_tale__3_4_750pq__1,6.061658297666489,-0.4968395994999994
ros_tale__3_4_750pq__2,6.171614877699462,-0.6864086804999987
pcoli__atASMT_325G__1,2.3955987794743168,0.1295252514999996
pcoli__atASMT_325G__2,2.1861728125082247,0.15702658050000018
pcoli__bpTDC__1,1.5874516012266702,0.2323338005000002
pcoli__bpTDC__2,2.230751807429464,0.3750873764999989
pcoli__BRCA__1,1.6685068519254518,-0.015460876500000609
pcoli__BRCA__2,1.414024326633511,-0.09488098650000064
pcoli__BRCActrl__1,1.3578892599832413,0.7685307864999995
pcoli__BRCActrl__2,1.507061626157552,0.9704715055000008
pcoli__BRCAswap__1,1.2341206510065237,0.3676955934999997
pcoli__BRCAswap__2,1.09013742192267,0.3147477484999994
pcoli__btAANAT__1,1.1268713075027486,0.16416965749999954
pcoli__btAANAT__2,1.469470787057845,0.29233978849999964
pcoli__btASMT__1,1.5376032758260458,0.2513552405000006
pcoli__btASMT__2,1.3703246707574197,0.1977285724999982
pcoli__CC1__1,2.9083150201677648,0.5045727305000005
pcoli__CC1__2,2.5609936848850547,0.5464359124999998
pcoli__ccCOMT__1,1.5023366896191903,0.14124838249999971
pcoli__ccCOMT__2,1.6871410175139172,0.041216515500000384
pcoli__ckDDC__1,4.182265009313755,0.5906137605000001
pcoli__ckDDC__2,4.468012139081441,0.8413805105000005
pcoli__CNTF_belt__1,1.0079147340443386,0.17531226149999934
pcoli__CNTF_belt__2,1.435000074788664,0.3496050154999999
pcoli__cobPNMT__1,1.9433788868917947,0.15630075649999942
pcoli__cobPNMT__2,2.0680377786575885,0.14382036349999971
pcoli__cvPhhB__1,1.5009474187024074,-0.051836123500001115
pcoli__cvPhhB__2,1.779140656110355,0.18603741949999986
pcoli__ggAANAT__1,1.3096594424828083,0.0611418024999999
pcoli__ggAANAT__2,1.218829241288986,0.04752355950000009
pcoli__ggTPH__1,1.6095000704519518,0.12793443049999986
pcoli__ggTPH__2,2.2066442982978924,0.07170618149999886
pcoli__hsAANAT__1,5.911618367776751,0.7323579185
pcoli__hsAANAT__2,6.116626197617987,0.8189308354999998
pcoli__hsASMT__1,2.0978030630294096,0.18527525149999932
pcoli__hsASMT__2,2.239504767730286,0.19078815349999975
pcoli__hsPNMT_mb__1,1.6068519953077305,0.030339379499999982
pcoli__hsPNMT_mb__2,1.9116166584823877,0.061074482499999576
pcoli__hsTPH__1,1.3262890976069608,-0.34356819949999995
pcoli__hsTPH__2,1.0898817542777883,-0.05586974850000104
pcoli__hsTPH_E2K__1,1.440215793151372,0.5042841485
pcoli__hsTPH_E2K__2,1.229712733220947,0.5419820545
pcoli__hsTPH_E2K_N91I_P99C__1,1.2693941298546267,-0.11147761750000028
pcoli__hsTPH_E2K_N91I_P99C__2,1.404845674647912,-0.2324715035000011
pcoli__hsTPH_N158trunc__1,1.4902764107191464,0.5615313074999984
pcoli__hsTPH_N158trunc__2,1.1038552050503956,0.6423436424999993
pcoli__hsTPH_N174trunc__1,1.023330483818395,0.21283568149999965
pcoli__hsTPH_N174trunc__2,0.8047427825085921,0.3769410464999989
pcoli__hsTPH_Ntermtrunc__1,1.157953546154114,0.7552258974999989
pcoli__hsTPH_Ntermtrunc__2,1.9903234438402944,0.5128240055000006
pcoli__hsTPH1__1,1.4468336235718438,0.5280738664999989
pcoli__hsTPH1__2,1.6800813878910603,0.4212173774999997
pcoli__MBP__1,1.906517368837583,0.09051924249999832
pcoli__MBP__2,0.884249543322493,0.4407645894999997
pcoli__msCOMT__1,1.169788415186572,-0.05539354650000039
pcoli__msCOMT__2,1.6700260467814962,-0.12173876650000005
pcoli__ocAANAT__1,1.796969043379815,-0.016149463500000568
pcoli__ocAANAT__2,1.6374720358912274,0.002672337499999955
pcoli__osTDC_K374H__1,2.1464726153512617,0.7392818414999986
pcoli__osTDC_K374H__2,2.1095823136316256,0.8531921444999995
pcoli__osTDC_K374L__1,1.8243704627293595,0.12836714449999942
pcoli__osTDC_K374L__2,1.902531744058288,0.3035168334999998
pcoli__osTDC_K374Q__1,1.5872247830762043,0.17985669049999942
pcoli__osTDC_K374Q__2,1.300189803782828,0.32248868149999943
pcoli__osTDC_L360V__1,1.5104501028778052,-0.010628700499999866
pcoli__osTDC_L360V__2,2.335756862350157,0.2678390674999997
pcoli__pmTPH__1,1.2385188586334606,-0.2657508694999997
pcoli__pmTPH__2,1.5729382961989,-0.1200439995
pcoli__RFC__1,1.334349102962339,0.05316141349999981
pcoli__RFC__2,1.349548446406862,-0.07710450750000053
pcoli__RFCctrl__1,6.431796936193089,0.6422696344999999
pcoli__RFCctrl__2,6.703664928729142,0.5938830664999983
pcoli__RFCnopause__1,6.048700304491434,0.7120293874999994
pcoli__RFCnopause__2,6.65173917620349,0.8381832915
pcoli__RFCpluspause__1,4.967853419127507,0.9492870614999998
pcoli__RFCpluspause__2,4.41500749842977,1.0660787455000005
pcoli__rnCOMT_sol__1,4.900039886269515,0.7858030424999995
pcoli__rnCOMT_sol__2,4.676445521968926,0.6951328555000007
pcoli__rnPNMT__1,1.5047554345548837,0.09052696050000007
pcoli__rnPNMT__2,1.5494391106005696,0.11350566549999995
pcoli__rnTDC__1,1.3869884730168738,-0.08433756550000028
pcoli__rnTDC__2,1.8373987636994984,-0.032626619499999336
pcoli__rnTDC_trunc__1,0.652712403602353,0.2790650974999984
pcoli__rnTDC_trunc__2,0.9725704685120092,0.4492052905000001
pcoli__saCOMT_T2A__1,1.1790442072126102,0.13201274849999933
pcoli__saCOMT_T2A__2,1.0708733485813198,0.12300888849999934
pcoli__sfCOMT__1,1.4351143950104506,-0.062003235500000635
pcoli__sfCOMT__2,1.3394731546191625,-0.17542416750000012
pcoli__sgAANAT_D63G__1,1.7692848567834638,-0.05240284350000035
pcoli__sgAANAT_D63G__2,1.886766619212362,0.0933688824999983
pcoli__ssDDC__1,2.0537388704824746,0.01743809050000067
pcoli__ssDDC__2,2.775569066299935,0.15875379149999969
pcoli__TP53B__1,2.571033916356475,0.20274662849999991
pcoli__TP53B__2,2.9605426419527903,0.2258449924999999
pcoli__WT__1,2.344329915043729,0.7667618145000006
pcoli__WT__2,2.5576689781129933,0.6336829314999983
cck__glu_ale4__1,3.0782854618198767,0.052998883499999934
cck__glu_ale4__2,2.889560063407905,-0.2213364465000005
cck__cck_ale1__1,2.691413563984669,-0.30482310749999986
cck__cck_ale1__2,2.8988416664026277,-0.3050149935000004
cck__cck_ale2__1,2.818849857063364,-0.2838961434999998
cck__cck_ale2__2,2.878296092272141,-0.29385437250000024
cck_pgi__gmos_delpgi__1,3.7571696906099032,0.26595527649999884
cck_pgi__gmos_delpgi__2,5.042296645104659,0.4962174574999994
cck_pgi__pgi_ale1__1,2.2136058331152912,0.3213545084999998
cck_pgi__pgi_ale1__2,1.4572699148172044,0.3273884505
cck_pgi__pgi_ale2__2,2.2227509766990643,0.5438607364999983
cck_pgi__pgi_ale3__1,2.395542122509475,0.3046911945000001
cck_pgi__pgi_ale3__2,1.3353257748543186,0.11945856550000045
cck_pgi__pgi_ale4__1,2.947697476524387,0.15651895649999936
cck_pgi__pgi_ale4__2,2.17840206720598,-0.11304574449999992
cck_pgi__pgi_ale4__3,1.4597740734132938,-0.01650094950000014
cck_pgi__pgi_ale5__1,3.578182614047205,0.4754802714999995
cck_pgi__pgi_ale5__2,2.1027510794950275,0.24982732849999945
cck_pgi__pgi_ale6__1,2.7372921166394617,0.07895525149999916
cck_pgi__pgi_ale6__2,3.113081579438712,0.03308236350000016
cck_pgi__pgi_ale7__1,2.5200634664221098,0.09152496649999886
cck_pgi__pgi_ale7__2,2.5118042568381624,0.02318088349999936
cck_pgi__pgi_ale8__1,2.674960197632096,-0.25842506250000064
cck_pgi__pgi_ale8__2,1.4651901686852802,-0.2769579825000008
cck_sdh__gmos_delsdhCB__1,2.0691786241780044,1.2696242664999993
cck_sdh__gmos_delsdhCB__2,1.9133842074190943,1.2687657014999996
cck_sdh__sdh_ale1__1,3.8248522925405055,0.3178531084999996
cck_sdh__sdh_ale1__2,3.5482943078276987,0.20259503949999932
cck_sdh__sdh_ale2__1,3.174253440970994,0.061461272499999886
cck_sdh__sdh_ale3__2,3.647315992874226,0.18699794449999985
cck_sdh__sdh_ale3__1,3.565913939415507,-0.00031528050000062535
cck_sdh__sdh_ale3__3,3.714992386438222,0.10271057550000062
cck_pts__gmos_delptsHIcrr__2,3.775485408144745,0.06695542649999897
cck_pts__gmos_delptsHIcrr__1,2.56572015755389,-0.06384523350000038
cck_pts__pts_ale1__2,2.6359953104499367,0.008394605500000374
cck_pts__pts_ale1__1,2.596265787710067,-0.17540251949999952
cck_pts__pts_ale2__2,1.4984855032407816,-0.7350548894999998
cck_pts__pts_ale2__1,1.534294925816754,-0.7802410035000005
cck_pts__pts_ale3__2,1.610338281634066,-0.5388912175000007
cck_pts__pts_ale3__1,1.6214044556953695,-0.3193898425000006
cck_pts__pts_ale4__2,1.7222757533849715,-0.5281819644999999
cck_pts__pts_ale4__1,1.602449282389093,-0.5862457144999995
cck_gnd__gmos_delgnd__1,1.845585112860932,0.9918319834999992
cck_gnd__gmos_delgnd__2,2.128469048359778,0.8579238774999993
cck_gnd__gnd_ale1__1,2.8503089146659715,-0.22206007750000006
cck_gnd__gnd_ale1__2,2.6696815102593643,-0.1803193065000004
cck_gnd__gnd_ale2__1,2.0042904704619438,-0.29901180149999984
cck_gnd__gnd_ale2__2,1.7695080305387163,-0.36535391450000004
cck_gnd__gnd_ale3__1,1.9639971309010011,-0.30748023350000064
cck_gnd__gnd_ale3__2,2.1977360404986825,-0.22365852949999976
cck_tpiA__gmos_deltpiA__1,3.557972906047848,0.3401846594999993
cck_tpiA__gmos_deltpiA__2,6.319036558429319,0.2855142855000006
cck_tpiA__tpiA_ale1__1,1.9013618265363903,0.1242343314999994
cck_tpiA__tpiA_ale1__2,1.2916295430640614,0.16423578549999984
cck_tpiA__tpiA_ale2__1,4.162452267680849,0.23653914849999946
cck_tpiA__tpiA_ale2__2,4.011888022414503,0.38286755449999976
cck_tpiA__tpiA_ale3__1,2.422230414674238,0.3008628535
cck_tpiA__tpiA_ale3__2,2.5247870209025933,0.1804901714999989
cck_tpiA__tpiA_ale4__1,2.7562378672557464,0.2748491055000004
cck_tpiA__tpiA_ale4__2,2.948965571716082,0.2466207104999993
acid_tale__acid_ale1_pH7__1,3.0228095874849226,-0.1693802765000001
acid_tale__acid_ale1_pH7__2,3.306316033474228,-0.23680168050000014
acid_tale__acid_ale1_pH5__1,1.8945957658050925,0.7511370114999991
acid_tale__acid_ale1_pH5__2,2.6443358059799404,0.8539493555000011
acid_tale__acid_ale2_pH7__1,2.9051715197509087,-0.3598008644999995
acid_tale__acid_ale2_pH7__2,2.955717870931063,-0.3485082135000006
acid_tale__acid_ale2_pH5__1,2.633735752763848,0.2655386964999984
acid_tale__acid_ale2_pH5__2,2.939461466606311,0.5292009624999983
acid_tale__low_Mg_ale_pH7__1,3.3292735575087047,-0.4254680215000004
acid_tale__low_Mg_ale_pH7__2,3.348618826179364,-0.5117916025000007
acid_tale__low_Mg_ale_pH5__1,1.6164339915825952,0.2774083324999994
acid_tale__low_Mg_ale_pH5__2,2.4237855971482314,0.2149068414999995
acid_tale__MES_ale_pH7__1,2.5197172302611106,-0.29726567049999986
acid_tale__MES_ale_pH7__2,2.630329721144294,-0.2590592044999997
acid_tale__MES_ale_pH5__1,2.266324602226338,0.2471593514999997
acid_tale__MES_ale_pH5__2,2.127293625276575,0.6667052155000004
acid_tale__gmos_pH7__1,2.54648572785055,-0.23148310350000045
acid_tale__gmos_pH7__2,2.421148167205044,-0.3402640505000001
acid_tale__gmos_pH5__1,2.8113815274905303,0.26856445050000044
acid_tale__gmos_pH5__2,2.111825141255552,0.2098533524999997
adnB__wt_adn__1,1.4781014742666958,-1.3290234664999998
adnB__wt_adn__2,0.4372071063862794,-1.203608276500001
adnB__delydhB_adn__1,-3.223457308584204,-1.8677063445
adnB__delydhB_adn__2,-1.4759449774690958,-0.9820919125000004
ytf2__wt_glc__1,-0.1064201794452343,-0.22834113449999996
ytf2__wt_glc__2,0.0677418647304439,-0.29735115049999994
ytf2__ybcM_glc__1,-0.5398370226677688,0.028568668500000168
ytf2__ybcM_glc__2,-0.5728271011251528,0.1676092074999982
ytf2__ydhB_glc__1,0.7353839315519114,0.024636037499999645
ytf2__ydhB_glc__2,0.3011041362050669,-0.10181242750000052
ytf2__yfeC_glc__1,-0.035245058781865,-0.27744973250000005
ytf2__yfeC_glc__2,-0.1431207562036123,-0.09044843350000063
ytf2__yciT_glc__1,-1.1273707902051824,-0.2836407195000001
ytf2__yciT_glc__2,-1.2212592864097545,-0.3298328894999996
ytf2__ydiZ_glc__1,-0.8608843924243189,-0.3241026385000003
ytf2__ydiZ_glc__2,-0.8383192235663384,-0.39755351350000107
ytf2__ynfL_glc__1,-0.7181770161228386,-0.13184036350000028
ytf2__ynfL_glc__2,-0.776758221467139,-0.09879486850000063
ytf3__wt_glc2__1,3.342727498998163,-0.12733205149999982
ytf3__wt_glc2__2,2.6943206759719653,-0.07153874750000178
ytf3__wt_pH7_lactate__1,3.3281585667376365,-0.01329387650000058
ytf3__wt_pH7_lactate__2,3.6402706506300886,-0.09870819850000068
ytf3__wt_pH55_lactate__1,5.251198671034566,0.015295075500000088
ytf3__wt_pH55_lactate__2,5.114322903895765,0.0602808064999989
ytf3__wt_pH55_HCl__1,5.351106088473351,0.26437905149999885
ytf3__wt_pH55_HCl__2,5.215924062177334,0.1873648234999994
ytf3__dyieP_pH7__1,1.7256664515414084,-0.11431471750000012
ytf3__dyieP_pH7__2,1.488457062789824,-0.09516032650000028
ytf3__dyieP_pH55__1,1.4041585503521734,-0.22415926750000012
ytf3__dyieP_pH55__2,1.0874658735244906,-0.04361420949999939
minicoli__aldA_f1c2__1,1.9310106124314683,1.2153082792427288
minicoli__aldA_minE__1,1.251535627763846,0.5938128481149727
minicoli__mg1655_glc__1,2.38000237164359,-1.2301010385965745
minicoli__mg1655_glc__2,2.6282872940094792,-1.1682266331013338
minicoli__minE_cyt__1,0.5012042212527585,-0.4412887937796679
minicoli__minE_cyt__2,0.839693998132419,-0.3579738974999689
minicoli__minE_fruc__1,1.632382946063656,0.019944255892546003
minicoli__minE_fruc__2,1.8367280292120045,0.12631975005482945
minicoli__minE_glc__1,0.4908491480749497,-0.5944796595305437
minicoli__minE_glc__2,1.3180037658876336,-0.6711335827181689
minicoli__minE_glyc__1,4.742453959780035,1.1955986410514343
minicoli__minE_glyc__2,4.250066794339615,1.7452339367970067
minicoli__minE_Fe_starve__1,0.5019208754841854,-0.01454023858663156
minicoli__minE_Fe_starve__2,0.5985869267489972,0.0026716293813082714
minicoli__minE_LB__1,1.456172133806524,-0.3451847624507325
minicoli__minE_LB__2,1.6479977846461815,-0.2396977004482146
minicoli__minE_N_starve__1,1.104804204701257,0.0368939335739773
minicoli__minE_N_starve__2,1.584897923417456,0.13368344299657853
minicoli__minE_osm__1,-0.0972609823417354,-0.2079316646609337
minicoli__minE_osm__2,0.1538472527905402,-0.16061281143574302
minicoli__minE_ph5__1,1.2172895453151635,0.31192188137106397
minicoli__minE_ph5__2,1.351065801681181,0.4017792289653244
minicoli__minE-pyr__1,1.333332698040884,0.9031119474077248
minicoli__minE-pyr__2,1.8959990623684853,1.7452303418232482
minicoli__minE_sorb__1,1.901982664073559,-0.3956688127103867
minicoli__minE_sorb__2,2.1612202467891244,-0.3065408026928891
minicoli__minE_urid__1,3.053550914599614,-0.321193407463503
minicoli__minE_urid__2,2.7672046537623185,-0.5267235076190504
minicoli__W3110_cyt__1,4.105332377457538,-1.2679439718492445
minicoli__W3110_cyt__2,2.8445130075928216,-1.5300104615043475
minicoli__W3110_glc__1,3.96054503085444,-1.9107885589756932
