,A,XylR,Crp
hns__wt__2,0.48538829990000004,-0.1504130573,-0.1104686965
hns_stpA__evo100G4_delhns_delstpA__1,6.8612387843,0.6677781134,-1.5681109031
hns_stpA__evo100G4_delhns_delstpA__2,6.8838447061,0.46316484480000003,-1.7787209304
hns_stpA__evo100G12_delhns_delstpA__1,4.4677544865,-0.0024947468,-2.3286332422
hns_stpA__evo100G12_delhns_delstpA__2,5.7139541132,0.2506169878,-2.0720734261000002
hns_stpA__delhns_delstpA_delrpoS__1,5.8247203193,0.2748433929,-2.2153905101
hns_stpA__delhns_delstpA_delrpoS__2,4.7183219350000005,-0.0520278237,-2.5455493469
hns_stpA__wt__1,0.2112504928,0.1544964976,0.0910120247
hns_stpA__wt__2,-0.2112504928,-0.1544964976,-0.0910120247
hns_stpA__delhns_delstpA__1,3.6271097432,-0.3323074771,-2.4304813555
hns_stpA__delhns_delstpA__2,3.3939794026,-0.1882397242,-2.283345836
hu__wt_log_pH7__1,0.948159288,-1.7589643012,-2.5610024343999997
hu__wt_log_pH7__2,0.6091000765,-0.935160858,-1.7192127447
hu__wt_log_pH7__3,0.7179907464,-1.3835367423,-2.5656982779
hu__wt_lag_pH7__1,-0.6553399096,-0.2035333098,0.2181867704
hu__wt_lag_pH7__2,-0.2664617929,-0.12343959160000001,-0.051637196
hu__wt_lag_pH7__3,0.9218017025,0.3269729014,-0.1665495744
hu__delhupA_lag_pH7__1,0.1708502951,0.1121108985,0.5013664708
hu__delhupA_lag_pH7__2,0.0821040993,-0.1182700866,-0.0310669673
hu__delhupA_lag_pH7__3,0.4858203153,0.23367993990000002,-0.0959832862
hu__delhupB_lag_pH7__1,-0.4382491207,0.0294144237,0.1827632689
hu__delhupB_lag_pH7__2,0.0213997026,0.0909954791,-0.0362566025
hu__delhupB_lag_pH7__3,1.189200786,0.1800934988,-0.13451388420000002
hu__delhupAhupB_lag_pH7__1,1.0948482998,-0.5849887311,-0.3668404044
hu__delhupAhupB_lag_pH7__2,-0.2457561313,-0.4952752563,-0.0648374225
hu__delhupAhupB_lag_pH7__3,0.8817677668,-0.3468859335,0.0483373318
hu__hupAE34K_hupB_lag_pH7__1,-0.4226184524,-0.4041171255,-0.0097311396
hu__hupAE34K_hupB_lag_pH7__2,-0.352855803,-0.4126193905,-0.3293122911
hu__hupAE34K_hupB_lag_pH7__3,0.3325990091,0.2821488857,-0.3831059042
hu__hupAE34K_delhupB_lag_pH7__1,-0.1686415075,-0.061214773400000005,-0.0190652403
hu__hupAE34K_delhupB_lag_pH7__2,-0.0534470384,-0.1771458884,0.10856884550000001
hu__hupAE34K_delhupB_lag_pH7__3,0.42814459800000004,0.3730344343,-0.250826488
hu__wt_lag_pH5__1,-1.0717008433,-0.9355876464,-0.8913190701
hu__wt_lag_pH5__2,-1.3639897157,-0.6364232984,-1.4459433789
hu__wt_lag_pH5__3,-0.9830730582,-0.49198196310000003,-1.4845663116
hu__delhupA_lag_pH5__1,-1.4483237077,-0.8407601838000001,-1.0651718251
hu__delhupA_lag_pH5__2,-2.1646365295,-0.9290546402000001,-0.7987644547
hu__delhupA_lag_pH5__3,-1.0897071745,-0.8485283690000001,-1.2519211603
hu__delhupAhupB_lag_pH5__1,-1.0648858113,-1.090528991,-1.3554675684
hu__delhupAhupB_lag_pH5__2,-1.2598332379000001,-0.9402208458,-1.3336062681
hu__delhupAhupB_lag_pH5__3,-1.1981982028,-0.5017904146000001,-0.8925679957
hu__hupAE34K_hupB_lag_pH5__1,-0.42885146430000004,-0.9457621960000001,-1.1430168893000001
hu__hupAE34K_hupB_lag_pH5__2,-0.8670833038,-1.0314308873,-1.4493752758
hu__hupAE34K_hupB_lag_pH5__3,-0.9660292803,-0.6054564210000001,-1.4050641086
hu__hupAE34K_delhupB_lag_pH5__1,-0.8713240324,-1.1424148849,-1.6123595908000001
hu__hupAE34K_delhupB_lag_pH5__2,-1.7653815251,-1.1368702488,-1.226893919
hu__hupAE34K_delhupB_lag_pH5__3,-1.0480006434,-0.9007403788,-1.5448590486
hyperpersistence__low_GFP__1,1.4128673838,0.4321332821,-0.1459188516
hyperpersistence__wt__1,0.0925670979,-0.0753923102,-0.0579075359
hyperpersistence__high_GFP__1,1.9276560088,0.4962544917,-0.10275380890000001
hyperpersistence__pth_mut__1,0.2451311635,0.15213123250000002,-0.0890509939
hyperpersistence__pth_mut__2,1.1079991236,-0.10620822240000001,-0.4156744168
hyperpersistence__metG_mut__1,0.3598759018,0.2085632362,0.0988768356
hyperpersistence__metG_mut__2,1.8454379021,-0.06516727950000001,-0.2628324997
hyperpersistence__high_GFP__2,2.346004957,0.3616570818,-0.2208033278
hyperpersistence__wt__2,-0.0925670979,0.0753923102,0.0579075359
hyperpersistence__low_GFP__2,1.912088886,0.4892416358,-0.2805843959
kan_efg__cpxAF218Y__1,-0.13392577190000002,0.5050414153,1.0841805474
kan_efg__cpxAF218Y__2,0.1169867656,0.1802285293,1.1446573046
kan_efg__cyaAN600Y__1,-0.2543268765,0.6081531165,0.9603956705000001
kan_efg__cyaAN600Y__2,0.3240562108,0.8849201440000001,1.5682706127000001
kan_efg__fusAA608E__1,0.6399403229,0.2057606075,-0.4755092777
kan_efg__fusAA608E__2,0.9952935588,0.4091697767,-0.1918949817
kan_efg__fusAA608E_cpxAF218Y__1,-0.19547574920000002,0.6750126971,0.35721379940000003
kan_efg__fusAA608E_cpxAF218Y__2,-0.49705077550000004,0.3548170151,0.3103341766
kan_efg__fusAA608E_cyaAN600Y__1,0.0095373955,0.5786011382,0.8959768911
kan_efg__fusAA608E_cyaAN600Y__2,-0.36938337390000003,0.5112559072,1.151414448
kan_efg__fusAA608E_rpoDL261Q__1,0.3077914399,0.7740269275,0.5787595543
kan_efg__fusAA608E_rpoDL261Q__2,0.43870710830000004,0.2994307437,0.170452503
kan_efg__fusAA608E_topAS180L__1,-0.6120949675,0.6411182224,0.2993918273
kan_efg__fusAA608E_topAS180L__2,-0.36112187230000004,0.5049316491,0.3449252499
kan_efg__rpoDL261Q__1,-0.1121884732,0.4994975185,0.2963526906
kan_efg__rpoDL261Q__2,0.0722571902,0.7402129589,0.8750640991
kan_efg__wt__1,0.4102733798,-0.0823487115,-0.326898736
kan_efg__wt__2,-0.4102733798,0.0823487115,0.326898736
lrp__wt_min_log__1,0.014893302300000001,-0.0756386678,-0.07878716350000001
lrp__wt_min_log__2,-0.014893302300000001,0.0756386678,0.07878716350000001
lrp__wt_min_trans__1,1.1310733581,0.5001314627,1.2078040582
lrp__wt_min_trans__2,0.4851974691,0.7508534347,1.3633198144
lrp__wt_min_stat__1,4.2357379537,-1.4724974064,-2.4304975054
lrp__wt_min_stat__2,3.7440475998,-0.9103444781000001,-1.9638896553
lrp__wt_liv_log__1,-0.7081555502,0.3354526861,0.23973138100000002
lrp__wt_liv_log__2,-0.651392105,0.008402965,0.1717381616
lrp__wt_liv_trans__1,0.6391779670000001,0.4569491458,0.08582733690000001
lrp__wt_liv_trans__2,1.9426508848,0.36110680640000004,-0.0164337809
lrp__wt_liv_stat__1,4.846123532,-1.5090487051,-2.9541291327
lrp__wt_liv_stat__2,4.3807981206,-1.1626289852,-2.4056994769
lrp__wt_rich_log__1,-3.5237275919,-0.8176753865,-0.18704894200000002
lrp__wt_rich_log__2,-3.4102512451,-1.0851328319,-0.1143135745
lrp__wt_rich_trans__1,1.6791380158,0.3260203775,0.1036684385
lrp__wt_rich_trans__2,1.2277290621,-0.0726568345,-0.5320317657
lrp__wt_rich_stat__1,2.785730712,0.3697320845,-0.33952435410000004
lrp__wt_rich_stat__2,1.2394698432,-1.2465010692,-0.5029284707
lrp__dellrp_min_log__1,-0.5260673167000001,-0.1658818404,0.051597773300000004
lrp__dellrp_min_log__2,-0.6594569987000001,0.1846594001,0.1695436772
lrp__dellrp_min_trans__1,-0.155092743,0.12497040670000001,0.4016716534
lrp__dellrp_min_trans__2,-0.4695666073,0.585159995,0.0540830645
lrp__dellrp_min_stat__1,3.4041549599,-1.2026774153,-2.4044391384
lrp__dellrp_min_stat__2,3.5055922068000003,-1.1038211501,-2.2572603749
lrp__dellrp_liv_log__1,-1.2645017439,0.1066822238,0.15715905260000002
lrp__dellrp_liv_log__2,-1.1260909768,0.0605977284,0.22238625250000002
lrp__dellrp_liv_trans__1,0.7004821993,0.1141304779,0.029169605100000003
lrp__dellrp_liv_trans__2,0.9884741282,0.34033798600000004,0.3152681445
lrp__dellrp_liv_stat__1,3.2897836336,-1.3110847699,-2.3922730427
lrp__dellrp_liv_stat__2,3.1141039946,-1.0152238756,-2.1205585644
lrp__dellrp_rich_log__1,-3.3493944278,-0.5940557947,-0.14166017990000002
lrp__dellrp_rich_log__2,-3.1383601158,-0.8888902869,-0.1285585019
lrp__dellrp_rich_trans__1,1.295543974,0.0768248891,-0.41390028040000004
lrp__dellrp_rich_trans__2,1.2803253427999999,0.061663664400000005,-0.5311079492
lrp__dellrp_rich_stat__1,-2.3229369416,-0.7210410305,0.7351458547
lrp__dellrp_rich_stat__2,-2.5414587502,-0.9700734588000001,1.4053881684
mazF_circuit__t0__1,0.3160079148,0.48629826870000004,-0.004570969
mazF_circuit__t2__1,-2.2549919952,-0.5715283286,0.0653832305
mazF_circuit__t4__1,0.10413554650000001,-0.1999643972,0.3822852162
mazF_circuit__t6__1,-1.4254239818,0.1286729284,0.21028994880000001
mazF_circuit__t8__1,0.6084129652,0.46939853330000003,-0.0570535506
mazF_circuit__t0__2,-0.3160079148,-0.48629826870000004,0.004570969
mazF_circuit__t2__2,-0.2030801862,0.0526932597,0.051884897000000006
mazF_circuit__t4__2,-1.3967324144,-0.6013817166000001,0.3721571684
mazF_circuit__t6__2,-1.4376137592,-0.040552214,0.12152566340000001
mazF_circuit__t8__2,-0.1510683277,0.7338252679,-0.0765298296
mazF_ribo__emptyvec_mrna_5m__1,-0.2307961841,-0.15705598510000002,0.020805030000000002
mazF_ribo__emptyvec_mrna_5m__2,0.2307961841,0.15705598510000002,-0.020805030000000002
mazF_ribo__mazF_mrna_5m__1,1.1129151508,0.6021233669,0.16600598560000002
mazF_ribo__mazF_mrna_5m__2,0.7155288907,0.6806968809,0.1916775286
mazF_ribo__emptyvec_total_5m__1,5.7314788325,0.2329720146,0.46786379100000003
mazF_ribo__emptyvec_total_5m__2,5.4751669629,-0.2251326408,0.5122323806
mazF_ribo__mazF_total_60m__1,5.3457048609,0.9777430741,-0.6219598177
mazF_ribo__mazF_total_60m__2,5.37722753,-0.2862178575,-0.6024762283
mercury__ctrl_t00__1,-0.1701385136,-0.21078457250000002,0.0292773526
mercury__ctrl_t10__1,0.0969812355,-0.2578078677,0.3087663784
mercury__ctrl_t30__1,0.0833406193,0.32676655060000004,0.7006973645
mercury__ctrl_t60__1,-0.1927102582,0.3566461669,0.8951937533000001
mercury__hg_t10__1,1.2270777205,0.7292573750000001,1.5099593280999999
mercury__hg_t30__1,1.5934253596999999,0.9655700150000001,1.6124665533
mercury__hg_t60__1,0.3563579522,1.0548346237,1.3859830142
mercury__pma_t10__1,1.4901703778,0.8649977244,0.8754740065000001
mercury__pma_t30__1,2.0599077563,1.0616113303,0.7672332111
mercury__pma_t60__1,-0.8565712946,-0.2586358595,0.2108640436
mercury__ctrl_t00__2,-0.021683464000000003,0.20226430750000002,0.0010693687
mercury__ctrl_t10__2,0.0031063296000000003,-0.1916977339,0.25878484220000003
mercury__ctrl_t30__2,-0.38033874770000003,0.0105251678,0.7206174857000001
mercury__ctrl_t60__2,-0.21587351100000002,0.3387968871,0.9635479732000001
mercury__hg_t10__2,0.9528046249000001,0.5243499172,1.4192736061
mercury__hg_t30__2,0.7431892725,0.9949818146,1.4553969738
mercury__hg_t60__2,-1.3950052206,-0.2302155122,-0.0283162313
mercury__pma_t10__2,1.2858278431,0.9761001448000001,0.8151339384
mercury__pma_t30__2,1.5650782188,1.121659087,0.8881257601
mercury__pma_t60__2,0.028726764000000002,0.073402729,0.41748972510000004
mercury__ctrl_t00__3,0.1918219776,0.0085202649,-0.0303467213
mercury__ctrl_t10__3,0.0036449629,-0.13770390600000001,0.12400269800000001
mercury__ctrl_t30__3,0.27705684480000004,0.6175908465000001,0.7564198440000001
mercury__ctrl_t60__3,0.1634943657,0.680176962,0.803622138
mercury__hg_t10__3,1.3643835153000001,0.8754362807,1.7832128196
mercury__hg_t30__3,1.7554645636,0.9243438007,1.5344472761999999
mercury__hg_t60__3,-0.342399569,0.4473834473,0.7437536825000001
mercury__pma_t10__3,1.4161055662,1.0031025599,1.0075067504
mercury__pma_t30__3,1.7433480553,1.029208944,0.9965341975
mercury__pma_t60__3,0.327867942,0.5316561144,0.6395112446
ml_abx__az_lolcde__1,0.0327869749,0.35005756860000004,0.3949028114
ml_abx__az_lolcde__2,-0.2416294357,-0.2107212931,0.0860060487
ml_abx__az_lolcde__3,0.1974602041,-0.111213265,0.3337373743
ml_abx__b01__1,0.1393594114,-0.3371152277,0.5086181453
ml_abx__b01__2,-0.2470166642,-0.0859140791,0.4866754022
ml_abx__b01__3,-0.39689269800000004,-0.3231845236,0.48643220260000003
ml_abx__cro__1,0.0362554126,0.6410814406,0.3779114022
ml_abx__cro__2,-0.0206603583,-0.1231834462,-0.0306841953
ml_abx__cro__3,-0.3746277769,-0.3795302789,-0.2753034439
ml_abx__chl__1,1.7282258783,-0.6298175313000001,-1.7807047438999999
ml_abx__chl__2,1.8396890364,-0.7772326572,-1.6147351356000001
ml_abx__chl__3,2.3351680712,-0.6982090072,-1.7049606803000001
ml_abx__cip__1,-0.29459470520000003,0.0249681564,0.468238231
ml_abx__cip__2,-0.5968569936,-0.0693937024,0.26436147200000004
ml_abx__cip__3,-0.1915505804,-0.7415498235,-0.3907059673
ml_abx__clr__1,2.2708069538,-0.5008853866,-2.0145250609
ml_abx__clr__2,1.1486368934,-0.6556421332,-1.8700479492
ml_abx__clr__3,1.1826786818000001,-1.2428063805,-1.9839799046
ml_abx__cst__1,0.2232607177,0.3719419224,0.4841423467
ml_abx__cst__2,-0.48415895950000004,-0.3628355963,0.1252630897
ml_abx__cst__3,-0.30549596,-0.0996216277,0.2504433165
ml_abx__ctrl__1,0.5795817328,0.4778455348,0.3181897135
ml_abx__ctrl__2,-0.0982675883,0.5654595171,0.33640730560000004
ml_abx__ctrl__3,-0.1702614911,0.045777533100000004,0.1284474774
ml_abx__ctrl__4,0.31864302580000003,0.2148721828,0.0423286529
ml_abx__ctrl__5,-0.4158775421,-0.6520058318,-0.3692971329
ml_abx__ctrl__6,-0.2138181372,-0.6519489362,-0.4560760166
ml_abx__dox__1,1.5083177191,-0.7920167712,-2.1031438757
ml_abx__dox__2,1.4560398337,-0.8695060811,-1.9587539556
ml_abx__dox__3,1.9763744265,-1.16937329,-2.0893289722
ml_abx__glob__1,-0.1286110126,0.143880539,0.40077032360000003
ml_abx__glob__2,-0.4302739722,-0.4210090307,0.19451078430000002
ml_abx__glob__3,-0.3336095209,-0.5868146927,-0.3027589365
ml_abx__lvx__1,-0.7319144957,-0.0336084334,0.8486849750000001
ml_abx__lvx__2,-0.7528351112,-0.9456092605,0.3938793786
ml_abx__lvx__3,-1.0948889191,-0.9465713547000001,0.148786522
ml_abx__mec__1,0.36522468220000004,0.5604229866,0.3369699572
ml_abx__mec__2,-0.19919666600000002,0.0071603735,0.013751511800000001
ml_abx__mec__3,-0.4960582398,-0.2583825339,-0.22974107400000002
ml_abx__mem__1,0.7785454611,0.7067293233,0.35225783860000004
ml_abx__mem__2,-0.1979932707,-0.044043886500000004,-0.0962918605
ml_abx__mem__3,0.1448235066,-0.45314612270000004,-0.4193098364
ml_abx__nit__1,2.1444222586,0.0397661839,-0.4561378538
ml_abx__nit__2,1.7286389602,0.5207557708,-0.3239561219
ml_abx__nit__3,1.7600943378,0.2725248529,-0.5009096485
ml_abx__ntx__1,1.3444602671,0.14351393910000002,-1.0066348399
ml_abx__ntx__2,2.4189042546,0.6106700890000001,-0.9472326698
ml_abx__nor__1,-0.49567362530000003,-0.2496447525,0.8071856029000001
ml_abx__nor__2,-0.6817035656,-0.688744788,0.4894051802
ml_abx__nor__3,-1.0647970174,-0.9744913915000001,0.12325169
ml_abx__pb__1,0.3427215571,0.1216472075,0.5965313259
ml_abx__pb__2,0.0832748922,-0.1369837204,0.4467565101
ml_abx__pb__3,-0.20099129170000002,-0.2091406821,0.5066551433
ml_abx__tmp__1,-0.2932044044,-0.293526242,-0.4180190307
ml_abx__tmp__2,0.2663428093,-1.0045325479,-1.1217666797
ml_abx__tmp__3,0.333576421,-0.6974244145,-1.5654300289
mut_abx__del_mutS_000nor__1,-0.8800875408000001,-0.3280607171,-0.10736737830000001
mut_abx__del_mutS_000nor__2,0.3048711099,-0.2126505413,-0.0089077731
mut_abx__del_mutS_000nor__3,0.5752164309000001,0.5407112585,0.1162751514
mut_abx__del_mutS_125nor__1,-1.0112522197,-0.160906666,0.16900614320000001
mut_abx__del_mutS_125nor__2,-1.2653658803,-0.4101870195,0.0010292434000000001
mut_abx__del_mutS_125nor__3,-1.397791932,-0.4518843736,-0.1128774423
mut_abx__del_mutS_250nor__1,-1.8590209158,-0.36792777660000003,-0.0133986869
mut_abx__del_mutS_250nor__2,-0.8044752693,0.1147914345,0.1636110552
mut_abx__del_mutS_250nor__3,-1.5510161287000002,-0.4743043819,-0.331696997
mut_abx__del_mutS_375nor__1,-1.1390501234000001,-0.0669010107,-0.038234619500000004
mut_abx__del_mutS_375nor__2,0.0070264428,0.2151526235,0.0085680138
mut_abx__del_mutS_375nor__3,-1.5675457241,0.08545886030000001,0.11367215480000001
mut_abx__del_mutS_500nor__1,-1.4320484313000001,0.3645905922,0.3878004733
mut_abx__del_mutS_500nor__2,-1.4357487596,0.1525131758,0.3784077044
mut_abx__del_mutS_500nor__3,-1.3889660282,0.2559713181,0.6438706029
mut_abx__del_mutS_625nor__1,-1.4416403611,0.7101253445,1.4015203867000001
mut_abx__del_mutS_625nor__2,-0.7885394294,0.08755592720000001,0.8077489953
mut_abx__del_mutS_625nor__3,-0.9821034562000001,0.4665315752,0.7167135879000001
mut_abx__del_mutS_750nor__1,-1.0949894233,0.268941881,0.8733453174
mut_abx__del_mutS_750nor__2,-1.9348621599,0.1192744298,0.7318804379
mut_abx__del_mutS_750nor__3,-1.1462609358,-0.062072201,0.7265351033
mut_abx__del_mutS_875nor__1,-1.4726659533,-0.0641114613,0.5601250011000001
mut_abx__del_mutS_875nor__2,-1.7711980465,-0.36491078400000004,1.1423196373
mut_abx__del_mutS_875nor__3,-1.9731297205,-0.17377195880000001,0.8770837162
nit_yeaG__wt_Nminus__1,1.0475001504,0.1623084403,-0.4060248421
nit_yeaG__wt_Nminus__2,-1.0475001504,-0.1623084403,0.4060248421
nit_yeaG__wt_Nplus__1,-2.8762894898,-0.9884244739,-1.860802321
nit_yeaG__wt_Nplus__2,-5.6241077607,-1.3218142197,-1.9932080196
nit_yeaG__del_yeaG_Nminus_24h__1,0.3484735063,0.3674846251,-3.95744986
nit_yeaG__del_yeaG_Nminus_24h__2,-1.829575947,-0.4070143707,-2.376849187
nit_yeaG__del_yeaG_Nminus_24h__3,-1.7342244192,-0.3854956617,-2.4414347629
nit_yeaG__del_yeaG_Nminus__1,-0.2069935168,-0.0653487633,-0.11143317250000001
nit_yeaG__del_yeaG_Nminus__2,-1.3216346446,-0.210347373,0.4939784118
nit_yeaG__del_yeaG_Nplus__1,-3.1509405061,-1.3429254192,-1.9613924773
nit_yeaG__del_yeaG_Nplus__2,-5.4295636335,-1.6504384289,-2.2687520043
opex__amp__1,1.7218375501,0.4737912815,-0.0257376573
opex__amp__2,-0.3185835245,0.0097212374,0.0299666606
opex__amp__3,0.5896791677000001,-0.4253868805,-0.11910927560000001
opex__bak_amp__1,0.8534013239,-0.0051353271,-0.14152359080000002
opex__bak_amp__2,-0.2516542626,-0.2768119068,-0.0528646626
opex__bak_amp__3,-0.8637900149000001,-0.1642453659,0.0466087293
opex__bak_kan__1,-0.4247238909,0.0079799481,0.0888972367
opex__bak_kan__2,0.547015604,-0.368494474,-0.1208458188
opex__bak_kan__3,-0.8195487888,-0.2031510642,-0.1901082408
opex__bak_nor__1,-0.39086320100000005,0.291219962,0.4066410972
opex__bak_nor__2,0.5375566292,0.2137222222,0.3008384148
opex__bak_nor__3,-0.6541192108,0.20373611330000002,0.1735871826
opex__bak_rif__1,1.2527902059,-0.0689951915,-0.21953675190000002
opex__bak_rif__2,2.7229987993,0.3926729781,-0.3706386875
opex__bak_rif__3,2.0024631244,0.1141503254,-0.46689314190000003
opex__chx_amp__1,-0.2844653328,0.0972657608,-0.0494673563
opex__chx_amp__2,1.373149173,0.3655235723,0.0487355099
opex__chx_amp__3,0.1786429217,0.22373653810000002,0.0882736573
opex__chx_kan__1,0.47080881090000004,-0.0177017813,-0.125182064
opex__chx_kan__2,0.1093409045,-0.08854155770000001,0.010558977
opex__chx_kan__3,-0.2144302099,-0.0206092545,0.0951398358
opex__chx_nor__1,-0.3229219319,-0.1043795197,0.1194905215
opex__chx_nor__2,-0.3649485705,-0.07229090540000001,0.2237150322
opex__chx_nor__3,-0.24642729770000002,0.0012502157,-0.1184232803
opex__chx_rif__1,-0.2770821178,-0.19262749540000002,-0.0704396684
opex__chx_rif__2,0.0892032329,-0.0136137216,-0.0825438107
opex__chx_rif__3,-0.49243939080000004,-0.15759271060000002,0.0036720471
opex__ctrl__1,0.1542568638,0.0228854276,0.0579740377
opex__ctrl__2,-0.2095809763,-0.1076903922,-0.0560469805
opex__ctrl__3,0.0553241125,0.0848049647,-0.0019270572
opex__etoh_amp__1,1.0222178906,0.35096548510000003,0.0772652949
opex__etoh_amp__2,0.6230867357000001,0.6729068666,-0.0181962037
opex__etoh_amp__3,0.5239929711,0.269645054,0.29333133570000003
opex__etoh_kan__1,0.5958830633000001,0.1745223266,0.038003208600000005
opex__etoh_kan__2,0.6931323425,-0.1298087216,0.055199946900000005
opex__etoh_kan__3,0.7812167492000001,-0.1332857681,0.0970352661
opex__etoh_nor__1,-0.051487251500000004,0.42061959460000004,0.14530002960000002
opex__etoh_nor__2,1.0054816846,0.2018390636,0.1482510961
opex__etoh_nor__3,1.652810971,0.4151523335,0.22872318360000002
opex__etoh_rif__1,0.23910599940000002,-0.3138955855,-0.1834415272
opex__etoh_rif__2,0.7878805943,-0.38928355470000003,-0.291745723
opex__etoh_rif__3,2.4574342143,-0.0659987078,-0.2070583333
opex__glual_amp__1,0.2173371664,-0.1628361756,-0.28640995810000003
opex__glual_amp__2,1.3065711578,0.0343009049,-0.2561673142
opex__glual_amp__3,-0.0836302481,-0.22228184480000002,-0.2033869971
opex__glual_kan__1,0.19514475520000002,-0.24022477,-0.191489569
opex__glual_kan__2,0.1742696212,-0.7394159990000001,-0.29996488930000004
opex__glual_kan__3,0.7853076502,0.027952242000000002,-0.2739975689
opex__glual_nor__1,0.0971533549,-0.1871462171,-0.2739867065
opex__glual_nor__2,0.5568977143,-0.23462174600000002,-0.1411955001
opex__glual_nor__3,-0.0217408463,-0.0618045734,-0.3968922552
opex__glual_rif__1,1.3850071193,-0.4123546523,-0.7714632805
opex__glual_rif__2,1.7566743427,-0.2605619112,-0.9445177907000001
opex__glual_rif__3,2.1928506094,-0.1051730393,-0.6936953239
opex__h2o2_amp__1,1.19922159,-0.1390876172,-0.2741151042
opex__h2o2_amp__2,1.059481435,-0.21589673280000002,-0.2107467671
opex__h2o2_amp__3,0.1373533133,-0.1845143056,-0.2945587492
opex__h2o2_kan__1,1.1989880966,-0.2220293509,-0.14377662900000002
opex__h2o2_kan__2,1.8531515455,-0.0069905184,-0.1917551074
opex__h2o2_kan__3,3.0455687792,0.3044709159,-0.31899979570000003
opex__h2o2_nor__1,1.848067034,-0.36418867520000003,-0.1429422108
opex__h2o2_nor__2,0.3408203388,-0.07553058010000001,-0.1039371872
opex__h2o2_nor__3,3.2463774086,0.38492469760000003,-0.2057577352
opex__h2o2_rif__1,2.63247093,-0.1681067288,-1.6721229036
opex__h2o2_rif__2,4.2564520013,0.303239629,-1.4822713578
opex__h2o2_rif__3,3.4353317307,0.0557847798,-1.6233641556
opex__ippoh_amp__1,-0.5979614512,0.2255194069,0.34011186720000003
opex__ippoh_amp__2,0.2619867963,-0.2754936149,0.31661900600000004
opex__ippoh_amp__3,2.331664374,0.2170840639,0.2924930122
opex__ippoh_kan__1,-0.31237014,-0.0357739017,0.20629760900000002
opex__ippoh_kan__2,1.5859409742000001,0.6454189644,0.1434163886
opex__ippoh_kan__3,0.5251988231,0.035318555700000004,0.1449923987
opex__ippoh_nor__1,0.3701012979,0.2294705663,0.2342972617
opex__ippoh_nor__2,0.6623184161,0.15452969490000001,0.1925245619
opex__ippoh_nor__3,4.1829899091,0.9989249139,0.290042195
opex__ippoh_rif__1,0.6922298933000001,-0.4139538336,-0.2225034427
opex__ippoh_rif__2,1.1401503741,-0.43961734550000003,-0.3319244188
opex__ippoh_rif__3,0.4045318887,-0.4168257836,-0.2142957861
opex__kan__1,0.26593756500000004,-0.22062941590000001,-0.0727186524
opex__kan__2,0.6580138209,-0.09465804530000001,-0.1325552437
opex__kan__3,0.1992039143,0.18922485390000002,-0.0093774403
opex__nor__1,-0.1769226116,0.1926786782,-0.0963017972
opex__nor__2,1.5420504664,0.2370865278,-0.0690723906
opex__nor__3,0.4662789416,-0.0797507049,0.0350324265
opex__paa_amp__1,0.2864143708,0.0950540373,-0.10606712300000001
opex__paa_amp__2,-0.2913975023,-0.2371690451,-0.08314191180000001
opex__paa_amp__3,-0.0011681303,-0.1260513256,-0.030255880500000002
opex__paa_kan__1,1.4562168733,-0.0675075058,-0.5907121801
opex__paa_kan__2,1.0122448367,-0.02848658,-0.5373274114000001
opex__paa_kan__3,0.9624177366000001,-0.2983348702,-0.5783336185
opex__paa_nor__1,-1.1637122656,-0.0396380514,0.0407122211
opex__paa_nor__2,-0.290310558,-0.12371534940000001,-0.0296138498
opex__paa_nor__3,-0.41793786580000003,0.0897937506,0.0195569859
opex__paa_rif__1,1.2646353162000001,-0.1434080781,-0.7292056332
opex__paa_rif__2,1.3383770181,-0.1376090026,-0.696285915
opex__paa_rif__3,0.45789816200000005,-0.4712753698,-1.0564224947
opex__phenol_amp__1,-0.7195726766,-0.0356965198,-0.0794728993
opex__phenol_amp__2,1.0171571781,0.025481792200000002,-0.1805611668
opex__phenol_amp__3,-0.11156430660000001,-0.0129487371,-0.1544384115
opex__phenol_kan__1,0.065381957,-0.6320743795,-0.18919337260000002
opex__phenol_kan__2,1.1124446783,-0.4170057755,-0.29911423600000003
opex__phenol_kan__3,-0.0428744584,0.0102384966,-0.163664422
opex__phenol_nor__1,-1.116721916,0.2676141626,-0.1706452057
opex__phenol_nor__2,0.6110159276,-0.2896249959,-0.0065019301
opex__phenol_nor__3,-0.4108304419,-0.0793300795,-0.18035648640000002
opex__phenol_rif__1,1.6008317641,-0.0131576165,-1.1344697468
opex__phenol_rif__2,3.6795667032,0.721044431,-0.9830774505000001
opex__phenol_rif__3,2.2787639481,0.0943372917,-1.1040875946
opex__pvpi_amp__1,-0.3796123457,-0.3907318689,-0.0633550417
opex__pvpi_amp__2,-0.24577976940000001,-0.0756370232,-0.0233358193
opex__pvpi_amp__3,-0.8129047101,-0.1417515325,-0.0186793965
opex__pvpi_kan__1,1.3696198162,0.182331336,-0.010088120800000001
opex__pvpi_kan__2,-0.19286929020000002,-0.0293846674,-0.0220803095
opex__pvpi_kan__3,0.0082679413,0.1407716054,-0.006971406
opex__pvpi_nor__1,0.41982702920000003,0.0828110482,0.0043966387
opex__pvpi_nor__2,0.5492907856,0.0427451338,0.1668676485
opex__pvpi_nor__3,-0.4222043615,0.2128727815,0.1832898366
opex__pvpi_rif__1,1.4366697031,-0.2489756432,-0.8509373182000001
