,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
23,co_culture__mono_12.5,-2.5000002068509275e-11,1.4955899294116468,4.0,37.0,1.2887873656,46.0,0.9038958434000001,57.0,-0.1401937829,84.0,-2.0524894262,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-4.298483124400001,0.267109637929171,2.0,39.0,-4.1096080881,43.0,-4.4873581607,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-5.922387517500001,1.7619708317735803,2.0,47.0,-4.6764859941,55.0,-7.1682890409,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,2.480365484724563,3.0,87.0,2.4483103977000003,90.0,0.0629132085,93.0,-2.5112236062,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-1.8775761813666667,0.6391485519901418,3.0,88.0,-1.5572629229000001,91.0,-2.6135456568,94.0,-1.4619199644,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-4.026647044,0.9923725813743117,3.0,89.0,-5.1681854056,92.0,-3.542312619,95.0,-3.3694431074,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-5.551115123125783e-17,3.258420292251552,4.0,96.0,0.4572547353,97.0,-4.4495302341,98.0,3.3881462581,99.0,0.6041292407000001,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.5705148503999999,0.33360531984173797,2.0,100.0,0.8064094343,104.0,0.3346202665,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.6719350246,0.7262932555083386,2.0,101.0,0.1583681385,105.0,1.1855019107,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,8.333360621929723e-12,1.7097900634628473,12.0,102.0,0.1993632561,110.0,-3.0955461891,117.0,1.4875679507,125.0,-2.1749367692,131.0,-0.1776476848,134.0,0.7814912071,138.0,0.5041749594,159.0,-2.3120692019,162.0,1.4863449379,164.0,0.8399326197,170.0,2.5356395757,174.0,-0.0743146615,,,,
33,immunity_isolated__WT_npr1,0.94515905875,0.24388171481062976,2.0,103.0,0.7727086444,126.0,1.1176094731,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-1.5512820047571427,2.6731615030467575,14.0,106.0,-0.008755611,113.0,-7.6219747079,121.0,-4.9121285689,127.0,-1.938867335,136.0,-0.9764942190000001,142.0,1.1388464218,145.0,-0.6386838137,150.0,-3.0926040968,160.0,-0.9272933990000001,161.0,0.2583893523,163.0,2.925413656,167.0,-0.040452705000000005,172.0,-2.0507834047,176.0,-3.8325596357
35,immunity_isolated__AvrRpt2_npr1,1.0776301255666667,1.1084673761226511,3.0,107.0,-0.1146319724,128.0,1.2705450523000001,146.0,2.0769772968,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.5796851762,0.724697700202033,3.0,108.0,-1.3880406974000001,129.0,0.011863260300000001,147.0,-0.3628780915,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.4922598684,0.6317009960652007,2.0,109.0,0.045579810400000004,148.0,0.9389399264,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.0011080612999999073,2.4707534193000655,4.0,111.0,-3.6906489328000003,119.0,1.3706280599,140.0,0.9247183326,165.0,1.3997347855,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.636525374725,2.627517598979901,4.0,112.0,-4.4142215528,120.0,1.4444010186,141.0,-0.3672731439,166.0,0.7909921792,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-1.7540737201,2.2841674553916524,3.0,114.0,-3.1836433509,122.0,-2.958838062,143.0,0.8802602526000001,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.37923522180000013,4.260361775732991,4.0,115.0,-5.7711143469,123.0,-1.7728645805,144.0,2.5574919379,168.0,3.4695461023,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-3.6226156736,4.867459654527244,3.0,116.0,-5.5657273025,124.0,-7.2183786992,169.0,1.9162589809,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.8485747321000001,0.28736049717842205,2.0,118.0,1.0517692883,139.0,0.6453801759000001,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.2251411818999999,4.997751419996064,3.0,130.0,-5.5389799621,152.0,3.3494822402,156.0,2.8649212675999998,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.24168369230000003,0.40500702089073437,2.0,132.0,-0.5280669032,135.0,0.0446995186,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-0.9096358689999999,0.05541466669892186,2.0,133.0,-0.9488199556,137.0,-0.8704517824,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-2.44365426985,3.7196437428254696,2.0,149.0,0.1865310443,151.0,-5.073839584,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,2.2044039509333335,1.382752231399018,3.0,153.0,3.7711538217,155.0,1.1546179323,158.0,1.6874400988,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,2.79530018,1.610399744419342,2.0,154.0,3.9340247596999998,157.0,1.6565756003,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.4837431714,0.380173299779287,2.0,171.0,-0.7525662897000001,175.0,-0.2149200531,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-3.3840670962,0.38175671480200996,2.0,173.0,-3.1141243344,177.0,-3.654009858,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,3.794125856374217,3.0,178.0,-4.351541397,182.0,1.7359336643,183.0,2.6156077327,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,1.5038975631666667,1.0880569948630838,3.0,179.0,1.6137286371,180.0,2.5328735685,181.0,0.36509048390000004,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,0.5612163451062019,3.0,184.0,-0.1876232249,185.0,0.6309912194,186.0,-0.44336799450000003,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,1.2265086985,0.47790759067541155,3.0,187.0,1.0883517335,188.0,1.7582751482,189.0,0.8328992138,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,1.4991203564333333,1.1072782311856388,3.0,190.0,2.7702149075999998,191.0,0.9831726743,192.0,0.7439734874,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,1.9989053287666667,0.8169490434006862,3.0,193.0,1.2546224501,194.0,2.8729810137,195.0,1.8691125225,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,1.5654599688000002,0.7382477234714935,3.0,196.0,0.8135270991,197.0,2.2892157376,198.0,1.5936370697000002,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,3.626707272366667,2.187141773424357,3.0,199.0,3.056395631,200.0,6.0425079745,201.0,1.7812182116000002,,,,,,,,,,,,,,,,,,,,,,
