,PSPTOB0002
SRX3159057,-0.06913633820000001
SRX3159058,0.18850221990000002
SRX3159060,0.0554565138
SRX3159061,-0.034559006600000004
SRX3159062,-0.0890600804
SRX3159063,0.18012653350000002
SRX3159066,0.0259331849
SRX3159069,0.313870772
SRX3159070,0.0981997094
SRX3159071,-0.46404655040000004
SRX3159073,-0.15365147140000002
SRX3159074,-0.5303332423
SRX3159075,-0.17944565540000001
SRX3159076,0.5961147054
SRX3159080,0.41353081900000005
SRX3159082,-0.0297925458
SRX3159083,-0.4782943416
SRX3159086,0.49134048880000003
SRX3159087,0.47251089760000003
SRX3159088,0.45106717630000004
SRX3159089,-0.3003232038
SRX3159090,0.44011033860000004
SRX3159091,0.3840498331
SRX3159092,0.2219669052
SRX3159093,0.4239366907
SRX3159094,-0.0969695022
SRX3159095,-0.5079586392000001
SRX3159096,-0.2967953877
SRX3159097,-0.33056310980000003
SRX3159098,0.061102283300000004
SRX3159099,-0.5588081541000001
SRX3158988,0.055293280300000004
SRX3158989,-0.37632711220000004
SRX3158990,-0.4342995791
SRX3158991,0.0556386797
SRX3158992,-0.199479812
SRX3158996,0.1441865317
SRX3644656,0.071516719
SRX3644657,-0.12064312790000001
SRX3644658,0.0491264089
SRX3644659,-0.059728905400000004
SRX3644660,-0.3789100268
SRX3644661,-0.1095443318
SRX3644662,-0.050226041900000004
SRX3644663,-0.2450496188
SRX3644664,0.1906873967
SRX3644665,-0.1774664012
SRX3644666,-0.3894474095
SRX3644667,-0.013977017100000001
SRX3644668,0.43513354790000003
SRX3644669,0.21760389430000002
SRX3644670,0.42596487040000003
SRX3644671,-0.1712147248
SRX3644672,-0.545194529
SRX3644673,-0.35230456930000004
