,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
37,TF__LBv2_QstROver_Stat,-10.41997134193468,0.33035216522453575,2.0,74.0,-10.186377085724752,75.0,-10.653565598144608
38,TF__LBv2_TfoXOver_Late,22.759976516259655,0.9347588182663188,2.0,76.0,23.42095081542969,77.0,22.099002217089616
39,TF__LBv2_TfoXOver_Mid,28.47721652002574,0.1531435702445608,2.0,78.0,28.585505377040786,79.0,28.36892766301069
40,TF__LBv2_TfoXOver_Stat,-11.162207286884613,0.982917898566679,2.0,80.0,-10.467179375458484,81.0,-11.857235198310743
41,Stress-I__20-300-T1,-1.025348241813936,1.6056968522298611,2.0,82.0,0.1100508909276925,83.0,-2.1607473745555645
42,Stress-I__20-300-T2,-1.2155673330020318,1.5634363458079712,2.0,84.0,-0.1100508909276992,85.0,-2.321083775076364
43,Stress-II-1__LBv2_LowpH_Mid,-4.501264268759318,0.3283552624735602,2.0,86.0,-4.7334465014926606,87.0,-4.269082036025974
44,Stress-II-1__LBv2_highSalt_Mid,0.2336124275355064,0.2543165987842751,2.0,88.0,0.053783435966847,89.0,0.4134414191041658
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,6.425373323145629,0.7281124300434437,2.0,90.0,6.940226559895564,91.0,5.910520086395694
46,Stress-III__R_wt,-2.7478019859472624e-15,0.6201785745969305,2.0,92.0,0.438532475644094,93.0,-0.4385324756440995
47,Stress-III__R_s,4.654084688885393,1.57367969330261,2.0,94.0,3.541325106335551,95.0,5.766844271435235
48,Competence-condition__OSS_TfoXOver_Stat,17.031496934870056,0.7308241139448844,2.0,96.0,16.51472624804498,97.0,17.548267621695135
49,Competence-condition__OSS_VectorOnly_Stat,2.9004576518332215e-15,0.11380962670006893,2.0,98.0,0.0804755588039312,99.0,-0.0804755588039254
50,Competence-Recovery__LBv2_TfoXOver_Recov,2.7880189060337424,0.3759691683286506,2.0,100.0,3.0538692544759978,101.0,2.522168557591487
51,Competence-Recovery__LBv2_VectorOnly_Recov,3.1086244689504383e-15,1.7631413264964975,2.0,102.0,1.246729188155921,103.0,-1.2467291881559148
