,A,PaaX,ihfB,Crp
ecoli_00366,-2.5094328302999998,-1.9845525365,-2.241790295,0.46045822300000006
ecoli_00367,-3.1224275976,-3.2353272835,-1.209246395,-1.466715649
ecoli_00368,-2.549004214,-2.7181162815,-1.408883126,-1.564214307
ecoli_00369,-1.8282014744000001,-1.8620801265,-0.692410551,0.10006032100000001
ecoli_00370,-0.5506680529,-1.4538574535,-0.760633267,-0.24440689100000001
ecoli_00371,-0.921450286,-2.4346563175,-2.122024952,-0.15585906600000002
ecoli_00372,-2.4095583554,-2.0628433255,-1.985576121,0.12222331400000001
ecoli_00373,-2.3076265138,-3.0889723325,-1.809309373,-2.568928611
ecoli_00374,-1.7571822229,-3.0930606545,-1.769452582,-2.37205329
ecoli_00375,-1.872433734,-0.8662632295,-0.654139134,-0.13952741600000002
ecoli_00376,-1.3551079206,-1.1317967865,-0.673502463,-0.121563182
ecoli_00377,-3.2024322466,-1.9885353875,-1.495545031,-1.138543574
ecoli_00378,-2.8525801835999998,-1.8775323675000002,-1.3725593790000001,-1.125744815
ecoli_00379,-3.3018645098,-2.0983751285,-1.642703878,-0.616348749
ecoli_00380,-3.0306791861,-2.3982107375,-1.608883975,-0.651084973
ecoli_00381,-1.3686505809,-0.9411293295000001,-0.7174840370000001,-0.424559634
ecoli_00382,-0.5764782563,-1.1410468575000001,-0.795013022,-0.35219075800000005
ecoli_00383,-2.700992714,-1.5985600925,-2.385835026,0.17718560300000002
ecoli_00384,-2.5993055868,-1.7488958925,-2.377511802,0.253641923
ecoli_00385,-2.9921049188,-2.3118007074999998,-1.499025855,-0.8382274850000001
ecoli_00386,-2.7903579406,-2.2382065025,-1.429627373,-0.903455694
ecoli_00387,-0.7477215088,-1.0414789405,-0.797538743,-0.296102011
ecoli_00388,-0.5098388071000001,-1.0996452285,-0.715373115,-0.23094071100000002
ecoli_00389,-3.9773445166,-1.9764538704999999,-1.969755932,-0.708797459
ecoli_00390,-3.5487699478,-1.6669143885,-1.89297845,-0.968107711
ecoli_00391,-2.1856366299,-2.1831864175,-1.285918855,-1.356589447
ecoli_00392,-2.3888383648,-2.0824882905,-1.320916752,-1.123683673
ecoli_00393,-1.5749037921,-1.3277589625,-0.311726125,0.062207968
ecoli_00394,-0.7003512584,-1.2954244305,-0.313698215,0.01735881
ecoli_00395,-1.7856968429000002,-1.3167442175000001,-0.356550505,0.43556652300000004
ecoli_00396,-1.8345177458,-1.1697097335,-0.286844505,0.40063680300000004
ecoli_00397,0.32930100300000004,-0.3695159415,0.8838351350000001,0.37188534300000003
ecoli_00398,-0.040112254800000004,-0.4571213625,0.915693485,0.35534419300000003
ecoli_00399,-1.1724942384,-1.1568806875,0.005993265,0.739618883
ecoli_00400,-1.6063376146000001,-1.3782085035,-0.007385775000000001,0.562500333
ecoli_00401,-1.0620426257,-1.2811324635,-0.501685806,0.5847484430000001
ecoli_00402,-1.0015402321,-0.9843622605000001,-0.528992617,0.18943374300000002
ecoli_00403,-1.8337796803000002,-0.5397871715,0.11469567500000001,-0.071245341
ecoli_00404,0.0721281789,-0.8136225315000001,0.23116971500000003,-0.002275453
ecoli_00405,-1.1050284685,-1.5763033145,-0.45345180900000004,0.515020333
ecoli_00406,-1.5952606116,-1.5252522485000002,-0.329073775,0.5286701730000001
ecoli_00407,-0.9072835816,-1.2755742395,-0.40363830500000003,0.349377103
ecoli_00408,-1.1217314971,-1.4532055485,-0.277036345,0.396319383
ecoli_00409,-0.3493808732,-0.8676214265000001,0.227503365,0.286434483
ecoli_00410,0.5298622645000001,-1.1682957675,0.238396985,0.302318703
ecoli_00411,-2.2067018823,-1.4089441685000001,-0.546493917,-0.059878781000000006
ecoli_00412,-1.2709139064000001,-1.5149658965000001,-0.407269425,0.027680622000000002
ecoli_00413,-1.459268624,-1.0413315125,-0.459973854,-0.154360834
ecoli_00414,-1.1382988216,-1.1082807375,-0.44517688800000005,-0.04945323
ecoli_00415,-0.1445458734,-0.6058810875,0.082785365,0.164713793
ecoli_00416,-0.2087942805,-0.5667693245000001,0.259213805,0.075804102
ecoli_00417,0.3877472581,-1.4066349965,-0.9095089900000001,-0.056768665
ecoli_00418,-0.4996143065,-1.6287228974999999,-0.7777570690000001,-0.10699186200000001
ecoli_00419,-0.3083661163,-0.9758271725000001,-0.727489724,-0.007091699000000001
ecoli_00420,-0.3729950596,-1.1799197575,-0.703668932,-0.044047578000000004
ecoli_00421,0.6435430437,-0.44816182450000003,0.012718265000000001,0.07381628
ecoli_00422,1.3784407334,-0.5106461305000001,-0.09703083500000001,0.140506256
ecoli_00423,-1.9218247882,-1.4398469635,-0.049583385,0.119931675
ecoli_00424,-2.411682624,-1.7291524735000001,0.135071655,0.10594186400000001
ecoli_00425,-1.2882064061,-1.6448378665,-0.592842238,0.057352916000000004
ecoli_00426,-1.1257852002,-1.6273244605000001,-0.58999575,0.174084083
ecoli_00427,-1.0771928132,-1.1909032685,-0.367639655,-0.07088768
ecoli_00428,-1.6707569006,-1.1511711775,-0.29849762500000004,0.028525377
ecoli_00429,-1.4108284899,-1.0478137425,-0.38001561500000003,0.032825572000000004
ecoli_00430,-1.3775914701,-1.0631220435,-0.376293755,0.037217243000000004
ecoli_00431,-0.476608409,-0.6141632555000001,0.19238305500000003,0.286125693
ecoli_00432,-0.6436272949,-0.4586500445,0.510890925,0.30561196300000004
ecoli_00433,-0.1760521895,-0.5133658525,0.24630422500000002,-0.027297961000000003
ecoli_00434,0.14259482210000002,-0.5184231895,0.38751159500000004,-0.086313521
ecoli_00435,-1.3954781572,-1.4970093225,-0.45869837300000005,0.23749544300000003
ecoli_00436,-1.8037928306,-1.5971632095000001,-0.355403095,0.42203483300000005
ecoli_00437,-0.6889666967,-1.0546713235,-0.447231433,0.06875389400000001
ecoli_00438,-0.9461307366,-1.2547972365,-0.371389305,0.12083432100000001
ecoli_00439,2.2255012574,-0.7788741555,0.178874645,-0.035753444
ecoli_00440,0.247482485,-0.3674097965,0.311857795,0.110043497
ecoli_00441,-1.7602519963,-1.5493071194999999,-0.467012603,0.129309161
ecoli_00442,-1.483856087,-1.2410491425,-0.372629985,0.251086443
ecoli_00443,-2.0098899099,-1.4660570605,-0.431921053,-0.022647861000000002
ecoli_00444,-1.7859876591,-1.1498611965,-0.424432715,-0.007290675000000001
ecoli_00445,0.7179073739,-0.4324924975,0.140553845,0.039920518
ecoli_00446,-0.7130344237,-0.5304813995000001,0.24958026500000002,0.206041613
ecoli_00447,-1.4865565856,-0.6162851955,0.670059155,0.426042593
ecoli_00448,-1.7786676808,-0.8155341245000001,0.584683415,0.345369843
ecoli_00449,-0.7216885699000001,-0.22969379950000002,1.127235165,0.413744223
ecoli_00450,0.0563277752,-0.1608036075,1.086679905,0.374689043
ecoli_00451,-1.401365671,-0.8808037225,0.419866055,0.208151253
ecoli_00452,-1.3713777077,-0.9705529985,0.633658665,0.291227723
ecoli_00453,-1.2419842041,-0.3655004115,0.992749325,0.35863981300000003
ecoli_00454,-1.5310427208,-0.5032364305,0.978565255,0.29102474300000003
ecoli_00455,-1.8531530075,-1.1750832605000001,0.07488206500000001,0.372321163
ecoli_00456,-1.7918950575,-1.2248346435,0.076697995,0.554500683
ecoli_00457,-1.4167417253,-0.9783882345,0.35601839500000004,0.729717593
ecoli_00458,-1.7972583557,-0.8010998135,-0.003665175,0.8032040530000001
ecoli_00459,-1.9730290409000002,-0.7341734315,0.390416185,0.699493633
ecoli_00460,-1.9562813308,-0.6474434335,0.45289707500000004,0.8078232030000001
ecoli_00461,0.8793409613000001,0.0350612315,-1.004696949,0.7253874130000001
ecoli_00462,0.9749030517,0.12408100650000001,-1.039493529,0.8432000030000001
ecoli_00463,0.9644273353,0.3196316675,0.560565675,0.45295403300000003
ecoli_00464,1.7252291033,0.2683852485,0.6126008350000001,0.513648663
ecoli_00465,1.415467224,0.3073127945,0.9432713450000001,-1.00432669
ecoli_00466,1.6278004409,0.3522580005,0.936693195,-1.132510871
ecoli_00467,-1.4855933103,-0.6351386025,-0.685354248,0.905930643
ecoli_00468,-1.0722028915,-0.5908942925,-0.7342108110000001,0.882795573
ecoli_00469,1.1479282105,0.3606659005,1.100573585,-1.207481932
ecoli_00470,1.6267310561000001,0.28494760150000004,1.042834665,-1.260247428
ecoli_00471,-0.3676758086,-0.0208211885,-1.245766886,1.209290043
ecoli_00472,0.6009020351000001,-0.0866839185,-1.365107315,1.196778413
ecoli_00473,0.4876377663,0.3284567365,0.496570985,0.560846033
ecoli_00474,1.4720682095,0.3342137395,0.521179295,0.640789563
ecoli_00475,-0.34311047370000003,-0.5796640365,0.18434866500000002,1.046254113
ecoli_00476,0.5685688376,-0.3240358325,0.172252555,1.048489943
ecoli_00477,4.0102781568,-0.6208821575,-1.04493152,0.995224693
ecoli_00478,4.0673259544,-0.7028081855,-0.94008373,1.040602243
ecoli_00479,-0.13498331200000002,-0.1337841395,1.188748505,0.088105161
ecoli_00480,-0.2712421923,-0.22852310850000002,1.132852455,0.12273579200000001
ecoli_00481,-0.0234605433,-0.7638435745000001,0.315758295,0.04519701
ecoli_00482,0.7758637514000001,-0.7600612835,0.327461795,-0.003365355
ecoli_00483,-0.9276090282,-0.2287983465,0.34490785500000004,0.731063943
ecoli_00484,-0.9846842643,-0.2389174835,0.359382225,0.757859213
ecoli_00485,-4.8518509169,-2.5268281015,0.042946165,-0.51730162
ecoli_00486,-4.4725846042,-2.5336078075,0.148344995,-0.48681598000000004
ecoli_00487,2.278526175,0.2475596135,-1.113655764,0.858421713
ecoli_00488,2.3458905891,0.28749845150000003,-1.286862524,0.9214160130000001
ecoli_00489,0.9961273381,-0.06697797450000001,-0.130483775,0.6655188230000001
ecoli_00490,0.9130914459,0.0787597495,-0.11948199500000001,0.700550933
ecoli_00491,7.1120750214,-0.5716560735,-1.008928745,0.536767573
ecoli_00492,6.9711314678,-0.48092830150000004,-1.091690486,0.5696375730000001
ecoli_00493,0.3515370519,-0.0783477275,-0.38165406500000004,0.833890483
ecoli_00494,0.4574697401,-0.0190316705,-0.349034975,0.8158754130000001
ecoli_00495,-0.2528796879,-0.2015328405,1.455038345,-0.04219238
ecoli_00496,-0.7622159162000001,-0.3783728605,1.366600795,-0.041591509000000006
ecoli_00497,0.7377491055000001,0.4100162565,1.232707105,-1.18682151
ecoli_00498,1.1984499055,0.2498393315,1.196058335,-1.187464975
ecoli_00499,0.22049136400000002,-0.8108058515000001,0.32144473500000004,-0.09970663
ecoli_00500,0.5900896708000001,-0.9999373395000001,0.254998695,-0.12142913200000001
ecoli_00501,4.9966922342,-0.6182039485,-0.34763808500000004,0.733850203
ecoli_00502,4.924537543,-0.45567636250000004,-0.33729100500000003,0.730520613
ecoli_00503,1.7457228502,0.0003521595,-0.748208975,0.575463063
ecoli_00504,1.1059854849,-0.0191385925,-0.77338142,0.539484413
ecoli_00505,0.6362098245000001,-0.0167773405,0.7751741050000001,0.9893765630000001
ecoli_00506,0.9396707320000001,-0.1616562265,0.778722075,1.092255943
ecoli_00507,-1.2437140863,-0.8959753005000001,0.017340905,0.649175273
ecoli_00508,-1.5418654783,-0.7702270575,0.268100265,0.406217943
ecoli_00509,-0.7907032827,-0.5417223265000001,0.29628289500000005,0.574315623
ecoli_00510,-1.0083601685,-0.6326919665,0.39963469500000004,0.6016396030000001
ecoli_00511,-4.6866696939,-2.2769049405,0.076579375,-0.395497808
ecoli_00512,-4.6134226545,-2.3468313385,0.131004705,-0.420119436
ecoli_00513,1.9277113931,0.4281212025,1.210572895,-1.287916309
ecoli_00514,2.145252749,0.5742277965,1.222105615,-1.163147485
ecoli_00515,2.4499494567,-0.6408994885,-0.7767742820000001,0.665530193
ecoli_00516,2.7512522273,-0.7072796145,-0.85283599,0.6831118230000001
ecoli_00517,-0.2777613196,-0.4888641895,-0.8659966050000001,0.040594261
ecoli_00518,-0.33226270680000003,-0.5869129795,-0.9510845130000001,0.219280403
ecoli_00519,0.3303765459,-0.1020142685,-0.892650067,1.110700303
ecoli_00520,0.4095447325,0.0387517945,-0.650211917,0.843117993
ecoli_00521,0.6581927575000001,-0.1361564465,-0.449078336,0.9049245530000001
ecoli_00522,0.5576088849,-0.2181461425,-0.756018851,1.048487963
ecoli_00523,-0.3955168824,-0.5055951225,-0.9738206110000001,0.7018120830000001
ecoli_00524,4.845348826,0.6257120555,0.609933425,0.40668794300000005
ecoli_00525,5.1465314037,0.5874374895000001,0.5490627650000001,0.36532405300000004
ecoli_00526,5.0385948343,0.6461647515000001,0.20033556500000002,0.389190503
ecoli_00527,4.9121549313,0.7197936885,0.21333680500000002,0.43728822300000003
ecoli_00528,-0.3622048002,-0.0020391105,-0.101637155,-0.610562742
ecoli_00529,-1.7381779173,-0.5978495035,-0.49744366,-0.773419076
ecoli_00530,-2.0429584772,-0.8236389515,-1.24988038,0.051653856000000005
ecoli_00531,-2.0521021931,-1.3621700855,-1.09819233,-0.9425002680000001
ecoli_00532,-0.342355091,0.4651708525,-0.10574536500000001,0.7026568830000001
ecoli_00533,0.295195027,0.3929950065,-0.101382835,0.947477173
ecoli_00534,-0.7271473859,0.4419747435,-0.140543905,0.7939082030000001
ecoli_00535,-0.26142268890000003,0.5535938695,-0.151116715,1.056964733
ecoli_00536,2.0517922276,-0.1077335365,-0.28454211500000004,-0.24247490100000002
ecoli_00537,2.3431200325,0.2860496705,-0.218709975,-0.20438087800000002
ecoli_00538,1.3162280701,-0.0956602855,0.059289785000000005,0.088597729
ecoli_00539,3.0764322598,-0.15438224250000002,0.08908384500000001,0.14973729300000002
ecoli_00540,2.3397569417,0.8500673105000001,-0.518450237,-0.7757600000000001
ecoli_00541,2.3834027021,0.7573040875,-0.47543456700000003,-0.573824628
ecoli_00542,3.1178525093,1.0114926765,-0.869744331,-0.910153037
ecoli_00543,3.1741324935,1.2441513545,-1.050985093,-0.9544832510000001
ecoli_00544,2.7419899529,0.4737359595,-0.72520451,-0.588176502
ecoli_00545,2.7739340053,0.6682543165,-0.7641835720000001,-0.8824148350000001
ecoli_00546,-0.5214294859,-0.5038484795,-1.0700173099999999,0.767703793
ecoli_00547,-0.3406852137,-0.7597402255,-1.103072573,0.727341753
ecoli_00548,-1.111574846,-0.9086871595,-1.148855377,0.616797033
ecoli_00549,-0.6568463999,-0.9982351845,-0.9061221570000001,0.8796841830000001
ecoli_00550,-0.6187046739000001,-0.6674472035,-0.9090295740000001,0.9722065830000001
ecoli_00551,-0.6874357484,-0.8286697625,-0.6581965830000001,1.096863553
ecoli_00552,-1.6733182092,-0.9111611485000001,-1.130481859,0.40261139300000004
ecoli_00553,-2.1971228619,-1.0072656985,-1.097951499,0.201186783
ecoli_00554,-1.8458618607,-1.1706814515,-0.7678107230000001,0.613315693
ecoli_00555,-1.6511844141,-1.2455720795,-0.501428296,0.806008833
ecoli_00556,-1.5647251752,-0.9568971705,-0.539670415,1.099164733
ecoli_00557,-1.4177782325,-0.8001155295,-0.418458545,1.124829123
ecoli_00558,0.8160141373,0.32834828650000003,-0.859777644,-0.037079376000000004
ecoli_00559,1.9261344494000001,0.3784419525,-0.8969574320000001,-0.11367244900000001
ecoli_00560,1.5928387159000001,0.5659899925,-0.7157152090000001,0.407816973
ecoli_00561,1.1173287570000001,0.5268964685,-0.827818583,0.321498873
ecoli_00562,4.9729726995,2.5397766995,1.084884585,0.963881143
ecoli_00563,4.7373739197999996,2.6837120975,1.110534925,1.226371643
ecoli_00564,-0.4822958719,-0.7985990135000001,-0.322763075,0.654686623
ecoli_00565,-0.426745818,-0.8454181275,-0.293092475,0.625724853
ecoli_00566,-1.0031565313,-0.8737596315,0.34716982500000004,1.494979073
ecoli_00567,-0.9033203533,-0.7812598365000001,0.33392048500000004,1.442336843
ecoli_00568,-0.2776436543,-0.9145630415,-0.291864605,0.607936503
ecoli_00569,-0.23419297320000002,-1.2536469145,-0.29224345500000004,0.622877623
ecoli_00570,-0.5067346849000001,-1.0069507445,-0.465235485,0.496195963
ecoli_00571,-0.2738151592,-1.1450828915,-0.483834904,0.602191523
ecoli_00572,0.1567138405,-1.1671911515,-0.230275895,0.625901413
ecoli_00573,-1.4540581291,-1.1076875145,0.08051488500000001,1.045357503
ecoli_00574,1.1319909965,-0.0874533215,0.414410155,1.6003325529999999
ecoli_00575,0.8092769206,-0.0966337645,0.420775255,1.598090103
ecoli_00576,1.8083637036,0.035903673500000004,-0.091196495,0.982030343
ecoli_00577,1.9033794925,0.20787130550000002,0.18637689500000001,1.277154773
ecoli_00578,2.2736498874,0.4392918625,-0.25625172500000004,1.232406513
ecoli_00579,3.2029720093,0.5614129525,0.16089092500000002,0.6953416530000001
ecoli_00580,1.7474559265,0.44731678350000004,-0.5423704530000001,1.004531303
ecoli_00581,1.4038763308,0.33607418850000004,-0.41065191500000003,0.830057743
ecoli_00582,0.4234740645,0.1611102575,0.556681175,0.46653734300000005
ecoli_00583,0.3362297745,-0.2120401345,0.044054445000000005,0.224964563
ecoli_00584,-0.2569282187,-0.6292735425,0.150418815,1.323272493
ecoli_00585,-0.6885917485,-0.4602125925,0.296173185,1.432955703
ecoli_00586,0.1944177286,-1.2638782895,-0.39758026500000004,0.225153443
ecoli_00587,1.5542948466,-0.9859422575000001,-0.7291996590000001,0.48006017300000003
ecoli_00588,0.17766008660000002,-1.1235786994999999,-0.535026925,0.43674846300000003
ecoli_00589,0.3373956628,-1.0446068345,-0.47481011500000003,0.46680216300000005
ecoli_00590,0.6620225136,0.5590082465,0.676957735,0.390658013
ecoli_00591,1.3263595499,0.7728936585,0.760018115,0.545242793
ecoli_00592,-2.5093998501,-1.2811507405,0.732289525,0.982287223
ecoli_00593,-2.485458985,-1.1369326625,0.43077015500000004,0.887445543
ecoli_00594,-1.2889127609,-1.0135129185,0.394077915,0.5704754430000001
ecoli_00595,-2.5404545117,-0.7424255805000001,-0.033236975,0.592155203
ecoli_00596,-2.3273329186,-0.8463924245000001,-0.08328756500000001,0.307201803
ecoli_00597,-1.580449416,-0.9063647995,-0.444519447,0.42239436300000005
ecoli_00598,-1.1169049272,-0.2902747295,0.360943715,0.6522730330000001
ecoli_00599,-2.0194855988,0.1387623895,-0.0008650550000000001,0.25258847300000004
ecoli_00600,0.9848378146000001,-0.5719515635,-1.239469425,-0.387833971
ecoli_00601,1.7107914268000002,-0.015118936500000001,-0.906114233,-0.184451325
ecoli_00602,1.0716595041,-0.0964177875,-0.664380941,0.006036631000000001
ecoli_00603,1.3761547826,0.0260080915,-0.751543803,0.018638846
ecoli_00604,0.9302463173000001,0.20592351050000002,-0.582283069,0.231216303
ecoli_00605,0.9352591756,0.0468226715,-0.6685993090000001,-0.144563632
ecoli_00606,-1.3867688781,-1.1785371815,-0.8101516240000001,0.079864026
ecoli_00607,-1.5497525108999999,-0.8934373335,-0.821579228,0.7592634930000001
ecoli_00608,-0.7224744241000001,-1.2582870045,-0.6815045200000001,0.17330999300000002
ecoli_00609,-1.1863213592,-1.3657045665,-1.030650892,0.429255013
ecoli_00610,-1.3784709696,-1.0577622215,-0.91410638,0.557660793
ecoli_00611,-3.1912488217,-1.2179096435,-0.396619785,0.305956793
ecoli_00612,-1.3535087717,-0.8759761875000001,-1.143270606,0.860010453
ecoli_00613,-0.052258614700000004,-1.0063929875,-0.5396704520000001,0.9657211630000001
ecoli_00614,0.1439744122,-0.7984979795,-0.460564228,0.8571940530000001
ecoli_00615,-0.0213599087,-0.8671538335000001,-1.3851055859999999,0.8164901330000001
ecoli_00616,0.2835332244,-0.8083732045,-0.664774753,1.026877023
ecoli_00617,0.3873838788,-1.0089311925,-0.693988244,0.8530044830000001
ecoli_00618,0.1488989296,-1.0983755045,-0.29706712500000004,0.329227253
ecoli_00619,0.8790387844,-1.0325628635,-0.29380178500000004,0.307710333
ecoli_00620,1.4851177553000001,0.8998086445000001,1.463623175,1.452259763
ecoli_00621,2.0019635284,0.7587917815,1.494380965,1.438498573
ecoli_00622,0.2645438515,-0.5933651975,0.22948868500000003,0.39244801300000004
ecoli_00623,0.2419239242,-0.6076364315,0.23820617500000002,0.38625268300000004
ecoli_00624,1.2267914087,-0.6986526425,0.514330825,0.406975843
ecoli_00625,1.5195471083,-0.7843699905,0.370737925,0.42339976300000004
ecoli_00626,0.7973717897,-0.7482516775,0.083314765,0.19224848300000003
ecoli_00627,0.6882798182000001,-0.7895020425,0.069082845,0.130605479
ecoli_00628,0.4205187996,-0.44817002650000004,0.18947349500000002,0.529755863
ecoli_00629,0.6140691321,-0.31900967350000003,0.133589245,0.603931893
ecoli_00630,0.5490441943000001,-0.7744454325,0.917496175,0.502758963
ecoli_00631,1.0427286872,-0.8773273555000001,1.035549985,0.5975511530000001
ecoli_00632,0.6578455374000001,-0.8500971175,0.5520848150000001,0.44156927300000004
ecoli_00633,0.7571810521,-0.8653608675000001,0.555115985,0.593116823
ecoli_00634,0.5592550973,-1.0625470265,0.686704335,0.526768513
ecoli_00635,0.5859276170000001,-1.0283575985,0.7940552550000001,0.43985790300000005
ecoli_00636,0.1638001382,-0.2034257505,1.138283835,0.525016043
ecoli_00637,0.325486883,-0.5523382095,1.028434795,0.7535511330000001
ecoli_00638,0.26661454500000004,-0.7631887645000001,0.410782715,0.324298403
ecoli_00639,0.3891413052,-0.7242632575,0.35958486500000003,0.324672993
ecoli_00640,0.4701834588,-0.0816348565,1.098912665,0.44124815300000003
ecoli_00641,0.46747309940000004,-0.1746944205,0.8824161150000001,0.327799773
ecoli_00642,0.7088378606,-0.8341715205,0.47925305500000004,0.45389948300000005
ecoli_00643,0.1606050625,-1.0723725665,0.6728564450000001,0.769870103
ecoli_00644,0.5492964893,-0.5942780095,0.284564975,0.319938133
ecoli_00645,0.2219070913,-0.6263354285,0.28185787500000004,0.31512674300000004
ecoli_00646,0.2980550545,-0.5251146015,0.254282775,0.310797363
ecoli_00647,0.3535800047,-0.49446134750000004,0.485982265,0.447846893
ecoli_00648,0.0986652269,-0.8857286905,0.260959535,0.307534513
ecoli_00649,0.1281405572,-0.8891380815000001,0.295162105,0.222644383
ecoli_00650,1.153490308,-0.7255245935,0.224120605,0.341263333
ecoli_00651,1.0409841426,-0.6267117695000001,0.11325776500000001,0.27857460300000003
ecoli_00652,0.4216410847,0.33657008250000003,1.246747625,0.729185823
ecoli_00653,0.6962836056,0.0317880815,1.262952225,0.851554463
ecoli_00654,1.2904766878,-0.6880362775000001,0.464873735,0.358384973
ecoli_00655,1.7087738244000001,-0.6474617455,0.37343606500000004,0.436830013
ecoli_00656,0.4070416631,-0.5998205645,0.291465275,0.303904393
ecoli_00657,0.5986220439000001,-0.5610012265000001,0.276043525,0.315796993
ecoli_00658,1.2329993744,-0.9838328475,0.064708835,0.05462642
ecoli_00659,0.6952792894000001,-0.8829076095,0.09849440500000001,0.23617991300000002
ecoli_00660,0.5824614972000001,-0.4790824925,0.9019469250000001,0.708976563
ecoli_00661,0.8309543490000001,-0.5324375105,0.8548870150000001,0.661218473
ecoli_00662,0.5829426551,-0.7747610625,0.24889085500000002,0.188410083
ecoli_00663,1.3577479972,-0.6825492095,0.167138795,0.048706611000000004
ecoli_00664,1.0142686392,-0.5350860345,0.30525573500000003,0.450496543
ecoli_00665,0.7526749456,-0.6073296105,0.36285334500000005,0.38589769300000004
ecoli_00666,0.6182212553,-0.7235354115,0.9229170050000001,0.383639033
ecoli_00667,0.8889780632000001,-0.5064099905,0.6854901050000001,0.653379393
ecoli_00668,1.1919928208,0.2491215465,1.094570805,0.507616873
ecoli_00669,1.1816407829,-0.19435521050000001,1.385971565,0.580596903
ecoli_00670,1.2107188485,-0.9787089465000001,0.893005295,0.525567793
ecoli_00671,1.1493801115,-0.8372040435,0.8963619450000001,0.541530923
ecoli_00672,0.4789696236,-0.48716004350000003,0.107615625,-0.3459771
ecoli_00673,-0.536140708,-0.1880495285,0.8126329750000001,0.026489270000000002
ecoli_00674,1.4728035169,-0.5168298765,0.146692115,-0.10757295
ecoli_00675,1.1257859012,-0.7776513045,0.008338235000000001,-0.092380891
ecoli_00676,0.6085867882,-0.7668602085,0.343833905,0.31963151300000003
ecoli_00677,-0.0271136553,-0.7876297155,0.31392150500000005,0.29391968300000004
ecoli_00678,0.8811365347000001,-0.2953067155,1.283960655,0.686319663
ecoli_00679,0.598454253,-0.1262765155,1.646649845,0.6933763230000001
ecoli_00680,2.0399100905,-0.5882037885,-0.0025753950000000003,-0.030107003
ecoli_00681,1.7079700585,-0.7730348435000001,0.044617885,0.15281107300000002
ecoli_00682,1.1644174335,-0.9046707675000001,0.7409232450000001,0.448557103
ecoli_00683,1.0951742731,-0.9486087585,0.7893113850000001,0.464314863
ecoli_00684,1.013261459,-0.9192726125,0.213034735,0.296624173
ecoli_00685,1.611115238,-0.6494753715,0.286647295,0.38201686300000004
ecoli_00686,1.6759325019,-0.8454154295,-0.542287796,-0.100263604
ecoli_00687,1.5520743508,-0.9195026365000001,-0.41813227500000005,0.082263955
ecoli_00688,1.080111085,-0.6989546175,-0.042492765,0.068137152
ecoli_00689,0.7444893768,-0.8272378345,-0.05563172500000001,0.008882816
ecoli_00690,0.8105878515,0.2714244605,1.244599755,0.452268993
ecoli_00691,0.6766786642,0.1284863135,1.195212395,0.516558493
ecoli_00692,0.44382663440000003,0.3780728465,1.277978395,0.670868723
ecoli_00693,0.7642114089,0.3460378545,1.2688223650000001,0.6748039730000001
ecoli_00694,0.8993343114000001,0.3791890215,0.7064890450000001,0.764061093
ecoli_00695,1.0058768068,0.2708528905,0.7123646450000001,0.521421413
ecoli_00696,0.6540879893,0.0553149155,1.321847665,0.8270174130000001
ecoli_00697,0.5351495727,0.0672212235,1.358654825,0.6395325230000001
ecoli_00698,0.9001766597,-1.0541331185,-0.138566415,0.16358693300000002
ecoli_00699,1.0377689943,-0.8709952785,-0.260910865,0.07451194300000001
ecoli_00700,1.1726829778,-0.5939667395,0.15724927500000002,0.087983618
ecoli_00701,0.8246097823,-0.5319239725,0.24430457500000002,0.171146073
ecoli_00702,0.8617508604,-0.6018866335,0.35363555500000005,0.30755714300000003
ecoli_00703,0.761172136,-0.3735889865,0.359096935,0.43504015300000004
ecoli_00704,0.6402402498,-0.3878487505,0.20285039500000002,0.333583893
ecoli_00705,0.5980275075,-0.5040301405000001,0.17900243500000002,0.403870763
ecoli_00706,0.1738163818,-1.0169792085,0.018296925000000002,0.157244413
ecoli_00707,0.617486985,-1.1198430515,-0.126603595,0.06503750800000001
ecoli_00708,0.4896594031,-0.5794001585,0.21465630500000002,0.18900217300000002
ecoli_00709,0.2674664432,-0.8393050155,0.056648645000000004,0.430522603
ecoli_00710,0.8440061486,-0.5448745685,0.579620345,0.20759201300000002
ecoli_00711,1.2761637977,-0.4265028985,0.548219425,0.325140303
ecoli_00712,1.1265330999,-0.5161327735,0.479602405,0.423739103
ecoli_00713,0.920419163,-0.2423436165,0.5183036950000001,0.44374538300000005
ecoli_00714,1.0421572427,0.3391384425,1.518822565,0.547181673
ecoli_00715,0.6484791641000001,0.39437785550000004,1.598293755,0.433431683
ecoli_00716,0.2824625944,-0.7598516725000001,0.842483995,0.10431546100000001
ecoli_00717,-0.4802573921,-1.3792910935,0.388702445,0.212229043
ecoli_00718,-0.310242357,-1.3783177945,0.128377715,0.14875797300000002
ecoli_00719,-0.1006034173,-1.1229111395,0.157465675,0.21173196300000002
ecoli_00720,-0.1895808453,-1.5105543975,0.013104265,0.24320085300000002
ecoli_00721,0.2622366756,-1.3541013725,-0.029159615000000003,0.21966280300000002
ecoli_00722,3.132207508,-0.3598939705,0.27706467500000004,0.6099491930000001
ecoli_00723,4.0940959941,-0.0599418945,0.050797045000000006,0.5151660730000001
ecoli_00724,1.6139013516,-0.3971983055,0.190522785,0.087196909
ecoli_00725,1.1465557845,-0.7293939715000001,0.026093085000000002,0.47036157300000003
