,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
SP5448_05220,-0.0107895209,-0.1839234847,0.19471300560000002,-1.7698966916,-1.7320752767,-0.9803217185,-1.5730527817,-1.711185052,-1.5997425215,0.3305722074,-0.024303371900000002,-0.012922660300000001,-0.0480392417,0.0759249782,0.2282613021,-0.012610358,-0.45680454870000003,-0.0664756969,-0.3206492832,0.2091692154,-0.09626513490000001,0.0358251105,0.2090303796,-0.0343297537,-0.18715861220000002,0.1605307288,0.1540927863,-0.0955855075,0.037590677600000004,-0.0858532171,0.0234411938,-0.7670767683,-0.9048812053,-0.42978621300000003,-0.4777748516,-0.121142172,0.10413335650000001,-0.4495798633,-0.2518559657,-0.306904394,-0.5801570801,-0.6689827095,0.0498219176,-0.2352932553,-0.5683701273,-0.6542443904,-0.7816035248000001,-0.7557544654,-0.44124163590000004,-0.2665066561,-0.5467611349,0.0295808533,-0.0858194377,0.0562385844,-0.33674587300000003,-0.1562993512,0.0050336971,0.0551529335,0.0157810547,-0.0612708671,0.0083618753,0.0371279371,-0.37989378770000004,-0.3085740267,-0.3530660212,-0.3795578979,-0.1210312775,-0.2065068454,-0.1180308925,-0.25275397990000004,-0.1252347302,-0.142651315,-0.16456733910000002,-0.2037072949,-0.1614341002,-0.1808875279,-0.1802685718,-1.1105764336,-1.1118405214,-1.1078420168,0.1953259867,-1.6084211703,0.3492583219,-1.4193511564999999,0.1563996869,-2.1801776456,0.127214977,-0.8832497768,0.1717813144,-1.2176184925,0.2235939084,-1.5359851621,-0.1387331697,0.031504443800000004,0.1072287259,0.0913486092,0.1986666382,-0.0034898259,0.006396887600000001,0.45346314870000004,0.1411604738,0.11335026000000001,0.11713732630000001,0.1435680459,-1.1132716679,-1.5153018809,-1.2716706046000001,-1.5041937056,-1.8720954959,-1.6458673134000001,-1.0715804763,-1.2225915185,-0.9937095292,-2.3189746222,-2.4726233282,-2.3634560867
SP5448_05225,-0.09362756180000001,0.136256144,-0.0426285822,-1.5747817611000001,-1.5357958166999999,-0.7910242762,-1.9924576349,-1.7791011071,-1.7810424761,-0.1555395669,-0.1141957678,0.1512698335,0.0140788604,-0.11575864400000001,0.11812175180000001,0.0008647755,-0.0094536043,0.1102125369,0.1531695469,0.3815015711,0.0213110904,0.051196365300000005,-0.14328387950000002,-0.1107176002,-0.0886793886,-0.0333560839,0.094887071,0.0288031512,-0.3023397761,-0.0520922427,-0.7291648706,-0.5585276235000001,-0.7386584849000001,-0.6785111416,-0.5217935527,-0.5140393844,-0.13240464200000002,-0.805486176,-0.7154819308,-0.2723220451,-0.4649032864,-0.668015459,-0.5995808679,-0.7186457481,-0.8518854579,-0.737766518,-1.8490682938,-0.6884311719,-0.36312657870000004,-0.39010961050000004,-0.2827106654,0.031342275600000004,-0.0062117558000000005,-0.0251305198,1.1747304757,0.11525923910000001,0.12436066200000001,0.2332515605,0.027249492900000002,0.0022449419,-0.0084892225,-0.0210052123,-0.1800979332,-0.09750056260000001,-0.1200452047,-0.17796039800000002,-0.0304043204,-0.0692246133,-0.0476514986,-0.0725450541,-0.0109104231,-0.044533292200000005,0.0261313902,-0.0007261144000000001,-0.2078543559,-0.3616542314,-0.3664062777,-0.7172551406000001,-0.6586490462,-0.7297137762,0.45505672960000004,-1.1644815926,0.1583697501,-1.1354117948,0.5430539613,-1.7206212644,0.50080712,-0.0332759959,0.2930130613,-0.0173579212,0.1420946838,-0.5342449443,-0.059539081300000005,-0.0811143827,0.140653464,0.26515154620000003,0.1548149892,0.32203528740000004,-0.0059064394000000004,0.2686250699,0.0444011031,0.3360893319,0.15018386890000002,0.30446287180000003,-1.1421335264999999,-1.1827198422,-1.2609910344,-1.3586567734,-1.1899774148,-0.9381053810000001,-1.1765828356,-1.3261849773,-1.0705561077,-1.8996914236,-1.9985370931,-1.8650063267
SP5448_05230,0.021838972800000002,-0.0423758023,0.0205368294,-1.6968688909,-1.6517323621000002,-0.3393457415,-1.7998866386999999,-1.7705943483,-1.7462552039,-0.0120219168,-0.0891013866,-0.1784873731,-0.08717435820000001,-0.1011032858,0.0952752885,-0.0662323016,-0.258909901,-0.1477516731,0.2408892867,-0.0354511556,-0.22448202820000002,0.0167538143,-0.0130697585,0.1382009145,0.25261176690000003,0.25907223960000003,0.39865306770000003,0.058418478,-0.2306918315,-0.0153978861,-0.176151453,-0.46123465500000005,-0.4880787485,-0.3541333289,-0.0458701751,0.020825831200000002,0.3124680908,-0.173379211,-0.1966638886,-0.14963219290000002,-0.23587342560000002,-0.4532505882,-0.09270933170000001,-0.48884089350000004,-0.6330307394,-0.2073943653,-1.2764888419,-0.3684830106,-0.0891733781,0.1286598427,-0.1422021041,-0.07748612540000001,0.0617033608,0.0157827647,-0.099742457,-0.1835549562,-0.1287409062,0.09762001640000001,0.061055170900000004,-0.0074800532000000005,-0.0257948056,-0.0277803121,-0.1389948292,-0.0690681694,-0.0859980558,-0.1473191104,-0.1059301158,-0.0730860093,-0.060142394700000004,-0.0617538101,0.0199278575,-0.0010943269,-0.0011132861,0.0145230996,-0.0961722448,-0.0380818824,-0.0288595404,-0.6515772033,-0.5996697983,-0.52398023,0.15948730860000002,-2.1772289479999998,-0.0517768387,-2.1860513505,0.17151555170000002,-2.5954890374,0.1526252043,-0.3975403852,0.1354316672,-0.30373273970000003,-0.1249432038,-0.9055595683000001,0.004995261500000001,-0.0026673814,-0.0023278801,0.12429410390000001,0.1916381846,0.2896192689,-0.0901158453,0.23020432440000002,0.11934056200000001,0.3231142422,0.1897668971,0.1878705216,-1.0921977387,-1.2051615877,-1.2410922008,-1.2675993208,-1.1007090002,-1.0462115175,-1.1387446292,-1.2424435673,-1.0151163062,-2.2593666125,-2.1799844158,-2.1485630711
SP5448_05235,-0.0228748616,0.027893141700000002,-0.00501828,-1.9310884524,-1.8576988137,-1.144973654,-2.3831805617,-2.2319834226,-2.4507258895,0.1289061158,-0.1581799615,0.0471003269,-0.0936941901,0.11207271740000001,0.2602032059,-0.2524048837,-0.1979441936,0.1164371468,-0.48325282290000005,-0.3703685601,-0.24835233980000002,-0.0241735068,0.1418478554,0.11574657070000001,0.0577045069,0.1501852479,0.070938843,0.16716453280000002,0.1482769896,0.3117863994,-2.8046017399,-2.8684361513,-2.5006169373000002,-2.4645395797000003,-2.4080333308,-2.4659596737,-2.4303102495,-2.7673730796,-2.8181402148,-2.5821280238,-2.4098775654,-2.7818544552,-2.5117566009,-2.8209924647999998,-2.8936193542,-2.4779764158,-3.8949312825,-2.7656309724,-3.2175815165,-2.9672760065,-2.9929438250000002,0.10525113030000001,-0.12266520630000001,0.017414076,-2.6534256127,-0.9902769594,-0.9461952912,-1.0798071252,0.0051890883,-0.028734178500000002,0.0087263974,0.0148186928,0.0342476091,-0.0207860583,-0.0229833556,-0.1045210942,-0.1352404156,0.0417281228,0.0147649227,-0.0220347987,-0.0613255398,-0.0266375973,-0.0937182597,-0.0316108037,0.7268037945,0.7571275016,0.7268155707,0.5335425783000001,0.4472957723,0.6524705285,-0.8834318175,-2.3065940229,-0.9312696774,-2.0610980374,-0.8930949342000001,-2.2375061093,-0.7010877056,-1.6224694101,-0.6806771105,-1.7948840243,-0.8289820507000001,-2.2181251045,-0.0715598756,-0.020086717900000002,0.0916465935,-0.103625403,-0.22051161760000001,-0.254757799,-0.055117901000000004,-0.0949700841,-0.21300725880000002,-0.40329286810000003,-0.2861793197,-0.3413923524,-2.2814274427,-2.3860178941,-2.2799400762,-0.8542397097000001,-0.6304547271000001,-1.4242503355,-2.0748760711,-1.8553401047,-1.9566623356,-1.738877632,-1.8269466470000002,-1.9919694816
SP5448_05240,-0.1568248956,0.49512875170000004,-0.33830385620000003,0.4775438161,0.40056122200000005,1.0140776838,-0.3242224025,-0.45069047440000004,-0.31278475910000003,-0.0630861981,-0.1789190827,-0.2900661912,-0.08392095270000001,-0.6604904991,-0.2860919433,0.0388140429,-0.5563668242,-0.42390325100000004,0.8170310427,0.4425449481,-0.0837044152,0.2173360473,-0.4188366833,0.0987567261,0.2793753632,0.21019041870000002,0.5893503393,0.32665937640000003,0.0650999138,-0.0397721773,0.7709320408,0.6283651845,0.7714979635,0.7817410861,1.2256164631,0.9585707035000001,0.5821239606,0.7297927489,0.20843430100000002,0.39328723860000003,0.33291048840000004,0.6263534550000001,0.6268209769,0.3408215905,0.46572787320000003,0.7973226788000001,-1.0340150537,0.9334230603,0.6452385807000001,0.46707352620000003,0.591137494,0.0198131526,-0.0140751487,-0.0057380039,0.4098927164,1.5543276158000001,1.5594686188,1.4611844917,0.1042702356,-0.082293341,0.0639506152,-0.08592750980000001,0.2224033366,0.14675620420000002,0.2096644343,0.1579744685,0.08915598820000001,0.1959303858,0.1491569599,0.2317799411,0.09795633220000001,0.0109725788,-0.1068471082,-0.038611375600000004,0.6102385967,0.8755661585000001,1.0336807997,1.6814742966,1.6879317861,1.8973541566,-0.7938187319000001,-1.7609119051,-0.1129362549,-1.4260848226,-0.8749266977,-1.5988283521,-1.3231905995,0.1641892003,-0.4820616089,-0.1135258236,-0.7142333465,-0.5509880788,-0.1824588475,-0.1160011408,0.29845998830000003,0.1155937722,0.34211388540000004,-0.0959874032,-0.2055834206,-0.1571582598,-0.13387772250000002,-0.6369664117,-0.1199131377,-0.3191419729,0.034965706900000004,0.014485277900000001,0.21493977700000003,-0.6926357835,-0.4345047772,-0.5459817028,-0.2937912521,-0.2056595109,-0.0351310295,-1.2401230268,-1.2747350518,-0.913724889
SP5448_05245,0.1713647791,-0.0985098853,-0.0728548938,0.2756071205,0.1980827839,1.0249121413,-0.545391957,-0.5263863797,0.228414307,-0.12316038280000001,-0.0260933696,-0.3065915008,0.0486071979,0.024411405900000002,0.2223520498,-0.2814763745,-0.1140860217,-0.029583628100000002,-0.5452567081,-0.0511953961,-0.0025567032,0.0097304839,0.1253469168,0.2271437815,0.2304776645,0.22002498750000002,0.3194212689,0.1095596447,-0.13558523520000001,0.0785099187,-0.7476898545,-1.081991182,-0.8821487773000001,-0.7960109094000001,-0.6076051401,-0.7211749396,-0.7591316375,-0.8581292221,-0.818749147,-1.2992915904,-1.2558714949,-1.2223939953,-1.1177041903,-1.1203298185,-1.4536226502,-1.1384026344,-1.5276464306,-0.9686295738,-0.3964570848,-0.2262067272,-0.3144063429,-0.1516289857,0.0678620458,0.08376694,-0.3675112793,-0.5989060056000001,-0.4251498635,-0.45396169550000004,0.0879452817,-0.0055541439,-0.0508704777,-0.0315206601,-0.009916189300000001,-0.0740288657,0.029307705000000003,-0.1285086053,-0.012175332300000001,-0.0019796097,0.025209734100000002,0.0667453699,-0.038572000700000005,-0.055152353,-0.2463670174,-0.2294092586,0.4072472514,0.33711600080000004,0.3462253054,-0.19966248550000001,-0.14677250290000002,-0.1200156726,0.0511444583,-1.3333856343,-0.16274404450000002,-1.2061386266,-0.0277681913,-1.3203040163,-0.30825360500000004,-0.4452658633,-0.2662093539,-0.45980661310000004,-0.5161255988,-1.0244554787,-0.0779552577,0.1779487434,-0.09999348570000001,-0.11624761580000001,0.1323079606,0.25133545360000004,-0.1296938647,0.3071707675,-0.06641979790000001,0.0020578190000000002,-0.23519424330000002,-0.057406654700000004,-0.34420247670000004,-0.3405944199,-0.3123470404,-0.1919263877,-0.0037293841,0.2031259035,0.9016545290000001,0.6594578455,0.8941418971,0.5655998963000001,0.4100164817,0.6415996733
SP5448_05250,-0.08967441970000001,0.22832127570000002,-0.138646856,0.3349212902,0.1969357518,0.8375313226000001,-0.1445991123,-0.3328705622,0.4757205654,-0.0591070618,-0.0281383222,-0.2187959266,0.09625786950000001,-0.043185718000000005,0.2844008994,-0.15776778830000002,-0.1825475825,-0.14186822170000002,-0.4975917788,0.1755072622,-0.10252432630000001,-0.0520870063,0.018152724500000002,0.2280855407,0.167787088,0.1123338016,0.3151464949,0.1232847336,-0.1010831985,0.0637405165,-0.6932712454000001,-0.9402251744000001,-0.7730037117,-0.6161272701,-0.5543599277,-0.6311720037,-0.6833213981,-0.7912149039,-0.8717108523,-1.2950363187,-1.3641837734,-1.2233140265,-0.9474520246,-1.1495878223,-1.1208979979,-1.0687837629999999,-1.4265796397,-0.9179365377,-0.0131867157,-0.0772315132,-0.013226777700000001,-0.1790204522,0.1261495877,0.0528708645,0.0652102538,-0.7408744741000001,-0.6812439266,-0.4833291072,0.0928071704,-0.0368390508,-0.0309677736,-0.0250003461,-0.1343998364,-0.1466778316,-0.0408980237,-0.1516338022,0.0615651531,-0.0188788831,-0.0170872524,-0.016386942800000002,-0.0930241209,-0.0775145699,-0.1654502063,-0.17223524070000001,-0.015621495800000001,-0.0819136875,-0.051823016900000005,-0.5941479214000001,-0.5750113938,-0.5543940882,0.133080961,-1.1637652381,0.2553774467,-1.0727392652,-0.0013428324,-1.2345114809,-0.0957654466,-0.38002409940000004,0.0964814471,-0.4084025381,0.1486421997,-0.9968303952,-0.1139300474,0.1872957144,-0.07336566700000001,0.0177413971,0.1438343068,0.1200064171,0.06540912730000001,0.4773806678,0.0131666187,0.0959505101,-0.2178996206,-0.0397404978,-0.343455677,-0.4181762277,-0.2740586803,-0.1822599634,0.015740529700000002,0.1159304377,0.9509428918,0.68052315,0.9454835891000001,0.7113381119000001,0.5137208558,0.6041443101
SP5448_05255,-0.2797094249,0.4713408123,-0.19163138740000002,0.1694940251,0.1243852547,0.48829513820000003,-0.0236428692,-0.0066980158,0.6817967142,0.0860144552,0.09599469220000001,0.006457053900000001,0.1316808331,0.058014890300000004,0.2974016501,-0.0412583627,-0.30919531380000004,-0.1409306819,-0.3996564004,0.26020932820000003,0.058529331600000005,-0.0551233182,-0.029319609700000002,0.0139997381,-0.0342807757,-0.0930428479,0.08661702810000001,0.12110173980000001,-0.1528795161,0.0396660859,-0.9595798118000001,-1.1878185108000001,-1.2256221359000001,-0.990157028,-0.9408419865000001,-1.2278140012,-0.9548734618,-1.5266152555999999,-1.1071084208,-1.5203612657,-1.755417596,-1.4415675635,-1.2309913152,-1.4846506401,-1.3882188393,-1.4292904716,-2.106398438,-1.3126336546,-0.5319790545,-0.6217907084000001,-0.0714725319,-0.1347341399,0.09823235870000001,0.0365017811,0.8363080471000001,-0.4455839442,-0.4803662141,-0.37122609970000003,0.043178690900000004,0.0132480596,-0.0253670285,-0.031059722,-0.1404923844,-0.1059720306,-0.13495332640000002,-0.1460281141,0.0314031482,-0.0708639301,-0.0843253986,0.0069447273,-0.1035536474,-0.08877825190000001,-0.0761071341,-0.1726865539,-0.3187973429,-0.42290121500000005,-0.3891385449,-1.0195392227,-0.9452359953,-0.9395011925000001,0.3055444771,-1.2805838711,0.9248218934,-1.0207147054,0.0802421563,-1.3184845231,-0.0030852714000000002,-0.2487233453,0.6683974894,-0.5941054185,0.46552488480000004,-0.9231507119000001,-0.1029348595,-0.0046161678,0.1075510273,0.1658197167,-0.17297862090000002,-0.130235759,0.2906435054,0.4294647545,0.0852389432,0.0494579112,-0.168103006,-0.035724273,-0.6517753804,-0.7829655856000001,-0.6364772802,-0.3503842877,-0.2260433736,-0.09522606880000001,0.8320603878,0.6306962742000001,0.9130207293,0.9348165498000001,0.6214883195,0.5049714655
SP5448_05260,0.1940438251,-0.20322965480000002,0.0091858297,1.0357828648,0.8443574482,1.1382723353,0.5969730802000001,0.4560499276,1.1125007608,0.0114983924,-0.0374576531,-0.3074686527,-0.2250619737,-0.0134909916,0.012025888600000001,-0.190635947,-0.3059506636,-0.2062077622,-0.5291044209,0.0852745434,-0.047910776,0.022126384500000002,0.18467124410000002,0.27527646170000003,0.3368808218,0.21363060150000002,0.1657065391,0.2851256732,0.0536940827,0.21737820800000002,-0.7646353473,-0.9272166333,-0.8302486534,-0.6616100605,-0.7028395622,-0.6864744751,-0.599877006,-1.0907177279,-0.7758273993,-1.2253653179,-1.1882837408,-1.2301191629,-0.7093264658,-0.9462924617,-0.7724965057000001,-1.0859322318,-1.3800466267,-0.9596676980000001,-0.033271112400000004,-0.0513372868,0.49032872310000003,-0.12987777820000002,0.0937860578,0.036091720300000005,0.6385219515,-0.6461762622,-0.48691180650000004,-0.3464239173,0.0146419288,-0.053086359400000005,0.0157844542,0.0226599764,-0.1897629934,-0.1644874319,-0.0976334008,-0.1328948924,0.0630932621,-0.0510910261,-0.10022484820000001,-0.0323950426,-0.0385965497,-0.045763432,-0.048353260200000005,-0.08608488310000001,-0.2803936151,-0.4134636159,-0.3688374492,-0.7223559115,-0.650664208,-0.6194909502,0.6564356615,-0.09835070850000001,0.2797518254,-0.069586836,0.6999958115,-0.6122923201,0.669828677,0.47069421720000004,0.2803373406,0.3178764971,0.1125286627,-0.1652744152,-0.0493156484,0.15627531790000002,-0.1069596696,-0.0988059626,0.1382723552,0.009450129,0.1983767204,0.5372157118,0.3119153946,0.1455377569,-0.055057750700000005,-0.0025851119,-0.5775983533,-0.7021652772,-0.5310012963,0.0052894723000000005,-0.0744776951,0.2806274412,0.9204656997,0.6133266426,1.0058934612,0.6803079639,0.6485488144,0.5786002031
SP5448_05265,-0.2082901893,0.305961808,-0.0976716187,0.8433344781000001,0.6958078529,0.7500788823000001,0.47449369680000003,0.3907503645,0.7825071858,0.0374236239,-0.1583195979,-0.1731212519,-0.0560948852,-0.1251424137,0.1803989177,-0.1680899434,-0.4218175195,-0.2552375914,-0.3579736256,0.1273013724,-0.101143652,0.0167737454,-0.0787757914,0.1783601075,0.35396365490000004,0.171865921,0.4076218251,0.2587115215,-0.0379260618,0.2012216443,-0.0300077766,-0.4477029038,-0.2549253925,-0.1620432862,-0.1833038221,-0.24681375490000002,-0.1224148543,-0.4537009509,-0.1113998727,-0.7888075685,-0.945332139,-0.5004044974,-0.3968692916,-0.3819462169,-0.8410535538,-0.3691083666,-1.1037757659,-0.3079051708,0.5428822049,0.6789065878,0.7717575188,-0.1402331882,0.1082623259,0.0319708623,-0.7967507978,-0.6228482712,-0.5938996407,-0.4604869406,0.0199078196,-0.02650678,-0.012741077100000001,0.0193400375,-0.10009120590000001,-0.1180305677,-0.0635961122,-0.1654527047,-0.0655151565,-0.0593501571,-0.0200688524,0.00043837730000000004,-0.0019126842,0.004691815,-0.0388856983,-0.0263292195,0.3333061023,0.3556731912,0.4082452478,0.434937681,0.44881411130000004,0.6260654679000001,-0.4895269163,-1.4938949203,-0.2708841629,-1.2440214359,-0.7898854949,-1.8853633706,-0.8129334478,-1.0516317237,-0.1124467794,-1.0020053568,-0.17184431420000001,-1.7177964247,-0.056218401200000004,0.046746285900000004,0.0094721153,-0.1307411661,0.0310770325,-0.0041557835,0.1348245645,0.49289820440000004,0.2167673642,0.0781167765,-0.0663887801,0.0141210289,-0.3454409993,-0.43341908360000003,-0.35691851500000005,0.2214372349,0.2084130801,0.24313031880000002,1.0750385407,0.8917997507000001,1.0939295465,0.6678365294,0.5272451025,0.6519637056
SP5448_05270,0.2196567828,-0.2427858172,0.0231290344,1.4441493245,1.2447466814,1.0724899066,0.9620288577,0.8147297393,1.1624023004,0.016673448,-0.1650930578,-0.1725270814,-0.0915622395,-0.0866279389,0.08451652800000001,0.0163239538,-0.34840426900000004,-0.1920171974,-0.31602109770000003,0.1388354178,-0.1942520832,0.0469213073,0.0052242449,0.2874117353,0.2201952643,0.11969917590000001,0.36305635280000004,0.18325191840000002,-0.048577899,0.1329735173,-0.10140631900000001,-0.523172787,-0.40064889000000004,-0.2619843081,-0.3416168068,-0.2987238802,-0.2258741567,-0.6365477202000001,-0.21171228190000002,-0.9106168515,-1.0076962081,-0.8197203651,-0.5625881344,-0.6458301756,-0.9696678195,-0.45177454990000004,-1.0851882896,-0.4755919209,0.4715033462,0.6502036202,0.7611178732,-0.1625168102,0.0901402971,0.0723765131,-0.7751728288,-0.6724160277,-0.4867576981,-0.3978369767,0.07675604130000001,-0.0692770851,-0.040787642900000004,0.0333086867,-0.18483973920000002,-0.022219426900000002,-0.0093965274,-0.1253313995,-0.110264757,-0.048903724100000004,-0.0037467380000000003,0.006394839,-0.0844967157,-0.013123089400000001,-0.0485358819,-0.010731707600000001,0.1785472398,0.1906739305,0.2341158036,0.159413216,0.2139169103,0.2772741782,-0.0519969484,-0.7082470247,-0.194079369,-0.6477071434,-0.1876821492,-0.8790767512000001,-0.09207456750000001,-0.0617249956,-0.0637588652,-0.2265251452,-0.44750354130000003,-0.7403434127,-0.0055824218,0.0456137427,-0.0400313209,-0.1183676268,0.0756863059,-0.0328340291,0.15456467000000002,0.3659594476,0.0849990459,0.0625276499,-0.1929006141,-0.1161137891,-0.42144323920000004,-0.6386028416,-0.5352871643,-0.0569505466,-0.098101751,0.0105113907,0.8233468621000001,0.6515117156,0.9358522691000001,0.1771849837,0.0506103325,0.1486349284
SP5448_05275,0.0717247666,-0.033254970700000004,-0.0384697959,1.4308054068,1.1574774843,0.9442547019,0.7881356146,0.6338110507,1.0505562308,0.1777115031,0.0425409115,-0.18397901090000002,-0.0993960138,-0.079174876,0.16696295090000002,-0.2543676467,-0.42367809980000004,-0.1925881231,-0.382512358,0.069384955,-0.057227947700000004,-0.0754944339,0.0904875894,0.2660345055,0.2704217293,0.0748555372,0.2024722931,0.2310737306,0.0282308348,0.12824196940000002,0.0184765642,-0.5955367211,-0.6466852105,-0.43849520670000003,-0.40544326420000004,-0.40845594550000003,-0.3073644385,-0.6935269002000001,-0.2469727659,-0.9534625181,-1.271277869,-0.766318331,-0.6446832205,-0.7609377369,-0.9977010806000001,-0.7282111576,-1.2248212672,-0.5421113875,0.5095018656,0.7327682017,0.5494364704,-0.1516910719,0.12927080600000002,0.0224202659,0.1628289231,-0.6346516222,-0.4937865051,-0.3563202438,0.0389002248,-0.0205692949,-0.033804189400000004,0.015473259500000001,-0.1026994704,-0.06739775270000001,-0.0320369449,-0.1684203055,-0.006585293900000001,-0.018014224500000002,-0.0373101431,0.039984117,-0.013279631,0.0003250284,-0.0396572802,-0.0093373654,0.0291953775,-0.0696467307,0.0091467089,-0.19063269770000002,-0.1513248676,-0.2818242911,0.16162747200000002,-0.6557069409,0.18997539330000002,-0.6820575852,0.1041687421,-0.9854296711,0.0798546849,0.0137060806,0.0055319984,-0.0589755374,-0.054082038900000004,-0.6034666021,-0.1316055085,-0.0422895111,0.1738950196,-0.11038172560000001,0.1463873799,-0.1054476968,0.0455507973,0.28418293240000003,0.1122505364,-0.037263502000000004,-0.2549168465,-0.1224814533,-0.7359994633,-0.7740167652000001,-0.6122249040000001,-0.3300895782,-0.35812139800000004,-0.1715532448,0.7208475677,0.48182800130000003,0.8017112871000001,0.08490852410000001,0.008078666600000001,-0.0434773004
SP5448_05280,0.1297920851,-0.1573478411,0.027555756,-0.42495861770000004,-0.5674811835,-0.09495617320000001,-0.7020737049,-0.764768427,-0.40835316580000003,0.1327231184,-0.0393358165,-0.1633031906,0.0031298456000000002,0.0646181149,0.16801695560000002,-0.173714018,-0.34622894320000003,-0.1714643444,-0.3114578678,0.0115201587,-0.0381781417,-0.0305705345,0.042864663500000004,0.2149114281,0.10370886800000001,-0.0302106102,0.2868987068,0.060431931700000004,0.07209557180000001,0.14354410380000002,-1.0311865321,-0.9783908073,-1.2148705884,-1.2467075429,-0.7614296086,-1.0828823377,-0.9502512291,-1.3081326682,-1.1970801425,-1.2240135402,-1.4702673296,-1.3748208431,-1.2391171254,-1.5320004154,-1.6342362577,-1.434260665,-2.2454031245,-1.3666794078,-0.49841399000000003,-0.5009488032,-0.2986876048,0.0132887212,0.008522677900000001,-0.0218113991,-0.7785850748,-0.6740971294,-0.5705875394000001,-0.36686265430000004,0.0748471047,-0.034134660000000004,0.0001503088,-0.0408627536,-0.2073310334,-0.13148468630000001,-0.1071363572,-0.1950250621,-0.09581904840000001,-0.0357502768,-0.0987723813,-0.0281806185,-0.0925286988,-0.0440989996,-0.0848794444,-0.11132822540000001,-0.48562506720000004,-0.47701918520000003,-0.4281430044,-1.5166390518,-1.3342931821000001,-1.4697316065,0.6399973781,-0.5312911752,0.38224883260000003,-0.7070087497,0.7299887850000001,-0.9853893935,0.7447025494,0.1472027873,0.37273161800000004,0.1296654774,0.2733530894,-0.5775225105,0.0725515176,-0.0386840325,-0.0338674852,-0.1482522178,-0.1738291957,-0.2215660059,-0.0659797858,-0.0249715077,-0.157968464,-0.25318090730000004,-0.36233662440000003,-0.28132681870000004,-1.4509065039,-1.6112206581000001,-1.5758902095,-1.0364221440999999,-1.0187445613,-0.755126523,-0.6212814138,-0.7479217331,-0.5032547201,-1.1423812309999999,-1.1913661744,-1.4111626627
