,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
SP5448_00060,0.0120792409,0.0044745854,-0.0060731881,0.0068706711000000005,0.006604402200000001,-0.025250924,0.0046873536,0.0009526035000000001,0.0002490886,-0.0212442599,0.0972606652,-0.0391615279,0.0095483874,0.0014457648,-0.007513059000000001,-0.0052677918,0.0068123878,-0.0174473232,-0.0033028057,-0.0022064873,-0.0165186958,-0.0055333893,-0.0046736762,-0.014980936700000001,0.0151435874,-0.0019746302,-0.0032082865,-0.0016726068000000001,0.0127628458,-0.0017579449,0.0032403129000000003,-0.0018060911000000002,-0.0051417326,0.018406488000000002,0.0047779931,0.0127886393,0.011864759,-0.0005995211,0.0011940293,0.0118895723,0.0054700657,-0.015712924700000002
SP5448_00065,0.0167412345,-0.006681148400000001,-0.008761184600000001,0.0076017684,0.0009112235,-0.0343989051,0.0046554675000000005,0.0022599587,-0.0071130456,-0.012170193800000001,-0.0012315968,-0.0514250797,0.0032340669,-0.0035554682,-0.0157173383,-0.0158351708,-0.005067073,-0.0173192635,-0.007038724200000001,0.0047500329,0.0174938136,-0.0017864675,-0.0155770435,0.0016394546,0.0156345051,-0.0050520659,0.0079112614,-0.009049,0.0039843003,-0.0008498917,0.006457365400000001,-0.0083395606,0.0249274407,0.0020032775,0.0017802540000000002,0.0007367403,0.0117029092,0.0017883727000000001,-0.0027926992,-0.008910947800000001,0.0084337115,0.012829541600000001
SP5448_00070,-0.0133824569,-0.0096234914,-0.0087409383,0.0162591066,0.0267160826,-0.0240836034,-0.013283676900000001,0.0046441365,0.0143387763,0.0085181457,0.013177877800000001,-0.032351791500000004,-0.0086157509,-0.0049644529,0.0120167277,-0.030100350300000002,-0.0030739113,0.0155389731,0.0096655001,-0.0118294833,0.0191774147,-0.008897628000000001,0.0172012047,0.0029459763,0.0256499728,0.0005182968000000001,-0.0055253497,-0.0120569147,-0.012546562300000001,0.0038136891000000003,0.0012421816,0.012946246000000002,-0.0224582589,0.0165601285,-0.0053321637,-0.0052415147,-0.019860356000000003,0.0211097059,0.012557911500000001,0.0057111634,0.0011307560000000001,0.0012089053
SP5448_00185,-0.0074588345,-0.0118060444,-0.0097637482,0.0115589752,0.0167591097,0.0110343877,-0.031502186,-0.0076624069,0.0020263961000000002,0.012062694300000001,0.0642218085,-0.020995502000000003,0.0010411463,0.0011885657,-0.010987994400000001,0.0171908227,0.015130234900000001,-0.0055933444,0.0088193251,-0.0293724697,-0.0129815117,-0.0246243562,-0.0036002211000000003,-0.0172992845,0.024156383,-0.0161185599,0.002600395,-0.009010036,-0.017257353,-0.0076577364,0.0309176595,-0.01382797,0.0181950791,-0.0002898124,-0.0083265668,0.0016318525,-0.041867840100000005,0.0020932812000000003,0.0064526009,-0.0336396954,-0.0028824285,-0.021074634000000002
SP5448_00190,-0.0116852493,0.00200726,-0.0051054096,-0.029216711700000002,0.009883738500000001,0.0043780765000000004,0.0006895109,0.0095217348,-0.0002165375,-0.0206991196,0.0150063509,0.0012060496,0.0017493333000000002,-0.0071034662,0.0018798298,-0.0046741672,0.0014841094,-0.0065196294,0.0019813748,-0.0137862569,-0.0187855487,-0.0086189397,-0.005829917600000001,0.0033160648,-0.025903467200000002,0.0038843233,-0.0148969771,-0.0122110211,0.0032410591,-0.0040900678000000005,-0.0037147223000000003,-0.0051700309,0.0654478662,0.016761365400000002,-0.0111698356,-0.0068249698000000004,0.0058578049,-0.0074444244,0.0117516329,-0.0005265922000000001,-0.025877002200000002,0.0041791552000000004
SP5448_00195,-0.0087062544,-0.0281536826,-0.0068824345,0.0116087279,-0.0090837095,-0.00040317900000000004,0.0051974298,0.0035322039,0.0039988315,-0.0151364714,0.0468187132,-0.0090294973,-0.011890900900000001,-0.005621935000000001,0.007266550500000001,0.0083439243,-0.0070902708,0.0085285048,-0.0036361406,-0.0182025514,-9.897600000000001e-05,-0.0012340176,-0.017446888900000002,-0.0053373903000000006,-0.009697215300000001,0.0192014861,-0.023911371400000003,-0.012139531,0.0006418308,-0.0057582471,-0.0027057661,0.0001242355,-0.0039085694,0.0180972694,-0.008620028,-0.0193258797,0.0105171017,-0.0252536624,-0.0141066503,0.011348227,0.0229974235,-0.0014189084000000001
SP5448_00200,-0.0069305406,-0.0063707763,-0.0071478263,0.0006315515,-0.0012007293,-0.008463652,0.0024821675,-0.0068137517000000005,0.0017491198,-0.0042043572,0.020305757100000002,-0.0075730804,-0.0118299557,-0.0036795625,-0.0072745029,0.0095574343,0.0058182649,0.0049677057,-0.0051389046,-0.0020855988,-0.023757367300000002,0.0032196935,-0.0133615677,-0.0033590563,-0.0178223691,-0.010536074000000001,-0.0208832967,-0.0164692599,-0.007980326900000001,-0.013782550800000001,0.0011539193,-0.0025229107,0.0096102371,0.0090678291,0.003323728,-0.0095239088,0.021521845600000002,-0.0063702927,-0.0156821723,-0.0097904423,0.0045610067,0.0057256167
SP5448_00205,0.0179736045,0.0039584177,-0.0064162228,0.029334142,-0.0281232925,-0.0021104175,0.0081669259,-0.0179793515,0.0049772722000000005,0.0007314960000000001,-0.0020897814,-0.0803372653,-0.025202783700000002,0.0006659379,-0.0139016398,-0.0209724457,0.0069816799,0.019572313600000002,0.0050339604,-0.0093450407,-0.0024426343,0.0160197911,-0.0113383254,-0.0033580437,-0.0047930348,-0.0050756912,-0.0028018573,-0.0005421269000000001,-0.0104721217,0.0042422067,0.007434045,-0.0055744007,0.1097053245,-0.0044347586,0.0088083563,-0.0299677717,0.0005842467,-0.0039607609000000005,-0.0142597522,-0.0274522781,0.0084771091,-0.0002866204
SP5448_00210,-0.019710360700000002,-0.0163521646,-0.0025155511,-0.0002846556,-0.016393101900000002,-0.0126740649,0.009718808,-0.0204199179,-0.013603955000000001,-0.0358081601,0.0323353549,0.0034604375,0.026266815500000002,0.0034605762,-0.0185025797,0.0008004972,-0.007716066000000001,-0.0252771135,0.2183451572,-0.0191962522,0.0068268784,-0.0013854814,0.0008123695,-0.0036024778,-0.008420253400000001,0.0051822498,-0.015333954300000001,0.0005175998,-0.013015951100000001,-0.0076459148000000005,-0.0023095191,-0.052690790200000004,0.0028459042000000003,0.036200488100000004,0.022265914600000002,0.0002214459,0.018373178900000002,0.0115542467,0.0051792903,-0.0076327481,0.0069086843000000005,0.0174928191
SP5448_00215,0.0019777681,-0.0188269226,-0.006202938000000001,0.0161806597,-0.0267821412,-0.0012133326000000001,-0.0027897110000000003,0.0068369664,0.010665246000000001,-0.0035185386,-0.020858136200000002,-0.0023812801,0.0151029981,0.0017726024,-0.0047676061,-0.0008043597000000001,0.0101874766,0.0045676487,0.1917950052,-0.0064759691,0.0096026044,-0.0008465059,-0.016040846100000002,-0.007418943000000001,-0.018291093600000002,-0.0033174520000000002,-0.0061346593,0.0019040847000000001,-0.015906672900000002,-0.016547617100000002,-0.0082048746,-0.042699085000000005,0.0123594185,-0.0095375749,0.0160617387,-0.0055255402,0.013414339400000001,-0.0042756553,0.0200001921,-0.0075203716,0.0051571711,0.019101850400000002
SP5448_00220,0.0007518778,-0.0206724557,-0.0103398217,0.0129257108,-0.0423278406,0.0003264917,-0.0056322057,0.0027128549,0.0143143629,0.0049761696,-0.013943356300000001,-0.008143236600000001,0.0048857165,-0.0042397537,-0.020191780200000002,-0.0022770292,0.028922031900000002,0.005117078000000001,0.20347243550000002,0.0015086370000000002,-0.007208478700000001,0.008392125700000001,0.0014002108,-0.007084522100000001,-0.0047271358,0.0010399063,0.0062140348000000005,-0.0027866721,-0.013926393700000001,-0.013137411100000001,0.0014103822,-0.029827060800000003,-0.0062477349,-0.0348987767,0.0056577088,0.0087415081,0.0033009776000000003,-0.0188171188,0.0134159864,0.0084187515,-0.0057235391,0.0017588771
SP5448_00225,-0.0007558655,-0.0244612337,-0.0078810133,0.0029553077,-0.0645124955,0.0114281658,0.0047721131,0.0087707896,0.0217330248,-0.0016396391,-0.0188076354,0.0068439825,0.013227908200000001,-0.0043018529,-0.0206946836,-0.0047650682,0.031104004100000002,-0.0076402195,0.1776368258,-0.020756440600000002,-0.0002406417,-0.0011313095,0.0029162027,-0.0083878722,-0.0137645295,-0.009293173600000001,0.0181637625,-0.0138171165,-0.015568278900000001,-0.008088648,-0.00263306,-0.0346799247,-0.0009772032000000001,-0.0310336072,-0.0054249472,0.0096017262,0.0228677473,0.0071695183,-0.00109919,-0.0149704094,0.0160721236,0.0032630977
SP5448_00230,0.0042074346000000006,-0.009059983800000001,-0.003128544,0.0092672798,-0.047812185,0.0209862973,0.0043769344,0.020440835,0.01669143,-0.0032433911,-0.0103238848,0.00048264820000000003,0.0286653543,-0.0028559499000000003,-0.0277632635,-0.0041516719,-0.0011354277,0.01325891,0.2045922011,-0.0105290069,-0.007909023500000001,0.005501635,-0.0247928528,0.00038918,-0.0178509118,-0.0051363089,0.0138861939,-0.025362599200000002,-0.0178877006,-0.0102220503,-0.0091363585,-0.025149682700000002,0.0134682173,-0.060127986,-0.0193701181,0.007496949,0.0275245525,-0.0055624777,0.0100719127,0.007765700800000001,0.0037002256000000003,0.013429560600000001
SP5448_00235,0.0015143433000000001,-0.0088637957,-0.0062236586,0.0074687451,-0.059308856300000004,0.0197628232,0.0051649874,0.0044274756,0.0272907502,-0.0045983737,-0.0098340402,0.0031495506000000003,-0.009193226700000001,-0.0008683851,-0.026329787,0.0014553575,0.016616917800000002,0.0008796096,0.1821940609,-0.0136599674,-0.0339315195,0.0032569945,-0.0038042767000000003,-0.0079609438,0.0020102504,0.0035083842000000003,0.0171405643,-0.0194083792,-0.007809047600000001,0.0049507602,0.0050894892,-0.0314686199,0.0286650949,-0.0475890671,-0.031147493600000003,0.026425817100000002,0.0140534756,0.0050182661,0.0215107589,0.021922692100000002,-0.0176511936,-0.0064735785
SP5448_00240,-0.021039749,0.024569239700000002,-0.0010484033,-0.0105343682,0.0107455106,-0.0063213518000000005,0.0157155418,0.0016989899,-0.0318169742,-0.0156796132,-0.00440628,0.007443875000000001,-0.0327037399,-0.0010825890000000001,0.0382656878,0.008381771500000001,-0.0051377804,0.0073157989,-0.0080447339,-0.027417724600000002,-0.035127498,-0.0055953541,0.0171722732,-0.015864995700000002,0.0034570575,0.0043594029,0.0365922959,0.0128912981,0.0072095581,-0.0164882639,0.017951739,-0.0094153313,-0.0055064555,-0.06007614,0.017004966700000002,-0.0035338958000000003,-0.0041881152,0.058796374400000004,0.0290045536,0.0314024532,-0.0002771799,0.0030620293
SP5448_00245,-0.0122092729,0.0065366930000000005,-0.0029158278,0.016954247500000002,-0.0028722487000000002,0.0009624470000000001,-0.0060250549,-0.0182090295,0.009620047500000001,0.0007857893000000001,-0.0139107129,-0.024356972100000002,0.012374557500000001,-0.0007850064,-0.0133439295,0.0104085068,-0.002072589,0.001172515,0.1559904266,0.0030989112000000003,-0.012049597300000001,-0.0095521253,0.0166703285,-0.0369830304,0.0010665677,0.0200863766,0.0172835961,-0.0063738361,-0.0252301911,-0.0034793254000000003,0.0064137994000000005,-0.0050885444000000005,-0.0101196505,-0.0027130955,0.0129447176,-0.006006259700000001,0.0061302455,0.0036516593000000003,0.0326718115,-0.0049801184000000005,-0.0001316768,-0.0163212446
SP5448_00250,0.0114532144,-0.0044927742,-0.0089247026,-0.0051461387,-0.0274476882,-0.0055259649,-0.011457337100000001,-0.0148434241,-0.0043755944,-0.003393058,-0.0314920555,-0.0022329581,0.0171176687,0.0023040201,-0.0086252623,0.0074374314000000006,-0.0005712398,0.0315784609,0.1754156986,-0.0063618625,-0.009099743,-0.0222222813,0.0138388481,-0.0224793984,-0.013529465400000001,0.0147580946,0.010113532500000001,0.0107942613,-0.0218515972,-0.0016258382,0.021847914000000003,-0.0181273006,0.0185795178,-0.006349474000000001,0.0204041742,0.0067166059,0.0277994874,0.029497471600000002,0.0376014187,-0.0304407665,-0.0036589569,0.020979032
SP5448_00255,-0.0107895659,0.0004264564,-0.0083088491,0.0040606974,-0.021020792,0.0033816717,0.006075473400000001,-0.0123404377,0.001018644,0.0042230555000000005,-0.0040440542,-0.0291747199,-0.000131325,0.005874472600000001,-0.0074653643,0.0010483715,-0.0125113498,0.0108004793,0.1312051559,-0.0173169898,-0.0432905993,-0.0049293376,-0.0067705091000000005,-0.0267492371,0.0064838879000000006,-0.0031233089000000003,0.019499219,-0.0175755607,-0.0278239792,-0.008428285300000001,0.0016812639,-0.0195144023,0.0098155145,-0.0215818692,0.01569349,-0.0117869437,0.0068914580000000005,0.0142144453,0.0204183483,-0.0304042419,-0.0082600065,-0.0244320685
SP5448_00260,-0.0095212843,-0.0004130841,-0.0110620757,-0.016462240200000002,0.0027671197,-0.0172290771,0.005585985700000001,-0.00238997,0.0006852667,-0.007666635200000001,-0.0156514898,0.009285373100000001,0.0011160064,-0.0059243002000000005,0.009912078900000001,-0.019025003800000002,-0.006872250900000001,0.0069356185,0.0898892536,-0.014047852500000001,-0.0065513018,0.0005658768,0.0049433526,0.012386586500000001,0.023845272100000002,0.0146030541,-0.0020115535,-0.0084880943,0.010670272500000001,-0.010842938100000001,-0.0014210233,-0.0014152512,-0.0277523802,-0.0017766637,0.0206207692,-0.0298300797,-0.0048769367,-0.0028954235,0.0076270258,0.0118314852,-0.0077175601000000005,-0.0060320521
SP5448_00265,-0.0099920266,-0.0022204637,-0.0084046376,-0.0065035362,-0.0043698879,-0.0092342488,-0.005520417200000001,-0.0003667287,0.00012097860000000001,-0.0026439677,-0.0285860377,-0.0239730639,-0.0077184972000000004,-0.0041569717,0.009430578,-0.0018396529,0.012590201,-0.0023812871,0.0779520347,-0.0165566573,0.0010669569,-0.009886408400000001,0.0002006594,-0.00024165810000000002,0.012664928700000001,0.0021973519,-0.0048354328,-0.0054625055,0.0074440623,-0.0008104316,-0.011440492200000001,-0.007602724000000001,0.0045669994000000005,-0.0072956963000000005,0.0131019741,-0.0054594079,-0.0099407095,0.0039977691000000004,0.0059963279,-0.0071357807,-0.0165102725,0.0079157177
SP5448_00270,-0.031215947100000002,0.0252573165,-0.0057719867000000005,0.0145663756,0.024570693600000002,-0.0035994967,0.011031455,-0.0076769394,0.0020806694,-0.0102202243,-0.0159085468,-0.0198037557,-0.0021018994,-0.0071602082000000004,0.0167369151,0.0093706753,-0.0097782521,0.00021332340000000002,0.0627942874,0.0039995690000000006,-0.0007651895000000001,0.011876178000000001,-0.0132878729,-0.0142680059,0.008003544100000001,0.0158141956,0.0012369046,-0.0246372091,0.043786494100000004,-0.0124425761,0.0046912143000000005,0.00022418240000000002,0.0118172204,-0.0093627452,0.0267099165,-0.0170780647,0.0064169704,0.0123106807,0.0012045002000000001,0.034401358300000004,0.0128655231,0.0126615602
SP5448_00280,-0.0014875814000000001,0.0029186339,-0.0054784671,-0.0028679835,0.017724512600000002,0.0048319014000000006,-0.0070761443,-0.0028005788,-0.0055014417,0.0078007029,-0.0074207629,0.0312444618,-0.0064768068,-0.0059740071,-0.0208837179,0.0093437665,0.0130308578,0.00564141,-0.0020306429,-0.0031746706000000003,-0.018561928800000002,0.0046757721,0.0032404566000000003,-0.0165927279,-0.006769373600000001,-0.0113889416,-0.008725472100000001,-0.0174168579,-0.0025959551,0.0038553936,-0.0165659828,-0.00236398,-0.016585333900000002,-0.023698611,0.0096618526,-0.0049185538,0.0035281080000000003,-0.0040317719,-0.0061306844,-0.023494536200000003,-0.0087083527,0.0011028873
SP5448_00285,-0.002611164,0.0011726821,0.0024235867,0.0051497958,0.0126187576,-0.011673241800000001,-0.0025568011,0.001404181,-0.0010911194000000001,-0.011993226000000001,-0.0095357359,-0.0071966707,0.0004168393,-0.0094416733,0.0030578404,0.0106772427,0.0327384322,-0.0083757836,0.0082860023,-0.0208764261,-0.0019119052,-0.0034050614,-0.0068200024000000005,0.0183793906,0.0045694728,0.010416291500000001,0.0017048884,0.0031598345,-0.007095864800000001,-0.0085766993,0.0015254461,0.0026605645,-0.014633856800000001,0.0013609621,-0.0071681272,-0.0215567337,0.0138544557,-0.0145355446,-0.0005080992,0.024069282,0.0242610568,0.0113028221
SP5448_00290,-0.0007803984,-0.0025697627,-0.00034112570000000003,0.0069627756,0.0235724978,-0.011135464500000001,-0.0101245784,-0.0057312283,0.0047307408,-0.0032248191000000003,-0.020956185800000002,0.033434678100000004,-0.0044053716,-0.007266402000000001,-0.0139288598,0.010709532,0.028579896400000002,-0.0171893255,0.0107822618,-0.0088763425,-0.077101474,0.000314052,0.0006004479,0.0120380852,-0.0136676869,-0.0117386635,-0.0093152509,-0.0013921932,-0.013975566,-0.014140687800000001,-0.0131198527,0.0037468328,0.00280987,-0.0001368846,0.0130494735,-0.015006698,0.0160807289,0.0043662369,-0.0191091741,-0.0097910394,0.0105358117,0.0173658343
SP5448_00295,-0.0053783186,-0.0027555175,-0.0018065307,0.0033185837,0.0095568753,-0.0205048597,-0.0050440952,0.0027301996,-0.0022239981,-0.0047093906,-0.0297878756,-0.0054649669,-0.0124015536,-0.0055996359,0.0008148630000000001,0.004738735500000001,0.0153278554,-0.0241641955,0.0226834668,-0.0044334823,-0.0030469572,-0.0014650191,-0.013507981300000001,0.0215339306,-0.0062961066,-0.0044196755,0.0004885292,0.0005012308,-0.0046791284,-0.0052767586000000005,-0.011007966800000001,0.0015204633,-0.0065176796,-0.0046885353,-0.0043089495,-0.012885283800000001,0.0079355377,-0.0071777736,3.23723e-05,-0.0020636193,0.0083311606,0.011017127600000001
SP5448_00300,-0.0698471376,0.0373449565,-0.0048869243000000005,-0.0393285689,-0.0548275191,0.0292328247,-0.024480859100000002,0.0010849743,-0.084537494,0.0104008558,0.0049668503,-0.0291080144,0.0022503360000000003,0.0022021671,0.0344382544,-0.044677255400000004,-0.006137589000000001,-0.0284695701,0.0282588018,-0.0197048059,0.0256375444,0.1439496811,0.0041575704,0.023284671,0.0394409908,0.026756101600000002,-0.0699986742,-0.078338736,-0.0302524352,-0.008531842500000001,-0.0040527185,-0.0038353491,-0.008865636500000001,-0.0028015088,0.0232397541,0.0208811056,-0.08503035040000001,0.037839811800000005,-0.00010858080000000001,0.0005564887,0.025156122000000003,-0.0701198699
SP5448_00305,-0.0361588026,0.0058246693,0.0183169741,-0.011301976,-0.0157103995,0.023283662400000002,-0.0034007957,0.0195638627,-0.0205247983,-0.0033121623,0.02105628,0.0003240856,0.0441984221,0.002457612,0.018512759900000002,-0.0151791597,0.005952038000000001,0.0054563496,0.0153184922,-0.021569891,0.030080653000000002,0.0695278216,0.0245572485,0.0267031953,0.0141249692,-0.0558546222,-0.0557972424,-0.041177565400000005,-0.0094443138,0.0658450046,-0.0136069391,-0.0059540538,0.0072456735,0.0142267483,0.1780829438,0.014820195000000001,-0.0567057798,0.0502599788,-0.005665512100000001,0.0055621615,-0.0180097603,-0.09986518800000001
SP5448_00310,-0.014401725800000001,-0.016037696,0.0009177737,0.0005605639,0.0107073312,-0.0006256222,-0.007417751,-0.0019310977000000001,0.0027039102,-0.0193850839,-0.0035092506,-0.014072297400000001,-0.0133435067,-0.0024289272,-0.0014826707,0.0172652943,0.0086504702,-0.00041506640000000004,0.0025717073,-0.007593035200000001,-0.0075524644,0.00404613,0.012825345600000001,-0.0006136808000000001,-0.0017082167,-0.0261185718,0.0024825284,0.0286959782,-0.008611092800000001,-0.0020225558,-0.005914125,-0.0085893841,0.013486591000000001,-0.0195750476,0.0444048193,0.0105882838,-0.0117609055,0.008197252700000001,-8.606440000000001e-05,-0.013126749600000001,0.0362112463,0.0045652287
SP5448_00315,-0.007459106500000001,-0.0068066245000000004,-0.0039139622,-0.014991467100000001,0.013287705200000001,0.012316027200000001,-0.0080916975,0.00037358080000000004,0.015291517000000001,-0.0053703125,0.0515517522,0.0165628825,-0.0074997713,-0.0064471192,-0.0203516642,0.016591433200000002,0.0152297087,0.008414425100000001,-0.0063310784000000005,-0.0273448232,0.07710707160000001,0.017819127100000002,0.0112781845,-0.0086878441,0.0903680582,-0.0025301955,0.010017029,-0.0032437885000000002,-0.00549486,-0.014948896500000001,-0.0142633125,0.0177376963,-0.0238326662,-0.0086599651,0.0028763327,-0.0345075443,0.0068370555000000005,0.0035442871,-0.005537752,-0.0090887176,0.0093271178,0.010693656000000001
