,A,PurR
hot_tale__hot_ale9_mid_30c__2,-0.0517011425099276,-0.4190362839999988
hot_tale__hot_ale9_30c__1,1.8831573980593728,-0.4550844839999986
hot_tale__hot_ale9_30c__2,2.083896356080925,-0.5829119499999997
hot_tale__hot_ale9_mid_37c__1,0.5395219064895369,-0.3038847199999992
hot_tale__hot_ale9_mid_37c__2,0.1286095370263479,-0.33734512000000016
hot_tale__hot_ale9_37c__1,0.5930951688091366,-0.5107342669999984
hot_tale__hot_ale9_37c__2,0.3461362993812308,-0.5393228479999994
hot_tale__hot_ale9_mid_44c__1,-1.2460899284942164,0.10602215700000173
hot_tale__hot_ale9_mid_44c__2,-0.8451104116902076,-0.09546243799999844
hot_tale__hot_ale9_44c__1,-0.4331919225551781,-0.07639114000000014
hot_tale__hot_ale9_44c__2,-0.1787713025252123,-0.17490208199999913
hot_tale__hot_ale10_30c__1,0.5314767243293498,-0.40264932399999853
hot_tale__hot_ale10_30c__2,0.3308284736709323,-0.42670506600000013
hot_tale__hot_ale10_37c__1,0.9606023455943352,-0.5079467960000006
hot_tale__hot_ale10_37c__2,0.931778435973921,-0.5490301569999989
hot_tale__hot_ale10_44c__1,-1.416255810880647,-0.2641510569999994
hot_tale__hot_ale10_44c__2,-2.1767558609579023,-0.2134585419999997
hot_tale__hot_ale16_30c__1,0.5000326444228813,-0.43184662999999895
hot_tale__hot_ale16_30c__2,0.7636152471694606,-0.38870592199999976
hot_tale__hot_ale16_37c__1,0.7585221556243503,-0.5014635289999987
hot_tale__hot_ale16_37c__2,0.8907015151383707,-0.46796267499999894
hot_tale__hot_ale16_44c__1,-1.5389946644567798,-0.031268819999999316
hot_tale__hot_ale16_44c__2,-2.3050452280885265,0.11394408800000022
pdhr_ale__pdhR-13_51__1,-4.595950836301307,-0.9284500309999996
pdhr_ale__pdhR-13_51__2,-4.210904081464318,-0.8383826649999992
pdhr_ale__pdhR-14_46__1,-5.764061164202115,-0.8970904639999997
pdhr_ale__pdhR-14_46__2,-4.110258072405958,-0.8336918449999997
pdhr_ale__pdhR-15_51__1,-3.6256247946667672,-0.9177570249999992
pdhr_ale__pdhR-15_51__2,-3.879496321709092,-0.9101253589999994
pdhr_ale__pdhR-16_49__1,-5.443212117344676,-1.0722074860000008
pdhr_ale__pdhR-16_49__2,-4.882430091104233,-1.2720487499999995
tcs__del_atoC_LiAcet__1,-9.712507894703837,-1.7920090839999991
tcs__del_atoC_LiAcet__2,-9.54405552353864,-1.6528668059999996
tcs__del_atoC_LiCl__1,-11.89847670203506,-1.9206750649999995
tcs__del_atoC_LiCl__2,-11.732517521477767,-1.9023993039999996
tcs__del_atoC_m9__1,-13.160808110283725,-1.9818094769999988
tcs__del_atoC_m9__2,-12.985841209223077,-1.9183348849999995
tcs__del_baeR_etoh__1,-23.89191026137753,-6.11972426
tcs__del_baeR_etoh__2,-23.323482028188455,-6.358805189999999
tcs__del_baeR_lb__1,-23.43179145445621,-4.057208296999999
tcs__del_baeR_lb__2,-23.84286143690996,-3.859023073
tcs__del_btsR_01xlb__1,-21.082542517322526,-3.77233375
tcs__del_btsR_01xlb__2,-21.335027977085524,-3.8939658089999987
tcs__del_btsR_lb__1,-23.032537721742784,-3.26827811
tcs__del_btsR_lb__2,-22.98413984125933,-3.188745571
tcs__del_btsR_pyruvate__1,-20.679205384360834,-3.7432440339999986
tcs__del_btsR_pyruvate__2,-20.67405055651016,-3.6503331739999987
tcs__del_cpxR_etoh__1,-25.672166701594037,-6.277486519
tcs__del_cpxR_etoh__2,-25.79110174076082,-6.582839422999999
tcs__del_cpxR_lb__1,-23.93741336994391,-4.3518110210000005
tcs__del_cpxR_lb__2,-23.21222599212259,-4.238601748999999
tcs__del_cusR_CuSO4__1,-20.773435607956237,-3.964924939
tcs__del_cusR_CuSO4__2,-20.913173832982704,-3.8839053919999986
tcs__del_cusR_lb__1,-20.633748768345896,-3.3616056539999986
tcs__del_cusR_lb__2,-20.938350306503978,-3.3044292589999986
tcs__del_kdpE_01-kcl__1,-6.16010456504609,-0.8694359310000008
tcs__del_kdpE_01-kcl__2,-5.937120937296503,-0.8312447410000008
tcs__del_kdpE_115-kcl__1,-6.986912102011636,-1.3858451639999991
tcs__del_kdpE_115-kcl__2,-9.371150906678862,-2.049252692999998
tcs__del_phoB_m9__1,-7.265271317511304,-1.8824465969999984
tcs__del_phoB_m9__2,-8.054754325113592,-1.852764226
tcs__del_phoB_m9p__1,-13.615290239621295,-2.750594091999999
tcs__del_phoB_m9p__2,-13.780757479188775,-2.7379742419999995
tcs__del_rcsB_etoh__1,-23.962117478386112,-6.528730753
tcs__del_rcsB_etoh__2,-23.51964886338312,-7.089593936999999
tcs__del_rcsB_lb__1,-21.79559599982312,-3.5711506549999994
tcs__del_rcsB_lb__2,-20.986917144392624,-3.6864049179999983
tcs__del_zraR_lb__1,-19.83868097346707,-2.8886482160000004
tcs__del_zraR_lb__2,-19.973227698016263,-2.9982661769999988
tcs__del_zraR_zncl2__1,-18.12495009285504,-2.9097959489999994
tcs__del_zraR_zncl2__2,-18.02754598541936,-2.9118082719999987
tcs__wt_01-kcl__1,-17.805808317113915,-3.0385126000000002
tcs__wt_01-kcl__2,-19.05294951974229,-3.1581480989999986
tcs__wt_01xlb__1,-21.420241255605735,-3.968173798
tcs__wt_01xlb__2,-21.156949389323685,-3.952961007999998
tcs__wt_115-kcl__1,-5.896437889981993,-1.023406368999999
tcs__wt_115-kcl__2,-6.31647633334248,-1.0906118059999999
tcs__wt_CuSO4__1,-18.134933427661828,-3.8621277509999983
tcs__wt_CuSO4__2,-18.880639596418938,-3.788713547999999
tcs__wt_etoh__1,-22.28792805924293,-6.275106482999999
tcs__wt_etoh__2,-21.48547991904781,-6.083008310999999
tcs__wt_lb__1,-22.13006820433081,-3.854127562
tcs__wt_lb__2,-21.949490343284005,-3.9922285399999993
tcs__wt_LiAcet__1,-9.236949184306372,-1.9394101639999992
tcs__wt_LiAcet__2,-9.892188665545651,-1.8137228469999995
tcs__wt_LiCl__1,-10.562883126745865,-1.969017266999999
tcs__wt_LiCl__2,-10.95894718301293,-2.0334317829999997
tcs__wt_m9p__1,-15.720217122307826,-2.4495294979999995
tcs__wt_m9p__2,-15.779917474632027,-2.3617483769999987
tcs__wt_pyr__1,-21.09556206617616,-3.8860295409999983
tcs__wt_pyr__2,-21.16101661566394,-3.936389485
tcs__wt_zncl2__1,-20.5896551914518,-2.708070325
tcs__wt_zncl2__2,-20.63588757661138,-2.9262715399999992
ros_tale__0_0_0pq__1,0.9367284508544288,-0.3702328010000002
ros_tale__0_0_0pq__2,0.7966974288327887,-0.3343173759999996
ros_tale__0_0_250pq__1,-14.836817318567403,-2.118898936999999
ros_tale__0_0_250pq__2,-14.589742260469604,-2.0736875129999994
ros_tale__1_mid_250pq__1,0.5939119557574536,-0.1645948379999993
ros_tale__1_mid_250pq__2,0.3019410947399344,-0.22929888299999845
ros_tale__1_0_0pq__3,-0.167104337997084,-0.25413336899999983
ros_tale__1_0_0pq__4,-0.2240628834219255,-0.18077296100000065
ros_tale__1_0_250pq__1,-0.8547490958606158,-0.31227167799999833
ros_tale__1_0_250pq__2,-1.313145595160866,-0.2310328029999997
ros_tale__1_0_750pq__1,-4.995508481488347,-1.2898740219999991
ros_tale__1_0_750pq__2,-6.545446521824907,-1.4699460369999988
ros_tale__1_1_0pq__1,-11.401018767039409,-2.068416448999999
ros_tale__1_1_0pq__2,-11.126813447220709,-1.947107986999999
ros_tale__1_1_250pq__1,-12.59233722417299,-2.3342868979999998
ros_tale__1_1_250pq__2,-13.558284492783788,-2.467984001
ros_tale__1_1_750pq__1,-15.750708591326564,-2.5872738239999995
ros_tale__1_1_750pq__2,-15.898274663593222,-2.6053011889999995
ros_tale__1_2_0pq__1,-7.669465987002894,-1.4084383369999998
ros_tale__1_2_0pq__2,-6.171807955454312,-1.281617302999999
ros_tale__1_2_250pq__1,-9.51328287369033,-1.3003991019999992
ros_tale__1_2_250pq__2,-10.538728993754273,-1.4863862069999998
ros_tale__1_2_750pq__1,-12.855187322450844,-1.9336789879999976
ros_tale__1_2_750pq__2,-14.163754484979926,-2.1208037440000003
ros_tale__1_3_0pq__1,-16.983523251007313,-2.9974206789999998
ros_tale__1_3_0pq__2,-17.323857425652978,-3.0487210029999985
ros_tale__1_3_250pq__1,-8.845569909280066,-0.892081361999999
ros_tale__1_3_250pq__2,-12.30569657654319,-1.6485927979999992
ros_tale__1_3_250pq__3,-12.939866520412403,-1.8221779799999995
ros_tale__1_3_250pq__4,-7.388324997534929,-1.2738654779999994
ros_tale__1_3_750pq__1,-10.931953708785953,-1.2762272129999994
ros_tale__1_3_750pq__2,-10.761216485888976,-1.4408276549999997
ros_tale__1_4_0pq__1,-14.22970597885898,-3.052640859
ros_tale__1_4_0pq__2,-15.210819797112736,-2.9723070810000003
ros_tale__1_4_250pq__1,-12.829717914085396,-2.4360175779999995
ros_tale__1_4_250pq__2,-12.362864817712364,-2.537412559999999
ros_tale__1_4_750pq__1,-14.166857001167116,-2.530524893999999
ros_tale__1_4_750pq__2,-13.633336883824583,-2.7698853839999997
ros_tale__1_4_750pq__3,-12.605901017527431,-2.274104755999999
ros_tale__1_4_750pq__4,-13.042772287938178,-2.309537814
ros_tale__2_mid_250pq__1,-3.6969363321214,-0.16641261299999854
ros_tale__2_mid_250pq__2,-2.0280752009163145,-0.2225953959999991
ros_tale__2_0_0pq__1,-8.123604070086769,-1.5992398019999987
ros_tale__2_0_0pq__2,-9.233977378218558,-1.881553219
ros_tale__2_0_250pq__1,0.1292051356114025,-0.4537336019999998
ros_tale__2_0_250pq__2,0.0420973842547532,-0.5112580339999989
ros_tale__2_0_750pq__1,-11.2657608477267,-2.530817621
ros_tale__2_0_750pq__2,-14.520413341628814,-2.9132002749999995
ros_tale__2_1_0pq__1,-1.0834090624441617,-0.7281234019999987
ros_tale__2_1_0pq__2,-1.349719128848346,-0.6695777799999991
ros_tale__2_1_250pq__1,-6.387800052460072,-1.0689452850000007
ros_tale__2_1_250pq__2,-4.595503221473436,-1.0054245049999997
ros_tale__2_1_750pq__1,-5.600569696752734,-0.9857727469999986
ros_tale__2_1_750pq__2,-7.143217010614668,-1.3020932299999997
ros_tale__2_1_750pq__3,-6.290657495439231,-1.3583123579999992
ros_tale__2_2_0pq__1,-2.2704606935896066,-1.1612005639999996
ros_tale__2_2_0pq__2,-6.025193125496895,-1.2600563559999998
ros_tale__2_2_250pq__1,-2.453133814596076,-1.285930808999999
ros_tale__2_2_250pq__2,-6.99313538770848,-1.5878401679999978
ros_tale__2_2_750pq__1,-6.857222981481602,-1.418187886999999
ros_tale__2_2_750pq__2,-16.83789007039309,-2.074915085
ros_tale__2_3_0pq__1,-7.580815014038381,-1.5301903529999992
ros_tale__2_3_0pq__2,-8.704032891588701,-1.6674777049999996
ros_tale__2_3_250pq__1,-8.918540009391434,-1.5957694979999992
ros_tale__2_3_250pq__2,-8.566854750408982,-1.351927976999999
ros_tale__2_3_750pq__1,-10.465108414992187,-1.7145740129999991
ros_tale__2_3_750pq__2,-9.560064199079187,-1.7872482919999992
ros_tale__3_0_0pq__1,-4.996958060376159,-1.1823197679999993
ros_tale__3_0_0pq__2,-4.82643689413598,-1.0980335060000002
ros_tale__3_0_250pq__1,-6.285122113171618,-1.0245775399999992
ros_tale__3_0_250pq__2,-5.261547407090128,-0.8178376579999993
ros_tale__3_0_750pq__1,-19.68845719943546,-1.7791280689999995
ros_tale__3_0_750pq__2,-19.819153207973887,-1.4530920019999989
ros_tale__3_1_0pq__1,0.1919924494062642,-1.059017836999999
ros_tale__3_1_0pq__2,-1.978206065130039,-1.1317086089999997
ros_tale__3_1_250pq__1,-3.86656615386108,-1.2844571869999992
ros_tale__3_1_250pq__2,-4.495050834813582,-1.4127532149999995
ros_tale__3_1_750pq__1,-3.1999645344463787,-1.1231586469999986
ros_tale__3_1_750pq__2,-3.1804510660454866,-1.1720563959999994
ros_tale__3_2_0pq__1,-0.8324981550518495,-0.08373518400000003
ros_tale__3_2_0pq__2,-0.8028734164915773,-0.17242051699999905
ros_tale__3_2_0pq__3,-1.251165886006265,-0.3642562229999999
ros_tale__3_2_0pq__4,-1.49785423925629,-0.3990004699999989
ros_tale__3_2_250pq__1,-16.58664803978958,-2.9833430989999985
ros_tale__3_2_250pq__2,-7.3765430867606145,-1.8534561910000005
ros_tale__3_2_750pq__1,-7.311750139128834,-2.033243275
ros_tale__3_2_750pq__2,-5.207261101404076,-1.876585275000001
ros_tale__3_3_0pq__1,-7.813280326945388,-1.7792545009999996
ros_tale__3_3_0pq__2,-11.11961448243776,-2.2913667429999998
ros_tale__3_3_0pq__3,-7.727729180720633,-1.741190445
ros_tale__3_3_0pq__4,-11.10192020888523,-2.3736420849999997
ros_tale__3_3_250pq__1,-5.409988037879248,-1.860387156999999
ros_tale__3_3_250pq__2,-7.055674053640976,-1.9719109919999989
ros_tale__3_3_750pq__1,-6.462592146912625,-1.8485637829999997
ros_tale__3_3_750pq__2,-6.188632814957276,-1.85862982
ros_tale__3_4_0pq__1,-5.261455089864905,-1.6403762029999989
ros_tale__3_4_0pq__2,-5.279396711427003,-1.6166192109999995
ros_tale__3_4_250pq__1,-5.764059975656511,-1.7974796449999992
ros_tale__3_4_250pq__2,-10.063578643781907,-2.3293798809999995
ros_tale__3_4_750pq__1,-6.816528354383857,-1.9983810010000005
ros_tale__3_4_750pq__2,-6.409081956717506,-1.7614712379999995
pcoli__atASMT_325G__1,-2.9253523220504776,-0.2793470869999997
pcoli__atASMT_325G__2,-2.9872013442782683,-0.31703742799999896
pcoli__bpTDC__1,-4.014925780989072,-0.431518981
pcoli__bpTDC__2,-3.715230716595442,-0.5920566459999996
pcoli__BRCA__1,-3.5651889818902167,-0.253750565999999
pcoli__BRCA__2,-3.230513548505681,-0.22526002499999895
pcoli__BRCActrl__1,-6.558793899115139,-1.2697915019999986
pcoli__BRCActrl__2,-7.970353885320594,-1.7906586969999987
pcoli__BRCAswap__1,-4.1946834693473285,-0.40829361399999975
pcoli__BRCAswap__2,-4.526738698276764,-0.4950674489999986
pcoli__btAANAT__1,-3.0718566870867807,-0.4741209529999999
pcoli__btAANAT__2,-3.4440840688216205,-0.5486469750000005
pcoli__btASMT__1,-3.395658065100085,-0.3754507289999989
pcoli__btASMT__2,-3.4065362177719773,-0.3786542619999995
pcoli__CC1__1,-5.051939983208591,-0.543898786999998
pcoli__CC1__2,-4.960274309598147,-0.4109815900000005
pcoli__ccCOMT__1,-3.2234418588880747,-0.3234968029999994
pcoli__ccCOMT__2,-3.28593235362191,-0.3595919159999994
pcoli__ckDDC__1,-5.2758321055384965,-1.141268233999999
pcoli__ckDDC__2,-5.429171643443161,-1.4620731769999995
pcoli__CNTF_belt__1,-3.5169594347244044,-0.4805830740000001
pcoli__CNTF_belt__2,-4.3276343948485625,-0.4610169569999982
pcoli__cobPNMT__1,-2.5070291163657665,-0.5370965189999986
pcoli__cobPNMT__2,-2.4995829125237408,-0.5822871549999995
pcoli__cvPhhB__1,-2.911295380323102,-0.33120932699999805
pcoli__cvPhhB__2,-3.423758225126331,-0.3961461199999992
pcoli__ggAANAT__1,-2.1832918694872374,-0.4150486869999988
pcoli__ggAANAT__2,-2.0880739743883674,-0.4851130450000003
pcoli__ggTPH__1,-2.9027475340693427,-0.3960783319999983
pcoli__ggTPH__2,-3.175619113919073,-0.3158032500000001
pcoli__hsAANAT__1,-9.722502108269392,-2.014757276
pcoli__hsAANAT__2,-7.61653466227254,-1.1577893950000009
pcoli__hsASMT__1,-3.107772185315996,-0.4279222219999994
pcoli__hsASMT__2,-3.1253560628821315,-0.5938361899999993
pcoli__hsPNMT_mb__1,-2.2116086008818714,-0.4991278669999986
pcoli__hsPNMT_mb__2,-2.372112621748791,-0.4395847659999994
pcoli__hsTPH__1,-2.43158054161056,-0.5811594929999995
pcoli__hsTPH__2,-2.632716185613629,-0.5918241789999996
pcoli__hsTPH_E2K__1,-5.398730454216799,-0.7923467279999992
pcoli__hsTPH_E2K__2,-5.819116464321163,-1.0000305589999998
pcoli__hsTPH_E2K_N91I_P99C__1,-2.464193260595115,-0.37134226899999945
pcoli__hsTPH_E2K_N91I_P99C__2,-2.001715081571746,-0.4280648029999998
pcoli__hsTPH_N158trunc__1,-5.94037937007942,-1.1278688399999997
pcoli__hsTPH_N158trunc__2,-6.067940967237243,-1.1532896119999991
pcoli__hsTPH_N174trunc__1,-3.9811437783800976,-0.4330646409999997
pcoli__hsTPH_N174trunc__2,-6.135681780667227,-1.1532535709999996
pcoli__hsTPH_Ntermtrunc__1,-7.851519814815234,-1.3233562879999994
pcoli__hsTPH_Ntermtrunc__2,-5.947036941777748,-0.5096533099999991
pcoli__hsTPH1__1,-3.5220086015574448,-0.4622315329999989
pcoli__hsTPH1__2,-3.6726894520115936,-0.5173453619999986
pcoli__MBP__1,-6.040682474996362,-0.32526657799999903
pcoli__MBP__2,-8.753455280908844,-0.974266546
pcoli__msCOMT__1,-1.6192063064473003,-0.3688262859999991
pcoli__msCOMT__2,-1.507087043950342,-0.3840425310000004
pcoli__ocAANAT__1,-1.8970300713349064,-0.4811118179999987
pcoli__ocAANAT__2,-1.986527577773292,-0.4531518109999997
pcoli__osTDC_K374H__1,-4.399403113215735,-0.3476948149999988
pcoli__osTDC_K374H__2,-5.630287703311697,-0.4411798200000003
pcoli__osTDC_K374L__1,-1.257328885322613,-0.22682181799999945
pcoli__osTDC_K374L__2,-1.4598669666833723,-0.272339916
pcoli__osTDC_K374Q__1,-3.2026089266921662,-0.4887832079999992
pcoli__osTDC_K374Q__2,-3.5060550666669235,-0.5516449899999998
pcoli__osTDC_L360V__1,-3.2835731801811225,-0.4076445539999991
pcoli__osTDC_L360V__2,-3.539964304706774,-0.6578899549999999
pcoli__pmTPH__1,0.2291139011296126,-0.5812029499999998
pcoli__pmTPH__2,0.2430555556109654,-0.7250301710000002
pcoli__RFC__1,-1.488595653693379,-0.4932764089999999
pcoli__RFC__2,-1.6122807234236711,-0.517668196999999
pcoli__RFCctrl__1,-7.445267678871359,-0.9123374659999994
pcoli__RFCctrl__2,-7.771425214706149,-0.8346812429999995
pcoli__RFCnopause__1,-8.923552083669819,-1.4055342789999994
pcoli__RFCnopause__2,-9.440583676615365,-1.9107438299999997
pcoli__RFCpluspause__1,-8.62971968745149,-2.302735031
pcoli__RFCpluspause__2,-10.81556068985367,-2.9902173839999997
pcoli__rnCOMT_sol__1,-7.799216290591445,-0.9744784889999992
pcoli__rnCOMT_sol__2,-7.682006392630013,-0.8197154959999997
pcoli__rnPNMT__1,-1.2786316951424863,-0.6051102410000002
pcoli__rnPNMT__2,-1.048192760876066,-0.6893740479999995
pcoli__rnTDC__1,-2.521310984134061,-0.3670101629999998
pcoli__rnTDC__2,-2.8134681541288438,-0.36999586900000025
pcoli__rnTDC_trunc__1,-3.515176473193223,-0.0024554889999990337
pcoli__rnTDC_trunc__2,-3.881717665582552,-0.1031345599999991
pcoli__saCOMT_T2A__1,-3.019357222989763,-0.17759588600000065
pcoli__saCOMT_T2A__2,-2.925575367282089,-0.19699192999999934
pcoli__sfCOMT__1,-1.6573912535300088,-0.6119595399999991
pcoli__sfCOMT__2,-1.2220154336259368,-0.6072255739999992
pcoli__sgAANAT_D63G__1,-2.092190341483336,-0.4899122569999985
pcoli__sgAANAT_D63G__2,-1.9236541714810973,-0.44936603299999867
pcoli__ssDDC__1,-3.711033321101141,-0.3339206749999999
pcoli__ssDDC__2,-3.976775260075111,-0.5193099409999995
pcoli__TP53B__1,-4.124167127228142,-0.3997514029999998
pcoli__TP53B__2,-4.331424438504114,-0.4087131289999988
pcoli__WT__1,-8.29981436115713,-1.010371458999999
pcoli__WT__2,-8.502770264661317,-1.2736137689999998
cck__glu_ale4__1,0.4365229562037635,-0.16044703199999866
cck__glu_ale4__2,0.8253019282195083,-0.09793120600000016
cck__cck_ale1__1,1.4068241558930752,-0.32073856799999945
cck__cck_ale1__2,1.2490374650720162,-0.3345926189999986
cck__cck_ale2__1,1.0836874718756249,-0.24605999399999945
cck__cck_ale2__2,0.8872051596485862,-0.2757765139999986
cck_pgi__gmos_delpgi__1,-3.099753520955061,-0.3043343509999996
cck_pgi__gmos_delpgi__2,-2.057600752074566,-0.39301414399999857
cck_pgi__pgi_ale1__1,-0.4550176996714744,-0.09934470399999996
cck_pgi__pgi_ale1__2,-0.2575668708070168,-0.013267872999998431
cck_pgi__pgi_ale2__2,-1.894218549436137,-0.147036881
cck_pgi__pgi_ale3__1,0.4989696134421846,-0.29313737199999856
cck_pgi__pgi_ale3__2,-0.1924089204263129,-0.2371026710000006
cck_pgi__pgi_ale4__1,-1.2124778126072495,0.01111850600000075
cck_pgi__pgi_ale4__2,-0.909132876442893,-0.08748649600000036
cck_pgi__pgi_ale4__3,-0.7785952527537116,-0.08289866199999807
cck_pgi__pgi_ale5__1,0.5791323932575729,-0.07182685399999933
cck_pgi__pgi_ale5__2,0.0020959617600528,-0.14742527799999827
cck_pgi__pgi_ale6__1,0.1991061753416649,-0.18817137299999945
cck_pgi__pgi_ale6__2,0.7704726717590753,-0.18665207299999945
cck_pgi__pgi_ale7__1,-0.3316987107271958,-0.11777402499999926
cck_pgi__pgi_ale7__2,-0.1181409190784095,-0.1586259219999988
cck_pgi__pgi_ale8__1,0.4345593141206809,-0.06634726299999905
cck_pgi__pgi_ale8__2,0.9022193159433816,0.06042315800000075
cck_sdh__gmos_delsdhCB__1,-6.569536648751705,-0.5200394769999992
cck_sdh__gmos_delsdhCB__2,-13.98610421976543,-1.950391269
cck_sdh__sdh_ale1__1,-2.4565291840189745,-0.4291087019999989
cck_sdh__sdh_ale1__2,-1.270328556061845,-0.2804286749999996
cck_sdh__sdh_ale2__1,-1.2106504856612414,-0.3448161599999988
cck_sdh__sdh_ale3__2,-0.8007892149977627,-0.33803983399999993
cck_sdh__sdh_ale3__1,-0.5407798577233262,-0.3502903379999989
cck_sdh__sdh_ale3__3,-0.7807672503277782,-0.3753988019999994
cck_pts__gmos_delptsHIcrr__2,-10.217670814263403,-2.038782607999999
cck_pts__gmos_delptsHIcrr__1,-9.314174536661769,-1.915755845
cck_pts__pts_ale1__2,-1.2583677635735877,-0.5986014229999999
cck_pts__pts_ale1__1,-0.3295651330955707,-0.5439989029999985
cck_pts__pts_ale2__2,0.9161750703940792,-0.4020157399999995
cck_pts__pts_ale2__1,0.7228237126125925,-0.4001124919999981
cck_pts__pts_ale3__2,1.8371088718643096,0.1818102230000012
cck_pts__pts_ale3__1,1.5595547729552122,0.12689780500000047
cck_pts__pts_ale4__2,1.997214896608242,-0.4585607679999999
cck_pts__pts_ale4__1,1.0513585098057985,-0.4388934549999988
cck_gnd__gmos_delgnd__1,-5.183997044473849,-0.6269607199999996
cck_gnd__gmos_delgnd__2,-8.491957113426857,-0.9019970350000008
cck_gnd__gnd_ale1__1,2.46689702475062,-0.30733422099999963
cck_gnd__gnd_ale1__2,2.0966097147158003,-0.31910687199999893
cck_gnd__gnd_ale2__1,2.720515199904129,-0.21970863499999996
cck_gnd__gnd_ale2__2,2.3108535038663147,-0.3442622059999998
cck_gnd__gnd_ale3__1,2.277879228032896,-0.2415006669999986
cck_gnd__gnd_ale3__2,2.5545995673261173,-0.28316897399999874
cck_tpiA__gmos_deltpiA__1,-5.785475740532712,-0.8159424679999994
cck_tpiA__gmos_deltpiA__2,-7.42183186211421,-0.6857157760000003
cck_tpiA__tpiA_ale1__1,-0.5623154008125063,-0.3089436929999998
cck_tpiA__tpiA_ale1__2,-0.3756231185046041,-0.2225575269999993
cck_tpiA__tpiA_ale2__1,-0.5917980473541119,-0.3700123499999997
cck_tpiA__tpiA_ale2__2,-0.7534335507220952,-0.3281954619999983
cck_tpiA__tpiA_ale3__1,-1.7728439654274746,-0.3333094369999987
cck_tpiA__tpiA_ale3__2,-2.2595845543397624,-0.2784484589999998
cck_tpiA__tpiA_ale4__1,-1.018472460102609,-0.2130640369999988
cck_tpiA__tpiA_ale4__2,-1.0946913184162232,-0.20860694099999927
acid_tale__acid_ale1_pH7__1,1.6747038113910877,-0.32576494899999986
acid_tale__acid_ale1_pH7__2,1.712059654611111,-0.2966841369999997
acid_tale__acid_ale1_pH5__1,-9.032963144185286,-1.7378662619999998
acid_tale__acid_ale1_pH5__2,-10.223533960574514,-1.8707204259999999
acid_tale__acid_ale2_pH7__1,1.522835729080913,-0.18151012699999924
acid_tale__acid_ale2_pH7__2,1.594228106440591,-0.2659900919999991
acid_tale__acid_ale2_pH5__1,0.2957043659122707,-0.3380885879999997
acid_tale__acid_ale2_pH5__2,0.3743490187379589,-0.856274073999999
acid_tale__low_Mg_ale_pH7__1,0.0773267198269813,-0.14973494999999915
acid_tale__low_Mg_ale_pH7__2,0.3912999981613516,-0.2005341309999995
acid_tale__low_Mg_ale_pH5__1,-2.431156648691343,-0.34361575600000016
acid_tale__low_Mg_ale_pH5__2,-1.1574868752561744,-0.433736776
acid_tale__MES_ale_pH7__1,1.6894953479290007,-0.1186362299999999
acid_tale__MES_ale_pH7__2,1.327027670738259,-0.14205245699999836
acid_tale__MES_ale_pH5__1,-0.3303043574647782,-0.3981229459999991
acid_tale__MES_ale_pH5__2,-3.2728080754894813,-0.3640065369999981
acid_tale__gmos_pH7__1,1.5147123030223597,-0.1235750179999986
acid_tale__gmos_pH7__2,1.1533341252118705,-0.09657225699999827
acid_tale__gmos_pH5__1,-1.110082963795609,-0.2655817899999988
acid_tale__gmos_pH5__2,-1.4284362894056368,-0.1579757139999991
adnB__wt_adn__1,-19.42544096061688,-2.054567227999999
adnB__wt_adn__2,-19.219298240565035,-1.4587626560000002
adnB__delydhB_adn__1,-20.72249627469921,-2.0970802289999995
adnB__delydhB_adn__2,-18.762839128840355,-2.118551694
ytf2__wt_glc__1,-0.6988320719649679,-0.4445802499999996
ytf2__wt_glc__2,-1.057561092614089,-0.4738939809999998
ytf2__ybcM_glc__1,-3.2785099349870124,-1.2825346059999996
ytf2__ybcM_glc__2,-4.15190224586838,-1.3155197999999997
ytf2__ydhB_glc__1,-0.2889224457871049,-0.7557041369999986
ytf2__ydhB_glc__2,-0.5133770085300382,-0.6750811569999993
ytf2__yfeC_glc__1,-0.6635005267943539,-0.4976296779999991
ytf2__yfeC_glc__2,-0.589734893607406,-0.4184451649999996
ytf2__yciT_glc__1,-1.2545996979452247,-0.36516789899999935
ytf2__yciT_glc__2,-1.3257445137768065,-0.46259382499999896
ytf2__ydiZ_glc__1,0.0820235120443504,-0.5229468279999985
ytf2__ydiZ_glc__2,-0.0077792171494419,-0.4737518699999992
ytf2__ynfL_glc__1,-1.0905498484068257,-0.5247925210000002
ytf2__ynfL_glc__2,-1.2289668792349606,-0.4098913029999984
ytf3__wt_glc2__1,-0.0736772908168345,-0.5680679489999996
ytf3__wt_glc2__2,0.1330905281303873,-0.4161109579999991
ytf3__wt_pH7_lactate__1,0.2118975576756739,-0.6530335829999991
ytf3__wt_pH7_lactate__2,0.0504651909090038,-0.6518492299999998
ytf3__wt_pH55_lactate__1,-0.3742520459407125,-0.7481218319999998
ytf3__wt_pH55_lactate__2,-0.0092516093928679,-0.819466136
ytf3__wt_pH55_HCl__1,-0.8097376561428047,-0.6003954299999991
ytf3__wt_pH55_HCl__2,-0.8014349429830143,-0.6390457610000002
ytf3__dyieP_pH7__1,-0.1425396633789004,-0.549777108999999
ytf3__dyieP_pH7__2,-0.4477043151529867,-0.5405946919999991
ytf3__dyieP_pH55__1,0.3469070146604202,-0.4399263739999988
ytf3__dyieP_pH55__2,0.3382286945017291,-0.5256511960000001
minicoli__aldA_f1c2__1,3.198189877535423,-0.7252964429756616
minicoli__aldA_minE__1,3.6131245744767178,-0.09738093457273857
