,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
23,co_culture__mono_12.5,-2.5000002068509275e-11,1.0454386251182977,4.0,37.0,-0.9929187157,46.0,0.4090012323,57.0,-0.6967718483,84.0,1.2806893316,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,3.1116531309999997,0.5874377185337936,2.0,39.0,2.6962719367,43.0,3.5270343253,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,1.6376743717,0.34448957226975924,2.0,47.0,1.8812652843,55.0,1.3940834591,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-1.3877787807814457e-17,1.1975523102219339,3.0,87.0,-1.2540278952000001,90.0,1.1316842006,93.0,0.12234369460000001,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,1.5337196465333331,2.0657577938963376,3.0,88.0,0.16714143350000002,91.0,0.5238746019,94.0,3.9101429041999998,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-6.029594211700001,0.41613321866436065,3.0,89.0,-5.8623825362,92.0,-6.5033244493,95.0,-5.7230756496,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-8.977193988179977e-17,1.8579529880257268,4.0,96.0,-1.8770410477000001,97.0,2.5300349999,98.0,-0.6569566339,99.0,0.0039626817,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-1.8558979493999999,0.2270899930142756,2.0,100.0,-1.6953210753999999,104.0,-2.0164748234,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-3.6420391167500004,0.04302305685564387,2.0,101.0,-3.6724610120000003,105.0,-3.6116172215,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333297015402271e-12,2.095193323434089,12.0,102.0,3.775605682,110.0,2.5282730343,117.0,-0.6383055591,125.0,1.1339882608,131.0,0.881588578,134.0,-0.3638363626,138.0,0.5068426395,159.0,1.3554155969,162.0,-1.4715072013000001,164.0,-1.9946065463,170.0,-3.3457345453,174.0,-2.367723577,,,,
33,immunity_isolated__WT_npr1,-0.7189928076000001,0.046630657882633424,2.0,103.0,-0.6860199532,126.0,-0.751965662,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,8.347168290492856,2.261467610344472,14.0,106.0,10.2863036134,113.0,13.3032389724,121.0,6.1292800815,127.0,10.2585482719,136.0,6.8387931284,142.0,7.9693040881,145.0,11.3348968562,150.0,9.893360728,160.0,6.1805114331,161.0,7.1182427956,163.0,6.0727983012,167.0,6.9421846121,172.0,6.9772630469,176.0,7.5556301381
35,immunity_isolated__AvrRpt2_npr1,1.5080780592,1.9286741015678606,3.0,107.0,3.2410056044,128.0,-0.5697920789,146.0,1.8530206521,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,1.4354698892,0.7931060952849456,3.0,108.0,1.6947538588,129.0,2.0664829811,147.0,0.5451728277,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-3.39616702265,1.7014072647290972,2.0,109.0,-4.5992436371,148.0,-2.1930904082,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-2.546464171375,1.7141680104342407,4.0,111.0,-0.2987802996,119.0,-4.3740406332,140.0,-2.347401588,165.0,-3.1656341647,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-3.24582962325,3.0266847626126996,4.0,112.0,0.38340508630000003,120.0,-5.7642720196,141.0,-1.8839835554,166.0,-5.7184680043,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,2.5531516727666665,1.8602571547955318,3.0,114.0,4.0069700351,122.0,0.4568025298,143.0,3.1956824534,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,1.85051541445,2.5787252670275067,4.0,115.0,5.5340351911,123.0,1.6847446180999999,144.0,0.38008083340000004,168.0,-0.19679898480000002,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-2.3404549736666667,2.411699376142276,3.0,116.0,0.27926566540000003,124.0,-4.4682955563,169.0,-2.8323350301,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.81685347475,0.9656016087192203,2.0,118.0,-1.4996369202,139.0,-0.1340700293,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,2.8354753447333336,0.6915414040297532,3.0,130.0,2.1697749305,152.0,2.7864070627,156.0,3.550244041,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-1.2426177603,0.6719168370903454,2.0,132.0,-0.7675008084,135.0,-1.7177347122,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,6.095275782,1.2528390695298481,2.0,133.0,6.9811667838,137.0,5.2093847802,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.28226322625,1.348137920202618,2.0,149.0,2.2355406916,151.0,0.32898576090000003,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,9.609103564,1.6651781347206691,3.0,153.0,8.7072923309,155.0,11.5306792983,158.0,8.5893390628,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,9.8650611411,2.5734807259894232,2.0,154.0,11.6847868137,157.0,8.0453354685,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.86429320105,1.2676024750405157,2.0,171.0,-2.760623507,175.0,-0.9679628951,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,8.7336339484,0.2490340559377884,2.0,173.0,8.5575402787,177.0,8.9097276181,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,4.417074970076647,3.0,178.0,-5.0576617914,182.0,3.099439513,183.0,1.9582222784,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,22.123175592266666,3.71829873698345,3.0,179.0,22.0001133676,180.0,25.901477785,181.0,18.4679356242,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,0.6896013243043833,3.0,184.0,0.7823395826,185.0,-0.5196554699,186.0,-0.2626841127,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,1.2490062276333334,1.7547834611355988,3.0,187.0,2.8114675018,188.0,-0.6494983555,189.0,1.5850495366000001,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,1.2860339414333335,2.753013842707879,3.0,190.0,0.3842402608,191.0,4.3768477002,192.0,-0.9029861367,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,12.799292973633333,0.9607434929362036,3.0,193.0,13.9049692823,194.0,12.1681095287,195.0,12.3248001099,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-3.754051929433333,2.743247833176991,3.0,196.0,-2.1989316441,197.0,-2.1417147212,198.0,-6.921509423,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,9.512444630466668,3.6581960669063363,3.0,199.0,13.6728421304,200.0,6.7992230169,201.0,8.0652687441,,,,,,,,,,,,,,,,,,,,,,
