,A,NtrC,RpoN
abx_media__rpmi_mero__2,-1.8978188406,-3.0105438395,-1.2187590125
abx_media__camhb_mero__1,-0.7428067530000001,-5.0016790975,-1.8631709255
abx_media__camhb_mero__2,-0.8366523368000001,-4.4959568965,-1.6599600125
abx_media__m9_trisulf__1,-1.7060610889,-1.9533122205,0.2735606665
abx_media__m9_trisulf__2,-1.3379656857,-1.8286357705,0.2572504015
abx_media__rpmi_trisulf__1,-2.0514686964,-3.6536961275,-0.5835285005
abx_media__rpmi_trisulf__2,-2.6054884994,-3.7655384285,-0.5953394565
abx_media__camhb_trisulf__1,-2.4775898011,-3.6251847265,-0.5203182055
abx_media__camhb_trisulf__2,-2.3007186947,-3.4506714885,-0.5073662345000001
abx_media__m9_cef__1,-1.8978689212000002,-1.7330241755,0.0852633545
abx_media__m9_cef__2,-2.296655282,-1.4758157235,0.1457137845
abx_media__rpmi_cef__1,-2.1143516413,-3.1223044115,-0.2890664925
abx_media__rpmi_cef__2,-1.9796630253,-3.2012313195,-0.18241129250000002
abx_media__camhb_cef__1,-2.6581374884,-3.8464575225,-0.5600824835
abx_media__camhb_cef__2,-2.4511989793,-3.9804027745,-0.6767745725000001
abx_media__m9_cipro__1,-1.8310935409,-1.1385893275,0.43428186150000003
abx_media__m9_cipro__2,-1.3442237179,-1.2872353695,0.4325959225
abx_media__rpmi_cipro__1,-2.2765502904,-2.9677054535,-0.5331122905
abx_media__rpmi_cipro__2,-2.3309464417,-2.7984017245,-0.6723085365
abx_media__camhb_cipro__1,-2.652740337,-3.4760837005000003,-0.8066460445
abx_media__camhb_cipro__2,-2.1249602695,-3.4532807245,-0.7385115715
hot_tale__42c_ale3_30c__1,-1.6278415829,-0.7131711845,-0.4863226565
hot_tale__42c_ale3_30c__2,-0.7237929884000001,-0.6992657495,-0.5547234925
hot_tale__42c_ale3_37c__1,-1.9665025713,-1.1999454785,-0.4694425855
hot_tale__42c_ale3_37c__2,-2.4870685391,-1.3876854215,-0.44796744450000003
hot_tale__42c_ale3_44c__1,0.9940763148,-1.1640068635,-0.0295299795
hot_tale__42c_ale3_44c__2,1.0314406811,-1.1857821605,0.0063114185
hot_tale__hot_ale3_mid_30c__1,-0.20789996730000002,-2.3804622725,-0.0866435655
hot_tale__hot_ale3_mid_30c__2,-0.4757112926,-1.2437683655,-0.10088509450000001
hot_tale__hot_ale3_mid_37c__1,-1.7830235424,-1.9278163375,-0.5291750435
hot_tale__hot_ale3_mid_37c__2,-1.8765537416,-1.8639040115,-0.8200618455
hot_tale__hot_ale3_mid_44c__1,-1.2411073527,-1.2720879065,-0.5761194285
hot_tale__hot_ale3_mid_44c__2,-0.1343107173,-1.9719491765,-0.4985162905
hot_tale__hot_ale3_30c__1,-0.2724537507,-1.2575581755,-0.3221970535
hot_tale__hot_ale3_30c__2,-1.2922008634,-1.2714269135,-0.2184577975
hot_tale__hot_ale3_37c__1,-1.6344137891,-1.6192342045,-0.7110767065
hot_tale__hot_ale3_37c__2,-1.841966127,-1.6115375415000002,-0.6720003175
hot_tale__hot_ale3_44c__1,-1.71658018,-2.0692579985,-0.6911875015000001
hot_tale__hot_ale3_44c__2,-1.5128963221,-2.0029513995,-0.5796304535
hot_tale__hot_ale4_30c__1,-2.4441373352999998,-0.7360083845000001,-0.6668791315
hot_tale__hot_ale4_30c__2,-1.8050360706,-0.6416609605,-0.5694105275
hot_tale__hot_ale4_37c__1,-2.3518035074,-0.9136657525,-0.7970919045
hot_tale__hot_ale4_37c__2,-2.0780621950000002,-0.9436402655,-0.8461084205
hot_tale__hot_ale4_44c__1,-0.7841999310000001,-1.6786742184999999,-0.19908843750000002
hot_tale__hot_ale4_44c__2,-1.5377701363,-1.6037383715,-0.4070465515
hot_tale__hot_ale8_30c__1,-0.2684213476,-0.8252574385,-0.5594960895000001
hot_tale__hot_ale8_30c__2,-1.7520512638999999,-0.7256198135,-0.5038592885000001
hot_tale__hot_ale8_37c__1,-2.0135079224,-0.9100156835000001,-0.6562123495000001
hot_tale__hot_ale8_37c__2,-1.4242684629,-0.9275813595,-0.6598558995
hot_tale__hot_ale8_44c__1,-0.1294186646,-1.5496114015,-0.0738277085
hot_tale__hot_ale8_44c__2,-0.2046352172,-1.6095175255,-0.12185689350000001
hot_tale__hot_ale9_mid_30c__1,-1.7460604209000001,-1.2511606605,-0.4791588485
hot_tale__hot_ale9_mid_30c__2,-2.4196140484,-1.0140954735,-0.4254981295
hot_tale__hot_ale9_30c__1,-0.7397443519,-0.5269920935,-0.7666888895
hot_tale__hot_ale9_30c__2,-0.6779144581000001,-0.42670196250000003,-0.7144685355
hot_tale__hot_ale9_mid_37c__1,-2.400740704,-1.4029869295,-0.8098953175
hot_tale__hot_ale9_mid_37c__2,-1.9458254169,-1.3927400945000001,-0.7267048265
hot_tale__hot_ale9_37c__1,-1.9495601718,-1.0420478135,-0.8316562655
hot_tale__hot_ale9_37c__2,-1.3643583652,-1.0472863115,-0.7900438585
hot_tale__hot_ale9_mid_44c__1,-1.3893191301,-1.4380736675,-0.15745627850000002
hot_tale__hot_ale9_mid_44c__2,-0.8322551511,-1.0912850275000001,-0.1742302655
hot_tale__hot_ale9_44c__1,-0.4547197773,-1.6739495844999999,-0.3817692005
hot_tale__hot_ale9_44c__2,-0.270301082,-1.6039963515,-0.4245381205
hot_tale__hot_ale10_30c__1,-1.6907803401,-0.9949603645,-0.40481923750000004
hot_tale__hot_ale10_30c__2,-1.8138410140999999,-1.0951214535,-0.3913237745
hot_tale__hot_ale10_37c__1,-1.9308641522,-1.5369532695,-0.8734479885
hot_tale__hot_ale10_37c__2,-1.7806137144,-1.4419532615000001,-0.8586481575
hot_tale__hot_ale10_44c__1,0.9329050442000001,-1.7875086334999999,-0.5614283555
hot_tale__hot_ale10_44c__2,0.5604161360000001,-1.5882698175,-0.4530128035
hot_tale__hot_ale16_30c__1,-1.9205939026,-0.8404577065000001,-0.5154001985000001
hot_tale__hot_ale16_30c__2,-1.4129247128,-0.8678544685,-0.4354985195
hot_tale__hot_ale16_37c__1,-1.8702190866000001,-1.0524237355,-0.8158610125
hot_tale__hot_ale16_37c__2,-1.7377148453,-1.1609352685,-0.8157719835
hot_tale__hot_ale16_44c__1,-0.7904224633,-1.4236247835,-0.4651136655
hot_tale__hot_ale16_44c__2,-0.3197087179,-1.5850389995,-0.3570846035
pdhr_ale__pdhR-13_51__1,-2.2198469235,-2.3448684465,-0.6523027445
pdhr_ale__pdhR-13_51__2,-2.2186901525,-2.1542983195,-0.6094151285
pdhr_ale__pdhR-14_46__1,-1.934830121,-2.2998611235,-0.42264461950000004
pdhr_ale__pdhR-14_46__2,-1.103416451,-1.5782993025,-0.4752205505
pdhr_ale__pdhR-15_51__1,-2.2811095881,-2.4619505655,-0.6224597265
pdhr_ale__pdhR-15_51__2,-2.0785054805,-2.5650229085,-0.5870771115
pdhr_ale__pdhR-16_49__1,-2.4627016821,-2.4982814135,-0.5607076005
pdhr_ale__pdhR-16_49__2,-1.6367274202000002,-2.3417838025,-0.4169587135
tcs__del_atoC_LiAcet__1,-1.7837105750000002,-0.7393988545,-0.1813430455
tcs__del_atoC_LiAcet__2,-1.7469049891,-0.5599440815,-0.0386154645
tcs__del_atoC_LiCl__1,-1.4089074734,-0.7239914205,0.022399969500000002
tcs__del_atoC_LiCl__2,-2.1920315347,-0.7057969685000001,0.1127247755
tcs__del_atoC_m9__1,-1.9828080426999999,-1.1777435995,-0.0561102235
tcs__del_atoC_m9__2,-1.4863794865,-1.2071973355,-0.0407660725
tcs__del_baeR_etoh__1,-1.5112545063,-1.8425040625,-1.3070438615
tcs__del_baeR_etoh__2,-2.2054768893,-1.5294812745000002,-0.9103765525
tcs__del_baeR_lb__1,-1.9628012035,-1.3577165195,-0.07423724050000001
tcs__del_baeR_lb__2,-2.2235491538,-1.4427110834999999,-0.1987189185
tcs__del_btsR_01xlb__1,0.8917399453,-2.2809202575,-0.4260438495
tcs__del_btsR_01xlb__2,0.6796582527,-2.2626658125,-0.4191549785
tcs__del_btsR_lb__1,-3.3586704881,-1.3325650065,0.1901894335
tcs__del_btsR_lb__2,-3.8751824658,-1.3396231125,0.1126508125
tcs__del_btsR_pyruvate__1,0.8395056492,-2.1957123575,-0.4017095755
tcs__del_btsR_pyruvate__2,0.4978498465,-2.1417357175,-0.4281497185
tcs__del_cpxR_etoh__1,-2.3584371878,-1.7627044105,-1.3940491065
tcs__del_cpxR_etoh__2,-2.3934054640999998,-1.6234449535,-1.3759399465
tcs__del_cpxR_lb__1,-1.6728546164,-1.4889226235000002,-0.1651914605
tcs__del_cpxR_lb__2,-2.1785943391,-1.3553000265000001,-0.036922960500000004
tcs__del_cusR_CuSO4__1,-2.9801253383,-1.1195607215,0.2530436345
tcs__del_cusR_CuSO4__2,-2.9289182128,-1.1292334935000001,0.2711247095
tcs__del_cusR_lb__1,-3.7838205246000003,-1.4866697575,0.0610994165
tcs__del_cusR_lb__2,-3.6462108514000002,-1.5367434415,-0.028130071500000003
tcs__del_kdpE_01-kcl__1,-1.0409083662,-1.9576734075000002,-0.0036972305000000003
tcs__del_kdpE_01-kcl__2,-1.6354467957,-2.0687313765,0.015772499500000002
tcs__del_kdpE_115-kcl__1,-1.5841610151999999,-1.0798098765,0.0158162155
tcs__del_kdpE_115-kcl__2,-1.480698698,-1.0901191525,0.028188571500000002
tcs__del_phoB_m9__1,-1.8581212822,-1.3644556835000001,-0.3004514575
tcs__del_phoB_m9__2,-1.7218728608,-1.4071611725,-0.2269969835
tcs__del_phoB_m9p__1,0.5555984082000001,-2.6439248905,-2.3662006385
tcs__del_phoB_m9p__2,0.6497747481,-2.7517382855,-2.3873792415
tcs__del_rcsB_etoh__1,-1.4557672595,-1.2983974114999999,-1.1646445325
tcs__del_rcsB_etoh__2,-1.616387128,-1.2371234925,-1.0726627075
tcs__del_rcsB_lb__1,-2.5388205564,-1.5792141055000002,-0.16685125650000002
tcs__del_rcsB_lb__2,-2.512727806,-1.6333146365,-0.1528363975
tcs__del_zraR_lb__1,-3.5370583206,-1.4183823255,-0.2308365705
tcs__del_zraR_lb__2,-2.9970379622000003,-1.4355381665,-0.2319223505
tcs__del_zraR_zncl2__1,-3.1708678043,-1.3177027385,0.0125969325
tcs__del_zraR_zncl2__2,-3.2885913877,-1.2015370165,0.060915250500000004
tcs__wt_01-kcl__1,-1.0792172329,-2.3545958545,0.1228450845
tcs__wt_01-kcl__2,-2.0250844985,-2.4206101975,0.0687252155
tcs__wt_01xlb__1,0.2544154373,-2.2840641535,-0.3972351395
tcs__wt_01xlb__2,0.7223510152,-2.3612270715,-0.4348531185
tcs__wt_115-kcl__1,-1.2793641891,-1.2810299995,-1.14035e-05
tcs__wt_115-kcl__2,-1.1760073542,-1.3582842495,-0.0027724815
tcs__wt_CuSO4__1,-3.6117290298,-1.4570832075,-0.1843097545
tcs__wt_CuSO4__2,-3.3595901424,-1.3000913465,-0.12013272350000001
tcs__wt_etoh__1,-1.5453157601,-1.4613308445,-0.8242077115
tcs__wt_etoh__2,-0.7231297721000001,-1.3958575535,-0.8636889035
tcs__wt_lb__1,-2.9620563615,-1.9604903015000001,-0.2947850685
tcs__wt_lb__2,-2.0361124381,-1.9483208484999999,-0.3596543125
tcs__wt_LiAcet__1,-2.1900272264,-1.2145433535,0.09347013950000001
tcs__wt_LiAcet__2,-1.5729903713,-0.9911360685,-0.2085698125
tcs__wt_LiCl__1,-1.3385191873,-1.6113782715,-0.1766728435
tcs__wt_LiCl__2,-1.4314203165000001,-1.4688063335,-0.2238188015
tcs__wt_m9p__1,-1.1068622675,-2.9010584025,-2.0496042975
tcs__wt_m9p__2,-1.5712804531,-3.0205634635,-2.0621163545
tcs__wt_pyr__1,1.1781619894,-1.8838514775,-0.44156524350000004
tcs__wt_pyr__2,1.0441717083,-1.7781987535,-0.4725023485
tcs__wt_zncl2__1,-3.3238177029,-1.2506466445,-0.1539710705
tcs__wt_zncl2__2,-3.0336817311,-1.3546085245000001,-0.0834836115
ros_tale__0_0_0pq__1,-0.8527839619,-1.2538699065,-0.6619373595
ros_tale__0_0_0pq__2,-0.5862278749000001,-1.1223862645,-0.6886624015
ros_tale__0_0_250pq__1,0.5033382104,-1.7809111075000001,0.3639911735
ros_tale__0_0_250pq__2,1.035376685,-1.9435934215000001,0.4181526745
ros_tale__1_mid_250pq__1,-0.6695697906,-0.5552288555,-0.48960456150000004
ros_tale__1_mid_250pq__2,-0.7852810994,-0.32809242250000004,-0.5285945645
ros_tale__1_0_0pq__1,-1.3850848213,-2.3557853015,0.21990180750000002
ros_tale__1_0_0pq__2,-1.4873279798,-2.0571872645,0.26753295450000003
ros_tale__1_0_0pq__3,-1.6075663141,-1.3987530925,-0.5482217625
ros_tale__1_0_0pq__4,-1.3902437095,-1.4581374395,-0.49869631750000004
ros_tale__1_0_250pq__1,-1.2844292591,-2.2605586915,-0.22059296550000002
ros_tale__1_0_250pq__2,-0.9027551436000001,-1.8923564545,-0.2032018405
ros_tale__1_0_750pq__1,-2.8630893096000003,-2.2161509345,0.2606441745
ros_tale__1_0_750pq__2,-2.7651975902,-2.2396426725,0.42552955950000004
ros_tale__1_1_0pq__1,1.5301332012,-1.0198798695,0.2163305805
ros_tale__1_1_0pq__2,2.0444099253,-1.0631794375,0.31488359650000003
ros_tale__1_1_250pq__1,2.6244512581,-1.0421828125,0.3723993675
ros_tale__1_1_250pq__2,1.2572124444,-1.2269247485,0.4228114235
ros_tale__1_1_750pq__1,1.9528368726,-0.8108449645,0.4767311185
ros_tale__1_1_750pq__2,1.9713857067,-0.8036806965000001,0.5364249265000001
ros_tale__1_2_0pq__1,-1.7906686726,-1.7023399005000002,-0.0925105925
ros_tale__1_2_0pq__2,-1.4444008670000001,-1.7037927315,-0.0768193545
ros_tale__1_2_250pq__1,-1.8373170484,-1.3198119035,0.5406316015
ros_tale__1_2_250pq__2,-1.7025109573,-1.9080349895,0.6297644365
ros_tale__1_2_750pq__1,-1.9490332411,-2.5978345865,0.7798303665
ros_tale__1_2_750pq__2,-2.2659919226,-2.5706799385,0.7378888005
ros_tale__1_3_0pq__1,-0.0503210344,-1.9623545315,-0.027075578500000003
ros_tale__1_3_0pq__2,-0.0378965473,-1.9871847345,0.06265064050000001
ros_tale__1_3_250pq__1,-1.0586291546,-1.8645720225,0.3335942695
ros_tale__1_3_250pq__2,-1.1131879876,-2.2201819915,0.6371319745
ros_tale__1_3_250pq__3,-1.4945413865,-2.1476216325,0.6821483245000001
ros_tale__1_3_250pq__4,0.52959931,-1.1127555105,0.9801124235
ros_tale__1_3_750pq__1,-1.5005503348,-2.3878305335,0.4538583305
ros_tale__1_3_750pq__2,-1.1039703345,-2.0146039745,0.35690732350000004
ros_tale__1_4_0pq__1,0.41337118840000003,-2.1548664465,-0.14981532150000001
ros_tale__1_4_0pq__2,0.08257178080000001,-1.9942078755,-0.1837448455
ros_tale__1_4_250pq__1,-0.8204049972,-2.5441095975,-0.0036341635000000003
ros_tale__1_4_250pq__2,-0.2311495619,-1.3928434175,0.1658283905
ros_tale__1_4_750pq__1,-0.5672467569,-2.4896767175,0.0205433285
ros_tale__1_4_750pq__2,-1.0488548851,-2.3122681635,0.21667420850000002
ros_tale__1_4_750pq__3,-0.5145961522,-1.8541402695,0.0112280895
ros_tale__1_4_750pq__4,-0.4208362953,-2.0001129435,-0.36405524850000004
ros_tale__2_mid_250pq__1,-1.1630081499,-1.5566701415000002,-0.0891468405
ros_tale__2_mid_250pq__2,-1.7074223514,-1.0998558225,-0.2798599835
ros_tale__2_0_0pq__1,-2.1117605961,-2.3182451695,0.1578808705
ros_tale__2_0_0pq__2,-2.4531397562,-2.3426446125,0.10576513450000001
ros_tale__2_0_0pq__3,-1.0581376099,-1.1157960345,-0.6761855845
ros_tale__2_0_0pq__4,-0.1164124195,-0.9699794725,-0.4184855695
ros_tale__2_0_250pq__1,-0.8101841575000001,-1.4857615795,-0.0264383985
ros_tale__2_0_250pq__2,-1.3998398387,-1.5210581705,-0.0546527225
ros_tale__2_0_750pq__1,-1.1102853211,-1.6169015065,0.5829297555
ros_tale__2_0_750pq__2,-1.1835055988,-1.7327530965,0.5613484905
ros_tale__2_1_0pq__1,-2.2419890161,-1.3535166455,-0.0394391575
ros_tale__2_1_0pq__2,-1.3842559161999999,-1.1664911115,0.1377660055
ros_tale__2_1_250pq__1,-3.0145457327,-1.1288017895,0.6510062555
ros_tale__2_1_250pq__2,-2.6643971107,-1.5814682505,0.3599432515
ros_tale__2_1_750pq__1,-1.8480126758000002,-1.3811618965,0.4836252525
ros_tale__2_1_750pq__2,-2.3131907782,-1.8755927805,0.3568816365
ros_tale__2_1_750pq__3,-2.9624233683,-1.1051663315,0.5070291985000001
ros_tale__2_2_0pq__1,-2.3622568413,-0.2714679295,-0.0012772825
ros_tale__2_2_0pq__2,-1.495254238,0.5938514405,0.5333985945
ros_tale__2_2_250pq__1,1.7807927148,0.9446914705,0.43752258250000003
ros_tale__2_2_250pq__2,0.3863107243,0.9336849975,0.6292353135000001
ros_tale__2_2_750pq__1,0.7981262016,1.1548226845,0.6935646275
ros_tale__2_2_750pq__2,-0.19439332280000002,0.8328021875,0.7096221445
ros_tale__2_3_0pq__1,-0.24771975570000002,1.4255815115,0.5490633515000001
ros_tale__2_3_0pq__2,-1.0369192994,-0.1408289815,0.38270378250000003
ros_tale__2_3_250pq__1,-0.7310176042000001,0.0263259895,0.5317026175
ros_tale__2_3_250pq__2,-0.5089983543000001,0.0135894755,0.32177281750000003
ros_tale__2_3_750pq__1,-0.6420362491,0.3061486165,1.0387586395
ros_tale__2_3_750pq__2,-1.5532786866000001,-0.7023004935,0.7807106995
ros_tale__3_0_0pq__1,-2.2149165474,-0.8500379075000001,0.0032901385
ros_tale__3_0_0pq__2,-1.9209147322,-0.6853806915,0.0410366655
ros_tale__3_0_250pq__1,-2.1951893746,-1.7675649175,0.9526409745000001
ros_tale__3_0_250pq__2,-2.0201509542,-1.6725641515,1.0586750145
ros_tale__3_0_750pq__1,0.3566210727,-1.0194089245,0.8617293015
ros_tale__3_0_750pq__2,0.3109891868,-1.1395543765,0.6138417665
ros_tale__3_1_0pq__1,-1.5620879892000001,-1.2078887255,0.3111515255
ros_tale__3_1_0pq__2,-1.6492596417,-0.5183126655,-0.1095378275
ros_tale__3_1_250pq__1,-1.7609526689,-1.1559390715,0.20060357350000002
ros_tale__3_1_250pq__2,-1.4814363539,-1.1559840945,0.2044626135
ros_tale__3_1_750pq__1,-2.0746368307,-2.3698596465,0.7214413065
ros_tale__3_1_750pq__2,-2.4351033312,-1.7723856645,0.47509002450000004
ros_tale__3_2_0pq__1,-0.0204951915,-1.2187585164999999,-0.5664110875
ros_tale__3_2_0pq__2,0.6328825325,-1.3122727695,-0.5829658875
ros_tale__3_2_0pq__3,-0.4175834142,-1.3823667165,-0.4466793015
ros_tale__3_2_0pq__4,0.4251376807,-1.4263348205,-0.4972754545
ros_tale__3_2_250pq__1,-0.2861990689,-1.5611612515000002,0.1719268205
ros_tale__3_2_250pq__2,-0.8094180173000001,-1.2930311865,-0.2874407815
ros_tale__3_2_750pq__1,-0.256236054,0.9886362595,-0.1191375105
ros_tale__3_2_750pq__2,-0.8135059904,-1.3456280685,-0.6057514295
ros_tale__3_3_0pq__1,-2.1574062856,-1.8644849435,-0.1675098355
ros_tale__3_3_0pq__2,-1.7620214181,-1.7650484845,-0.1861682405
ros_tale__3_3_0pq__3,-2.2467125455,-1.5991644495,-0.1088473395
ros_tale__3_3_0pq__4,-2.0932324888,-1.5797039975,-0.1782246505
ros_tale__3_3_250pq__1,-1.6882169073000002,-2.1455924355000002,0.2538954225
ros_tale__3_3_250pq__2,-1.4102922588,-2.1627615675,0.3837116365
ros_tale__3_3_750pq__1,-0.8507092009,-2.7216310145,0.28437785050000003
ros_tale__3_3_750pq__2,-1.3488032437,-2.6431714475,0.3035489375
ros_tale__3_4_0pq__1,0.0025343358000000002,-0.5189174155,0.16083152150000002
ros_tale__3_4_0pq__2,0.0887862741,-0.7425606705000001,0.0763342045
ros_tale__3_4_250pq__1,-0.1997401446,-1.7102453204999999,0.3966464375
ros_tale__3_4_250pq__2,0.3331939158,-1.2807627095,0.5321519475
ros_tale__3_4_750pq__1,0.3438231372,0.1944433305,0.4522509105
ros_tale__3_4_750pq__2,0.3110413998,-0.36485540050000004,0.2981011925
pcoli__atASMT_325G__1,-0.0582190251,-2.0824123405,-0.3027139525
pcoli__atASMT_325G__2,-0.0631328139,-2.2006332065,-0.2294121175
pcoli__bpTDC__1,-0.7109192686,-1.9929266845,-0.6752084325000001
pcoli__bpTDC__2,-0.4900557099,-2.0545886695,-0.7001562895
pcoli__BRCA__1,-0.5541414755,-1.9813568895,-0.6758072755
pcoli__BRCA__2,-0.1843709922,-2.1965792215,-0.6667562165
pcoli__BRCActrl__1,-0.6986777866,-1.7117711155,-0.2244549285
pcoli__BRCActrl__2,-0.5066653755,-1.5030735124999999,-0.23038316350000002
pcoli__BRCAswap__1,-0.1803560169,-1.9368090025,-0.4698841735
pcoli__BRCAswap__2,-0.053832195000000006,-1.9927632065,-0.34259508050000004
pcoli__btAANAT__1,-0.6402637628,-1.9962098445,-0.34609081950000004
pcoli__btAANAT__2,-0.5503267221,-1.9747320744999999,-0.29315443950000003
pcoli__btASMT__1,-0.1582489826,-1.9545239195000002,-0.4103532495
pcoli__btASMT__2,-0.40867452460000003,-1.8476777525,-0.4097902645
pcoli__CC1__1,-0.148815826,-1.7295641865,-0.010625480500000001
pcoli__CC1__2,-0.2446155416,-1.6918040085000001,0.1026944045
pcoli__ccCOMT__1,0.19657049610000002,-2.0860287935,-0.3790837845
pcoli__ccCOMT__2,-0.22405659590000002,-2.1013669745,-0.3653819715
pcoli__ckDDC__1,-0.5302279786,-1.9964566855,-0.0390298085
pcoli__ckDDC__2,-0.3866507775,-1.5988750205,-0.0708471245
pcoli__CNTF_belt__1,-0.1418473771,-1.9114694055,-0.1678207175
pcoli__CNTF_belt__2,-0.13304179530000002,-1.8330791835,-0.1215239885
pcoli__cobPNMT__1,0.10532548480000001,-1.9728663775,-0.2834546405
pcoli__cobPNMT__2,-0.0876031998,-2.1112417335,-0.2936915055
pcoli__cvPhhB__1,-0.3157247581,-2.2122328265,-0.1554430345
pcoli__cvPhhB__2,-0.46995893860000004,-2.1910831245,-0.1909206545
pcoli__ggAANAT__1,-0.49554460800000005,-2.0121987925,-0.4381272775
pcoli__ggAANAT__2,-0.4193145044,-1.9621735065,-0.5072351155
pcoli__ggTPH__1,-0.20047025370000002,-1.8335196255000001,-0.3236103265
pcoli__ggTPH__2,-0.6065517787,-2.0646376995,-0.3152281775
pcoli__hsAANAT__1,0.25104608030000003,-1.5938257675,0.3772275345
pcoli__hsAANAT__2,0.1804194113,-1.5223015395,0.4713452045
pcoli__hsASMT__1,-1.1167131685,-1.8863588195,-0.49914643150000004
pcoli__hsASMT__2,-0.5625198156,-2.0098295945,-0.5765470325000001
pcoli__hsPNMT_mb__1,0.2678892997,-2.1827001665,-0.2218257805
pcoli__hsPNMT_mb__2,-0.0141935286,-2.3193097335,-0.26260565550000003
pcoli__hsTPH__1,-0.6163537557000001,-2.4251474055,-0.5524234145
pcoli__hsTPH__2,-0.37664267690000003,-2.3472029415,-0.6181498235
pcoli__hsTPH_E2K__1,-0.4621117907,-1.8791270175,-0.2863432065
pcoli__hsTPH_E2K__2,-0.8658100528,-1.9060476915,-0.2234836775
pcoli__hsTPH_E2K_N91I_P99C__1,-0.4314762984,-2.1086055495,-0.5789815825
pcoli__hsTPH_E2K_N91I_P99C__2,-0.7592143282,-2.0656016445,-0.6365236015
pcoli__hsTPH_N158trunc__1,-0.8209137445,-1.7474400925,-0.3627711165
pcoli__hsTPH_N158trunc__2,-1.2293120031,-1.7531123714999999,-0.3556979195
pcoli__hsTPH_N174trunc__1,-0.613633058,-1.9569492675000002,-0.3680545135
pcoli__hsTPH_N174trunc__2,-0.7582497714,-2.0062147465,-0.2477449405
pcoli__hsTPH_Ntermtrunc__1,0.2778129213,-1.5471398755,0.1857449145
pcoli__hsTPH_Ntermtrunc__2,0.0712223382,-1.6653556515,-0.1397556565
pcoli__hsTPH1__1,-0.0430917823,-1.8510585824999999,-0.2050005615
pcoli__hsTPH1__2,-0.31898592800000003,-1.7635564445,-0.2403741175
pcoli__MBP__1,0.2809666561,-2.5645589745,-0.5625685945000001
pcoli__MBP__2,-0.4077030171,-2.1762954845,-0.20587615450000002
pcoli__msCOMT__1,-0.46364065330000004,-1.4160110105000001,-0.6013450635
pcoli__msCOMT__2,-0.5915929497,-1.4347538695,-0.5111193215000001
pcoli__ocAANAT__1,-0.4282723291,-1.9638463915000002,-0.4546311475
pcoli__ocAANAT__2,-0.44035448180000003,-2.0371742935,-0.47544337550000004
pcoli__osTDC_K374H__1,0.6441037444000001,-1.8097561795,0.0990366065
pcoli__osTDC_K374H__2,0.2985110513,-1.6491984135000002,-0.0413608685
pcoli__osTDC_K374L__1,-0.0429174113,-1.5324258954999999,-0.3635768115
pcoli__osTDC_K374L__2,-0.1624374523,-1.5547640685,-0.38040332450000003
pcoli__osTDC_K374Q__1,0.0477641797,-1.9858047475,-0.3731952155
pcoli__osTDC_K374Q__2,0.1008265311,-1.9505359215,-0.28678619050000004
pcoli__osTDC_L360V__1,0.2142348103,-2.0602692275,-0.5622381075
pcoli__osTDC_L360V__2,-0.1782406319,-2.1314452985,-0.5448340115
pcoli__pmTPH__1,-1.4079815983000001,-1.0654947015,-0.5518908805
pcoli__pmTPH__2,-0.9460073946,-1.0216990445,-0.6164907045
pcoli__RFC__1,-0.2803201226,-1.8681320855,-0.4496087445
pcoli__RFC__2,-0.4241412566,-1.8343142935,-0.49740478050000003
pcoli__RFCctrl__1,0.6170624834,-1.4768442075000001,0.3518467965
pcoli__RFCctrl__2,0.5973862343,-1.5627347765000001,0.4238499325
pcoli__RFCnopause__1,-0.0955777319,-1.5153609855,0.35059642350000003
pcoli__RFCnopause__2,-0.1284666079,-1.4665852455000001,0.3138272545
pcoli__RFCpluspause__1,-0.0687343778,-1.2926437155000001,0.3502177365
pcoli__RFCpluspause__2,0.1638536957,-1.2061960395,0.4558035455
pcoli__rnCOMT_sol__1,0.16466454690000001,-1.5925121245,0.3690663845
pcoli__rnCOMT_sol__2,0.5147220168000001,-1.5513012394999999,0.3895514205
pcoli__rnPNMT__1,-0.7922486121000001,-1.4191089345,-0.6220706795000001
pcoli__rnPNMT__2,-0.7783079044000001,-1.1975058865000001,-0.6767325695
pcoli__rnTDC__1,-0.0264777819,-2.0580423655,-0.49460908750000004
pcoli__rnTDC__2,0.105339872,-2.1198153645,-0.4172348825
pcoli__rnTDC_trunc__1,0.020826840500000002,-1.8505714665,-0.1512001095
pcoli__rnTDC_trunc__2,0.0435121106,-1.9417313285,-0.0181514145
pcoli__saCOMT_T2A__1,-0.1552204445,-2.1251568445,-0.2972588865
pcoli__saCOMT_T2A__2,-0.6818215222,-2.1503321425,-0.2248034465
pcoli__sfCOMT__1,-0.2561458743,-1.9162674185,-0.8157619265
pcoli__sfCOMT__2,-0.9481094389,-2.0351521445,-0.7753620785
pcoli__sgAANAT_D63G__1,-0.7831079866,-2.1187518725,-0.33266990550000003
pcoli__sgAANAT_D63G__2,0.1216030109,-2.0046223925,-0.32475625150000004
pcoli__ssDDC__1,-0.0937130858,-2.0464203735,-0.45473696150000004
pcoli__ssDDC__2,-0.5956808977,-1.9484130075000001,-0.4467050085
pcoli__TP53B__1,0.3064483296,-2.1200011925,-0.1882296565
pcoli__TP53B__2,-0.35058988500000005,-2.0685367055,-0.062310198500000004
pcoli__WT__1,0.22398685710000002,-1.5065969025000001,0.2519647185
pcoli__WT__2,-0.055015784000000005,-1.6639355464999999,0.2920224275
