,b3046_2
ssw__glc_ac_glc1__1,2.2399163843
ssw__glc_ac_glc2__1,2.627940229
ssw__glc_glyc_glc__1,2.5350867975
ssw__glc_glyc_glyc__1,2.0892098928
ssw__glc_xyl_glc__1,2.2774169117
ssw__glc_xyl_xyl__1,2.2415582108
pgi__glu4_delpgi__1,1.0831002776
pgi__pgi_ale1__1,2.1222050461
pgi__pgi_ale2__1,2.1066265627
pgi__pgi_ale3__1,1.9074645237999999
pgi__pgi_ale5__1,1.9968454591
pgi__pgi_ale6__1,2.732347365
pgi__pgi_ale7__1,2.5270178596
pgi__pgi_ale8__1,2.3571738743
ica__wt_glc__1,1.9413448457
ica__wt_glc__2,2.37537488
ica__wt_glc__3,1.9063683626999999
ica__wt_glc__4,2.7870811413
ica__arg_sbt__1,2.5252006063
ica__arg_sbt__2,2.0544145435
ica__cytd_rib__1,1.9987993196
ica__cytd_rib__2,2.4391766134
ica__gth__1,3.0040287077
ica__gth__2,2.262439926
ica__leu_glcr__1,2.4705282427
ica__leu_glcr__2,2.4854583425
ica__met_glc__1,2.4396395044
ica__met_glc__2,1.8463463989000002
ica__no3_anaero__1,2.6625381364000003
ica__no3_anaero__2,2.9631305916
ica__phe_acgam__1,2.476892997
ica__phe_acgam__2,2.2551929955
ica__thm_gal__1,2.3690415053000002
ica__thm_gal__2,2.2939727642
ica__tyr_glcn__1,2.1539236703
ica__tyr_glcn__2,2.5119216782000002
ica__ura_pyr__1,2.7579901377000002
ica__ura_pyr__2,2.8575629817
ica__wt_glc__5,2.8115888096
ica__wt_glc__6,2.8356511366
ica__bw_delpurR_cytd__1,2.827868591
ica__bw_delpurR_cytd__2,3.2121789119
ica__ade_glc__1,2.8481324982
ica__ade_glc__2,3.1348550944999998
ytf__wt_glc__1,2.7391406915000003
ytf__wt_glc__2,3.0861318683
ytf__delyafC__1,3.1711860233
ytf__delyafC__2,3.2175857693
ytf__delyeiE__1,3.1631726306
ytf__delyeiE__2,3.4016312747
ytf__delyiaJ__1,3.3132654535
ytf__delyiaJ__2,3.3598283917
ytf__delyieP__1,3.4885054512
ytf__delyieP__2,3.6008422718
ytf__wt_ph5__1,3.3137997525
ytf__wt_ph5__2,3.5206436724
ytf__wt_ph8__1,3.2019944923
ytf__wt_ph8__2,2.7215582557999998
ytf__delybaO__1,3.213795048
ytf__delybaO__2,3.630808867
ytf__delybaQ__1,2.7782843802
ytf__delybaQ__2,3.0447573045
ytf__delybiH__1,2.7842956566
ytf__delybiH__2,2.9830739631
ytf__delydcI_ph5__1,2.964962855
ytf__delydcI_ph5__2,3.2411535965000002
ytf__delydcI_ph8__1,2.9802497923
ytf__delydcI_ph8__2,2.9923734259
ytf__delyddM__1,3.3797478114
ytf__delyddM__2,3.0013954126
ytf__delyheO__1,3.124192214
ytf__delyheO__2,3.7025740231
fps__bw_glc__1,3.346019806
fps__bw_glc__2,3.248219395
fps__fps_thrA_ale1__1,3.2773421889
fps__fps_thrA_ale1__2,3.529078877
fps__fps_thrA_ale2__1,3.396627112
fps__fps_thrA_ale2__2,3.522459603
fps__fps_serB_ale1__1,3.0443333014
fps__fps_serB_ale1__2,2.9089428284
fps__fps_serB_ale4__1,3.6354058543
fps__fps_serB_ale4__2,3.7982034907
fps__fps_ptsI_ale1__1,3.1327392776
fps__fps_ptsI_ale1__2,3.1100166596
fps__fps_ptsI_ale3__1,3.4340595534
fps__fps_ptsI_ale3__2,3.0715123528
pal__lyx_ale2_f6__1,2.5953613279
pal__lyx_ale2__1,2.6581704615
pal__lyx_ale2__2,2.0158634229
pal__lyx_ale4__1,2.6581704615
pal__lyx_ale4__2,2.0158634229
pal__5drib_ale10_f18__1,4.9255288963
pal__5drib_ale10_f18__2,5.0410831521
pal__5drib_ale10__1,3.8410173855
pal__arab_ale14_f9__1,3.1459293229
pal__arab_ale14_f9__2,2.735585078
pal__arab_ale14__1,2.3061020868
pal__arab_ale14__2,2.425360654
pal__arab_ale16__1,3.5026644252
pal__arab_ale16__2,3.4470132184
pal__tartr_ale26_f10__1,2.9038704052
pal__tartr_ale26_f10__2,2.5117016320000003
pal__tartr_ale26__1,2.6958215735
pal__tartr_ale26__2,2.4602683699
pal__tartr_ale28_f10__1,2.7159485929000002
pal__tartr_ale28_f10__2,2.8237175559
pal__tartr_ale28__1,2.6709375893000002
pal__tartr_ale28__2,2.6360289612
efeU__delmenFentC_citr__1,2.4508566842
efeU__delmenFentC_citr__2,2.7530812433
efeU__delmenFentC__1,2.9275683528
efeU__delmenFentC__2,3.3004283164
efeU__menFentC_ale39__1,2.4570020009
efeU__menFentC_ale39__2,2.1477211439
efeU__menFentC_ale29__1,2.4607653416
efeU__menFentC_ale29__2,2.4090644325
efeU__menFentC_ale30__1,3.4643506862
efeU__menFentC_ale30__2,2.8428827557
efeU__menFentCubiC_ale36__1,2.735231501
efeU__menFentCubiC_ale36__2,2.6933585659
efeU__menFentCubiC_ale37__1,3.1317917657
efeU__menFentCubiC_ale37__2,3.3769900357
efeU__menFentCubiC_ale38__1,3.9442664378
efeU__menFentCubiC_ale38__2,3.7607938872
