,A,RcnR
ecoli_00429,0.8232903198,0.19899001600000002
ecoli_00430,0.6672761387,0.049009751000000004
ecoli_00431,0.0900421461,0.6627349680000001
ecoli_00432,-0.5659538430000001,0.747609582
ecoli_00433,0.2906563948,0.564901168
ecoli_00434,0.2690938893,0.731957021
ecoli_00435,0.3145808784,0.126765602
ecoli_00436,-0.0207586064,0.172797628
ecoli_00437,0.879081748,-0.337163416
ecoli_00438,0.8262915276,-0.18097195400000002
ecoli_00439,0.1346500817,0.574130278
ecoli_00440,0.5198303705,0.906966746
ecoli_00441,-1.0614231431,-0.931879753
ecoli_00442,-0.8393977835,-0.507442531
ecoli_00443,-0.34471336620000004,-0.863451803
ecoli_00444,-0.4205204716,-0.8111998300000001
ecoli_00445,-0.0607405726,0.49499276000000003
ecoli_00446,0.2542830585,0.49842742700000003
ecoli_00447,-1.6152680496,0.018673061
ecoli_00448,-1.1111326453,-0.11906535500000001
ecoli_00449,-1.1881036802,0.593049225
ecoli_00450,-1.4689749665,0.343071198
ecoli_00451,-0.4939780479,0.493456488
ecoli_00452,-0.4684765833,0.44587328800000003
ecoli_00453,-1.7196054392,0.205947646
ecoli_00454,-2.1707747231,0.266321782
ecoli_00455,-0.8382420151000001,-0.543512545
ecoli_00456,-0.8843407926,-0.722640217
ecoli_00457,-1.5184568932,-0.660541688
ecoli_00458,-1.897355573,-0.6268040450000001
ecoli_00459,-1.0363187547,-0.441374386
ecoli_00460,-0.7439529642,-0.294459327
ecoli_00461,-6.8190961094,-0.989613234
ecoli_00462,-6.5503623323,-0.8830921340000001
ecoli_00463,-6.4469907474,-1.326622719
ecoli_00464,-5.9124792666,-1.131499081
ecoli_00465,-9.1992008213,-3.247151325
ecoli_00466,-8.9406624104,-2.675000487
ecoli_00467,-6.5000325301,-1.5431420120000001
ecoli_00468,-6.3757756925,-1.684746061
ecoli_00469,-9.1445372504,-3.008597163
ecoli_00470,-8.9129533481,-3.12199876
ecoli_00471,-5.8800553059,-1.334962827
ecoli_00472,-5.9554578882,-0.780436734
ecoli_00473,-6.2315240279,-1.075584269
ecoli_00474,-5.7662106509,-1.451254784
ecoli_00475,-6.0076559212,-1.924290841
ecoli_00476,-5.9809925997,-1.713105916
ecoli_00477,-6.8631572184,-2.228106873
ecoli_00478,-6.7803540627,-1.849864723
ecoli_00479,-5.1050654743,-1.561601047
ecoli_00480,-5.2456634341,-1.702141937
ecoli_00481,-4.9465856625,-1.999866779
ecoli_00482,-5.3578862328,-2.06431641
ecoli_00483,-1.4405637491,-0.176070854
ecoli_00484,-1.5662763791,-0.17650279700000002
ecoli_00485,-0.5657443462,0.283479968
ecoli_00486,-0.3379882953,0.22283527800000003
ecoli_00487,-7.0282079837,-0.108074688
ecoli_00488,-6.4979118108,-0.010528641
ecoli_00489,-5.6938618688,-1.479527954
ecoli_00490,-6.2933890525,-1.727151384
ecoli_00491,-6.5043393891,-1.936548954
ecoli_00492,-6.4226922372,-1.820421567
ecoli_00493,-6.538102431,-1.723379538
ecoli_00494,-6.4323825109,-1.482663955
ecoli_00495,-5.4265930063,-1.8640708680000002
ecoli_00496,-5.3052285542,-1.9322792290000002
ecoli_00497,-8.3373460086,-2.647882112
ecoli_00498,-8.6716066099,-2.676448205
ecoli_00499,-5.5346544694,-1.94983064
ecoli_00500,-5.5738773582,-1.9689236110000001
ecoli_00501,-6.1369788086,-1.94480354
ecoli_00502,-7.0048764335,-2.080130191
ecoli_00503,-7.2108496445,-0.7712264520000001
ecoli_00504,-6.4282054845,-0.407929317
ecoli_00505,-6.0552688078,-1.1213789140000001
ecoli_00506,-6.2663801984,-0.883538508
ecoli_00507,-1.5532264426,-0.5513814960000001
ecoli_00508,-1.6017356006,-0.7226962010000001
ecoli_00509,-1.5499407695,-0.332342972
ecoli_00510,-1.4184046975,-0.46123944800000005
ecoli_00511,-0.3042911408,0.485284288
ecoli_00512,0.2153563471,0.44031068900000003
ecoli_00513,-8.1442790384,-1.440897568
ecoli_00514,-7.3493369247,-1.249810707
ecoli_00515,-5.6899292696,-1.583098552
ecoli_00516,-5.8398475366,-1.81750099
ecoli_00517,-2.4890608041,-0.04767943
ecoli_00518,-3.9158231441,-1.006561038
ecoli_00519,-1.0050652841,0.233735394
ecoli_00520,-1.3677889779,0.088151765
ecoli_00521,-1.6954728364,0.228365428
ecoli_00522,-1.4958307602,0.290110429
ecoli_00523,-1.7742660069,0.288800166
ecoli_00524,-1.7219029222,-0.015397024
ecoli_00525,-1.8974017348,0.110025758
ecoli_00526,-1.4077232444,0.17255314100000002
ecoli_00527,-1.6484023118,0.262547876
ecoli_00528,-1.4682713856,0.260050475
ecoli_00529,-0.5932388337,0.166772633
ecoli_00530,-0.92065391,-0.090078669
ecoli_00531,0.07945650700000001,0.054404291
ecoli_00532,-3.4328077224,0.31061083500000003
ecoli_00533,-3.6116558063,0.084391354
ecoli_00534,-3.4421591326,0.217022774
ecoli_00535,-3.8884858018,0.14914190600000002
ecoli_00536,-2.6436729825,0.166795355
ecoli_00537,-3.150217438,-0.078796504
ecoli_00538,-3.7300919519,-0.911259287
ecoli_00539,-3.9438729133,-0.645338069
ecoli_00540,-1.3217517477,-0.0026608630000000003
ecoli_00541,-1.6880520195000002,-0.054076704
ecoli_00542,-2.2638074358,-0.029509523000000003
ecoli_00543,-3.076051668,-0.141600619
ecoli_00544,-2.4866566036,-0.259716873
ecoli_00545,-2.5306378301,-0.33061043900000003
ecoli_00546,-1.0011675928,0.8114241870000001
ecoli_00547,-0.5660656902,0.815082924
ecoli_00548,-0.2393445117,1.085636294
ecoli_00549,-0.1700000281,0.98351379
ecoli_00550,-0.1486811535,1.269215728
ecoli_00551,-0.0124215809,1.09614605
ecoli_00552,1.0472523661,0.646278166
ecoli_00553,-1.1466674712,0.047110571000000004
ecoli_00554,1.1389251575000001,0.7142143230000001
ecoli_00555,0.7796410685,0.702407844
ecoli_00556,0.1071611732,0.438520045
ecoli_00557,0.3567613054,0.820799904
ecoli_00558,0.5227250307,0.231848664
ecoli_00559,0.6953209451,0.072160099
ecoli_00560,0.7656838858,0.6395409350000001
ecoli_00561,0.3936835718,0.34441100700000005
ecoli_00562,0.8649624029,1.503768674
ecoli_00563,1.7091589997,1.6594981930000001
ecoli_00564,-0.093011165,-0.253660255
ecoli_00565,-0.3079165631,-0.10905336800000001
ecoli_00566,-1.2969915016,0.4647232
ecoli_00567,-1.5781188899,0.41360160100000004
ecoli_00568,-0.5192670304,-0.6284415590000001
ecoli_00569,-0.1772666806,-0.44408711500000003
ecoli_00570,-0.033378744700000004,-0.7148177790000001
ecoli_00571,0.16629371140000002,-0.64725407
ecoli_00572,-0.5463522026000001,0.44494665400000005
ecoli_00573,-0.7742301506,0.74031924
ecoli_00574,-0.4316577869,0.9814481610000001
ecoli_00575,-0.9589048555,0.934390664
ecoli_00576,-2.1752821841,-0.00609826
ecoli_00577,-1.2163911856,0.5639340970000001
ecoli_00578,-0.83901064,0.8121156020000001
ecoli_00579,-1.2355951673,0.9661121380000001
ecoli_00580,-0.4652150081,0.956699242
ecoli_00581,-0.20187044810000002,0.737293226
ecoli_00582,-1.1176439251999999,0.40591213800000003
ecoli_00583,-0.8235229431000001,-0.06932922600000001
ecoli_00584,-2.5885446267,0.49135554800000003
ecoli_00585,-2.5902390292,0.5143952820000001
ecoli_00586,-1.1895105929,-0.9337772980000001
ecoli_00587,-1.5836185958,-1.162206786
ecoli_00588,-0.6806317434,-1.12087876
ecoli_00589,-0.6095879907,-1.050310485
ecoli_00590,-0.5031380985,1.3589716649999999
ecoli_00591,-0.3603961887,1.4763692640000001
ecoli_00592,0.8663937373,1.050109187
ecoli_00593,1.4094238223,1.177012481
ecoli_00594,1.4946136631,0.805056148
ecoli_00595,1.4448630882,1.3108604289999999
ecoli_00596,1.5344830587,0.843925539
ecoli_00597,0.5899126368000001,0.6536700160000001
ecoli_00598,0.0606506151,1.083117657
ecoli_00599,-1.8489093543,0.8872356210000001
ecoli_00600,-0.8006088838000001,0.29420216400000004
ecoli_00601,-0.1107393034,0.675363519
ecoli_00602,-1.3657586361,0.24899690900000002
ecoli_00603,-0.42987754440000003,0.451999639
ecoli_00604,-1.0487310818,0.6857361430000001
ecoli_00605,-0.8039323204000001,0.22077116
ecoli_00606,-0.18058323510000002,1.000273404
ecoli_00607,-0.47524738520000004,0.8736412910000001
ecoli_00608,-1.2694785684,0.26766974800000004
ecoli_00609,-1.0792806681,0.42546151400000004
ecoli_00610,-0.7995406985,0.504045501
ecoli_00611,-0.008127316400000001,0.45720982200000004
ecoli_00612,1.2267334626,0.781162321
ecoli_00613,0.6676035539,0.949616768
ecoli_00614,0.1860621903,0.366523036
ecoli_00615,0.43949267150000004,-0.502881852
ecoli_00616,0.5230052147,0.536257371
ecoli_00617,-0.1470293121,0.49126090800000005
ecoli_00618,0.111469813,-0.46969033800000004
ecoli_00619,-0.1790152798,-0.537551124
ecoli_00620,-0.8950617860000001,0.5323507150000001
ecoli_00621,-0.8345327804,0.416748979
ecoli_00622,-0.2672960041,0.49286468600000005
ecoli_00623,-0.3022824992,0.44180583
ecoli_00624,0.7139382384,0.17127113900000002
ecoli_00625,0.7201917763,0.102953968
ecoli_00626,0.7270364828,0.298136687
ecoli_00627,0.5747062433,0.31882909400000004
ecoli_00628,0.3289561861,0.044603642000000006
ecoli_00629,-0.08335517910000001,0.136999154
ecoli_00630,0.8731924248,0.49856026700000006
ecoli_00631,0.8371953807,0.5725293570000001
ecoli_00632,0.4174514198,0.312094665
ecoli_00633,0.8561590841000001,0.35015983700000003
ecoli_00634,0.5924437535,-0.200868803
ecoli_00635,0.20116985710000002,0.034179175
ecoli_00636,-0.5331288433,0.783722957
ecoli_00637,-0.2214105862,0.508542966
ecoli_00638,0.15944816180000002,0.290020292
ecoli_00639,0.09116717340000001,0.10497305300000001
ecoli_00640,-0.5507844746,0.18866679
ecoli_00641,-0.5709765231,-0.041562833
ecoli_00642,0.1657548592,0.28146251
ecoli_00643,-0.1369200119,-0.26736397
ecoli_00644,0.00613874,0.270777168
ecoli_00645,0.1215081212,0.24556259100000002
ecoli_00646,-0.2920787781,0.27103023600000004
ecoli_00647,-0.1877090187,0.339018127
ecoli_00648,0.0221127668,0.092379681
ecoli_00649,-0.2792858723,0.156328305
ecoli_00650,0.47887601080000003,0.585807579
ecoli_00651,-0.09555197730000001,0.391712814
ecoli_00652,-0.4144846143,0.789556926
ecoli_00653,0.0601687164,0.8779138400000001
ecoli_00654,0.3557025059,0.39256697500000004
ecoli_00655,0.7743154556,0.45151668
ecoli_00656,-0.1627194877,0.44374959100000005
ecoli_00657,-0.40038818870000004,0.385625359
ecoli_00658,0.337447508,0.21839561000000002
ecoli_00659,0.6679353526,0.38218919300000004
ecoli_00660,1.0234736517,0.329709336
ecoli_00661,0.9713709005000001,0.40545212
ecoli_00662,0.7655086285,0.279171849
ecoli_00663,0.4865372967,0.348337779
ecoli_00664,0.3976055335,0.096999423
ecoli_00665,0.4965372032,0.103341317
ecoli_00666,0.3423813644,0.522085659
ecoli_00667,0.7887185777,0.45438850100000006
ecoli_00668,0.11594362,0.775531795
ecoli_00669,0.43025788730000003,0.8141849790000001
ecoli_00670,0.6983271939,0.507085545
ecoli_00671,0.6239660099000001,0.413858696
ecoli_00672,0.0567695041,0.31801475300000004
ecoli_00673,1.2571869428,0.9354368820000001
ecoli_00674,0.3129459191,0.5207360750000001
ecoli_00675,0.63569362,0.484481264
ecoli_00676,0.3614835165,0.23100381
ecoli_00677,0.19395823850000002,0.201405879
ecoli_00678,0.7178837520000001,0.6919438950000001
ecoli_00679,0.45514875130000004,0.690809179
ecoli_00680,0.5023472221,0.204387652
ecoli_00681,0.4733383034,0.069951871
ecoli_00682,0.8200241194000001,0.470542716
ecoli_00683,0.6871941603,0.22962078600000002
ecoli_00684,0.7942956495,0.24727236600000002
ecoli_00685,0.6854303684,0.120741949
ecoli_00686,0.40729138740000004,0.24334553
ecoli_00687,1.0430632124,0.36218194600000003
ecoli_00688,-0.710988135,-0.092713403
ecoli_00689,-0.7449033951,-0.014193981000000001
ecoli_00690,-0.4872212803,1.4087667640000001
ecoli_00691,-0.4252330284,1.4563766660000002
ecoli_00692,0.1190153672,1.320462799
ecoli_00693,0.09467723360000001,0.862011009
ecoli_00694,0.031870742800000004,0.350326778
ecoli_00695,-0.435531212,0.28234393
ecoli_00696,-0.23954794670000001,1.128282438
ecoli_00697,-0.3440908998,1.2894044660000001
ecoli_00698,0.9522748070000001,0.177193915
ecoli_00699,0.7078397356,0.080038938
ecoli_00700,0.6943410693000001,0.27805323
ecoli_00701,0.3600678603,0.25616146
ecoli_00702,0.3807371397,0.610047153
ecoli_00703,0.1728595246,0.5725051130000001
ecoli_00704,0.0846058346,0.6269885820000001
ecoli_00705,-0.2583076208,0.55624935
ecoli_00706,0.21833279190000002,0.053492496
ecoli_00707,0.32606877430000003,0.11820077
ecoli_00708,-0.0794660261,0.40534458700000003
ecoli_00709,0.1155534728,-0.22174347700000002
ecoli_00710,0.3713798265,0.39896680500000004
ecoli_00711,0.5666916698000001,0.507575367
ecoli_00712,-0.1092330043,0.722912996
ecoli_00713,-0.19128975280000002,0.919333296
ecoli_00714,0.48311853060000004,1.014942701
ecoli_00715,0.40905235230000003,1.098775368
ecoli_00716,-2.7727705012,-1.242418072
ecoli_00717,-1.9227459493999999,-1.6235505300000002
ecoli_00718,-3.5120671494,-2.357485145
ecoli_00719,-2.8364639086,-1.781638095
ecoli_00720,-3.4614840024999998,-2.375290656
ecoli_00721,-2.9518015721,-2.169437287
ecoli_00722,-5.5985663241,-2.38701636
ecoli_00723,-4.8260460681,-1.914075675
ecoli_00724,-5.1052715813,-1.5379821850000002
ecoli_00725,-4.9240774495,-2.489836134
ecoli_00727,-4.6023784271,-2.342984809
ecoli_00728,-4.628815622,-1.616756475
ecoli_00729,-5.0770961541,-2.781650613
ecoli_00730,-4.5085327862,-1.5904741100000002
ecoli_00731,-5.7871180033,-2.869504162
ecoli_00732,-5.5990667276,-2.533313417
ecoli_00733,-2.3391389264,-0.872360035
ecoli_00734,-3.2210558436,-1.398970864
ecoli_00735,-2.7051155774,-0.707712232
ecoli_00736,-3.3942216346,-1.594595481
ecoli_00737,-2.3640029985,-0.392734986
ecoli_00738,-2.8558008559,-1.7046338460000001
ecoli_00739,-2.188432026,-1.003605686
ecoli_00740,-3.4383016898,-1.901703263
ecoli_00741,-5.1424239908,-2.257170356
ecoli_00742,-4.9802554183000005,-2.288233003
ecoli_00743,-3.2026720629,-1.5315010660000001
ecoli_00744,-3.3606756927,-1.6467714340000001
ecoli_00745,-2.0214293035,-1.292164612
ecoli_00746,-2.7540601863000003,-1.2573935710000002
ecoli_00747,-3.4905219097,-2.103006888
ecoli_00748,-3.3099381855,-1.8628796840000001
ecoli_00749,-7.50189101,-2.521534316
ecoli_00750,-7.2743624256,-2.6660885160000003
ecoli_00751,-3.0721487637,-1.041956029
ecoli_00752,-3.2061428088,-1.069477184
ecoli_00753,-2.1715340283,-1.281337161
ecoli_00754,-3.0996553387,-2.212099667
ecoli_00755,-2.2950231501,-1.866901698
ecoli_00756,-3.3098546471,-2.134439224
ecoli_00757,-2.4482274636,-1.531561156
ecoli_00758,-1.7268540974,-1.32673791
ecoli_00759,-4.7081562902,-2.8733837490000003
ecoli_00760,-5.7141230139,-2.8641529830000003
ecoli_00761,-3.1320630152,-2.286118524
ecoli_00762,-3.4055784154,-2.864410631
ecoli_00763,-1.9092748565000002,-1.428624652
ecoli_00764,-2.8979635129,-2.145402374
ecoli_00765,-1.7204278315,-1.14836461
ecoli_00766,-2.3027973886,-1.432945559
ecoli_00767,-6.6729332187,-2.76649185
ecoli_00768,-5.890879235,-2.424396733
ecoli_00769,-3.6501694622,-1.073191913
ecoli_00770,-2.6765568036,-0.366457762
ecoli_00771,-3.000860874,-0.380162755
ecoli_00772,-3.285795101,-1.119794081
ecoli_00773,-2.8023307376,-0.6932077640000001
ecoli_00774,-2.1857139498,-0.7582155960000001
ecoli_00775,-2.9634227764,-0.9853554390000001
ecoli_00776,-3.3720106039,-1.3666615
ecoli_00777,-1.0845290356,-1.025912045
ecoli_00778,-0.9243482445000001,-1.141972719
ecoli_00779,-2.4152696674,-1.402401249
ecoli_00780,-2.4325380451,-1.268347757
ecoli_00781,-0.8489323072,-0.9870239110000001
ecoli_00782,-1.1361984559,-1.209720862
ecoli_00783,-1.239965356,-0.7836138340000001
ecoli_00784,-1.0171114353,-1.130355474
ecoli_00785,-0.7059464942,-1.109687826
ecoli_00786,-1.3242753337,-1.418421384
ecoli_00787,-1.2298099511,-1.064562872
ecoli_00788,-1.7487107881,-0.971925259
ecoli_00789,-1.4734744736,-1.351528633
ecoli_00790,-1.1073544278,-1.298367603
ecoli_00791,-1.9762059674999999,-1.23367602
ecoli_00792,-1.4423305244,-0.9325794650000001
ecoli_00793,-0.9925697479000001,-1.170974803
ecoli_00794,-1.0936931113,-1.093850701
ecoli_00795,-1.8204106514,-1.115492153
ecoli_00796,-1.2734581891,-0.878264687
ecoli_00797,0.3352796793,0.5346732240000001
ecoli_00798,0.4066014462,-0.368835574
ecoli_00799,1.6180482931,0.465255754
ecoli_00800,0.7137276897,0.8034824810000001
ecoli_00818,-0.051434166600000004,0.6617504040000001
ecoli_00819,0.7278328879,1.175481605
ecoli_00820,-0.059514660500000004,0.12324371
ecoli_00821,-0.0744866291,0.12856683700000002
ecoli_00822,-0.2605475456,0.461317586
ecoli_00823,-0.0848701092,0.705354374
ecoli_00824,0.129489234,0.6847921220000001
ecoli_00825,0.3975291479,0.46920501900000006
ecoli_00826,0.9247494386,0.844762506
ecoli_00827,0.8977162824,0.7534791030000001
ecoli_00828,0.7393699486,0.554042005
ecoli_00829,0.9127147351,0.7388801150000001
ecoli_00830,0.7242885503000001,0.988927969
ecoli_00831,0.5189826532,0.9413466500000001
ecoli_00832,0.42705083790000004,0.7521814790000001
ecoli_00833,-1.0149142788,0.6928901550000001
ecoli_00834,-0.7423543951,0.136712952
ecoli_00835,-0.6247627257,-0.061298745
ecoli_00836,-1.3553945943,-0.182050325
ecoli_00837,-1.0211131808,-0.262998783
ecoli_00838,-1.6916578106,-0.671732642
ecoli_00839,-1.5471253636,-0.45531514
ecoli_00840,-1.7556724147,-0.501491098
ecoli_00841,-1.840745385,-0.300300869
ecoli_00842,-0.7724779374,0.119889748
ecoli_00843,-0.6356346044,0.185091094
ecoli_00844,-1.1666233745,-0.381599463
ecoli_00845,-1.357435219,-0.380902933
