,A,CcpA
pamR:delydhC_exp:2,-6.2920975389330405,-0.9831849733969422
pamR:delydhC_exp:3,-1.40281930267119,-0.5676314241287947
pamR:wt_stat:1,9.413487906427381,0.09571986331898152
pamR:wt_stat:2,2.728072885842032,-0.4678213767567918
pamR:wt_stat:3,4.23524643003537,-0.8665697579970706
pamR:delydhC_stat:1,-1.9828412612322224,-0.506774822690776
pamR:delydhC_stat:2,-6.593476961539652,-1.8141812012617209
rho_strains:ncib3610:1,4.224975573631935,0.11629175182472196
rho_strains:ncib3610:2,-4.224975573631951,-0.11629175182472196
rho_strains:ncib3610_delrho:1,10.395377419007348,0.3665994108728032
rho_strains:ncib3610_delrho:2,5.833125118179258,0.3210262490230509
rnase_j1:delrnjA:1,15.779548548957159,1.611548133796779
rnase_j1:delrnjA:2,14.737834105640747,1.4243739467692789
rnase_j1:delrnjA:3,16.645204723007993,1.3358343656422242
rnase_j1:wt:1,3.7682094165501647,-0.1824319983806504
rnase_j1:wt:2,-1.6723199410229512,0.1534250828333228
rnase_j1:wt:3,-2.0958894755272155,0.029006915547327594
sigI:delrsgI_37C:1,0.5903786611086679,-0.6951579469914453
sigI:delrsgI_37C:2,10.498950118896447,0.031516209080589164
sigI:delrsgI_37C:3,5.116425489536835,0.007988393000747607
sigI:delrsgI_52C:1,1.383029648261774,-0.099023017397311
sigI:delrsgI_52C:2,0.14531285438850824,-0.10830682798604664
sigI:delrsgI_52C:3,7.2768299134285535,-0.23905832191740475
sigI:delrsgI_sigI_37C:1,-1.0499007537017315,-0.922737178416356
sigI:delrsgI_sigI_37C:2,11.927298306447222,0.020658708121892744
sigI:delrsgI_sigI_37C:3,6.552932192448143,0.2908810726533062
sigI:delrsgI_sigI_52C:1,0.2608448474624369,-0.0578422981094171
sigI:delrsgI_sigI_52C:2,-4.733248160345375,-0.21658448594999055
sigI:delrsgI_sigI_52C:3,-0.17741230946912698,0.03035977482584506
sigI:wt_37C:1,-6.95467415216269,-0.15827037275070846
sigI:wt_37C:2,-2.060687749006646,-0.05102492884063636
sigI:wt_37C:3,9.015361901169355,0.20929530159134654
sigI:wt_52C:1,0.040847673700712406,0.07914843379686509
sigI:wt_52C:2,4.124821945074398,-0.36914095270278224
sigI:wt_52C:3,-0.09043573246107826,-0.18660884626454965
spbeta:spbeta_nopep_20m:1,-1.0905755835136994,-0.7422001605681707
spbeta:spbeta_pep_20m:1,-0.44845740004974144,-0.7933233109849338
spbeta:spbeta_nopep_20m:2,0.7233661123337245,-0.6726844358532755
spbeta:spbeta_pep_20m:2,0.16685267688868852,-0.6600160124563388
spbeta:phi3T_pep_10m:1,2.2087650709998905,-0.4027164360074433
spbeta:phi3T_pep_20m:1,-9.288359806471211,-0.3405679825360988
spbeta:phi3T_nopep_10m:1,2.00155935064426,-0.3820929776383668
spbeta:phi3T_nopep_20m:1,-8.350963121680659,-0.4355851005822817
spbeta:phi3T_pep_10m:2,7.426062256655009,0.17774620449352518
spbeta:phi3T_pep_20m:2,-4.904311770280702,-0.3055353930545888
spbeta:phi3T_nopep_10m:2,6.4636626235731685,0.09186195675587427
spbeta:phi3T_nopep_20m:2,-4.453357481768336,-0.32421598833036924
spbeta:phi3T_pep_10m:3,-9.634827327654897,0.2249702315139164
spbeta:phi3T_pep_20m:3,3.2579586291488534,-0.2091724517682412
spbeta:phi3T_nopep_10m:3,-10.810313540850382,0.14877280809704274
spbeta:phi3T_nopep_20m:3,3.1299390108413463,-0.15531612884306156
spore_genes:wt_0h:1,-0.9705335962207454,0.33851314402238764
spore_genes:delyphF_0h:1,0.07259031029947449,0.21884266217202608
spore_genes:delyphF_0h:2,0.2543119512500744,-0.1532910424229046
spore_genes:delyphF_0h:3,1.0225778441831899,-0.02419746106358378
spore_genes:delygaB_0h:1,1.393369083612355,-1.0312376158905945
spore_genes:delygaB_0h:2,4.033338466068393,-1.1634470073865524
spore_genes:delygaB_0h:3,3.4224781972449465,-1.1831903699448256
spore_genes:wt_3h:1,-10.351012270919425,-0.7134263970034995
spore_genes:wt_3h:2,-10.168445563262182,-0.9414717010756356
spore_genes:wt_3h:3,-12.245615865441055,-0.5983046141933732
spore_genes:delyizD_3h:1,-11.10623441013464,-0.6205492320759314
spore_genes:wt_0h:2,0.10615645049525717,-0.1030472378853684
spore_genes:delyizD_3h:2,-12.042276953138591,-1.0719820076459845
spore_genes:delyizD_3h:3,-11.945616035437142,-0.9698642933040712
spore_genes:delykzB_3h:1,-13.433444230424051,-1.0150896887426841
spore_genes:delykzB_3h:2,-18.158725176762463,-0.9982347591610914
spore_genes:delykzB_3h:3,-16.009201743225287,-0.8136864962740633
spore_genes:delyphF_3h:1,-8.837648462969035,-0.5891611034653249
spore_genes:delyphF_3h:2,-11.384802626277535,-0.7619242412826308
spore_genes:delyphF_3h:3,-8.417991442383872,-0.7972523260819813
spore_genes:delygaB_3h:1,-9.884631998746963,-1.1705241203657586
spore_genes:delygaB_3h:2,-8.734135567319576,-1.1065399997786871
spore_genes:wt_0h:3,0.8643771457254751,-0.23546590613701926
spore_genes:delygaB_3h:3,-9.412636352079693,-0.9695813954101924
spore_genes:delyizD_0h:1,0.5560476402325527,0.2909257703778785
spore_genes:delyizD_0h:2,1.563911590874148,0.1144351557043164
spore_genes:delyizD_0h:3,4.483689353503805,-0.2716322871495267
spore_genes:delykzB_0h:1,-1.4817185764932421,0.14470068925423885
spore_genes:delykzB_0h:2,-0.5745858790944722,-0.4071931093852657
spore_genes:delykzB_0h:3,-1.078798249369432,-0.3494240217248885
swarming:comIQ12L:1,2.2497507007578146,0.18600119315611965
swarming:comIQ12L:2,-2.0864997052815064,-0.05273997185009094
swarming:comIQ12L:3,-0.16325099547629926,-0.13326122130603044
swarming:comIQ12L_delefp:1,-1.39807884583369,0.06842515955001005
swarming:comIQ12L_delefp:2,3.3271494618522515,-0.09358700289686972
swarming:comIQ12L_delefp:3,-0.9675249285733922,-0.3358850882833391
swarming:comIQ12L_delefp_fliYS164A:1,-2.0173066440782645,0.051410936975520016
swarming:comIQ12L_delefp_fliYS164A:2,3.875102556777921,0.2287600544194248
swarming:comIQ12L_delefp_fliYS164A:3,-0.6030782342731481,-0.24059203770718615
swarming:comIQ12L_delefp_nusGN21S:1,-7.519759528457836,-0.16426905084774646
swarming:comIQ12L_delefp_nusGN21S:2,-2.525847164599838,-0.3700275220433866
swarming:comIQ12L_delefp_nusGN21S:3,-9.421723365632618,-0.19137355860530286
synant49:ctrl:1,-2.0735432803739395,-0.19891166870811536
synant49:ctrl:2,1.3226351366187468,0.09815840255879316
synant49:ctrl:3,0.7509081437551878,0.100753266149324
synant49:synant49:1,-4.52484112240425,-0.6019256589212585
synant49:synant49:2,-7.386599354710811,-0.4361730544948124
synant49:synant49:3,-9.732258003529827,-0.25841021757628546
tasA:wt_72h:1,0.5595409741990638,0.17147066146711687
tasA:wt_72h:2,1.8816640287702413,0.5151428458414751
tasA:deltasA_72h:1,0.22386291181104567,0.7403811431208949
tasA:deltasA_72h:2,1.3897989294133897,0.4606550039365409
tasA:wt_24h:1,0.3781952017574841,0.19156851073902811
tasA:wt_24h:2,-0.3781952017574969,-0.19156851073902906
tasA:wt_48h:1,3.8627576557283207,-0.4847193520802824
tasA:wt_48h:2,6.279266933576308,-0.3274288822975091
tasA:deltasA_24h:1,6.066594373133472,0.6705679122029071
tasA:deltasA_24h:2,6.50463230369457,0.6949355007967961
tasA:deltasA_48h:1,5.422536317741378,0.9600979680195492
tasA:deltasA_48h:2,5.033945274464653,0.8957788230256982
yacP:wt:1,0.7941972894262562,0.042316133431571146
yacP:delyacP:1,-3.2587312568017293,-0.24278294946247314
yacP:yacP_induced:1,-20.92422243863409,-0.33733437275785505
yacP:yacP_no_induce:1,-18.71107330411568,-0.1468381567026693
yacP:wt:2,-1.2722830182797134,-0.04521202672179392
yacP:delyacP:2,-0.9814911755508522,-0.11333220722643668
yacP:yacP_induced:2,-21.13241207842248,-0.4246982644597015
yacP:yacP_no_induce:2,-20.78621988819069,-0.4758346564225917
yacP:wt:3,0.478085728853455,0.002895893290222773
yacP:delyacP:3,0.014574501745798225,-0.12692532823478153
yacP:yacP_induced:3,-8.622442196062796,-0.21866667290921704
yacP:yacP_no_induce:3,-4.933032506278387,-0.0989565185990191
yonO:wt:1,2.5347122152805106,0.12125482250790752
yonO:wt:2,-1.560950641500359,0.2884490304043279
yonO:wt:3,-0.9737615737801694,-0.40970385291223455
yonO:wt_mmc:1,-1.93032375484858,-2.4636492286812635
yonO:wt_mmc:2,-12.114069942307536,-2.4391301169872133
yonO:wt_mmc:3,-3.1285212439421346,-2.5231954795744316
yonO:delyonO:1,-0.7965893416936624,0.4752931081252232
yonO:delyonO:2,-1.27126203380238,0.2117427276969348
yonO:delyonO:3,6.522243364390107,-0.17248965070348274
yonO:delyonO_mmc:1,-2.344027639446002,-1.9524971135735385
yonO:delyonO_mmc:2,-3.81908073337471,-2.252189763816559
yonO:delyonO_mmc:3,-1.1679959208592858,-2.8020653207242923
yydF:ctrl:1,-1.3648513642850326,0.06337928513888967
yydF:ctrl:2,0.1373277413350343,-0.028111233842645692
yydF:ctrl:3,1.2275236229500042,-0.035268051296245766
yydF:yydF:1,-3.225134576347457,-0.07183861917255285
yydF:yydF:2,-1.5831350740108228,-0.14983782559683154
yydF:yydF:3,-0.355476657190628,-0.3026040347697769
