,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
38,Stressors__nit,-4.033941492133334,0.9393304678924642,3.0,108.0,-3.6640368755,109.0,-5.1019111609,110.0,-3.33587644,,,,,,,,,,
39,Stressors__ferm,-3.1605550470999995,0.7397563182621306,3.0,111.0,-2.7787940356,112.0,-2.6896702561,113.0,-4.0132008496,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-0.7257740168,,1.0,114.0,-0.7257740168,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-1.3812569829,,1.0,115.0,-1.3812569829,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-0.8206392264,,1.0,116.0,-0.8206392264,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-1.0973582203,,1.0,117.0,-1.0973582203,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,1.0227276382,,1.0,118.0,1.0227276382,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,1.230576914,,1.0,119.0,1.230576914,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,2.5994934055,,1.0,120.0,2.5994934055,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.8266052619,,1.0,121.0,-0.8266052619,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,3.3007495386,,1.0,122.0,3.3007495386,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,3.0120815124,,1.0,123.0,3.0120815124,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,3.3419048692,,1.0,124.0,3.3419048692,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,2.8886610535,,1.0,125.0,2.8886610535,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,1.4905996125,,1.0,126.0,1.4905996125,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,2.6627702401,,1.0,127.0,2.6627702401,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,3.450171475,,1.0,128.0,3.450171475,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,3.594869779,,1.0,129.0,3.594869779,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,4.6203533008,,1.0,130.0,4.6203533008,,,,,,,,,,,,,,
57,Stressors__HPh,-0.032998911666666665,0.5879551000423776,3.0,131.0,-0.6923398988,132.0,0.15651703620000001,133.0,0.4368261276,,,,,,,,,,
58,Stressors__LPh,-0.40549803050000005,0.5831339453832433,3.0,134.0,-0.8700865079000001,135.0,-0.5952978077000001,136.0,0.2488902241,,,,,,,,,,
59,Stressors__LPhT,1.0421641116666667,0.2688105293533844,3.0,137.0,1.31933074,138.0,0.7825721375,139.0,1.0245894575,,,,,,,,,,
60,Stressors__SMMPr,-1.1649663465333333,0.42380391797572237,3.0,140.0,-1.262098731,141.0,-0.70102835,142.0,-1.5317719586,,,,,,,,,,
61,Stressors__HiTm,1.1203159227666666,0.2687936003258056,3.0,143.0,0.9943073644,144.0,0.937675373,145.0,1.4289650309,,,,,,,,,,
62,Stressors__LoTm,7.764749882066667,1.1825880532990845,3.0,146.0,6.4786373722,147.0,8.8052359582,148.0,8.0103763158,,,,,,,,,,
63,Stressors__HiOs,-1.8351920376666666,0.09746215953249276,3.0,149.0,-1.7426346985999999,150.0,-1.9369119083,151.0,-1.8260295061,,,,,,,,,,
64,Stressors__BMM,1.5835204722666667,0.3401836948756493,3.0,152.0,1.1975546441,153.0,1.7132757747,154.0,1.839730998,,,,,,,,,,
65,Stressors__Heat,3.2121651915,0.8613031232311885,3.0,155.0,2.8790929052000003,156.0,2.5671348191,157.0,4.1902678502,,,,,,,,,,
66,Stressors__Cold,1.935065973033333,1.0161449867921746,3.0,158.0,0.7675179793,159.0,2.4179717592,160.0,2.6197081806,,,,,,,,,,
67,Stressors__Etha,1.0219121640333333,1.3305366692440233,3.0,161.0,0.0170116118,162.0,2.5308210773,163.0,0.517903803,,,,,,,,,,
68,Stress Time Course__SMM,-0.12639998603333333,0.26685630656779163,3.0,164.0,0.1357585584,165.0,-0.11724031380000001,166.0,-0.3977182027,,,,,,,,,,
69,Stress Time Course__Salt,-0.17768395560000003,0.33610632855838574,3.0,167.0,-0.2405798691,168.0,0.1854272975,169.0,-0.4778992952,,,,,,,,,,
70,Stress Time Course__Mt0,-2.55692335075,0.0884656500465621,2.0,170.0,-2.6194780118,171.0,-2.4943686897,,,,,,,,,,,,
71,Stress Time Course__M0t45,-4.7479238417,2.7988284558965275,3.0,172.0,-7.365933727,173.0,-1.7978951619,174.0,-5.0799426362,,,,,,,,,,
72,Stress Time Course__M0t90,-6.173098058233333,0.9623364191067549,3.0,175.0,-5.0686101215,176.0,-6.8310358379,177.0,-6.6196482153,,,,,,,,,,
73,Stress Time Course__M40t45,-6.638804325466666,1.1111037190132043,3.0,178.0,-7.2103760083,179.0,-7.3477701279,180.0,-5.3582668402,,,,,,,,,,
74,Stress Time Course__M40t90,-6.8792056688,0.5872718980785703,3.0,181.0,-6.4581439144,182.0,-6.6293904463,183.0,-7.5500826457,,,,,,,,,,
75,Stress Time Course__dia0,-2.5278053694000002,0.49914997739723693,3.0,184.0,-2.0701690053,185.0,-3.0600661632,186.0,-2.4531809397,,,,,,,,,,
76,Stress Time Course__dia5,-5.1484562196666666,3.5638238389760035,3.0,187.0,-8.9547852783,188.0,-1.8907679075,189.0,-4.5998154732,,,,,,,,,,
77,Stress Time Course__dia15,23.54814347823333,6.081861098820143,3.0,190.0,27.8445268645,191.0,26.2108614469,192.0,16.5890421233,,,,,,,,,,
78,Stressors__Diami,34.320719618199995,0.37220279305023296,3.0,193.0,34.2569490109,194.0,34.720687659,195.0,33.9845221847,,,,,,,,,,
79,Stressors__Paraq,2.5999412555666663,0.5715547616209211,3.0,196.0,2.5590112576,197.0,2.0499517016,198.0,3.1908608075,,,,,,,,,,
80,Stressors__H2O2,3.136894867,0.8407482343300683,3.0,199.0,2.6729206763,200.0,2.6303675371,201.0,4.1073963876,,,,,,,,,,
81,Stressors__Oxctl,2.9882848332,2.4427449425690817,3.0,202.0,2.4966878091,203.0,5.6394423889,204.0,0.8287243016,,,,,,,,,,
82,Carbon Transition__GM-0.1,-0.8794916151666667,0.9305678759450884,3.0,205.0,-0.9708961768000001,215.0,-1.7609842849000001,225.0,0.0934056162,,,,,,,,,,
83,Carbon Transition__GM-0.2,-0.007938835566666672,1.000165602314367,3.0,206.0,0.1252896145,216.0,0.9189351714,226.0,-1.0680412926,,,,,,,,,,
84,Carbon Transition__GM+5,-1.0918294282,1.4869248797272576,3.0,207.0,0.6226444261,217.0,-2.0289421974,227.0,-1.8691905133,,,,,,,,,,
85,Carbon Transition__GM+15,0.11690547536666664,0.49363748308504135,3.0,208.0,0.020204489500000002,219.0,0.6517378839,229.0,-0.32122594730000004,,,,,,,,,,
86,Carbon Transition__GM+25,0.7129997013666666,0.3515246711346312,3.0,209.0,0.3112298458,220.0,0.9639379186,230.0,0.8638313397,,,,,,,,,,
87,Carbon Transition__GM+45,0.36773566319999995,0.31496041051089,3.0,210.0,0.7122872761,221.0,0.09464716050000001,231.0,0.296272553,,,,,,,,,,
88,Carbon Transition__GM+60,0.15203453693333333,0.9348201989347373,3.0,211.0,-0.9265301622000001,222.0,0.653734355,232.0,0.728899418,,,,,,,,,,
89,Carbon Transition__GM+90,-0.4151560404666667,1.3926082274195186,3.0,212.0,-1.8912965107000002,223.0,-0.229457654,233.0,0.8752860433,,,,,,,,,,
90,Carbon Transition__GM+120,1.580876429,0.753506235374987,2.0,213.0,1.0480670603,234.0,2.1136857977,,,,,,,,,,,,
91,Carbon Transition__GM+150,0.45694134913333323,1.4463753111293733,3.0,214.0,2.1203367086,224.0,-0.5045193809,235.0,-0.2449932803,,,,,,,,,,
92,Carbon Transition__GM+10,-0.44667190084999997,0.298036083314554,2.0,218.0,-0.6574152364,228.0,-0.2359285653,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.7004429029666668,0.8151543660496883,3.0,236.0,-2.6084423756,244.0,-1.0316657033,254.0,-1.4612206300000001,,,,,,,,,,
94,Carbon Transition__MG+5,-0.2591749901666667,1.187488346862248,3.0,237.0,-0.8014272914,246.0,-1.0787368817,256.0,1.1026392026,,,,,,,,,,
95,Carbon Transition__MG+10,-0.010754459633333399,1.3386099829870406,3.0,238.0,-0.7771908778000001,247.0,-0.7899940344,257.0,1.5349215333,,,,,,,,,,
96,Carbon Transition__MG+15,1.1740656927666666,0.12908827225148659,3.0,239.0,1.3080402669,248.0,1.1636636701,258.0,1.0504931413,,,,,,,,,,
97,Carbon Transition__MG+25,0.6645503859333334,0.5920435965652924,3.0,240.0,0.07317025270000001,249.0,0.6632256823,259.0,1.2572552228,,,,,,,,,,
98,Carbon Transition__MG+45,-0.061936498133333344,0.4446071492232186,3.0,241.0,0.1873754581,250.0,-0.5752545126,260.0,0.20206956010000002,,,,,,,,,,
99,Carbon Transition__MG+120,-1.1154062432999998,0.5400437254375181,3.0,242.0,-1.5572305068999999,253.0,-1.2755987106,263.0,-0.5133895124,,,,,,,,,,
100,Carbon Transition__MG+150,-0.12737269245000002,0.09637420353351361,2.0,243.0,-0.1955195453,264.0,-0.0592258396,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-0.6482062821500001,1.406532474177496,2.0,245.0,-1.6427749326,255.0,0.3463623683,,,,,,,,,,,,
102,Carbon Transition__MG+60,-0.05402087849999998,0.7460429573519075,2.0,251.0,-0.5815529127,261.0,0.4735111557,,,,,,,,,,,,
103,Carbon Transition__MG+90,-1.6521362757,0.8965859156889405,2.0,252.0,-2.2861182566,262.0,-1.0181542948,,,,,,,,,,,,
