,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
33,immunity_isolated__WT_npr1,-0.5596443184500001,0.47961120890527814,2.0,103.0,-0.22050798030000002,126.0,-0.8987806566000001,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.35168362029999994,1.3236859138951218,14.0,106.0,3.276303135,113.0,-0.7558094792000001,121.0,0.3926103523,127.0,0.1477705504,136.0,0.07776007110000001,142.0,-0.48378774430000004,145.0,0.0634060721,150.0,-0.9667055365,160.0,-0.5287346643,161.0,-0.9814714175,163.0,-0.48517675400000004,167.0,2.705519045,172.0,1.1287922233,176.0,1.3330948308
35,immunity_isolated__AvrRpt2_npr1,-0.9535602002666667,0.4339750643980505,3.0,107.0,-0.4645705849,128.0,-1.2929297863,146.0,-1.1031802296,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.6316613492666666,0.2596808269368685,3.0,108.0,-0.5004249190000001,129.0,-0.4637910606,147.0,-0.9307680682,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.17387838559999996,1.6157208643691274,2.0,109.0,1.3163655653,148.0,-0.9686087941,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.98393785525,0.6645873331290709,4.0,111.0,-0.7791781807,119.0,-1.595818165,140.0,-1.4229626785,165.0,-0.1377923968,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.899619956125,1.6553802192247102,4.0,112.0,1.7629172942,120.0,-0.2499441148,141.0,2.7910520444999998,166.0,-0.7055453994,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.6572905371666667,0.7330625613318567,3.0,114.0,-0.1424856481,122.0,-0.33278863950000004,143.0,-1.4965973239,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.72449671135,3.851839596046549,4.0,115.0,-0.42123636680000004,123.0,6.439833208,144.0,-1.3463055078,168.0,-1.774304488,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.0154150000333333,1.8082289514214807,3.0,116.0,3.0911840184,124.0,0.1726693582,169.0,-0.2176083765,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.68974776455,0.7519937824068432,2.0,118.0,-0.1580078616,139.0,-1.2214876675,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.9293809304333336,4.170514355279997,3.0,130.0,5.7407147386,152.0,-1.2988311135,156.0,-1.6537408338000001,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,4.9119408311,1.3979709717127033,2.0,132.0,5.9004555851,135.0,3.9234260771000002,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.67377237395,0.7875415632636764,2.0,133.0,1.2306483538,137.0,0.11689639410000001,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.9324404057,4.390169091563307,2.0,149.0,-1.1718779295,151.0,5.0367587409,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-2.9254869257,0.5110885346314393,3.0,153.0,-3.2771249915,155.0,-3.1601243378,158.0,-2.3392114478,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-2.01552471985,0.3546827480980342,2.0,154.0,-1.7647261435,157.0,-2.2663232962,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,2.6155100184,2.4156376333058653,2.0,171.0,0.9073962670000001,175.0,4.3236237698,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,5.99778803295,0.0325467350367962,2.0,173.0,5.9747740159,177.0,6.02080205,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,-3.333333146541643e-11,0.3037665162640285,3.0,178.0,0.3403737399,182.0,-0.2435584195,183.0,-0.09681532050000001,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-1.6341604641666667,0.9344165888006852,3.0,179.0,-2.0798605028,180.0,-0.560341604,181.0,-2.2622792857,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,1.850371707708594e-17,0.3511319716336803,3.0,184.0,0.38807219130000004,185.0,-0.09233239730000001,186.0,-0.295739794,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-0.052436694433333354,0.7325479957741925,3.0,187.0,0.2328762041,188.0,-0.8847118634000001,189.0,0.494525576,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-0.5767830613,1.3067247505547952,3.0,190.0,0.8207172158,191.0,-1.7682545261,192.0,-0.7828118736,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,0.05883577796666665,0.8828870536549941,3.0,193.0,-0.9467019305000001,194.0,0.7070693604,195.0,0.416139904,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-1.0517914567666666,1.265448821783599,3.0,196.0,0.34297914900000004,197.0,-2.1264325595,198.0,-1.3719209598,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-0.7089434276,1.5738517904076874,3.0,199.0,0.5651038416,200.0,-2.4682914917,201.0,-0.2236426327,,,,,,,,,,,,,,,,,,,,,,
