,A,XylR
NutLim:t2:1,18.846660895296203,1.906585968726929
NutLim:t2:2,20.50448051890337,2.240227320862392
NutLim:t2:3,18.78479039320636,1.765685910677309
NutLim:t4:1,21.080495956532516,0.8598616215847095
NutLim:t4:2,20.127006613038343,1.0934881069102165
UV_irr:wt0:1,0.5542569603365827,0.005106206418732384
UV_irr:wt0:2,-0.3046561476137171,0.12257946188371704
UV_irr:wt0:3,-0.24960081272286055,-0.12768566830244946
UV_irr:wt1:1,-1.606215925455277,-0.20538764168280554
UV_irr:wt1:2,-2.2371422141814734,-0.2313023776864149
UV_irr:wt1:3,-2.351957683355802,0.07852769167446992
UV_irr:wt2:1,1.6109140619430342,0.3363478558744521
UV_irr:wt2:2,2.2914847659552096,0.918882431482281
UV_irr:wt2:3,1.5887228497693575,0.5201895325552872
UV_irr:mut0:1,1.8394933177740265,0.1230184861748791
UV_irr:mut0:2,1.9521980220907904,0.4825442343282305
UV_irr:mut0:3,1.6647427311988827,0.36936882016402617
UV_irr:mut1:1,-0.544729557218108,0.5324297927853738
UV_irr:mut1:2,1.4922786940379502,0.5849837096598307
UV_irr:mut1:3,-1.470032571556921,0.8334671061432992
UV_irr:mut2:1,0.7846599593684965,1.1217801300075338
UV_irr:mut2:2,1.4399103305922183,1.0642381759064152
UV_irr:mut2:3,-0.1993859044645374,0.7721361663108306
YtrA:overexpr:1,-3.796780553083684,-0.4549875368581331
YtrA:overexpr:2,-4.033126193230348,-0.4240395337489709
YtrA:overexpr:3,-2.7287602721281097,-0.06974421194001401
YtrA:wt:1,0.2103922007343896,-0.04261077747690933
YtrA:wt:2,-1.126816716209688,-0.06359956603268557
YtrA:wt:3,0.9164245154752996,0.10621034350959402
