,A,DksA
SRX254755,14.0127852575,0.1208308614
SRX254756,12.2414219722,0.1794853152
SRX254757,33.1269034608,-0.1403627641
SRX254758,30.9019860639,0.050391429800000005
SRX254759,29.4210574333,0.17336711840000002
SRX254760,22.2520243929,0.7548921465
SRX254761,22.792021888,0.9907787769
SRX254762,21.6518087237,0.8747812883
SRX254763,18.4952242313,0.4235560608
SRX254764,19.3786690076,0.0986318042
SRX254765,19.4693372067,0.1673027618
SRX254766,30.3335617111,0.1403750963
SRX254767,30.8864067777,0.1948292309
SRX254768,30.519051281,0.1626644134
SRX254772,9.0117752218,-0.0245212722
SRX254773,8.2686478411,0.1947349293
SRX254774,8.2406227021,0.2053669063
SRX254775,2.3736952355,-0.1299017482
SRX254776,12.2365846713,-0.0497504176
SRX254777,-15.4620050243,-0.2706956018
SRX254778,-3.0607873149,0.547524459
SRX254779,5.1410206237,0.4706654477
SRX254780,5.1840608957,0.7138991365
SRX254781,-19.9660544552,-0.07616523310000001
SRX254782,-12.1808193226,0.3393061026
SRX254783,-21.1704070048,-0.0815632694
SRX254784,-20.6350075694,-0.4120071718
SRX254785,-9.0675608666,0.0691133985
SRX254786,-7.8674454336,0.1137952002
SRX7136401,-1.2598556162,-0.11272379240000001
SRX7136403,0.9945295655,-0.12331764860000001
SRX7136405,3.8761420923000003,1.4982258606
SRX7136407,5.8599670576000005,1.2815448704999999
SRX7136409,5.3461318069,1.2880616277999999
SRX7136411,0.2653260508,0.23604144100000002
SRX3754949,1.147352826,0.051715551000000005
SRX3754950,0.9316387979,-0.0160077703
SRX3754951,-2.0789916238,-0.035707780700000004
SRX3754952,1.1020093924,0.0075212997
SRX3754953,0.9708157508,0.0184603939
SRX3754954,-2.587967942,-0.0219963986
SRX3754955,34.0077340059,0.3525351639
SRX3754956,33.8011747409,0.38840757060000003
SRX3754957,33.6954566197,0.309737794
SRX3754966,0.7893439931,0.1059418396
SRX3754967,0.7171746798,0.0676098953
SRX3754969,0.134310118,0.06702185150000001
SRX1424798,-0.279310867,-0.1560220431
SRX1424799,0.279310867,0.1560220431
SRX1424800,1.1445164776,0.29862522550000004
SRX1424801,1.4179706729000001,0.074073411
SRX1424802,3.9916752711,0.7808625775
SRX1424803,4.9511529797,1.0786330354
SRX1424804,1.2494106398,0.5993460231000001
SRX1424805,3.1892799231,0.7602782933000001
SRX1424806,8.3716024031,1.2112497872
SRX1424807,9.5087345269,1.1611166935
SRX1424808,-8.8890999031,-0.21239735610000002
SRX1424809,-9.8948008987,-0.1193278121
SRX1424816,-2.116926815,-1.2321703176
SRX1424817,-5.3635188082,-1.1987915686
SRX1424818,-6.1358274349,-1.0356865764
SRX1424819,-2.7930028621,-0.6744206952
SRX1424824,-14.7491606993,-0.47023611070000004
SRX1424825,-9.1048702764,-0.36094174100000004
SRX1424826,-14.467836846,-0.7925414740000001
SRX1424827,-14.1753880875,-0.7012452435000001
SRX1424828,-7.9981873983,0.0821758204
SRX1424829,-7.8594520819,0.1300891362
SRX1424830,-8.1065258703,-0.3199838135
SRX1424831,-8.1280452569,-0.150964498
SRX1424834,-20.5789683041,0.1327141376
SRX1424835,-22.6397277998,0.13117716170000002
SRX1424840,-14.1131442582,-1.7157727611
SRX1424841,-17.4514628851,-1.7853895784
SRX1424842,-22.32977224,-2.0901113983
SRX1424843,-22.1120578571,-2.4446604337
SRX1424844,-21.443720832,-1.4180128326
SRX1424845,-19.633054313,-0.9547777524000001
SRX1424846,-0.9314011782,-0.9190521877000001
SRX1424847,-2.1261899421,-0.7805119244000001
SRX5060277,-11.9454401788,0.1353523374
SRX5060279,-0.0841319242,-0.4556182837
SRX5060281,11.9454401788,-0.1353523374
SRX5060283,1.9653055896,-0.7082653318000001
SRX5936089,-0.13405008300000001,0.0726419064
SRX5936090,0.3410623862,0.037395942
SRX5936091,0.21997719470000002,0.0409968852
SRX5936092,-0.4269894979,-0.1510347337
SRX5936093,-4.4066148648,1.894003582
SRX5936094,-1.0321117515,1.9445047325
SRX5936095,-25.0787284279,1.9821366876000002
SRX5936096,-25.1041452095,2.0686608612
SRX5936097,-31.1797174081,2.4046113901
SRX5936098,-30.3721635838,2.4237035441
SRX5936099,-30.6115064121,2.0481431556
SRX5936100,-30.2484956071,2.0180693585
SRX5936101,-31.3331442621,2.4694261652
SRX5936102,-28.8271386683,3.1213327657
SRX5936103,-31.632112997,2.7189477672
SRX5936104,-32.4078622932,2.5591549545
SRX5936105,-31.8813942453,2.76320861
SRX5936106,-31.1803350414,2.8132142957
SRX5936107,-31.2987044037,2.6866233394
SRX5936108,-30.5301837845,2.8909028958
SRX5936109,-30.417949153,2.7220209282
SRX5936110,-30.824171967,2.7161722069
SRX5936111,-31.5140912378,2.4692924416
SRX5936112,-28.7956996476,3.0675577211
SRX5936113,-28.743650668,2.8531528354
SRX5936114,-28.8022523566,2.9409183886
SRX5936115,-32.1450070479,1.9937473915
SRX5936116,-31.2141412421,2.1034961871
SRX5936118,-29.7839891626,1.9393677708000001
SRX5936119,-27.7456213765,2.7219690755
SRX5936121,-27.0277659661,1.9041442321000002
SRX5936122,-26.9613623532,1.8145827711
SRX5936123,-26.3911209835,1.669638198
SRX5936124,-26.0203496075,1.7173678017
SRX5936125,-25.8956410342,1.7826056754000001
SRX5936126,-26.2682466901,1.7307813951000002
SRX5936128,4.2251869046,-0.0721792957
SRX5936129,4.712979008,-0.2442829477
SRX5936130,9.0368380849,0.33643261350000003
SRX5936131,7.2910247922,-0.4752829389
SRX5936132,0.09560127560000001,0.48607103290000003
SRX5936133,4.7377844461,0.9327489829000001
SRX5936134,-1.4579089374,0.0195174282
SRX5936135,-1.1434245885,-0.014170158
SRX5936137,1.4328571029,0.10783763710000001
SRX5936138,0.6353507412,0.0481761505
SRX5936139,2.4345922686,0.0086978785
SRX5936140,5.4054053645,0.4729077787
SRX5936141,4.0166741046,0.15172856610000002
SRX5936142,4.3744010324,0.2182296282
SRX5936143,1.3758326565,0.36177387990000004
SRX5936144,1.6121569406,0.2593277418
SRX8557650,0.9904525149000001,-0.0812944963
SRX8557651,-0.634831074,0.027361947100000002
SRX8557652,-0.35562144090000003,0.0539325493
SRX8557653,12.0547286592,-0.1896428876
SRX8557654,11.4649930497,-0.2662905835
SRX8557655,12.7160544134,-0.2729832307
SRX8557656,0.6891226072000001,0.6544790386
SRX8557657,1.2557796776,0.7062098977
SRX8557658,-0.2502960714,0.6377193263000001
SRX8557659,0.1032482411,-0.1510929935
SRX8557660,4.9333340372,-0.104703158
SRX8557661,5.3249809993,-0.0162464839
SRX8557662,6.4327439242,0.4652091614
SRX8557663,7.0674199708,0.666399048
SRX8557664,7.9390433956,0.6935675366
SRX8557665,7.15281643,0.3237146224
SRX8557666,9.6780446304,0.115334956
SRX8557667,8.7288443685,0.4165255967
SRX3405147,0.302597277,0.191251158
SRX3405148,1.6940092532,0.12878291020000002
SRX3405149,-1.9966065301,-0.3200340682
SRX3405150,1.831940099,0.8428460668000001
SRX3405151,1.7641307544,1.0042836039
SRX3405152,3.4909379221,0.4480636964
SRX3405153,-3.3707066075,0.1511409938
SRX3405154,4.5440766872000005,0.5127076554000001
SRX3405155,5.3464867549,0.3095796691
SRX3405156,-7.3185338959,1.1820410427999999
SRX3405157,10.3052443874,0.9336856321
SRX312063,6.1994028904,1.8226114246
SRX312064,6.1747189971,1.871756977
SRX312065,10.6544034753,2.2673036532
SRX312066,13.2677936509,2.0434571132
SRX312067,13.2125145244,2.0680947226
SRX312068,18.76723682,2.2113136714
SRX312069,18.7599843856,2.2077061134
SRX312070,0.0063468752,0.009734214000000001
SRX312071,-0.0063468752,-0.009734214000000001
SRX312072,-4.2700510640000005,0.8498630931000001
SRX312073,-4.4918697374,0.8120974195
SRX312074,-5.9050369011,-0.5787215136
SRX312075,-5.8779266666000005,-0.5634604798
SRX312076,-7.5630822928,1.1239178256
ecoli_00001,0.0656790948,0.10762986000000001
ecoli_00002,-0.0656790948,-0.10762986000000001
ecoli_00003,-5.5469639861,0.00919441
ecoli_00004,-5.3938168272,-0.419222839
ecoli_00005,1.5817992431999999,-0.20205656800000002
ecoli_00006,1.6049892454,-0.251379825
ecoli_00007,-5.493717605,0.05568696
ecoli_00008,-3.8357984553,-0.6067309120000001
ecoli_00009,-1.3359350963,-0.01548268
ecoli_00010,-1.4511551002,-0.01183242
ecoli_00011,-1.1725954733,0.00763678
ecoli_00012,-1.5008448781000001,-0.03566343
ecoli_00014,0.17308434250000002,-0.36773875500000003
ecoli_00015,-0.6413580854,-0.07422747
ecoli_00016,-0.5653453955000001,-0.09099579000000001
ecoli_00017,-1.4101206279,-0.01799291
ecoli_00018,-1.210515311,0.00057981
ecoli_00019,-7.7149921272,0.79804133
ecoli_00020,-7.5014149907,0.60256553
ecoli_00021,-7.4835371120000005,0.73179891
ecoli_00022,-7.3068741025,0.64958993
ecoli_00023,-3.621255067,0.26172225
ecoli_00024,-4.183526645,0.25957536000000003
ecoli_00025,-7.9372524684,0.52451559
ecoli_00026,-7.8701091674,0.5707898100000001
ecoli_00027,-7.0535835303,0.1605203
ecoli_00028,-6.928337316,0.27720816
ecoli_00029,-4.7648801276,0.22319687
ecoli_00030,-4.7295010779,0.31959031
ecoli_00031,-9.3073052642,0.18527241
ecoli_00032,-8.8767876123,0.334252
ecoli_00033,-10.152820891,-0.26214897400000003
ecoli_00034,-9.0601517375,-0.552406771
ecoli_00035,-3.8951580076,0.07475685
ecoli_00036,-3.3091241835,0.0358533
ecoli_00037,-6.6894390606,0.0380138
ecoli_00038,-6.5866291101000005,-0.08735342
ecoli_00039,2.0549870091,-0.04080128
ecoli_00040,2.1893111941,-0.07593799999999999
ecoli_00041,-3.5230500111,0.22676976000000001
ecoli_00042,-0.4753702138,0.01174368
ecoli_00043,2.7738635222,-0.579710159
ecoli_00044,2.3537895821,-0.579512294
ecoli_00045,3.6384213693,-0.5769577290000001
ecoli_00046,3.6701896541,-0.515933084
ecoli_00047,1.5880010797000002,-0.52649937
ecoli_00048,0.6629370836,-0.11649165
ecoli_00049,-2.5620322400999997,0.20116575
ecoli_00050,-3.9954418628,-0.927365069
ecoli_00051,-3.8599051038,-0.859675539
ecoli_00052,-0.18886328300000002,-0.66965889
ecoli_00053,-0.024265799100000002,-0.7331763170000001
ecoli_00054,-10.3850731734,-0.7451474140000001
ecoli_00055,-9.0830401967,-0.722367616
ecoli_00056,-9.6040763982,0.24265391
ecoli_00057,-9.6068359697,0.33642459999999996
ecoli_00058,-4.596022284,0.81940528
ecoli_00059,-4.3796113328,0.81544179
ecoli_00060,-4.993808302,0.51843085
ecoli_00061,-4.6743537086,0.47961284
ecoli_00062,-7.6735098616,0.38410257000000003
ecoli_00063,-8.0700475657,0.54632513
ecoli_00064,-4.2748119461,-0.22035073800000002
ecoli_00065,-4.2695642615,-0.06804128
ecoli_00066,-0.8098631789,-0.307879921
ecoli_00067,-0.5882448794,-0.301591897
ecoli_00068,0.6463938403,-0.573101647
ecoli_00070,2.5736136692000002,-0.6758749860000001
ecoli_00071,2.2831469144,-0.684057307
ecoli_00072,2.0563793671,-0.768996231
ecoli_00073,-2.4898631278,-0.977973288
ecoli_00074,-5.0998063918,-0.925424553
ecoli_00075,-9.0303611053,-0.528967481
ecoli_00077,-1.4140476028,-0.53298709
ecoli_00078,-9.1974222895,-0.439841802
ecoli_00079,-2.7567768117,-0.545179661
ecoli_00080,-0.1699718445,-1.524378076
ecoli_00081,-0.2233509727,-0.6186027230000001
ecoli_00082,-7.4662551183,-0.680290248
ecoli_00083,-7.3019548376,-0.571856241
ecoli_00084,-4.8330836386,-0.757664345
ecoli_00085,-5.3860306281,-0.7738378300000001
ecoli_00086,-8.1026642244,-0.02586324
ecoli_00087,-7.362688584,-0.12348669999999999
ecoli_00088,-1.4566895323,-0.328874351
ecoli_00089,-1.395538492,-0.20984411500000003
ecoli_00090,1.3835171906000001,-0.207245369
ecoli_00091,1.3537191163,-0.27524339600000003
ecoli_00092,-3.7236287657,-0.13868805
ecoli_00093,-0.7745115187,-0.414536185
ecoli_00094,-0.8331837345,0.6879565999999999
ecoli_00095,-0.5867014190000001,0.65971029
ecoli_00096,-2.2433959723,-0.27315246800000004
ecoli_00097,-1.9355420997000001,-0.04207885
ecoli_00098,0.9713959066000001,0.5296409
ecoli_00099,0.6299543691,0.55044571
ecoli_00100,0.9192644201,-0.397366875
ecoli_00101,8.1823884208,-0.470008917
ecoli_00102,7.5006746634,-0.407050935
ecoli_00103,11.3699891522,0.47435553
ecoli_00104,10.7457004446,0.50582989
ecoli_00105,-0.431348355,-0.30013831300000005
ecoli_00106,0.6547867321,-0.179779182
ecoli_00107,0.5096168542,-0.024128260000000002
ecoli_00108,0.6956108093000001,0.32903378
ecoli_00109,-1.9354587578,0.49795986000000003
ecoli_00110,1.05377656,-0.09511618000000001
ecoli_00111,0.6381962058,-0.035580890000000004
ecoli_00112,0.38670869560000004,-0.06588304
ecoli_00113,-5.5717389488,1.12181965
ecoli_00114,-5.6987007133,1.01382799
ecoli_00115,-7.1175855011,1.07215336
ecoli_00116,-2.1469571942,-0.04168799
ecoli_00117,-0.9901888159000001,-0.03881209
ecoli_00118,-2.2390344591,-0.10680271000000001
ecoli_00119,-1.2214977663,-0.11335106
ecoli_00120,-0.8546094144,0.06653907
ecoli_00121,-1.7866657714,-0.06492534
ecoli_00122,-0.6792436698000001,0.17189781
ecoli_00123,-1.9686987877000002,0.12579949
ecoli_00124,-1.7184747257000001,0.10954363
ecoli_00125,5.0415700032,0.41133657
ecoli_00126,7.3174256553,0.01234005
ecoli_00127,7.0790075558,0.12408467000000001
ecoli_00128,10.8910169399,-0.33897280700000004
ecoli_00129,1.4049104835000001,0.49035334
ecoli_00130,6.7136326456,-0.07780256
ecoli_00131,6.5770029278,-0.06919279
ecoli_00132,1.9708613899,-0.364880509
ecoli_00133,-6.3614375526,-0.6934834400000001
ecoli_00134,4.737545857,0.00287001
ecoli_00135,0.4585218508,-0.015213260000000001
ecoli_00136,3.5801647645,0.19083244
ecoli_00137,2.9105503552,0.14059042
ecoli_00138,-6.5280572405,-0.797912206
ecoli_00139,0.8720969818000001,-0.05609239
ecoli_00140,3.3571901519000003,-0.05595956
ecoli_00141,0.5494209734000001,0.06308283
ecoli_00142,-5.3400467528,0.20091538
ecoli_00143,0.3554568326,-0.8337788370000001
ecoli_00144,-5.3548478964,-0.21843325
ecoli_00145,-9.3707055857,-0.9874056600000001
ecoli_00146,1.3019575802,0.29996376
ecoli_00147,0.41678683780000003,-0.03132131
ecoli_00148,-3.4749156946,-0.676234226
ecoli_00149,1.0585204436,0.22953171
ecoli_00150,-4.8239616118,-0.916904594
ecoli_00151,-6.0454871588,-0.024869330000000002
ecoli_00152,-1.5500486934,0.33775046000000003
ecoli_00153,-3.6985045156,-0.10332375
ecoli_00154,-9.8745707501,-0.458395245
ecoli_00155,-6.2524634874,-0.24427425100000003
ecoli_00157,0.9301145160000001,0.26400935000000003
ecoli_00158,0.06146199,0.21788839000000002
ecoli_00159,6.1312271578,-0.361840523
ecoli_00160,3.1722066421,-0.15550833
ecoli_00169,6.7520362297,-0.716652402
ecoli_00170,7.167261418,-0.7525902080000001
ecoli_00171,3.2225704695,-0.203331059
ecoli_00172,1.5814133239000001,-0.10960708
ecoli_00173,2.4414770608,-0.815241576
ecoli_00174,2.7006448242000003,-0.624411169
ecoli_00175,-20.0348259632,0.23897931
ecoli_00176,-21.3375728118,0.0449397
ecoli_00177,-7.845409444,0.26706604
ecoli_00178,-7.3578051042,-0.0047363100000000005
ecoli_00179,1.6278315004000001,-0.7817565070000001
ecoli_00180,1.6665093479,-0.8516662450000001
ecoli_00181,8.1482567449,-0.6008746460000001
ecoli_00182,8.1009502651,-0.639947159
ecoli_00183,-1.9705044307000001,-0.567567726
ecoli_00184,-2.0662374138,-0.387592775
ecoli_00185,5.9279122381,-0.397775725
ecoli_00186,6.391335643,-0.396935278
ecoli_00187,-1.4301880694,-0.378336757
ecoli_00188,-1.3602820862,-0.28534771800000003
ecoli_00189,5.0356103061,-0.40231238
ecoli_00190,4.5909451927,-0.44510409500000003
ecoli_00191,0.2372172444,-0.49415354300000003
ecoli_00192,-1.772035931,-0.509027208
ecoli_00193,2.5249823338,-0.292448178
ecoli_00194,1.9030378664,-0.33406270400000004
ecoli_00195,5.179144007,0.0694075
ecoli_00196,1.4603380577,0.17753222
ecoli_00197,1.7204636334,0.10219061
ecoli_00198,5.4077816637,0.058735550000000004
ecoli_00199,1.2749524624,-0.43870516600000004
ecoli_00200,-0.4252644876,-0.475945653
ecoli_00201,-10.266199224,-0.027085150000000002
ecoli_00202,-10.535417841,-0.00565807
ecoli_00203,-5.5258179529,-0.45171516800000006
ecoli_00204,-0.9114699107,-0.74327943
ecoli_00205,-10.1899396817,-0.371234023
ecoli_00206,-11.0374983994,-0.273036849
ecoli_00207,-7.0652514357,-0.17200119500000002
ecoli_00208,-4.6517336967,-0.10136069
ecoli_00209,-1.8311765572,-0.621250959
ecoli_00210,-2.1989957983,-0.49944787
ecoli_00211,0.9856653153,-0.217682176
ecoli_00212,0.9481393699,-0.18786597900000002
ecoli_00213,-11.3808433119,-0.221613782
ecoli_00214,-10.1575646086,-0.08342972
ecoli_00215,0.7842561844,-0.41075289
ecoli_00216,0.8338264235,-0.325551539
ecoli_00217,0.6729832840000001,-0.25815840900000003
ecoli_00218,-6.7799551442,-0.15819713
ecoli_00219,0.0826294868,-0.640234951
ecoli_00220,-0.0461808568,-0.680382652
ecoli_00221,-0.0138538602,-0.297059259
ecoli_00222,2.2992541669,-0.24407362800000001
ecoli_00223,-2.608989785,-0.34753654300000003
ecoli_00224,-2.2233794582,-0.348150189
ecoli_00225,-10.9861035637,-0.22398156400000002
ecoli_00226,-9.5555816446,-0.05056598
ecoli_00227,2.3158970608000002,-0.6316230580000001
ecoli_00228,3.149428314,-0.530795333
ecoli_00229,-0.4561324503,-0.499496798
ecoli_00230,0.2505528917,-0.546484709
ecoli_00231,-0.3345614652,-0.576848938
ecoli_00232,0.1464483356,-0.5561642920000001
ecoli_00233,0.37732211790000003,-0.8939095560000001
ecoli_00234,0.4338687632,-1.12491848
ecoli_00235,-6.2869850703,-0.833433144
ecoli_00236,-7.5105097337,-1.1003709210000001
ecoli_00237,-2.6018161729,-0.00754794
ecoli_00238,-2.6102128709,-0.09723271
ecoli_00239,-0.2847273216,-0.11823324
ecoli_00240,0.138088355,-0.08089368
ecoli_00241,-8.695530318,0.12716825
ecoli_00242,-3.3126453583,0.2282178
ecoli_00243,-3.5104060377,0.38792184
ecoli_00244,-0.0205468803,0.58415851
ecoli_00245,0.6365090733000001,0.5556892
ecoli_00246,-14.1425062084,-0.0003006
ecoli_00247,-13.9772843672,0.11683728
ecoli_00248,-9.90466143,0.14772839999999998
ecoli_00249,-4.5270006183,-0.09257354
ecoli_00250,-4.3237181232,-0.19532259300000002
ecoli_00251,-0.575306635,-0.11235024
ecoli_00252,0.5864554136,-0.250753793
ecoli_00253,-5.2767223728,-0.11894923
ecoli_00254,-7.2926006554,-0.01857392
ecoli_00255,-7.4683167826,0.02474219
ecoli_00256,-8.7035473015,-0.00245833
ecoli_00257,-5.4606815647,-0.19206146500000001
ecoli_00258,-5.4756422221,-0.30754464800000003
ecoli_00259,-10.2244628399,0.34698808000000003
ecoli_00260,-10.7142564626,0.37367118
ecoli_00261,-5.3847404774,0.1366987
ecoli_00262,-7.5672837451,0.60166266
ecoli_00263,2.6363288416,-0.534901507
ecoli_00264,4.5049546166,-0.603519482
ecoli_00265,-3.9978814945,-0.7964653580000001
ecoli_00266,-4.2243999033,-0.908130077
ecoli_00267,3.7081768104,-0.09145999
ecoli_00268,3.2809627962,-0.13179099
ecoli_00269,1.3457601042,-0.5994816740000001
ecoli_00270,0.4355668964,-0.538618608
ecoli_00271,4.2973720544,-0.600696717
ecoli_00272,5.445289799,-0.438101106
ecoli_00273,-0.2279824169,-0.48090030800000005
ecoli_00274,-0.5218116523,-0.45271494
ecoli_00275,-1.9574953434000002,-0.670840219
ecoli_00276,-2.0483236669,-0.594873506
ecoli_00277,1.0910320828,-0.616235756
ecoli_00278,1.5496468395,-0.5785718990000001
ecoli_00279,-4.1100461117,-0.833017879
ecoli_00280,-4.3321399885,-0.596445972
ecoli_00281,9.3385603212,-0.6600855800000001
ecoli_00282,5.6993142318,-0.357978826
ecoli_00283,-0.7919481836000001,-0.298971465
ecoli_00284,-2.0476081729,-0.19549719000000002
ecoli_00285,5.2479495702,-0.11291058
ecoli_00286,4.7466639893,0.01091234
ecoli_00287,-2.7419991168,-0.329367156
ecoli_00288,-1.7926156957,-0.265798513
ecoli_00289,1.7739052107000002,-0.512474302
ecoli_00290,0.7993898208,-0.5854467950000001
ecoli_00291,-0.311005242,-0.316787639
ecoli_00292,-0.1616310298,-0.7056606820000001
ecoli_00293,-0.9159905448000001,-0.49513021700000004
ecoli_00294,0.2066446179,-0.54066217
ecoli_00295,2.3784844298,-0.718789314
ecoli_00296,2.1583560247,-0.7206711370000001
ecoli_00297,-0.1638184581,-0.7132597260000001
ecoli_00298,-1.7779128318000001,-0.832615891
ecoli_00299,2.872000259,-0.61021454
ecoli_00300,3.1909353901,-0.690636969
ecoli_00301,8.377552873700001,-0.5858226350000001
ecoli_00302,6.7010158671,-0.459633292
ecoli_00303,1.8419480113,-0.543314407
ecoli_00304,1.8946695763,-0.55697934
ecoli_00305,0.7345397943,-0.11873736
ecoli_00306,2.8353475436,-0.271896629
ecoli_00307,0.5408579918,-0.251213265
ecoli_00308,0.4481267109,-0.28022359
ecoli_00309,-4.9052574204,-0.239088283
ecoli_00310,-5.0625817075,-0.24007878800000002
ecoli_00311,-5.4361899597,-0.293070416
ecoli_00312,-6.1719511674,-0.15643021000000001
ecoli_00313,0.6150704196,-0.591474595
ecoli_00314,0.4585255098,-0.530994328
ecoli_00315,-5.70163431,-0.772017441
ecoli_00316,-5.4057165378,-0.8959659860000001
ecoli_00317,-5.723684522,-0.74807274
ecoli_00318,-4.4803384955,-0.8256734120000001
ecoli_00319,4.9181206731,-0.595460538
ecoli_00320,4.5817991438,-0.5125096
ecoli_00321,1.6118614611000002,-0.05161478
ecoli_00322,0.7283330468,-0.07263012
ecoli_00323,4.0672610746,-0.33352794900000005
ecoli_00324,3.438388742,-0.39227363200000004
ecoli_00325,3.961644817,-0.361841295
ecoli_00326,0.0273266292,-0.182218122
ecoli_00327,1.2629204459,-0.198099154
ecoli_00328,2.9065976776999998,-0.33317734800000004
ecoli_00329,0.6952220308,-0.320259817
ecoli_00330,1.2646622746,-0.594564721
ecoli_00331,-1.9833337639000002,-1.044904058
ecoli_00332,-0.3573657716,-1.306451327
ecoli_00333,-0.9978940549,-0.7764279900000001
ecoli_00334,-0.4183554994,-0.8313491260000001
ecoli_00335,6.5520768248,-0.686656367
ecoli_00336,4.0430684238,-0.627897188
ecoli_00337,-0.7404336170000001,-1.099327293
ecoli_00338,-1.1137597879,-1.061329247
ecoli_00339,5.8106139071000005,-0.5646842320000001
ecoli_00340,2.3296799217,-0.551117815
ecoli_00341,5.9851306923,-0.672482958
ecoli_00342,5.7136920832,-0.6106520550000001
ecoli_00343,-1.0690664804,-1.6387177099999999
ecoli_00344,-1.2602375034,-1.66419519
ecoli_00345,-0.164538563,-1.285907972
ecoli_00346,-0.6539730214,-1.30374052
ecoli_00347,1.8605470683,-0.5522230490000001
ecoli_00348,1.4994721935,-0.465293249
ecoli_00349,3.5409059494,-0.38273847
ecoli_00350,3.3775456498,-0.22991904200000002
ecoli_00351,-1.3702033853,0.13985545
ecoli_00352,3.6668708941,-0.35321191500000004
ecoli_00353,2.8997440945,-0.65436418
ecoli_00354,3.6351195616,-0.512426213
ecoli_00355,-0.0038530519,-0.203319792
ecoli_00356,0.11359776910000001,-0.188660249
ecoli_00357,-0.4172622232,-0.39849138300000003
ecoli_00358,-0.3718409911,-0.371527153
ecoli_00359,-0.7704548288,-0.544282715
ecoli_00360,-1.0724124278,-0.442246464
ecoli_00361,0.2831365668,-0.497580556
ecoli_00362,-0.6327783465,-0.258708353
ecoli_00363,-0.3234774782,-0.37417387500000004
ecoli_00364,2.0393336529,-0.12623517
ecoli_00365,9.19689985,-0.35661470300000003
ecoli_00366,11.0477421878,-0.671837758
ecoli_00367,15.2228542231,-1.26582222
ecoli_00368,15.4794320025,-1.24608274
ecoli_00369,0.6200915401,-0.42951079600000003
ecoli_00370,2.6610320595,-0.7076635280000001
ecoli_00371,13.6570925529,-1.369813513
ecoli_00372,13.0184940754,-1.003024202
ecoli_00373,19.2846044181,-2.024460382
ecoli_00374,19.140763149,-2.102466215
ecoli_00375,4.0676131515,-1.1510036590000001
ecoli_00376,4.854571121,-1.14110746
ecoli_00377,16.5038451932,-1.548819377
ecoli_00378,16.5605452478,-1.640190636
ecoli_00379,14.4278319797,-1.601520266
ecoli_00380,14.7703601253,-1.6466810230000002
ecoli_00381,5.8620670936,-0.700302598
ecoli_00382,7.2307552995,-0.7375415590000001
ecoli_00383,14.8209464986,-2.298123142
ecoli_00384,14.5061543666,-2.291802374
ecoli_00385,16.1312992968,-1.6032851030000002
ecoli_00386,16.2777046016,-1.668433162
ecoli_00387,5.164552514,-0.548736022
ecoli_00388,5.2491472494,-0.448751805
ecoli_00389,15.8278785014,-2.438067425
ecoli_00390,15.0093964279,-1.949130647
ecoli_00391,16.5267666671,-1.759419408
ecoli_00392,15.7732343964,-1.832295124
ecoli_00393,7.0986116514,-0.16828395100000001
ecoli_00394,5.9014322422,-0.15808277
ecoli_00395,4.6425479187,-0.174052737
ecoli_00396,5.087661766,-0.300134351
ecoli_00397,-8.4561076639,-0.35372308700000005
ecoli_00398,-9.6362042291,-0.41834804600000003
ecoli_00399,1.5783646946,-0.41948003300000003
ecoli_00400,0.4634693258,-0.341984428
ecoli_00401,4.5083080639,-0.625350668
ecoli_00402,4.7060807986,-0.39104282500000004
ecoli_00403,-1.4115851814,-0.6706296860000001
ecoli_00404,-2.6873685537,-0.37252681
ecoli_00405,1.5519925028000001,-0.6673598620000001
ecoli_00406,3.4910060692,-0.56107188
ecoli_00407,5.0547515365,-0.5495812760000001
ecoli_00408,5.0485125429,-0.518447031
ecoli_00409,-0.45538757020000004,-0.535002082
ecoli_00410,0.774196565,-0.652296745
ecoli_00411,7.026922179,-0.00211112
ecoli_00412,6.8652851518,-0.07023604
ecoli_00413,6.4439847549,0.06492154
ecoli_00414,6.8424716387,-0.02175881
ecoli_00415,-2.0871072931,-0.38030602100000005
ecoli_00416,-1.9082160101999999,-0.335214181
ecoli_00417,5.5690811131,-0.235860745
ecoli_00418,6.2844092381,-0.23975657900000003
ecoli_00419,5.5388277363,-0.212132966
ecoli_00420,5.4338004536,-0.168522109
ecoli_00421,-3.8721112015,-0.394216273
ecoli_00422,-3.2907414533,-0.394200268
ecoli_00423,4.3973295366,0.10642766000000001
ecoli_00424,5.2052469864,0.04359902
ecoli_00425,7.7015015282,0.0901718
ecoli_00426,7.481182434,0.012192699999999999
ecoli_00427,5.5964297938000005,-0.06652305
ecoli_00428,4.7656673006,0.08088179
ecoli_00429,5.9776540033,-0.211555822
ecoli_00430,5.7423044755,-0.14378286
ecoli_00431,-4.5696308566,-0.112221
ecoli_00432,-5.9119817387,-0.07825985
ecoli_00433,-2.2995955379,-0.513469999
ecoli_00434,-2.0213564929,-0.300721891
ecoli_00435,4.9638347675,-0.262335822
ecoli_00436,5.3792638865,-0.181188323
ecoli_00437,6.0685478171,-0.470599193
ecoli_00438,5.8650418924,-0.415462349
ecoli_00439,-3.287034528,-0.11720648
ecoli_00440,-5.1509635599,-0.12861044
ecoli_00441,5.7198613946,-0.16001784
ecoli_00442,5.5537931512,-0.177432413
ecoli_00443,4.8676191702,0.00842335
