,A,PspF,RpoN,ihfB
misc2__delyheO_pyr__1,4.121175660902563,0.2696780789999993,-0.4530000325000012,0.11592525499999873
misc2__delyheO_pyr__2,3.748180691951492,-0.07456687400000027,-0.5385766335000008,0.0593419949999987
misc2__dellon_glc__1,2.0868426358507297,0.22894848399999998,-0.04236340650000159,0.25172330499999873
misc2__dellon_glc__2,0.344798390686829,0.05188544800000017,-0.6271038335000014,0.6127397649999988
nquinone__delubiC__1,3.0183664562637547,0.16419649199999942,-0.3668799975000017,-0.3165028550000013
nquinone__delubiC__2,2.6751866027837656,0.06771024899999922,-0.31556793350000056,-0.02727430500000061
nquinone__ubiC_ale1__1,3.2439856085774808,0.249450983,-0.10093417950000116,0.21852216499999955
nquinone__ubiC_ale1__2,3.696039858078181,0.186500487,-0.2546691535000001,0.08954444499999957
nquinone__ubiC_ale2__1,3.1259618348703926,0.17562245099999976,-0.40340550750000137,0.2511572449999981
nquinone__ubiC_ale2__2,3.368581318443886,0.1518782319999996,-0.3678198875000014,0.2315929149999985
nquinone__ubiC_ale3__1,3.62824939599028,0.18714651099999904,-0.8875475355000013,-0.3982712850000016
nquinone__ubiC_ale3__2,3.9507659901510097,0.2718219589999995,-0.7537812915000011,-0.3618970550000018
nquinone__ubiC_ale4__1,3.674787016819348,0.06915570500000001,-0.3293262404999995,0.2344778549999997
nquinone__ubiC_ale4__2,3.6386165456799215,0.2886079549999998,-0.15806085850000073,0.15228342499999847
nquinone__delpdhR__1,3.789554643966099,-0.18885077500000055,-0.6353274335000014,-0.06809953500000178
nquinone__delpdhR__2,3.9181372035767694,-0.42512074600000016,-0.7252746255000009,-0.036035855000001504
quinone__glu_ale4__1,3.156533876613646,0.10205148899999994,-0.597905356500001,-0.18176504500000054
quinone__glu_ale4__2,2.1118012978975385,0.8675787359999996,-0.36403217250000175,0.2692058249999985
quinone__delmenF__1,3.256628652407233,-0.060001815000000576,-0.19251025850000048,0.14804228499999894
quinone__delmenF__2,2.503931590350203,0.1049478370000001,-0.42126134050000097,-0.2509082750000005
quinone__menF_ale5__1,2.6659221778460447,0.6236223949999999,0.09052756549999864,0.4851317649999984
quinone__menF_ale5__2,2.65140180031604,0.4667677210000001,-0.02834352250000194,0.2662817649999987
quinone__menF_ale6__1,2.394183788563416,0.6541864949999994,-0.08863334950000024,0.3820239249999986
quinone__menF_ale6__2,2.432658106943493,0.4970619730000001,0.030614707499998062,0.4210743349999984
quinone__menF_ale7__1,1.7621160288263058,0.3362451980000003,-0.005972197500001997,0.6367400649999997
quinone__menF_ale7__2,2.255275049923417,0.37659370399999936,0.07429400549999876,0.6910517749999983
quinone__menF_ale8__1,2.646525349775618,0.3331380379999995,-0.15550237950000145,0.695164694999999
quinone__menF_ale8__2,2.819947627538322,0.5330231749999994,0.07827911449999903,0.9719048149999984
quinone__delmenFubiC__1,2.4488541780710813,0.19468696800000007,-0.21550509150000074,0.04541585499999812
quinone__delmenFubiC__2,2.5454424552405497,0.06484362699999924,-0.20429675849999995,0.1522571149999994
quinone__menFubiC_ale1__1,1.7805971550501578,0.13771445599999946,-0.14987097550000072,0.5501011249999994
quinone__menFubiC_ale1__2,1.4634362702356614,-0.054755608000000684,-0.13929405850000087,0.5323446749999992
quinone__menFubiC_ale2__1,1.8019339608954736,0.4125355459999991,0.011536433499998113,0.6266830349999992
quinone__menFubiC_ale2__2,2.010293019890559,0.3017249889999993,0.039857293499999,0.5967368449999988
quinone__menFubiC_ale3__1,2.844310650575061,-0.03251477000000058,-0.5764822375000014,-0.15358316500000058
quinone__menFubiC_ale3__2,2.1287416294771107,-0.5684826830000005,-0.4922614065000008,-0.03658966500000105
quinone__menFubiC_ale4__1,3.429454372543166,0.5223276019999998,-0.3211718735000009,0.7750295049999991
quinone__menFubiC_ale4__2,2.985124522369893,0.5627435649999999,-0.28231552849999986,0.8413603549999991
oxyR__wt_glc__1,3.699677100707249,-0.186030433,-0.6475323565000011,-0.4855698300000011
oxyR__wt_glc__2,3.632823289280265,-0.1224578670000005,-0.5660511595000006,-0.46299467600000105
oxyR__wt_h2o2__1,4.1368676712054615,-0.3232052560000005,-0.6317375725000014,-0.5230424000000014
oxyR__wt_h2o2__2,4.6885607532547615,0.28329132499999954,-0.2562616105000011,0.050135134999999664
oxyR__glu_ale4__1,3.795588460030298,0.7189943169999999,-0.2800959135000003,0.5308955750000006
oxyR__glu_ale4__2,3.73132208139784,0.4753733469999997,-0.2097963835000005,0.2399631049999993
oxyR__glu_ale4_h2o2__1,4.697636702373198,0.5441644429999997,-0.11132726950000027,0.32139321499999873
oxyR__glu_ale4_h2o2__2,4.299675724309492,0.7224076070000001,-0.11688141449999988,0.1753315449999988
oxyR__oxyR_ale17__1,3.9895505265562976,0.6815068259999997,-0.3211070615000011,-0.012998075000000496
oxyR__oxyR_ale17__2,4.210904508133872,0.7001408150000001,-0.4334807255000008,-0.17918820500000088
oxyR__oxyR_ale17_h2o2__1,4.149078571206164,0.5852645430000001,-0.3285468585000002,0.11520936499999836
oxyR__oxyR_ale17_h2o2__2,4.584493233177274,0.3498453779999995,-0.4067040685000008,-0.10849309500000183
oxyR__oxyR_ale18__1,3.611175442407873,-0.09002346400000061,-0.7690475815000024,-0.7126828950000004
oxyR__oxyR_ale18__2,3.345704602918841,-0.12331474399999998,-0.7896709075000024,-0.4551578200000002
oxyR__oxyR_ale18_h2o2__1,3.841188978261327,0.7019205259999994,-0.5079082875000012,-0.19995716500000071
oxyR__oxyR_ale18_h2o2__2,4.391873964727973,0.6925486339999996,-0.5136062095000007,-0.057134725000000934
oxyR__oxyR_ale19__1,3.777743242882331,0.07404620699999942,-1.0488298425000018,-0.6934130190000012
oxyR__oxyR_ale19__2,3.2359659326171606,-0.08431245100000062,-0.7677674225000013,-0.6157795100000012
oxyR__oxyR_ale19_h2o2__1,3.562291751465973,-0.11737646200000018,-1.0040422965000024,-0.8395102720000018
oxyR__oxyR_ale19_h2o2__2,3.3780437613015386,0.026718128999999813,-0.9743311685000008,-0.7059307200000013
oxyR__oxyR_ale20__1,2.136103327630437,0.6136845849999997,-0.7348181785000003,-0.6174351720000004
oxyR__oxyR_ale20__2,2.1759397072639537,0.3408821039999994,-0.7374540895000008,-0.7454431260000014
oxyR__oxyR_ale20_h2o2__1,2.9616661744585224,0.5570814869999996,-0.5476945355000007,-0.5537788040000002
oxyR__oxyR_ale20_h2o2__2,3.3812450300268933,0.4552166130000002,-0.5966921155000007,-0.3934294450000007
svns_pgi__BmePgi24_15__1,3.342506684103006,-0.0915117410000006,-0.5030088485000004,-0.24206837500000056
svns_pgi__BmePgi24_15__2,3.472537939619736,-0.05565054100000033,-0.4705063905000007,-0.145811075000001
svns_pgi__BmePgi24_26__1,4.096207816789639,0.05542603699999926,-0.6809120685000014,-0.22252184500000105
svns_pgi__BmePgi24_26__2,3.9408968504881754,0.02415695899999992,-0.7789388944999995,-0.29012591500000084
svns_pgi__BmePgi24_41__1,4.233177092330224,-0.002915393000000321,-0.5732511435000003,0.8187271749999994
svns_pgi__BmePgi24_41__2,4.068755800803074,0.09014724099999948,-0.7276872855000011,-0.4369876700000006
svns_pgi__BmePgi24_52__1,3.569883895440558,0.17880575499999996,-0.5727720955000013,-0.2328075750000007
svns_pgi__BmePgi24_52__2,3.840848966421296,0.13481312099999965,-0.6420311575000017,-0.44035611500000016
svns_pgi__PaePgi2_34__1,3.449259336959448,0.3371284679999995,-0.25399794850000035,0.4863356349999997
svns_pgi__PaePgi2_34__2,3.334859555451867,0.3642030250000001,-0.2463934045000009,0.4692240849999987
svns_pgi__PaePgi2_63__1,4.160194825258564,0.3619706559999996,-0.27737804150000045,0.3104227549999994
svns_pgi__PaePgi2_63__2,3.938342127273427,0.2709299229999997,-0.2895602155000017,0.4064369049999996
svns_pgi__PaePgi24_54__1,3.210329137366057,0.5383048779999999,-0.15440206550000113,0.1076003649999997
svns_pgi__PaePgi24_54__2,3.041372577764584,0.3027684429999997,-0.12856305150000047,0.14424013499999866
svns_pgi__PaePgi24_90__1,3.717125107363572,0.3968901789999997,-0.3563040015000025,0.21443858499999813
svns_pgi__PaePgi24_90__2,3.360719401197976,0.44605965299999983,-0.29402680750000165,0.2561814749999982
abx_media__m9_ctrl__1,3.7698606821153096,-0.3057492780000004,-0.19254825350000004,-0.7748466310000008
abx_media__m9_ctrl__2,3.686614276775562,-0.3298483670000003,-0.0069729905000013295,-0.6426665800000002
abx_media__rpmi_ctrl__1,6.870357934286384,-2.016832925000001,-1.4277807655000014,-1.9395773050000005
abx_media__rpmi_ctrl__2,5.1528557571871865,-1.52817645,-0.7138445255000008,-2.2417902950000013
abx_media__camhb_ctrl__1,4.822021086721283,-1.5822857680000002,-1.6206768645000011,-1.209246395000001
abx_media__camhb_ctrl__2,4.582060514103794,-1.8481776860000003,-1.5540019985000004,-1.4088831260000008
abx_media__m9_mero__1,5.316438927524001,-0.7528304619999999,-0.604201626500001,-0.6924105510000018
abx_media__m9_mero__2,4.758038943303719,-0.7156689460000005,-0.32353194750000114,-0.7606332670000011
abx_media__rpmi_mero__1,5.637390912753778,-2.2400940890000003,-1.178776815500001,-2.122024952000002
abx_media__rpmi_mero__2,6.177066463768384,-1.6351604470000003,-1.2187590125000014,-1.9855761210000007
abx_media__camhb_mero__1,5.016443608481505,-2.8761573810000005,-1.8631709255000013,-1.8093093730000012
abx_media__camhb_mero__2,4.9078591775254745,-2.3617516740000006,-1.6599600125000018,-1.769452582000001
abx_media__m9_trisulf__1,3.243484538854898,-0.4062227530000002,0.2735606664999999,-0.6541391340000011
abx_media__m9_trisulf__2,4.002572777745819,-0.4825946210000005,0.25725040150000034,-0.6735024630000002
abx_media__rpmi_trisulf__1,2.670890568431097,-1.4719848210000004,-0.5835285005000008,-1.4955450310000007
abx_media__rpmi_trisulf__2,2.6900800618787075,-1.5479374740000005,-0.5953394565000014,-1.372559379
abx_media__camhb_trisulf__1,4.3300916808214325,-1.1308386230000005,-0.5203182055000006,-1.6427038780000007
abx_media__camhb_trisulf__2,4.115591987787997,-1.1238063330000003,-0.5073662345000011,-1.6088839750000012
abx_media__m9_cef__1,3.598348453911828,-0.7295209890000005,0.08526335449999856,-0.7174840370000002
abx_media__m9_cef__2,3.6062538070513592,-0.6239170800000005,0.14571378449999986,-0.7950130220000009
abx_media__rpmi_cef__1,3.653716036235903,0.4593595129999999,-0.2890664925000017,-2.3858350260000005
abx_media__rpmi_cef__2,3.4479112957187907,0.6092727819999997,-0.1824112925000012,-2.3775118020000012
abx_media__camhb_cef__1,3.4090792188067587,-0.1373084760000003,-0.5600824835000004,-1.4990258550000009
abx_media__camhb_cef__2,3.494153219532849,-0.2632619360000001,-0.6767745725000012,-1.4296273730000006
abx_media__m9_cipro__1,2.785943586057744,-0.8811623740000005,0.4342818614999988,-0.7975387430000005
abx_media__m9_cipro__2,3.0730041420003698,-1.1947551640000005,0.4325959224999991,-0.7153731150000002
abx_media__rpmi_cipro__1,3.0854236222067914,-0.7515354110000003,-0.533112290500001,-1.9697559320000015
abx_media__rpmi_cipro__2,4.756994996784357,-0.9674803940000004,-0.672308536500001,-1.8929784500000009
abx_media__camhb_cipro__1,3.099715669904555,-2.5329858169999997,-0.8066460445000008,-1.2859188550000002
abx_media__camhb_cipro__2,3.5707156781747016,-2.5977778490000003,-0.7385115715000009,-1.3209167520000005
hot_tale__42c_ale3_30c__1,2.163997225268061,-0.15782570000000007,-0.4863226565000014,-0.31172612500000163
hot_tale__42c_ale3_30c__2,2.1593176373764136,-0.4331464540000005,-0.5547234925000017,-0.3136982150000005
hot_tale__42c_ale3_37c__1,1.8046174465051608,0.2970525409999993,-0.4694425855000013,-0.3565505050000013
hot_tale__42c_ale3_37c__2,2.1233499528260364,0.14351395100000008,-0.4479674445000006,-0.28684450500000125
hot_tale__42c_ale3_44c__1,3.36609301271936,0.9436515059999993,-0.02952997950000125,0.8838351349999982
hot_tale__42c_ale3_44c__2,3.77630469368905,0.6381976189999996,0.006311418499999277,0.9156934849999984
hot_tale__hot_ale3_mid_30c__1,2.7586666576376198,0.24615352300000026,-0.08664356550000107,0.005993264999998971
hot_tale__hot_ale3_mid_30c__2,1.9945303663369416,0.29567819899999925,-0.1008850945000006,-0.007385775000001259
hot_tale__hot_ale3_mid_37c__1,2.7439225375722813,0.3516563279999998,-0.5291750435000004,-0.5016858060000011
hot_tale__hot_ale3_mid_37c__2,2.966507471641364,0.27377973599999983,-0.8200618455000006,-0.5289926170000019
hot_tale__hot_ale3_mid_44c__1,3.052250249530125,0.2847402179999996,-0.5761194285000002,0.11469567499999833
hot_tale__hot_ale3_mid_44c__2,3.5141755513001933,0.4980587590000001,-0.4985162905000014,0.2311697149999983
hot_tale__hot_ale3_30c__1,3.3514039410946803,0.2187418249999995,-0.3221970535000009,-0.4534518090000006
hot_tale__hot_ale3_30c__2,3.7418970101710496,0.3117717199999994,-0.21845779750000105,-0.32907377500000123
hot_tale__hot_ale3_37c__1,3.502736333385701,0.3152369300000002,-0.711076706500001,-0.4036383050000012
hot_tale__hot_ale3_37c__2,3.366715187557419,0.15585369099999902,-0.6720003175000011,-0.27703634500000085
hot_tale__hot_ale3_44c__1,4.798074293595447,0.39175361700000005,-0.6911875015000009,0.2275033649999987
hot_tale__hot_ale3_44c__2,4.636842005600652,0.4335332709999991,-0.5796304535000001,0.2383969849999996
hot_tale__hot_ale4_30c__1,1.73701424822705,0.011295607000000095,-0.6668791315000009,-0.5464939170000012
hot_tale__hot_ale4_30c__2,1.600905353264386,-0.2485081650000005,-0.5694105275000014,-0.4072694250000009
hot_tale__hot_ale4_37c__1,2.578674295350405,-0.12071368800000035,-0.7970919045000011,-0.4599738540000011
hot_tale__hot_ale4_37c__2,2.215226819904632,0.244180128,-0.8461084205000011,-0.4451768880000007
hot_tale__hot_ale4_44c__1,1.2564403073886186,0.5127619019999994,-0.19908843750000216,0.08278536499999943
hot_tale__hot_ale4_44c__2,2.770576812047812,0.5762305630000002,-0.4070465515000024,0.2592138049999981
hot_tale__hot_ale8_30c__1,2.316943984921,0.050284945999999664,-0.5594960895000014,-0.9095089900000008
hot_tale__hot_ale8_30c__2,2.549761709124533,0.041737760999999374,-0.5038592885000002,-0.7777570690000015
hot_tale__hot_ale8_37c__1,2.746984245021658,0.24794038399999965,-0.6562123495000014,-0.7274897240000016
hot_tale__hot_ale8_37c__2,2.919823135834333,0.22329576599999967,-0.659855899500001,-0.7036689320000011
hot_tale__hot_ale8_44c__1,2.3688675355920137,0.8990653940000001,-0.07382770849999963,0.012718264999998395
hot_tale__hot_ale8_44c__2,2.0374049468526096,0.7298199599999995,-0.1218568935000004,-0.09703083500000176
hot_tale__hot_ale9_mid_30c__1,3.264719566809113,0.0063231989999996685,-0.4791588485000009,-0.04958338500000181
hot_tale__hot_ale9_mid_30c__2,2.863676199055271,0.05493509200000002,-0.4254981295000011,0.13507165499999907
hot_tale__hot_ale9_30c__1,1.950311369652584,-0.4171535290000001,-0.7666888895000009,-0.5928422380000011
hot_tale__hot_ale9_30c__2,2.816277947793404,-0.3396621720000001,-0.7144685355000009,-0.5899957500000017
hot_tale__hot_ale9_mid_37c__1,2.122252365450596,0.22055677799999973,-0.8098953175000014,-0.3676396550000014
hot_tale__hot_ale9_mid_37c__2,2.1966330610629017,0.2255072629999999,-0.7267048265000025,-0.2984976250000013
hot_tale__hot_ale9_37c__1,3.4282156429191257,0.3349559700000002,-0.8316562655000013,-0.38001561500000136
hot_tale__hot_ale9_37c__2,2.830244553146076,0.3300792769999994,-0.7900438585000007,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,2.079053314996776,0.4726149059999996,-0.15745627849999974,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,3.108366046454544,0.5619868399999994,-0.17423026550000031,0.5108909249999982
hot_tale__hot_ale9_44c__1,3.192884687451848,0.5622888939999999,-0.3817692005000009,0.24630422499999935
hot_tale__hot_ale9_44c__2,3.649730119701322,0.5889148449999997,-0.4245381205000012,0.3875115949999994
hot_tale__hot_ale10_30c__1,3.587632283907047,0.16883850500000008,-0.4048192375000017,-0.4586983730000007
hot_tale__hot_ale10_30c__2,3.984938280171288,0.3288945590000001,-0.3913237745000009,-0.3554030950000016
hot_tale__hot_ale10_37c__1,3.828026497223833,0.1930765859999992,-0.8734479885000006,-0.4472314330000007
hot_tale__hot_ale10_37c__2,3.8477019909414527,0.12914724,-0.8586481575000011,-0.37138930500000106
hot_tale__hot_ale10_44c__1,3.789043060985124,0.350430909,-0.5614283555000013,0.17887464499999872
hot_tale__hot_ale10_44c__2,3.378124054799822,0.6060116429999995,-0.453012803500001,0.3118577949999999
hot_tale__hot_ale16_30c__1,2.5772905309539325,0.16623004599999902,-0.5154001985000011,-0.4670126030000006
hot_tale__hot_ale16_30c__2,2.5303048293885766,0.12759925899999924,-0.4354985195000012,-0.37262998500000144
hot_tale__hot_ale16_37c__1,3.0623055528294145,0.1037796679999996,-0.8158610125000019,-0.4319210530000017
hot_tale__hot_ale16_37c__2,2.93583391578794,0.25881746899999936,-0.8157719835000004,-0.4244327150000018
hot_tale__hot_ale16_44c__1,2.462593040180603,0.636239497,-0.4651136655000014,0.14055384499999946
hot_tale__hot_ale16_44c__2,2.307383975171976,0.56729056,-0.3570846035000006,0.24958026499999875
pdhr_ale__pdhR-13_51__1,4.592497206710829,0.0452470439999999,-0.6523027445000009,0.6700591549999988
pdhr_ale__pdhR-13_51__2,4.322617547098152,0.04423692599999906,-0.6094151285000002,0.5846834149999989
pdhr_ale__pdhR-14_46__1,4.93998661900293,-0.04369575800000014,-0.4226446195000007,1.1272351649999983
pdhr_ale__pdhR-14_46__2,4.322639948216824,-0.22119094800000028,-0.4752205505000013,1.086679904999999
pdhr_ale__pdhR-15_51__1,4.82871662620657,0.08169995699999966,-0.6224597265000025,0.4198660549999982
pdhr_ale__pdhR-15_51__2,4.745439521273183,0.028678420999999513,-0.5870771115000011,0.6336586649999987
pdhr_ale__pdhR-16_49__1,5.253157404168444,0.018214054999999615,-0.5607076005000007,0.9927493249999984
pdhr_ale__pdhR-16_49__2,5.554202441787584,-0.2059445790000005,-0.4169587135000006,0.9785652549999996
tcs__del_atoC_LiAcet__1,1.3333775294344217,-0.3993790490000002,-0.18134304550000024,0.07488206499999883
tcs__del_atoC_LiAcet__2,1.113933469374352,-0.4437523980000005,-0.0386154645000012,0.07669799499999819
tcs__del_atoC_LiCl__1,1.6352592562098514,-0.23368565,0.02239996949999856,0.35601839499999954
tcs__del_atoC_LiCl__2,0.8392409293408722,-0.4977736870000005,0.11272477549999847,-0.0036651750000018532
tcs__del_atoC_m9__1,1.7289325995523053,-0.31046319400000044,-0.056110223500001055,0.3904161849999994
tcs__del_atoC_m9__2,1.2838592496090753,-0.15883680600000005,-0.04076607250000208,0.4528970749999992
tcs__del_baeR_etoh__1,2.797461693691885,0.6197391950000002,-1.3070438615000013,-1.0046969490000013
tcs__del_baeR_etoh__2,2.947317355748777,0.7686527169999993,-0.9103765525000016,-1.0394935290000014
tcs__del_baeR_lb__1,5.3659051279395085,0.14102666099999972,-0.07423724050000048,0.5605656749999994
tcs__del_baeR_lb__2,5.142589158053798,0.352318157,-0.1987189185000009,0.6126008349999985
tcs__del_btsR_01xlb__1,6.658937957289759,-1.3036873740000003,-0.42604384950000096,0.9432713449999994
tcs__del_btsR_01xlb__2,6.718448682859555,-0.9417902030000004,-0.4191549785000008,0.9366931949999984
tcs__del_btsR_lb__1,4.027326373960935,0.3806667130000001,0.19018943349999876,-0.6853542480000012
tcs__del_btsR_lb__2,3.657709186320177,0.4370295009999996,0.11265081249999832,-0.7342108110000005
tcs__del_btsR_pyruvate__1,6.784684066666694,-1.018185427,-0.4017095755000009,1.1005735849999994
tcs__del_btsR_pyruvate__2,6.646368282577036,-0.9936068650000004,-0.4281497185000003,1.0428346649999989
tcs__del_cpxR_etoh__1,4.753265961677454,0.7254111529999996,-1.3940491065000016,-1.2457668860000002
tcs__del_cpxR_etoh__2,5.305961283367108,0.506793729,-1.3759399465000008,-1.3651073150000013
tcs__del_cpxR_lb__1,5.58055497991899,0.27239773199999995,-0.1651914605000009,0.4965709849999982
tcs__del_cpxR_lb__2,5.312031405231478,0.3394727639999999,-0.03692296050000188,0.5211792949999996
tcs__del_cusR_CuSO4__1,7.339641147143826,0.6753505630000003,0.2530436344999991,0.18434866499999814
tcs__del_cusR_CuSO4__2,7.738925875667898,0.8050006199999995,0.2711247094999987,0.17225255499999825
tcs__del_cusR_lb__1,4.1606976987845234,0.5795055109999998,0.061099416499999386,-1.0449315200000004
tcs__del_cusR_lb__2,4.440775584328141,0.2931950009999991,-0.028130071500001463,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,5.436387369171429,-0.3213660140000005,-0.003697230500000259,1.1887485049999995
tcs__del_kdpE_01-kcl__2,5.312350676796869,-0.2801715540000007,0.015772499499998816,1.1328524549999983
tcs__del_kdpE_115-kcl__1,3.145901666716547,3.0324999999997718e-05,0.01581621549999923,0.3157582949999984
tcs__del_kdpE_115-kcl__2,3.55681493219294,-0.06256114000000057,0.028188571499999426,0.3274617949999996
tcs__del_phoB_m9__1,1.1748523673096505,-0.07348083100000036,-0.30045145750000124,0.3449078549999989
tcs__del_phoB_m9__2,1.141022571608855,-0.031566590000000616,-0.2269969835000012,0.3593822249999992
tcs__del_phoB_m9p__1,31.500809883776952,-0.7783313810000005,-2.3662006385000005,0.04294616499999826
tcs__del_phoB_m9p__2,31.64558580784685,-0.8302769420000002,-2.3873792415000006,0.14834499499999865
tcs__del_rcsB_etoh__1,9.67131522193479,0.8923754799999992,-1.1646445325000014,-1.1136557640000009
tcs__del_rcsB_etoh__2,9.435681304029046,1.039540785999999,-1.0726627075000021,-1.2868625240000018
tcs__del_rcsB_lb__1,4.409917045043025,0.320296055,-0.1668512565000011,-0.13048377500000186
tcs__del_rcsB_lb__2,3.82923131709974,0.4347020349999999,-0.15283639750000155,-0.11948199500000099
tcs__del_zraR_lb__1,3.033977879879725,-0.11201816600000036,-0.23083657050000106,-1.0089287450000004
tcs__del_zraR_lb__2,3.663148124085916,0.2315201010000001,-0.23192235050000146,-1.091690486000001
tcs__del_zraR_zncl2__1,5.648216968957288,0.4025273689999995,0.012596932499999271,-0.3816540650000011
tcs__del_zraR_zncl2__2,5.713410084181776,0.5034574859999994,0.060915250499999025,-0.3490349750000004
tcs__wt_01-kcl__1,4.927073017781137,-0.07358835300000077,0.12284508449999974,1.4550383449999984
tcs__wt_01-kcl__2,4.597711538736888,-0.09984097300000007,0.06872521549999888,1.3666007949999983
tcs__wt_01xlb__1,7.031648220625593,-0.9497240830000004,-0.3972351395000011,1.2327071049999994
tcs__wt_01xlb__2,6.911634036944949,-0.99576279,-0.4348531185000004,1.1960583349999985
tcs__wt_115-kcl__1,4.128496955401677,-0.02239114200000003,-1.140350000028434e-05,0.32144473499999826
tcs__wt_115-kcl__2,3.821812234013242,-0.04994444800000064,-0.0027724815000009784,0.2549986949999994
tcs__wt_CuSO4__1,5.165457375770336,0.5982262359999995,-0.18430975450000095,-0.3476380850000016
tcs__wt_CuSO4__2,5.485230039771418,0.6624857289999992,-0.12013272350000115,-0.3372910050000009
tcs__wt_etoh__1,8.838207620770543,0.3958728330000003,-0.8242077115000024,-0.7482089750000007
tcs__wt_etoh__2,9.06898289292488,0.3458731239999997,-0.8636889035000008,-0.7733814200000015
tcs__wt_lb__1,6.337745784777505,0.09639195000000013,-0.2947850685000013,0.7751741049999996
tcs__wt_lb__2,6.783268191592531,0.2906542839999995,-0.3596543125000018,0.7787220749999992
tcs__wt_LiAcet__1,0.9394799862217408,-0.4401093250000003,0.09347013949999904,0.017340904999999296
tcs__wt_LiAcet__2,1.4213141755119785,-0.20682192400000066,-0.20856981250000214,0.2681002649999993
tcs__wt_LiCl__1,1.407377518506687,-0.1082653570000005,-0.17667284350000045,0.2962828949999992
tcs__wt_LiCl__2,1.4060358662076229,-0.27877413400000073,-0.223818801500002,0.3996346949999996
tcs__wt_m9p__1,29.934906803209973,-0.6304737640000004,-2.049604297500001,0.07657937499999967
tcs__wt_m9p__2,29.85985363758614,-0.3558997760000002,-2.0621163545000005,0.13100470499999872
tcs__wt_pyr__1,7.663720867236811,-0.8246366530000002,-0.4415652435000004,1.2105728949999983
tcs__wt_pyr__2,7.785472858915418,-0.9991286180000004,-0.4725023485000008,1.2221056149999985
tcs__wt_zncl2__1,6.605048562430735,0.1858630839999993,-0.1539710705000008,-0.7767742820000016
tcs__wt_zncl2__2,6.924703384098579,0.0683501030000011,-0.08348361150000194,-0.8528359900000009
ros_tale__0_0_0pq__1,3.260183219631375,0.054300092000000084,-0.6619373594999995,-0.29706712500000165
ros_tale__0_0_0pq__2,3.3778540148492544,0.1746824809999996,-0.6886624015000011,-0.2938017850000012
ros_tale__0_0_250pq__1,5.166289033461204,0.8856438739999994,0.3639911734999988,1.4636231749999986
ros_tale__0_0_250pq__2,4.949362573297041,1.0711393189999994,0.41815267449999816,1.4943809649999995
ros_tale__1_mid_250pq__1,5.302450370952802,-0.12813474699999985,-0.4896045615000011,-0.32276307500000107
ros_tale__1_mid_250pq__2,5.339945238142251,-0.21975177600000076,-0.5285945645000014,-0.2930924750000017
ros_tale__1_0_0pq__3,3.83122925461847,-0.12729573799999996,-0.5482217625000017,-0.2918646050000007
ros_tale__1_0_0pq__4,4.057720219725711,-0.039913161000000315,-0.4986963175000012,-0.2922434550000013
ros_tale__1_0_250pq__1,4.0783956289177095,0.15153010199999972,-0.22059296550000165,-0.4652354850000009
ros_tale__1_0_250pq__2,4.059033552680486,0.06416313399999929,-0.20320184050000198,-0.4838349040000018
ros_tale__1_0_750pq__1,5.091972181351308,-0.5385423830000002,0.26064417449999944,-0.2302758950000001
ros_tale__1_0_750pq__2,4.502895640859011,0.03768274299999952,0.4255295594999993,0.08051488499999948
ros_tale__1_1_0pq__1,4.104285715509232,-0.5889246560000005,0.2163305804999993,-1.0700173100000008
ros_tale__1_1_0pq__2,4.681280433146155,-0.4161832810000004,0.31488359649999964,-1.1030725730000004
ros_tale__1_1_250pq__1,5.082861708152445,-0.4583425170000002,0.3723993674999981,-1.1488553770000005
ros_tale__1_1_250pq__2,5.17641884873978,-0.6068317860000003,0.4228114234999989,-0.9061221570000004
ros_tale__1_1_750pq__1,5.213473821791803,-0.3135538620000005,0.4767311184999983,-0.9090295740000016
ros_tale__1_1_750pq__2,5.988023936947603,-0.4052165940000005,0.5364249264999987,-0.6581965830000005
ros_tale__1_2_0pq__1,5.290761637599964,-0.4452415350000005,-0.09251059250000182,-1.1304818590000014
ros_tale__1_2_0pq__2,5.540789132136609,-0.7693991310000001,-0.07681935450000132,-1.0979514990000006
ros_tale__1_2_250pq__1,5.183991364376857,-0.5042615670000004,0.5406316014999994,-0.7678107230000002
ros_tale__1_2_250pq__2,5.058891505800501,-0.3894812040000004,0.6297644365000004,-0.5014282960000003
ros_tale__1_2_750pq__1,5.018281139815145,-0.3624722360000003,0.7798303664999988,-0.5396704150000016
ros_tale__1_2_750pq__2,5.0379554178421255,-0.3462322870000003,0.7378888004999986,-0.4184585450000018
ros_tale__1_3_0pq__1,9.340047545904364,-0.2241441269999989,-0.027075578499999864,0.4144101549999988
ros_tale__1_3_0pq__2,9.00488808574915,-0.41875995000000055,0.06265064049999935,0.4207752549999988
ros_tale__1_3_250pq__1,5.219208637644082,-0.5825431540000001,0.3335942694999989,-0.09119649500000017
ros_tale__1_3_250pq__2,4.551052236410947,-0.2266613719999988,0.637131974499999,0.18637689499999865
ros_tale__1_3_250pq__3,5.315485323291414,-0.006696554000000354,0.6821483244999982,-0.25625172500000026
ros_tale__1_3_250pq__4,5.9568410284769655,-0.44936160100000055,0.9801124234999996,0.16089092499999855
