,A,MarA,BluR,RpoS
ytf3__wt_pH55_lactate__1,3.860710807656359,0.30890867499999963,-0.6301683699999998,1.5214776820000004
ytf3__wt_pH55_lactate__2,4.090507867741774,0.5219754939999994,-0.5195469469999985,1.6003266620000005
ytf3__wt_pH55_HCl__1,3.904831128652012,0.5635494719999992,-0.5020378179999989,1.514438651999999
ytf3__wt_pH55_HCl__2,3.9510174022259297,0.5180482929999988,-0.4702063149999995,1.4329907019999997
ytf3__dyieP_pH7__1,4.054764627903502,0.4771232229999995,-0.6513357269999984,1.3707091919999996
ytf3__dyieP_pH7__2,3.72873876619433,0.5804616079999994,-0.6374108699999992,1.3007693519999997
ytf3__dyieP_pH55__1,3.0390499326971594,0.5111840129999994,-1.0519069559999998,1.3132433520000006
ytf3__dyieP_pH55__2,2.905982374626668,0.4762238079999985,-0.8075834129999988,1.4402016619999998
minicoli__aldA_f1c2__1,-2.2664045311000813,-5.737979792000001,-7.161546403999998,0.7688311096778992
minicoli__aldA_minE__1,-3.922974305352922,-5.737979792000001,-7.161546403999998,0.7483718890554911
minicoli__mg1655_glc__1,-1.1468942131582736,-0.4019330403877959,0.22904485345731285,-0.3227251143518082
minicoli__mg1655_glc__2,-0.7064746082352277,-0.08411964538327599,0.23165841494576436,-0.2963984367424679
minicoli__minE_cyt__1,-3.918628673265951,-5.737979792000001,-7.161546403999998,1.4455381397399378
minicoli__minE_cyt__2,-4.045891705754081,-5.737979792000001,-7.161546403999998,1.0731992692747203
minicoli__minE_fruc__1,-4.154289345752478,-5.737979792000001,-7.161546403999998,1.4527535388752977
minicoli__minE_fruc__2,-3.841541671752488,-5.737979792000001,-7.161546403999998,1.4423836801743397
minicoli__minE_glc__1,-3.9929228197540216,-5.737979792000001,-7.161546403999998,1.1216125711717595
minicoli__minE_glc__2,-4.1630528951775325,-5.737979792000001,-7.161546403999998,1.1419895751547564
minicoli__minE_glyc__1,-4.033253133019339,-5.737979792000001,-7.024839742158374,2.546209385730039
minicoli__minE_glyc__2,-4.129434631896647,-5.737979792000001,-7.161546403999998,2.8689304753646034
minicoli__minE_Fe_starve__1,-3.6755291366366,-5.737979792000001,-7.161546403999998,1.0841167551667166
minicoli__minE_Fe_starve__2,-3.799232698092185,-5.737979792000001,-7.161546403999998,1.1298283206668458
minicoli__minE_LB__1,-2.816374854399188,-5.737979792000001,-7.161546403999998,-0.20407967978364994
minicoli__minE_LB__2,-2.629830234617584,-5.737979792000001,-7.161546403999998,-0.4281662033338449
minicoli__minE_N_starve__1,-3.689576480792181,-5.737979792000001,-7.161546403999998,1.7391201935892244
minicoli__minE_N_starve__2,-3.653309777871152,-5.737979792000001,-7.161546403999998,1.7793586345873016
minicoli__minE_osm__1,-4.124772341639541,-5.737979792000001,-6.578628290075231,2.2612312305545714
minicoli__minE_osm__2,-3.928441326441994,-5.737979792000001,-7.161546403999998,2.3386456436416143
minicoli__minE_ph5__1,-4.077578657873299,-5.737979792000001,-7.161546403999998,1.884152701106245
minicoli__minE_ph5__2,-4.274890627237283,-5.737979792000001,-7.161546403999998,1.9680507416540536
minicoli__minE-pyr__1,-4.494187702914558,-5.536720055347856,-6.856338945901794,2.931808820724409
minicoli__minE-pyr__2,-4.475693872073388,-5.737979792000001,-7.161546403999998,2.8972282210097404
minicoli__minE_sorb__1,-4.038537565031517,-5.737979792000001,-7.161546403999998,1.6773541227665802
minicoli__minE_sorb__2,-3.955703066339512,-5.737979792000001,-7.161546403999998,1.7518142709873885
minicoli__minE_urid__1,-3.7040571095880894,-5.737979792000001,-7.161546403999998,1.5703155981964176
minicoli__minE_urid__2,-3.733680104488389,-5.737979792000001,-7.161546403999998,1.6154266407361284
minicoli__W3110_cyt__1,-1.9888702119148127,-0.8724783423257438,0.09606661751338397,0.12325819946760852
minicoli__W3110_cyt__2,-1.1353000492397918,-1.5326379801749708,0.2751559787601359,0.0059711742870032225
minicoli__W3110_glc__1,0.322736768059627,-1.2866169417743452,-0.0129896053900751,0.2700132570264753
minicoli__W3110_glc__2,0.1663728342213976,-0.29442038037785245,0.04997061621919219,-0.5812186602736737
minicoli__W3110_glyc__1,0.1602722981530838,-0.7599733271750537,0.232558946209684,0.8090376430280166
minicoli__W3110_glyc__2,-2.0193497087491306,-0.782403106443267,0.20220553739310446,0.7910440460921961
minicoli__W3110_Fe_starve__1,-0.7014340835703492,-1.1401545365672847,0.982029395301172,1.6989394492472325
minicoli__W3110_Fe_starve__2,-1.0669185949352202,-1.056606637408799,0.7342057418055461,1.3963751613322106
minicoli__W3110_LB__1,4.180730393869605,1.052116958650907,-0.9568648466706362,-0.9371382301335772
minicoli__W3110_LB__2,3.537990828501104,1.059727277670777,-0.8195655481385309,-0.8302557413004763
minicoli__W3110_N_starve__1,0.138815799647589,-0.7264642944085278,0.7069763187107672,0.3899165046438391
minicoli__W3110_N_starve__2,-0.3890880419746967,-0.6548531949378642,0.8038838113714979,0.4936849359911442
minicoli__W3110_osm__1,-0.8264888320526764,-1.1725947516073978,0.009786245098170276,0.262185513399519
minicoli__W3110_osm__2,-0.3958326547603078,-0.6761654128194534,-0.004656427467406132,0.21488083625218835
minicoli__W3110_ph5__1,-1.633256079173946,-0.2337233411536719,0.08731991187347088,0.2209019410416193
minicoli__W3110_ph5__2,-0.8877093186156627,-0.3916652757744021,0.038644319570306784,0.32030156481283
minicoli__W3110_pyr__1,-1.8192810976653089,-1.7485613559021598,-0.1425109176007977,0.7432817959826554
minicoli__W3110_pyr__2,-3.465829469166812,-1.4875950526548642,-0.08484197662100268,0.8999659399959103
minicoli__W3110_sorb__1,1.6471189782326845,-1.3376427969848672,0.10397328945815598,0.2079504262772538
minicoli__W3110_sorb__2,1.5981167108061904,-1.3508525793516188,0.23637601155093346,0.31686818839891195
minicoli__W3110_urid__1,3.672406385548264,-0.8975453152552033,0.6870071461614184,1.4819174580875174
minicoli__W3110_urid__2,3.116867050147018,-0.8279442967438381,1.1353246255990932,1.4275684727315134
minicoli__W3110_WT_glc__1,-3.050629793074114,-1.042839604226442,-0.032960190248720884,0.06349504959406715
minicoli__W3110_WT_glc__2,-1.328202835715154,-0.8396054097144914,-0.0704731831206642,-0.018571397773699868
minicoli__W3110_WT_osm__1,-0.2571074245108566,-1.0454834477772446,0.05220876274769637,0.7008213280280398
minicoli__W3110_WT_osm__2,-0.8257014217720178,-0.7199537678970511,0.17249924432589836,0.6649093091669993
eep__BOP27__1,-1.6631949898114655,-0.14860584179956948,-0.8283879788055843,0.3785155052329952
eep__BOP27__2,-0.6266754569177093,-0.11732392932144453,-0.8670937958637843,0.4468185138055922
eep__BOP1000__1,2.989776129566913,-0.8649138470172986,-2.1218485893301238,1.4713367957262875
eep__BOP1000__2,1.8005903420517566,-0.7799561206232895,-2.339916732300717,0.989478177813707
eep__BOP27_ndh-cydB-appC__1,0.6365387847702337,-0.0949100617022447,0.7371351872879197,2.317421372868964
eep__BOP27_ndh-cydB-appC__2,-2.490864878080274,-0.9255784388268165,0.70180211416496,2.2978148291494165
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.17064526613278,-0.8446582391385169,1.0394178875627986,1.7404413409646615
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,0.6597950306092684,-1.1711090484538884,0.7957317252290945,1.9351072452060036
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,5.211574534379116,-0.827244732026517,1.514672139589246,2.5253682010992518
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,7.1046441974833785,-1.1972009706047064,1.1861989981168666,2.647597469113588
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.6967873237587003,0.4062383215212284,0.8948019900659059,2.1382915243849805
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,1.7833412364968484,-0.6472126694729754,0.8144588456611208,2.302840250647522
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.0432221700330169,0.2713638386604273,0.333056482408618,1.2291766273749314
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.3644901623159654,0.9322201646198812,-0.06533481593635583,1.1154304360841178
eep__BOP27_nuoB-cydB-appC__1,-2.8073986267210107,-1.327341552344392,0.7955738175408715,2.6120280480094142
eep__BOP27_nuoB-cydB-appC__2,-2.0891598599658616,-1.376613466038025,1.4378916436942857,2.8389862002440442
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,8.009789089312594,-0.7493679082401403,0.3435461163163227,2.5713677903114256
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,7.312092967510536,-0.9879154107732644,0.572727172282578,2.629641368887663
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,4.5246968717545055,-1.0320989104059368,0.31227685524169857,2.8441061490184403
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,3.754989177826874,-1.204798364336671,0.4071899982673184,2.7650993114923565
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,9.929328541415362,-1.000972411912679,0.6497819207697226,2.7681233846049533
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,9.603283166539144,-0.6201949710129684,0.8216155829406581,2.696933587596904
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,7.739570715798983,-1.0233053112294526,1.1390587945029935,3.139938211880993
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,7.971361789520704,-0.8620993906616441,1.0793227077717304,3.0489188019087496
eep__BOP27_ndh-cyoB__1,-0.1258584359230887,0.6032062980440447,-0.011925143461114729,0.4713222993156485
eep__BOP27_ndh-cyoB__2,0.0561556097885608,0.7935960574765213,0.06133394001661863,0.6414976083950954
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.0718593915382114,-0.2308193112498218,1.0396830562116737,1.3064189212051218
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-1.6869453416034628,-0.4559415807558276,1.2958526772615713,1.4710138735412404
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,5.622912534186479,-0.4261486563431252,1.1464231104827114,1.9440938880222396
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,3.917034432282082,-0.6686145187272371,1.2213709115316878,1.9537762827496543
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.5755385455115672,-0.4564316740107888,1.1878272285314058,1.8482258720267242
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.4386486687885145,-0.5556102389781756,1.167140316622092,2.161721485284525
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-1.6444343417021157,-0.3965659739938525,1.0072840851421034,2.088803788076463
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-1.56777599271828,-0.6624564653654588,1.0143759758590445,2.0948225168571035
eep__BOP27_nuoB-cyoB__1,-1.2132169182297643,0.3252969792771614,-0.1822523504942444,0.06446336749440462
eep__BOP27_nuoB-cyoB__2,-0.0220343175674018,0.5233630684552448,-0.13147057429643194,0.32339708438465564
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.8968434825313293,-0.4783105077810293,-0.6389576422758072,2.185858189263829
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.5561228868515266,-1.047689082269943,-0.7054914343459721,2.0285166076762007
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.6711983952578073,-0.7063334936828722,-0.9443129533310834,1.7344872690172206
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.599010097808865,-1.0667903068845437,-0.9057257131128528,1.9433374502320573
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-5.951619071465435,-1.7154631870286083,-0.2832576008814467,1.649611684883595
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-5.211017667242649,-1.4106957888741487,-0.4919575031596164,1.5503142048203349
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-2.1172783883776907,-1.7015526110649608,-1.1046140250178107,1.727164699102751
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-3.393698905074978,-1.6879242138347939,-1.1507350226642972,1.6671703330956458
eep__BOP27_ndh-cydB__1,1.383447632242932,0.3200264073533292,0.2657275036239186,0.7279547550972261
eep__BOP27_ndh-cydB__2,0.9790839006092692,0.4902610761295847,0.4551592029761018,0.7631658944745716
eep__BOP27_nuoB-cydB__1,1.9997886476013835,0.3704044351253355,0.2922259861357919,1.2756696004360926
eep__BOP27_nuoB-cydB__2,2.6940331829366566,0.15409627415495564,0.4182553491388443,1.3052449489533036
DDB2__PD-005_BW25113_Batch_6h__1,2.1010425452509947,-0.6321373030391824,-0.8108709018827245,1.1857462433990893
DDB2__PD-005_BW25113_Batch_6h__2,2.3789664353058764,-0.9275844295316072,-0.6394292867165214,1.1333922684479898
DDB2__PD-003_BW25113_Batch_9h__1,0.5906711349367225,-1.0313775606562388,-0.5612580022350926,1.099372092479328
DDB2__PD-003_BW25113_Batch_9h__2,-0.2243559180388445,-0.05479778913851252,-0.4191181213035868,0.9390896503562658
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.25941271782198,-1.087062386014269,-0.7511016938676427,2.0819111638148198
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.8369735561223024,-1.5980713215084643,-0.6286403186576468,2.155536098848927
DDB2__PD-005_BW25113_Fed-batch_6h__1,0.6225313661187124,-0.2861270852142592,-0.7818744844763366,2.2089944118804112
DDB2__PD-005_BW25113_Fed-batch_6h__2,-1.2466230780986844,-0.24993931146949236,-0.7268913116593279,2.338532091049068
DDB2__PD-005_BW25113_Fed-batch_6h__3,2.4942814607038644,-1.2229957449770357,-0.8766472951546413,2.12824113720454
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.5261335668112271,-0.21437314803740648,-0.8856515871889812,2.3785215299797446
DDB2__PD-005_BW25113_Fed-batch_15h__2,-1.2818612138804446,0.055039593373976466,-0.7509802412694206,2.3328594444979487
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.4252632984260187,-0.20229772519584088,-0.803013216067737,2.4193768749679805
DDB2__PD-003_BW25113_Fed-batch_21h__2,0.7470016869774381,0.3682504273458021,-0.9564336501933964,2.230834590090227
DDB2__PD-004_del-basS_Batch_6h__1,-0.5916658862970761,-1.089216457518896,-0.6686465729081483,1.1788390388339014
DDB2__PD-004_del-basS_Batch_6h__2,0.4464221981156012,-0.7448852195909232,-0.6570055268311217,1.158464906520459
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.4396765489474688,-0.5229040197539625,-1.0441711318462268,2.0569406429957957
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.2461096408662681,-0.8007203714492208,-0.8625302267858155,2.126960825052356
DDB2__PD-004_del-basS_Fed-batch_15h__1,-1.1576716016930098,-0.6800178460986759,-0.7577614436457525,2.071667089785782
DDB2__PD-004_del-basS_Fed-batch_15h__2,-0.6469879328123526,-0.460902442492781,-0.5315987386329857,2.1677248116381107
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.676680762636494,-0.4834605327078778,-0.7728781419227806,1.2103773361834025
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.7248561095555653,-0.6112901266576136,-0.6810205588888243,1.2374754989534562
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,2.970819407244113,-0.7868362478508759,-1.1170543071014052,2.156461938143704
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.509336740541745,-0.7710721562516651,-1.2514445920026356,2.0937534242666143
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,0.6446583525172261,-0.03998953241412551,-0.7869501733635627,2.0026744419723617
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-0.9141451967592976,-0.4060631518791844,-0.8599360333125468,2.24026799430173
DDB2__PD-005_del-phoB_Batch_6h__1,1.4764475446294485,-0.6816209853679913,-0.6618168982001871,1.2283335574245964
DDB2__PD-005_del-phoB_Batch_6h__2,-4.380104850585935,-0.21779422668325926,-0.7880102488351293,1.2893682396435295
DDB2__PD-005_del-phoB_Batch_6h__3,0.6642144911679818,-0.965375773169444,-0.6143228354437014,1.049127395368444
DDB2__PD-003_del-phoB_Batch_9h__1,-0.0811647018301557,-0.8293147101280338,-0.7227006408983634,0.6838257918683635
DDB2__PD-003_del-phoB_Batch_9h__2,-0.5435661098432185,-0.2250304014908453,-0.8035070181943977,0.7296881903352563
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.8233763861182708,-1.1370132394650243,-1.1878475533976118,2.026828809300428
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.2110851759968693,-1.122839434206412,-1.2170111617458552,2.138215827353436
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.4930998086957978,-0.9456470910409536,-1.0466081283053208,2.5585986488338754
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.4142878655356457,-1.0109923687986244,-1.0479751245625382,2.1591140093624634
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.0168976451452438,0.0716021025635376,-0.6530544067632746,2.3587947245007097
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.227894939875132,-0.17238896367095613,-0.723905080636615,2.446731491740211
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-1.1096557719174065,-0.25867066956493456,-0.780273971525121,2.228090991969159
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.1148535993325811,-0.4465515932283815,-0.7563949918516943,2.2319069674927885
DDB2__PD-004_del-qseB_Batch_6h__1,-0.2516613847681102,-0.6251457393880226,-0.6689204278020924,1.3734503562619322
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.624947160847637,-0.4976132423735624,-1.043324832493946,2.1231285793141232
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.911207571364127,-0.4893031126355343,-1.3108730818543712,2.137606036323751
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.379831756791606,-0.3150827264714913,-0.9357399695628956,1.9636231830695736
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-0.3571864496996847,-0.19619689450946165,-0.6483875036375748,2.2084547742833043
DDB2__PD-004_del-qseC_Batch_6h__1,0.4182960106448709,-0.42533868663785057,-0.429617197984272,1.3503318173190806
DDB2__PD-004_del-qseC_Batch_6h__2,-0.6256700359020516,-0.7104869108105998,-0.5164454198315758,1.3510645570398123
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.173496557514828,-0.26328052326454543,-1.0922069380654935,2.038442346495682
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.697244948708866,-0.8368246238665833,-0.9595451191496512,2.403975530810856
DDB2__PD-004_del-qseC_Fed-batch_15h__1,0.656739883658523,-0.07646751694492959,-0.6463845769906529,2.00620879873315
DDB2__PD-004_del-qseC_Fed-batch_15h__2,0.4676120255445105,-0.3855112771838565,-1.0118766609012173,2.2472344628291445
DDB2__PD-005_del-qseF_Batch_6h__1,1.304050721541678,-0.4467831555959805,-0.7078987107700208,1.2084570098198473
DDB2__PD-005_del-qseF_Batch_6h__2,-0.9713202867932916,-0.3596825941446271,-0.4902482340170273,1.445530740856551
DDB2__PD-003_del-qseF_Batch_6h__1,-0.3446300334139552,0.08475567509419157,-0.5058198014030753,1.2186360057499996
DDB2__PD-003_del-qseF_Batch_6h__2,0.7659757191418941,-0.2294957329995855,-0.6639208036368611,1.1409144739563164
DDB2__PD-003_del-qseF_Fed-batch_6h__1,2.5021886785161347,-0.2328162625495365,-1.0137856035017947,2.1853312664749542
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.833604311562616,-0.9616238453926352,-0.965640424512472,2.2879192152109638
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-1.9545989496789409,0.12981209909127234,-0.4897639062104018,2.5640315094657997
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.4453179922743859,-0.3225165055734873,-0.8502843633741533,2.2192549492864235
DDB2__PD-005_del-qseF_Fed-batch_6h__3,1.153525005080138,-0.7381779197564358,-0.8513243029409896,2.4241200357748927
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.1357711857628476,0.17926457898424442,-0.912537349172906,2.423007626557624
DDB2__PD-005_del-qseF_Fed-batch_15h__2,0.8770800660347351,-0.37553576391597066,-1.0877178100053868,2.4059235207216254
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.747842980639064,-0.6782498933390144,-0.7094019908631441,2.2850128752370846
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.2937336879396545,0.04956385309047207,-0.7001828433765569,2.278765062841728
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-1.846686722782107,-0.71172465299788,-0.9218493742931564,1.4784403745245562
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.2567462851448965,-0.7209292912934391,-0.6357926143056387,1.2916923331383217
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,1.1643794138124908,-0.8378228869374098,-0.4920656923865119,0.9793258356481438
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,1.255437362764467,-0.08271446419312856,-1.063889034855177,2.4065521722346883
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,1.703712792012506,-0.8596984408139203,-1.0561010476598387,2.258312888720642
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-0.3860597150405111,0.36263540760031177,-0.8420692706979319,2.3003327876467115
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-1.323276475084831,-0.042498922003001205,-0.9451349175491988,2.4740415041548687
DDB3__PD-009_del-arcA_Batch_6h__1,-1.639427085132964,-1.230332838182994,-0.8759934991642133,1.3511083801617954
DDB3__PD-009_del-arcA_Batch_6h__2,-0.6458563913656432,-0.8127004618573732,-0.6313062193958547,1.3592141962309745
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-0.0235340969324626,-1.0947624792211528,-0.7940830700347146,2.157758779999821
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.932925374314285,-1.0297267384526956,-0.9711041794396272,1.8480844229806068
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-1.82728015872876,-0.30515814824836873,-0.7766490302134388,2.241684515983442
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-0.9910861194012104,-1.010457815709203,-0.9288905216403228,2.1991564550845712
DDB3__PD-006_del-baeR_Batch_12h__1,-0.3044333704763119,-0.5309937623870421,-0.9058886412580448,1.4228029117553564
DDB3__PD-006_del-baeR_Batch_12h__2,-0.0385504251817078,-0.03427413717878292,-0.5634774995356748,1.5636376323256638
DDB3__PD-009_del-baeR_Batch_12h__1,-1.6019341995234944,-0.10161754125363487,-0.8815723707323029,1.5365175350888407
DDB3__PD-009_del-baeR_Batch_12h__2,0.4347461882534298,0.6948715856121729,-0.7438659838897115,1.6501431610283517
DDB3__PD-006_del-baeR_Fed-batch_12h__1,0.934101005153203,-0.1435240654928185,-0.07919407782312682,2.0130847250306707
DDB3__PD-006_del-baeR_Fed-batch_12h__2,0.5751124112293818,-0.21052390801168208,-0.20180978423104975,2.0641961624842686
DDB3__PD-009_del-baeR_Fed-batch_12h__1,3.801400583669397,1.3440351848230767,-0.8296038120479947,1.6324828169612164
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.5462304367544093,0.4986991540110886,-1.0890784902288428,1.7935632047925054
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-1.177452905662829,0.9695325876248236,-0.9969170993795524,1.724123918621876
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.7671066047821609,-1.4640027273959113,-1.0286789628798774,1.3307996296602769
DDB3__PD-006_del-lsrB_Batch_6h__2,0.0108312943823174,-0.5033856471745555,-0.4195834471437667,1.2641754621072554
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,0.0693138024369454,-0.4140377689135857,-0.7623829933794308,1.327582549931222
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,1.553756930187976,-0.5611539541861195,-0.6738427891105028,2.3937749005883475
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.630053230018167,-0.5787293045270925,-0.8680082293893587,2.3574415591615363
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-1.160531185765508,-0.15019713987130245,-0.8256811040616112,2.4954027198351607
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-2.019439034278728,-0.2378839345669537,-0.6697033391700069,2.4227523954585592
DDB3__PD-009_del-lsrK_Batch_6h__1,-2.4474710682278684,-0.6318869469296962,-0.8489692857523758,1.1474654587129258
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.2803490821934404,-0.5311986103394695,-0.6644223035312207,1.2926379767585858
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,0.7356188185719833,-0.8207021830734318,-0.8547220926493377,2.36777534284626
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-0.5269571215512605,-0.19821243080121764,-1.2698540340784719,1.7851082282417678
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,1.9286553565832136,-0.08573824850566858,-0.6289214470720585,2.0603413155643
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-1.3892167784997138,-0.10170211848594236,-0.8298534089515215,2.506252591851849
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.5656737199156813,-0.33644347759261795,-0.6264344552277308,2.115307384069929
DDB3__PD-006_del-lsrR_Batch_6h__1,0.1689196536994284,-0.2398998136606592,-0.6875667822031053,1.1621707451432126
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.0591036874286193,-0.293421573660404,-0.6551587096334988,1.1968202462267763
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,1.179241431911982,-0.5620954620304133,-1.0323273192600713,2.225389038716326
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-0.0090634363805605,-0.4353773148498696,-0.8583606130972496,2.258999059791103
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,0.3341091679215664,0.05607818922479346,-0.9866160634439308,2.3154167606575484
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-1.0608139481826238,-0.1633208299020339,-0.7181411151536725,2.3027523249713404
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.749983877743039,-0.4023212170033945,-0.9120956517757256,2.23774695603718
DDB3__PD-009_del-luxS_Batch_6h__1,-3.2897917320621155,-1.2952173569783831,-0.5649456908323796,1.1885211794344883
DDB3__PD-009_del-luxS_Batch_6h__2,-0.8680797512838281,-1.0601648661725769,-0.6744320460121358,1.2113954942412004
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.075927161759537,-0.5939632535369297,-0.7932829000434563,2.0678026053871217
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.0330531863494743,-0.20781894491568756,-0.8790383385593064,2.56872294452171
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.2725064135616925,-0.8314872393902224,-0.8772821408432492,2.1422111168118114
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.6955824979783597,-0.28926643191099105,-0.553005003097172,2.1323003460565437
DDB3__PD-006_del-rpoS_Batch_9h__1,-3.99320411748548,-1.147262027681874,-0.4797008354170522,-1.2714299320695996
DDB3__PD-006_del-rpoS_Batch_9h__2,-2.646454284256537,-1.0759545048170844,-0.4159982665145163,-1.4909916888527182
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-4.605964979871491,-0.1991208024916604,-0.7836011226808219,-0.8635949373896672
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-4.976281908051958,0.08398983465991082,-0.6003042353199337,-0.7727166195738775
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-2.635542510544433,0.2226650540781616,-0.7105455397524842,-0.6795442621417518
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-4.84177515686519,-0.5169268221673233,-0.7775821078630418,-1.22392311644262
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-2.125278205687983,-0.32752543188709193,-0.6496333484903758,-1.1251889789187093
