,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
10,co_culture__c_viol_30,12.380708475766667,1.946012044363852,3.0,14.0,13.3335035015,41.0,13.6667238277,85.0,10.1418980981,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,13.454623409175,1.43691139772005,4.0,15.0,14.916597790800001,52.0,14.3530395367,71.0,11.7928158696,80.0,12.7560404396,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,3.4893790911666667,0.07799090581043802,3.0,16.0,3.4039745459,53.0,3.5568226072,77.0,3.5073401204,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,4.099063218466666,0.7629974687003029,3.0,17.0,4.6311982281,50.0,4.4410988183,66.0,3.224892609,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,4.3752408762999995,4.413517607996222,3.0,18.0,2.3471423852,25.0,9.4382714825,62.0,1.3403087612,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,7.3125478390000005,2.7382814132601103,4.0,19.0,9.8495766551,28.0,6.5138084049,56.0,3.8062427045,73.0,9.0805635915,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,5.16210039755,2.75543461264918,4.0,21.0,5.2393942155,34.0,8.9767665707,45.0,3.7844209742,58.0,2.6478198298,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,10.383032121549999,1.7034345674762004,4.0,23.0,11.9321148483,42.0,11.123122191,70.0,7.9859439617,79.0,10.4909474852,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,6.358609957675,2.9988984754248604,4.0,24.0,4.5133708607,29.0,9.4217189891,68.0,3.15631536,74.0,8.3430346209,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,6.011767422275001,2.040999059669632,4.0,27.0,4.4669209198,31.0,7.7149277831,69.0,4.0356136672,75.0,7.829607319,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,3.44034973725,3.6491689240832663,4.0,30.0,2.3129513609,32.0,8.8033819556,59.0,0.6348327313000001,86.0,2.0102329012,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,6.8170946827000005,,1.0,35.0,6.8170946827000005,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,3.0793127114999996,3.997838281582413,4.0,36.0,8.8904152864,44.0,2.3499251527,60.0,-0.0678861516,61.0,1.1447965585,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.4066714975080185,4.0,37.0,0.5445163499,46.0,-0.2553371298,57.0,0.0706285407,84.0,-0.3598077608,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,17.12258086845,0.032940961209444015,2.0,39.0,17.0992880914,43.0,17.1458736455,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,2.4267485025999997,0.42087191343380315,2.0,47.0,2.1291471186,55.0,2.7243498865999998,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,1.850371707708594e-17,1.2018979403926504,3.0,87.0,-1.3340166345,90.0,0.9984572172,93.0,0.3355594173,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-1.1501858207,1.645684697913837,3.0,88.0,-3.0462180373,91.0,-0.3120537429,94.0,-0.0922856819,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.9701256394333334,0.5038047406262803,3.0,89.0,-0.6034948272,92.0,-1.5446003511000002,95.0,-0.76228174,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.7755575615628914e-17,2.2605312386472183,4.0,96.0,-0.6779237487,97.0,3.1917419422,98.0,-2.1297109795,99.0,-0.38410721400000003,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,1.0344147745999999,1.897186757350704,2.0,100.0,2.3759283959,104.0,-0.30709884670000004,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.9165073193,1.1759248665452045,2.0,101.0,1.7480117666,105.0,0.08500287200000001,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-4.625929269271486e-17,2.316851119694849,12.0,102.0,-2.9920970718,110.0,4.5199416618,117.0,4.4327710953,125.0,0.6921492489000001,131.0,-0.6089016322,134.0,-0.018194863500000002,138.0,-1.1557691005,159.0,-1.4765425097,162.0,-1.3676228647,164.0,-1.8430501771,170.0,0.3351304706,174.0,-0.5178142571000001,,,,
33,immunity_isolated__WT_npr1,-0.799086889,2.2054771556328405,2.0,103.0,-2.3585947415,126.0,0.7604209635,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.3355485759214286,1.7115712970161507,14.0,106.0,1.0909341916,113.0,5.0978997428,121.0,0.8112504735,127.0,0.4560578923,136.0,-0.7324476577,142.0,1.3345016334,145.0,-1.3365268546,150.0,-1.0357317386,160.0,0.025169182300000002,161.0,-2.0611018393,163.0,-0.3652586324,167.0,1.2979489907000001,172.0,-0.3695718069,176.0,0.4845564858
35,immunity_isolated__AvrRpt2_npr1,0.060197683700000004,1.1749980909045312,3.0,107.0,-0.47816132650000004,128.0,1.4079168013,146.0,-0.7491624237000001,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.4300880929666666,1.8586815914778392,3.0,108.0,-1.725375604,129.0,-1.2644598422,147.0,1.6995711673,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-0.3068736141,1.7205323541919746,2.0,109.0,0.9097264808000001,148.0,-1.5234737090000001,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,2.0980608715,2.1580436418402043,4.0,111.0,5.332239256,119.0,1.051759878,140.0,0.8959608394,165.0,1.1122835126,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,2.040875453375,0.6050523284582269,4.0,112.0,2.4775895875,120.0,2.5148600435,141.0,1.9517215655000002,166.0,1.219330617,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,2.7701610502333334,0.6770735271512595,3.0,114.0,3.014562009,122.0,3.2911010607,143.0,2.004820081,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.17667415117499996,0.9326867583682459,4.0,115.0,1.5501635316,123.0,-0.3317205103,144.0,-0.46868899880000003,168.0,-0.043057417800000004,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.2569823082666667,0.9501351464694657,3.0,116.0,1.2265098967,124.0,2.221987102,169.0,0.3224499261,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.039618074700000006,0.4120876258760218,2.0,118.0,-0.3310080294,139.0,0.25177188,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,1.3202868513666666,1.8883367477586297,3.0,130.0,2.689512154,152.0,2.1052769443,156.0,-0.8339285442000001,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.6323626894,0.6671463754150386,2.0,132.0,-1.1041064155,135.0,-0.1606189633,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-0.0433132175,0.26872183686479256,2.0,133.0,0.1467018156,137.0,-0.2333282506,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.82319757625,0.39976689712359653,2.0,149.0,-1.1058754601,151.0,-0.5405196924,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.5108811629333332,1.4982289302434235,3.0,153.0,3.0941082109,155.0,0.1153355125,158.0,1.3231997654,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,3.4681424868499997,0.5749276936190894,2.0,154.0,3.8746777577,157.0,3.061607216,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,0.42031751065,1.9136725066889284,2.0,171.0,1.7734883171,175.0,-0.9328532958,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-0.2879692773,0.29500915356794855,2.0,173.0,-0.4965722503,177.0,-0.07936630430000001,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,-2.1394922870380622e-17,0.6375311920360803,3.0,178.0,-0.6328112972000001,182.0,0.6421485187,183.0,-0.009337221500000001,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-0.6273604822666666,0.7428914273349921,3.0,179.0,0.0932841923,180.0,-0.584705013,181.0,-1.3906606261,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,0.3373654080727725,3.0,184.0,-0.2467774589,185.0,-0.1376497407,186.0,0.3844271996,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-0.8884060324999999,0.9524254754154924,3.0,187.0,-0.1065622013,188.0,-1.9491446797,189.0,-0.6095112165000001,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-1.9032930176000002,2.5077600275483865,3.0,190.0,0.8147926139,191.0,-2.3975420830000003,192.0,-4.1271295837,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,1.8862452717333333,3.534109822520478,3.0,193.0,5.9096483716,194.0,0.4653929916,195.0,-0.716305548,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-1.0862174206666666,4.546982889899915,3.0,196.0,-5.4516913268,197.0,3.6227878440000003,198.0,-1.4297487792,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,5.6029534328,6.633593887610498,3.0,199.0,-1.2869781630000001,200.0,11.9464015611,201.0,6.1494369003,,,,,,,,,,,,,,,,,,,,,,
