,-0.06399838899751195,-0.031999194498755976,0.0,0.031999194498755976,0.06399838899751195,0.09599758349626794,0.1279967779950239,0.15999597249377986,0.19199516699253585,0.22399436149129184,0.2559935559900478,0.2879927504888038,0.3199919449875598,0.3519911394863158,0.38399033398507165,0.41598952848382764,0.44798872298258363,0.4799879174813396,0.5119871119800956,0.5439863064788516
"FliZ, CsgD, BtsR, and CpxR",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cra, IHF, H-NS, and Crp",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, FliZ, and H-NS",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OmpR, and H-NS",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, FliZ, and Crp",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OmpR, H-NS, and Crp",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Cra, IHF, and Crp",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OmpR, FliZ, IHF, RcsAB, H-NS, and Crp",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, CpxR, and Crp",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and H-NS",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cra, CpxR, and Crp",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, CpxR, and Crp",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, CsgD, and H-NS",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, FliZ, H-NS, and Crp",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Cra, CpxR, and Crp",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RstA, RcdA, and H-NS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, FliZ, IHF, and Crp",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OmpR, and IHF",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RcdA, and Crp",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, MqsA, H-NS, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OmpR, and CsgD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, H-NS, and BasR",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OmpR, IHF, and CpxR",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OmpR, IHF, RstA, CpxR, and Crp",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, OmpR, Cra, FliZ, IHF, RstA, RcdA, CsgD, MqsA, BtsR, MlrA, CpxR, RcsAB, H-NS, BasR, and Crp",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp_genes,[],"['dgcF' 'cedA' 'yqhH' 'emrD' 'yhjV' 'allB' 'ynfD' 'ygcN' 'yqjF' 'argH'
 'thiI' 'rpmH' 'rlmA' 'cysQ' 'cdgI' 'speA' 'rnpA' 'yhjD' 'rlmC' 'yhbW'
 'katE' 'artM' 'ansP' 'endA' 'fliP' 'argO' 'yjeM' 'yehS' 'rutR']","['dbpA' 'hisD' 'kdpB' 'flgJ' 'insA-7' 'opgE' 'hdhA' 'queA' 'ygaM' 'btsS'
 'yddM' 'alaC' 'epmA' 'tadA' 'yjbD' 'argE' 'yiaG' 'ysgA' 'wbbH' 'elaB'
 'hcaT' 'mcrA' 'phr' 'uspE' 'aroE' 'yebO' 'yebQ' 'pyrC' 'ybaQ' 'tabA'
 'rfaH' 'mreD' 'hmp' 'dnaG' 'ychQ' 'yecJ' 'rhlE' 'tcdA' 'uspC' 'artQ'
 'kch' 'pabA' 'cbpA' 'yfiP' 'ymfJ' 'yidD' 'xdhC' 'yagU' 'yaiA' 'ltaE'
 'rimI' 'wzxC' 'ybjP' 'potC' 'yihI' 'ivy' 'gpt' 'ndk' 'yebF' 'dauA' 'yehW'
 'rlmF' 'yggE' 'clcB' 'rnc' 'gsk' 'ycaP' 'ansA' 'secE' 'purD' 'tufB'
 'nusG' 'lpxL' 'mnmG' 'ydfO' 'treF' 'yeaY' 'pheP' 'truC' 'opgC' 'rsmF'
 'rimO' 'yaeI' 'yegR' 'secG' 'pyrI' 'ybhN' 'rlmG' 'pspF' 'rpoB' 'aroM'
 'nth' 'kefG' 'gluQ' 'plsB' 'srmB' 'yhbO' 'tusA' 'argT' 'yihG' 'ykfI'
 'yafV' 'yccU' 'rpsH' 'yejM' 'yheV' 'yjdC' 'accB' 'uhpA' 'rplQ' 'ydcV'
 'recF' 'yhfZ' 'pyrG' 'yhaH' 'yhdH' 'mioC' 'dtd' 'glgB' 'gcvR' 'hpf'
 'cspF' 'ccmB' 'yejL' 'yjjU' 'uspF' 'yidL' 'yccS' 'rssB' 'yhhY' 'ybhP'
 'ttcA' 'potB' 'cmk' 'yfdG' 'ybaA' 'leuC' 'rplX' 'rfbX' 'dmlA' 'yfaZ'
 'atpI' 'ybhF' 'potA' 'yadS' 'fkpA' 'ftsQ' 'yhhQ' 'nlpI' 'yiiX' 'yphA'
 'rplF' 'rsxD' 'purF' 'ybcV' 'yehX' 'yjaZ' 'thrB' 'era' 'rsxE' 'rsxA'
 'rpsK' 'insL-1' 'yqeG' 'yghU' 'waaG' 'lpxH' 'yeiG' 'ybgA' 'nrdF' 'ygiQ'
 'yfjF' 'tsaB' 'yceA' 'yfaA' 'talA' 'secY' 'yhhJ' 'yebV' 'yjbQ' 'pgl'
 'wecC' 'yagN' 'trmJ' 'cmoA' 'rpoD' 'menA' 'tktB' 'cvpA' 'ybhR' 'yciH'
 'nikR' 'yhhX' 'mscK' 'rffC' 'cheZ' 'purH' 'rpsD' 'hsdR' 'hflD' 'mntP'
 'infA' 'yihX' 'trmI' 'rplT' 'rapA' 'rplR' 'curA' 'glsB' 'rnt' 'purL'
 'miaB' 'yhiI' 'yicI' 'rplB' 'trpC' 'cmoB' 'adeP' 'rayT' 'rplN' 'uspG'
 'ytiC' 'nrdI' 'suhB' 'yecF' 'rpsE' 'satP' 'cecR' 'mrdB' 'pssA' 'yajO'
 'intA' 'rfbD' 'znuB' 'mrcA' 'iraD' 'yihY' 'ybhG' 'rpmE' 'yahO' 'dnaN'
 'lepA' 'yhjC' 'yjjJ' 'rpsG' 'dhaR' 'yceH' 'sdaB' 'proY' 'yafW' 'uhpB'
 'efp' 'frr' 'mdfA' 'yhcO' 'yegQ' 'gstA' 'yfgJ' 'parE' 'holD' 'rfbC'
 'ycgB' 'yqgC' 'waaA' 'recO' 'sodC' 'aspS' 'yhiN' 'cbpM' 'yiiD' 'insA-6'
 'ais' 'nudK' 'yeaH' 'rimJ' 'ybhS' 'ychF' 'ftsA' 'pgeF' 'lpxB' 'gsiC'
 'rsfS' 'lnt' 'insL-3' 'rpsS' 'rsxG' 'aroD' 'queD' 'purB' 'cysB' 'mazG'
 'wecB' 'yhhM' 'der' 'purC' 'nrdH' 'rpsL' 'prmA' 'yqiK' 'yceM' 'yjgL'
 'ykfB' 'rpsM' 'prfC' 'mnmA' 'rluD' 'tsaC' 'ghrB' 'infC' 'grxB' 'insL-2'
 'rplD' 'purK' 'dnaJ' 'rlmI' 'potI' 'argB' 'pepT' 'nhoA' 'yhcB' 'dnaE'
 'rsmG' 'ybaT' 'ycjN' 'ppnP' 'dgcJ' 'rfbA' 'rpoA' 'argF' 'yfdF' 'rpsT'
 'asd' 'rpsB' 'ybaP' 'tsf' 'smf' 'nlpC' 'folK' 'amn' 'yccF' 'yehY' 'leuB'
 'pcnB' 'lysS' 'yjiK' 'panF' 'yecT' 'yeaQ' 'tag' 'yraQ' 'plsX' 'mltG'
 'rlmN' 'yjgR' 'lysP' 'mrdA' 'cysN' 'pxpC' 'argR' 'gsiA' 'yafT' 'asnB'
 'ftsZ' 'yedP' 'recQ' 'yfbU' 'rpsU' 'pyrL' 'thrC' 'ygdQ' 'rarD' 'ygjR'
 'hslO' 'pyrR' 'fpr' 'purE' 'thiQ' 'zupT' 'gltX' 'atpB' 'blc' 'yciA'
 'ariR' 'bioA' 'yiiQ' 'dacC' 'yiaC' 'rluB' 'waaQ' 'ycbZ' 'yqcC' 'rplO'
 'yfjW' 'murR' 'rlmL' 'dgt' 'rbbA' 'nudB' 'ygjQ' 'yedE' 'rnd' 'udk' 'ppsR'
 'prs' 'ybeL' 'ytfL' 'ggt' 'yjgH' 'ftsK' 'rsmB' 'thiB' 'mnmE' 'rplC'
 'hcaB' 'rpmB' 'argS' 'rpsN' 'dnaA' 'rimM' 'yicH' 'recT' 'yjbR' 'murJ'
 'prfB' 'ycjY' 'yhcN' 'purT' 'yddH' 'ybfE' 'yidC' 'sgrR' 'trmD' 'essD'
 'sixA' 'treA' 'insA-1' 'leuD' 'glsA' 'eutD' 'rplS' 'insI-1' 'metI' 'ispU'
 'bipA' 'ydcK' 'glgX' 'yciI' 'opgH' 'clsB' 'rlmH' 'osmF' 'yjeI' 'kdpC'
 'rplE' 'tyrB' 'iaaA' 'kup' 'tgt' 'nrdE' 'phoH' 'yojI' 'rsxC' 'ruvC'
 'yhhA' 'pyrF' 'ymgA' 'lpxK' 'rsxB' 'purM' 'dtpD' 'ldtE' 'kptA' 'rplA'
 'pth' 'ybgI' 'yadK' 'ynjE' 'dusC' 'rpsP' 'qorA' 'ydcL' 'yhhN' 'cutA'
 'mltD' 'uup' 'cdsA' 'cysK' 'ebgR' 'menE' 'lepB' 'ycgZ' 'yagH' 'ytiD'
 'bcsE' 'pheS' 'thrA' 'lpxT' 'ydiV' 'rnhB' 'yejK' 'pxpB' 'accC' 'yohC'
 'yhaJ' 'yieF' 'yafC' 'hcaE' 'mreC' 'prkB' 'envR' 'pqiA' 'msrA' 'yidE'
 'gsiB' 'deaD' 'leuE' 'gstB' 'ycaM' 'rplJ' 'ycfZ' 'yodB' 'yghD' 'yeaG'
 'clpA' 'modF' 'yjjZ' 'lysO' 'otsB' 'tesA' 'yjcE' 'rplK' 'ispD' 'yjdF'
 'recX' 'yceD' 'tas' 'dnaC' 'yoaC' 'envY' 'ycaO' 'csrA' 'ybjS' 'smg' 'nac'
 'dkgA' 'rfbB' 'yehL' 'ytfB' 'ykgF' 'ydiZ' 'ygiV' 'yjfZ' 'thiP' 'yjiJ'
 'pyrB' 'menD' 'puuA' 'alkA' 'ycfH' 'aroB' 'rluC' 'rplL' 'ybjQ' 'osmB'
 'rplW' 'rpsA' 'katG' 'metH' 'trmA' 'thiL' 'ppnN' 'lpxP' 'rpsJ' 'ybeQ'
 'dgcM' 'yajC' 'ybgS' 'kefB' 'ytfI' 'gfcC' 'cfa' 'ycaN' 'mltF' 'ybcI'
 'yjfY' 'ymgC' 'codB' 'yfcJ' 'upp' 'tolQ' 'mgtA' 'pyrD' 'yfcF' 'mnaT'
 'appA' 'aroK' 'aphA' 'yfhL' 'ybjL' 'rplY' 'yegP' 'metN' 'ydgI' 'znuC'
 'msbA' 'ycaD' 'yabI' 'pitA' 'livJ' 'nudI' 'sfmC' 'yhdT' 'uspD' 'yaeH'
 'yeiS' 'rluA' 'ybdK' 'pxpA' 'yfdX' 'leuA' 'ghxP' 'ydgK' 'yqeH' 'menH'
 'ftp' 'yegS' 'yniA' 'sdaC' 'argI' 'otsA' 'mepS' 'dtpB' 'uraA' 'yghA'
 'yafD' 'yeaO']","['yiiS' 'argC' 'yihD' 'aidB' 'apt' 'purR' 'yehE' 'yhjY' 'yhjE' 'argA'
 'mutM' 'xanP' 'ydiP' 'ybbC' 'msyB' 'greA' 'pphB' 'yibT' 'yjiR' 'dgcT'
 'plaP' 'ydiY' 'yfcC' 'ydfV' 'ymfA' 'adhP' 'yfcZ']",['ybfA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
OmpR_genes,[],['dtpA' 'copA' 'lpcA'],"['yobB' 'rob' 'rhtA' 'acrR' 'exoX' 'ompX' 'lpp' 'pgaA' 'pgaC' 'speF'
 'potE' 'pgaB' 'tolC' 'znuA' 'htpX' 'narV']",['narW' 'sstT' 'narY'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Cra_genes,[],['yeaD'],"['betT' 'pfkA' 'edd' 'eda' 'eno' 'fruA' 'fruK' 'glk' 'hypF' 'ppsA' 'aroP'
 'pykF' 'adhE' 'yibQ' 'tpiA' 'icd' 'gpmM' 'fruB' 'zwf' 'envC']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
FliZ_genes,[],[],['pdeR' 'mlrA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF_genes,[],['hypA' 'fnr' 'dcuD' 'nuoC'],"['pspC' 'nuoB' 'hycH' 'nuoA' 'hycF' 'nuoE' 'cysI' 'ulaG' 'mtr' 'pspA'
 'dppC' 'hipA' 'ubiC' 'nuoF' 'dppD' 'hycD' 'dmsB' 'pspE' 'hipB' 'atoB'
 'hypB' 'carB' 'ubiA' 'cysH' 'cysJ' 'nuoK' 'glcB' 'hycE' 'norV' 'norW'
 'ihfB' 'atoE' 'pspD' 'hycA' 'nuoG' 'nrfD' 'dppF' 'ssuE' 'amiA' 'hycC'
 'ihfA' 'ndh' 'dmsA' 'pstB' 'glcG' 'nrfB' 'hycB' 'glcD' 'nuoL' 'hemF'
 'ssuC' 'hemA' 'dmsC' 'rtcB' 'hycG' 'nuoH' 'nrfC' 'fhlA' 'rtcA' 'dppB'
 'glcE' 'nuoM' 'nuoJ' 'nrfE' 'hypE' 'carA' 'pstC' 'nuoI' 'hypC' 'pstA'
 'atoA' 'ssuD' 'hypD' 'dppA' 'hycI' 'glnQ' 'htrE' 'nrfF' 'glcA' 'pspB'
 'phoU']",['nrfG' 'narK' 'ibpB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RcdA_genes,[],[],['rcdA' 'ybjJ' 'ybjI' 'bluF' 'yagK' 'sulA' 'ydeI'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
CsgD_genes,[],[],"['pepD' 'fliF' 'yhbS' 'fliH' 'fliK' 'yhbT' 'fliE' 'fliG' 'fliJ' 'fliI'
 'flgN' 'flgM']",['dgcC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
MqsA_genes,[],[],['mqsR' 'mqsA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
BtsR_genes,[],[],['yobF' 'cspC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
MlrA_genes,[],[],['ibaG'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
CpxR_genes,[],['dsbA'],"['mdtC' 'sbmA' 'srkA' 'acrD' 'mdtD' 'mdtB' 'motA' 'mdtA' 'baeS' 'cheA'
 'lpxD' 'skp' 'cpxA' 'yebE' 'yqjA' 'motB' 'bamE' 'cpxP' 'ung' 'ppiD' 'psd'
 'mzrA' 'yaiW' 'lpxA' 'mscM' 'cpxR' 'cheW' 'efeU' 'baeR' 'fabZ' 'tsr'
 'dsbC' 'yccA' 'bacA' 'ldtC' 'yidQ' 'dgcZ']",['slt' 'yjfN'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RcsAB_genes,[],[],['wcaB' 'wcaA' 'wzc' 'wzb' 'wza'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
H-NS_genes,[],['gspO' 'gspM' 'gspK' 'fau'],"['garL' 'nhaR' 'stpA' 'dctR' 'fliC' 'acrE' 'bglJ' 'fepE' 'gspF' 'cysW'
 'gspD' 'ydeO' 'gspE' 'cysP' 'gspG' 'cysU' 'gspL' 'gspH' 'gspB' 'cmoM'
 'yciG' 'rcsB' 'fes' 'cysA' 'fimE' 'yjjP' 'rcsD' 'entF' 'hns' 'gspJ'
 'cysM' 'yciF' 'adiY' 'acrF' 'ybdZ' 'chiA' 'garK' 'garP' 'mukF' 'mukE'
 'adeD' 'mukB' 'ydeP' 'garR' 'gspA' 'nrdD' 'ftnA' 'yhiM' 'nrdG' 'yciE']",['yjjQ'],['evgA'],['appY'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
BasR_genes,[],[],['arnD' 'arnC' 'arnT' 'arnA' 'arnB' 'eptA' 'arnE' 'yrbL' 'dgkA' 'arnF'],['cspI'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Crp_genes,[],"['hyfA' 'ppdD' 'fucO' 'dgoD' 'lacI' 'hyfG' 'rbsB' 'argG' 'araF' 'yeiW'
 'proP' 'preT' 'hyfE' 'aer' 'chbB' 'ompA' 'rbsR' 'gntK']","['dsdX' 'araG' 'nanA' 'fucA' 'hicA' 'ompW' 'chbF' 'glnL' 'modA' 'modC'
 'ugpQ' 'ampE' 'glpX' 'hofB' 'malS' 'mhpF' 'lgoD' 'araD' 'glpF' 'putP'
 'puuR' 'xylA' 'cpdB' 'malX' 'citD' 'dgoT' 'mhpA' 'aaeA' 'araH' 'aegA'
 'sgcB' 'ntrC' 'mokB' 'sdhB' 'grpE' 'mhpE' 'chbA' 'aspA' 'xylH' 'yhcH'
 'cirA' 'abgR' 'mlc' 'sdhC' 'bhsA' 'exuR' 'fumA' 'chiP' 'glpC' 'uxuR'
 'csqR' 'fucP' 'lgoR' 'ebgC' 'mhpB' 'deoB' 'comR' 'sgcQ' 'sdhD' 'agaA'
 'tnaB' 'malM' 'rspB' 'focB' 'ugpE' 'dcuB' 'kbaZ' 'fixA' 'fumC' 'fecA'
 'gatZ' 'araJ' 'trg' 'ugpC' 'gatY' 'patZ' 'treC' 'nanC' 'fecB' 'sgcA'
 'entE' 'glpK' 'rbsK' 'hyfR' 'nanT' 'cytR' 'hyfC' 'rhaS' 'rhaR' 'hyfB'
 'hyfF' 'glpB' 'hyfJ' 'zraR' 'sgcE' 'gntT' 'xylE' 'araC' 'nupG' 'dcuR'
 'gatA' 'modB' 'dsdA' 'entC' 'gatC' 'zraS' 'idnT' 'sgcC' 'sgcR' 'psuG'
 'sdhA' 'murP' 'pncB' 'arfB' 'feaR' 'glpE' 'citX' 'agaW' 'nanS' 'melB'
 'rspA' 'entD' 'rbfA' 'secB' 'malK' 'lamB' 'gpsA' 'puuB' 'citG' 'citE'
 'nanE' 'narQ' 'preA' 'hicB' 'galS' 'aaeR' 'citF' 'lsrD' 'fur' 'rihA'
 'entB' 'nlpE' 'fiu' 'gatB' 'treB' 'puuE' 'fadH' 'deoA' 'chbC' 'lsrG'
 'fucK' 'uxaC' 'xylF' 'cstA' 'aaeB' 'melA' 'fecD' 'entA' 'malI' 'sgcX'
 'aaeX' 'yaeQ' 'oxyR' 'mhpD' 'hofN' 'tnaA' 'xseA' 'araE' 'fecE' 'gyrA'
 'manA' 'glpR' 'malT' 'hyfI' 'guaA' 'dgoK' 'araA' 'ascF' 'psuK' 'melR'
 'umpH' 'hyfD' 'rhaB' 'dpiB' 'deoC' 'uidA' 'uhpT' 'mhpR' 'hupB' 'ykgR'
 'malY' 'fepA' 'ynfK' 'glpD' 'ebgA' 'hflK' 'hflX' 'uidC' 'lsrC' 'ugpA'
 'hflC' 'deoD' 'nfuA' 'lsrR' 'idnK' 'agaV' 'nagA' 'murQ' 'exuT' 'yeiP'
 'hupA' 'uxaA' 'glpG' 'fucI' 'aroA' 'nagE' 'cdd' 'nagC' 'yhgH' 'sohB'
 'citC' 'uxuB' 'cyaA' 'hyfH' 'uxuA' 'chbG' 'lsrK' 'nagB' 'entH' 'hofC'
 'dgoA' 'fixC' 'metK' 'nadC' 'mglB' 'xylG' 'araB' 'ascB' 'ubiG' 'uxaB'
 'rbsD' 'cas3' 'lsrF' 'rhaA' 'glnA' 'fumB' 'fixB' 'ygeW' 'grcA' 'guaB'
 'lsrB' 'prpR' 'hofM' 'xylB' 'yjhH' 'nanM' 'fecC' 'cspE' 'ptsG' 'lsrA'
 'aldA' 'sfsA' 'rhaD' 'idnR' 'aldB' 'yjhG' 'uidB' 'chbR' 'feaB' 'hfq'
 'ygcW' 'ortT']",['nanK' 'ansB' 'idnO' 'hofO' 'gatD' 'puuC' 'idnD' 'yahN' 'dpiA' 'dcuA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and OmpR_genes,[],[],['ecnB' 'alx' 'pgaD' 'fadE'],['narZ' 'tsgA' 'narU'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and Cra_genes,['pdeL'],[],['fbaB' 'betA' 'ppc' 'betB' 'poxB' 'betI' 'sgrT' 'setA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and FliZ_genes,[],[],['yjbJ'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and IHF_genes,[],['folA' 'uspB' 'ilvM' 'yadV'],"['nrfA' 'sufD' 'sufC' 'sufS' 'glcF' 'pspG' 'atoD' 'sufB' 'osmE' 'sufE'
 'sufA' 'prfA' 'ilvE' 'ssuA' 'ilvA' 'ssuB' 'pstS' 'tyrP' 'uspA' 'ilvD'
 'prmC' 'yeiL' 'glnH' 'glnP' 'ilvG']",['patA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and RcdA_genes,[],[],['rsd'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and CsgD_genes,[],[],['yccJ' 'nlpA' 'wrbA' 'iraP'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ppGpp and MlrA_genes,[],[],['rpmA' 'yhbE' 'obgE' 'rplU'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
