,A,NtrC,RpoN
SRX2391462,-0.8698171466,-0.47352047760000004,0.11289490270000001
SRX2391463,-1.0496055429,-0.3907065219,0.1531201195
SRX2391464,-1.1108815868,-0.37304757200000005,0.029019826500000002
SRX2391465,-0.8001573528,-0.2843316045,0.06348461300000001
SRX2391466,-0.7727726211,-0.39333129180000004,0.0486880992
SRX2391467,-0.0431599245,-0.0061279432,0.0225145017
SRX2391468,0.29100507740000003,-0.0316056699,-0.0079549809
SRX2391469,0.2866316027,0.033166543,0.0673960328
SRX2391470,1.8071249254000001,0.3805884563,0.1478935335
SRX2391471,0.7256743858,-1.0128662315999999,-0.1316371284
SRX2391472,1.86258791,-0.2727844904,-0.0203106426
SRX2391473,0.8833821420000001,-0.3758604725,-0.1219099517
SRX2391474,-0.2716422464,-0.4677554741,-0.1372826141
SRX2391475,1.6198788681,-0.42362397350000003,-0.0496341516
SRX2391476,1.7510481419000001,-0.1960677716,-0.0225154233
SRX2391477,-0.6423735185,-0.8562180269,-0.1018335848
SRX2391478,-0.3017158502,-0.4602984324,-0.075095517
SRX2391479,1.3058552298000001,-0.49891741500000003,-0.033386169300000004
SRX2391480,1.5048815173999999,-0.4066939187,-0.0844885021
SRX2391481,0.26834518300000004,-0.3114642721,-0.030631214700000003
SRX2391482,1.4406690486,-0.29016624150000003,-0.041778117100000005
SRX2391483,-0.7951784188000001,-0.36745772790000003,0.0711012112
SRX2391484,-0.9272057616,-0.6048874944,-0.08026113950000001
SRX2391485,-2.1807343909,-1.2807611257,-0.26228857780000003
SRX2391486,-1.7662351538,-1.0949223968,-0.13172305
SRX2391487,-1.9723254503,-1.0685490436,-0.0641812578
SRX2391488,-1.9669957707,-0.9688587987,0.0350225418
SRX2391489,-1.6809446116,-0.8555981262000001,0.0293183076
SRX2391490,-1.7538799603,-0.5552250323,0.06922512830000001
SRX2391491,-1.0605892954,-0.5312738094,0.0853775008
SRX2391492,-1.2841339659,-0.3457230384,0.1589193183
SRX2391493,-0.622736676,-0.29904858500000003,0.15527350280000002
SRX2391494,-1.1518515342,-0.4081614598,0.0864250114
SRX2391495,0.0431599245,0.0061279432,-0.0225145017
SRX2391496,0.1239527311,0.0496924931,0.0451296018
SRX2391497,0.233618489,-7.977220000000001e-05,0.0684111122
SRX2391498,1.0983266801,-0.4222963556,-0.2158820794
SRX2391499,0.9325337613,-1.2332361473,-0.2343129843
SRX2391500,1.0178103563,-1.1400617611000001,-0.2165177666
SRX2391501,-0.7229986329,-1.231476199,-0.28544913050000004
SRX2391502,-1.7944945842000002,-1.2307493596,-0.26896404300000004
SRX2391503,0.9931815681,-1.0387378887,0.1158714339
SRX2391505,1.0480793022,-0.8397507316,-0.0810049073
SRX2391506,-0.6464996984,-0.9372734946,-0.0990417814
SRX2391507,-1.5475149690999999,-0.9251619274,-0.0887430225
SRX2391508,0.8467899899,-0.4576949249,-0.088533531
SRX2391510,1.5465581026000002,-0.4589577165,-0.14743303530000001
SRX2391512,1.6495282938,-0.4212988011,-0.1087523703
SRX2391513,0.2732984375,-0.46399479730000004,-0.1030133887
SRX2391514,-0.9141276006,-0.4506050407,-0.023188923
SRX5632598,-0.2799831015,0.5124728945,0.31318655170000004
SRX5632599,-0.6542607191,0.5517676018000001,0.2077680137
SRX5632600,8.0616233671,1.5265185409000002,0.3379162327
SRX5632601,8.787925091,1.2421749078,0.208014145
SRX5632602,7.6721232717,1.2300109398,0.1191900048
SRX5632603,7.2745444055,1.2054389874,0.6614127202
SRX5632604,7.1337424201,1.1949719751,0.5984876075000001
SRX5632605,7.983549326,1.6622885773,0.4196187712
SRX5632606,0.5114928904,0.42357089330000003,0.305655263
SRX5632607,-0.280987651,0.8813499393,0.0135937062
SRX5632608,0.2999953327,-0.1443013169,0.0852694024
SRX5632609,0.34122035300000003,0.1934964727,-0.0155165013
SRX5632610,-1.2059877746,0.041559447,-0.0838011282
SRX5632611,-0.6412156857,-0.0491951558,-0.0697529011
SRX5632612,-0.5485087298,-0.1262654591,0.27596232460000003
SRX5632613,0.8678628425,-0.20381980500000002,0.45113060850000003
SRX5632614,0.2320173614,0.8252095260000001,-0.1525199025
SRX5632615,-0.6071606802,0.7152420843,0.052636634200000004
ERX2874132,1.0169913316,-0.1581865188,0.0194943282
ERX2874133,-0.1737887296,-0.6666824574,0.0371448691
ERX2874134,-0.5134051382,0.2877208913,0.7403439074
ERX2874135,-0.2788849785,0.4805772307,0.7887621109
ERX2874136,-2.077699919,-0.2492282089,0.6989246475
ERX2874137,-1.8517399604,-0.1360973693,0.7712450152
ERX2874138,0.11593344530000001,-0.5536124135,0.2989290468
ERX2874139,-0.11838226630000001,-0.7627419804000001,0.3438535408
ERX2874140,0.0210907153,0.11215001470000001,-0.0442370661
ERX2874141,-0.0210907153,-0.11215001470000001,0.0442370661
ERX2874142,-1.2761085789,-0.2963737641,0.9965763493
ERX2874143,-1.1850009371999999,-0.2927987747,1.31008916
ERX2874144,-1.4088410134,0.0463380667,0.3495947186
ERX2874145,-0.9992787360000001,-0.5420891399000001,0.3167987774
ERX2874146,-1.1277329598999999,0.0812298904,0.18282576220000002
ERX2874147,-1.2459307774,-0.3553273891,0.2745354318
SRX1300292,1.4098537152000001,-0.0016272128000000001,0.0091526396
SRX1300293,-1.4098537152000001,0.0016272128000000001,-0.0091526396
SRX1300299,0.2305169011,-0.1209658136,0.1517960213
SRX1300300,0.7329520976,-0.09909070360000001,-0.018863395800000002
SRX1300304,-0.6192213924000001,0.2455416374,-0.3106553576
SRX1300305,-4.6923834254,-0.1321413541,0.0012067599
SRX1300306,-1.2052025209,-0.2541495292,-0.1112154671
SRX1300310,-3.0296579114,0.2878356851,-0.44010103
SRX1300311,-2.6135886901000003,0.046127891500000004,-0.2791661187
SRX7291195,-0.1540776366,-0.18992370290000002,-0.1132278063
SRX7291196,-0.48340142880000003,-0.30160449500000003,-0.29637354460000004
SRX7291197,0.07553858570000001,-0.2984060329,-0.21916101030000001
SRX7291198,0.0485134058,-0.1578682516,-0.1117056741
SRX7291199,-0.12268506500000001,0.16340172690000002,0.051901757300000004
SRX7291200,0.07417165910000001,-0.0055334753,0.0598039168
SRX7291201,-0.3862945358,-0.1993073643,-0.2188903626
SRX7291202,-0.1397393466,-0.1026302603,-0.17460792120000002
SRX7291203,-0.146279724,-0.18640609400000002,-0.260555077
SRX7291204,0.07187642550000001,-0.1365725211,0.0039868995
SRX7291205,-0.1477485788,-0.1773907713,0.0221365934
SRX7291206,-0.1805449406,-0.1872624165,-0.0647450559
SRX2436955,0.1876339519,0.4730875882,0.1463959096
SRX2436956,-0.1414461408,0.7313190205,0.1202021206
SRX2436957,-0.5821868182000001,0.8227983069,-0.0395698956
SRX2436958,-0.09997113090000001,0.7394299863,0.10572779530000001
SRX2436959,-0.4072998769,0.3579534451,-0.19171076280000002
SRX2436960,-0.2149394433,0.65277383,0.1714003089
SRX2436961,-1.0422428799,0.39784358540000003,0.35457862700000004
SRX2436962,0.0843995691,0.3943532236,0.1930127968
SRX2436963,-0.1387128174,0.13976956810000002,-0.139414123
SRX2436964,-1.107079632,-0.3012890787,0.46414260090000004
SRX2436965,2.4215861531,1.6030416919000001,-0.9293460187
SRX2436966,0.8085965543,0.4578464721,-0.2153956048
SRX2436967,-0.9157282746000001,0.406454866,0.307804224
SRX2436969,0.2024685407,0.2602256741,-0.0441240533
SRX2436970,1.0730601518,0.43294359190000004,-0.17407644390000002
SRX2436971,-0.7902585839,0.2994040866,0.304790481
SRX2437029,0.4509168387,0.43299772210000004,0.359799287
SRX2437030,0.1027982852,0.49705251180000004,0.2262852115
SRX2437031,0.5837469998,0.3085886063,0.1001533352
SRX2437032,0.2288289241,0.1632953234,0.2215301875
SRX2437033,-0.12069323350000001,-0.6579854262,0.0514810393
SRX2437034,2.3703359147,1.7303219816,-1.1099708241
SRX2437035,0.562031448,0.8841700301000001,0.0609907036
SRX2437036,0.4644003829,0.8077133697000001,0.0100256292
SRX2437037,-0.0560120896,-0.397258484,0.38586791800000003
SRX2437038,0.4878552809,0.44707317100000005,-0.2219397992
SRX2437039,-0.2958164887,0.08848019060000001,-0.0058975043
SRX2437040,0.5977052903,0.9328377662,-0.0580505282
SRX2437041,0.1382979812,0.4838086486,0.0753342381
SRX2437042,-0.36443678150000003,-0.45593959110000004,-0.042911954
SRX2437043,-0.7886937529,-0.2613960288,0.4089002883
SRX2437044,0.3119147333,-0.2043877903,0.050893835500000005
SRX4705203,3.5196398992,-0.1385324932,0.14582604870000002
SRX4705204,0.3858729274,-0.2873916344,-0.36678308870000004
SRX4705205,0.059326004200000004,-0.0418197036,-0.27314160800000004
SRX4705206,0.331686337,0.0700639041,-0.2476562635
SRX4705207,1.8410119580000002,-0.19709545320000002,0.2154759758
SRX4705208,1.9083257927,-0.1750978531,0.22949940370000002
SRX4705209,1.9675856277000001,-0.4304587453,0.0752074958
SRX4705210,1.1058398659,-0.1263029467,-0.0815494787
SRX4705211,0.6337274938,0.004281544500000001,-0.0341675644
SRX4705212,0.9205763184,0.0005972368000000001,-0.0005939661000000001
SRX4705213,-0.1328688901,-0.0784570827,-0.1195503961
SRX4705214,0.1560063521,0.0341481563,-0.0933554179
SRX4705215,0.0510525693,-0.0119913355,0.0592809564
SRX4705216,-0.3104726404,0.016252997300000002,-0.1354329401
SRX4705217,0.2757856155,-0.2039874736,0.07357012090000001
SRX4705218,-0.0395030065,0.2440347381,0.2154876769
SRX4705219,0.8522649488,-0.1690198752,0.25213877430000003
SRX4705220,0.34367793820000003,-0.068885056,0.0389778084
SRX4705221,1.4208106526,0.0945375824,-0.1834919475
SRX4705222,0.8403908758,-0.34023160020000004,0.1589210443
SRX4705223,3.4230950111,-0.26804689930000003,0.0801469077
SRX4705224,3.5325180005,-0.2290695931,0.1380442993
SRX4705225,0.4969971288,-0.31821427010000003,-0.5813523044000001
SRX4705226,0.778291607,-0.4450951769,-0.54992883
SRX4705227,0.5088412134,-0.0977117799,-0.5378679077
SRX4705228,2.6692802418,-0.2492099693,0.2686142181
SRX4705229,2.652096171,-0.3217434071,0.3047421518
SRX4705230,2.7029837865,-0.183599002,0.3251273906
SRX4705231,0.8187446823000001,-0.0843103931,-0.009906508100000001
SRX4705232,0.44213769820000004,-0.058244017,-0.2168331962
SRX4705233,1.6737549995,0.6032265747000001,0.33431169050000004
SRX4705234,0.5236487776000001,-0.1942698116,0.2116968061
SRX4705235,1.1193769647,-0.14164222840000001,-0.18372571140000002
SRX4705236,0.3072890026,-0.4773987128,0.4389608913
SRX4705237,1.5162460447,-0.3057641624,-0.268070719
SRX4705238,1.7572252771999999,-0.1466533985,-0.0870670192
SRX2038319,-2.2482723146,-0.32321790970000003,0.3443509589
SRX2038320,-2.1977443375,-1.0313923964,0.1652742451
SRX2038321,-2.9476542171,-0.4947407372,0.211130064
SRX2038322,-2.2740113801,-1.0487411939,-0.25708634550000004
SRX2038323,-0.3378463353,0.0447742348,-0.2066308214
SRX2038324,-3.1631788096,-0.8495766321,-0.3667514344
SRX2038325,-2.5642897499,0.46225821400000006,0.3610644347
SRX2038326,-1.6008231306,0.0737631148,0.2649755219
SRX2038327,-1.9842288422,-0.7445984929,0.0281135955
SRX2038328,-2.5308691822,-0.6214349284,-0.151889398
SRX2038329,-2.2320574126,-0.3157383845,-0.4239051464
SRX2038330,0.8483531857000001,0.19478325900000001,-0.36644120420000004
SRX2038331,-0.4917158285,-0.5713004125,-0.2568174776
SRX2038332,-2.7946960783,-0.6214591333,0.14704410110000002
SRX2038334,0.7298408191,0.5154978086,-0.0739352672
SRX2038335,-4.7126187527,-0.6807983327,-0.10839593850000001
SRX2038336,-3.8021587768,-0.6056071889,0.1786819499
SRX2038337,-4.2553297180000005,-0.5022018843,-0.2122526868
SRX2038338,1.1233179764,0.1926786634,-0.1839833421
SRX2038339,-3.2976425271,-1.3107815775,0.4721483286
SRX2038340,-2.6580373044,-0.8046711133000001,-0.3404743149
SRX2038341,-2.302225911,-0.9107493058,-0.3626443479
SRX2038342,1.7772652797,0.30822894300000003,-0.2248503926
SRX2038343,-3.2287875358,-0.7982368578,-0.06316998530000001
SRX2038344,-3.3161884616,-0.5015914681,-0.1906721357
SRX2038345,-2.8581550849,-1.1642406152,-0.30637156860000003
SRX2038346,-3.1863412848,-2.1561740153,0.3570191827
SRX2038347,-2.4599150126,-2.4742472301,0.1025501968
SRX2038348,-2.97811841,-2.1292218336,0.4956171905
SRX2038349,0.8081881409,-0.1190412584,-0.3591152302
SRX2038350,1.1170484410000001,0.017360620900000002,-0.3043800538
SRX2038351,-1.2527296228,-0.2189792151,-0.2029856726
SRX2038352,-2.9492788618,-0.8687498992,-0.1335952104
SRX2038353,0.059819203200000004,-0.12385191050000001,-0.009189183
SRX2038354,-2.6742363513000003,-0.5686248452,-0.3093192174
SRX2038355,-3.1442768294,-0.377576528,-0.10083591430000001
SRX2038356,-0.9539580751000001,0.2657156861,-0.5890277701000001
SRX2038357,1.1249543382,0.1305392463,-0.1603676168
SRX2038358,-0.049734726300000004,-0.30568199020000003,-0.5337777167000001
SRX2038359,-3.2575693357,-0.9996806624000001,-0.3386101305
SRX2038360,-1.6891434413000002,-0.6494407671,-0.5595079862
SRX2038361,-1.5578726101,-0.3755445666,0.1256745228
SRX2038362,-3.1669069619,-1.0393161321,-0.1974074602
SRX2038363,-3.2699620529,-0.7545600828,-0.16778095310000002
SRX2038364,-3.459464927,-0.8888696127,-0.19864319430000002
SRX2038365,-2.6921533038,-2.2068481459,0.3276570398
SRX2038366,-1.7458713137,-1.7384281645000002,-0.0997289173
SRX2038367,-3.0977935904,-1.9386957936,0.2640760326
SRX2038368,1.4731037136,-0.0698034517,-0.37235867840000003
SRX2038369,-0.427989583,0.12268508330000001,0.0181046865
SRX2038370,-2.5315261301,0.0780968617,-0.11700042790000001
SRX2038371,-3.0471380133,-0.9960138940000001,-0.1609804505
SRX2038372,-1.9131945924,-0.7777029717,-0.3751268578
SRX2038373,-3.6936054351000003,-0.7980157837,-0.176205029
SRX2038374,-2.8877099871,-0.5952665651,-0.1301696154
SRX2038375,-2.7598704472,-0.7509671154,-0.351969819
ERX530520,0.0763093933,-0.0986828181,-0.0092595132
ERX530521,-0.7941244172,0.032401584500000004,-0.0129624738
ERX530522,0.0855487256,-0.0252103387,0.0793582208
ERX530523,0.0574285693,-0.2305157979,0.09250216300000001
ERX530524,-0.0763093933,0.0986828181,0.0092595132
ERX530525,0.4831635877,0.222077141,0.1063528264
ERX530526,-0.4354011412,0.0022738142,-0.0175557042
ERX530527,0.2092666674,0.0436670378,-0.010842586900000001
ERX3212443,-0.128598115,-0.2856738826,-0.49386042500000005
ERX3212444,-0.1294367022,-0.39150483220000004,-0.4711977559
ERX3212445,-0.3010626987,-0.402370646,-0.5876803110000001
ERX3212446,0.7594896632,-0.2103539972,-0.12164353550000001
ERX3212447,0.1061384186,0.0903214027,-0.1487269227
ERX3212448,0.7059300399,-0.0025150464,-0.1490291595
ERX3212449,-0.0603331463,0.0340177927,-0.0174158301
ERX3212450,-0.2389285521,-0.07168969260000001,0.0022036207
ERX3212451,0.2992616984,0.0376718999,0.0152122095
ERX3212452,0.3484450428,-0.18917842,0.1496946106
ERX3212453,0.45324130020000003,-0.10192594070000001,0.1960098835
ERX3212454,0.7299544235000001,-0.1562510849,0.20566612750000002
SRX7478973,-0.920247098,-0.0345607434,-0.0161078514
SRX7478974,1.4718152176000001,0.0032810175,0.07405100270000001
SRX7478975,-0.5515681196000001,0.0312797259,-0.0579431513
SRX7478976,-1.5541818717,-0.24379481900000002,-0.11997661750000001
SRX7478977,-0.10889471170000001,-0.256429065,0.0025159921
SRX7478978,-1.1976493651,-0.1355485128,-0.0979670931
SRX7478979,-1.9895829834,-0.3887522935,-0.1884766708
SRX7478980,-2.4438217307,-0.3785419302,-0.12810657550000001
SRX7478981,-2.7290795822,-0.3802635573,-0.2565370085
SRX7478982,-1.7274347366,-0.3403168405,-0.19382686740000002
SRX7478983,-2.1057512765,-0.5226210992,-0.2250856863
SRX7478984,-2.3187464419,-0.4016407461,-0.22388611700000002
ERX1521038,-1.3166321642,-0.0373899807,0.1137865311
ERX1521039,0.006521954000000001,-0.35743218320000003,0.3119930792
ERX1521040,-1.0874003653,-0.09536009740000001,0.1210828718
ERX1521041,-0.28969747960000003,-0.6009696609,-0.1089395497
ERX1521042,-0.2654446761,-0.3014820485,0.2134083628
ERX1521043,-1.0123813245,0.444539202,0.1370073363
ERX1521044,0.23465620750000002,-0.4376420661,0.2411013415
ERX1521045,-0.23465620750000002,0.4376420661,-0.2411013415
SRX621182,-0.6648413421,-0.7029322733000001,-0.3394563648
SRX621183,-0.9168787904000001,-0.6907946344,-0.5961681449
SRX621184,-0.9621727710000001,-1.8082654013,-0.9814461712
SRX621185,-1.1939770752,-2.3900937634,-1.2562817839
SRX621188,0.6101529712,-1.6739033585,-1.0463528466
SRX621189,0.2462313374,-1.6599767684,-1.4682892945
SRX621190,0.1660553488,0.4921586102,0.0715101833
SRX621191,-0.1660553488,-0.4921586102,-0.0715101833
SRX621192,-0.47589188060000004,-1.9667851912,-1.9582703257
SRX621193,-0.9677651777,-1.5952787099,-1.6073898337
SRX6489436,-0.3627238494,0.0554576826,-1.4449560918
SRX6489437,-0.7474930878,0.3615113461,-0.9170654136
SRX6489438,0.48895131010000004,0.2844307525,-0.6994754824
SRX6489439,0.3059410616,-0.1511800401,-0.12385277950000001
SRX6489440,0.2706127289,-0.3287568268,0.0182274602
SRX6489441,-0.5765537905,0.47993686680000003,0.1056253192
SRX6489442,-0.5399268023,0.0966587675,0.2046437191
SRX6489443,0.3540034204,-0.4385261335,-0.14746258140000001
SRX6489444,-0.7821597044,0.3943636599,0.2614496072
SRX6489445,0.2035726166,0.2441922967,-0.0527428655
SRX6489446,-0.0542491712,0.0197995959,-0.0078161007
SRX6489447,-0.3342921331,0.511482393,0.044583712000000005
SRX6489448,-0.1836217629,0.10889436840000001,-0.0660598798
SRX6489449,0.25235896280000003,-0.031644194,0.1279091318
SRX6489450,-0.5520197882,0.5475728391,0.4344425029
SRX6489451,-0.1115322484,-0.0275403842,0.1419125979
SRX6489452,0.23310106660000002,-0.18495747170000001,0.0933277425
SRX6489453,-0.2920867294,0.4688766312,0.07445381350000001
SRX6489454,0.1516662353,-0.053808411,0.1406115969
SRX6489455,0.2129404447,-0.046821963,0.3348345451
SRX6489456,-0.403906449,0.4314599342,0.1956944742
SRX6489457,0.08406499,0.28531119850000003,-0.1577754055
SRX6489458,1.6324819895,0.5723665442,0.0048768716
SRX6489459,0.131054774,0.5168583487,-0.020422199999999998
SRX6489460,0.8910529122,0.1269430011,-0.2693961785
SRX6489461,0.3418422052,0.6867427452,0.21668485040000002
SRX6489462,0.1636886461,0.19166416190000002,-0.090408474
SRX6489463,0.7283956341000001,0.1771790862,-0.0678976565
SRX6489464,1.1332615453,0.6171396799000001,0.32924325260000004
SRX6489465,0.1798180416,0.6658670079,0.31604061
SRX6489466,-0.3555787717,0.1139609407,0.0184306441
SRX6489467,-0.0507387034,0.4930094051,0.2106381983
SRX6489468,0.13492582350000001,0.5937879373,0.2403260193
SRX6489469,-0.4459211671,0.2132351751,0.0405541119
SRX6489470,1.4691077581,1.2198131658,0.4511764279
SRX6489471,-0.02687134,0.37936051660000003,0.0721447115
SRX6452027,1.2745780347,-1.45304674,-0.885396136
SRX6452029,0.015394675100000001,-0.2090211029,0.020032704000000002
SRX6452030,1.7259169129,-0.756517255,-0.8268853717
SRX6452031,0.1075191167,-0.0856443972,-0.3081166643
SRX6452044,1.9022723412,-0.35196936440000004,-0.1576120561
SRX6452045,0.9322301874000001,0.1107342332,-0.1279408709
SRX6452046,0.9236084363,0.12976807340000002,-0.2812811618
SRX6452047,2.0662309808,-1.2015108167,-0.6125609148
SRX6452048,-0.015394675100000001,0.2090211029,-0.020032704000000002
SRX6452059,1.870290893,-1.285378234,-0.8276924667000001
SRX1828491,-0.13858797620000002,-0.0124719164,0.27840669
SRX1828492,0.6550544084000001,0.2373859717,0.44749614050000003
SRX1828493,0.2941619969,0.0385107498,0.5056412719
SRX1828494,-0.2676564736,0.1550013762,0.5763328922000001
SRX1828495,2.4400917617,-0.0703063676,0.209687488
SRX1828496,0.26164194550000003,-0.0147442925,0.1261671049
SRX1828497,0.15752621490000002,0.5683798729,0.4522368742
SRX1828498,0.20630758100000002,0.3865716777,0.5217497523
SRX1828499,0.7910146530000001,0.11140432580000001,0.39747491430000004
SRX1828500,0.39800797120000003,0.3670788144,0.5017014790000001
SRX1828501,0.2891526481,0.157032432,0.3852373114
SRX1828502,1.3433669919,0.32892954080000003,0.4631732034
SRX1828503,1.4491322899,-0.3531470758,0.506628548
SRX1828504,1.4255588712,-0.1205533669,0.6252190204
SRX1828505,-0.0413278007,0.4220309418,0.23017931600000002
SRX1828506,-0.4051069203,0.408333795,0.35419150580000003
SRX1828507,0.21718015100000002,-0.11370827280000001,-0.0745658314
SRX1828508,-0.21718015100000002,0.11370827280000001,0.0745658314
SRX3796953,-0.4596948719,0.1761097603,0.0011009558
SRX3796954,0.4596948719,-0.1761097603,-0.0011009558
SRX3796955,21.5326459404,3.6263915463,-0.6664305728000001
SRX3796956,20.4979396473,3.1104126218,-0.3541313109
SRX3796957,3.4942397093,-2.2306249776,-0.6088823642
SRX3796958,7.8093939102,-1.3483879757000001,-0.5431141380000001
SRX3796959,5.9916647781000005,0.6729074275,0.168226741
SRX3796960,5.9443787307000004,0.6112015192,0.0482586065
SRX3796961,1.4294662944,0.2805912775,-0.0217042286
SRX3796962,0.8613050416,0.1768199714,0.0895386989
SRX3796963,1.9275041858000002,-2.3527415981,-1.3385275963
SRX3796964,2.2757378803,-1.9352394622,-1.1646740048
SRX3796965,-0.7727952095,-1.6113552574,-0.7749694047
SRX3796966,-0.7031092111,-1.8409964236,-0.6050074147
SRX3796967,-1.5675863241,0.0776118978,0.2054468556
SRX3796968,-0.11203548240000001,-0.1743571162,0.1104531562
SRX3796969,3.0676338048,-1.2864172919,0.0743609144
SRX3796970,-0.1774095989,-0.6272660239,0.19170938040000002
SRX3796971,-1.4282168347,-0.35021289250000004,-0.0735717597
SRX3796972,-0.17386731390000001,-0.4566593719,0.0173826744
SRX3796973,4.19408206,2.2338964914,0.15264384050000002
SRX3796974,4.2116395466,2.3166568961,0.49009369420000004
SRX3796975,3.2706262345,-2.457135741,-0.5544656631
SRX3796976,3.9168211629,-2.4328955722,-0.8254530849
SRX3796977,7.4010716395,0.8063243895000001,0.4869159041
SRX3796978,4.4498586127,0.1633388871,0.3297251698
SRX3796979,0.1188371009,0.0216907221,-0.0702059601
SRX3796980,-0.1598292972,0.23431974,0.0256604608
SRX3796981,1.6814869595,-2.1426235258,-0.8805494243
SRX3796982,1.9996476777,-2.3520151727,-0.7595655453
SRX3796983,-1.5194132968,-1.5276034517000001,-0.6967042679000001
SRX3796984,-0.5570054632,-1.5476608399,-0.6197101664
SRX3796985,-1.27996758,-0.0665627,0.1080873537
SRX3796986,-1.6451054984,-0.36046484240000004,0.3622033107
SRX3796987,1.1315484937,-1.826032155,0.00550106
SRX3796988,-0.7432321972,-1.6119222878000001,0.2899251666
SRX2568270,-0.5348468676,0.11085401700000001,0.1107043214
SRX2568271,-0.2244032889,0.4440786191,-0.6692219971000001
SRX2568272,-1.1587771355,0.4219551985,-0.3012417291
SRX2568273,-0.8708257512,0.0018432256,-0.8025311075
SRX2568274,0.5926101658,-0.7591326593000001,-0.7499777984
SRX2568275,0.5348468676,-0.11085401700000001,-0.1107043214
SRX2568276,0.3629442801,1.213896796,0.2873496733
SRX2568277,-0.1024481359,-0.3154068367,-0.1939351305
SRX2568278,-0.4805860739,0.14764250410000002,-0.8228724163000001
SRX2568279,0.7143930166,-1.3027485147,-1.0717102719
SRX3421856,-0.1966061854,-0.02405883,-0.0169002124
SRX3421857,0.1966061854,0.02405883,0.0169002124
SRX3421858,1.3190645057000001,-0.10631056330000001,-0.7013114639
SRX3421859,1.9595946438,0.0109980379,-0.6629867329
SRX3421860,-0.33119044410000004,-0.21994998000000002,0.0557386989
SRX3421861,-1.6885769812,-0.1920751392,0.2508594257
SRX3421868,-1.626347359,-1.7934679885,-0.9167151233
SRX3421869,-1.0838474222,-1.1289450253,-0.7886672223000001
SRX2606337,-0.3467936318,-0.0256092509,-0.0621279511
SRX2606338,0.45175813060000003,-0.0327855484,0.0671023
SRX2606339,-0.45960813720000004,0.0072802149,0.2546664045
SRX2606340,-2.0135271925,-1.1340702972,0.5719902455
SRX2606341,-1.8838764893,-0.9280923834,0.9364226197000001
SRX2606342,-3.668209549,-0.9322032425000001,1.086910479
SRX2606343,-3.2929169024,-1.0584156509,1.0331766101
SRX2606344,-3.0531163476,-0.26474438,-0.43542079100000003
SRX2606345,-3.7135662195,-0.4997166572,-0.5174314768
SRX2606346,0.6313062443,0.14435532880000002,-0.34978884720000003
SRX2606347,0.0689013985,0.006048201400000001,0.037938416100000004
SRX2606348,0.9342291511,0.0400297685,-0.0167731402
SRX2606349,-0.09969112940000001,0.17534038100000002,0.33980055000000003
SRX2606350,-1.3743223748,-0.3725951524,0.5973291683
SRX2606351,-1.9696331324,-0.9710311949,0.9217115847
SRX2606352,-2.9060825015000002,-1.2305790535,1.1100313853000001
SRX2606353,0.0108372919,-0.32384565330000004,0.0672596761
SRX2606354,-2.7725799834,-0.19661787490000002,-0.5012604293
SRX2606355,-3.7454109436,-0.498714482,-0.4637125775
SRX2606356,-2.4660033009,-1.2676486597,-0.1441467858
SRX2606357,0.2778922333,0.0195610495,0.024189535
SRX2606358,0.9124599343,0.0041161009,-0.0328642865
SRX2606359,-0.5537088755,-0.3807481447,0.5209823608
SRX2606360,-1.1944917848,-0.12298152500000001,0.5153948444
SRX2606361,-1.060046491,-0.734004137,1.0144914721
SRX2606362,-2.8145774813,-0.4962611257,1.0322093347
SRX2606363,-1.0122514766,-1.2362252967,0.4637333751
SRX2606364,-3.1124644001,-0.2098715447,-0.5794641209
SRX2606365,-3.8033668708,-0.5267993207,-0.5700210563
SRX2606366,-2.2872649183,-0.8922631400000001,0.0693791866
SRX3648427,-2.6161230483,0.0925905832,0.3903220046
SRX3648428,4.1585007309,1.4702875952,0.2213146617
SRX3648429,-3.034181701,0.0674864312,0.10774323770000001
SRX3648430,-0.1562068884,0.3132724422,0.24033551150000002
SRX3648431,0.0035137905000000003,0.22907422600000002,0.3211020586
SRX3648432,-0.9299676463000001,-0.6057365058,0.1770480587
SRX3648433,-3.8640389787,-1.0016422512,0.3253524404
SRX3648434,3.4124122713,1.4764598105,0.039544874800000004
SRX3648435,-2.8787113,-0.3994956039,-0.2977647758
SRX3648436,-2.4471049163,-4.0292309571,-1.2976976884
SRX3648437,-2.830307605,-3.7749197485,-1.3277234537
SRX3648438,-2.6551082155,-3.6444573152,-1.3924672337000001
SRX3648439,-2.0555883281,-0.42859256160000003,0.2202805298
SRX3648440,4.0490210344,0.9218290999000001,-0.0426974653
SRX3648441,-2.1185448153,-1.123315206,-0.3733528378
SRX3648442,-2.976597422,-3.7249286572,-0.0012082387
SRX3648443,-3.9209093213,-3.8063740708,-0.1158980419
SRX3648444,-3.9697208189,-3.457271719,-0.1609201725
SRX3648445,-1.5857617006,-0.0997194753,0.4924001161
SRX3648446,5.427105774,1.9144067451,0.1798871686
SRX3648447,-1.6707051875999999,-0.2358635427,0.2149347168
SRX3648448,-3.6221945087,-1.2125756048,0.22488087
SRX3648449,-3.2702726127,-1.2778609502,0.2173163055
SRX3648450,4.8839359006,1.4057187035,0.1020228517
SRX3648451,4.3182585206,1.5900048838,0.0515938243
SRX3648452,-0.9089107205,-0.3244936319,-0.28462972410000004
SRX3648453,-1.4008165792,-0.1807934004,-0.3111841275
