,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
42,immunity_isolated__AvrRpt2_PS,0.2857364796333332,1.7545691354485677,3.0,116.0,2.3056352915,124.0,-0.8602990881,169.0,-0.5881267645,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.48294197935000005,0.09516999686677632,2.0,118.0,0.4156466292,139.0,0.5502373295,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.6335675710666667,1.2063829176008778,3.0,130.0,2.0023030032,152.0,-0.2750371435,156.0,0.17343685350000002,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.8983472314500001,0.1467314622211601,2.0,132.0,-0.7945924195,135.0,-1.0021020434,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-0.3142578759,0.2865265604722707,2.0,133.0,-0.5168627498,137.0,-0.111653002,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.08846336134999999,1.3693490283394005,2.0,149.0,0.8798126224,151.0,-1.0567393451,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,0.5705839730333334,2.5717173779540667,3.0,153.0,1.3657393086,155.0,2.6508130504,158.0,-2.3048004399,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,3.92189828255,2.404289716889995,2.0,154.0,5.6219878453,157.0,2.2218087198,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.40896689594999996,1.0870598779439675,2.0,171.0,0.3597005153,175.0,-1.1776343072,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,0.2003973828,0.27119015062791507,2.0,173.0,0.0086369883,177.0,0.3921577773,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,-1.850371707708594e-17,0.6303736922250733,3.0,178.0,0.7165168995,182.0,-0.2472465522,183.0,-0.4692703473,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,6.031171293266667,1.6241508429721352,3.0,179.0,7.9031431225,180.0,5.1934557386,181.0,4.9969150187,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-2.7755575615628914e-17,0.958576094457803,3.0,184.0,-0.8193817967,185.0,1.054150542,186.0,-0.2347687453,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-1.3130228230333334,1.868297185710876,3.0,187.0,-2.1026175601,188.0,0.8204348020000001,189.0,-2.656885711,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.43617137843333337,0.6871201430874093,3.0,190.0,-0.3560520922,191.0,0.8699735697000001,192.0,0.7945926578,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,2.4407770026,2.138105107918761,3.0,193.0,0.743441141,194.0,1.7367757213,195.0,4.8421141455,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-2.0681743598333333,2.329915531632779,3.0,196.0,-3.8546698687000003,197.0,0.5671502391000001,198.0,-2.9170034499,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,2.515548219,1.8561227603929382,3.0,199.0,0.91819149,200.0,4.5517767085,201.0,2.0766764585,,,,,,,,,,,,,,,,,,,,,,
