,A,Lrp,hns,QseB,ihfB
pal__lyx_ale2_f6__1,0.3877447438284364,-0.3847549300000015,0.1986995199999999,-0.4705730854999994,0.16817323499999934
pal__lyx_ale2__1,-1.737435438974902,-0.038550890000001566,0.51625692,-0.016630829499999056,0.40226726499999893
pal__lyx_ale2__2,-1.7955969046116718,0.01776821999999889,0.5810061999999991,-0.5404445684999994,0.31857179499999866
pal__lyx_ale4__1,0.0240097392830534,-0.2883567900000017,0.6198343199999989,-0.7266135694999991,-0.18964956500000166
pal__lyx_ale4__2,0.1968020598078062,-0.3985727100000016,0.4978550199999994,-0.4779440054999991,-0.25435758500000105
pal__5drib_ale10_f18__1,10.351637016915545,-0.6379382820000004,0.048606749999999366,-0.4632563854999994,-0.2652826550000018
pal__5drib_ale10_f18__2,10.451459885841292,-0.7121514000000015,0.050707469999998984,-0.3353156834999993,-0.279414645000001
pal__5drib_ale10__1,4.040319638131354,-0.13741472000000066,0.5201929399999994,0.20369979350000111,-0.027787695000000667
pal__arab_ale14_f9__1,0.408936069083638,-0.5512836260000018,0.17950373999999947,-0.17010803349999915,0.35386881499999845
pal__arab_ale14_f9__2,0.5313904104505016,-0.5805052400000008,0.3054771399999989,0.011566636500000893,0.4197409349999983
pal__arab_ale14__1,-0.1251884082337935,-0.29434625000000025,0.08149294999999945,0.008521272500000787,-0.07372504500000154
pal__arab_ale14__2,-0.641568165320717,-0.19569644000000075,0.07819711999999868,-0.15104303749999914,-0.2081712850000006
pal__arab_ale16__1,6.0447346058942335,-0.26436319000000097,0.12701640999999952,0.1453239695000006,-0.6507081960000018
pal__arab_ale16__2,4.660465548660573,-0.18312684000000168,0.18988008,0.5713548975000009,-0.4782767980000013
pal__tartr_ale26_f10__1,-0.0276473964558599,-0.6145761560000018,-0.43513029,-0.28601927749999945,0.1868565149999988
pal__tartr_ale26_f10__2,-0.7245704738993338,-0.7606980680000017,-0.40269031000000055,-0.3161390644999993,0.2504594549999997
pal__tartr_ale26__1,-0.2358496387960607,-0.5587764740000019,-0.4894740800000008,-0.3901037684999991,0.13564000499999904
pal__tartr_ale26__2,0.0167684701212254,-0.6404226040000012,-0.4848480000000013,-0.040849266499999086,-0.011190665000000877
pal__tartr_ale28_f10__1,-3.288508425807625,-0.6710237270000015,0.0734581900000002,-0.09128518949999932,0.4280308849999983
pal__tartr_ale28_f10__2,-3.8506361770388495,-0.6838022740000014,-0.21992352000000004,-0.7501561244999992,0.20570409499999973
pal__tartr_ale28__1,0.2078543526903609,-0.18615218000000056,-0.020496330000000285,-0.7648478314999991,-0.16646052500000152
pal__tartr_ale28__2,-0.0818881420743735,-0.11331335000000033,0.25204556999999994,-0.5358662684999991,-0.06146080500000117
efeU__delmenFentC_citr__1,6.876005342817923,0.0972081599999992,-0.2282866900000009,-0.06435227849999903,-0.14562678500000106
efeU__delmenFentC_citr__2,6.874223349093191,0.1911658299999992,-0.2410755200000008,-0.08480754149999914,-0.11630271500000156
efeU__delmenFentC__1,6.15073207320639,-0.26105259000000025,0.4306445199999995,-0.1233881974999993,0.5495783949999993
efeU__delmenFentC__2,6.6470603677769695,-0.22935575000000166,0.4306177399999989,-0.2622914364999991,0.4305821349999999
efeU__menFentC_ale39__1,-1.6673455303827902,0.10194156999999926,-0.12283720000000108,0.04276353450000059,0.19065538499999946
efeU__menFentC_ale39__2,-1.5800664479016084,0.11070786999999882,-0.14411113000000064,-0.177228525499999,0.2521241949999986
efeU__menFentC_ale29__1,2.849432897587717,0.12408898999999884,-0.3316870400000003,-0.030329687499999206,0.5006850849999989
efeU__menFentC_ale29__2,2.7697036998409827,0.04517943999999829,-0.32224971000000124,-0.0018464824999990805,0.5216775849999991
efeU__menFentC_ale30__1,2.7256457759770503,0.054307859999999764,-0.14761467000000114,-0.022480079499999302,-0.1897157650000008
efeU__menFentC_ale30__2,2.6486199022139463,0.12852992999999913,-0.2583411600000005,-0.03947193349999933,-0.22000278500000012
efeU__menFentCubiC_ale36__1,1.2371180922324971,0.2406300399999992,-0.24344014000000055,0.4015492655000008,0.2871915549999997
efeU__menFentCubiC_ale36__2,1.4850886997085495,0.2119817599999987,-0.3049319100000005,0.497071978500001,0.25688472499999904
efeU__menFentCubiC_ale37__1,8.093171049743065,0.16018777999999936,0.0966475899999999,0.019383933500001227,0.3463923049999984
efeU__menFentCubiC_ale37__2,8.104578853238895,0.09342973999999947,0.11471068999999902,0.2151862865000007,0.4903697649999987
efeU__menFentCubiC_ale38__1,2.673414373761935,-0.2680856900000013,0.3836897299999986,0.2982863855000009,-0.3222252850000018
efeU__menFentCubiC_ale38__2,2.3727834374638856,-0.15292358000000128,0.19188632000000005,0.4194455865000011,-0.26249254500000063
misc2__salc_glc__1,2.3151313586954485,-0.17273662000000026,-0.2405828999999997,0.22184576450000115,-0.24330995500000085
misc2__salc_glc__2,1.3423687525343564,-0.30427998000000045,-0.2470321900000005,0.36334134250000094,-0.07304562500000067
misc2__dbcn_glc__1,0.01685476528245,-0.9639069970000004,-0.28858347000000073,-1.3441022494999992,-1.2718927590000018
misc2__dbcn_glc__2,-0.5152812547431869,-0.7299872480000005,-0.13067377000000135,-1.430629137499999,-0.6345241590000015
misc2__tyr_glc__1,4.721190554354883,0.35550834999999914,0.3782113299999992,-1.5066915764999993,0.2544356249999993
misc2__tyr_glc__2,4.66467658003233,0.37793924999999895,0.4675361599999999,-1.5694023414999991,0.4108888149999999
misc2__arg_cytd__1,6.435438478458505,-0.08162854000000053,-0.1797369600000014,-1.4074165604999993,-0.4898077300000008
misc2__arg_cytd__2,6.110847999503108,-0.026731460000000595,-0.1649194000000005,-0.9479895734999988,-0.5114058730000011
misc2__delyheO_pyr__1,8.960855444520195,-0.16229624000000165,0.26459003999999986,-0.09811472849999923,0.11592525499999873
misc2__delyheO_pyr__2,9.169654816440518,-0.1805766500000008,0.21013318999999875,-0.4829576094999992,0.0593419949999987
misc2__dellon_glc__1,8.94316643265931,-0.07172149000000161,-0.03238877000000073,-1.1907862244999992,0.25172330499999873
misc2__dellon_glc__2,9.284348034006408,-0.10723965000000037,-0.5210253200000015,-0.8658661034999988,0.6127397649999988
nquinone__delubiC__1,7.684074816708327,0.5115406699999987,-0.1348791200000008,-2.2802106755,-0.3165028550000013
nquinone__delubiC__2,7.642722132219822,0.4633701599999984,0.2680433199999985,-2.410277497499999,-0.02727430500000061
nquinone__ubiC_ale1__1,5.70982488308281,0.21381844000000072,-0.01618583000000129,0.007861160500000963,0.21852216499999955
nquinone__ubiC_ale1__2,6.331566243171019,0.07591556999999938,0.20783507999999884,-0.00883046149999922,0.08954444499999957
nquinone__ubiC_ale2__1,5.545775466708128,0.04561991999999826,0.03883351999999896,-0.2282879904999993,0.2511572449999981
nquinone__ubiC_ale2__2,5.595024957711485,0.05912617999999802,-0.11833546000000085,-0.3028575944999994,0.2315929149999985
nquinone__ubiC_ale3__1,7.999006409180332,0.005330649999999436,-0.10067609000000033,-2.4986481325,-0.3982712850000016
nquinone__ubiC_ale3__2,7.873198943173606,-0.02938775000000149,-0.15854421000000052,-2.127840698499999,-0.3618970550000018
nquinone__ubiC_ale4__1,6.419657572000595,-0.01176607000000196,0.08615908999999887,-0.030214882499999263,0.2344778549999997
nquinone__ubiC_ale4__2,6.16574396790997,-0.09053855000000156,0.17780838999999915,0.3374049585000005,0.15228342499999847
nquinone__delpdhR__1,5.955120982808443,-0.031382670000001056,-0.035051310000000065,-2.022810839499999,-0.06809953500000178
nquinone__delpdhR__2,5.828141823395134,-0.041831740000001005,0.10621199999999932,-2.021287848499999,-0.036035855000001504
quinone__glu_ale4__1,1.0328792519008276,0.3332319599999991,1.0115999899999988,-1.0645778504999992,-0.18176504500000054
quinone__glu_ale4__2,0.7533616500709078,0.4569144599999984,1.1686438799999994,-0.7727712794999992,0.2692058249999985
quinone__delmenF__1,4.072915076270801,0.2503761099999995,0.2964411699999996,-0.3429837504999993,0.14804228499999894
quinone__delmenF__2,5.452061813063632,0.07732319999999859,-0.12114934000000055,0.07679844350000131,-0.2509082750000005
quinone__menF_ale5__1,4.593852598664659,0.2767404399999993,-0.017989950000000476,-0.009219380499999373,0.4851317649999984
quinone__menF_ale5__2,4.689244096776983,0.11631182999999902,-0.08386119000000036,-0.034152637499999194,0.2662817649999987
quinone__menF_ale6__1,2.5256251328712453,0.05538959999999804,-0.0793795700000004,0.14391023250000054,0.3820239249999986
quinone__menF_ale6__2,2.4512019747547016,0.030729809999998636,-0.04388362999999984,-0.056541273499999274,0.4210743349999984
quinone__menF_ale7__1,1.9333312204217583,0.1331896499999985,-0.2726995400000014,-0.15367445649999922,0.6367400649999997
quinone__menF_ale7__2,1.857296132286699,0.08433546999999919,-0.26839106999999984,-0.017201263499999175,0.6910517749999983
quinone__menF_ale8__1,2.606470932391931,0.06602766999999865,0.27903789999999873,-0.2315308364999993,0.695164694999999
quinone__menF_ale8__2,3.7179276564536767,0.06603255999999824,0.6530912600000001,0.3519612325000008,0.9719048149999984
quinone__delmenFubiC__1,5.306323462300216,0.20875958999999966,-0.03241439000000135,-0.20269264049999916,0.04541585499999812
quinone__delmenFubiC__2,5.575732658886012,0.22473190999999915,-0.015705130000000622,-0.23844047449999906,0.1522571149999994
quinone__menFubiC_ale1__1,2.71554543374134,0.09737310999999947,-0.4868080199999998,-0.5489851594999989,0.5501011249999994
quinone__menFubiC_ale1__2,2.7925872921446198,0.07873334999999848,-0.4717572700000012,-0.6751410114999992,0.5323446749999992
quinone__menFubiC_ale2__1,3.3750468331431813,-0.1702384100000014,-0.7705665499999999,-0.27551695049999925,0.6266830349999992
quinone__menFubiC_ale2__2,3.4262439282058166,-0.12017590000000132,-0.6914404699999999,-0.4825691824999994,0.5967368449999988
quinone__menFubiC_ale3__1,-1.8217021569574692,0.08325837999999841,-0.3436069900000014,-0.06116581449999936,-0.15358316500000058
quinone__menFubiC_ale3__2,-1.964512153186588,0.015360319999999206,-0.2794918800000001,0.0979462695000004,-0.03658966500000105
quinone__menFubiC_ale4__1,2.3067203267940606,0.3356312699999986,0.18520249999999905,0.11292268650000105,0.7750295049999991
quinone__menFubiC_ale4__2,2.295277987645268,0.3669556999999983,0.2787281099999994,0.2551530505000006,0.8413603549999991
oxyR__wt_glc__1,5.311188347191981,0.1244221999999997,0.10557820000000008,-1.8245589884999995,-0.4855698300000011
oxyR__wt_glc__2,5.535708927717885,0.1057955899999996,0.15047998999999912,-1.6758199244999994,-0.46299467600000105
oxyR__wt_h2o2__1,5.102127708398404,0.03817484999999898,0.1789110100000002,-1.2453917684999989,-0.5230424000000014
oxyR__wt_h2o2__2,5.176485389578163,0.07670666999999831,0.4724367999999988,-0.9141079214999994,0.050135134999999664
oxyR__glu_ale4__1,1.877559195881583,0.4439153599999983,1.72657098,-0.13227687249999942,0.5308955750000006
oxyR__glu_ale4__2,1.3795563897555487,0.2652885799999982,1.6569929699999992,-0.3271701654999992,0.2399631049999993
oxyR__glu_ale4_h2o2__1,1.3074108227121837,0.393077589999999,1.6306581700000002,0.15072658050000065,0.32139321499999873
oxyR__glu_ale4_h2o2__2,1.1202814902305098,0.4872960799999984,1.5797009099999997,-0.4787084764999992,0.1753315449999988
oxyR__oxyR_ale17__1,2.626919183719799,0.4808209699999981,0.471991749999999,-0.18769164549999928,-0.012998075000000496
oxyR__oxyR_ale17__2,2.704988273824972,0.5250104199999992,0.3379143500000001,-0.6451084754999994,-0.17918820500000088
oxyR__oxyR_ale17_h2o2__1,2.3978147318413208,0.21205379999999965,0.6051612999999989,-0.3208035004999994,0.11520936499999836
oxyR__oxyR_ale17_h2o2__2,2.6669104072273924,0.2886940899999981,0.6299798199999991,-0.5621369984999989,-0.10849309500000183
oxyR__oxyR_ale18__1,3.872963596195619,-0.031783880000000764,-0.2487619600000013,-1.7356346294999994,-0.7126828950000004
oxyR__oxyR_ale18__2,4.248881377462557,0.14208675999999976,-0.04567212999999981,-1.6502516424999991,-0.4551578200000002
oxyR__oxyR_ale18_h2o2__1,5.007996578951863,0.2900441299999983,0.3100271699999997,-2.246450442499999,-0.19995716500000071
oxyR__oxyR_ale18_h2o2__2,4.954598330883269,0.22931724999999936,0.3748586500000002,-2.7666107964999997,-0.057134725000000934
oxyR__oxyR_ale19__1,3.0839267764163134,0.0580071999999987,-0.14847092000000114,-0.9525541184999988,-0.6934130190000012
oxyR__oxyR_ale19__2,2.617574538012197,0.102029899999998,0.1152670399999991,-0.8312428844999991,-0.6157795100000012
oxyR__oxyR_ale19_h2o2__1,2.694701254735143,-0.039827160000001534,-0.11060014000000074,-1.4465840274999993,-0.8395102720000018
oxyR__oxyR_ale19_h2o2__2,2.3564817794213955,0.013142319999998264,-0.06236804000000085,-1.3345969744999993,-0.7059307200000013
oxyR__oxyR_ale20__1,5.28506190060701,0.4126081499999987,-0.08895912000000017,-1.170029271499999,-0.6174351720000004
oxyR__oxyR_ale20__2,5.394362350331461,0.2817177899999983,-0.17289960999999998,-1.7165957864999992,-0.7454431260000014
oxyR__oxyR_ale20_h2o2__1,5.66970675228468,0.2898634499999986,0.1253034399999997,-1.0443532894999992,-0.5537788040000002
oxyR__oxyR_ale20_h2o2__2,5.239193994859758,0.3085523799999983,0.1324405199999994,-1.0238321834999988,-0.3934294450000007
svns_pgi__BmePgi24_15__1,4.453276630325217,0.34940392999999936,-0.2833936500000007,-0.003305518499999049,-0.24206837500000056
svns_pgi__BmePgi24_15__2,4.521130596272988,0.2045977999999984,-0.04200595000000007,-0.2180081514999994,-0.145811075000001
svns_pgi__BmePgi24_26__1,2.95478529267553,0.35848345999999864,-0.10517051000000066,-0.06802884749999905,-0.22252184500000105
svns_pgi__BmePgi24_26__2,1.442026967947,0.506843589999999,-0.029882820000000976,0.10529840450000094,-0.29012591500000084
svns_pgi__BmePgi24_41__1,-0.4492528184530684,-0.16785485000000122,0.38759554999999857,0.2507567625000009,0.8187271749999994
svns_pgi__BmePgi24_41__2,0.0927639269354291,0.20122214999999954,-0.08150224999999978,0.031852484500000784,-0.4369876700000006
svns_pgi__BmePgi24_52__1,3.4564356916954586,0.4247160399999981,-0.17518016000000006,-0.13553747649999925,-0.2328075750000007
svns_pgi__BmePgi24_52__2,2.2202659754828007,0.3763876299999982,-0.09743219000000104,0.0505797465000013,-0.44035611500000016
svns_pgi__PaePgi2_34__1,-5.523254375774566,0.2125766999999996,0.5349981499999998,0.4399216065000013,0.4863356349999997
svns_pgi__PaePgi2_34__2,-5.970250300275157,0.27375418999999823,0.5423250999999993,0.2536508925000005,0.4692240849999987
svns_pgi__PaePgi2_63__1,-5.681500725708927,0.4458260999999997,0.4440760299999997,0.457712947500001,0.3104227549999994
svns_pgi__PaePgi2_63__2,-6.169510401724593,0.4160394199999988,0.4216357599999992,0.5044484885000005,0.4064369049999996
svns_pgi__PaePgi24_54__1,7.065589724344562,0.5581545399999985,0.2295991499999985,0.3694300635000012,0.1076003649999997
svns_pgi__PaePgi24_54__2,3.6176114527356327,0.6279959799999997,0.36025736999999936,0.3557260835000005,0.14424013499999866
svns_pgi__PaePgi24_90__1,2.363213390387773,0.7979142199999991,0.3900634699999994,0.3236093725000009,0.21443858499999813
svns_pgi__PaePgi24_90__2,0.4577997715811302,0.9569347599999992,0.5572399199999989,0.28636672550000064,0.2561814749999982
abx_media__m9_ctrl__1,4.374707600394832,-0.2588867400000012,-0.012051300000001321,-0.6285539674999994,-0.7748466310000008
abx_media__m9_ctrl__2,5.38256546999776,-0.03890048000000057,0.1466058299999986,-0.4784391264999992,-0.6426665800000002
abx_media__rpmi_ctrl__1,0.2316966165268708,-3.0089812410000025,0.1768479299999992,-1.1709131714999992,-1.9395773050000005
abx_media__rpmi_ctrl__2,0.9642462640670116,-3.0464165500000013,-0.06617892000000047,-0.7129699784999994,-2.2417902950000013
abx_media__camhb_ctrl__1,0.8329462190607424,-2.751771626000001,-0.06310980000000121,-0.8978605674999991,-1.209246395000001
abx_media__camhb_ctrl__2,0.9642826963910908,-2.736818597000002,-0.3259828599999999,-1.0334744494999994,-1.4088831260000008
abx_media__m9_mero__1,6.151905031945208,-0.1645973800000018,-0.043695070000000065,-0.6950123714999991,-0.6924105510000018
abx_media__m9_mero__2,5.755923531030925,-0.3790299800000003,-0.28571884000000125,-0.7293089784999989,-0.7606332670000011
abx_media__rpmi_mero__1,1.4855011663195927,-3.3317966780000012,-0.19421414000000148,-1.5251810234999992,-2.122024952000002
abx_media__rpmi_mero__2,1.4088809648280896,-2.9243589880000007,-0.03538430000000048,-0.8670604754999993,-1.9855761210000007
abx_media__camhb_mero__1,1.328970962735472,-3.234400994,-0.13490824000000146,-1.2713973094999993,-1.8093093730000012
abx_media__camhb_mero__2,1.1992280543030538,-3.187440226000001,-0.34945339000000075,-1.3565137734999992,-1.769452582000001
abx_media__m9_trisulf__1,7.582735443200883,-0.6051573710000007,-0.8137616100000002,-1.242864815499999,-0.6541391340000011
abx_media__m9_trisulf__2,7.46724246284564,-0.5157675430000008,-0.7906360700000015,-1.3003412374999992,-0.6735024630000002
abx_media__rpmi_trisulf__1,0.8075472398589799,-2.0367434290000013,-1.506529950000001,-0.07764211049999936,-1.4955450310000007
abx_media__rpmi_trisulf__2,0.7912743797054206,-2.1679467970000013,-1.6161404900000012,-0.36337936249999897,-1.372559379
abx_media__camhb_trisulf__1,-4.934185248815036,-2.4154668520000016,-1.281422860000001,-0.05037207749999917,-1.6427038780000007
abx_media__camhb_trisulf__2,-4.940273125945452,-2.4943555150000014,-1.2689553,-0.4471331724999992,-1.6088839750000012
abx_media__m9_cef__1,7.522892757566367,-0.3992122000000009,-0.7262940900000014,-0.9164620154999992,-0.7174840370000002
abx_media__m9_cef__2,7.799109957434042,-0.5961111690000003,-0.6272356200000004,-1.4630910264999994,-0.7950130220000009
abx_media__rpmi_cef__1,3.6741692735534017,-2.6130708470000013,-1.30367139,-0.3980767984999991,-2.3858350260000005
abx_media__rpmi_cef__2,2.2241030330195324,-2.593732105000001,-1.2589567000000006,-0.5114899844999994,-2.3775118020000012
abx_media__camhb_cef__1,-1.9190648762023148,-2.286276152000001,-0.512225990000001,-0.7718299894999991,-1.4990258550000009
abx_media__camhb_cef__2,-2.033719136823182,-2.322395215,-0.5290027100000003,-0.7827694944999992,-1.4296273730000006
abx_media__m9_cipro__1,6.082266649523598,-0.7110936320000008,-1.37249192,-1.5298016294999992,-0.7975387430000005
abx_media__m9_cipro__2,6.367895234986069,-0.7403085300000019,-1.3623085000000008,-1.7292148644999994,-0.7153731150000002
abx_media__rpmi_cipro__1,0.7157674586977046,-2.247825273,-1.799592907000001,-0.4293285614999993,-1.9697559320000015
abx_media__rpmi_cipro__2,-0.3166793758933285,-2.0852249620000016,-1.4499135600000006,-0.5042331094999994,-1.8929784500000009
abx_media__camhb_cipro__1,-3.2012958575664574,-2.625730985000001,-1.928008924,-1.175896291499999,-1.2859188550000002
abx_media__camhb_cipro__2,-3.221810135192956,-2.538509690000001,-1.9979766210000007,-1.264360585499999,-1.3209167520000005
hot_tale__42c_ale3_30c__1,9.120691502491947,0.050142639999998906,0.5159980900000001,-1.8325677724999991,-0.31172612500000163
hot_tale__42c_ale3_30c__2,8.80075419343881,0.15686468999999906,0.5427964999999997,-1.4163641654999992,-0.3136982150000005
hot_tale__42c_ale3_37c__1,7.317639887352795,0.3487737099999997,0.4057139899999989,-2.2272591854999995,-0.3565505050000013
hot_tale__42c_ale3_37c__2,7.669436072116087,0.2785539099999994,0.3339483199999993,-1.7263785974999992,-0.28684450500000125
hot_tale__42c_ale3_44c__1,5.005901209471627,-0.14284623000000174,-0.1425970500000009,0.2050824925000008,0.8838351349999982
hot_tale__42c_ale3_44c__2,4.404149226982288,-0.28906252000000165,-0.39243138000000144,0.36353681350000056,0.9156934849999984
hot_tale__hot_ale3_mid_30c__1,11.336834889860386,0.4120251499999981,0.9306839299999988,-0.8924937604999994,0.005993264999998971
hot_tale__hot_ale3_mid_30c__2,10.425221161206652,0.3156422699999997,0.7885871499999997,-1.8240675114999991,-0.007385775000001259
hot_tale__hot_ale3_mid_37c__1,10.8280135825898,0.410675809999999,0.6930410799999986,-2.3743961104999998,-0.5016858060000011
hot_tale__hot_ale3_mid_37c__2,10.863074909339405,0.5526680999999982,0.18212901999999964,-2.4285270734999997,-0.5289926170000019
hot_tale__hot_ale3_mid_44c__1,10.991126472370718,0.2858280599999983,-0.07231907999999976,-0.746211463499999,0.11469567499999833
hot_tale__hot_ale3_mid_44c__2,10.349067586941764,0.3146481299999984,0.14985744999999895,-0.3847221294999987,0.2311697149999983
hot_tale__hot_ale3_30c__1,9.642631348591088,0.4818556699999981,0.5602619099999995,-1.2707398324999994,-0.4534518090000006
hot_tale__hot_ale3_30c__2,9.887092900471792,0.4128115899999987,0.6379000599999998,-1.9442698904999995,-0.32907377500000123
hot_tale__hot_ale3_37c__1,9.959773218758754,0.36526210999999975,-0.09473338000000098,-2.326553228499999,-0.4036383050000012
hot_tale__hot_ale3_37c__2,9.90520665261782,0.3166259699999987,-0.04669755000000109,-1.603193819499999,-0.27703634500000085
hot_tale__hot_ale3_44c__1,11.09190889960518,0.1939661399999988,0.03041699999999992,-0.34004138749999896,0.2275033649999987
hot_tale__hot_ale3_44c__2,11.288559400134544,-0.022946980000000398,-0.1257167800000012,-0.2433224194999992,0.2383969849999996
hot_tale__hot_ale4_30c__1,11.211895183755964,0.3799504999999997,0.4745826900000001,-1.711686133499999,-0.5464939170000012
hot_tale__hot_ale4_30c__2,11.79422531341332,0.3944826999999993,0.47728225,-1.506312515499999,-0.4072694250000009
hot_tale__hot_ale4_37c__1,11.838879939210592,0.4235538099999996,-0.036508740000000366,-2.339289436499999,-0.4599738540000011
hot_tale__hot_ale4_37c__2,11.961264817667905,0.4052748499999996,0.006677599999999728,-1.7560664364999992,-0.4451768880000007
hot_tale__hot_ale4_44c__1,4.861281085347098,0.1537476999999985,-0.2348072400000003,0.09237682450000052,0.08278536499999943
hot_tale__hot_ale4_44c__2,4.288585830919663,0.2274464299999988,-0.02788201999999984,-0.11671883349999936,0.2592138049999981
hot_tale__hot_ale8_30c__1,10.824105060341967,0.4344346599999991,0.5003851299999997,-1.581617835499999,-0.9095089900000008
hot_tale__hot_ale8_30c__2,11.112754642360844,0.3358491999999984,0.47754780999999896,-2.4362287774999998,-0.7777570690000015
hot_tale__hot_ale8_37c__1,10.599436605003694,0.4436564099999991,0.04207808999999863,-1.4584976744999991,-0.7274897240000016
hot_tale__hot_ale8_37c__2,10.315212032304192,0.4406630199999988,0.05344101000000023,-1.7668089294999991,-0.7036689320000011
hot_tale__hot_ale8_44c__1,5.091311449654326,0.11084081999999816,0.04597572999999855,-0.05925019049999936,0.012718264999998395
hot_tale__hot_ale8_44c__2,5.200155136660376,0.10588530999999968,0.016402229999998852,-0.08081313549999923,-0.09703083500000176
hot_tale__hot_ale9_mid_30c__1,9.927293708047763,0.2984983599999982,0.7667340500000002,-1.370060519499999,-0.04958338500000181
hot_tale__hot_ale9_mid_30c__2,9.72009810500844,0.13746950999999896,0.6895892899999989,-1.8362269794999992,0.13507165499999907
hot_tale__hot_ale9_30c__1,9.999144372944688,0.4141573999999988,0.3060992599999999,-1.328812883499999,-0.5928422380000011
hot_tale__hot_ale9_30c__2,9.749343597596788,0.4335377099999995,0.3901168399999992,-2.051805387499999,-0.5899957500000017
hot_tale__hot_ale9_mid_37c__1,8.598701886597173,0.4583356499999986,0.16214704999999974,-2.0778078954999994,-0.3676396550000014
hot_tale__hot_ale9_mid_37c__2,8.41789142822075,0.5065656099999991,0.30251183000000026,-1.7571480584999994,-0.2984976250000013
hot_tale__hot_ale9_37c__1,8.327526342191561,0.3972428999999984,-0.017431540000000467,-2.143685568499999,-0.38001561500000136
hot_tale__hot_ale9_37c__2,8.624234764156412,0.4677557999999991,-0.039897570000000826,-1.9852077334999996,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,4.856832746618067,0.08368033999999902,-0.006528550000000522,-0.07081159449999941,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,4.97969680709779,0.15465289999999854,0.01805195000000026,0.11493304350000065,0.5108909249999982
hot_tale__hot_ale9_44c__1,4.6269848341092095,0.11105172999999803,-0.013164540000000002,0.14589568650000118,0.24630422499999935
hot_tale__hot_ale9_44c__2,4.730754828122806,0.1877646999999989,0.055086079999998816,-0.06594008749999912,0.3875115949999994
hot_tale__hot_ale10_30c__1,10.282528612304672,0.4726956899999984,0.6820298499999993,-2.385525215499999,-0.4586983730000007
hot_tale__hot_ale10_30c__2,10.488124201644876,0.5936543299999997,0.8294365299999988,-2.1329866904999992,-0.3554030950000016
hot_tale__hot_ale10_37c__1,9.709300569383062,0.5207854599999989,0.16366317999999858,-2.7869062774999986,-0.4472314330000007
hot_tale__hot_ale10_37c__2,9.57023166431189,0.5639179299999988,0.219155709999999,-2.360531844499999,-0.37138930500000106
hot_tale__hot_ale10_44c__1,9.557849013161126,0.3170969199999991,0.19720695,-0.740647846499999,0.17887464499999872
hot_tale__hot_ale10_44c__2,9.27769553096725,0.30863948999999913,0.40407201000000015,-0.7515726884999991,0.3118577949999999
hot_tale__hot_ale16_30c__1,11.725807470362104,0.8334462299999981,0.3841273799999989,-2.1492507224999997,-0.4670126030000006
hot_tale__hot_ale16_30c__2,11.68616024053572,0.8137007699999987,0.4964038999999989,-2.2199284024999995,-0.37262998500000144
hot_tale__hot_ale16_37c__1,8.840629429161813,0.8516255199999989,0.04751098999999925,-2.7653503514999995,-0.4319210530000017
hot_tale__hot_ale16_37c__2,8.650892255903116,0.7713953199999981,0.12086526999999947,-2.241038410499999,-0.4244327150000018
hot_tale__hot_ale16_44c__1,4.158902762307215,0.4614491399999992,0.04764619999999909,0.20762182650000227,0.14055384499999946
hot_tale__hot_ale16_44c__2,2.98885802771516,0.5365010499999983,0.14272023000000011,-0.07169630849999907,0.24958026499999875
pdhr_ale__pdhR-13_51__1,6.823839860007362,0.08376887999999916,0.4327722999999999,-1.3581425154999989,0.6700591549999988
pdhr_ale__pdhR-13_51__2,6.709506733576785,0.14463305999999854,0.3703395499999989,-1.2473950474999989,0.5846834149999989
pdhr_ale__pdhR-14_46__1,8.118230035998371,0.104516649999999,0.5777341800000002,0.6974419275000008,1.1272351649999983
pdhr_ale__pdhR-14_46__2,7.883344961219921,0.008521519999998617,0.4304925399999995,0.015988234500000864,1.086679904999999
pdhr_ale__pdhR-15_51__1,8.647297896705341,0.18249854999999826,0.3268723599999994,-1.9972916194999992,0.4198660549999982
pdhr_ale__pdhR-15_51__2,8.205017121053766,0.10697756999999974,0.4201639099999994,-1.476912246499999,0.6336586649999987
pdhr_ale__pdhR-16_49__1,10.326434398251486,-0.06547885000000164,0.4786791299999997,0.4717275045000005,0.9927493249999984
pdhr_ale__pdhR-16_49__2,10.312680147497447,-0.5339224800000011,0.7340142800000002,0.4889102145000006,0.9785652549999996
tcs__del_atoC_LiAcet__1,6.336425448922663,-0.5347566690000018,-0.3126949200000002,-0.4889450454999991,0.07488206499999883
tcs__del_atoC_LiAcet__2,6.110843863457675,-0.5446829200000014,-0.20203355000000126,-0.5238207194999993,0.07669799499999819
tcs__del_atoC_LiCl__1,6.244068338869901,-0.5530623030000008,0.017716449999999998,-0.1074473244999994,0.35601839499999954
tcs__del_atoC_LiCl__2,6.224526654669842,-0.5103195170000011,0.3065478800000001,-0.4809705274999994,-0.0036651750000018532
tcs__del_atoC_m9__1,6.480027563978831,-0.44218531000000105,-0.01429938000000064,-0.3206740924999991,0.3904161849999994
tcs__del_atoC_m9__2,6.371506281724661,-0.4589042100000018,0.010779460000000185,-0.3802297734999991,0.4528970749999992
tcs__del_baeR_etoh__1,0.661220081942067,-1.6652395650000005,0.0035595199999995937,0.3571625345000005,-1.0046969490000013
