,A,PrpR,Crp,RpoN,Cra
pcoli__saCOMT_T2A__1,0.495653652517541,-0.688560318,0.3335838930000001,-0.29725888650000165,0.046489893500000434
pcoli__saCOMT_T2A__2,0.1495737129371651,-0.7405962910000001,0.4038707630000005,-0.22480344650000106,0.05354113849999997
pcoli__sfCOMT__1,0.1387529276531267,-1.129940991,0.1572444130000008,-0.8157619265000013,-0.4232924484999989
pcoli__sfCOMT__2,-0.0566320154112687,-1.036052791,0.06503750799999962,-0.7753620785000006,-0.3585808824999983
pcoli__sgAANAT_D63G__1,0.7867423469483031,-0.7034786479999999,0.18900217300000044,-0.3326699055000013,-0.1751983354999993
pcoli__sgAANAT_D63G__2,0.3306361975862124,-0.7881991339999996,0.43052260299999995,-0.3247562515000011,-0.08475152649999984
pcoli__ssDDC__1,-0.5048306606881021,-0.3677975849999999,0.20759201300000107,-0.45473696150000104,-0.09242001949999956
pcoli__ssDDC__2,0.0017481070407845,-0.367912451,0.3251403029999995,-0.4467050085000004,-0.19189270749999832
pcoli__TP53B__1,0.6461989729777003,-0.292844294,0.4237391030000008,-0.1882296565000008,-0.2322266924999985
pcoli__TP53B__2,-0.0122109398567189,-0.11600755699999965,0.4437453829999996,-0.062310198500000524,-0.2922206634999993
pcoli__WT__1,1.053214256743882,0.5414825940000001,0.5471816730000008,0.25196471849999824,-0.6626199634999992
pcoli__WT__2,1.2075747926180769,0.5111094550000002,0.4334316830000001,0.2920224274999992,-0.5518119804999992
cck__glu_ale4__1,0.2895090192967886,-1.3793352339999998,0.10431546100000057,-0.2818450385000002,-0.2689649584999989
cck__glu_ale4__2,0.2795494351737531,-1.2582935119999998,0.21222904300000067,-0.8375191875000016,-0.5186773874999986
cck__cck_ale1__1,0.2919850016772485,-1.447077615,0.14875797300000038,-0.875542244500001,-0.5003678424999984
cck__cck_ale1__2,0.3710472653457266,-1.7671323980000002,0.21173196300000008,-0.8478276895000008,-0.5049330884999987
cck__cck_ale2__1,0.2880137293243744,-1.4356667109999999,0.24320085299999936,-0.9475169255000012,-0.6694244874999988
cck__cck_ale2__2,0.3657909346202705,-1.569909443,0.2196628030000003,-0.8894887965000011,-0.6482969054999996
cck_pgi__gmos_delpgi__1,2.356335139393072,0.3342656490000002,0.6099491930000003,0.006571553499998828,-0.5053467014999988
cck_pgi__gmos_delpgi__2,4.419595586164717,0.6165924519999999,0.5151660729999996,0.2952120124999986,-0.14223112749999878
cck_pgi__pgi_ale1__1,2.1672901939051754,0.17018725000000012,0.0871969090000011,0.03354484549999981,-0.1942388004999991
cck_pgi__pgi_ale1__2,0.5041308076074624,-0.5941817929999997,0.4703615729999999,-0.3289632545000014,-0.3963984005000008
cck_pgi__pgi_ale2__2,4.318116656044497,0.4924676380000004,0.6450278430000012,-0.1639050735000005,-0.34675106649999954
cck_pgi__pgi_ale3__1,1.2955084489867663,-0.06409725099999974,0.2577020430000001,0.007994069499998702,-0.3342527414999994
cck_pgi__pgi_ale3__2,0.986388333156144,-0.7675617899999998,0.527121343000001,-0.4017349225000011,-0.4355092024999987
cck_pgi__pgi_ale4__1,0.3070924825369234,-0.941945009,0.025670410000000032,-0.31763742050000143,-0.5013595554999988
cck_pgi__pgi_ale4__2,0.0713136363597451,-1.655268292,0.14926491299999967,-0.9078056795000008,-0.8678637294999989
cck_pgi__pgi_ale4__3,0.4941989386418541,-1.386017206,0.2310494330000008,-0.8691407145000012,-0.765359769499999
cck_pgi__pgi_ale5__1,1.5843294370351932,0.21829546600000027,0.26444670300000084,-0.04482604250000222,-0.08220060349999869
cck_pgi__pgi_ale5__2,1.2987264249733952,-0.3222663769999996,0.4910110930000009,-0.5316725625000016,-0.2257072364999999
cck_pgi__pgi_ale6__1,1.1381192914573974,-0.13732824999999993,0.40659345300000105,-0.13411185050000185,-0.3492184614999996
cck_pgi__pgi_ale6__2,0.9033683040889844,-0.3785241939999997,0.6293582329999996,-0.4775874075000024,-0.4564309604999988
cck_pgi__pgi_ale7__1,0.7970952232709732,0.1375100060000003,0.4198053730000009,-0.1441814945000015,-0.2254529904999991
cck_pgi__pgi_ale7__2,0.3223082391371397,-0.3115136459999999,0.7252530329999995,-0.5893052335000002,-0.2703454224999984
cck_pgi__pgi_ale8__1,1.1402600111318604,-1.075141923,0.2900276829999999,-0.2548413645000007,-0.4433282084999988
cck_pgi__pgi_ale8__2,0.6521326492012652,-1.095825794,0.6440838830000004,-0.5838333585000006,-0.6714113714999996
cck_sdh__gmos_delsdhCB__1,0.5867206783184288,-1.917584059,0.8479485130000004,0.062360231499999585,-0.04991814949999896
cck_sdh__gmos_delsdhCB__2,0.6765735661793139,-2.542887394,0.8298960530000006,0.056222137499998937,-0.164691595499999
cck_sdh__sdh_ale1__1,1.138178334962756,0.16153159100000014,0.5440714730000007,-0.3702040085000009,-0.2973217534999977
cck_sdh__sdh_ale1__2,0.6343960602286662,0.13574781000000025,0.5592394929999998,-0.5853429765000024,-0.2008397964999995
cck_sdh__sdh_ale2__1,0.5088198351018415,-0.10071627699999963,0.4799116730000002,-0.6505461315000014,-0.1941811934999977
cck_sdh__sdh_ale3__2,0.2085262670004554,-0.435793549,0.5564179130000007,-0.5475108445000014,-0.1332925594999992
cck_sdh__sdh_ale3__1,0.979625001616363,-0.5854119870000001,0.4938992930000001,-0.5961471685000008,-0.3313534584999989
cck_sdh__sdh_ale3__3,0.6275025302478937,-0.7253108990000001,0.4853280929999997,-0.6008778045000014,-0.2994175624999986
cck_pts__gmos_delptsHIcrr__2,5.29347071298081,-1.334689378,0.4644968830000007,-0.1563252765000005,-0.06894785549999938
cck_pts__gmos_delptsHIcrr__1,3.559508359317435,-1.5185515189999998,0.649161093,-0.20221303250000133,-0.1771836544999994
cck_pts__pts_ale1__2,0.9987682396514916,0.03130439800000051,0.3294758729999998,-0.2654163194999999,-0.09525946249999873
cck_pts__pts_ale1__1,1.3858220960977738,-0.2971961649999999,0.2967783530000005,-0.2265341555000013,-0.1430249504999992
cck_pts__pts_ale2__2,0.3840001882878872,-1.4302207499999997,0.20189095299999948,-0.8789651625000019,-0.33536552049999896
cck_pts__pts_ale2__1,-0.0799600538876781,-1.290029727,0.2751297130000001,-0.910187896500001,-0.4638504844999991
cck_pts__pts_ale3__2,1.205728870288025,-1.1968375729999998,-0.4453421809999991,-0.9609956225000014,-0.07287562649999924
cck_pts__pts_ale3__1,1.1213753674349227,-1.026688218,-0.1455219379999999,-0.7625850225000024,0.06612961449999942
cck_pts__pts_ale4__2,0.4317160931102641,-1.3270180589999998,0.4206787429999999,-0.9130500165000024,-0.5897447964999998
cck_pts__pts_ale4__1,0.8281755619116903,-1.128073087,0.3875030329999998,-0.9932835145000009,-0.7425464544999993
cck_gnd__gmos_delgnd__1,-0.1551138513454305,-2.179821854,0.5155411030000003,-0.1830543285000008,-0.007248143499999138
cck_gnd__gmos_delgnd__2,0.1823365865346023,-2.027144772,0.4190796030000001,-0.12040567050000027,0.08587059449999934
cck_gnd__gnd_ale1__1,0.613780004477056,-1.86542753,0.11322853200000085,-0.8071900495000008,-0.4764336644999991
cck_gnd__gnd_ale1__2,0.3762877914739985,-1.549380294,0.14549259800000058,-0.8075885545000014,-0.3400536464999995
cck_gnd__gnd_ale2__1,0.1924586846130384,-1.624140378,0.057324061000000974,-0.8632410745000012,-0.5165471374999989
cck_gnd__gnd_ale2__2,0.6624057279606805,-1.323960578,0.0516023170000004,-0.7118772435000009,-0.4222115154999989
cck_gnd__gnd_ale3__1,0.0017385825639112,-1.537934016,0.04701789499999976,-0.7625813295000006,-0.47819383649999997
cck_gnd__gnd_ale3__2,0.424258821734424,-1.282110698,0.07806117700000037,-0.7222617405000014,-0.41844852149999934
cck_tpiA__gmos_deltpiA__1,18.38406320870548,0.34179910699999994,0.5549454330000003,-0.5274534285000003,-0.43855791649999976
cck_tpiA__gmos_deltpiA__2,16.506743044394373,1.4880430860000002,0.6484744429999996,-0.7828259425000024,-0.5393699854999996
cck_tpiA__tpiA_ale1__1,1.6739597788548586,-0.4054101349999999,0.5753141230000001,-0.3317151295000009,-0.5422065134999992
cck_tpiA__tpiA_ale1__2,1.0125224671795587,0.03826705500000038,0.5862271529999994,-0.2405007045000005,-0.5308042154999989
cck_tpiA__tpiA_ale2__1,0.5886969423512907,0.4470049300000003,0.6931617929999998,-0.4291254845000011,-0.3575995034999977
cck_tpiA__tpiA_ale2__2,0.4323456341663355,-0.10471368299999996,0.4825762030000007,-0.5798692935000007,-0.35968723449999906
cck_tpiA__tpiA_ale3__1,1.046593058944186,-0.4092830109999999,0.44486670300000064,-0.4509718735000003,-0.4179863604999996
cck_tpiA__tpiA_ale3__2,1.3025429721117932,-0.4097273349999999,0.42426745300000057,-0.4706106745000014,-0.4836626154999992
cck_tpiA__tpiA_ale4__1,0.7231064446140355,-0.4242293499999996,0.2272038629999997,-0.28283903250000186,-0.3358756154999991
cck_tpiA__tpiA_ale4__2,0.905114877998203,-0.461119938,0.19612825299999948,-0.26158748050000113,-0.4389650774999989
acid_tale__acid_ale1_pH7__1,0.7591960944317934,-1.5909381409999999,0.15268897300000006,-1.1434939765000012,-0.7334999484999987
acid_tale__acid_ale1_pH7__2,0.3095608978511082,-2.060167309,0.126066680000001,-1.095479462500001,-0.7484703014999994
acid_tale__acid_ale1_pH5__1,0.5159843367874006,-2.349570334,0.7941495229999997,-0.22479323449999988,-0.4678920374999986
acid_tale__acid_ale1_pH5__2,0.2749545354847572,-2.3379721069999997,0.8152700330000009,-0.3639794045000011,-0.3930017974999984
acid_tale__acid_ale2_pH7__1,0.9532581824450868,-2.2632490730000003,0.3388400730000001,-0.8097514835000004,-0.4118136354999988
acid_tale__acid_ale2_pH7__2,0.8394907860263328,-1.936953972,0.3230544630000001,-0.7847996785000007,-0.4763025854999992
acid_tale__acid_ale2_pH5__1,0.6016060050890508,-1.848816904,0.432644723000001,-0.609081594500001,-0.1895000094999988
acid_tale__acid_ale2_pH5__2,1.2065372339138565,-2.482120095,0.4854809929999994,-0.6521726465000013,-0.4798766974999991
acid_tale__low_Mg_ale_pH7__1,1.9628796154550288,-1.1792168140000001,0.3007467029999997,-0.8886906245000006,-0.2781370405000008
acid_tale__low_Mg_ale_pH7__2,1.6855481445638203,-1.519556586,0.3462454630000007,-0.8849519425000016,-0.2569315544999995
acid_tale__low_Mg_ale_pH5__1,0.43120741496476,-1.661751715,0.6085887329999995,-0.5974948625000014,0.10209685250000168
acid_tale__low_Mg_ale_pH5__2,0.7137940514737844,-1.6291089280000002,0.5572315630000002,-0.5990323295000008,-0.014786704499999637
acid_tale__MES_ale_pH7__1,0.3542307296528194,-2.032632092,0.4305318729999996,-0.847920310500001,-0.36790245049999903
acid_tale__MES_ale_pH7__2,0.8033539991995579,-1.826246271,0.4747332229999994,-0.8574053305000007,-0.3178411204999998
acid_tale__MES_ale_pH5__1,0.8922723382692306,-1.5619932719999998,0.4750174830000002,-0.6288421885000002,-0.02161995149999996
acid_tale__MES_ale_pH5__2,0.0596009686387078,-1.458302125,0.709374983,-0.35688139950000064,0.23128705750000125
acid_tale__gmos_pH7__1,0.7424823318832011,-1.90465428,0.4296040630000011,-0.8300912035000003,-0.41107572649999996
acid_tale__gmos_pH7__2,0.2914736591076368,-1.8970879180000002,0.4446293130000001,-0.787877366500001,-0.3790623644999993
acid_tale__gmos_pH5__1,1.3363289042085769,-1.147049195,0.6502280230000004,-0.498235170500001,-0.03752624650000058
acid_tale__gmos_pH5__2,0.8565217274634074,-1.483230967,0.7174304530000004,-0.4469137485000001,-0.05095217249999884
adnB__wt_adn__1,1.2087588407449763,0.03247381000000038,-0.4159558469999993,-0.08017981850000133,-0.6501832574999984
adnB__wt_adn__2,-0.4472447337720273,-0.750813597,0.22959581299999954,-0.5635753085000008,-0.018617202499998875
adnB__delydhB_adn__1,2.317961542757563,-0.5704652719999999,-0.5303189100000001,-0.3352252125000019,-0.9902791434999988
adnB__delydhB_adn__2,1.520591456243622,0.038788438000000536,-0.2645061010000003,-0.02026079850000073,-0.4512461614999994
ytf2__wt_glc__1,0.2888006131982948,-0.18962543100000007,0.2079942330000009,0.026521316500000225,-0.1737854134999992
ytf2__wt_glc__2,-0.1791725325374887,-0.1702164260000001,0.2538454530000003,-0.1403242235000004,-0.2856267834999988
ytf2__ybcM_glc__1,0.0577004368027957,-1.051667453,0.49687887299999994,-0.35754535949999955,-0.8907573164999993
ytf2__ybcM_glc__2,0.7469531231418263,-1.5295362280000002,0.5496294230000007,-0.234434266500001,-0.7758062414999998
ytf2__ydhB_glc__1,0.2166181173896036,-0.08223008799999976,0.3261516029999996,-0.28766580050000107,-0.3476782994999992
ytf2__ydhB_glc__2,0.4496772768330777,-0.05983019999999995,0.3955030429999997,-0.1944035625000016,-0.3220592404999998
ytf2__yfeC_glc__1,-0.1992384976110397,0.015418372000000069,0.2082961430000001,-0.2966178795000012,-0.2695613744999994
ytf2__yfeC_glc__2,-0.2801187550909438,-0.09160827499999956,0.3760682129999999,-0.2533718325000009,-0.2679638034999989
ytf2__yciT_glc__1,0.3341572721358551,-0.361866515,0.4599342330000002,-0.3762057725000014,-0.28724605449999885
ytf2__yciT_glc__2,-0.1799537878867025,-0.376195949,0.5174864029999995,-0.41714471050000057,-0.3730083484999991
ytf2__ydiZ_glc__1,0.1887662232099,-0.7469461190000001,0.2818442530000009,-0.4454550105000008,-0.3173679714999995
ytf2__ydiZ_glc__2,0.3682890832730115,-0.7819981979999997,0.28140171300000105,-0.4394860775000016,-0.20760092449999945
ytf2__ynfL_glc__1,0.1471924382059076,-0.04299610699999956,0.5107562229999996,-0.2071152765000015,-0.16880682449999895
ytf2__ynfL_glc__2,-0.1476730075420846,-0.01716503999999963,0.523190413,-0.1979544145000016,-0.15857251949999895
ytf3__wt_glc2__1,-0.0848645041312997,0.05304546700000001,0.45626287299999996,-0.2973758145000005,-0.15415739849999888
ytf3__wt_glc2__2,0.2649205139637758,0.07206043899999992,0.5116651829999999,-0.2686383705000015,-0.009575632499998932
ytf3__wt_pH7_lactate__1,0.1115189243724084,-0.398962058,0.560872303,-0.3025577295000001,-0.17338632949999955
ytf3__wt_pH7_lactate__2,0.2367703907418543,-0.6098345820000001,0.5532738630000011,-0.3075298135000004,-0.15496839349999902
ytf3__wt_pH55_lactate__1,-0.4661995964786656,-0.08527795199999977,0.7780642029999996,-0.2713144085000003,0.07032851750000102
ytf3__wt_pH55_lactate__2,-0.2695063009372037,0.08170384599999991,0.7423117129999994,-0.1981763815000015,0.022572651500000877
ytf3__wt_pH55_HCl__1,0.4077274434198618,0.18092434099999988,0.6150495429999996,-0.14377903750000165,0.12006142250000094
ytf3__wt_pH55_HCl__2,0.7000911229251588,0.1633842969999999,0.6014201329999995,-0.08646008450000052,0.10575864450000072
ytf3__dyieP_pH7__1,0.4621890297750734,-0.10143512499999964,0.4791694330000009,-0.28392996850000074,-0.18636152049999927
ytf3__dyieP_pH7__2,0.6375826910625765,-0.3781728049999997,0.42496669299999995,-0.3086236345,0.014338835500001148
ytf3__dyieP_pH55__1,-0.3419568566460965,-0.274758399,0.4390071130000006,-0.27468893050000176,-0.13868195349999898
ytf3__dyieP_pH55__2,0.1903663027315483,-0.1809031059999997,0.623551333,-0.18119692349999994,-0.053901240499999226
minicoli__aldA_f1c2__1,0.8412762996931104,-3.063900618,0.7631858827982381,-0.1677446451567377,-0.0010409760904321883
minicoli__aldA_minE__1,1.0906333698331774,-3.063900618,0.255888508978142,-0.4613290396749878,0.06666136995305827
minicoli__mg1655_glc__1,0.0509734988350517,-0.8934953898593996,-0.8470184669947685,-0.3704829184876024,-0.3291620234842085
minicoli__mg1655_glc__2,0.0064652454291244,-0.6421283574586192,-0.8039264138958604,-0.2703143587484433,-0.2747990138745049
minicoli__minE_cyt__1,-0.3873810672708142,-3.063900618,0.7601914841850306,0.7886019349758726,1.1578804653665191
minicoli__minE_cyt__2,-0.094151284801779,-3.063900618,0.4729475383347843,0.5682129305952142,0.9184972119919036
minicoli__minE_fruc__1,0.3608755926613268,-3.063900618,0.34172110794916755,0.16974512048795098,0.2258735458949648
minicoli__minE_fruc__2,0.3059057403153276,-3.063900618,0.461542666559108,0.2522901319863049,0.1216163419923193
minicoli__minE_glc__1,0.3398856666259627,-3.063900618,0.2938109111467888,0.4575701352599673,0.2289919067336603
minicoli__minE_glc__2,0.3259609080611398,-3.063900618,0.10430003951357314,0.4559865144795801,0.08756301699938884
minicoli__minE_glyc__1,0.276056468735471,-3.063900618,0.575831448418306,0.6163495728274864,0.14359910106760854
minicoli__minE_glyc__2,-0.189835932968051,-3.063900618,0.6844880187857836,0.525077400320443,0.09408744443247308
minicoli__minE_Fe_starve__1,0.2529690368206156,-3.063900618,0.5804469724508969,0.5254784368538026,0.5265902127887463
minicoli__minE_Fe_starve__2,-0.0714164877777095,-3.063900618,0.6236096478485607,0.7170134566210127,0.6077659215484461
minicoli__minE_LB__1,0.2138401086136049,-3.063900618,-0.5768918406871162,-0.05756709454705523,-0.9423118604298484
minicoli__minE_LB__2,0.0576646056482732,-3.063900618,-0.8092098841975535,-0.04966272201667898,-0.8901868794333421
minicoli__minE_N_starve__1,-0.1952285056185295,-3.063900618,0.3528053698058322,0.7858134969782835,0.33316990234676513
minicoli__minE_N_starve__2,-0.1265133401585128,-3.063900618,0.4807614269391625,0.4810573500214765,0.10215952977588838
minicoli__minE_osm__1,0.1132947973573017,-3.063900618,0.3547041686708319,1.3623595312507586,0.6342226502272155
minicoli__minE_osm__2,0.2393830000317047,-3.063900618,0.5658446295801518,1.3285935967463836,0.7587840974660942
minicoli__minE_ph5__1,0.1575076790290413,-3.063900618,0.6501761031624761,0.8671641466879159,0.3386778718437196
minicoli__minE_ph5__2,-0.1404825638272228,-3.063900618,0.6347492200625684,0.8151617035143985,0.4408421558570934
minicoli__minE-pyr__1,-0.2644921972617901,-3.012566460745358,0.9884421842001724,0.5050159455326675,1.1652864392325257
minicoli__minE-pyr__2,-0.2471344856654656,-3.063900618,0.5805078277861995,0.27520154353557125,0.3047828212918233
minicoli__minE_sorb__1,0.7882580695312273,-3.063900618,0.6284983244472482,0.3820207331953149,0.6671229684637847
minicoli__minE_sorb__2,0.5657000027633615,-3.063900618,0.6064916202251851,0.30250247498129035,0.563672140768559
minicoli__minE_urid__1,0.8642933429853763,-3.063900618,0.4108001218596762,0.15541964053356772,-0.13167043968619566
minicoli__minE_urid__2,0.655512811860978,-2.9747376607241085,0.34830946039232913,0.035083615369130065,-0.1245194724183678
minicoli__W3110_cyt__1,2.790559200561522,0.402552006151041,-0.2741512513245965,-0.3527190028747791,0.1448838533264114
minicoli__W3110_cyt__2,2.517613954662796,0.2453344885478974,-0.2471138346472994,-0.5259579346822862,0.3262745956970283
minicoli__W3110_glc__1,3.6014208665750944,-0.7366974881214761,-0.3286400323548726,-0.9028835271614469,-0.2665712299427758
minicoli__W3110_glc__2,0.7802137952157442,-1.3748506981104216,-0.4080395046534289,-0.9121351783330472,-0.7695094578213713
minicoli__W3110_glyc__1,4.257295961817851,1.0946762636777123,0.1888029313895725,-0.1992169393680676,0.5170723144718874
minicoli__W3110_glyc__2,4.288624421756611,1.0771587852523972,0.16079573130215685,0.015611276798995988,0.6168351825370406
minicoli__W3110_Fe_starve__1,1.1057812091556134,-0.11144229099457714,-0.39335282894219503,0.4227142866905727,-0.5947978903723188
minicoli__W3110_Fe_starve__2,0.4943735650226095,-0.6899892349179901,-0.3767980913136952,0.18874960485434755,-0.6819718593879598
minicoli__W3110_LB__1,0.4755977212119435,-1.45471810950988,0.4782054662101167,-0.34189001966602817,0.9974218791606244
minicoli__W3110_LB__2,0.319408976892793,-1.068063695632641,0.4998332578699021,-0.2577511863816273,1.0665668088663445
minicoli__W3110_N_starve__1,4.342101553321706,-1.4064552345424584,-0.3672969470778735,-0.2163389085995373,-0.6306375321997377
minicoli__W3110_N_starve__2,4.650606168131577,-0.9928714917982749,-0.17080551194691118,0.011621892135099898,-0.4752042379661887
minicoli__W3110_osm__1,1.5942173776938338,-0.028981595757140436,0.18475333822734186,-0.2526018273411861,0.23952101885389346
minicoli__W3110_osm__2,1.827074266477888,-0.11304072135729015,0.21075048409365135,-0.2716481172430925,0.09663737557600438
minicoli__W3110_ph5__1,1.1082038177298406,-0.8192291928944089,-0.0020982938586069366,-0.12969602412985104,-0.11264318501498673
minicoli__W3110_ph5__2,0.8291097319234568,-1.0292230898110062,0.06374104599613695,-0.09687499314659044,-0.14640191358315136
minicoli__W3110_pyr__1,5.535109794751936,0.7409526771590618,0.6437353797175921,-0.26833085587225897,0.20403512970052876
minicoli__W3110_pyr__2,6.177528742431929,0.8008139717326412,0.8084862253725884,0.1622864379498168,0.2152523078309372
minicoli__W3110_sorb__1,5.495282376764652,1.1147379142488492,-0.3697472429572191,-1.0979837183425571,-0.20337381926513576
minicoli__W3110_sorb__2,5.5754467580008615,0.8318563921230999,-0.2282472383218792,-1.0459936316547838,-0.2077984855544361
minicoli__W3110_urid__1,12.176979563123895,-0.486656495206561,-0.14597371871249898,-0.3292351439962333,-0.5058289854718065
minicoli__W3110_urid__2,12.660649434135005,-0.526237457870629,0.0011588474703554395,-0.08663855626195628,-0.5875989247776507
minicoli__W3110_WT_glc__1,0.4518302245153137,-1.0680381180927352,-0.05853650097271945,0.015273073894910285,0.07198756357234881
minicoli__W3110_WT_glc__2,0.3357105060577264,-1.170383191389,-0.2736059720925805,-0.32115126028929897,-0.16488827961705702
minicoli__W3110_WT_osm__1,0.9109680028277688,-0.32015992836874885,-0.4068572548991813,-0.13905629038965373,-0.2134448593474101
minicoli__W3110_WT_osm__2,0.361663840315561,0.14903283027548264,-0.26682409365055193,0.1199405948314265,0.0678482388372652
eep__BOP27__1,-0.016503115451208,-1.6391283364776472,0.09382866102208354,-0.6475323565505917,-0.17365266553616188
eep__BOP27__2,0.3009381142636794,-1.1296581045221028,0.13043922998821067,-0.5660511590208941,-0.10666454289832572
eep__BOP1000__1,0.8963886805661463,-1.138889294244264,0.7723290743721964,-0.2800959137944528,0.4358023160832234
eep__BOP1000__2,0.6768749616299844,-2.5101178267311512,0.49579595280529,-0.20979638385692206,0.16063440391295192
eep__BOP27_ndh-cydB-appC__1,-0.083085801205977,1.0330995422266724,0.7178399562547568,-0.0047024722215027745,-0.1838445352857292
eep__BOP27_ndh-cydB-appC__2,0.909689253264813,0.9887415171540486,0.7133880226929996,-0.20065168873657235,-0.09503015074006528
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.2869395597605608,-1.8510666123581667,-0.5253466876128723,-2.2920405219835187,-0.8397980197228989
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.5889923589956978,-0.6272333987574372,-0.2758437215494869,-1.9618610554876683,-0.3814461639772429
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,1.0890987237878471,0.004460941140492114,0.028680680978968812,-1.1895800407960166,-0.9315392281276421
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.9343609000617492,-0.34286439497873955,0.12755066767542012,-1.1755644992889236,-1.0732862877913067
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,2.1816610082189345,-0.353810350724896,0.3217998396952169,-0.8523627132020284,-0.8251676247990147
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,1.373874491749473,-0.2280056031023987,0.7396323977227315,-0.8004253097073732,-0.6278754800358746
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.766281311648943,-0.7310437750703946,0.3720932222038407,-0.7992399957266585,-0.2976590340733347
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.697118081073262,-0.9978267112250148,0.6134547669373926,-0.4024544173289089,-0.1028714499408343
eep__BOP27_nuoB-cydB-appC__1,1.4721364998765418,-0.5358222276044389,0.4882750943039085,-0.3123485350589137,-0.7715792655171825
eep__BOP27_nuoB-cydB-appC__2,-0.1921144654126298,-0.2743100330620196,0.11815421918128875,-0.7476469202443088,-0.8689160572629664
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.4366459747792737,-0.7156579115021109,-0.21372449261360948,-1.0246791966259448,-0.17779219544248726
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.8821038738886402,-1.143088892444539,-0.06724694596392844,-1.015023841891126,-0.07569008955575462
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.291490576397285,0.0004704679028018077,0.08839676249674255,-0.6086170875089136,0.11503628188100025
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.455507029790568,-0.17003768899844918,0.15877789631800887,-0.5782169807278734,0.26848859330994834
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.4717793182452647,-1.4917499064657251,-0.17916595071337582,-1.81095057713028,-0.8080588829611868
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.7459599189570905,-1.3983417786884909,-0.09374282793228694,-1.6812105807216617,-0.6275174450943872
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.0569986676496048,-0.4111104150533076,-0.21533576919100209,-1.5162472239801523,-0.6713775184689403
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.9956337097277396,-1.6795071864288016,-0.22582268173968426,-1.4934440179985646,-0.8627350662374482
eep__BOP27_ndh-cyoB__1,0.8088278690395527,-0.7182355588073617,0.3901020806678357,-0.13846081090150794,0.12204145132596622
eep__BOP27_ndh-cyoB__2,0.4409503039357822,-0.6895837222148633,0.4659621036932382,-0.20149901350437285,0.2640895637384881
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,3.006339966322394,-1.7317316219171186,-0.3892631557815793,-1.667402643891304,-1.3458612212297716
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,1.568567935243356,-2.352850663331146,-0.3696585111725295,-1.7824384686117698,-1.1895417680746592
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.9224100430014536,-1.8747026038861436,-0.0005791883812236165,-1.4203074344408506,-1.1413755691984724
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.0363111790133923,-2.4026227860414044,0.02281436954393712,-1.168436530987667,-0.7558443032296838
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.232816034752608,-2.5027385849432204,0.2178899696497876,-1.5460266497014832,-1.0457380626277626
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.2006938169037904,-2.1302971264581805,0.20618357401769136,-1.2899295853659964,-1.1036840852127296
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,1.309370954914053,-2.5301987178636707,0.22911237248339056,-1.5939106753622694,-1.4368489966026783
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,1.3451292616519637,-2.0243341328962234,0.3309433360820844,-1.3572340236777736,-1.2563447166754305
eep__BOP27_nuoB-cyoB__1,0.8401229647342504,-1.1652217343913416,0.3184592194490801,-0.23684138779110955,0.3180709048401491
eep__BOP27_nuoB-cyoB__2,0.9898449898187818,-1.0633747603469117,0.4559210903879496,-0.1075702841270214,0.3542206491578579
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.4083442059913411,-1.8357851803642693,0.7765435519830799,-0.03379277292562932,0.024057670593871986
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.5522676746464137,-1.8933014242565376,0.59322303693056,-0.18194168744033767,0.030796354535242543
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.773322067121739,-1.7221804817521382,0.9087634004837568,0.07499738556568047,-0.107365800599184
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,1.5051148232391025,-1.9600900526849356,0.8216013681301941,0.12233351729778084,0.08939512172010744
