,A,CsqR
hot_tale__hot_ale9_44c__2,1.9808747532099455,0.7527833240000001
hot_tale__hot_ale10_30c__1,-0.8233247810111725,-0.3159475519999999
hot_tale__hot_ale10_30c__2,-0.7611254744480341,-0.21361331499999905
hot_tale__hot_ale10_37c__1,0.2562212721074075,0.07622576500000022
hot_tale__hot_ale10_37c__2,0.8493393423189094,0.023402210000000426
hot_tale__hot_ale10_44c__1,3.637837884699701,0.7170396280000002
hot_tale__hot_ale10_44c__2,3.7580104287107887,0.961076975000001
hot_tale__hot_ale16_30c__1,0.0407714022256868,-0.3561398130000004
hot_tale__hot_ale16_30c__2,-0.3364495099597266,-0.5266115620000003
hot_tale__hot_ale16_37c__1,0.2448393560144052,0.020527986999998585
hot_tale__hot_ale16_37c__2,0.749264229939048,-0.13242447400000046
hot_tale__hot_ale16_44c__1,2.576737095416572,0.9533805450000008
hot_tale__hot_ale16_44c__2,1.559488671473635,1.0792474809999997
pdhr_ale__pdhR-13_51__1,1.166950097076867,-0.22122646700000012
pdhr_ale__pdhR-13_51__2,1.445314053660132,-0.1633701030000001
pdhr_ale__pdhR-14_46__1,1.0084300502514516,-0.4097069439999999
pdhr_ale__pdhR-14_46__2,0.7037482833495505,-0.3013092820000001
pdhr_ale__pdhR-15_51__1,1.0891046559455653,-0.28458092300000004
pdhr_ale__pdhR-15_51__2,1.556904572964146,-0.34998740500000025
pdhr_ale__pdhR-16_49__1,1.7575883354577817,-0.3706579329999995
pdhr_ale__pdhR-16_49__2,1.3970299427146418,-0.33719456600000003
tcs__del_atoC_LiAcet__1,0.6486167497097304,-0.5631856829999995
tcs__del_atoC_LiAcet__2,0.8511342320187866,-0.4841580529999998
tcs__del_atoC_LiCl__1,0.9712901438807636,-0.26929046899999953
tcs__del_atoC_LiCl__2,1.0790097152924636,-0.3115604249999997
tcs__del_atoC_m9__1,0.8938493671570648,-0.2458645799999992
tcs__del_atoC_m9__2,0.7023989536528638,-0.17438687699999988
tcs__del_baeR_etoh__1,4.208034234064524,-0.22452945400000068
tcs__del_baeR_etoh__2,3.170875626978624,-0.21072556300000045
tcs__del_baeR_lb__1,1.7403088884734146,-0.8648682689999996
tcs__del_baeR_lb__2,2.374399858394247,-0.8007745359999996
tcs__del_btsR_01xlb__1,0.5909566539411805,-1.3988251370000002
tcs__del_btsR_01xlb__2,0.7193019724344264,-1.3889038480000002
tcs__del_btsR_lb__1,2.9763900941102555,1.0108848440000004
tcs__del_btsR_lb__2,3.4472315776280045,1.067183184
tcs__del_btsR_pyruvate__1,1.0225812194075028,-1.3975417739999996
tcs__del_btsR_pyruvate__2,0.6492727543216579,-1.306683701
tcs__del_cpxR_etoh__1,3.4828713941341727,0.12187893000000027
tcs__del_cpxR_etoh__2,4.003654153855922,0.12830457600000056
tcs__del_cpxR_lb__1,2.094466533913595,-0.5280770399999994
tcs__del_cpxR_lb__2,2.494803624267482,-0.6392299759999993
tcs__del_cusR_CuSO4__1,2.972460152143478,-0.2415120929999999
tcs__del_cusR_CuSO4__2,2.304600189577746,-0.1545137780000001
tcs__del_cusR_lb__1,2.8957918151884217,0.618020284
tcs__del_cusR_lb__2,2.491323480435815,0.5742844480000002
tcs__del_kdpE_01-kcl__1,-0.2322920940492211,-0.9448586099999998
tcs__del_kdpE_01-kcl__2,-0.200388683887259,-1.02736364
tcs__del_kdpE_115-kcl__1,-0.8464612546115627,-1.1318245719999993
tcs__del_kdpE_115-kcl__2,-0.799782039043339,-1.2176285780000002
tcs__del_phoB_m9__1,0.1520515196823572,-0.2982398689999997
tcs__del_phoB_m9__2,0.1837817080629441,-0.3598191049999997
tcs__del_phoB_m9p__1,3.4064810727802786,-1.1867035269999997
tcs__del_phoB_m9p__2,3.419740995025929,-0.986338055
tcs__del_rcsB_etoh__1,5.36733058524592,1.2052820760000005
tcs__del_rcsB_etoh__2,5.599550817412551,1.2671795900000005
tcs__del_rcsB_lb__1,1.77648330078135,0.3052430519999998
tcs__del_rcsB_lb__2,1.844255723004712,0.16275856000000033
tcs__del_zraR_lb__1,2.879531320823858,1.2573483650000004
tcs__del_zraR_lb__2,3.056066818514695,1.2603967729999999
tcs__del_zraR_zncl2__1,2.025530488189476,0.7621832640000017
tcs__del_zraR_zncl2__2,1.9811436413700227,0.785527847
tcs__wt_01-kcl__1,0.1546148088957554,-1.2893244659999998
tcs__wt_01-kcl__2,0.0871146326447722,-0.986991552
tcs__wt_01xlb__1,1.5103969641567654,-0.8688063970000002
tcs__wt_01xlb__2,0.9433713807011834,-0.9672971419999996
tcs__wt_115-kcl__1,-1.129410658102926,-0.9476022830000002
tcs__wt_115-kcl__2,0.0972252347727743,-1.077417648
tcs__wt_CuSO4__1,2.1255343898481995,0.5860029520000003
tcs__wt_CuSO4__2,2.8209892921372104,0.6095903480000002
tcs__wt_etoh__1,5.118264451510613,1.6886612550000004
tcs__wt_etoh__2,5.29304608748248,1.6612320619999998
tcs__wt_lb__1,1.0657387933756657,-0.07993380200000022
tcs__wt_lb__2,1.2277462440791336,-0.336382092
tcs__wt_LiAcet__1,0.945549749536996,-0.4867352459999994
tcs__wt_LiAcet__2,0.0183637645865411,-0.3783830429999995
tcs__wt_LiCl__1,0.7207770358522074,-0.38914730900000016
tcs__wt_LiCl__2,0.5296307214999199,-0.3058700280000002
tcs__wt_m9p__1,2.697500274966064,-1.0963652879999994
tcs__wt_m9p__2,2.720056427831325,-1.0347107739999997
tcs__wt_pyr__1,1.290678895412243,-0.9101147979999996
tcs__wt_pyr__2,2.090876847324901,-0.913303367
tcs__wt_zncl2__1,2.6013130544898933,0.4441220900000005
tcs__wt_zncl2__2,2.96579860813907,0.5027228419999998
ros_tale__0_0_0pq__1,1.0536387076996645,-0.11169992800000016
ros_tale__0_0_0pq__2,1.2075399781911238,-0.16294711699999986
ros_tale__0_0_250pq__1,0.2644608609120442,0.461510285000001
ros_tale__0_0_250pq__2,0.3054056612238907,0.43342921900000064
ros_tale__1_mid_250pq__1,0.1584913736924205,-0.11664841599999942
ros_tale__1_mid_250pq__2,0.2830403813574174,-0.13197097499999974
ros_tale__1_0_0pq__3,0.9093063252930966,0.014138295000000413
ros_tale__1_0_0pq__4,1.304742511257809,0.21861692099999971
ros_tale__1_0_250pq__1,0.3849920791766553,0.0471101479999998
ros_tale__1_0_250pq__2,0.641893696179009,0.0469829319999997
ros_tale__1_0_750pq__1,-0.9889446461565536,-0.936926915
ros_tale__1_0_750pq__2,-0.9999949740196488,-0.7474389779999999
ros_tale__1_1_0pq__1,0.2464060006987144,-1.4246857779999995
ros_tale__1_1_0pq__2,-0.4576715997515739,-1.31283321
ros_tale__1_1_250pq__1,-0.7161440359151883,-1.5496699269999998
ros_tale__1_1_250pq__2,-0.0029989455556674,-1.5613639039999994
ros_tale__1_1_750pq__1,0.3599636915023126,-1.2539244930000004
ros_tale__1_1_750pq__2,-0.1772261717687213,-1.423499359
ros_tale__1_2_0pq__1,-0.068025167583398,-1.1478721930000004
ros_tale__1_2_0pq__2,-0.716290889926728,-1.2086210199999998
ros_tale__1_2_250pq__1,-0.2828075244709451,-0.8783965459999994
ros_tale__1_2_250pq__2,-0.1548640595266287,-0.8098181740000001
ros_tale__1_2_750pq__1,0.4720793901139008,-0.8200593759999997
ros_tale__1_2_750pq__2,0.1644737098922417,-0.9545765369999994
ros_tale__1_3_0pq__1,0.5157387139054577,-0.9308328
ros_tale__1_3_0pq__2,0.3027080230438779,-1.121483542
ros_tale__1_3_250pq__1,0.4838949131615208,-0.9056683959999994
ros_tale__1_3_250pq__2,0.5141269554961653,-0.8002601389999997
ros_tale__1_3_250pq__3,0.2434742748805324,-0.646699838
ros_tale__1_3_250pq__4,-0.1023733054005593,0.04742232599999952
ros_tale__1_3_750pq__1,0.6319958177449196,-0.7719134250000002
ros_tale__1_3_750pq__2,0.5225460472771799,-1.217379557
ros_tale__1_4_0pq__1,-0.3149440414179477,-1.3523249309999998
ros_tale__1_4_0pq__2,-0.1008606802210691,-1.0550440430000003
ros_tale__1_4_250pq__1,0.0542583844096787,-1.0353305530000003
ros_tale__1_4_250pq__2,0.1459237353351068,-0.8021462179999999
ros_tale__1_4_750pq__1,-0.0367815553745053,-1.1832788109999992
ros_tale__1_4_750pq__2,-0.2836260869914576,-1.2437660389999996
ros_tale__1_4_750pq__3,0.1351493456491635,-0.4641821200000002
ros_tale__1_4_750pq__4,-0.7120221354012018,-0.5932540589999995
ros_tale__2_mid_250pq__1,0.0944874502807601,0.1046165890000017
ros_tale__2_mid_250pq__2,0.2082276111688746,-0.099812311
ros_tale__2_0_0pq__1,0.5209041922466047,-0.2984893700000004
ros_tale__2_0_0pq__2,0.3967234255282766,-0.32278398500000005
ros_tale__2_0_250pq__1,0.5094867498977513,-0.14628308499999942
ros_tale__2_0_250pq__2,0.6794540958874318,-0.003795175999999678
ros_tale__2_0_750pq__1,-0.4317034567342353,-0.484528643
ros_tale__2_0_750pq__2,-0.2706476418817007,-0.5269408200000001
ros_tale__2_1_0pq__1,0.3636498493121513,-0.7673615900000001
ros_tale__2_1_0pq__2,0.1530167638082984,-0.4707044480000002
ros_tale__2_1_250pq__1,0.6002002596417918,-0.08693096499999964
ros_tale__2_1_250pq__2,-0.1305779870921094,-0.30108045400000005
ros_tale__2_1_750pq__1,-0.0966210315971771,-0.377494005
ros_tale__2_1_750pq__2,0.0036445166724038,-0.3409622859999999
ros_tale__2_1_750pq__3,-0.1512018819422351,-0.66519233
ros_tale__2_2_0pq__1,-0.5009303946781785,-0.8527940300000001
ros_tale__2_2_0pq__2,0.5364023164078191,-0.6473362570000001
ros_tale__2_2_250pq__1,-0.096446653794781,-0.9449150280000004
ros_tale__2_2_250pq__2,-0.2823490606583077,-0.8396484229999999
ros_tale__2_2_750pq__1,-0.1867435722583903,-0.65906397
ros_tale__2_2_750pq__2,-0.0332706785611144,-0.6742946040000001
ros_tale__2_3_0pq__1,0.8941479123390613,-0.5003666930000001
ros_tale__2_3_0pq__2,0.16840204004568,-0.7760438949999999
ros_tale__2_3_250pq__1,0.5554626959692852,-0.7631731239999997
ros_tale__2_3_250pq__2,0.1415666274437543,-0.7668629099999995
ros_tale__2_3_750pq__1,0.3450890447153293,-0.5306379170000001
ros_tale__2_3_750pq__2,0.3482321185361253,-0.9873453719999984
ros_tale__3_0_0pq__1,1.0357478318020117,-0.009423347000000248
ros_tale__3_0_0pq__2,1.2219227316364698,-0.2691021669999998
ros_tale__3_0_250pq__1,3.058962195927017,-0.035865090999999794
ros_tale__3_0_250pq__2,1.266945721176546,0.038256909000000235
ros_tale__3_0_750pq__1,2.92826140598606,-0.1094058259999997
ros_tale__3_0_750pq__2,2.984292021075254,0.13233459099999936
ros_tale__3_1_0pq__1,1.2712080160616372,-0.6463315530000004
ros_tale__3_1_0pq__2,0.8782104899168129,-0.2686263640000002
ros_tale__3_1_250pq__1,0.7278914813457892,-0.5025398299999999
ros_tale__3_1_250pq__2,1.1203802249568064,-0.4174316539999996
ros_tale__3_1_750pq__1,0.7276301509003347,-0.4323257759999999
ros_tale__3_1_750pq__2,0.5842624206927112,-0.38487472399999945
ros_tale__3_2_0pq__1,2.8626056568072107,0.6145544109999994
ros_tale__3_2_0pq__2,3.242655305402592,0.7046512359999992
ros_tale__3_2_0pq__3,3.0104013132260645,0.6132535709999996
ros_tale__3_2_0pq__4,3.1140307106800225,0.868541199
ros_tale__3_2_250pq__1,0.7333331873879543,-1.2869674909999995
ros_tale__3_2_250pq__2,0.1219941244963567,-1.1972695389999997
ros_tale__3_2_750pq__1,-0.0107797215539988,-1.142903285
ros_tale__3_2_750pq__2,0.1543221230541389,-1.862617416
ros_tale__3_3_0pq__1,1.5680777378274022,0.11327345599999995
ros_tale__3_3_0pq__2,2.0643840199377226,0.5438636490000004
ros_tale__3_3_0pq__3,1.9117029443259117,0.1060062420000003
ros_tale__3_3_0pq__4,2.032002440783186,0.6324024970000002
ros_tale__3_3_250pq__1,1.2008402155038207,-0.7305851370000003
ros_tale__3_3_250pq__2,0.7237833071266959,-0.5782117499999995
ros_tale__3_3_750pq__1,0.5454788655809952,-0.5307275809999998
ros_tale__3_3_750pq__2,1.251988080966197,-0.5596728539999996
ros_tale__3_4_0pq__1,0.4335237557642836,-0.7583205799999995
ros_tale__3_4_0pq__2,0.5423008987013265,-0.7371958159999998
ros_tale__3_4_250pq__1,0.9440015045572456,-0.6751410929999997
ros_tale__3_4_250pq__2,1.0009014957007376,-0.7725204909999999
ros_tale__3_4_750pq__1,0.8064160884521181,-0.888238018
ros_tale__3_4_750pq__2,0.7622405580930227,-1.0317813229999997
pcoli__atASMT_325G__1,1.8108303238608576,0.1820048329999997
pcoli__atASMT_325G__2,0.9729065955891336,0.2450780190000001
pcoli__bpTDC__1,2.0901925370896013,0.26637418099999977
pcoli__bpTDC__2,2.420777405247999,0.2027318850000004
pcoli__BRCA__1,1.2526087627152784,0.3453780159999997
pcoli__BRCA__2,1.199071124865695,0.21109884300000026
pcoli__BRCActrl__1,0.8692288751823898,0.2511799600000009
pcoli__BRCActrl__2,1.3977591205076825,0.4452370390000002
pcoli__BRCAswap__1,1.473072570879526,0.19120694400000016
pcoli__BRCAswap__2,1.7597175523438109,0.24353507699999974
pcoli__btAANAT__1,1.4943264551065178,0.16833343800000033
pcoli__btAANAT__2,1.6432451382200426,0.247535654
pcoli__btASMT__1,1.3095326029762049,-0.16941735400000013
pcoli__btASMT__2,1.2701940803912166,0.01727251199999991
pcoli__CC1__1,1.4675926283508154,0.29916714800000044
pcoli__CC1__2,1.1358390230886417,0.1048176990000016
pcoli__ccCOMT__1,1.5512256763723171,0.2689988359999997
pcoli__ccCOMT__2,1.3800699911800032,0.13238272500000026
pcoli__ckDDC__1,1.3516036499187032,0.0765156970000005
pcoli__ckDDC__2,1.7723209142822336,0.1273609500000008
pcoli__CNTF_belt__1,1.5611045334811444,0.2758579980000002
pcoli__CNTF_belt__2,1.0397936703445174,-0.10834853699999948
pcoli__cobPNMT__1,1.4443128887950838,0.2440416130000003
pcoli__cobPNMT__2,1.6935185972364624,0.1934906500000002
pcoli__cvPhhB__1,1.1718252654833372,0.29649929099999994
pcoli__cvPhhB__2,0.9231009520420446,0.377112908
pcoli__ggAANAT__1,0.7955919782433475,0.16772082000000044
pcoli__ggAANAT__2,1.2216492345120251,0.2461508240000017
pcoli__ggTPH__1,1.557315251893252,0.19137196099999976
pcoli__ggTPH__2,1.5800077549606732,0.12380296200000007
pcoli__hsAANAT__1,1.376323290133122,-0.2596716089999997
pcoli__hsAANAT__2,1.2195363169398792,-0.1586244240000001
pcoli__hsASMT__1,1.447541050834983,0.20647622300000013
pcoli__hsASMT__2,1.6134025641560117,0.2683663850000002
pcoli__hsPNMT_mb__1,1.2456348949304348,0.3464402079999997
pcoli__hsPNMT_mb__2,1.3350990265619225,0.16218428200000012
pcoli__hsTPH__1,0.5582905210565214,0.18158964300000055
pcoli__hsTPH__2,0.6074248742281125,0.2789250780000003
pcoli__hsTPH_E2K__1,1.4618640631181377,0.1781626309999993
pcoli__hsTPH_E2K__2,1.5725686207169571,0.21112288000000048
pcoli__hsTPH_E2K_N91I_P99C__1,1.1828834491981493,0.1818518100000004
pcoli__hsTPH_E2K_N91I_P99C__2,0.9412851979427028,0.1974162950000009
pcoli__hsTPH_N158trunc__1,1.7943975549940716,0.35478427500000104
pcoli__hsTPH_N158trunc__2,1.791812585361325,0.3130290330000003
pcoli__hsTPH_N174trunc__1,1.342051015685058,0.1952184259999994
pcoli__hsTPH_N174trunc__2,1.1368098664499258,0.5544700240000004
pcoli__hsTPH_Ntermtrunc__1,2.3788242161193147,0.6021182500000002
pcoli__hsTPH_Ntermtrunc__2,1.8025382709164643,0.2736463630000001
pcoli__hsTPH1__1,1.885673242341096,0.2823243010000001
pcoli__hsTPH1__2,1.6657138197698862,0.22493644700000012
pcoli__MBP__1,1.8200128739362629,0.008906130000000623
pcoli__MBP__2,1.408943497488942,0.24368709200000005
pcoli__msCOMT__1,1.7322632347680709,0.4192891550000004
pcoli__msCOMT__2,1.5473738848472574,0.5166817209999994
pcoli__ocAANAT__1,1.2809001080514,0.0996279590000002
pcoli__ocAANAT__2,1.3840015493086362,0.19441713199999988
pcoli__osTDC_K374H__1,1.799452640473718,0.2765748219999997
pcoli__osTDC_K374H__2,1.514194255273888,0.14405369800000045
pcoli__osTDC_K374L__1,1.936209567815375,0.409219523
pcoli__osTDC_K374L__2,1.5896540580390632,0.3098176270000001
pcoli__osTDC_K374Q__1,2.109208392839763,0.2591025280000005
pcoli__osTDC_K374Q__2,2.091487238949924,0.2572051630000001
pcoli__osTDC_L360V__1,1.6627366603112383,0.1814696500000004
pcoli__osTDC_L360V__2,1.904335498447168,0.407156884
pcoli__pmTPH__1,1.5367709139510588,0.09026188700000047
pcoli__pmTPH__2,1.6061019363122675,0.2973393020000001
pcoli__RFC__1,1.3786893839706116,0.14724865599999948
pcoli__RFC__2,0.9557167103820268,0.2041025800000007
pcoli__RFCctrl__1,1.0495191259577357,0.016998999000000126
pcoli__RFCctrl__2,1.0328532328595446,-0.20317594299999972
pcoli__RFCnopause__1,1.0600343350874466,0.10592049400000024
pcoli__RFCnopause__2,1.5190850914023668,-0.07338776099999933
pcoli__RFCpluspause__1,2.2614738912851053,0.3947633669999986
pcoli__RFCpluspause__2,2.796006599045059,0.17462499000000076
pcoli__rnCOMT_sol__1,1.857516790099772,0.10926016500000024
pcoli__rnCOMT_sol__2,1.564230410036754,0.06366176700000015
pcoli__rnPNMT__1,1.4893288526987718,0.21116451199999986
pcoli__rnPNMT__2,1.8266434682435928,0.27280768500000097
pcoli__rnTDC__1,1.3891927887203508,0.24265334600000002
pcoli__rnTDC__2,1.2812343616249715,0.1738792130000002
pcoli__rnTDC_trunc__1,1.7523729897106823,0.5815227200000006
pcoli__rnTDC_trunc__2,1.945456140113734,0.7575868969999995
pcoli__saCOMT_T2A__1,1.019483226401945,0.2772365880000001
pcoli__saCOMT_T2A__2,1.1132306344403269,0.2353335700000008
pcoli__sfCOMT__1,1.5558353773147735,0.18905098199999948
pcoli__sfCOMT__2,1.745688992041509,0.18247231099999967
pcoli__sgAANAT_D63G__1,1.4416221835214265,0.3864817829999998
pcoli__sgAANAT_D63G__2,0.9919092253901473,-0.01304649699999949
pcoli__ssDDC__1,1.6724762998463776,0.2331873559999993
pcoli__ssDDC__2,1.3393090907481302,0.22133823700000035
pcoli__TP53B__1,1.6531754036978286,0.2555185780000002
pcoli__TP53B__2,1.6827274052622911,0.26887876800000043
pcoli__WT__1,1.7956804856926871,0.2903151500000005
pcoli__WT__2,1.4128506990994418,0.2817192669999997
cck__glu_ale4__1,0.676356732457205,0.32757643900000044
cck__glu_ale4__2,0.94348570599107,-0.0586007740000003
cck__cck_ale1__1,0.7356146990963969,-0.11388714499999965
cck__cck_ale1__2,0.8834309636480165,-0.20978357499999944
cck__cck_ale2__1,0.1460382148945418,-0.10798928999999903
cck__cck_ale2__2,0.4538699907968775,-0.1609325109999995
cck_pgi__gmos_delpgi__1,1.5830451009524646,0.09286975400000053
cck_pgi__gmos_delpgi__2,2.242263826267976,0.2601807840000001
cck_pgi__pgi_ale1__1,2.742832380131853,0.3677393990000004
cck_pgi__pgi_ale1__2,1.6321581927233664,-0.1407767799999995
cck_pgi__pgi_ale2__2,1.4630736503281667,0.11869425099999995
cck_pgi__pgi_ale3__1,0.95143314412705,0.3430301729999998
cck_pgi__pgi_ale3__2,0.5068599238395738,-0.03259519400000066
cck_pgi__pgi_ale4__1,0.5648834811179142,0.18961393699999984
cck_pgi__pgi_ale4__2,0.7649837393619999,-0.33310119400000016
cck_pgi__pgi_ale4__3,0.435582128131017,-0.40857279300000027
cck_pgi__pgi_ale5__1,2.034548101482279,0.5125068740000005
cck_pgi__pgi_ale5__2,2.1693032521838163,0.2732371579999997
cck_pgi__pgi_ale6__1,1.7880959963972916,0.4956244270000001
cck_pgi__pgi_ale6__2,1.338337125536913,0.3296584019999997
cck_pgi__pgi_ale7__1,2.069399022631408,0.4552936130000002
cck_pgi__pgi_ale7__2,2.0728177333240616,0.0565108909999994
cck_pgi__pgi_ale8__1,1.5319738384819106,0.2005397440000003
cck_pgi__pgi_ale8__2,1.31365160443287,-0.0022088980000001253
cck_sdh__gmos_delsdhCB__1,2.1897697694088403,0.27761405200000056
cck_sdh__gmos_delsdhCB__2,1.691069142975114,0.3498202610000005
cck_sdh__sdh_ale1__1,1.2856901372391192,0.0791397740000006
cck_sdh__sdh_ale1__2,0.1194658685325799,-0.08505468300000008
cck_sdh__sdh_ale2__1,0.3516587896931992,-0.10098321099999996
cck_sdh__sdh_ale3__2,0.6716141434858568,-0.13409379899999951
cck_sdh__sdh_ale3__1,0.8846576074114044,-0.14530493399999944
cck_sdh__sdh_ale3__3,0.5454507569323246,-0.2478527149999996
cck_pts__gmos_delptsHIcrr__2,2.8442063872626004,-0.650433069
cck_pts__gmos_delptsHIcrr__1,1.33952537887887,-0.541702162
cck_pts__pts_ale1__2,0.3649314879304542,-0.10852729899999948
cck_pts__pts_ale1__1,0.4518640627465317,-0.2348125499999991
cck_pts__pts_ale2__2,0.9134571933430824,-0.3825456039999997
cck_pts__pts_ale2__1,0.5132847907147206,-0.3726533070000002
cck_pts__pts_ale3__2,-0.3946441847232882,-0.5465664409999995
cck_pts__pts_ale3__1,-0.9286309190423858,-0.6851697969999995
cck_pts__pts_ale4__2,0.8924364617377478,-0.20313029699999952
cck_pts__pts_ale4__1,1.0600817273954908,-0.2061061689999999
cck_gnd__gmos_delgnd__1,2.3847119401153627,-0.07697676100000006
cck_gnd__gmos_delgnd__2,1.8687703564350275,-0.5607591249999997
cck_gnd__gnd_ale1__1,0.792725639447401,-0.4532171499999995
cck_gnd__gnd_ale1__2,0.8754798318573452,-0.27462491
cck_gnd__gnd_ale2__1,0.717380403807386,-0.4869232920000002
cck_gnd__gnd_ale2__2,0.4230019017714351,-0.0659421499999997
cck_gnd__gnd_ale3__1,0.4808587270176183,-0.16936289099999954
cck_gnd__gnd_ale3__2,0.851777178903951,-0.2398769540000005
cck_tpiA__gmos_deltpiA__1,3.018904626020601,-0.2094033959999999
cck_tpiA__gmos_deltpiA__2,6.8430693595229615,0.1586775100000004
cck_tpiA__tpiA_ale1__1,1.2659694338977558,-0.0265325789999995
cck_tpiA__tpiA_ale1__2,1.5212621506391732,-0.03879916799999972
cck_tpiA__tpiA_ale2__1,2.1924619796190408,0.26320704000000106
cck_tpiA__tpiA_ale2__2,2.130629777731339,0.29304957799999976
cck_tpiA__tpiA_ale3__1,1.5019538594239952,0.049100901000000086
cck_tpiA__tpiA_ale3__2,0.9157208522957044,0.1934269569999998
cck_tpiA__tpiA_ale4__1,1.2385800866856889,0.06076317400000164
cck_tpiA__tpiA_ale4__2,0.6539959440945252,-0.1412783529999997
acid_tale__acid_ale1_pH7__1,1.6969091114517334,0.08332046599999998
acid_tale__acid_ale1_pH7__2,1.986069469311636,-0.0869152290000006
acid_tale__acid_ale1_pH5__1,0.4923992499910615,-0.6999113459999995
acid_tale__acid_ale1_pH5__2,0.6139080043460564,-0.6306868689999998
acid_tale__acid_ale2_pH7__1,1.7488620226583196,-0.044247149999999465
acid_tale__acid_ale2_pH7__2,1.10410442515983,-0.035490759999999184
acid_tale__acid_ale2_pH5__1,0.5133275226070415,-0.2680712979999997
acid_tale__acid_ale2_pH5__2,1.3752131712971922,-0.2588568479999997
acid_tale__low_Mg_ale_pH7__1,2.8051802066887643,0.08305270700000023
acid_tale__low_Mg_ale_pH7__2,2.7468574322901405,0.015766473000000225
acid_tale__low_Mg_ale_pH5__1,-0.260422962144306,-0.19398314599999988
acid_tale__low_Mg_ale_pH5__2,0.2752024942407267,-0.2348748279999997
acid_tale__MES_ale_pH7__1,0.7237917197567556,-0.06498098399999996
acid_tale__MES_ale_pH7__2,1.4780480824735918,0.032235231000000475
acid_tale__MES_ale_pH5__1,0.6942905257583116,-0.43212911200000015
acid_tale__MES_ale_pH5__2,-0.0985613209089953,-0.18724729999999926
acid_tale__gmos_pH7__1,1.6321697360863123,-0.04595795499999955
acid_tale__gmos_pH7__2,1.886713598645607,0.048015845999999314
acid_tale__gmos_pH5__1,1.3028868592028024,-0.1702344499999997
acid_tale__gmos_pH5__2,1.122259614522893,-0.11289878999999915
adnB__wt_adn__1,-0.4595076142566491,-0.25861646500000024
adnB__wt_adn__2,-0.7252268808033342,0.08509948900000007
adnB__delydhB_adn__1,0.8788500602295585,0.2902873140000004
adnB__delydhB_adn__2,-0.3850234359342198,0.151490475000001
ytf2__wt_glc__1,1.0146374489774077,-0.032984316999999486
ytf2__wt_glc__2,0.7348583362745836,-0.06040004199999949
ytf2__ybcM_glc__1,1.1100813480259222,-0.3173203519999994
ytf2__ybcM_glc__2,0.74776700716099,-0.1561765589999995
ytf2__ydhB_glc__1,0.6137326768536172,-0.07913265499999955
ytf2__ydhB_glc__2,1.4196076422254462,-0.033810180999999766
ytf2__yfeC_glc__1,0.9300894787689636,-0.5525849709999999
ytf2__yfeC_glc__2,1.749327292526374,-0.4841733379999997
ytf2__yciT_glc__1,0.536280777505618,-0.1509289909999998
ytf2__yciT_glc__2,0.5573671620888926,-0.09544516499999922
ytf2__ydiZ_glc__1,0.1584898919204999,0.016693276999999895
ytf2__ydiZ_glc__2,0.0389514632628252,0.09415198800000013
ytf2__ynfL_glc__1,0.5317310298054178,0.0015651170000001713
ytf2__ynfL_glc__2,-0.0995476126776045,0.13590919800000026
ytf3__wt_glc2__1,0.92252317124339,-0.168553041
ytf3__wt_glc2__2,1.1586828538236411,0.057667927999999875
ytf3__wt_pH7_lactate__1,0.6448293923321279,-0.40937557899999977
ytf3__wt_pH7_lactate__2,0.5230942384193773,-0.2313675599999998
ytf3__wt_pH55_lactate__1,0.9772999310809144,-0.34231853399999945
ytf3__wt_pH55_lactate__2,0.3892223228580071,-0.3465594730000001
ytf3__wt_pH55_HCl__1,-0.0829551332404764,-0.12382617399999953
ytf3__wt_pH55_HCl__2,0.1894067110690565,-0.3201383309999999
ytf3__dyieP_pH7__1,0.4027415034998208,-0.16698883799999995
ytf3__dyieP_pH7__2,0.34441376396214,-0.12717268400000048
ytf3__dyieP_pH55__1,0.9694448589437112,-0.3989202829999998
ytf3__dyieP_pH55__2,0.6311816848537681,-0.241573818
minicoli__aldA_f1c2__1,-1.2043162787003068,-5.615406072000001
minicoli__aldA_minE__1,-1.1702861636814932,-5.615406072000001
minicoli__mg1655_glc__1,-0.8867122164724567,-0.8334263703859
minicoli__mg1655_glc__2,-0.874423177721413,-0.9446484925836164
minicoli__minE_cyt__1,-2.141074559842107,-5.615406072000001
minicoli__minE_cyt__2,-2.0535068075795024,-5.615406072000001
minicoli__minE_fruc__1,-0.511478146304615,-5.615406072000001
minicoli__minE_fruc__2,-0.7183770101353989,-5.615406072000001
minicoli__minE_glc__1,-1.2192550145618957,-5.615406072000001
minicoli__minE_glc__2,-1.163603329029207,-5.615406072000001
minicoli__minE_glyc__1,-1.6552038893922991,-5.615406072000001
minicoli__minE_glyc__2,-1.2637496241503818,-5.615406072000001
minicoli__minE_Fe_starve__1,-1.6220134086920286,-5.615406072000001
minicoli__minE_Fe_starve__2,-1.68022963050979,-5.615406072000001
minicoli__minE_LB__1,-0.1514640095026288,-5.615406072000001
minicoli__minE_LB__2,-0.1914256290249953,-5.615406072000001
minicoli__minE_N_starve__1,-1.7974041406073522,-5.615406072000001
minicoli__minE_N_starve__2,-1.5494776893928557,-5.615406072000001
minicoli__minE_osm__1,-2.20183101367262,-5.615406072000001
minicoli__minE_osm__2,-2.272972721944063,-5.615406072000001
minicoli__minE_ph5__1,-1.921032166382896,-5.615406072000001
minicoli__minE_ph5__2,-1.8978475808138564,-5.615406072000001
