,locus_id,go_id,go_name
51,USA300HOU_RS02790,GO:0043167,
52,USA300HOU_RS02790,GO:0043168,
53,USA300HOU_RS02790,GO:0043169,
54,USA300HOU_RS02790,GO:0043170,
55,USA300HOU_RS02790,GO:0043436,
56,USA300HOU_RS02790,GO:0044237,
57,USA300HOU_RS02790,GO:0044238,
58,USA300HOU_RS02790,GO:0044249,
59,USA300HOU_RS02790,GO:0044260,
60,USA300HOU_RS02790,GO:0044267,
61,USA300HOU_RS02790,GO:0044281,
62,USA300HOU_RS02790,GO:0044424,
63,USA300HOU_RS02790,GO:0044444,
64,USA300HOU_RS02790,GO:0044464,
65,USA300HOU_RS02790,GO:0044710,
66,USA300HOU_RS02790,GO:0046483,
67,USA300HOU_RS02790,GO:0046872,
68,USA300HOU_RS02790,GO:0046914,
69,USA300HOU_RS02790,GO:0071704,
70,USA300HOU_RS02790,GO:0090304,
71,USA300HOU_RS02790,GO:0097159,
72,USA300HOU_RS02790,GO:1901265,
73,USA300HOU_RS02790,GO:1901360,
74,USA300HOU_RS02790,GO:1901363,
75,USA300HOU_RS02790,GO:1901564,
76,USA300HOU_RS02790,GO:1901576,
0,USA300HOU_RS02795,GO:0003674,
1,USA300HOU_RS02795,GO:0003824,
2,USA300HOU_RS02795,GO:0004518,
3,USA300HOU_RS02795,GO:0004540,
4,USA300HOU_RS02795,GO:0005575,
5,USA300HOU_RS02795,GO:0005622,
6,USA300HOU_RS02795,GO:0005623,
7,USA300HOU_RS02795,GO:0005737,
8,USA300HOU_RS02795,GO:0006139,
9,USA300HOU_RS02795,GO:0006364,
10,USA300HOU_RS02795,GO:0006396,
11,USA300HOU_RS02795,GO:0006725,
12,USA300HOU_RS02795,GO:0006807,
13,USA300HOU_RS02795,GO:0008150,
14,USA300HOU_RS02795,GO:0008152,
15,USA300HOU_RS02795,GO:0009987,
16,USA300HOU_RS02795,GO:0010467,
17,USA300HOU_RS02795,GO:0016070,
18,USA300HOU_RS02795,GO:0016072,
19,USA300HOU_RS02795,GO:0016787,
20,USA300HOU_RS02795,GO:0016788,
21,USA300HOU_RS02795,GO:0022613,
22,USA300HOU_RS02795,GO:0034470,
23,USA300HOU_RS02795,GO:0034641,
24,USA300HOU_RS02795,GO:0034660,
25,USA300HOU_RS02795,GO:0042254,
26,USA300HOU_RS02795,GO:0043170,
27,USA300HOU_RS02795,GO:0044085,
28,USA300HOU_RS02795,GO:0044237,
29,USA300HOU_RS02795,GO:0044238,
30,USA300HOU_RS02795,GO:0044260,
31,USA300HOU_RS02795,GO:0044424,
32,USA300HOU_RS02795,GO:0044464,
33,USA300HOU_RS02795,GO:0046483,
34,USA300HOU_RS02795,GO:0071704,
35,USA300HOU_RS02795,GO:0071840,
36,USA300HOU_RS02795,GO:0090304,
37,USA300HOU_RS02795,GO:0090305,
38,USA300HOU_RS02795,GO:1901360,
0,USA300HOU_RS15075,GO:0000311,
1,USA300HOU_RS15075,GO:0000313,
2,USA300HOU_RS15075,GO:0000315,
3,USA300HOU_RS15075,GO:0005575,
4,USA300HOU_RS15075,GO:0005622,
5,USA300HOU_RS15075,GO:0005623,
6,USA300HOU_RS15075,GO:0005737,
7,USA300HOU_RS15075,GO:0005840,
8,USA300HOU_RS15075,GO:0009507,
9,USA300HOU_RS15075,GO:0009532,
10,USA300HOU_RS15075,GO:0009536,
11,USA300HOU_RS15075,GO:0009547,
12,USA300HOU_RS15075,GO:0015934,
13,USA300HOU_RS15075,GO:0030529,
14,USA300HOU_RS15075,GO:0032991,
15,USA300HOU_RS15075,GO:0043226,
16,USA300HOU_RS15075,GO:0043227,
17,USA300HOU_RS15075,GO:0043228,
18,USA300HOU_RS15075,GO:0043229,
19,USA300HOU_RS15075,GO:0043231,
20,USA300HOU_RS15075,GO:0043232,
21,USA300HOU_RS15075,GO:0044391,
22,USA300HOU_RS15075,GO:0044422,
23,USA300HOU_RS15075,GO:0044424,
24,USA300HOU_RS15075,GO:0044435,
25,USA300HOU_RS15075,GO:0044444,
26,USA300HOU_RS15075,GO:0044446,
27,USA300HOU_RS15075,GO:0044464,
0,USA300HOU_RS02815,GO:0005575,
1,USA300HOU_RS02815,GO:0005618,
2,USA300HOU_RS02815,GO:0005623,
3,USA300HOU_RS02815,GO:0005886,
4,USA300HOU_RS02815,GO:0005887,
5,USA300HOU_RS02815,GO:0006950,
6,USA300HOU_RS02815,GO:0006952,
7,USA300HOU_RS02815,GO:0008150,
8,USA300HOU_RS02815,GO:0009607,
9,USA300HOU_RS02815,GO:0016020,
10,USA300HOU_RS02815,GO:0016021,
11,USA300HOU_RS02815,GO:0020012,
12,USA300HOU_RS02815,GO:0030312,
13,USA300HOU_RS02815,GO:0030682,
14,USA300HOU_RS02815,GO:0031224,
15,USA300HOU_RS02815,GO:0031226,
16,USA300HOU_RS02815,GO:0040007,
17,USA300HOU_RS02815,GO:0044403,
18,USA300HOU_RS02815,GO:0044413,
19,USA300HOU_RS02815,GO:0044415,
20,USA300HOU_RS02815,GO:0044419,
21,USA300HOU_RS02815,GO:0044425,
22,USA300HOU_RS02815,GO:0044459,
23,USA300HOU_RS02815,GO:0044464,
24,USA300HOU_RS02815,GO:0050896,
25,USA300HOU_RS02815,GO:0051701,
26,USA300HOU_RS02815,GO:0051704,
27,USA300HOU_RS02815,GO:0051707,
28,USA300HOU_RS02815,GO:0051805,
29,USA300HOU_RS02815,GO:0051807,
30,USA300HOU_RS02815,GO:0051832,
31,USA300HOU_RS02815,GO:0051834,
32,USA300HOU_RS02815,GO:0052059,
33,USA300HOU_RS02815,GO:0052173,
34,USA300HOU_RS02815,GO:0052200,
35,USA300HOU_RS02815,GO:0052385,
36,USA300HOU_RS02815,GO:0052550,
37,USA300HOU_RS02815,GO:0052564,
38,USA300HOU_RS02815,GO:0052567,
39,USA300HOU_RS02815,GO:0052572,
40,USA300HOU_RS02815,GO:0071944,
41,USA300HOU_RS02815,GO:0075136,
0,USA300HOU_RS02820,GO:0005575,
1,USA300HOU_RS02820,GO:0005618,
2,USA300HOU_RS02820,GO:0005622,
3,USA300HOU_RS02820,GO:0005623,
4,USA300HOU_RS02820,GO:0005634,
5,USA300HOU_RS02820,GO:0005654,
6,USA300HOU_RS02820,GO:0005886,
7,USA300HOU_RS02820,GO:0006139,
8,USA300HOU_RS02820,GO:0006351,
9,USA300HOU_RS02820,GO:0006353,
10,USA300HOU_RS02820,GO:0006355,
11,USA300HOU_RS02820,GO:0006725,
12,USA300HOU_RS02820,GO:0006807,
13,USA300HOU_RS02820,GO:0008023,
14,USA300HOU_RS02820,GO:0008150,
15,USA300HOU_RS02820,GO:0008152,
16,USA300HOU_RS02820,GO:0009058,
17,USA300HOU_RS02820,GO:0009059,
18,USA300HOU_RS02820,GO:0009889,
19,USA300HOU_RS02820,GO:0009987,
20,USA300HOU_RS02820,GO:0010467,
21,USA300HOU_RS02820,GO:0010468,
22,USA300HOU_RS02820,GO:0010556,
23,USA300HOU_RS02820,GO:0016020,
24,USA300HOU_RS02820,GO:0016070,
25,USA300HOU_RS02820,GO:0018130,
26,USA300HOU_RS02820,GO:0019219,
27,USA300HOU_RS02820,GO:0019222,
28,USA300HOU_RS02820,GO:0019438,
29,USA300HOU_RS02820,GO:0030312,
30,USA300HOU_RS02820,GO:0031323,
31,USA300HOU_RS02820,GO:0031326,
32,USA300HOU_RS02820,GO:0031554,
33,USA300HOU_RS02820,GO:0031555,
34,USA300HOU_RS02820,GO:0031564,
35,USA300HOU_RS02820,GO:0031974,
36,USA300HOU_RS02820,GO:0031981,
37,USA300HOU_RS02820,GO:0032774,
38,USA300HOU_RS02820,GO:0032991,
39,USA300HOU_RS02820,GO:0034641,
40,USA300HOU_RS02820,GO:0034645,
41,USA300HOU_RS02820,GO:0034654,
42,USA300HOU_RS02820,GO:0043170,
43,USA300HOU_RS02820,GO:0043226,
44,USA300HOU_RS02820,GO:0043227,
45,USA300HOU_RS02820,GO:0043229,
46,USA300HOU_RS02820,GO:0043231,
47,USA300HOU_RS02820,GO:0043233,
48,USA300HOU_RS02820,GO:0043234,
49,USA300HOU_RS02820,GO:0043244,
50,USA300HOU_RS02820,GO:0044237,
51,USA300HOU_RS02820,GO:0044238,
52,USA300HOU_RS02820,GO:0044249,
53,USA300HOU_RS02820,GO:0044260,
54,USA300HOU_RS02820,GO:0044271,
55,USA300HOU_RS02820,GO:0044422,
56,USA300HOU_RS02820,GO:0044424,
57,USA300HOU_RS02820,GO:0044428,
58,USA300HOU_RS02820,GO:0044446,
59,USA300HOU_RS02820,GO:0044451,
60,USA300HOU_RS02820,GO:0044464,
61,USA300HOU_RS02820,GO:0046483,
62,USA300HOU_RS02820,GO:0050789,
63,USA300HOU_RS02820,GO:0050794,
64,USA300HOU_RS02820,GO:0051128,
65,USA300HOU_RS02820,GO:0051171,
66,USA300HOU_RS02820,GO:0051252,
67,USA300HOU_RS02820,GO:0060255,
68,USA300HOU_RS02820,GO:0065007,
69,USA300HOU_RS02820,GO:0070013,
70,USA300HOU_RS02820,GO:0071704,
71,USA300HOU_RS02820,GO:0071944,
72,USA300HOU_RS02820,GO:0080090,
73,USA300HOU_RS02820,GO:0090304,
74,USA300HOU_RS02820,GO:1901360,
75,USA300HOU_RS02820,GO:1901362,
76,USA300HOU_RS02820,GO:1901576,
77,USA300HOU_RS02820,GO:2000112,
78,USA300HOU_RS02820,GO:2001141,
0,USA300HOU_RS02825,GO:0003674,
1,USA300HOU_RS02825,GO:0003735,
2,USA300HOU_RS02825,GO:0005198,
3,USA300HOU_RS02825,GO:0006412,
4,USA300HOU_RS02825,GO:0008150,
5,USA300HOU_RS02825,GO:0008152,
6,USA300HOU_RS02825,GO:0009058,
7,USA300HOU_RS02825,GO:0009059,
8,USA300HOU_RS02825,GO:0009987,
9,USA300HOU_RS02825,GO:0010467,
10,USA300HOU_RS02825,GO:0019538,
11,USA300HOU_RS02825,GO:0034645,
12,USA300HOU_RS02825,GO:0043170,
13,USA300HOU_RS02825,GO:0044237,
14,USA300HOU_RS02825,GO:0044238,
15,USA300HOU_RS02825,GO:0044249,
16,USA300HOU_RS02825,GO:0044260,
17,USA300HOU_RS02825,GO:0044267,
18,USA300HOU_RS02825,GO:0071704,
19,USA300HOU_RS02825,GO:1901576,
0,USA300HOU_RS02830,GO:0003674,
1,USA300HOU_RS02830,GO:0003735,
2,USA300HOU_RS02830,GO:0005198,
3,USA300HOU_RS02830,GO:0005575,
4,USA300HOU_RS02830,GO:0005618,
5,USA300HOU_RS02830,GO:0005622,
6,USA300HOU_RS02830,GO:0005623,
7,USA300HOU_RS02830,GO:0005737,
8,USA300HOU_RS02830,GO:0005829,
9,USA300HOU_RS02830,GO:0005886,
10,USA300HOU_RS02830,GO:0006412,
11,USA300HOU_RS02830,GO:0006417,
12,USA300HOU_RS02830,GO:0006446,
13,USA300HOU_RS02830,GO:0008150,
14,USA300HOU_RS02830,GO:0008152,
15,USA300HOU_RS02830,GO:0009058,
16,USA300HOU_RS02830,GO:0009059,
17,USA300HOU_RS02830,GO:0009889,
18,USA300HOU_RS02830,GO:0009890,
19,USA300HOU_RS02830,GO:0009892,
20,USA300HOU_RS02830,GO:0009987,
21,USA300HOU_RS02830,GO:0010467,
22,USA300HOU_RS02830,GO:0010468,
23,USA300HOU_RS02830,GO:0010556,
24,USA300HOU_RS02830,GO:0010558,
25,USA300HOU_RS02830,GO:0010605,
26,USA300HOU_RS02830,GO:0010608,
27,USA300HOU_RS02830,GO:0016020,
28,USA300HOU_RS02830,GO:0017148,
29,USA300HOU_RS02830,GO:0019222,
30,USA300HOU_RS02830,GO:0019538,
31,USA300HOU_RS02830,GO:0030312,
32,USA300HOU_RS02830,GO:0031323,
33,USA300HOU_RS02830,GO:0031324,
34,USA300HOU_RS02830,GO:0031326,
35,USA300HOU_RS02830,GO:0031327,
36,USA300HOU_RS02830,GO:0032268,
37,USA300HOU_RS02830,GO:0032269,
38,USA300HOU_RS02830,GO:0034645,
39,USA300HOU_RS02830,GO:0043170,
40,USA300HOU_RS02830,GO:0044237,
41,USA300HOU_RS02830,GO:0044238,
42,USA300HOU_RS02830,GO:0044249,
43,USA300HOU_RS02830,GO:0044260,
44,USA300HOU_RS02830,GO:0044267,
45,USA300HOU_RS02830,GO:0044424,
46,USA300HOU_RS02830,GO:0044444,
47,USA300HOU_RS02830,GO:0044464,
48,USA300HOU_RS02830,GO:0045947,
49,USA300HOU_RS02830,GO:0048519,
50,USA300HOU_RS02830,GO:0048523,
51,USA300HOU_RS02830,GO:0050789,
52,USA300HOU_RS02830,GO:0050794,
53,USA300HOU_RS02830,GO:0051246,
54,USA300HOU_RS02830,GO:0051248,
55,USA300HOU_RS02830,GO:0060255,
56,USA300HOU_RS02830,GO:0065007,
57,USA300HOU_RS02830,GO:0071704,
58,USA300HOU_RS02830,GO:0071944,
59,USA300HOU_RS02830,GO:0080090,
60,USA300HOU_RS02830,GO:1901576,
61,USA300HOU_RS02830,GO:2000112,
62,USA300HOU_RS02830,GO:2000113,
0,USA300HOU_RS02835,GO:0003674,
1,USA300HOU_RS02835,GO:0003735,
2,USA300HOU_RS02835,GO:0005198,
3,USA300HOU_RS02835,GO:0005575,
4,USA300HOU_RS02835,GO:0005618,
5,USA300HOU_RS02835,GO:0005623,
6,USA300HOU_RS02835,GO:0005886,
7,USA300HOU_RS02835,GO:0006412,
8,USA300HOU_RS02835,GO:0008150,
9,USA300HOU_RS02835,GO:0008152,
10,USA300HOU_RS02835,GO:0009058,
11,USA300HOU_RS02835,GO:0009059,
12,USA300HOU_RS02835,GO:0009987,
13,USA300HOU_RS02835,GO:0010467,
14,USA300HOU_RS02835,GO:0016020,
15,USA300HOU_RS02835,GO:0019538,
16,USA300HOU_RS02835,GO:0030312,
17,USA300HOU_RS02835,GO:0034645,
18,USA300HOU_RS02835,GO:0040007,
19,USA300HOU_RS02835,GO:0043170,
20,USA300HOU_RS02835,GO:0044237,
21,USA300HOU_RS02835,GO:0044238,
22,USA300HOU_RS02835,GO:0044249,
23,USA300HOU_RS02835,GO:0044260,
24,USA300HOU_RS02835,GO:0044267,
25,USA300HOU_RS02835,GO:0044464,
26,USA300HOU_RS02835,GO:0071704,
27,USA300HOU_RS02835,GO:0071944,
28,USA300HOU_RS02835,GO:1901576,
0,USA300HOU_RS02840,GO:0003674,
1,USA300HOU_RS02840,GO:0003735,
2,USA300HOU_RS02840,GO:0005198,
3,USA300HOU_RS02840,GO:0005575,
4,USA300HOU_RS02840,GO:0005618,
5,USA300HOU_RS02840,GO:0005622,
6,USA300HOU_RS02840,GO:0005623,
7,USA300HOU_RS02840,GO:0005737,
8,USA300HOU_RS02840,GO:0005829,
9,USA300HOU_RS02840,GO:0005840,
10,USA300HOU_RS02840,GO:0005886,
11,USA300HOU_RS02840,GO:0006412,
12,USA300HOU_RS02840,GO:0008150,
13,USA300HOU_RS02840,GO:0008152,
14,USA300HOU_RS02840,GO:0009058,
15,USA300HOU_RS02840,GO:0009059,
16,USA300HOU_RS02840,GO:0009987,
17,USA300HOU_RS02840,GO:0010467,
18,USA300HOU_RS02840,GO:0015934,
19,USA300HOU_RS02840,GO:0016020,
20,USA300HOU_RS02840,GO:0019538,
21,USA300HOU_RS02840,GO:0022625,
22,USA300HOU_RS02840,GO:0022626,
23,USA300HOU_RS02840,GO:0030312,
24,USA300HOU_RS02840,GO:0030529,
25,USA300HOU_RS02840,GO:0032991,
26,USA300HOU_RS02840,GO:0034645,
27,USA300HOU_RS02840,GO:0040007,
28,USA300HOU_RS02840,GO:0043170,
29,USA300HOU_RS02840,GO:0043226,
30,USA300HOU_RS02840,GO:0043228,
31,USA300HOU_RS02840,GO:0043229,
32,USA300HOU_RS02840,GO:0043232,
33,USA300HOU_RS02840,GO:0044237,
34,USA300HOU_RS02840,GO:0044238,
35,USA300HOU_RS02840,GO:0044249,
36,USA300HOU_RS02840,GO:0044260,
37,USA300HOU_RS02840,GO:0044267,
38,USA300HOU_RS02840,GO:0044391,
39,USA300HOU_RS02840,GO:0044422,
40,USA300HOU_RS02840,GO:0044424,
41,USA300HOU_RS02840,GO:0044444,
42,USA300HOU_RS02840,GO:0044445,
43,USA300HOU_RS02840,GO:0044446,
44,USA300HOU_RS02840,GO:0044464,
45,USA300HOU_RS02840,GO:0071704,
46,USA300HOU_RS02840,GO:0071944,
47,USA300HOU_RS02840,GO:1901576,
0,USA300HOU_RS02850,GO:0005575,
1,USA300HOU_RS02850,GO:0005622,
2,USA300HOU_RS02850,GO:0005623,
3,USA300HOU_RS02850,GO:0005737,
4,USA300HOU_RS02850,GO:0016020,
5,USA300HOU_RS02850,GO:0044424,
6,USA300HOU_RS02850,GO:0044464,
0,USA300HOU_RS02855,GO:0003674,
1,USA300HOU_RS02855,GO:0003824,
2,USA300HOU_RS02855,GO:0003899,
3,USA300HOU_RS02855,GO:0005575,
4,USA300HOU_RS02855,GO:0005618,
5,USA300HOU_RS02855,GO:0005622,
6,USA300HOU_RS02855,GO:0005623,
7,USA300HOU_RS02855,GO:0005737,
8,USA300HOU_RS02855,GO:0005886,
9,USA300HOU_RS02855,GO:0006139,
10,USA300HOU_RS02855,GO:0006725,
11,USA300HOU_RS02855,GO:0006807,
12,USA300HOU_RS02855,GO:0008150,
13,USA300HOU_RS02855,GO:0008152,
14,USA300HOU_RS02855,GO:0009058,
15,USA300HOU_RS02855,GO:0009059,
16,USA300HOU_RS02855,GO:0009987,
17,USA300HOU_RS02855,GO:0016020,
18,USA300HOU_RS02855,GO:0016070,
19,USA300HOU_RS02855,GO:0016740,
20,USA300HOU_RS02855,GO:0016772,
21,USA300HOU_RS02855,GO:0016779,
22,USA300HOU_RS02855,GO:0018130,
23,USA300HOU_RS02855,GO:0019438,
24,USA300HOU_RS02855,GO:0030312,
25,USA300HOU_RS02855,GO:0032774,
26,USA300HOU_RS02855,GO:0034062,
27,USA300HOU_RS02855,GO:0034641,
28,USA300HOU_RS02855,GO:0034654,
29,USA300HOU_RS02855,GO:0040007,
30,USA300HOU_RS02855,GO:0043170,
31,USA300HOU_RS02855,GO:0044237,
32,USA300HOU_RS02855,GO:0044238,
33,USA300HOU_RS02855,GO:0044249,
34,USA300HOU_RS02855,GO:0044260,
35,USA300HOU_RS02855,GO:0044271,
36,USA300HOU_RS02855,GO:0044424,
37,USA300HOU_RS02855,GO:0044464,
38,USA300HOU_RS02855,GO:0046483,
39,USA300HOU_RS02855,GO:0071704,
40,USA300HOU_RS02855,GO:0071944,
41,USA300HOU_RS02855,GO:0090304,
42,USA300HOU_RS02855,GO:1901360,
43,USA300HOU_RS02855,GO:1901362,
44,USA300HOU_RS02855,GO:1901576,
0,USA300HOU_RS02865,GO:0000372,
1,USA300HOU_RS02865,GO:0000375,
2,USA300HOU_RS02865,GO:0000376,
3,USA300HOU_RS02865,GO:0003674,
4,USA300HOU_RS02865,GO:0003676,
5,USA300HOU_RS02865,GO:0003723,
6,USA300HOU_RS02865,GO:0003735,
7,USA300HOU_RS02865,GO:0005198,
8,USA300HOU_RS02865,GO:0005488,
9,USA300HOU_RS02865,GO:0005575,
10,USA300HOU_RS02865,GO:0005622,
11,USA300HOU_RS02865,GO:0005623,
12,USA300HOU_RS02865,GO:0005737,
13,USA300HOU_RS02865,GO:0005829,
14,USA300HOU_RS02865,GO:0005840,
15,USA300HOU_RS02865,GO:0006139,
16,USA300HOU_RS02865,GO:0006396,
17,USA300HOU_RS02865,GO:0006412,
18,USA300HOU_RS02865,GO:0006725,
19,USA300HOU_RS02865,GO:0006807,
20,USA300HOU_RS02865,GO:0008150,
21,USA300HOU_RS02865,GO:0008152,
22,USA300HOU_RS02865,GO:0008380,
23,USA300HOU_RS02865,GO:0009058,
24,USA300HOU_RS02865,GO:0009059,
25,USA300HOU_RS02865,GO:0009893,
26,USA300HOU_RS02865,GO:0009987,
27,USA300HOU_RS02865,GO:0010467,
28,USA300HOU_RS02865,GO:0010468,
29,USA300HOU_RS02865,GO:0010604,
30,USA300HOU_RS02865,GO:0015935,
31,USA300HOU_RS02865,GO:0016070,
32,USA300HOU_RS02865,GO:0019219,
33,USA300HOU_RS02865,GO:0019222,
34,USA300HOU_RS02865,GO:0019538,
35,USA300HOU_RS02865,GO:0019843,
36,USA300HOU_RS02865,GO:0022626,
37,USA300HOU_RS02865,GO:0022627,
38,USA300HOU_RS02865,GO:0030529,
39,USA300HOU_RS02865,GO:0031323,
40,USA300HOU_RS02865,GO:0031325,
41,USA300HOU_RS02865,GO:0032991,
42,USA300HOU_RS02865,GO:0033120,
43,USA300HOU_RS02865,GO:0034336,
44,USA300HOU_RS02865,GO:0034337,
45,USA300HOU_RS02865,GO:0034641,
46,USA300HOU_RS02865,GO:0034645,
47,USA300HOU_RS02865,GO:0040007,
48,USA300HOU_RS02865,GO:0043170,
49,USA300HOU_RS02865,GO:0043226,
50,USA300HOU_RS02865,GO:0043228,
51,USA300HOU_RS02865,GO:0043229,
52,USA300HOU_RS02865,GO:0043232,
53,USA300HOU_RS02865,GO:0043484,
54,USA300HOU_RS02865,GO:0044237,
55,USA300HOU_RS02865,GO:0044238,
56,USA300HOU_RS02865,GO:0044249,
57,USA300HOU_RS02865,GO:0044260,
58,USA300HOU_RS02865,GO:0044267,
59,USA300HOU_RS02865,GO:0044391,
60,USA300HOU_RS02865,GO:0044422,
61,USA300HOU_RS02865,GO:0044424,
62,USA300HOU_RS02865,GO:0044444,
63,USA300HOU_RS02865,GO:0044445,
64,USA300HOU_RS02865,GO:0044446,
65,USA300HOU_RS02865,GO:0044464,
66,USA300HOU_RS02865,GO:0045935,
67,USA300HOU_RS02865,GO:0046483,
68,USA300HOU_RS02865,GO:0048518,
69,USA300HOU_RS02865,GO:0048522,
70,USA300HOU_RS02865,GO:0050789,
71,USA300HOU_RS02865,GO:0050794,
72,USA300HOU_RS02865,GO:0051171,
73,USA300HOU_RS02865,GO:0051173,
74,USA300HOU_RS02865,GO:0051252,
75,USA300HOU_RS02865,GO:0051254,
76,USA300HOU_RS02865,GO:0060255,
77,USA300HOU_RS02865,GO:0065007,
78,USA300HOU_RS02865,GO:0071704,
79,USA300HOU_RS02865,GO:0080090,
80,USA300HOU_RS02865,GO:0090304,
81,USA300HOU_RS02865,GO:0097159,
82,USA300HOU_RS02865,GO:1901360,
83,USA300HOU_RS02865,GO:1901363,
84,USA300HOU_RS02865,GO:1901576,
0,USA300HOU_RS02870,GO:0000028,
1,USA300HOU_RS02870,GO:0003674,
2,USA300HOU_RS02870,GO:0003676,
3,USA300HOU_RS02870,GO:0003723,
4,USA300HOU_RS02870,GO:0003729,
5,USA300HOU_RS02870,GO:0003735,
6,USA300HOU_RS02870,GO:0005198,
7,USA300HOU_RS02870,GO:0005488,
8,USA300HOU_RS02870,GO:0005575,
9,USA300HOU_RS02870,GO:0005618,
10,USA300HOU_RS02870,GO:0005622,
11,USA300HOU_RS02870,GO:0005623,
12,USA300HOU_RS02870,GO:0005737,
13,USA300HOU_RS02870,GO:0005829,
14,USA300HOU_RS02870,GO:0005840,
15,USA300HOU_RS02870,GO:0005886,
16,USA300HOU_RS02870,GO:0006412,
17,USA300HOU_RS02870,GO:0006417,
18,USA300HOU_RS02870,GO:0006996,
19,USA300HOU_RS02870,GO:0008150,
20,USA300HOU_RS02870,GO:0008152,
21,USA300HOU_RS02870,GO:0009058,
22,USA300HOU_RS02870,GO:0009059,
23,USA300HOU_RS02870,GO:0009889,
24,USA300HOU_RS02870,GO:0009890,
25,USA300HOU_RS02870,GO:0009892,
26,USA300HOU_RS02870,GO:0009987,
27,USA300HOU_RS02870,GO:0010467,
28,USA300HOU_RS02870,GO:0010468,
29,USA300HOU_RS02870,GO:0010556,
30,USA300HOU_RS02870,GO:0010558,
31,USA300HOU_RS02870,GO:0010605,
32,USA300HOU_RS02870,GO:0010608,
33,USA300HOU_RS02870,GO:0015935,
34,USA300HOU_RS02870,GO:0016020,
35,USA300HOU_RS02870,GO:0016043,
36,USA300HOU_RS02870,GO:0017148,
37,USA300HOU_RS02870,GO:0019222,
38,USA300HOU_RS02870,GO:0019538,
39,USA300HOU_RS02870,GO:0019843,
40,USA300HOU_RS02870,GO:0022607,
41,USA300HOU_RS02870,GO:0022613,
42,USA300HOU_RS02870,GO:0022618,
43,USA300HOU_RS02870,GO:0022626,
44,USA300HOU_RS02870,GO:0022627,
45,USA300HOU_RS02870,GO:0030312,
46,USA300HOU_RS02870,GO:0030529,
47,USA300HOU_RS02870,GO:0031323,
48,USA300HOU_RS02870,GO:0031324,
49,USA300HOU_RS02870,GO:0031326,
50,USA300HOU_RS02870,GO:0031327,
51,USA300HOU_RS02870,GO:0032268,
52,USA300HOU_RS02870,GO:0032269,
53,USA300HOU_RS02870,GO:0032991,
54,USA300HOU_RS02870,GO:0034622,
55,USA300HOU_RS02870,GO:0034645,
56,USA300HOU_RS02870,GO:0040007,
57,USA300HOU_RS02870,GO:0042254,
58,USA300HOU_RS02870,GO:0042255,
59,USA300HOU_RS02870,GO:0042274,
60,USA300HOU_RS02870,GO:0043170,
61,USA300HOU_RS02870,GO:0043226,
62,USA300HOU_RS02870,GO:0043228,
63,USA300HOU_RS02870,GO:0043229,
64,USA300HOU_RS02870,GO:0043232,
65,USA300HOU_RS02870,GO:0043933,
66,USA300HOU_RS02870,GO:0044085,
67,USA300HOU_RS02870,GO:0044237,
68,USA300HOU_RS02870,GO:0044238,
69,USA300HOU_RS02870,GO:0044249,
70,USA300HOU_RS02870,GO:0044260,
71,USA300HOU_RS02870,GO:0044267,
72,USA300HOU_RS02870,GO:0044391,
73,USA300HOU_RS02870,GO:0044422,
74,USA300HOU_RS02870,GO:0044424,
75,USA300HOU_RS02870,GO:0044444,
76,USA300HOU_RS02870,GO:0044445,
77,USA300HOU_RS02870,GO:0044446,
78,USA300HOU_RS02870,GO:0044464,
79,USA300HOU_RS02870,GO:0044699,
80,USA300HOU_RS02870,GO:0044763,
81,USA300HOU_RS02870,GO:0048519,
82,USA300HOU_RS02870,GO:0048523,
83,USA300HOU_RS02870,GO:0050789,
84,USA300HOU_RS02870,GO:0050794,
85,USA300HOU_RS02870,GO:0051246,
86,USA300HOU_RS02870,GO:0051248,
87,USA300HOU_RS02870,GO:0060255,
88,USA300HOU_RS02870,GO:0065003,
89,USA300HOU_RS02870,GO:0065007,
90,USA300HOU_RS02870,GO:0070925,
91,USA300HOU_RS02870,GO:0071704,
92,USA300HOU_RS02870,GO:0071826,
93,USA300HOU_RS02870,GO:0071840,
94,USA300HOU_RS02870,GO:0071944,
95,USA300HOU_RS02870,GO:0080090,
96,USA300HOU_RS02870,GO:0097159,
97,USA300HOU_RS02870,GO:1901363,
98,USA300HOU_RS02870,GO:1901576,
99,USA300HOU_RS02870,GO:2000112,
100,USA300HOU_RS02870,GO:2000113,
0,USA300HOU_RS02875,GO:0003674,
1,USA300HOU_RS02875,GO:0003676,
2,USA300HOU_RS02875,GO:0003723,
3,USA300HOU_RS02875,GO:0003746,
4,USA300HOU_RS02875,GO:0005488,
5,USA300HOU_RS02875,GO:0005575,
6,USA300HOU_RS02875,GO:0005622,
7,USA300HOU_RS02875,GO:0005623,
8,USA300HOU_RS02875,GO:0005737,
9,USA300HOU_RS02875,GO:0006412,
10,USA300HOU_RS02875,GO:0006414,
11,USA300HOU_RS02875,GO:0008135,
12,USA300HOU_RS02875,GO:0008150,
13,USA300HOU_RS02875,GO:0008152,
14,USA300HOU_RS02875,GO:0009058,
15,USA300HOU_RS02875,GO:0009059,
16,USA300HOU_RS02875,GO:0009987,
17,USA300HOU_RS02875,GO:0010467,
18,USA300HOU_RS02875,GO:0019538,
19,USA300HOU_RS02875,GO:0034645,
20,USA300HOU_RS02875,GO:0043170,
21,USA300HOU_RS02875,GO:0044237,
22,USA300HOU_RS02875,GO:0044238,
