,A,Zur,ZntR,CueR
ERX1521041,-0.1745906114,0.2894752432,0.5005697989,1.2376278804
ERX1521042,0.23948211120000001,-0.0106481248,0.5832727041,-0.0592196964
ERX1521043,0.9790513604000001,0.08185621600000001,0.0459803739,0.8288804034
ERX1521044,-0.4060043547,0.0210332665,0.5182030081,-0.1733766373
ERX1521045,0.4060043547,-0.0210332665,-0.5182030081,0.1733766373
SRX621182,0.5042940615,0.1370903041,-0.1912131278,-0.4655694883
SRX621183,0.8837539041,0.23054331490000002,-0.19217545,-0.5811058659
SRX621184,2.4072188475000003,-0.6199611372,-0.5732640423,-1.194556229
SRX621185,2.7462158848,-0.8528017037000001,-0.7114300218,-1.8339174124
SRX621188,2.5045585946999998,-0.6124031027,-0.5668171329,-0.9155892991000001
SRX621189,2.9848399335,-0.8932235686000001,-1.065679052,-1.3401281851
SRX621190,-0.0331134894,0.1940817929,-0.015430849600000001,0.2083488315
SRX621191,0.0331134894,-0.1940817929,0.015430849600000001,-0.2083488315
SRX621192,3.0892080628,-1.0598273863,-0.8981534112,-0.7187869757
SRX621193,2.776833974,-0.9336242717000001,-0.6381683784000001,-0.31069449930000004
SRX6489436,0.0163630129,-1.4441176708,-0.5207313038,-0.7194249993
SRX6489437,-1.1886235088000001,-0.7907254308,0.5188345643,-0.6702221931
SRX6489438,-1.4010332510999999,-0.4488429714,-0.0068683202,-0.2079844399
SRX6489439,-0.2496713945,0.11536906840000001,-0.1654505379,-0.1842369337
SRX6489440,-0.1338027403,-0.26239777610000004,-0.240788085,-0.4442799886
SRX6489441,0.38347413480000003,0.1470287077,0.4062386228,0.6285169223
SRX6489442,-0.1909722332,0.3900047239,0.08661137470000001,0.1557575431
SRX6489443,0.5240757334,-0.044249234400000004,0.1348958205,-0.4034379891
SRX6489444,0.42000631380000003,0.0863037271,0.1265941039,0.6937019991000001
SRX6489445,-0.0691467325,0.40159782180000003,-0.0913121534,-0.38754907780000003
SRX6489446,0.12216022480000001,0.1954315405,-0.1134716449,-0.221866157
SRX6489447,0.49741063620000003,-0.0015255417,0.46327907500000004,0.5784589182000001
SRX6489448,-0.1278731374,-1.0637377973,-0.3425897111,-0.12374654800000001
SRX6489449,-0.06793316540000001,-0.3937446694,-0.1503239356,-0.17505020870000002
SRX6489450,0.2543200286,-1.2033151539,0.2436507199,0.9165406384
SRX6489451,-0.9147513530000001,0.1006200742,0.3551146445,-0.38345468390000004
SRX6489452,-0.44057512050000003,-0.1452171581,0.0700949653,-0.3263321595
SRX6489453,-0.0738236525,-0.0211106899,0.19762080610000002,0.194962773
SRX6489454,-0.4339344827,0.1297348777,-0.0321879223,-0.0590702868
SRX6489455,-0.3814060614,-0.2700482353,0.16895919110000002,-0.0025831051
SRX6489456,0.1224325993,-0.0052931386,0.2865294983,0.5766434621000001
SRX6489457,2.3911975225,0.075611655,0.44849172540000004,0.4247943409
SRX6489458,1.2911791026000001,0.158961351,0.7648568614,0.3866089506
SRX6489459,1.6846710958000002,-0.3414187326,0.924146181,0.4369530413
SRX6489460,3.9798152602,-0.3153341112,0.5344217566,0.2663451302
SRX6489461,2.6229702245,0.24516889,0.7280288420000001,0.6436516790000001
SRX6489462,2.7118251305000003,-0.6690941810000001,0.3282918091,0.7091634263000001
SRX6489463,4.6252615634000005,-0.9604132284,0.6107598798,0.1959455484
SRX6489464,3.5752223305,-0.6498344762,0.6814821526,0.5716925921
SRX6489465,4.1460329983,-1.4768920345,0.7603773247000001,0.9091794388000001
SRX6489466,1.8412847863000001,0.0795382265,0.6304181205,0.33970160460000004
SRX6489467,1.4363785199,-1.1309964186,1.0005426997,0.7759624850000001
SRX6489468,1.5616241548,-0.5579353498,1.2709563514,0.766725579
SRX6489469,2.4459010272,-1.1934218529,0.8330821993,0.6506592752
SRX6489470,1.2974749967,0.060571130800000005,0.5820936193,0.7291539938
SRX6489471,1.6101671335,-0.7166811683000001,0.7910319467,0.6714637838
SRX6452027,15.1803857439,-0.1062398071,1.0775368581,-0.8465885898000001
SRX6452029,-0.0771442155,-0.0951405829,-0.0396913865,-0.2341567797
SRX6452030,13.904241552,0.2181722408,1.6871187514,-0.5058009068
SRX6452031,2.9835992851,-0.4340006279,0.9687144941,-0.2510891403
SRX6452044,4.3150441626,-0.4519127566,1.720859004,-0.2889598753
SRX6452045,4.3968576662,-0.1658228442,0.8140996804,0.9491512011000001
SRX6452046,3.2906086732,-0.4328669484,0.2761475879,0.5155984701
SRX6452047,11.9708510564,0.044065681,1.8000388012,-0.042215207500000004
SRX6452048,0.0771442155,0.0951405829,0.0396913865,0.2341567797
SRX6452059,12.4246561783,-0.0326585716,1.2880685168000001,-0.2333768779
SRX1828491,-0.1334196242,0.9148949901000001,-0.173764731,0.9840594157
SRX1828492,0.0619852548,1.0026081408,0.0582285905,0.9720590857
SRX1828493,-0.8188518172,1.1897617722,0.2746854876,0.8571481175000001
SRX1828494,-1.0130756296,1.0379375157,0.7801357297,1.5779908096000002
SRX1828495,0.4941500324,0.0088173421,0.7971346976,0.21644782
SRX1828496,-0.1157689625,0.2138479738,0.7525942807,0.5038559084
SRX1828497,-0.3774157798,0.9187109059,0.5918338271,1.1235715768
SRX1828498,-1.1635736936,0.5901897718,0.5865768321,0.3137570709
SRX1828499,-0.8293216918,0.8408150687,0.8630630066,0.7107487836
SRX1828500,-0.8164662986000001,1.1453464405,0.2022946145,1.1498126936
SRX1828501,-0.24959417660000002,1.1144648998,0.1511253189,0.5144128446
SRX1828502,-0.3735264526,1.0988757511,0.8694651807,0.6675933350000001
SRX1828503,1.2857376794,0.0796324191,1.4873964595,0.6255840358
SRX1828504,0.7831952194,0.5341656408000001,1.4518434732,-0.014736175700000001
SRX1828505,-0.7343623306,1.0111691426,0.4379077833,0.6521573717
SRX1828506,-0.7878102757000001,1.3885997169,0.3231114759,0.9574834198000001
SRX1828507,0.1569417407,-0.26021199,0.0380867291,-0.579007304
SRX1828508,-0.1569417407,0.26021199,-0.0380867291,0.579007304
SRX3796953,-0.0016459446,0.0594150231,-0.20798288980000001,-0.1775727229
SRX3796954,0.0016459446,-0.0594150231,0.20798288980000001,0.1775727229
SRX3796955,18.7398132405,0.44784267510000003,2.0683521224,1.5687542667
SRX3796956,18.2650309763,1.0256239345,2.2576846565,1.7411489158
SRX3796957,16.6733148607,-2.1254479272,1.4769532112000001,0.47435388910000004
SRX3796958,16.6036263914,-1.5837473097,1.9353382679000002,0.8577044553000001
SRX3796959,-0.48323808,-3.07468e-05,0.3522242176,0.5461238412
SRX3796960,0.0220123313,-0.107574944,0.3996686655,0.3187973568
SRX3796961,19.9987806673,0.3006834444,0.3380684566,1.2041013091
SRX3796962,20.1672516297,-0.8307517824,0.20059248670000002,0.7315804769
SRX3796963,15.7592313542,-2.943873037,0.7543728379,0.8651744074000001
SRX3796964,16.4290815745,-2.6213279841,1.3432119155,0.9794679844
SRX3796965,1.8055380021,-0.45237467750000004,-0.9787312322,-1.6758056974
SRX3796966,2.1231907869,-0.49187256230000004,-1.4413353512,-1.5164131821
SRX3796967,20.3928494261,-0.2757618463,-0.5022316328,1.0309793568
SRX3796968,20.8584506364,0.2578693566,-0.367220831,1.9206502072
SRX3796969,18.675867836,-0.7512406795000001,0.49523530660000004,1.3021606069
SRX3796970,17.8093049796,-1.3157996335,0.5656394786,1.2531779121
SRX3796971,1.469608242,-0.0490040873,0.6633542652000001,0.3407568687
SRX3796972,11.4950575693,-0.1143136339,0.2699276681,0.3632507521
SRX3796973,19.3051013706,0.3097797526,0.6143722594000001,0.7903097757
SRX3796974,19.4921580307,0.2555646471,0.7171191468,1.0703348337
SRX3796975,16.6592445505,-1.8454706634,1.4923925761,0.9499243735
SRX3796976,16.3260737952,-2.4245777705,1.4612437072,0.8281961526
SRX3796977,-0.4179020701,-0.244553818,0.7341330306,1.6227667047
SRX3796978,-0.3074718192,-0.30294726710000003,0.40753750520000004,1.0925803005999999
SRX3796979,20.4152887058,-0.15369709410000001,0.3854656038,0.9153925995000001
SRX3796980,20.2845121107,0.35801978900000003,0.4322436522,0.8252666579
SRX3796981,15.9662847006,-1.9665260269,1.0491744326,0.9950673399000001
SRX3796982,16.5121897605,-2.2034888827,1.6361229529,0.7678157462
SRX3796983,1.5947821872999999,-0.41040452190000004,-0.9582562709,-1.5408829438
SRX3796984,1.9128028847,-0.2874901046,-0.9827857699,-1.4738951671
SRX3796985,20.3022327031,0.78785034,-0.7349990508,1.5110788279
SRX3796986,19.872325571,0.3349548006,-0.0693646282,2.0966422388
SRX3796987,18.1017058583,-0.050392819400000004,1.6559369387,0.45473478500000003
SRX3796988,18.1415821707,0.029257372400000002,1.9467026237,0.5263403826
SRX2568270,0.32834285890000003,-0.2523122013,0.0300426162,0.40772061260000003
SRX2568271,0.2744006452,0.6532653453,0.1531075039,-0.4123466663
SRX2568272,-0.8926376031000001,0.3415153836,0.06511606140000001,-0.6814958479000001
SRX2568273,0.0500681445,0.3452051718,1.8279949558,-0.5950879237000001
SRX2568274,-1.3836427088,0.2048367582,1.57748507,0.4594121849
SRX2568275,-0.32834285890000003,0.2523122013,-0.0300426162,-0.40772061260000003
SRX2568276,0.10273230950000001,0.9955430206,0.006538570400000001,-0.9447243254000001
SRX2568277,0.11286700250000001,0.3620642095,0.1821369663,-0.8952708613
SRX2568278,-0.4464849235,0.5909417755,2.3357189882,-0.152048641
SRX2568279,-2.9156938362,0.7148164336,1.1449083287,0.6094097129
SRX3421856,0.3447810222,-0.1128586515,-0.0233554337,-0.061410938400000004
SRX3421857,-0.3447810222,0.1128586515,0.0233554337,0.061410938400000004
SRX3421858,2.243862639,1.2586728475,1.9993610198,0.2561800915
SRX3421859,2.3846612956,0.9948792076,1.914520563,0.3468520074
SRX3421860,-1.5729288023999999,-0.0199536033,0.9934845721000001,-0.6071763406
SRX3421861,-1.2701676497,-0.7705382572,0.6573367665000001,-0.4499209289
SRX3421868,-1.588387961,-0.3993365486,2.6141476078,-1.2309473357
SRX3421869,-2.3588513532,0.08148189110000001,2.9171900339,-1.4483804533
SRX2606337,0.3041826804,0.3256042723,0.0167276611,0.0077060952000000005
SRX2606338,-0.0717282549,0.8665246433,0.23439146090000001,0.40555029610000004
SRX2606339,0.4051516637,1.2342811584,0.7986443108,0.7598980154
SRX2606340,-0.4334839923,1.5283743708,1.0785021106000001,1.1111075227
SRX2606341,-0.8870150132,1.5123095324,4.0220393225,2.102402127
SRX2606342,0.3083729353,1.3378704789,3.3252302391,1.7952144447
SRX2606343,3.2479552015,0.9387846132000001,2.4808701923,1.7360565729
SRX2606344,3.4783612669,1.0077656408,2.365216398,1.4876150046
SRX2606345,0.5497059395,1.1987383001,2.9379589207,1.7292086103000002
SRX2606346,0.8687608464000001,0.3627149518,0.7081254751,0.3693246188
SRX2606347,-0.1078910212,-0.2267093963,-0.058760459,-0.019314404400000002
SRX2606348,0.1650093302,0.8778122091,0.19834549410000002,0.2656551076
SRX2606349,-0.2771617015,1.3380504892,0.8611406497,1.0193182295
SRX2606350,0.0076233235,1.5573383528,1.1989597057,1.1667019247
SRX2606351,-1.3648732956,1.2665150001,3.7987888466,1.8890448887
SRX2606352,1.5555469455000002,1.2935623696,3.0133356444,1.7328891188000002
SRX2606353,4.6251377833,0.0853067849,1.2087368476,0.33500239860000003
SRX2606354,3.6546048593,0.9712163675000001,2.5142945945,1.5785993917
SRX2606355,0.2724459124,1.2813731363,2.751653476,1.668380022
SRX2606356,0.9120614762,0.2530045264,0.7760961380000001,0.5186562370000001
SRX2606357,-0.1962916592,-0.098894876,0.0420327979,0.0116083092
SRX2606358,-0.2979889315,0.7379453546,0.20154841850000002,0.36405175970000003
SRX2606359,0.059308996200000005,1.2993381066,1.0716487496,1.2381403895
SRX2606360,0.8282376159,1.3548932564,1.0730701402,1.1292403646
SRX2606361,-0.1998536665,1.6018142527,4.0985296042,2.260198201
SRX2606362,1.8276345438,1.4049595778000001,3.7279896608,1.8136984900000002
SRX2606363,4.4778903055,0.3964584472,2.5742746512,0.934770961
SRX2606364,3.4739032754,1.0516553849,2.2489571148,1.6536759008000002
SRX2606365,0.30168572660000004,0.9694377233,2.6109884214,1.5395266705
SRX2606366,0.4840352826,0.5519114628,1.0445500784,0.7311326294
SRX3648427,0.7111854728,0.1017912452,0.7414258737,0.5063773146
SRX3648428,-0.0112732267,-0.021004003900000002,0.44244808560000004,0.24061905190000002
SRX3648429,1.529075024,0.5392801884,-0.16734226700000002,0.7312863485000001
SRX3648430,0.2040221077,0.0696392468,0.0761673662,0.3978430888
SRX3648431,0.6014699130000001,-0.06797499180000001,0.07940630280000001,0.4496792996
SRX3648432,0.1180542223,0.219220973,-0.2623317429,0.31340367890000004
SRX3648433,0.5795352618,-0.008634049000000001,0.6800365943000001,0.19922782760000002
SRX3648434,-0.1026959035,-0.016009828900000002,0.3051503756,0.1152101061
SRX3648435,0.6384891855,-0.1835832363,-0.5205706744,-0.42205319280000003
SRX3648436,-1.4610781486,-0.9377921879000001,0.5460580487,-0.6351493281
SRX3648437,-1.5629728837,-0.891088108,0.46979707190000003,-0.1912257505
SRX3648438,-1.8261666877,-1.0091717786,0.5226931517,-0.3497409752
SRX3648439,-0.6026359647,0.253713303,0.4597622725,-0.3230613549
SRX3648440,-0.9074775603,0.2733853114,-0.17109371680000002,0.013931834300000001
SRX3648441,-2.062696152,0.1601549251,-1.1536154222000001,-0.8695550179
SRX3648442,-1.666410489,-0.4176671226,0.3821109655,-0.5835745273
SRX3648443,-1.1247564639,-0.6954285021000001,-0.2284171056,-0.34976888170000003
SRX3648444,-0.8791312294,-0.5446657234,-0.4381529605,-0.6942047976
SRX3648445,1.1709324799,0.0018716414,0.8320789889,0.22391255340000002
SRX3648446,-0.10529794320000001,-0.013623656100000001,0.4556589549,0.2597507932
SRX3648447,0.3365781541,0.07970821110000001,0.0845103662,0.1183771967
SRX3648448,0.026737571,0.0137992432,0.0038748082,0.3070047322
SRX3648449,0.1480853067,0.016291142300000002,-0.047731218400000004,0.2113585969
SRX3648450,0.1299265671,0.0335564186,0.8193951189,0.3361836466
SRX3648451,0.2059277393,0.1731672344,0.3686274869,0.24617451950000002
SRX3648452,-0.0911567461,-0.2229206064,-0.5165617471,-0.4166699016
SRX3648453,-0.41952043790000004,-0.013893432,-0.6276044485000001,-0.6840515936
SRX3648454,-2.3333404821,-1.1541963827,0.7957489944,-0.2893720385
SRX3648455,-2.2342030095,-1.3106418474,0.6529077595,-0.6985192277000001
SRX3648456,-1.7819907267000001,-0.9411115497,0.5474232312,-0.7491090958000001
SRX3648457,0.6058959198,0.029281787400000002,1.0550778806,0.4230655367
SRX3648458,-0.19608497390000001,0.0600423161,0.4380364769,0.6231993641
SRX3648459,-0.5928122556000001,-0.0789158247,-0.35167810200000005,-0.3519044622
SRX3648460,-1.0831309695,0.4404122178,0.11981057960000001,0.0207611586
SRX3648461,-0.8885158691,0.4206841571,0.1681642676,-0.2121551466
SRX3648462,-1.1972888032,0.0383650225,-0.9852943180000001,-0.8446982897
SRX3648463,-0.6276083578,0.06673729070000001,0.7091727239000001,0.3810666854
SRX3648464,-0.4784334154,0.10234527930000001,0.2091518474,0.1598792282
SRX3648465,-0.6701212106000001,0.0034411079,-0.5949077627,-0.2993239434
SRX3648466,0.4234347157,-0.1124337797,0.2097803208,0.2160651442
SRX3648467,0.3997253109,0.23231448600000001,0.22875665280000002,0.24868521470000002
SRX3648468,0.3085304834,-0.0175310822,-0.3562323723,-0.5469104442
SRX3648469,1.4743746493,-0.7573670158,1.4695196444,0.22392531070000002
SRX3648470,0.9696406735,0.028983673800000002,1.7864074051,0.696949212
SRX3648471,2.545235539,-0.2871341776,1.0721206756,0.4572924921
SRX3648472,1.4611373652,-0.6928974686,3.91327128,2.8389614
SRX3648473,5.1326212514,-0.0025558357,5.2048161129,3.629331685
SRX3648475,-1.4940061996,0.5156472922,0.355279948,-0.0464505725
SRX3648476,-1.1933200502,0.4596523054,-0.1072708992,-0.29763091750000004
SRX3648477,-1.5006261584,0.1803832443,-1.2956027486,-0.9325745139
SRX3648478,2.5672578263,0.07283301810000001,0.4690488009,0.5049484623
SRX3648479,0.2561102899,0.14409652650000002,0.5983809527,0.5254654547000001
SRX3648480,1.8218823298,-0.08172125670000001,0.9218249352000001,0.4764327532
SRX3648481,-0.11221101280000001,0.1322508434,0.3323675506,0.2785690732
SRX3648482,-1.0274918358,0.3200862104,0.6118188868000001,0.2378593947
SRX3648483,-2.2309053927,-0.026926351100000002,0.7095034924,-0.1645601635
SRX1429221,-0.435503886,-0.0720709333,-0.23098043410000002,-0.00047975650000000003
SRX1429222,0.15089288580000002,-0.1585032241,0.1965862847,0.06544181980000001
SRX1429223,0.2846110002,0.2305741574,0.034394149400000004,-0.0649620633
SRX1429224,-0.7063273307,0.1585066117,0.4276521199,0.28199780620000003
SRX1429225,-1.3404293051,0.0453193785,0.14699345390000002,0.3555883976
SRX1429226,-1.4114453064,0.2635627054,0.2415337458,0.2864726376
SRX1429227,-0.8448504682,0.30212532410000004,0.37983680070000003,0.2607457297
SRX1429228,-1.3097804986,0.6530095391,0.1875664114,-0.0372984099
SRX1429229,-1.2278046399,0.1522583663,0.4641373372,0.3034911876
SRX1429230,-1.4781603187,0.5783849552,0.2437747318,0.6858151938
SRX1429231,-1.1751913435999999,0.5186467675,0.23383225100000002,0.6529442312
SRX1429232,-1.2886761427,0.5129634852,0.1303229133,0.5005198861
SRX1429233,0.0263589242,0.8939122570000001,-0.0035967308,0.48215291050000003
SRX1429234,-0.40378373770000003,0.8286047281000001,0.0062132114,0.6769182377
SRX1429235,-0.40653432640000003,0.8594529571,-0.0196288784,0.3394730724
SRX1429236,-0.1637297391,1.0451932588,-0.3546103376,0.0668592925
SRX1429237,0.47139775240000004,0.8892661758,-0.1481213738,0.153667305
SRX1429238,-0.6318791104,0.6434200284,0.0410671794,0.4625659763
SRX1429239,-0.7224822892,0.9629733638,0.19702681930000002,0.2807617458
SRX1429240,-0.9898205038000001,0.9247285043000001,0.2284157751,0.44684305550000003
SRX1429241,-0.523003028,0.6771254606,0.3070843885,0.4448936382
SRX1429242,0.4689066291,0.6941676144000001,-0.2887565164,-0.19578862200000002
SRX1429243,0.2184551716,0.8747387953,-0.2666809322,0.09682348780000001
SRX1429244,0.7768739303000001,0.6930972749000001,-0.1341416387,0.061733489100000004
ERX2339161,0.7290901834,0.2137152514,-0.24770322290000002,-0.0780272286
ERX2339162,-0.7290901834,-0.2137152514,0.24770322290000002,0.0780272286
ERX2339163,3.3215892237,-2.4140563342,-2.4266090685,-2.2632481426
ERX2339164,2.3321274053,-1.8461388093000002,-3.2229132031,-1.0649989832
ERX2339165,1.397742462,-4.120676179,-1.9793092069,-2.560240747
ERX2339166,1.0600058221,-1.2563346624,-0.9906325429,1.309129857
ERX2339167,1.9001511245,-0.4337101816,-1.1529310174,-0.9755360325
ERX2339168,0.44943461360000003,0.15441062690000001,-0.1774953455,-0.5380283131
ERX2339169,-0.090927749,-0.1651574606,0.1565200155,-0.0081122252
ERX2339170,2.4558423325,-2.3309613499,-2.4569938995,-2.0055010531
ERX2339171,1.6324297473,-2.3483443886,-3.2898919637,-1.4344527856
SRX7656012,-1.6774559301,-0.28687151990000004,0.5105301724,-0.027253958000000002
SRX7656013,-0.5339457396,-0.28773827150000003,0.0078591795,-0.11971786220000001
SRX7656014,-0.7127762638,-0.9477436699,0.217841629,-0.21584072440000002
SRX7656015,-1.0392023051,-0.6645287698,0.35971408790000003,0.3683892925
SRX7656016,-4.7083692417,-0.5902720782,0.0418831818,-0.5771029972
SRX7656017,-10.4740089459,-1.0627569597,-0.0278878341,-0.1841666521
SRX7656018,-5.4931370887,-0.7457088031,0.2496852428,-0.3687948276
SRX7656019,-1.2570198262,-0.6811387054,0.3458497855,0.1360468099
SRX7656020,-10.1750552506,-0.6096682095,0.0800862043,-0.3431985309
SRX7656021,-1.9760646209,-0.4965406198,0.0907930617,-0.4555540195
SRX7656022,-1.7253213259,-0.7759703363,-0.0360257222,-0.1858076724
SRX7656023,-10.8893512936,-0.3918776907,0.020875924100000002,-0.7099119595000001
SRX7656024,-3.0642873186,-0.9263927411,0.4430319533,-0.046857243400000005
SRX7656025,-10.741275097900001,-0.4401025203,0.3525366581,-0.41269513630000004
SRX7656026,-5.1994176693,-1.0329222487,0.8437667682000001,-0.5131154343000001
SRX7656027,-0.3738355304,-0.2508361753,0.1625724755,-0.1269990668
SRX7656028,-1.3264052151999999,-0.177445443,0.3576109068,0.10993355040000001
SRX7656029,-0.1371366657,-0.2092056668,0.37003281530000004,0.023998691000000003
SRX7656030,-0.6970619723,-0.4733769471,0.396276326,-0.0645421345
SRX7656031,-0.48506219500000003,-0.27674293510000003,0.5321319747000001,0.024453562300000002
SRX7656032,-0.3790101265,-0.12323966100000001,0.3260592639,0.0490355546
SRX7656033,-0.5530472745,-0.4987564497,0.43136058790000004,-0.0041063973
SRX7656034,-0.6383679892,-0.1959366512,0.0436802763,-0.10113869
SRX7656035,-0.8192043408,-0.5069398711,0.1566794487,-0.3123334129
SRX7656036,-0.1870359388,-0.21416316940000002,0.6191908062,0.12031063260000001
SRX7656037,-0.6483708631,-0.0948337191,0.33493251760000003,0.0867310174
SRX7656038,-0.505088929,-0.11560393890000001,0.8504838091,-0.0719239748
SRX7656039,0.1698283402,0.051250647100000005,-0.1680537789,0.1551575962
SRX7656040,0.1471140879,-0.1334048445,-0.06849986200000001,-0.1455205064
SRX7656041,-0.3169424281,0.0821541974,0.2365536409,-0.0096370899
SRX7656042,-0.3155614438,0.0456759975,0.9899399594,0.4786307316
SRX7656043,-0.5708390431,-0.24118435370000002,0.6100158372000001,0.3623312729
SRX7656044,0.0505994019,-0.35764933530000004,1.0920521921,0.5059505444
SRX7656045,-0.4205342124,-0.11656410930000001,0.7925879266,0.43209964110000004
SRX7656046,-0.0779016879,-0.4072476855,0.9313761809000001,0.4525042172
SRX7656047,-0.014539491100000001,-0.2597442862,1.118297119,0.6632017722
SRX7656048,0.0904786042,-0.2302922758,0.7500681507,0.7217021386
SRX7656049,-0.3860149147,-0.2964139783,0.9718702064,0.4677544638
SRX7656050,-0.7919142341000001,-0.39979761620000004,0.9230517465,0.4611925243
SRX7656051,-0.9327205076,-0.4588104302,1.0327504499,-0.37997339890000004
SRX7656052,-1.6089493136000002,-0.24386114820000002,0.7276892136,0.0772761478
SRX7656053,-2.0294958326,-0.49898137080000005,0.7994623147000001,-0.1096736403
SRX7656054,-0.7386115945,-0.3772330299,0.1352426941,-0.0230433434
SRX7656055,-1.6532283998000001,-0.3572139212,0.29836186070000004,0.168352475
SRX7656056,-1.0316749742,-0.1578804479,0.4018408772,-0.053155568900000005
SRX7656057,-1.1313293965,-0.3814163115,0.38544371450000003,0.1913602136
SRX7656058,-0.9813290003,-0.18791126090000002,0.8142876431,0.1677065451
SRX7656059,-0.9695019152000001,-0.0266089213,0.6535772006,0.0582385391
SRX7656060,-1.3081963801,-0.34956305200000004,0.4776671934,0.1382441158
SRX7656061,-0.8557012025,-0.2619574069,0.5292826336,-0.0302317619
SRX7656062,-1.0934076904,-0.5423864804,0.5643442972,-0.0370696041
SRX7656063,-5.511753555,-0.19799509510000002,0.9133763284,-0.3372377347
SRX7656064,-5.4784488074,-0.3390605915,0.9529932658,-0.9243751729
SRX7656065,-6.1351056133,-0.4778305427,0.9207134140000001,-0.1161961215
SRX7656066,-2.0027915284,-0.9906889714,0.1262973754,0.8073721184
SRX7656067,-1.7444522687,-1.5095217023,0.4176052086,0.6480559778
SRX7656068,-1.3022843522,-0.9128867653,0.338498519,0.6671653607
SRX7656069,-1.7777151993,-0.8781082151,0.6943730503000001,0.32650178900000004
SRX7656070,-2.3780293136,-0.7519802488,0.7358359459,0.6699942852
SRX7656071,-3.1205109774,-0.87937239,0.7928683510000001,0.7175511391
SRX7656072,-1.7885887579,-1.2406173463,0.6683600845000001,0.6930190192
SRX7656073,-1.7193951863999999,-0.8603497382,0.3286867706,0.6395806559
SRX7656074,-3.1035741893,-0.7750562907,0.5771026885,0.7560918152
SRX7656075,-6.7266577385,-0.9949853753000001,2.9287156860000003,0.5011515705
SRX7656076,-7.9105211565,-0.7420260407,2.8962841863,0.0634748549
SRX7656077,-7.3633549073,-0.35613115640000004,2.6898079833,0.037444798
SRX7656078,-11.1482496636,-0.2355931,1.0015103011,0.3195477163
SRX7656079,-10.7239485933,-0.5893917594,1.105998459,0.3922466502
SRX7656080,-19.470152012,-0.0133709133,1.07240847,0.380241675
SRX7656081,-5.5132509512,-0.6636683783,1.4277174227,0.3310440665
SRX7656082,-13.4090536787,-0.07596124800000001,1.4246991952,0.2027718107
SRX7656083,-8.8608675565,-0.0649120129,1.1753364889,0.5358021842
SRX7656084,-14.0295408207,-0.0220375791,0.8096688143,0.48080550120000004
SRX7656085,-8.8686748728,-0.29678727600000004,0.7100289454000001,0.33520989630000003
SRX7656086,-10.7255435519,-0.3103428915,1.0727150679,0.5667290612
SRX7656087,-5.2914271698,-0.29097263090000003,0.961639679,-0.3702067146
SRX7656088,-7.3641730798000005,-0.8284967269,1.0469897892,-0.2319845284
SRX7656089,-10.2097214635,-0.3601764874,0.7859525094,-0.3490162701
SRX7656090,-0.9694183877,0.0032220283,0.4182008098,0.0209454242
SRX7656091,-0.8908509158000001,-0.0383951985,0.6546746416,0.0894372902
SRX7656092,-0.5215622024000001,0.005085652600000001,0.5710691514,-0.17779653310000001
SRX7656093,-0.3103848086,0.2840489654,-0.17046626410000001,0.1140185477
SRX7656094,-1.1503664283,0.2615931361,0.2993191605,0.0423146067
SRX7656095,-0.7258670261,0.09513000370000001,0.4299230227,-0.0063325025
SRX7656096,-0.0907389423,-0.2789627582,0.35250275340000004,0.10235866360000001
SRX7656097,-0.4167016141,-0.49066212010000004,0.1608764634,-0.1729889986
SRX7656098,-0.2234209088,-0.5975147819000001,0.23515514210000002,-0.0290035878
SRX7656099,-5.5765629678,-0.5751276104,0.9416063454,-0.4829505636
SRX7656100,-6.1379139095,-0.7987245536,0.6663930941,-0.5070243673
SRX7656101,-4.7297831917,-0.2191877445,0.9921266616000001,-0.2194525104
SRX7656102,-0.8648445997,0.014398394,0.078940721,-0.009618724
SRX7656103,-0.4994667927,-0.23997836690000002,0.17344082100000002,-0.07078720720000001
SRX7656104,-1.1295094344,-0.3957688064,0.26642737850000003,-0.1308405709
SRX7656105,-5.4163042368,-0.6991618421,1.1499265922,-0.5614017487
SRX7656106,-5.6936577586,-0.7917881974000001,1.0919113442,-0.46725191930000004
SRX7656107,-5.1802932718,-0.6303908156,1.4698078433,-0.6554630457
SRX7656108,-0.4554193009,-0.3045343689,-0.1463906205,-0.1237117001
SRX7656109,-1.2227566758,-0.47267430600000004,0.1889856983,-0.15723888490000001
SRX7656110,-0.9991342758,-0.8736540570000001,0.234604362,-0.038116049900000004
SRX7656111,-1.2797786118,-0.9634342484,0.6281290918,0.2117384314
SRX7656112,-0.6195922469,-0.7383162077000001,0.3749733348,-0.0472237189
SRX7656113,-0.9461474567,-0.3952662194,0.5361552459,-0.1983678585
SRX7656114,-0.7290491762,-0.9684947995000001,-0.0109737796,-0.4623429048
SRX7656115,-0.6811535704,-0.7798503557,0.1325728085,-0.4348139043
SRX7656116,-2.9815563622,-0.3117981396,0.22777667740000002,-0.4875960347
SRX7656117,-5.3064726031,-1.1457537313,2.0770797829,-0.5660897333
SRX7656118,-6.6513235262,-1.3699805818,1.3538291681999999,-0.2582917132
SRX7656119,-5.6808792853,-0.8871539594000001,1.2477931058,-0.7663269783000001
SRX7656120,0.1148681292,-0.7095335411,0.2573640373,-0.1615983729
SRX7656121,0.1095425866,-0.3379055415,0.0915925786,0.020579887300000002
SRX7656122,-0.2140949486,-0.1533547483,0.2239014206,-0.1032407042
