,A,RpoS
SRX254761,-7.288668084,-1.1232635512
SRX254762,-5.8430834925,-0.9246950864000001
SRX254763,-4.1337997479,-0.36130519450000004
SRX254764,-9.0026912096,-1.4953407894000001
SRX254765,-7.9165924022,-1.5915028724
SRX254766,-20.927986045,-1.8000524281999999
SRX254767,-22.7394166338,-2.666803664
SRX254768,-21.5892793962,-2.7083049772
SRX254772,24.4490050547,1.7195673503000002
SRX254773,19.8725639797,2.4021301992
SRX254774,24.0014590826,2.2073355249
SRX254775,8.9954007316,0.7896476372
SRX254776,15.7182932094,1.188102589
SRX254777,1.7733897367,0.8891834466
SRX254778,13.6790286092,1.621948329
SRX254779,19.1300685335,1.9996245905
SRX254780,23.5995283495,1.9175695834000002
SRX254781,9.8580550906,0.817009371
SRX254782,15.5572622444,1.1626846606
SRX254783,7.2222764402,0.6022353714
SRX254784,0.0617646195,0.2890922358
SRX254785,3.2243195819,0.9195535796000001
SRX254786,2.8459204207,0.5176521782
SRX7136401,2.0134379223,0.0174765734
SRX7136403,-0.2744021298,-0.009966389800000001
SRX7136405,-2.4072756014,1.0669382807
SRX7136407,-1.758985193,0.9450229699
SRX7136409,-2.6400308559,0.9527041690000001
SRX7136411,-1.7390357925000002,-0.0075101835
SRX3754949,0.3274113111,0.0565770898
SRX3754950,0.25528620350000003,0.0280506574
SRX3754951,-0.5826975146,-0.0846277472
SRX3754952,0.0009066418000000001,0.0888582535
SRX3754953,-0.0312905906,0.0564971266
SRX3754954,-1.6550702152999999,-0.0300399885
SRX3754955,-29.7409111112,-2.745274184
SRX3754956,-29.6955227811,-2.7439041613
SRX3754957,-29.5556606246,-2.7750574036
SRX3754966,1.3728911857,-0.1260632258
SRX3754967,1.0695538156,-0.09416479030000001
SRX3754969,1.6126983416,-0.3154801144
SRX1424798,0.36217994600000003,0.0691230146
SRX1424799,-0.36217994600000003,-0.0691230146
SRX1424800,-1.4853392488,0.1863535608
SRX1424801,-1.8589868310000002,-0.2782638174
SRX1424802,-2.603760921,0.5575771193
SRX1424803,-2.5151895796,0.3338455225
SRX1424804,-0.7525012141,1.4601972966
SRX1424805,-1.9543961472,1.6889628481
SRX1424806,-21.4292051445,-5.5813733639
SRX1424807,-22.2388203238,-5.7257479064
SRX1424808,11.2781284503,0.9577946779000001
SRX1424809,10.3577108361,1.036078499
SRX1424816,-15.9278884072,-2.6363265456000002
SRX1424817,-16.5880172118,-3.4468190392
SRX1424818,8.8287283937,0.3304707254
SRX1424819,11.3089313802,0.43215976640000003
SRX1424824,12.1260288925,1.9877141265
SRX1424825,12.9916270542,2.06780527
SRX1424826,-15.2489039364,-5.6119542399
SRX1424827,-15.4913869069,-5.8423347759
SRX1424828,11.4373356828,0.5579692054000001
SRX1424829,13.1537708993,0.4616365456
SRX1424830,11.0631512981,0.5051351337000001
SRX1424831,10.9800448485,0.5051997424
SRX1424834,12.5912762807,1.5527850871000002
SRX1424835,10.9397658227,1.437596027
SRX1424840,2.6047827842,1.0307075964
SRX1424841,1.0838285867,0.693432622
SRX1424842,0.5571780347,0.802391139
SRX1424843,0.599981643,0.3138153546
SRX1424844,-0.9571132648,2.8254353854
SRX1424845,0.5043891304,3.1626229327
SRX1424846,-17.5784988407,-4.1650761082
SRX1424847,-15.0388818587,-3.0448556455
SRX5060277,8.6229954984,0.6057656301000001
SRX5060279,28.7452604843,0.9964218241
SRX5060281,-8.6229954984,-0.6057656301000001
SRX5060283,28.2378527909,0.9005725640000001
SRX5936089,0.9063841253,-0.0494246002
SRX5936090,0.3207904325,0.3250839017
SRX5936091,1.1969965778,-0.044937484900000005
SRX5936092,-2.4241711356,-0.2307218167
SRX5936093,8.3800479752,1.4132503523
SRX5936094,8.1532845954,1.8310143856
SRX5936095,18.8313394445,1.9834829578000002
SRX5936096,18.6676674501,1.8564867267
SRX5936097,21.9957795226,1.5082118495999999
SRX5936098,21.9482207606,1.7303818525999999
SRX5936099,23.0785278291,1.0139271353
SRX5936100,23.1199756778,1.4665190075
SRX5936101,23.9293735473,1.1059995785
SRX5936102,23.7806777117,1.3754092768000001
SRX5936103,23.4538340184,0.8201197469
SRX5936104,23.0953184697,0.6407955769
SRX5936105,22.9833977122,0.1793634335
SRX5936106,22.869222708,0.5665861573000001
SRX5936107,22.342803671,0.26519346850000003
SRX5936108,22.4109020325,0.3958972737
SRX5936109,21.4653698457,0.5883044162000001
SRX5936110,21.6663134199,0.21102673260000002
SRX5936111,20.9771059048,-0.09207658610000001
SRX5936112,20.6587184369,0.24790343380000002
SRX5936113,19.0007808604,0.32098143830000003
SRX5936114,19.0654818895,0.40802398440000004
SRX5936115,18.162879129,-0.4077978564
SRX5936116,18.129611057,0.0439626796
SRX5936118,16.5978934723,0.3715201365
SRX5936119,16.3365510302,0.8854455315
SRX5936121,15.4150495559,1.0418731134
SRX5936122,15.5246161125,0.9789681670000001
SRX5936123,16.0225336827,1.1670302936
SRX5936124,15.9710096668,1.4096692552
SRX5936125,15.821120053,1.1502919242
SRX5936126,16.1420510991,0.8564049618
SRX5936128,-15.9736887445,0.13144351340000002
SRX5936129,-14.4018781071,0.30361481970000004
SRX5936130,-21.3778197111,0.2744457372
SRX5936131,-21.1984865192,0.5152601946
SRX5936132,-8.1240112979,1.448017448
SRX5936133,-8.8336340237,1.7789350446
SRX5936134,-5.698283773,0.752750196
SRX5936135,-5.9290815702,0.8383092132000001
SRX5936137,0.7652034933,1.2310382207
SRX5936138,0.7112374337,1.3411167455
SRX5936139,-2.4115304736,0.9260980699
SRX5936140,-2.8232028845,1.2464128133
SRX5936141,-6.0261449318,0.6961181696000001
SRX5936142,-6.1630755005,0.7406392183
SRX5936143,0.6785557378,0.6015873578
SRX5936144,0.39718494,0.7457973137
SRX8557650,-0.4513117977,-0.0398104293
SRX8557651,0.5526002756,-0.020420220700000002
SRX8557652,-0.1012884779,0.060230650100000005
SRX8557653,7.8283516416,1.6937650467
SRX8557654,8.4395544602,1.7596999202
SRX8557655,8.3853190261,1.7635603349000002
SRX8557656,7.5441995869,0.8397813479
SRX8557657,7.1187118321,0.9857593877
SRX8557658,6.5117254832,0.8998909789
SRX8557659,-6.3557943945,1.129107084
SRX8557660,-3.5721671307,1.2479993710000001
SRX8557661,-3.7176938167999998,1.1740592282
SRX8557662,-6.8005187172,1.9708670199
SRX8557663,-2.8652445944,2.0312513763
SRX8557664,0.24981686420000002,2.0099909478
SRX8557665,0.2015390616,1.732054207
SRX8557666,-9.1150728427,2.0926971505
SRX8557667,2.7298464015,1.1477630258
SRX3405147,0.40568476140000004,-0.0066568021
SRX3405148,-0.46950164600000005,-0.0094798624
SRX3405149,0.0638168846,0.0161366646
SRX3405150,-1.8925017644,-1.1042657157
SRX3405151,-5.6780239888,-2.2618533364
SRX3405152,-8.6007096202,-1.7348352055
SRX3405153,-2.8714589530000003,-0.9940964981
SRX3405154,-4.0695909526,-1.2027550962
SRX3405155,-3.836244076,-1.1673185763
SRX3405156,-8.3256989122,-2.497326525
SRX3405157,-9.5263571684,-1.689505862
SRX312063,0.5005923244,0.9765796421
SRX312064,0.2447964179,1.0117880238999999
SRX312065,1.9801194065,1.0681569503
SRX312066,-1.5025568136,0.2214826281
SRX312067,-1.5068813639,0.2100340125
SRX312068,-3.3739127557,0.0684716985
SRX312069,-3.4005959273,0.0715059245
SRX312070,-0.052063886000000004,-0.00920911
SRX312071,0.052063886000000004,0.00920911
SRX312072,5.8818331623999995,0.9121735129
SRX312073,5.8489528941,0.8854798024
SRX312074,7.9651312286,1.5371796020000001
SRX312075,8.4585473417,1.5392718386
SRX312076,10.0274475835,0.8901228577
ecoli_00001,0.12355577770000001,-0.049727751
ecoli_00002,-0.12355577770000001,0.049727751
ecoli_00003,16.44567059,1.650326502
ecoli_00004,16.8698565193,1.6437026920000002
ecoli_00005,-1.6674837487,-0.22947255900000002
ecoli_00006,-2.033601655,-0.271725376
ecoli_00007,16.5876192934,1.527195722
ecoli_00008,15.2236751222,1.238544582
ecoli_00009,1.5202340011,0.6013075320000001
ecoli_00010,2.5864870168,0.622610922
ecoli_00011,6.361105701,0.177302749
ecoli_00012,6.2887565888,0.18070148100000002
ecoli_00014,5.4750891049,0.041918445000000006
ecoli_00015,6.2397978718000005,0.132946996
ecoli_00016,6.0887906658,0.028727889000000003
ecoli_00017,6.183261747,0.245873005
ecoli_00018,6.1401999115,0.353677022
ecoli_00019,14.7402720067,2.449326732
ecoli_00020,14.4387392833,2.150239472
ecoli_00021,10.1824458512,1.918683632
ecoli_00022,10.0258586552,1.875718832
ecoli_00023,12.9956074239,2.174649812
ecoli_00024,13.2550673194,2.132365622
ecoli_00025,16.1407054018,2.427061572
ecoli_00026,16.1173208882,2.475274892
ecoli_00027,8.5485127069,1.849426562
ecoli_00028,8.3732179048,1.826245562
ecoli_00029,6.3048668789,0.9658633820000001
ecoli_00030,6.485277496,0.8995555820000001
ecoli_00031,10.9017402419,1.143877012
ecoli_00032,11.0868870114,1.201356272
ecoli_00033,7.72306821,2.170823912
ecoli_00034,7.0194069202,2.363496512
ecoli_00035,5.4614701298,1.560056102
ecoli_00036,5.3409330728,1.572826172
ecoli_00037,9.219455286,1.461736342
ecoli_00038,9.6139027418,1.4067977520000001
ecoli_00039,-4.8826599209,0.360177262
ecoli_00040,-5.0297485125,0.369957452
ecoli_00041,10.2301935786,0.9244569520000001
ecoli_00042,6.1358412493,0.42003344200000003
ecoli_00043,-3.7710290866,0.24477252300000002
ecoli_00044,-3.3725019759,0.071577395
ecoli_00045,-9.5900101051,-0.25510862900000003
ecoli_00046,-9.665051963,-0.162772564
ecoli_00047,-1.8930806714,0.10687962200000001
ecoli_00048,-1.4856491616,0.197510713
ecoli_00049,8.1959370767,1.136068692
ecoli_00050,-1.2127414819,-0.23051727
ecoli_00051,-0.8403781802,0.043958795
ecoli_00052,-2.2915853157,-0.016657597
ecoli_00053,-2.4523334749,-0.015329333
ecoli_00054,-3.8403507859,-0.276530589
ecoli_00055,-2.9672074082,-0.338241102
ecoli_00056,-3.2649338572,1.014675532
ecoli_00057,-3.6619888178,0.977911822
ecoli_00058,-13.3752153789,0.727420032
ecoli_00059,-13.1929357149,0.7373106620000001
ecoli_00060,-5.1326066816,0.38823240200000003
ecoli_00061,-4.9875033957,0.395184152
ecoli_00062,-10.9535542732,1.039849572
ecoli_00063,-11.1183985994,1.148814332
ecoli_00064,23.5587133596,1.6465871120000002
ecoli_00065,23.4459180941,1.759748342
ecoli_00066,23.960345777,0.7287601720000001
ecoli_00067,24.2404948035,0.573927292
ecoli_00068,-1.6678117544000002,-0.41096649500000004
ecoli_00070,2.0748680974,0.115747578
ecoli_00071,1.4520304182000001,0.027857161000000002
ecoli_00072,1.1186725115,0.048182902
ecoli_00073,-13.1844281041,-0.27702965700000004
ecoli_00074,-11.8367088815,-0.08955874200000001
ecoli_00075,-1.9283925079,0.016084043000000003
ecoli_00077,0.20219736470000002,0.268831166
ecoli_00078,-0.9046119368000001,0.030301163000000002
ecoli_00079,-11.2215376188,0.12121000100000001
ecoli_00080,-1.9339898433,0.083390378
ecoli_00081,-2.211598832,0.41288737200000003
ecoli_00082,-0.021561177900000002,0.343919792
ecoli_00083,-0.3832565978,0.222851611
ecoli_00084,-1.1951300546999999,0.32115443200000005
ecoli_00085,-0.8826099153,0.286542844
ecoli_00086,-0.11773003800000001,0.5809128020000001
ecoli_00087,-0.421681358,0.6237719420000001
ecoli_00088,4.2075603834,0.44571107200000004
ecoli_00089,4.2825173261,0.527806022
ecoli_00090,1.2015714136,-0.06741426
ecoli_00091,1.5801063283999999,-0.009461412
ecoli_00092,0.1591848223,0.41899008200000004
ecoli_00093,2.1757660841,-0.002706628
ecoli_00094,9.1712796423,0.5912388620000001
ecoli_00095,9.1820360219,0.555214862
ecoli_00096,-1.7032568577,1.075322802
ecoli_00097,-1.8565379192,1.046519562
ecoli_00098,2.8240697444,0.663852262
ecoli_00099,2.2947203036,0.6135239920000001
ecoli_00100,-11.7632476933,0.129992928
ecoli_00101,-18.9473727667,-0.926944088
ecoli_00102,-19.218653196200002,-0.9221537670000001
ecoli_00103,-22.110401447,-0.9664375940000001
ecoli_00104,-22.8333045379,-0.89091248
ecoli_00105,-4.2978351024,-0.08924797200000001
ecoli_00106,-8.6080636651,0.38219653200000003
ecoli_00107,-9.2849052228,0.29671736200000004
ecoli_00108,3.4628758276,0.45762537200000003
ecoli_00109,3.5789907684999998,0.33209055200000004
ecoli_00110,0.8259031757,0.193629716
ecoli_00111,0.9425185445,0.33613993200000003
ecoli_00112,0.7715863702,0.21436483
ecoli_00113,0.6070413448,1.187215512
ecoli_00114,-0.2966158822,1.041209602
ecoli_00115,-0.8027556975,1.000426512
ecoli_00116,11.516321336,1.403545152
ecoli_00117,11.1862414721,1.312142502
ecoli_00118,11.6795339853,1.332774822
ecoli_00119,10.3609218045,1.220202512
ecoli_00120,10.5778669303,1.232196922
ecoli_00121,11.2564047191,1.2185585620000001
ecoli_00122,10.5022176031,1.473030322
ecoli_00123,11.3132462456,1.491695502
ecoli_00124,11.8088870669,1.425635312
ecoli_00125,-26.109737214,0.7930836120000001
ecoli_00126,-22.799204698,-0.261345063
ecoli_00127,-22.645644474,-0.923966688
ecoli_00128,-27.6072310117,-1.072388459
ecoli_00129,-22.1647459849,0.8990942620000001
ecoli_00130,-24.8119302148,-0.267016099
ecoli_00131,-24.8590609481,-0.06099581900000001
ecoli_00132,-5.9367802531,-0.281531602
ecoli_00133,-16.5091788182,-0.48538561300000005
ecoli_00134,-20.7151822313,-0.28717722
ecoli_00135,-31.2773864766,-0.530759834
ecoli_00136,-24.7878729412,-0.06679679300000001
ecoli_00137,-24.4125555509,-0.4238999
ecoli_00138,-18.4458446098,-1.679026192
ecoli_00139,-16.1647736174,-0.6158962060000001
ecoli_00140,-21.5846930962,-0.5299862820000001
ecoli_00141,-24.6533917554,-0.523400039
ecoli_00142,8.8831891226,1.223033602
ecoli_00143,-2.2737178584,-0.634528351
ecoli_00144,-3.0777671556,-0.137538191
ecoli_00145,-9.2468346878,0.24299832000000002
ecoli_00146,-19.9059170829,0.743275232
ecoli_00147,-14.8517233118,0.42675417200000004
ecoli_00148,-19.1343801006,-0.580133845
ecoli_00149,-17.6748478284,0.25396372500000003
ecoli_00150,-18.6692275783,-0.752617222
ecoli_00151,-24.9220092825,0.0710249
ecoli_00152,-28.7212109584,0.116572929
ecoli_00153,-20.8322501928,-0.28887214
ecoli_00154,-9.3007878356,-0.9307193810000001
ecoli_00155,-19.7649259844,-0.209421098
ecoli_00157,-4.8127626565,0.518224082
ecoli_00158,-12.4143930412,0.460795852
ecoli_00159,-24.8283791699,-0.634889455
ecoli_00160,-21.5116851827,-0.264002552
ecoli_00169,-15.7239895266,-0.760218982
ecoli_00170,-16.1788316205,-0.853688909
ecoli_00171,-9.9006726573,0.049913986
ecoli_00172,-7.0946308201,0.090811919
ecoli_00173,-7.495846385,0.589161122
ecoli_00174,-6.9500592113,0.38819800200000004
ecoli_00175,12.5847987592,0.7651803420000001
ecoli_00176,12.9655423715,0.6480234420000001
ecoli_00177,16.1161675497,0.891268402
ecoli_00178,14.9933806915,1.006328562
ecoli_00179,-12.3272928335,-0.236939853
ecoli_00180,-12.737692256,-0.303417861
ecoli_00181,-14.0430199486,-1.022815705
ecoli_00182,-13.9015237431,-1.1022078180000001
ecoli_00183,-3.7811994266999998,-0.195428179
ecoli_00184,-3.3262819268,-0.121725145
ecoli_00185,-12.0220442586,-0.492266825
ecoli_00186,-15.3511328379,-0.58526513
ecoli_00187,-0.2511474131,0.606615282
ecoli_00188,-0.346074643,0.6685109720000001
ecoli_00189,-13.6467482507,-0.5756726790000001
ecoli_00190,-13.2843354258,-0.507721481
ecoli_00191,-8.5996453087,0.20881733900000002
ecoli_00192,-9.2323515636,0.446916122
ecoli_00193,-12.764423883,-0.44323311600000004
ecoli_00194,-10.6179800758,-0.344020588
ecoli_00195,-23.1279773116,-1.10661481
ecoli_00196,-17.0438404264,-0.40072797
ecoli_00197,-16.8451170154,-0.41283612900000005
ecoli_00198,-23.4443175246,-1.293643016
ecoli_00199,4.1979569234,0.341964942
ecoli_00200,2.5205922299,0.6804132620000001
ecoli_00201,4.8409740337,0.556544842
ecoli_00202,5.2138565958,0.6846965420000001
ecoli_00203,-0.7139934407,0.24851932100000002
ecoli_00204,-2.1073892165,0.072319354
ecoli_00205,5.6721189173,0.602499332
ecoli_00206,8.4491385737,0.775933062
ecoli_00207,-1.4111702242,0.622855142
ecoli_00208,2.2256121998,0.770140982
ecoli_00209,5.3426250593,0.46668029200000005
ecoli_00210,4.9725093662,0.490794722
ecoli_00211,1.3447553472,0.413575132
ecoli_00212,1.4369884882,0.42222096200000003
ecoli_00213,2.7839159328000003,0.39317079200000005
ecoli_00214,0.9618008363,0.509847962
ecoli_00215,1.4142624183999999,0.110479853
ecoli_00216,1.7319598363000002,0.19184862700000002
ecoli_00217,6.1257450563999996,0.7546381320000001
ecoli_00218,5.0549941253,0.858339712
ecoli_00219,1.6709588963000002,0.23723094300000003
ecoli_00220,2.1030278185,0.21605959200000002
ecoli_00221,1.6913822518,0.5150319520000001
ecoli_00222,-2.0739750404,0.075430536
ecoli_00223,2.7209786041,0.590555552
ecoli_00224,2.9398156120000003,0.554853602
ecoli_00225,3.6007472617,0.440513052
ecoli_00226,1.3535332704,0.5138055220000001
ecoli_00227,-4.8641743127,-0.42322193300000005
ecoli_00228,-4.9019683514,-0.397225969
ecoli_00229,-1.521793608,0.39264833200000004
ecoli_00230,-1.775515655,0.40612146200000004
ecoli_00231,-5.7180878291,0.563901842
ecoli_00232,-5.7513833537,0.45276521200000003
ecoli_00233,-0.0039509362000000004,0.19160315700000002
ecoli_00234,0.2393089858,0.146452999
ecoli_00235,6.5371606446,0.361100702
ecoli_00236,6.7322415255,0.14233325400000002
ecoli_00237,1.4897409775,1.047253142
ecoli_00238,0.9812919469,0.915891192
ecoli_00239,-2.4303660202,0.5594406820000001
ecoli_00240,-1.5178797399000001,0.625345122
ecoli_00241,5.9388898231,1.221120712
ecoli_00242,-2.5403250471,0.9668986020000001
ecoli_00243,-3.9155664425000003,1.011708712
ecoli_00244,-12.2551936233,-0.31484015
ecoli_00245,-9.1140052425,-0.48601730600000004
ecoli_00246,-6.4206386014,0.652653732
ecoli_00247,-7.0245386732,0.6990012320000001
ecoli_00248,-8.8716101309,0.720726312
ecoli_00249,1.8140310282,0.672899162
ecoli_00250,2.8273513591,0.514171322
ecoli_00251,-11.3308309721,-0.065868839
ecoli_00252,-11.9222478173,-0.171776657
ecoli_00253,-21.8111314936,-0.002671377
ecoli_00254,-12.8629785206,0.191384187
ecoli_00255,0.3800964524,1.052987252
ecoli_00256,4.3512535914,1.117358552
ecoli_00257,-3.9768468829,0.389226942
ecoli_00258,-4.0047664029,0.314109252
ecoli_00259,13.7147327088,1.265058722
ecoli_00260,11.3005386576,0.9722561120000001
ecoli_00261,-4.9430334859,0.063914889
ecoli_00262,-6.5983431865,0.36638761200000003
ecoli_00263,2.8785263747,0.43246427200000004
ecoli_00264,3.5112469977,0.389756152
ecoli_00265,11.4620399581,1.177584972
ecoli_00266,10.5030579406,1.115352902
ecoli_00267,-10.974449529,-0.068474823
ecoli_00268,-10.3946021017,-0.114093364
ecoli_00269,-17.9628439366,0.653364402
ecoli_00270,-17.4199042839,0.730860912
ecoli_00271,-24.3241378344,-0.6166222720000001
ecoli_00272,-21.2808048651,-0.36928399700000003
ecoli_00273,-2.5937089088,0.204656004
ecoli_00274,-3.2405634238,0.245879587
ecoli_00275,-3.1330314257,0.5874251220000001
ecoli_00276,-2.796524052,0.40229103200000005
ecoli_00277,-22.570965672,0.33760438200000004
ecoli_00278,-26.104811763,0.321729782
ecoli_00279,-0.33262758340000004,0.8863017320000001
ecoli_00280,-1.6414945455,1.151312292
ecoli_00281,-13.4104585018,-0.870570438
ecoli_00282,-7.1022465418,-0.053842641000000004
ecoli_00283,-5.4793708071000005,0.030154189
ecoli_00284,-5.0978461821,0.189315261
ecoli_00285,-20.9957936276,-0.9715555750000001
ecoli_00286,-20.8566457473,-0.9203768010000001
ecoli_00287,-2.9655613245,0.746716032
ecoli_00288,-3.6181031176,0.640421412
ecoli_00289,-12.1261420402,-0.18854235400000002
ecoli_00290,-8.6123189929,0.030013313000000003
ecoli_00291,-0.6314203991,0.41317053200000003
ecoli_00292,-0.1473159856,0.44372140200000004
ecoli_00293,2.5158071749,0.9644070320000001
ecoli_00294,2.2887867698,0.825257302
ecoli_00295,-8.5927493205,-0.490303827
ecoli_00296,-7.7273146793,-0.46322188700000005
ecoli_00297,2.9223664585,0.630730562
ecoli_00298,3.2850233793,0.697185532
ecoli_00299,-13.023225822,-0.7608141740000001
ecoli_00300,-12.7481415104,-0.7927318760000001
ecoli_00301,-24.6018781033,-0.37281189800000003
ecoli_00302,-25.6457613176,-0.370992619
ecoli_00303,2.3143925686,0.04685425
ecoli_00304,-0.0294781626,0.363218242
ecoli_00305,0.010610843600000001,0.414445702
ecoli_00306,0.1609066114,0.635844992
ecoli_00307,0.42250340280000004,0.416631322
ecoli_00308,1.0777129825,0.349855482
ecoli_00309,0.09336598010000001,0.27863103300000003
ecoli_00310,0.11452911310000001,0.352076192
ecoli_00311,-13.2891851789,0.081373631
ecoli_00312,-7.7677560349,0.289872226
ecoli_00313,-0.0185415102,0.434302342
ecoli_00314,0.32206834360000003,0.44545774200000005
ecoli_00315,-2.7009284742,-0.592986713
ecoli_00316,-2.419858025,-0.6825730510000001
ecoli_00317,1.9363282645000002,-0.48291984600000004
ecoli_00318,1.8939696195,-0.666881703
ecoli_00319,-13.6087198825,0.230084175
ecoli_00320,-12.4836568459,0.23440550300000002
ecoli_00321,-8.3715655807,1.010209612
ecoli_00322,-8.572281388,0.9647885620000001
ecoli_00323,-13.5580563666,0.378515502
ecoli_00324,-11.036522593,0.446818512
ecoli_00325,-10.2298378856,0.523289032
ecoli_00326,-2.4253854284000003,1.140273702
ecoli_00327,-14.056450144,1.471336792
ecoli_00328,-14.5700090829,0.989478182
ecoli_00329,-13.3618995308,1.105704232
ecoli_00330,-12.570335855,1.308540662
ecoli_00331,-17.9364408628,0.864667662
ecoli_00332,-19.2500608168,1.044993532
ecoli_00333,-16.0236272964,0.8066634020000001
ecoli_00334,-16.8689414525,0.7939193720000001
ecoli_00335,-23.3470091403,-0.18988374400000002
ecoli_00336,-20.9355475656,-0.012120128
ecoli_00337,-17.7488163769,0.380774492
ecoli_00338,-16.9003857941,0.425706862
ecoli_00339,-25.6724589928,-0.28424791600000004
ecoli_00340,-22.1263813902,-0.020286427000000003
ecoli_00341,-25.4147372663,-0.353377109
ecoli_00342,-25.7281837428,-0.353964906
ecoli_00343,-19.9332943392,0.292686165
ecoli_00344,-19.2631068398,0.284491559
ecoli_00345,-19.5796592164,0.461398122
ecoli_00346,-17.3189752863,0.5234612820000001
ecoli_00347,-4.5380231715,1.136906472
ecoli_00348,-2.2872494404,1.106938532
ecoli_00349,-16.417200536,0.8895994620000001
ecoli_00350,-16.603913183,1.002864882
ecoli_00351,-4.1748021186,1.666172602
ecoli_00352,-21.5864194897,0.761387542
ecoli_00353,-14.6165715048,1.073754122
ecoli_00354,-14.7290862531,0.9053895820000001
ecoli_00355,-3.9380763979,1.278137802
ecoli_00356,-3.7111773976,1.205160902
ecoli_00357,-7.7778175737,1.469231752
ecoli_00358,-7.82236043,1.445767052
ecoli_00359,-28.4264438654,0.914250742
ecoli_00360,-28.3524198643,0.839892022
ecoli_00361,-29.8653566639,0.6100121420000001
ecoli_00362,-29.8787455345,0.7799764520000001
ecoli_00363,12.0079111029,0.780609612
ecoli_00364,11.7879252993,0.949769912
ecoli_00365,-34.7044072882,-2.40001744
ecoli_00366,-35.2830370406,-1.6442175950000002
ecoli_00367,-34.9572235209,-2.412374072
ecoli_00368,-35.5399632239,-2.437496206
ecoli_00369,9.1396649808,0.113079119
ecoli_00370,8.3623596679,0.5862508120000001
ecoli_00371,-36.2035761807,-2.431478613
ecoli_00372,-35.8495252882,-2.200063945
ecoli_00373,-34.3851072702,-2.479313904
ecoli_00374,-34.8919336015,-2.4048321599999998
ecoli_00375,4.7781874128,0.9038694920000001
ecoli_00376,4.8140350884,1.065425372
ecoli_00377,-32.1916969015,-0.970301579
ecoli_00378,-32.382070931,-0.922598691
ecoli_00379,-31.6668395656,-1.479011908
ecoli_00380,-31.2792519978,-1.453408986
ecoli_00381,8.2979816513,0.855176342
ecoli_00382,8.3012651759,0.6537064220000001
ecoli_00383,-35.1151086477,-1.312759304
ecoli_00384,-34.5201271789,-1.226735445
ecoli_00385,-31.9271856369,-1.396097704
ecoli_00386,-32.5085634134,-1.393840567
ecoli_00387,10.5893224447,0.6878804820000001
ecoli_00388,11.0044489811,0.7698332320000001
ecoli_00389,-35.1100954949,-1.842582587
ecoli_00390,-34.6165577544,-1.756150681
ecoli_00391,-33.2481899592,-1.8498726840000002
ecoli_00392,-33.3312673735,-1.789965745
ecoli_00393,-30.967280682,-1.907963797
ecoli_00394,-30.6540780398,-1.944972908
ecoli_00395,-32.0864495843,-1.438491919
ecoli_00396,-31.4136479519,-1.5778546850000001
ecoli_00397,-24.5434917571,-0.44932950800000004
ecoli_00398,-24.3001873476,-0.22272809400000002
ecoli_00399,-23.1450290133,-1.351382508
ecoli_00400,-23.469235776,-1.53105376
ecoli_00401,-31.8147630842,-2.061404382
ecoli_00402,-32.5377273189,-1.997902988
ecoli_00403,-29.4843305688,-0.378401614
ecoli_00404,-29.0099758573,-1.5208829650000002
ecoli_00405,-26.5427210432,-0.88529355
ecoli_00406,-26.6310547406,-0.702621626
ecoli_00407,-31.2116802199,-1.400893626
ecoli_00408,-31.5188115415,-1.261976733
ecoli_00409,-28.6218140819,-1.372628723
ecoli_00410,-28.451608767,-1.5608087030000002
ecoli_00411,-32.0847799665,-1.931304048
ecoli_00412,-31.7173227696,-1.859626883
ecoli_00413,-32.5795227953,-1.888368872
ecoli_00414,-33.3639457667,-1.830199923
ecoli_00415,-29.3657393912,-1.3972837359999999
ecoli_00416,-29.3577382264,-1.338729662
ecoli_00417,-32.0876321254,-1.9839582040000001
ecoli_00418,-33.0008186101,-1.9168988690000002
ecoli_00419,-32.6626231114,-1.9041362620000002
ecoli_00420,-31.9841859388,-1.896623705
ecoli_00421,-28.5932583881,-1.426807011
ecoli_00422,-29.1986734276,-1.401286403
ecoli_00423,-28.0695266337,-1.486259717
ecoli_00424,-27.9998729545,-1.602807011
ecoli_00425,-33.1237054752,-1.7950013550000001
ecoli_00426,-33.4181158319,-1.947474307
ecoli_00427,-32.3718015653,-1.652567464
ecoli_00428,-32.7988947772,-1.6748199380000002
ecoli_00429,-32.6714509945,-1.497790775
ecoli_00430,-32.2928890701,-1.530303604
ecoli_00431,-29.5161364736,-1.164812891
ecoli_00432,-27.2840771719,-0.989517818
ecoli_00433,-29.5032433791,-0.86014164
ecoli_00434,-29.7447802361,-0.837791747
ecoli_00435,-28.6294219933,-1.386495954
ecoli_00436,-28.2811162885,-1.402138782
ecoli_00437,-32.7669070214,-1.471664917
ecoli_00438,-32.8419731799,-1.549020217
ecoli_00439,-28.7071896449,-0.9616132070000001
ecoli_00440,-27.6676117322,-0.951745735
ecoli_00441,-29.9851869769,-1.531300938
ecoli_00442,-29.8925927003,-1.634359187
ecoli_00443,-32.6235134294,-1.565068318
ecoli_00444,-33.0988256647,-1.614135088
ecoli_00445,-30.468569805,-1.248922181
ecoli_00446,-30.2620571869,-1.155512192
ecoli_00447,-2.8551827182,0.545286652
ecoli_00448,-6.2197959284,0.418927092
ecoli_00449,6.9975034772,1.5375000920000002
ecoli_00450,7.9812255329,1.406942552
ecoli_00451,-5.5949857778,0.550614182
ecoli_00452,-3.8893058022,0.5427596720000001
